SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
4524,7,730940,-0.0136915304035486,0.061675231333784,0.824446939539922
4525,7,732233,-0.0152468214929572,0.057621367712999,0.791469271989183
4526,7,735400,-0.0470182478656306,0.0679379410614885,0.489344298430192
4527,7,738918,0.0291123027439443,0.0581082723482741,0.616682669839518
4528,7,739112,0.0375695533299095,0.0576888835506913,0.51531255269821
4529,7,739245,0.025935965837411,0.057748914564607,0.653623525191435
4530,7,739354,0.0368148372351931,0.0574871500178514,0.522327300209081
4531,7,751217,0.0288106605040138,0.0579121486017424,0.619153952148201
4532,7,753356,0.0226757532487925,0.0576909275766875,0.694515536318134
4533,7,754860,0.0111919545892623,0.0572856435373042,0.845214907714256
4534,7,755392,-0.022801025486484,0.0633359119271683,0.719061274665999
4535,7,757758,0.0211302326786545,0.0574548704186717,0.713264437953906
4536,7,758060,0.000899502278504716,0.057519134694604,0.987531774158111
4537,7,762339,0.00685993265530935,0.0578759241912603,0.90571652237536
4538,7,762575,-0.00610453327859498,0.0576358815287274,0.915709556516633
4539,7,765774,0.160734832361314,0.136374749862767,0.239340974286764
4540,7,766310,-0.00175039146231556,0.0573720066633273,0.975677955891041
4541,7,767102,0.0183520393012615,0.0570877744838785,0.748044073515213
4542,7,768955,0.0281828473683563,0.0585286209793302,0.630443564136647
4543,7,769305,0.0208305264267365,0.0603309851432752,0.73009645663688
4544,7,776465,0.0518920756295738,0.0570766382856849,0.363883405359014
4545,7,779852,0.0482965085836402,0.057243781573565,0.399409111697719
4546,7,783183,0.0379570314702085,0.0580957107329612,0.51395378493968
4547,7,784494,0.0540057441238921,0.0570710833128418,0.344648444175379
4548,7,785333,0.0126696720849546,0.132205213258224,0.923707288552308
4549,7,785333,-0.00279620559991217,0.0811937480622897,0.972546803676583
4550,7,785343,0.0355755480569467,0.0575880998544775,0.537132749691836
4551,7,785665,0.0400711701745649,0.0574616587692883,0.486039731953668
4552,7,788486,0.0618775644102883,0.0569947586693117,0.278365359822523
4553,7,789160,0.0588654719736177,0.0570538551291579,0.302894322782242
4554,7,790386,0.131341520754827,0.118203117380773,0.267259569534262
4555,7,790984,0.0571646470258152,0.0570840569092873,0.317313721086668
4556,7,791524,0.0510653155705498,0.0575907542182034,0.375847916461789
4557,7,791720,0.0487003065663634,0.0571823669382298,0.394976609174015
4558,7,791919,0.0416805354602041,0.0574584155163839,0.468685140978486
4559,7,792224,0.0729277261976773,0.0577017382272045,0.207109227192792
4560,7,792484,0.056019036667866,0.0571633794323031,0.327766547288322
4561,7,792927,0.0659772336363384,0.0581688370133029,0.257464893613338
4562,7,793218,0.0583288764715284,0.0570716793963836,0.307467359650412
4563,7,793559,0.0515035469843418,0.0573545941554965,0.369805778532314
4564,7,793891,0.0777341250602355,0.0880242320407442,0.377783701594082
4565,7,794505,0.161017752239919,0.114022095052084,0.158782988667093
4566,7,794535,0.0447293043820443,0.067836185264502,0.51008661598283
4567,7,794535,0.195350070072078,0.363314773620024,0.591131124661255
4568,7,794605,0.0938126730559967,0.088960009687172,0.292352961855469
4569,7,796731,0.0729430368046873,0.0569333459247414,0.200964225982827
4570,7,797099,0.0849051149892066,0.0577894179532405,0.142664928020707
4571,7,798650,0.0819497299030804,0.0568905212305949,0.150617625486838
4572,7,799159,0.0893719258455497,0.0569505268632693,0.117476154850846
4573,7,800250,0.0339061390439175,0.0576085382164331,0.556532195184241
4574,7,801370,0.0593221524549102,0.0573524472745221,0.301683508797607
4575,7,803217,0.0504943715974405,0.0570265392091319,0.376514629299725
4576,7,805233,0.0587577761352404,0.057354093093168,0.30631298223174
4577,7,805984,0.0718227440833673,0.0569617041095501,0.20817929668373
4578,7,806826,0.0574153225992895,0.0571213615662714,0.315514928670022
4579,7,807865,0.0261470468112666,0.0801649934753855,0.744492498397732
4580,7,807907,0.0874987378053242,0.0597421599663974,0.143918397554065
4581,7,808306,0.065710020817546,0.0578041971947004,0.256405941797775
4582,7,809363,0.0541019981840124,0.0572368118899812,0.345187585910325
4583,7,809635,0.0430250328076154,0.0573359566176849,0.453512334310998
4584,7,809640,0.0496186084329638,0.0572770301168107,0.38691870387035
4585,7,809959,0.0524143671007235,0.0569595981710708,0.358095328215847
4586,7,810141,0.0537331380290463,0.0570433861563366,0.346852372139554
4587,7,810247,0.0547211102144858,0.0570272034930593,0.337932709640786
4588,7,810789,0.0258122844191332,0.0572409262110115,0.652308894036551
4589,7,817659,0.0283996871506988,0.482667543646061,0.95311361963383
4590,7,823954,0.00971872981781047,0.0588269719973034,0.868874256697524
4591,7,824079,0.0297949909985818,0.0571191596485134,0.60225602105804
4592,7,828924,0.00108627908936237,0.0586294706663258,0.985228213676864
4593,7,829069,0.0136500673623026,0.0585680871779867,0.815847391003317
4594,7,831634,0.0210360700387223,0.0574549683027911,0.714486329546828
4595,7,832207,0.0172424299729169,0.0583019830283213,0.767599898776851
4596,7,833212,0.0703448249637821,0.0579640344810182,0.225714039605409
4597,7,835241,0.0432547612284542,0.0573108042917337,0.450908172206941
4598,7,837414,0.0575532312262606,0.0569599138048397,0.312987910199691
4599,7,837906,0.0234529430114141,0.0572238460177701,0.682167797123475
4600,7,838817,0.00288492196982118,0.0579698734531648,0.960337100134467
4601,7,839118,0.00648398354538596,0.0572908824375176,0.909954934419859
4602,7,842757,0.00519690475061102,0.0574542061705573,0.927978551214457
4603,7,843675,0.00816357696563844,0.0573089184437136,0.886806921209414
4604,7,845626,-0.0126894481562531,0.0574876112471183,0.825427470173198
4605,7,848520,-0.0332895167581733,0.107233415450598,0.756409764727649
4606,7,850794,-0.0219893194965565,0.063088095642123,0.727635386417236
4607,7,853046,-0.0394786660578091,0.0571834638665983,0.490405112634409
4608,7,853535,-0.040790358407132,0.0588340330716349,0.488569506296228
4609,7,854465,-0.0514714972401895,0.0569172101025298,0.366441318072061
4610,7,854905,-0.0407602090704635,0.057102227897227,0.475815624134181
4611,7,855140,-0.139056941149805,0.11420544511419,0.224188003563406
4612,7,856430,-0.122559610927154,0.069786252632523,0.0799189747554656
4613,7,857585,-0.0740091291706992,0.0989493147900807,0.454988371496543
4614,7,858005,-0.0640242627748539,0.0572255806076717,0.263984106158325
4615,7,858162,-0.075787094873036,0.0574361847274558,0.187856881576934
4616,7,862412,-0.0551016622232498,0.0570681155936446,0.334934416012653
4617,7,865950,-0.0294848680707283,0.0575461141888752,0.608712928537318
4618,7,867038,-0.0400262747315999,0.0571036986259253,0.48380214958098
4619,7,867380,-0.0394400953396159,0.0571808205746524,0.490808724445772
4620,7,868348,-0.0243203254050735,0.0569630310688435,0.669676547412978
4621,7,868406,-0.0319662574500932,0.0570321092130364,0.575496859437823
4622,7,868413,-0.0319662574500932,0.0570321092130364,0.575496859437823
4623,7,868485,-0.02623250400275,0.0569624162286154,0.645424415511181
4624,7,868494,-0.0274114734962628,0.0569590546258605,0.630637892375073
4625,7,868670,-0.0238337492649141,0.0570433783776049,0.676334232869826
4626,7,869033,-0.0311389043451827,0.0570369993003838,0.585450520498637
4627,7,869127,-0.0277651580850224,0.0569603582832336,0.62624413790801
4628,7,869641,-0.0215507251315799,0.0570468492258173,0.70582672262399
4629,7,870055,-0.0184551802092583,0.0612489986452997,0.763352486387181
4630,7,870103,0.038014750936383,0.0643874303778406,0.555295994953076
4631,7,870220,-0.0263676771575227,0.0571207755451737,0.644643391514946
4632,7,871573,-0.0616005893804218,0.0606695147091011,0.310636016458658
4633,7,871790,-0.011689856206135,0.0579756862061034,0.840319184216641
4634,7,873474,-0.0290079365440115,0.0571225628869435,0.611897263901086
4635,7,873805,-0.0356100595983575,0.0569479937796281,0.532172683723928
4636,7,874582,-0.0418850800318601,0.05759505698168,0.467564682130574
4637,7,875048,-0.0292097873959056,0.0572118080810914,0.609981656120792
4638,7,875085,-0.0452920427252746,0.0572598435411024,0.429480137794278
4639,7,875606,-0.0506204500111466,0.0584087616652682,0.386717840415734
4640,7,876290,-0.034958253699647,0.0572026750473307,0.541507040331935
4641,7,876358,-0.0438199070440779,0.0576708098299582,0.447864432046206
4642,7,876475,-0.035260517190136,0.0692980500923791,0.61119340535871
4643,7,876475,0.196817874287266,0.253847686852251,0.43865877386544
4644,7,876542,-0.0534988187996519,0.0625385247113693,0.392880222348522
4645,7,876544,-0.0542827674312757,0.0630504053370511,0.389854158569579
4646,7,876575,-0.0316663005601186,0.0783637802896718,0.686388609503352
4647,7,876941,-0.0615124834007696,0.11780242122903,0.601881886369869
4648,7,876951,-0.0106710472517983,0.100487163683204,0.915489436029111
4649,7,877072,-0.0430109078883939,0.0569424711718778,0.450548880151838
4650,7,877185,-0.03570327628929,0.0573575066779878,0.534035324733686
4651,7,877194,-0.0348744566529997,0.0576806589485056,0.545824812453998
4652,7,877211,-0.0390291856913209,0.057847288006943,0.500312187860105
4653,7,877213,-0.0366880217638072,0.057771124798403,0.525801922214249
4654,7,877846,-0.0182999245055263,0.0573734023127388,0.749944121843638
4655,7,885002,0.00820014471731098,0.0572176749675536,0.886123270730086
4656,7,885849,-0.371205546906307,0.170526801573398,0.0301564305804752
4657,7,885849,0.0743435062684513,0.0665630954036125,0.264801943792041
4658,7,885994,-0.216028414977259,0.122525778949893,0.0787443763726118
4659,7,886493,0.0155063611606332,0.0573119039040846,0.786886882608705
4660,7,886545,0.0112369189636744,0.0570867004425278,0.844066400552049
4661,7,886697,0.0120778796331423,0.0573917734759325,0.833440871199603
4662,7,886766,0.0151989017831329,0.0573787071755019,0.791250738269005
4663,7,887971,0.0350714344982821,0.0572106406790503,0.540255927152778
4664,7,888223,0.0528574305170763,0.0588394365876109,0.369620157164924
4665,7,888397,0.0173564212514912,0.064461106658299,0.787891414228351
4666,7,889615,0.036001361508467,0.0574582589059634,0.531349078180393
4667,7,891245,0.0400685058457445,0.0571252890718997,0.483506521931215
4668,7,891293,0.0325382083786956,0.0574131790729556,0.571252625597943
4669,7,892049,0.0372918104347902,0.0571985000958255,0.514843622029741
4670,7,892105,0.0393800312226597,0.0571176115518004,0.490989844620199
4671,7,892437,0.00730928548482816,0.0592975657237105,0.901967793563822
4672,7,893214,0.0273179350484545,0.0571700890921577,0.633062586094926
4673,7,893850,0.0719744571670601,0.0570365815388138,0.207817945966386
4674,7,894012,0.0709468715189415,0.0569648135137814,0.213792154189701
4675,7,895001,0.060741059364015,0.0569802130230812,0.287150986239298
4676,7,895337,0.052163936079165,0.05823299743098,0.370980871480888
4677,7,895450,0.0769157505935245,0.0578343151586949,0.184399090070512
4678,7,895555,0.0356896675112986,0.0609360352514843,0.558457655158831
4679,7,895762,0.0781615935887594,0.0581260562671697,0.179588362122349
4680,7,895768,0.0779427869576621,0.0581431988740586,0.180934699167153
4681,7,896035,0.0562560040617626,0.057733996408025,0.33052522675116
4682,7,896456,0.0632804438162938,0.0573047068978816,0.27022383094861
4683,7,898683,0.0455912714439408,0.0573440548222935,0.427119859069111
4684,7,898738,0.0515927708031603,0.0573479548855726,0.368922770945367
4685,7,902481,0.0786683907840063,0.0573928566011429,0.171339396200343
4686,7,903446,0.0615805789194735,0.0571158679592509,0.281694378902957
4687,7,905164,0.0187376904045325,0.0574650218140843,0.744563679353246
4688,7,905443,-0.00813303003948511,0.0570998885693864,0.886817576882181
4689,7,907716,0.0112674382699811,0.0571840748298057,0.843911165009545
4690,7,907934,0.0150337147455123,0.057160837732713,0.792698430734597
4691,7,910755,-0.0119698930842461,0.0580146636421735,0.836655763172049
4692,7,912826,-0.0953704185617255,0.0584788967864041,0.103813421106125
4693,7,918781,-0.0137764149476006,0.0573920607259104,0.810438244429592
4694,7,920914,0.154655592957929,0.107501337071933,0.151138914106872
4695,7,920914,0.0437913983055057,0.174857485721469,0.80239239930716
4696,7,920923,-0.053953252167047,0.0622052764336279,0.386343827681307
4697,7,920954,-0.0267770400081727,0.0607071924021928,0.65942139237756
4698,7,921843,-0.0780195513647371,0.0677008825333555,0.249930164598125
4699,7,923812,-0.0195634616011142,0.0572479421212441,0.732755828670021
4700,7,923971,-0.0280767891753313,0.0571469025486097,0.62351321927359
4701,7,924716,-0.0255106729103005,0.0571250351163548,0.655455020881464
4702,7,925457,-0.0215527733864587,0.0572259627714943,0.706678001068878
4703,7,926236,-0.0282774732742924,0.0573295226814302,0.622146524543842
4704,7,926565,-0.0208836278197085,0.0579283637871685,0.71868303562947
4705,7,927088,-0.0303655360045694,0.057234596276886,0.596067626968681
4706,7,929514,-0.0411942003573503,0.0572608716010621,0.472362647922997
4707,7,929574,-0.0279901615651182,0.0573527368605255,0.625827812193868
4708,7,930875,-0.0162312576568207,0.0605179688223929,0.788697730818947
4709,7,931043,-0.0127116583220807,0.0579595374989059,0.826527911826081
4710,7,931554,-0.0335487649843902,0.0626194122173429,0.592464156624542
4711,7,933345,-0.00357460168570167,0.0579815391099167,0.950875902538383
4712,7,935054,0.000764701621351782,0.0574516491024762,0.989387709256193
4713,7,935666,-0.00934648600306748,0.0573484853420608,0.870629776898234
4714,7,935765,0.00024201691493253,0.0577133034154748,0.996656502531774
4715,7,935993,-0.0431371596565624,0.113943075090938,0.70522351334994
4716,7,938096,0.0504729873627485,0.0580554169284024,0.385222822335151
4717,7,942301,0.0147401504453623,0.0581093956781353,0.799904303895187
4718,7,942359,0.0202871750841364,0.0582747815605977,0.727950382971349
4719,7,942366,0.0268641410627588,0.0580970992602383,0.644078856739041
4720,7,942440,0.0274870778349534,0.0579813079616058,0.635744567370938
4721,7,943177,0.0327344177614256,0.0580885689060277,0.573434565215207
4722,7,943294,0.0120724961917283,0.0581211040128017,0.835573017200069
4723,7,943829,0.0214445583659598,0.0585750773436065,0.714506932531145
4724,7,944976,-0.00899890432402739,0.0603058440472245,0.881464385210803
4725,7,945074,0.0193712970446394,0.0661688589778634,0.76988105591099
4726,7,945155,0.0301486595652748,0.0634362738021143,0.634896315823592
4727,7,945948,0.0259500843167461,0.0582258611983212,0.656101842440687
4728,7,947039,-0.0214139685059126,0.0604091629717309,0.72318926221175
4729,7,949251,-0.0641110736836152,0.11962068271375,0.592328513478425
4730,7,950329,0.0087851921125196,0.0582561278194019,0.880217347046374
4731,7,950863,0.0240749455406829,0.0587107306728788,0.682010391889882
4732,7,951285,-0.106052209797012,0.116007794404122,0.361245342241603
4733,7,952040,-0.00542946057809701,0.0583603067390153,0.925929766516772
4734,7,952343,-0.031777060743295,0.058824137169231,0.589396686339871
4735,7,954516,0.0282686809624836,0.0578636101349208,0.625470838770422
4736,7,955286,0.00749965974551858,0.0582791109393902,0.897680022206929
4737,7,957457,0.0163845202565025,0.0631415601261038,0.795409478730607
4738,7,962982,0.0300664914782401,0.057491828574122,0.601323344912967
4739,7,963056,0.0364220938770171,0.0572877872250759,0.525335596522948
4740,7,963097,0.0245633838717891,0.057897491825649,0.671637235973308
4741,7,966638,0.0233461792152161,0.0583060308362811,0.689098523540867
4742,7,967795,0.028853372504029,0.05733007792852,0.615077750278343
4743,7,968722,0.100967366967035,0.0887330001775043,0.255942962833523
4744,7,968764,0.000719358057032271,0.0608967354600732,0.990581679620865
4745,7,969486,0.00426478341974534,0.0577491321467384,0.941171432654618
4746,7,971272,0.00265720173296041,0.0573842351586175,0.963092995446062
4747,7,972869,-0.00354689161737548,0.0573840989137381,0.95074939208542
4748,7,974302,-0.00367845502011988,0.0672155171904414,0.956387494194917
4749,7,975368,-0.00559218764313751,0.0574508925111969,0.922512770538462
4750,7,975538,0.00519657755442954,0.0574226029234214,0.927943546226884
4751,7,979301,-0.0253360796552242,0.0574262104694562,0.659342907881822
4752,7,979647,-0.0348476762006548,0.0574120892810282,0.544258006936186
4753,7,981478,-0.0855379228809709,0.0596067677388119,0.152161918102125
4754,7,982249,-0.0662880727934011,0.0704041779998092,0.347074092999059
4755,7,982432,-0.0352361652781064,0.0580303917459572,0.544107284455325
4756,7,982687,-0.0425216967958176,0.0576814706589528,0.461501841909681
4757,7,983018,-0.0353719601562342,0.0572296287100108,0.536927250257401
4758,7,983120,-0.0520638121425332,0.10988897058495,0.635945693646432
4759,7,985724,-0.0735118232930216,0.146723230920278,0.616666677936412
4760,7,985833,-0.0647280621728714,0.0618876630612355,0.296324671732333
4761,7,986494,-0.0413005543123828,0.0573084996140155,0.47158913295641
4762,7,987415,-0.0637300280513369,0.0578128280050754,0.271060104642991
4763,7,987623,-0.0750188493987392,0.0577546873063976,0.19481840820756
4764,7,989361,-0.0432764051904808,0.0573697271870489,0.451146694474057
4765,7,989510,-0.0358157719656104,0.0575557857774831,0.534159987877705
4766,7,989736,-0.0465575528653087,0.0607912116735164,0.444271440650052
4767,7,992198,-0.0610183223815959,0.0571997980761598,0.286810315816212
4768,7,992324,-0.0533034299818361,0.0571181607027672,0.351347691346577
4769,7,993818,-0.0573378623864852,0.0573737650441906,0.318297992828822
4770,7,994141,-0.0520818944613652,0.0573174165817366,0.364150938303369
4771,7,995370,-0.0203920415567364,0.0573714038362961,0.722472935145797
4772,7,995528,-0.0266656351434264,0.0572616139348719,0.641731168360796
4773,7,995677,-0.013029403051513,0.0571369611169546,0.819748666100501
4774,7,995895,-0.0241621548542383,0.0571032563986698,0.672457388613985
4775,7,998468,0.0422241438217643,0.058161151625146,0.468328813676227
4776,7,1001397,0.0837908765427681,0.0602550971784968,0.165222093782065
4777,7,1002265,0.0633435748690278,0.0603829873977507,0.294881914694667
4778,7,1004704,0.0289133229456192,0.0570690884112973,0.612725703554801
4779,7,1005218,0.0275554790565059,0.056969593971199,0.628907584988641
4780,7,1007125,0.0285298118073928,0.0570372721027076,0.617248794466601
4781,7,1007291,0.0285298118073928,0.0570372721027076,0.617248794466601
4782,7,1007680,0.00482623062964549,0.0584761027424602,0.934269351261957
4783,7,1008513,0.0115502431372341,0.0571401172956229,0.839924544762258
4784,7,1011080,0.187085613589541,0.119254343287218,0.117591642450793
4785,7,1011080,-0.147629564685445,0.11156151836814,0.186591466253039
4786,7,1011349,0.0603722345912702,0.0568870569883379,0.289295091323907
4787,7,1011803,0.141731363399589,0.0661237995067048,0.032761986026576
4788,7,1012575,0.0253481633476046,0.0571144179146072,0.657449171496263
4789,7,1012595,0.0447633469673362,0.057153409019876,0.434026628363662
4790,7,1017880,0.104075677101425,0.057152245164978,0.0694494319259924
4791,7,1020120,0.0517883982940577,0.0574867135944498,0.36826847518175
4792,7,1022886,0.0478256097302779,0.0571192307626,0.402993630592095
4793,7,1025886,0.0737987689824197,0.0570916244109955,0.196981938316262
4794,7,1025887,0.0737987689824197,0.0570916244109955,0.196981938316262
4795,7,1026093,0.0575137159024934,0.0569896993691675,0.313572405571938
4796,7,1027156,0.073353551478535,0.0572807609905426,0.201176142902901
4797,7,1027279,0.0823890819531274,0.057058327357924,0.14964138753523
4798,7,1027302,0.0813963359330593,0.0571374622453545,0.155164876579318
4799,7,1027579,0.0834264234176791,0.056815218187573,0.142891088999772
4800,7,1028091,0.0831606553393916,0.0570551563740997,0.145854068085593
4801,7,1030144,0.081729447315843,0.0587815196423222,0.165285379644861
4802,7,1030416,0.0808169220872567,0.0574718879241313,0.160544632649715
4803,7,1032231,0.0653348067224391,0.0577275027888245,0.258495377331926
4804,7,1033830,0.0752340029325357,0.0570029516538111,0.187748239691578
4805,7,1034625,0.0932832241364526,0.0571738035324554,0.103661269798305
4806,7,1037933,0.0915406785206178,0.05701152779851,0.109244546861467
4807,7,1039044,0.105737745345408,0.0575463909686308,0.0669860869635205
4808,7,1039428,0.099425204707194,0.134779202395615,0.46119322391423
4809,7,1039884,0.095975465972291,0.0567590639029547,0.0917333027913042
4810,7,1041124,0.102843789731027,0.0572197930587162,0.0731352078702609
4811,7,1041497,0.0872033541647139,0.0569509997811354,0.126615689963572
4812,7,1041787,0.0890914952162772,0.0588103839956699,0.130694137569184
4813,7,1041874,0.102188356914294,0.0570409313215883,0.0740709017158792
4814,7,1041917,0.0933867427703548,0.0568414730925485,0.101287160864331
4815,7,1042056,0.077858176873377,0.0570690836435999,0.173348777889118
4816,7,1045046,0.0496712660284228,0.0570402956178477,0.384449654185763
4817,7,1045136,0.053994978375226,0.0573829524262337,0.34736957427917
4818,7,1045777,0.0559598317726813,0.057132249603594,0.32801421331631
4819,7,1046298,0.0680694551960885,0.0571226821747312,0.234204471545225
4820,7,1046576,0.0333480532031123,0.0591486301328973,0.573247607439754
4821,7,1047015,0.0482135196920702,0.0576673912529038,0.403685538934496
4822,7,1047587,0.0284386359906391,0.0581111169898562,0.624873994912222
4823,7,1048541,-0.219275266942945,0.186572580400118,0.240674298901048
4824,7,1048542,-0.0133675645168925,0.102049951051737,0.895857516276107
4825,7,1048545,-0.140945445728762,0.182439543006211,0.440299925331017
4826,7,1048639,0.0406802133854541,0.0983669635347922,0.679450685553164
4827,7,1048750,0.0224227016083948,0.0656366212942313,0.732841082621741
4828,7,1049339,0.0490780701736266,0.0570057475519346,0.389859900238712
4829,7,1051846,-0.0475321577986358,0.119152619441922,0.6901946288302
4830,7,1051850,0.0336604919970078,0.1141458256804,0.768251067106108
4831,7,1057307,-0.00994737358226033,0.0612318209859959,0.871041053650431
4832,7,1061773,0.00139031275230919,0.058329293057969,0.980997224247665
4833,7,1064143,-0.00888432308203022,0.0572355059419753,0.876733462085305
4834,7,1066075,0.00486062463000923,0.0582216212199757,0.93351332709265
4835,7,1066563,0.0047611401816311,0.0572405243270942,0.933757320876277
4836,7,1066735,-0.00874227676390195,0.0594421883138006,0.883159213973724
4837,7,1067985,0.102713979690256,0.139760524262927,0.462871047737392
4838,7,1068261,0.00909910305264727,0.0788703041668149,0.908219101575895
4839,7,1068674,-0.0196123912088231,0.107801883309992,0.855742125613459
4840,7,1068695,-0.196095539236261,0.103718980919256,0.059490810355869
4841,7,1073937,0.0607219677743924,0.0952255781986834,0.524105508230503
4842,8,13662,-0.0479667322935514,0.0573468003925319,0.403477436424898
4843,8,16664,-0.0564782690761405,0.0570512110665924,0.322873011169848
4844,8,17315,-0.0588711982786172,0.0597432404604636,0.325100829526887
4845,8,17627,-0.0447721621078898,0.0579408792700429,0.440204300681748
4846,8,19058,-0.098238282502575,0.0570701781180716,0.08606177048971
4847,8,19062,-0.098238282502575,0.0570701781180716,0.08606177048971
4848,8,19760,-0.0768470708562249,0.0570407632942011,0.178770072125746
4849,8,20879,-0.0831726091666121,0.057047839412094,0.14574479914836
4850,8,21364,-0.0695139171731642,0.0571595822690938,0.224745102608302
4851,8,23859,-0.117705567055541,0.057650463419399,0.0419232231560953
4852,8,24772,-0.104792177068024,0.0570787829041697,0.0672101686292107
4853,8,24855,-0.124504372196565,0.0573035587973951,0.0304664212811933
4854,8,25786,-0.0767790076943309,0.0573931798516646,0.181831867305467
4855,8,26026,-0.0906968268836654,0.0576984650301898,0.116867143660036
4856,8,26028,-0.0872519365073987,0.0576665042035762,0.131163341916408
4857,8,29272,-0.0649972305197075,0.0579097306575012,0.262460018291197
4858,8,31948,-0.0755910903763776,0.0573796556258754,0.188564076095217
4859,8,32371,-0.0795440987709891,0.0577572898837398,0.169319011385287
4860,8,33975,-0.0633153724363246,0.0574231152118628,0.270947175987326
4861,8,35149,-0.071310074067332,0.0592116216842177,0.229270613079705
4862,8,35271,-0.134376317209602,0.0684728235215444,0.0504921438368345
4863,8,35378,-0.158722704314208,0.0915717538991328,0.0839128998217563
4864,8,36243,-0.100692168633904,0.0706400746254022,0.154917833395542
4865,8,37633,-0.0975919864525671,0.0573925067845047,0.0899306793261699
4866,8,37678,-0.105308460654218,0.0573538533321572,0.0671810191861385
4867,8,39906,-0.066766653725635,0.057552195408841,0.246789622996097
4868,8,40485,-0.0766969682605691,0.0574772144506295,0.182936488822476
4869,8,40881,-0.0436680041514671,0.0573373218690525,0.446808323449492
4870,8,41487,-0.0716607131269574,0.0575592174989501,0.213960878797635
4871,8,42121,-0.0627645245708188,0.0574621874484111,0.275457034279616
4872,8,42238,-0.0293468972371641,0.0587834175549956,0.617922939432837
4873,8,42789,-0.0550215022558979,0.0586977681816303,0.349209356330484
4874,8,42932,-0.0597583490902221,0.0575119295497755,0.299487981053547
4875,8,43002,-0.0483524269432933,0.0574905794232317,0.400889518905384
4876,8,44406,-0.0543754899329969,0.057860111307075,0.347975559492119
4877,8,44454,-0.0451831694005233,0.0587697324220579,0.442516019927043
4878,8,45167,-0.0751386148321502,0.057837627859645,0.194747094716088
4879,8,45571,-0.0540973264699146,0.0576526035483721,0.348714998583003
4880,8,48099,0.00979352181533744,0.0681099631573126,0.88574846247227
4881,8,48214,-0.0778464388845228,0.057205805891787,0.17444076047272
4882,8,48235,-0.069535313096231,0.0570211882626846,0.223482127711097
4883,8,48299,-0.0736008514025838,0.0572821548394167,0.199675722386454
4884,8,50901,-0.0578039034614018,0.0583275586665612,0.322353567099548
4885,8,53019,-0.064896071773472,0.058126339224486,0.264982163069874
4886,8,53401,-0.0777134305619935,0.0569461094206738,0.173221720696786
4887,8,53770,-0.0848633543385684,0.0568487183526288,0.136384647018162
4888,8,54264,-0.121194595178137,0.0568545810284902,0.0337250297695224
4889,8,54471,-0.106811720377407,0.0579506904179017,0.0661455416327553
4890,8,56206,-0.0563315778315387,0.0580073964289482,0.332158304516855
4891,8,56351,-0.0529618276299127,0.0570319086900113,0.353712812938287
4892,8,56423,0.0579185984308108,0.0757467835892821,0.445000107237412
4893,8,56424,0.0907791723627778,0.0860705295327361,0.292280784014351
4894,8,57912,-0.0657400748426516,0.0572822114563445,0.251889224135717
4895,8,58345,-0.0612727484179891,0.0568861206994509,0.282165572970868
4896,8,58900,-0.0577871061478753,0.081835874946761,0.480570489346028
4897,8,59614,-0.0435583192234189,0.0570103617970245,0.445352514464917
4898,8,59645,-0.0516794139857083,0.0569130949980031,0.364476135184575
4899,8,61846,-0.0243100085275169,0.0572047083951153,0.671120986277673
4900,8,62723,-0.059962799063697,0.0586119616444358,0.306986139203933
4901,8,63915,-0.0576754103236917,0.0568949831249419,0.311412130308293
4902,8,64292,0.0794647281938712,0.147586060484193,0.590619726084315
4903,8,64505,-0.0513224720226348,0.0583553418697845,0.379738297056137
4904,8,65889,-0.0878769113551509,0.0572904102065919,0.125953637454917
4905,8,67613,0.106058370858869,0.113890847683198,0.352371953821739
4906,8,68955,-0.0485827326576593,0.0570312433413261,0.39486838935785
4907,8,70194,-0.0396815204339533,0.0578460307578443,0.493172738076475
4908,8,71694,-0.0174294309903626,0.0572939590712366,0.761146681301222
4909,8,71740,-0.0201195902899631,0.0572165652181656,0.725318626614244
4910,8,71830,-0.000403480012008087,0.0576381816654614,0.994418631660698
4911,8,71885,0.121038181088696,0.116099200510265,0.297874364756496
4912,8,72011,0.0584784606074127,0.114149834697012,0.608764502033355
4913,8,72021,-0.0427030963111381,0.113986501600068,0.708158441414138
4914,8,74739,-0.000276961856923399,0.057156053887702,0.996136432458909
4915,8,74974,0.0153101858632854,0.0572207833215021,0.789191688002893
4916,8,74975,0.0131549770673689,0.0573062883987079,0.818570094826143
4917,8,78664,0.0220611599646183,0.0616230303557727,0.720555890165908
4918,8,78809,0.0494961923014257,0.062674663908781,0.430214405522306
4919,8,78883,-0.191753143411602,0.293358017122543,0.513763587367194
4920,8,79061,0.0292880929916068,0.0574447296363265,0.610476412209442
4921,8,80030,0.0163189714430125,0.0573426974830817,0.776127644726245
4922,8,80515,0.0188844597742949,0.0577017639085369,0.743652384795249
4923,8,81672,0.0320186749552078,0.0572374913605066,0.576243240309082
4924,8,82753,0.00593943937963587,0.0570413476605663,0.917129159220475
4925,8,82815,0.00602469080730135,0.0570889327631853,0.916013876825879
4926,8,83281,0.00180220761436181,0.0580639214032843,0.975256506302027
4927,8,83452,0.00961116987265254,0.0576539737105843,0.867698107551546
4928,8,84010,0.0149897859045757,0.0572137771086048,0.793477271040713
4929,8,85218,0.0340404891095024,0.0584732676987009,0.5608340822628
