SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6378,10,564317,-0.0754777291750947,0.0941270269001253,0.423167070864986
6379,10,568534,-0.0946602129465958,0.0948422103864249,0.318923726928301
6380,10,569834,-0.0670873370414707,0.0941966188547797,0.476808063650509
6381,10,571678,-0.0916125080516414,0.0938154991346491,0.329476637962399
6382,10,571888,-0.0679769014202419,0.0942547380042,0.471261339539936
6383,10,575574,-0.0240719157856675,0.0950346829467097,0.800186850223897
6384,10,576044,-0.0595745670068745,0.0954391532072833,0.532889484411315
6385,10,577816,-0.0802740299927236,0.0947445568786602,0.397419831161512
6386,10,578878,-0.0552757497983885,0.094944903363757,0.56081193448628
6387,10,578893,-0.0695081094227702,0.0949023271139933,0.464399898464171
6388,10,580355,-0.134379343270306,0.18915019604353,0.477902122210903
6389,10,581795,-0.037252356099077,0.0971079284321151,0.701492485163338
6390,10,581859,-0.0638230665503094,0.0953684248393492,0.503788524522902
6391,10,582005,-0.0472520926135159,0.0950368867063733,0.619359386809789
6392,10,582140,-0.0685110397174739,0.0948233521456352,0.470457940604746
6393,10,582788,-0.0269753145957317,0.096638416421795,0.780303495930919
6394,10,583178,-0.0206785933601848,0.0959743304382082,0.829533420225164
6395,10,583223,-0.0327360486603168,0.0974803483613828,0.737204585033511
6396,10,583356,-0.0511988074516943,0.0952900179168164,0.591402684867456
6397,10,583742,0.00478643078977725,0.0953332748790009,0.959985553518452
6398,10,583848,-0.00658667818222725,0.0950534053638493,0.944794439914662
6399,10,586368,-0.0328224235790662,0.0957930838926942,0.732074171632498
6400,10,586417,0.171794016627072,0.113776881712211,0.131958339616241
6401,10,590619,-0.0549112485291425,0.0963270747443089,0.569006409848458
6402,10,590923,-0.0916200344382434,0.0963416969026651,0.342259880324959
6403,10,590949,-0.0766554078599186,0.096512142841978,0.427579679025637
6404,10,591089,-0.0819151788249071,0.0967660264455574,0.397831604437288
6405,10,591752,-0.0668610169852892,0.096636012703742,0.489464310879595
6406,10,592545,-0.0774650010323152,0.0982245803581392,0.430844813404543
6407,10,594187,0.136600931684743,0.195672741377709,0.485568537249671
6408,10,594906,-0.045698913493021,0.0962544895555112,0.635243250525736
6409,10,595280,-0.0355194960569709,0.0957903583864494,0.711005567134172
6410,10,598877,-0.0716421093259284,0.0960934475806707,0.456437699462197
6411,10,599081,-0.0724157116644575,0.0964658941894215,0.453341028454046
6412,10,599712,-0.145443840866696,0.0967159463993012,0.133520605801882
6413,10,602670,-0.150936495638487,0.0955773733587513,0.115184120628009
6414,10,603082,-0.119755652939868,0.096874559502066,0.217208749663274
6415,10,603693,-0.135166246257491,0.0954999702657303,0.15784638955067
6416,10,604721,-0.122674214332224,0.0958295894694736,0.201340437954313
6417,10,605419,-0.149139286996658,0.0968772158167381,0.124586189026171
6418,10,605428,-0.157763088192685,0.0963362617886071,0.102390101359038
6419,10,605865,-0.0762869212974647,0.0991562931422867,0.442193897522043
6420,10,606786,-0.0305010179913126,0.181427283207249,0.866587481374753
6421,10,607274,-0.156659585355419,0.0966319524782201,0.1058678976815
6422,10,608426,-0.183397867109864,0.0957939513913683,0.0563639628638062
6423,10,610850,-0.176711769383204,0.100900691009236,0.080755249945447
6424,10,610869,-0.295945429314898,0.186955978574973,0.114324122431304
6425,10,610869,-0.263938645240005,0.217875854489457,0.226545723516888
6426,10,611690,-0.179307651232675,0.0959917823053,0.0625976717582026
6427,10,612904,-0.124202061230319,0.0966050310467023,0.199401483101295
6428,10,615292,-0.163639744650987,0.0967303036224501,0.0915835518490768
6429,10,617634,-0.134316249373497,0.0981905945101024,0.172209274257237
6430,10,618031,-0.064957394712247,0.103958661446582,0.532480598004128
6431,10,618415,-0.143884637578372,0.0958246565453254,0.134109676099133
6432,10,618419,-0.1316386223608,0.0959541371855269,0.170968591859639
6433,10,618867,-0.132930261907661,0.0960297132891388,0.167152777097618
6434,10,619199,-0.127176836490333,0.0968060228574023,0.18979072010919
6435,10,619526,-0.150321561869536,0.0964096836446301,0.119846123504481
6436,10,619631,-0.146319946317862,0.0962282398699271,0.129267739562959
6437,10,620344,-0.240433357758183,0.179088249623002,0.180283276188513
6438,10,620582,-0.0846194468673884,0.0973678243217052,0.385399394122958
6439,10,620664,-0.111074180728183,0.0969923698448521,0.252908458877486
6440,10,621701,-0.123222420504269,0.0963142002713569,0.201603711318595
6441,10,622018,-0.0965699917179546,0.0956325355649131,0.313281492832982
6442,10,627474,-0.0849354120690058,0.0946333152720971,0.370052555180325
6443,10,628811,-0.00699039704879212,0.230128113905706,0.975784263570956
6444,10,628814,0.0204822625958787,0.120717111246165,0.865365620719414
6445,10,629030,-0.0441833904744082,0.0946134649479862,0.640796280392752
6446,10,629789,-0.0374855086567427,0.0950223755314122,0.693456512357162
6447,10,630743,-0.0250928228564823,0.0949810850242578,0.791789552091488
6448,10,631880,-0.0148026775120174,0.0950553876973447,0.876337333183784
6449,10,633525,-0.0979046521529039,0.0943931798160932,0.300352387246941
6450,10,633866,-0.0799231487435137,0.0944411498473191,0.397972872686779
6451,10,635779,-0.426620163388135,0.190666077406649,0.0258754880562697
6452,10,637667,-0.0196606897189554,0.0947324140409419,0.835708455615865
6453,10,639198,0.0811496501458284,0.144647804815915,0.575142956417852
6454,10,639262,0.00424957828967204,0.0948634315800068,0.9642946046281
6455,10,640020,-0.127976403220277,0.213481891755851,0.549242779180205
6456,10,640030,0.0607882503287801,0.106263229583304,0.567649849986732
6457,10,642106,0.146523826142883,0.0939411174063166,0.119717110353034
6458,10,642327,0.138263898689933,0.0939510857071798,0.142004080487943
6459,10,642379,0.13439427745755,0.0935567716192777,0.151745842146671
6460,10,643441,0.178475656287912,0.0977209199995654,0.0686373181314153
6461,10,644500,0.101150780699727,0.0938723673078343,0.281977032665877
6462,10,646432,0.0875356629148811,0.093882898164472,0.351771251186534
6463,10,646676,0.0881991914591024,0.0939093637752696,0.348272899334716
6464,10,649610,0.0725862131038371,0.0941641197745703,0.441312725320756
6465,10,650585,0.0452323156331776,0.0941386641885271,0.631179445343871
6466,10,652591,0.0328228796668003,0.0963987529719636,0.733689556473811
6467,10,652698,0.0544210321274701,0.200143937507006,0.785850589564848
6468,10,652769,0.0607580555433148,0.0983054411173808,0.536938389834384
6469,10,652783,0.0572994469191206,0.0968803715849173,0.554600601112736
6470,10,653026,0.0753492292773331,0.0940892313816081,0.423770270001733
6471,10,653249,0.0813419105875555,0.0939581170684679,0.387228862918438
6472,10,653283,0.0811866203439845,0.0938426955929439,0.387552127492189
6473,10,654372,0.0971573193959606,0.0966895205561602,0.315663076541767
6474,10,654625,0.129719354654361,0.0989735728404863,0.190829325741614
6475,10,655074,0.0436983805136446,0.0939488924531102,0.642125675827775
6476,10,656247,0.0600833154223573,0.0938773163527754,0.522575083468694
6477,10,660234,0.0719957576163832,0.0939626226372308,0.444059265233956
6478,10,660886,0.0712688815582579,0.0938388581909947,0.448071420980588
6479,10,662071,0.0618963952127523,0.0938340244565643,0.509916918869136
6480,10,662217,0.0479274572481101,0.0941147554310653,0.610898764354346
6481,10,662415,0.0187806525409375,0.0940235355734291,0.84179568474997
6482,10,662679,-0.0148502566497173,0.0946764941002052,0.875450668409377
6483,10,662711,-0.0117028923802648,0.0941427889188962,0.90114056603415
6484,10,662934,-0.0113061315262241,0.0941787059510539,0.904512022197137
6485,10,665129,0.159525224907162,0.0950699101707717,0.0942364471004916
6486,10,665450,0.109196104448079,0.0946427643455263,0.249374511652997
6487,10,665759,0.100831562916691,0.09428939672476,0.285627408292204
6488,10,666622,0.0866803423290782,0.09471941669685,0.360749392728564
6489,10,666742,0.0933415573503714,0.0939265121765475,0.321014486341343
6490,10,667117,0.11427927525842,0.0941623911243249,0.225696497539152
6491,10,669743,0.123985157815529,0.0940120176732562,0.188083406847998
6492,10,670300,0.115208109712181,0.0941246279218199,0.221770276405243
6493,10,670679,0.105221483719202,0.0937424386603524,0.262432742715528
6494,10,672846,0.14458261330102,0.096655859935433,0.135586371357317
6495,10,673554,0.133184932763787,0.0937486120953113,0.156298214964232
6496,10,673954,0.168301605437901,0.0957501741478764,0.079662576855928
6497,10,674332,0.130990271974269,0.0947611408796361,0.167747272922714
6498,10,674570,0.137999189192756,0.0942647645054363,0.144096697587198
6499,10,675971,0.112499546018571,0.0938357746162615,0.231371699904652
6500,10,677358,0.288272815138845,0.187488856788578,0.125055403615317
6501,10,677377,0.200454623334358,0.108641514342098,0.0658602111733961
6502,10,678769,0.128568239128851,0.0948882382567945,0.176301890574988
6503,10,682740,0.17360238094737,0.0935223380410656,0.0642486491373115
6504,10,682784,0.16534781368017,0.0939127028070669,0.079162799478585
6505,10,682904,0.160448860077511,0.0936097037112008,0.0874029574879327
6506,10,683731,0.131254865099016,0.0937384727128722,0.162324537187182
6507,10,683971,0.144561471947738,0.0946131533467034,0.127427550905212
6508,10,684045,0.158762551902436,0.101609018567369,0.119069833467915
6509,10,684759,0.114449924840126,0.0942152144847471,0.225265325345902
6510,10,685754,0.114676175642387,0.0939691912072383,0.223143299305848
6511,10,686560,0.148362102806553,0.0940539969091254,0.115595958535982
6512,10,686698,0.145046360478712,0.0976343520184683,0.13827537420766
6513,10,686946,0.129052971188442,0.0940895036225516,0.171059786201097
6514,10,688164,0.119029652608787,0.0940032072525896,0.206265807497105
6515,10,688208,0.132955294339911,0.0937889938690043,0.157189592173364
6516,10,688286,0.117005472591356,0.0941160943666676,0.214617858958657
6517,10,688646,0.114703978514519,0.0938304453051094,0.22234925821695
6518,10,691082,0.129115386897712,0.0942142746894525,0.171419190854494
6519,10,691920,0.123369562452262,0.0946981187126442,0.193503617119345
6520,10,692021,0.12734266739941,0.09433222025566,0.177900775986909
6521,10,692100,0.110434958520279,0.0938896050764138,0.240299035921233
6522,10,694743,0.0993952799685357,0.0937663750839677,0.289855174231493
6523,10,695220,0.117055338885553,0.0951763653019778,0.219561747211858
6524,10,695691,0.0793056859282814,0.0939459488255105,0.399150088204575
6525,10,695712,0.0747036283647324,0.093971501076615,0.427170662446373
6526,10,695757,0.0797127559009987,0.0936954895810979,0.395477135723326
6527,10,695759,0.0797127559009987,0.0936954895810979,0.395477135723326
6528,10,695902,0.0788903336551196,0.0941228361288001,0.402505998004747
6529,10,696080,0.0554248525648668,0.0948338399802315,0.559296485480853
6530,10,696733,0.0679066810347946,0.0943652931668621,0.47223822238634
6531,10,697010,0.0787520182923505,0.103227919697008,0.446035785258814
6532,10,697845,0.0479917580856211,0.0943053041323037,0.61114181512613
6533,10,698466,0.057862334397641,0.093779270575531,0.537628788151671
6534,10,700536,0.0904286290066743,0.093903356955108,0.336208350056888
6535,10,700558,0.0868173614026381,0.0939442356522133,0.35604616896431
6536,10,701028,0.097847656479931,0.0938755959063462,0.297980374587412
6537,10,701746,-0.181118206544582,0.119079930820175,0.12916003816708
6538,10,703629,0.0918433235101322,0.0940021928065228,0.329221483641117
6539,10,703809,0.115348033004275,0.0937724725204871,0.219484722623509
6540,10,703814,0.117799145742057,0.0939089731844179,0.210527651275545
6541,10,705116,0.0950120607524927,0.0936137863270875,0.31083116862077
6542,10,705376,0.0367771262353595,0.0944638677805427,0.697270652689071
6543,10,705423,0.0238636513780235,0.0939069054241403,0.799550575185676
6544,10,709369,-0.00485031565063604,0.0938088266136766,0.958793590727456
6545,10,711335,-0.00918333644664077,0.0950965313832108,0.923123815434671
6546,10,712148,0.0344806147943007,0.0978582039548394,0.72478394565293
6547,10,712180,0.0250732776985888,0.105187927263237,0.811735160007097
6548,10,712223,0.0552645729836099,0.10622672945913,0.603214694950714
6549,10,712403,-0.00147829366450908,0.0938297924922508,0.987438704562204
6550,10,712477,-0.0190074063401251,0.0938243715119388,0.839576158541717
6551,10,712640,-0.00586754993899896,0.093950493549595,0.95023692977965
6552,10,712728,0.00461770061808242,0.100842526871557,0.963502563742335
6553,10,712774,0.0483163544584697,0.105113011585147,0.646042510842769
6554,10,713291,-0.0123000002579581,0.0944096663335734,0.896416524000747
6555,10,713298,-0.00799459943601827,0.0944410450369246,0.932586246475122
6556,10,713372,-0.0103866766597083,0.0939716057167239,0.912051913709018
6557,10,713455,-0.0223362529563652,0.0940659015746189,0.812442945069219
6558,10,713844,0.00316027772683454,0.0940286984683405,0.973207371392791
6559,10,713845,-0.000631183891817239,0.0941806224588231,0.994656527506752
6560,10,714773,-0.05193840267744,0.0940149469542178,0.580990832792215
6561,10,714898,-0.0783985456714493,0.111703520446449,0.483238371671514
6562,10,714906,-0.0958510261085412,0.113625110096111,0.399479563415514
6563,10,714907,-0.0958510261085412,0.113625110096111,0.399479563415514
6564,10,714910,-0.0813416627257584,0.114802134830315,0.479078913067866
6565,10,714919,-0.122021543441409,0.188631010675845,0.518130296090142
6566,10,714920,-0.148627333980189,0.188835813946491,0.431767973414626
6567,10,714924,-0.150348497926702,0.188699367280204,0.426124775243532
6568,10,715567,-0.0345407327883818,0.0940762711239417,0.713722144731164
6569,10,715574,-0.0345407327883818,0.0940762711239417,0.713722144731164
6570,10,717717,-0.0610269490424997,0.0947951149880728,0.520137849869323
6571,10,719602,-0.0828989502265149,0.0950184419372764,0.383555339097113
6572,10,719648,-0.0605992491709753,0.0998910613160674,0.544470926167496
6573,10,719662,-0.0627096730225605,0.0968977351926767,0.517940100957959
6574,10,719708,-0.0351752992517702,0.0967108556964533,0.71628772343442
6575,10,720081,-0.0573188249537557,0.0943220659743011,0.543782082884011
6576,10,721398,-0.0329538320094548,0.0975174002491637,0.7356185374502
6577,10,722130,-0.060680931658206,0.0953416464318587,0.524890570561061
6578,10,722262,-0.0540540651679512,0.094868139546644,0.569188652618593
6579,10,722536,-0.040430500568145,0.0961116525668903,0.674258034081609
6580,10,724256,-0.0360153087080335,0.0945031363668983,0.703357025378453
6581,10,724374,-0.0363097588009478,0.0945571613943891,0.70121114000747
6582,10,724397,-0.0351822015996887,0.0949398861748807,0.711177522209072
6583,10,724819,-0.00370872553137058,0.0967013133134257,0.969428408282
6584,10,725469,-0.0200496914719952,0.0976293855404905,0.837405075539727
6585,10,725678,-0.00545276502099307,0.0944362937723101,0.953988288321371
6586,10,726314,-0.0165158872227511,0.0941966704373615,0.860917657267892
6587,10,726437,0.0166550659265456,0.0943042570023473,0.859916094032813
6588,10,726757,-0.012210020671496,0.0942104736685533,0.896953836703313
6589,10,726837,-0.00860362938492681,0.0945757998430619,0.927567448218245
6590,10,726842,-0.00860362938492681,0.0945757998430619,0.927567448218245
6591,10,727369,0.0670113617979352,0.0948584679743362,0.480383536453024
6592,10,727432,0.00214591434774519,0.0944118670270818,0.981879057324523
6593,10,728001,0.027651369206283,0.0945654567505568,0.770149121112109
6594,10,728402,0.0120073129763118,0.0944661744969985,0.898928075443645
6595,10,745488,0.116269225553643,0.097914433069297,0.235845637297178
6596,10,745492,0.0882185099905356,0.0977334010062909,0.367330145311052
6597,10,745571,-0.214873513571169,0.676052240292167,0.750797527083766
6598,10,745649,-0.0802505723413023,0.152229550105385,0.598407954750776
6599,10,745651,-0.0486972305744038,0.161288336026686,0.762885858109654
6600,11,833,-0.0352879177145811,0.136108715164347,0.795583656233856
6601,11,925,-0.194997729676892,0.155437137758665,0.210486027630301
6602,11,1010,-0.0790016048576732,0.287991781398247,0.783999978275312
6603,11,1012,-0.103892205495491,0.285131547595159,0.715802978379278
6604,11,1056,0.140217687373962,0.234743659238576,0.550674983751662
6605,11,2602,-0.0983444506232365,0.482935182696861,0.838752933857937
6606,11,2703,0.278946997887617,0.218722425898859,0.203025110643837
6607,11,2720,0.100734669842161,0.20100896702039,0.616581326333239
6608,11,2722,-0.162933780525977,0.192581217366543,0.398096717482063
6609,11,2733,-0.225053605372749,0.191639414954101,0.241042606908349
6610,11,2737,-0.189586212022027,0.191049369014811,0.321710699728049
6611,11,2740,-0.0126005482900975,0.119446297695851,0.916045870573481
6612,11,2745,-0.0140718000641478,0.119080810304839,0.906000034248769
6613,11,3277,0.0610993130954118,0.09949924532254,0.539565859024016
6614,11,3299,0.0571476936935548,0.102294257720029,0.576748090395103
6615,11,3343,0.086215224566768,0.18776309318056,0.646394536534863
6616,11,3352,0.0362816699871296,0.188194922637077,0.847236088860521
6617,11,3361,0.0796285318421024,0.187907565531635,0.671995759120664
6618,11,3363,0.0796285318421024,0.187907565531635,0.671995759120664
6619,11,3391,0.110411573826026,0.09799958680787,0.260654329381608
6620,11,3477,0.0994852357986203,0.0956413541059933,0.298963284525972
6621,11,3599,0.0703404580451931,0.0956534362265793,0.462603810432817
6622,11,3638,0.0810683993298201,0.0949775674102311,0.393931459430209
6623,11,3640,0.0694413627153123,0.0947596549281201,0.464157168805641
6624,11,3696,0.0760303993611328,0.0956968050679125,0.427442544721835
6625,11,3898,0.0685611625777428,0.0951571005290678,0.471690986960848
6626,11,3926,0.0819586335086667,0.0950046038845595,0.388898774525644
6627,11,3968,0.0726128405709696,0.0966242534138042,0.452854302968706
6628,11,4436,0.089846425815243,0.0940860411313297,0.34026204744653
6629,11,5087,0.0898728553712198,0.0937876730276904,0.338588156574037
6630,11,5434,0.0945784946446855,0.0942242652712195,0.316182137357465
6631,11,5655,0.0884493363118757,0.0948201609931104,0.351554880115781
6632,11,5676,0.0774714159408228,0.0953211461830503,0.41691428038851
6633,11,5928,0.102245805194776,0.0982564873333122,0.298772924697823
6634,11,6055,0.0563340321104745,0.0952771667841028,0.55472144611332
6635,11,6097,0.0992029043018403,0.0938782557796165,0.291362641168453
6636,11,6138,0.102556842070841,0.0940163351869565,0.276087015253608
6637,11,6167,0.110687553061022,0.0941399937646727,0.240476735985454
6638,11,6715,0.0824138621785805,0.0938396650780182,0.380410199823998
6639,11,6833,0.0828795734841089,0.0938059167098357,0.377555719907589
6640,11,7228,0.0817494597322708,0.0940285916834381,0.385213315106873
6641,11,7571,-0.191398162954041,0.188594035364058,0.310863558625845
6642,11,7663,0.0806800675596642,0.125118077136786,0.519455273005548
6643,11,7664,0.0832738483587716,0.12452669114682,0.504109329390371
6644,11,7691,0.259176741193384,0.188117740525513,0.169157342207695
6645,11,7717,0.103181325123918,0.108502894957187,0.342278066934965
6646,11,7726,0.0934392178110587,0.106538163588769,0.381056364133889
6647,11,7765,0.0722408561361171,0.0978837383581728,0.46098829313001
6648,11,7823,0.0788928621648092,0.0978691894289992,0.420724902807454
6649,11,8044,0.0919162398833182,0.0941372359667757,0.329531545535147
6650,11,8079,0.0984351607195582,0.0946320145401016,0.298964115681347
6651,11,8196,0.0840501573490777,0.0942180096494699,0.372956856947496
6652,11,8305,0.0654601232752153,0.0951632866874208,0.491985374363704
6653,11,8317,0.0685972060165771,0.0947324554739244,0.469474664604346
6654,11,8331,0.0121327988068655,0.0966557914647015,0.900178732400378
6655,11,8390,0.0651443792209793,0.0949539849786517,0.493123974858223
6656,11,8603,0.0822121954097697,0.0946804351260868,0.385813273121501
6657,11,8720,0.0790501588685805,0.0944674025823537,0.403272095763253
6658,11,8789,0.0818302949582005,0.0944924512455431,0.387079331943924
6659,11,8867,0.0896381493720518,0.095783838993626,0.349996406621775
6660,11,8878,0.11991488072122,0.187710683370969,0.523348964093706
6661,11,8889,0.147694635855238,0.187542192022143,0.431501585996452
6662,11,8909,0.132412203731812,0.18775203358369,0.481119492762899
6663,11,9097,0.0679690064131536,0.096067649153793,0.479715245246377
6664,11,9262,0.0811915255142665,0.094144212313135,0.38904384594297
6665,11,9690,0.0903784815862045,0.0940845975356798,0.337406470636629
6666,11,10206,0.0729262022308799,0.0940946398003847,0.438840569240929
6667,11,10540,0.087760105982937,0.0947166000095227,0.354790844702749
6668,11,10641,0.0917288806756713,0.0939310128868097,0.329457832818855
6669,11,10897,0.0838969550628356,0.0941016015321493,0.37323764668486
6670,11,10927,0.0922736360780502,0.0947716113538915,0.3309009550236
6671,11,10969,0.0805446282095915,0.0942874929224202,0.393548543507536
6672,11,11470,0.0816053898202282,0.0943752157166176,0.387795681038376
6673,11,11657,0.0787363741023288,0.0944998976336859,0.405300937170585
6674,11,11751,0.0859993290619032,0.0943641621339198,0.362729842064088
6675,11,11931,0.0725853030443235,0.0950746588306897,0.445701528194009
6676,11,11938,0.0746643123286633,0.0951981480725393,0.433387584393464
6677,11,12060,0.0853810322402981,0.0939844308113445,0.364255389057174
6678,11,12080,0.0783613648447576,0.0940017519746209,0.40506111013439
6679,11,12089,0.070021747821574,0.0941337422073801,0.457459721078769
6680,11,12136,0.0728177351221146,0.0940382093030666,0.439246889882473
6681,11,12224,0.0880020206530589,0.0949109556002289,0.354453023684847
6682,11,12231,0.0699866664107763,0.0943384224411255,0.458660554635492
6683,11,12232,0.0699866664107763,0.0943384224411255,0.458660554635492
6684,11,12236,0.0896954957551716,0.0945608749946619,0.343499639465475
6685,11,13561,0.0124571040383917,0.0972168392760171,0.898113280174968
6686,11,13635,0.0581795739255953,0.0952786675896165,0.541840549546522
6687,11,13712,0.045010501367321,0.0945783096739772,0.634434861083558
6688,11,13729,0.048737273331208,0.0948442436580524,0.607666882859634
6689,11,13740,0.0384509665239761,0.0958594866181804,0.688575934254647
6690,11,13742,0.042996794849634,0.0957267459247549,0.65359059396839
6691,11,13813,0.0592350310385002,0.0958862236835537,0.537129419597285
6692,11,13973,0.0330240345387846,0.0943055268915303,0.726411470206761
6693,11,14046,0.0580194761345936,0.0967598034437814,0.549141690495318
6694,11,14047,0.0597770031830235,0.0966055712657452,0.53646442411239
6695,11,14122,0.0149484513715587,0.0943575328998945,0.874213681595295
6696,11,14229,0.0426894566662813,0.0950921525425437,0.653759620805249
6697,11,14280,0.00565045951392551,0.0960948393338646,0.953143993097975
6698,11,14320,0.0428445750250247,0.0950220926292733,0.65234518376289
6699,11,14350,0.0282632314046757,0.0939034461992141,0.763605550109161
6700,11,14360,0.0282632314046757,0.0939034461992141,0.763605550109161
6701,11,14361,0.0282632314046757,0.0939034461992141,0.763605550109161
6702,11,14424,0.0452678519619582,0.0945779617267693,0.632498172103694
6703,11,14431,0.0413535210170144,0.0944585062744495,0.661802191614761
6704,11,14438,0.0485817689509503,0.0940825156451136,0.60591650918623
6705,11,14510,0.0381206446955045,0.0940336934469277,0.685433898720149
6706,11,14550,0.0307385109047736,0.0939175197821371,0.743640578101598
6707,11,14569,0.0462762585125079,0.0940233248757621,0.622899109951578
6708,11,14705,0.0460176668797396,0.0941651928853118,0.625364050981644
6709,11,14729,0.0488726977858926,0.0941805325534369,0.604137725353287
6710,11,15153,0.0240718713218682,0.0941883271703003,0.79843042036415
6711,11,15356,0.0450208781767727,0.0945601502502062,0.634291712605846
6712,11,15718,0.024478131336112,0.0944149711027687,0.795584899531669
6713,11,16603,0.0341346802424049,0.0943433953828116,0.717708152072595
6714,11,16614,0.033965175746008,0.0944472735826013,0.719345989227565
6715,11,16738,0.0342171794064197,0.0955842668961462,0.720572838863442
6716,11,16750,0.00374526806738912,0.0961299807164526,0.968943939075835
6717,11,16799,0.0202181014492845,0.095322900453661,0.832150498564998
6718,11,16954,0.0325291067554434,0.0951212153228041,0.732572977807199
6719,11,16984,0.0175295754466086,0.0946767117518948,0.853216208712239
6720,11,16990,0.0240721179584303,0.0946726396462641,0.799437422581556
6721,11,17039,-0.00104779222726209,0.0942926846521569,0.991140265726878
6722,11,17061,0.0270614309258816,0.0942816998433032,0.774259747950969
6723,11,17206,0.0472044510415975,0.0949840459229141,0.619517869823825
6724,11,17217,0.0447558401597546,0.0947728542529405,0.637044978971558
6725,11,17681,0.042620759551503,0.0941175154402316,0.65093768933116
6726,11,17705,0.0251846475052264,0.0943146282399643,0.789603524526059
6727,11,17941,0.00639806315634228,0.0942068739772259,0.945891721592143
6728,11,18001,0.0261153155590446,0.093988155136348,0.781284401722192
6729,11,18416,0.017523816003041,0.105792919972063,0.868533031766526
6730,11,18574,-0.00721918507538313,0.098375711101275,0.941542259552355
6731,11,18606,0.0407508915278584,0.0969309391884674,0.674440595501993
6732,11,18639,0.0374039969542515,0.096613261460548,0.698877142434759
6733,11,18921,0.0284044790562918,0.0941625268139901,0.763093659271669
6734,11,18968,0.0126095713108399,0.0942903126552594,0.893691217258388
6735,11,19023,0.0345404750667394,0.0943062360588053,0.714391490973225
6736,11,19024,0.0345404750667394,0.0943062360588053,0.714391490973225
6737,11,19074,0.034313813667279,0.0948621315076311,0.717775468161647
6738,11,19143,0.0198996820874563,0.0969852419332242,0.837547744105745
6739,11,19206,0.00412969785043044,0.0970992998783552,0.966099712392166
6740,11,19282,-0.0242401126793794,0.096938481534312,0.802688994023438
6741,11,19287,-0.0298572777855954,0.0967960243736176,0.757917610690103
6742,11,19367,0.0325020135707019,0.0948159267734257,0.731959989486736
6743,11,19388,0.0477988979057375,0.0952671795081321,0.6161665757887
6744,11,19443,0.0146856849570521,0.0952979373660187,0.877616694517635
6745,11,19447,0.0191912007522591,0.0957486486368376,0.841257280514038
6746,11,19537,0.0305029807320878,0.103730219003916,0.768884351182138
6747,11,19538,0.0313100014711517,0.103512879566279,0.762468554890142
6748,11,19607,-0.00547161309016975,0.192260154232316,0.977311812990464
6749,11,19607,0.19660252104258,0.218077366982058,0.367923142502913
6750,11,19629,0.0323889224885696,0.0976399492352985,0.740299111721801
6751,11,19632,0.039527157850233,0.0980804923350723,0.687186797727356
6752,11,19855,0.0281910275740608,0.0968558211341362,0.771175012197624
6753,11,19880,0.0519221856200885,0.0965169671885396,0.590944252966709
6754,11,19921,0.0570134232506628,0.0957342462098175,0.551865227965731
6755,11,20014,0.0533485585597416,0.0956305373830978,0.577292832904347
6756,11,20104,0.0325065916669308,0.0957902479085,0.734546533402169
6757,11,20142,0.024778715519665,0.0972101543414362,0.798949986932277
6758,11,20173,-0.129227905277401,0.159380742883863,0.418019641070038
6759,11,20203,0.0538654016919273,0.102127422283262,0.598224067600755
6760,11,20281,0.016884445875799,0.0960974465573727,0.860629362265654
6761,11,20291,0.00805013669074572,0.096689264860885,0.93369373666706
6762,11,20294,0.00805013669074572,0.096689264860885,0.93369373666706
6763,11,20296,0.0132730520107363,0.0965346548958985,0.890717774656408
6764,11,20319,0.00312133031630007,0.0967627874076336,0.974284893785824
6765,11,20445,0.0585417124113414,0.094511968701166,0.536045486042154
6766,11,20462,0.0705864013838365,0.0945007477930737,0.455596907672206
6767,11,20476,0.0694823414395447,0.0940945605068309,0.460743227329494
6768,11,20496,0.0753332783781908,0.0942216505641488,0.424519339851959
6769,11,20520,0.0130517934638073,0.0986274431987117,0.894795277776098
6770,11,20522,0.0582434564587978,0.0953444018959705,0.541675848592836
6771,11,20543,0.0715473195927479,0.094357672218331,0.448803365913546
6772,11,20567,0.0655194332535876,0.0943836198265459,0.488024509621708
6773,11,20594,0.0563197443296386,0.0940078006317469,0.549492814927617
6774,11,20802,0.0715120903379879,0.0941201110171022,0.447883610321464
6775,11,20805,0.0715120903379879,0.0941201110171022,0.447883610321464
6776,11,20841,0.0721647883078689,0.0937748068258868,0.442079065749237
6777,11,20963,0.0859394180637023,0.0938618450997336,0.360504487157388
6778,11,21323,0.0702737710296419,0.0944583549674609,0.457392176733429
6779,11,21871,0.0639231647497982,0.0941549975347372,0.497637096279804
6780,11,22005,0.0550624893721044,0.0946086598599975,0.560936408647036
6781,11,22075,-0.596669492986458,1.02649166920155,0.561429007367652
6782,11,25361,0.130706025326338,0.0935331402905163,0.163161933171265
6783,11,25987,0.14047242637107,0.0935314744309545,0.13402380396762
6784,11,27625,0.0937448436940752,0.0951704385417722,0.32528859875429
6785,11,29269,0.109119117680421,0.0937935897166689,0.245454533114883
6786,11,30395,0.139484634957375,0.0936379256731725,0.137217899834693
6787,11,30856,0.119456925007723,0.0938583100712895,0.203949074453604
6788,11,31481,0.127566262506937,0.0938280746779627,0.17483239972953
6789,11,31748,0.126876381509939,0.094242514875678,0.179077565123196
