SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5763,9,257464,-0.464828525765321,0.367000011254881,0.206146783189271
5764,9,257480,-0.190411132448294,0.166022044179414,0.252198604612508
5765,9,257531,-0.263808845933583,0.152670681000657,0.0848699240836064
5766,9,257575,-0.29432100623862,0.151089611436456,0.0522084860363081
5767,9,257591,-0.297886135566769,0.150943834319139,0.0492193340401142
5768,9,257605,-0.269654211321872,0.151855206384709,0.0766384666183942
5769,9,257815,-0.240081327027501,0.149407117579022,0.108971810274557
5770,9,258080,-0.254214303530345,0.149369395829487,0.0896513898123924
5771,9,258259,-0.240330760765867,0.149879654620118,0.109720501204744
5772,9,258345,-0.309033502055512,0.149748951803694,0.0397788435844026
5773,9,258661,-0.280804260971423,0.148995847895115,0.0602991442715574
5774,9,258900,-0.260312292486691,0.149098857355865,0.081697596156568
5775,9,259952,-0.0544370697588955,0.184957352819717,0.76868464416079
5776,9,260947,-0.9737957630129,0.320095781178923,0.0025243767822543
5777,9,260947,-0.412927390481451,0.245632796691236,0.093632674597237
5778,9,260986,-0.303067197407166,0.152382747894623,0.0474888367025475
5779,9,261156,-0.364843466305405,0.149553963730016,0.0151975469710017
5780,9,264604,-0.336483399032345,0.150014476965794,0.0255163337197908
5781,9,265537,-0.250265379785464,0.149833587113838,0.0957486003420258
5782,9,266567,-0.239074433406748,0.149003668565672,0.10950102902129
5783,9,266879,-0.223098849395791,0.149290937037665,0.135967118873416
5784,9,267323,-0.192942755304634,0.149447746392923,0.197535249717199
5785,9,267437,-0.225286327448009,0.149269807191277,0.132127934167601
5786,9,267785,-0.201509294741383,0.150008151753411,0.18003058137198
5787,9,267870,0.0696103585610097,0.212443792028128,0.743359342102714
5788,9,268262,-0.111873804140111,0.149738467578358,0.455483645676414
5789,9,268351,-0.120654468437772,0.149605806512867,0.420507676815629
5790,9,268440,-0.206846732376643,0.176974776761326,0.243276058808264
5791,9,268445,-0.177804283279732,0.151276485432126,0.240642993817122
5792,9,270121,-0.183892446419441,0.149239490952257,0.218695621212324
5793,9,270686,-0.368317730934844,0.272031764015845,0.176618115006512
5794,9,270827,-0.1965537433996,0.151100630956336,0.19417079479839
5795,9,273029,-0.345289195481511,0.149935841107997,0.0218646631920868
5796,9,273060,-0.3222580150436,0.149219111231037,0.03147426780751
5797,9,273430,-0.335139852441578,0.148734341080798,0.0248548801376082
5798,9,273993,-0.250321365657547,0.151530625962708,0.0994334707308165
5799,9,276483,-0.168941991168661,0.149508776263636,0.259251688227579
5800,9,276759,-0.138857475797003,0.149396188688341,0.35328694955514
5801,9,280761,-0.110526655371956,0.149851334876529,0.461262512596743
5802,9,280878,-0.0637064079465281,0.150780899934527,0.672910186323854
5803,9,281757,-0.103669180757095,0.150083613196437,0.490181107242576
5804,9,282224,-0.13554804714625,0.149783646468899,0.366104364558786
5805,9,283213,-0.181326800016889,0.150543701815398,0.229211255285778
5806,9,283290,-0.167768947780477,0.150245468543764,0.264911035456274
5807,9,286125,-0.204161846481587,0.149235492634121,0.172166131095134
5808,9,287755,-0.137668556938514,0.180892119990237,0.447133278162832
5809,9,289043,-0.00921589562285313,0.150355676248224,0.951159784799659
5810,9,289127,0.00221329212536053,0.149630537903714,0.988206706470655
5811,9,289513,-0.0302747487980389,0.150396772911534,0.840580576578142
5812,9,292353,-0.169274170398825,0.150045689915774,0.260022389594673
5813,9,294986,-0.0601517441256075,0.149898263544077,0.688453997385181
5814,9,296974,-0.0851096607056193,0.15024766512834,0.571439414597657
5815,9,298782,-0.062952175597276,0.149522561357293,0.673995784325444
5816,9,299767,-0.133302524394461,0.150237968187872,0.375534505611806
5817,9,300482,-0.358507038235938,0.29887864911126,0.231135346694227
5818,9,300559,0.350605032286976,0.298678791829312,0.241245221230042
5819,9,303507,-0.0753958483983991,0.150398464250464,0.616467339364758
5820,9,303589,-0.0845212916741811,0.15038472001059,0.574449697260919
5821,9,303690,-0.0955433133177938,0.152994579545723,0.532710405130937
5822,9,304133,-0.0529936093451254,0.150655569361455,0.725233084672286
5823,9,310366,-0.0518506729701294,0.150188191991295,0.730121068533964
5824,9,310436,-0.088526173710647,0.150436813697336,0.556599331557934
5825,9,310500,0.522180984901805,0.307373216085723,0.0902285353807427
5826,9,314400,-0.179464170055442,0.149747714790444,0.231548381529932
5827,9,314913,-0.18687646605908,0.149332633197704,0.21161331274922
5828,9,315623,-0.150925752757451,0.14999860191318,0.315017682258794
5829,9,317005,-0.176964749061372,0.150089861179638,0.239168907120962
5830,9,317752,-0.0863182405489944,0.299546215760236,0.773390821860415
5831,9,322200,-0.0934853104225715,0.15036969024611,0.534538376756049
5832,9,323432,-0.0123773417774127,0.150264461821124,0.934398870057987
5833,9,324397,-0.0352980269424563,0.516259556949283,0.945527715672088
5834,9,324487,0.0702367173606061,0.353919604275402,0.842804211512223
5835,9,324521,0.461700581102507,1.26647679346739,0.715661820168277
5836,9,328426,-0.0488764734643634,0.150059148417613,0.744833193517797
5837,9,330193,-0.0826002429478143,0.150679113255954,0.583910400467649
5838,9,330993,-0.0497828113557776,0.151593062672113,0.742805705090754
5839,9,334143,0.0161231699241805,0.150625529708529,0.914816931687723
5840,9,334329,-0.0595680687312363,0.223209044592033,0.789724153290919
5841,9,334958,-0.101045442875949,0.149930730519741,0.50078574678558
5842,9,336040,-0.152403596321419,0.14975789144689,0.309533420210084
5843,9,338275,-0.112565980985287,0.150082114092203,0.453736657422122
5844,9,338651,-0.101214362441272,0.150285009703953,0.501080922952074
5845,9,338765,-0.0577858588591818,0.150393065789942,0.701037703352676
5846,9,338787,-0.0565219748194141,0.15037531563956,0.707237323166353
5847,9,340588,-0.013342762383225,0.149741885886865,0.929048933601023
5848,9,341341,-0.0247801808131013,0.15074467900123,0.869522069200075
5849,9,342354,-0.0133212604113386,0.153475490721142,0.930881835455437
5850,9,342479,0.00183332349184764,0.150852707747779,0.990310357355707
5851,9,347652,0.0147724218200846,0.150221003576114,0.921719779094279
5852,9,349076,0.00561047898795866,0.150476797258628,0.970279097622529
5853,9,349097,-0.0195270737885482,0.15027660166117,0.896687212961192
5854,9,349116,-0.0224047464843788,0.149887509104462,0.881262560103727
5855,9,350262,-0.119579542124007,0.151047443575053,0.429085480224864
5856,9,351490,-0.0129376970009089,0.150203641612844,0.931408431163212
5857,9,352621,0.0105092910266801,0.151367517691524,0.944687481575576
5858,9,353047,-0.0149331084713898,0.151121215630916,0.921340902700398
5859,9,354047,-0.0360991620175861,0.150069396719111,0.810043709875414
5860,9,354832,-0.0201786238479278,0.150209705623669,0.893213167375452
5861,9,354867,-0.0371237743179102,0.150110228756861,0.804812025874366
5862,9,354924,-0.0580734954697492,0.150370058398501,0.699578371193833
5863,9,354945,-0.0450084643645242,0.149724406891368,0.763889837286835
5864,9,355716,0.315774834992242,0.399542238874967,0.429858941382171
5865,9,355815,0.00430167037205365,0.180959166299696,0.98104830698415
5866,9,356037,0.0281843918653902,0.152928412918777,0.853885555302289
5867,9,356207,-0.0396394622295098,0.151200717441505,0.793347531033178
5868,9,357150,-0.0562769909499869,0.150663004495275,0.708979041945791
5869,9,357800,-0.0566411067533453,0.150371606185842,0.706642040589511
5870,9,358570,-0.0292844857927438,0.150443916912424,0.845775930857933
5871,9,360441,-0.0569172980009369,0.149719994985563,0.70405654757248
5872,9,362255,-0.0650298445747071,0.150240332013608,0.665396216245128
5873,9,362570,-0.143830908304304,0.164732914845775,0.38319350872312
5874,9,362775,-0.0685976698747466,0.149979168341553,0.647678354412515
5875,9,362828,-0.0587753496396475,0.150247632122264,0.695892914601155
5876,9,363043,-0.0887087198035941,0.477828403462521,0.852826071688565
5877,9,364558,-0.000176592163042902,0.172284712726476,0.99918274592499
5878,9,365655,-0.0356454499402711,0.150040053710155,0.81235020107573
5879,9,365725,-0.0348365254729515,0.149767453341306,0.816203636348007
5880,9,365942,-0.0458758553219941,0.149610660474559,0.759302047236144
5881,9,366733,-0.0974875930266587,0.150932510160574,0.518762548336125
5882,9,367364,-0.0941629866301962,0.154745633309215,0.54324609826767
5883,9,367860,-0.0512359179079671,0.150624881883501,0.733941568415309
5884,9,372204,-0.257352408181796,0.149886005282057,0.0868585858321737
5885,9,372443,-0.20253747769855,0.149437803945292,0.176179142028105
5886,9,372471,-0.227017219264309,0.149212746560137,0.129046407473896
5887,9,372842,-0.213883875601426,0.149393012929319,0.153118509438724
5888,9,377169,-0.30154537231241,0.155185990269198,0.052796027627674
5889,9,378552,-0.396519968969714,0.14836326603076,0.0078751658780685
5890,9,379413,-0.427865959037806,0.148059034530934,0.0040926940785645
5891,9,379890,-0.332695034072296,0.325046444407714,0.306757863075336
5892,9,380935,-0.52639973599894,0.32347326857199,0.104557951788914
5893,9,380935,-0.920861222479452,0.456789070898571,0.0445630269145658
5894,9,382894,0.124274582994136,0.337179402248044,0.712668380981311
5895,9,383434,-0.25549272258756,0.325244261599239,0.432663335081799
5896,9,383530,-0.19726173445035,0.149817568122893,0.188800230040612
5897,9,383662,-0.19285233634149,0.150040384236783,0.199517459543811
5898,9,383846,-0.191985922210804,0.14940160271625,0.199623424018007
5899,9,384190,-0.259180842142836,0.149104441134118,0.0830386854231103
5900,9,384315,-0.210597487064782,0.154695437387248,0.174265599943696
5901,9,384344,-0.217885728764643,0.151456195252543,0.151148319246448
5902,9,384418,-0.246642868189428,0.149391092740198,0.0996304004412995
5903,9,385423,-0.224235313106452,0.149264833604151,0.133922729670634
5904,9,385546,-0.250187060233466,0.149150319609989,0.0943464245536386
5905,9,385640,0.0672386303568073,0.213894808034725,0.753438101247029
5906,9,387653,-0.643998190859763,0.297433822271637,0.0310432481451262
5907,9,387839,-0.274578773799821,0.149510497244149,0.067121737620662
5908,9,387982,-0.181094792000629,0.829604261425145,0.827328855904364
5909,9,388000,-0.0908333697886974,0.731185141579985,0.901205783627652
5910,9,388026,-0.534299390748169,0.253552489926803,0.0358005321185588
5911,9,388051,-0.462447328988929,0.313093296508376,0.140559894531693
5912,9,388668,-0.328719861108178,0.149490220259424,0.0285304469433692
5913,9,391282,0.450277452726551,0.653591468169168,0.491321137531158
5914,9,392697,-0.14599883638834,0.22441637647751,0.51574651771235
5915,9,393524,-0.279416901816599,0.387197228684522,0.4709937206187
5916,9,393791,-0.228457646099079,0.158136538487173,0.149433138827146
5917,9,393800,-0.264262994622435,0.174628326236806,0.131101234280342
5918,9,394182,-0.226750461548089,0.150733056919106,0.133393652919401
5919,9,394680,-0.254978614221168,0.151581844505337,0.09343020221702
5920,9,394807,-0.106571541380433,0.157779757493082,0.499835321205782
5921,9,394916,-0.238607488377027,0.150345024950016,0.113392982976685
5922,9,394975,-0.221412654719974,0.150289124142577,0.141576179270529
5923,9,395649,-0.246246054320111,0.149693239442853,0.100859017095657
5924,9,396176,-0.610144079137228,0.303075262046402,0.0448547377943076
5925,9,396176,-0.169545688414864,0.340180602509786,0.618513196930758
5926,9,396186,-0.278682954362031,0.149317129888896,0.0628167822206795
5927,9,396458,-0.294959930047805,0.149340713188757,0.0490377638613359
5928,9,396462,-0.319683221824671,0.150515869255279,0.0343719571513539
5929,9,396463,-0.319683221824671,0.150515869255279,0.0343719571513539
5930,9,396464,-0.319683221824671,0.150515869255279,0.0343719571513539
5931,9,398401,-0.314755393297042,0.149972989663733,0.0365491942418817
5932,9,398470,-0.264425640772597,0.149588628498597,0.0779773495831295
5933,9,399657,-0.298564238373047,0.15220268709766,0.0505919876660644
5934,9,399838,-0.218323142115616,0.149374820340618,0.144746130828328
5935,9,400574,-0.255914862730801,0.149122787644402,0.0870146407133931
5936,9,400641,-0.264980112302921,0.149521332049915,0.0772256357509313
5937,9,402212,-0.261524400924043,0.149376463294515,0.080853525215577
5938,9,404274,-0.232612266999161,0.149287661197981,0.120094229660286
5939,9,404302,-0.212951232650571,0.149537834556616,0.155311710056827
5940,9,405135,-0.22043579108624,0.149564123863641,0.141411894745374
5941,9,405593,-0.195807192439563,0.149661177901419,0.191610413727083
5942,9,406066,0.000734281135553627,0.190859499604533,0.99693253226348
5943,9,406743,-0.214859858942064,0.149141088792707,0.150570428807273
5944,9,408263,-0.161213777121741,0.14953294709144,0.281718411088399
5945,9,409700,-0.200545978029582,0.149643400784463,0.18105555468198
5946,9,410727,-0.243302446254796,0.150900409035383,0.107782077145803
5947,9,411273,-0.26185792525174,0.149436727958861,0.0805905256597994
5948,9,411520,-0.275578825453873,0.149531588990435,0.0661749852798764
5949,9,411553,-0.214992216687337,0.149777066374091,0.152054391385535
5950,9,411811,-0.227205987667124,0.150884720031328,0.133006373156193
5951,9,411837,-0.272737678643028,0.154153908936879,0.0777145966082704
5952,9,412923,-0.241274250058951,0.149961747197843,0.108530973265959
5953,9,418993,-0.205832632846279,0.149765834165183,0.170200891349478
5954,9,419460,-0.283928375272982,0.15552434346144,0.0687522400534183
5955,9,419470,-0.326275298667323,0.158767005617744,0.0406089117970364
5956,9,419554,-0.258463983052855,0.212701342966492,0.225121104005983
5957,9,419563,-0.355009354905801,0.166294370118243,0.0334635467995399
5958,9,419805,-0.20640828100605,0.149132524423763,0.167214663141737
5959,9,419841,-0.238522429787654,0.148996752658023,0.110303203565511
5960,9,421227,-0.273373158984465,0.149466580486705,0.0682443361084453
5961,9,421228,-0.277846106484799,0.149221572417559,0.0634380817827002
5962,9,422857,-0.231352556089401,0.150044462324864,0.123995453994453
5963,9,422867,-0.224417104204897,0.150310278389369,0.136323688973268
5964,9,422955,-0.229658643706226,0.150443788354228,0.127770600771237
5965,9,422958,-0.278838612170116,0.149690601017726,0.0633256036252553
5966,9,423010,-0.223703596048683,0.150815377520434,0.138888481537059
5967,9,423041,-0.262910209664537,0.150430284494372,0.0813817770041782
5968,9,423054,-0.24233048557837,0.14999536535866,0.10707711035309
5969,9,423651,-0.188687441319073,0.151715302134363,0.214437412151159
5970,9,423935,-0.190445494332883,0.149859234009365,0.204626251257851
5971,9,424069,-0.224271879960847,0.14974805913138,0.135114890979142
5972,9,424914,-0.196486290825089,0.149264677228735,0.188906773536636
5973,9,425156,-0.257286163140737,0.149623893396447,0.0863903388043441
5974,9,425546,-0.176789057851768,0.149447641087016,0.237625142999172
5975,9,425655,-0.203565176838222,0.150896167945969,0.178188368155499
5976,9,425822,-0.161063921714369,0.15079754471964,0.286214054073524
5977,9,426507,-0.195268221590328,0.152962328791162,0.202590724363882
5978,9,429181,-0.104449735349658,0.150938671680473,0.4893915121964
5979,9,429952,-0.299938667193263,0.30008604893889,0.318232892618122
5980,9,437842,0.271348643775417,0.300306246144108,0.366838006389021
5981,9,437940,0.0808795694813664,0.211728963098672,0.702694355498959
5982,9,437999,0.328748277426606,0.256862866382765,0.201435172094639
5983,10,26272,0.310919362153493,0.149942301762831,0.0388418781420468
5984,10,28452,0.308994797009201,0.14954680699478,0.0395379091438051
5985,10,28714,0.238820380153549,0.149684319098739,0.111496741755682
5986,10,28835,0.277873786511026,0.150525807646929,0.065726255259082
5987,10,28946,0.572211233445707,0.238476916323632,0.0169378915061477
5988,10,29208,0.282745789822606,0.161489567173938,0.0808384741159065
5989,10,29367,0.323030736247384,0.151721770699387,0.0339377592521101
5990,10,30148,0.262967937079354,0.150826521000138,0.082114716057519
5991,10,32768,0.268364906650384,0.149827679041136,0.0741246830326735
5992,10,33662,0.314732964382155,0.158280945590215,0.0475343355829008
5993,10,35651,0.262519638703835,0.149598138307719,0.0801555316435994
5994,10,36050,0.262780875133474,0.149171865536508,0.079002839470567
5995,10,41756,0.289296319395576,0.152201584288717,0.0581498179482901
5996,10,42005,0.301719556304579,0.152616807337642,0.0488222783567222
5997,10,43109,0.327707268392806,0.149149583767483,0.0286574772958235
5998,10,43346,0.285235337877136,0.150741266438306,0.0592800169926109
5999,10,43909,0.36891658040677,0.150863775978006,0.014958651704193
6000,10,46831,0.283959670511579,0.151581470763844,0.0618511822217318
6001,10,49405,0.189160092196899,0.149487461438377,0.206565791468946
6002,10,50102,0.242924265795867,0.151340846685353,0.109355726306022
6003,10,54201,0.151173535089236,0.150807178343861,0.316822939123491
6004,10,54931,0.2152096871579,0.15080653931496,0.154447084587407
6005,10,61391,-0.169738439525516,0.150356804524732,0.259704816288001
6006,10,61545,-0.146463805911443,0.149754532970157,0.328731312682872
6007,10,61708,-0.218157513967255,0.15150692053453,0.150776894513456
6008,10,63279,-0.197626022258475,0.149373680305384,0.186681401774899
6009,10,67697,-0.287612101242323,0.163516899500039,0.0794585622443755
6010,10,68934,-0.22828539078666,0.150216591161934,0.129479465485499
6011,10,70342,-0.061463917242498,0.151226184890512,0.684667827390822
6012,10,73179,-0.161427222115102,0.149645803777437,0.281445236555948
6013,10,75599,-0.0886917786581893,0.331952448847664,0.789484921741473
6014,10,75599,-0.0870744418503256,0.234603981959138,0.710744735628582
6015,10,75990,-0.166420083940192,0.15213501020357,0.274745885391309
6016,10,76303,-0.195591432154274,0.151071179777762,0.196270929311387
6017,10,76726,-0.142927693477763,0.15301106448704,0.350890625277749
6018,10,78564,-0.0764105539672454,0.151189876168028,0.613597084525331
6019,10,79590,-0.234762011789215,0.154557474806366,0.129675177114873
6020,10,80904,-0.144713322391562,0.150187736400014,0.335931416924782
6021,10,85506,-0.147631211761786,0.152478014598184,0.333600841253857
6022,10,86391,-0.114726979008312,0.151099381954957,0.448190848599138
6023,10,91661,-0.0835312783479658,0.168521455730879,0.620434654703225
6024,10,93031,-0.0111444193416778,0.151290772885444,0.941320856306948
6025,10,93286,-0.0580737650893752,0.150495598277099,0.699815420626824
6026,10,93721,-0.0953302065812903,0.15151416405521,0.529635910758055
6027,10,96002,0.0458361273719011,0.153722325600701,0.76574516280869
6028,10,96579,0.11257680857877,0.151208517145612,0.457061112076694
6029,10,99496,1.00587773325663,0.37112701189044,0.00704978212664018
6030,10,101719,0.22152347020922,0.150329678411048,0.141484674732758
6031,10,105565,0.251605082625119,0.150522718418504,0.0955007978518721
6032,10,108820,0.237305158978514,0.151269939645556,0.117601445115441
6033,10,108931,0.27184820501838,0.150907037550803,0.072488607347306
6034,10,109915,-0.650067161790116,0.576215692694234,0.260015842344604
6035,10,110053,0.199697286073019,0.1516902154981,0.188866766448939
6036,10,110074,0.202234787658712,0.151414209080851,0.182527676093353
6037,10,111674,0.145996335478931,0.151289755718344,0.335199742354605
6038,10,113623,0.15917378955095,0.153802662613684,0.301413704179796
6039,10,114907,0.409146155711424,0.263170755305662,0.120918502751671
6040,10,116563,0.24041654779255,0.152414626238325,0.115602651891388
6041,10,117161,0.124789523853758,0.166183874588837,0.453205678831004
6042,10,119720,0.21941812409437,0.154483745377602,0.15639382000045
6043,10,121075,-0.25166471899884,0.262970065152026,0.339217665686707
6044,10,121811,0.190368584509333,0.151569849270079,0.209954127702778
6045,10,122243,0.162018143557719,0.153996316673191,0.293477442537636
6046,10,124889,0.111785829717906,0.15375172751546,0.46767467540802
6047,10,129078,0.0785004038790584,0.158500702823805,0.620718759985568
6048,10,130587,0.0890893332884291,0.152427073732811,0.559276244372624
6049,10,131311,0.0734507874968779,0.151712833255112,0.628584231375207
6050,10,133312,0.0408680240168552,0.15225431035096,0.788533233270181
6051,10,134112,-0.00502362494239428,0.666139626931376,0.99398715099109
6052,10,134179,-0.0353456648481085,0.299321112091372,0.906066595172572
6053,10,134314,-0.0600390819438308,0.152779489249765,0.694572438668161
6054,10,136911,-0.310626635991559,0.195000301204878,0.112065364294033
6055,10,139826,0.0314495550015217,0.152622477706946,0.836861978154356
6056,10,140544,0.057417576302436,0.153345290869647,0.708306830657751
6057,10,140918,0.075865293366837,0.150805918974551,0.615231776801639
6058,10,145873,0.137376856318108,0.151481453416759,0.365084161574847
6059,10,146902,0.145600532928938,0.151000938672914,0.335587727071858
6060,10,146992,0.103288544299299,0.150668223540126,0.493455476192324
6061,10,148293,0.0722095626174633,0.150298996260254,0.631212567233289
6062,10,150178,0.063743515037441,0.150940053727061,0.673055759602719
6063,10,157487,0.0397061849575073,0.149735726999556,0.79102936453815
6064,10,157821,0.0263129620937547,0.151278162410038,0.862014198991527
6065,10,159755,0.0100226272361531,0.150184060362191,0.946829953117861
6066,10,159778,-0.0102748511592905,0.149951562580859,0.945409593124716
6067,10,160258,-0.0164401625276638,0.155269023081161,0.915736282188375
6068,10,161835,-0.233145538478572,0.299940029090341,0.437498158277386
6069,10,161835,-0.433707085049576,0.590432825858353,0.463096463981723
6070,10,163124,-0.0619036680067556,0.149896242974088,0.679874356473976
6071,10,164844,-0.00972244026371605,0.152496198210395,0.949201160978011
6072,10,165364,-0.0354540667771658,0.151162421333367,0.814699543700602
6073,10,165521,0.00902738947393245,0.15164971270693,0.952565326158337
6074,10,165720,-0.0879003763574508,0.152302182674076,0.564209691635029
6075,10,172678,-0.0349108917853204,0.15037363193967,0.816547505828596
6076,10,173737,0.050157934815294,0.150189820476733,0.738605325253263
6077,10,173883,0.0492241004011013,0.149819736560187,0.74268649447926
6078,10,175030,0.0693571444020156,0.150406696362092,0.644988830795414
6079,10,175313,0.0849127137128567,0.149959069660355,0.571590937982549
6080,10,176228,0.0954318884635609,0.149813262829036,0.524534079984882
6081,10,176664,0.101360808320217,0.149693539566682,0.498771963800831
6082,10,177924,0.721263219088561,0.46251917725359,0.119792254092148
6083,10,179618,0.0971585672532743,0.15047801951985,0.518915042079636
6084,10,182634,0.118354183488378,0.150550238332245,0.432310456804067
6085,10,183933,0.0402162207351879,0.151531435734157,0.790857386034051
6086,10,185241,0.0893275631749979,0.15052533177192,0.55326761066776
6087,10,188897,0.0524475633596125,0.150910112411416,0.728391491836495
6088,10,189030,0.125376304340227,0.164295753556731,0.445905393762255
6089,10,189418,0.0840358005929527,0.151363369447216,0.579114672281443
6090,10,189445,0.0618247564285012,0.150656844619718,0.681784933596811
6091,10,192067,-0.0214727347907805,0.149555731237513,0.885916579297927
6092,10,193403,-0.0456894743466226,0.15014630012776,0.761078878119802
6093,10,193717,-0.0504901003757639,0.151888058182913,0.739772070265847
6094,10,196310,-0.0760012921900013,0.150537669841662,0.613968257362133
6095,10,197405,0.379423771421211,0.203869207463482,0.0635592472810089
6096,10,197415,0.168671019763398,0.322926475994932,0.601775032116591
6097,10,197423,0.173900590857415,0.205212755305018,0.397337416210671
6098,10,197451,0.17088293780769,0.299547237945146,0.568721387283787
6099,10,197458,-0.145336802213219,0.218022281925965,0.505453892095208
6100,10,204259,-0.131783483672275,0.999574118109452,0.895186249703883
6101,10,204807,-0.0959782615060193,0.151614641586181,0.52711684819606
6102,10,205088,-0.0484414972326192,0.149580158829473,0.746243576326586
6103,10,205251,-0.036180331130537,0.150598876081786,0.810281307078842
6104,10,210630,-0.0832059645311764,0.149713444410332,0.578721425800751
6105,10,211229,-0.100151146093532,0.149684046184496,0.503879467037707
6106,10,212922,-0.120367340187522,0.152418527285873,0.43022381881164
6107,10,215046,-0.130480660744229,0.149589518814733,0.383660516990829
6108,10,215118,-0.158079351085275,0.150189024714376,0.293273658503092
6109,10,223514,-0.113986936234766,0.152884525846066,0.456420127020385
6110,10,223964,-0.113243352537112,0.149902476928891,0.450484683602889
6111,10,224073,-0.0831214319596357,0.149915699942595,0.579618947267749
6112,10,226115,-0.178602479444829,0.149948221174096,0.234416814380925
6113,10,226817,-0.0605980900633607,0.180816287976946,0.737721385968638
6114,10,228538,-0.187114372824703,0.153587734495124,0.223927476134117
6115,10,228775,-0.102269733257826,0.174624225438414,0.558480904033998
6116,10,229802,-0.170704937865837,0.149465316775068,0.254184881170165
6117,10,230128,-0.126428698320074,0.150654370220855,0.401926706466225
6118,10,232143,-0.164353391909289,0.149407648627233,0.272067203402179
6119,10,233981,-0.17017209104887,0.149811709220382,0.256766303694469
6120,10,236429,-0.104633348791411,0.149873980249062,0.485547903539329
6121,10,236463,-0.0974060305648117,0.149937553598372,0.516344710411304
6122,10,237784,-0.0405371716145551,0.150753046060834,0.788165372711805
6123,10,238334,-0.02021196436982,0.150519901995785,0.893256895626744
6124,10,239866,0.00799440792526418,0.150204617371333,0.957583978760219
6125,10,244763,-0.0804653815826663,0.15078349791655,0.593920629573981
6126,10,245956,-0.0886750563668115,0.152927014247817,0.562384235034337
6127,10,248024,-0.0268925327789538,0.153692954154981,0.861199041752314
6128,10,248724,-0.056110569073644,0.151363438694079,0.711082639771893
6129,10,252640,-0.02212546939298,0.152365747965751,0.884625672992589
6130,10,256140,-0.0664956523407481,0.151616515058141,0.66123570673773
6131,10,257035,-0.130565551116801,0.151767575905137,0.390207943425429
6132,10,260320,-0.196472858151335,0.151720698203924,0.196178933090614
6133,10,260357,-0.14966030249401,0.151026147180849,0.322385714291269
6134,10,261296,-0.171993635058922,0.152383145504496,0.259794268809106
6135,10,261474,-0.208074281471428,0.151083830910336,0.169319739581952
6136,10,261902,-0.146852975719857,0.154107768151127,0.341280670442466
6137,10,262307,-0.16969149601746,0.151968256749,0.264914331954248
6138,10,262403,-0.191630103354873,0.15101599540067,0.205298848180984
6139,10,264103,-0.203793494494185,0.153928025514864,0.186375276771144
6140,10,264881,-0.147249988629718,0.152147477899214,0.333801421140693
6141,10,265872,-0.121566191392897,0.188005240085459,0.518304150298602
6142,10,265910,-0.117606782810236,0.15433391418003,0.446552056613815
6143,10,265969,-0.160385462035809,0.151814922944467,0.291483371443766
6144,10,266540,-0.178729279838227,0.174356237243638,0.306026865731666
6145,10,267209,-0.149651544954755,0.157867638507781,0.343800440066704
6146,10,268171,-0.244055574892591,0.154710048414242,0.115575505524399
6147,10,268570,-0.174584213097225,0.152397317769994,0.25274258802393
6148,10,268671,-0.128667089031565,0.152940930037236,0.400757169187344
6149,10,268807,-0.1865336753378,0.152323423676578,0.221546484745177
6150,10,269837,-0.225382644254445,0.301228477990657,0.454830719903517
6151,10,269905,-0.033220962657242,0.169240578016467,0.844492769351022
6152,10,271477,-0.162023941827457,0.151081270994591,0.28425997835004
6153,10,273961,-0.131963919887795,0.150792956243494,0.382096492276922
6154,10,274673,-0.123102667398842,0.154098338335704,0.424909994635459
6155,10,275952,-0.121234786553083,0.15072190556185,0.421730027359786
6156,10,278431,-0.157917028391726,0.150541246061318,0.294898030836482
6157,10,280770,0.0293791533803029,0.185886403445037,0.874508587681782
6158,10,285600,-0.140721256675996,0.150169811640297,0.349357628859753
6159,10,286186,-0.18045539981219,0.151106225469779,0.233190347831802
6160,10,287737,-0.147211033079715,0.150445672772423,0.32849739061404
6161,10,289722,-0.126963504361881,0.153960744454725,0.410128028067815
6162,10,289825,-0.126051086238102,0.150731218875174,0.403572141199417
6163,10,291248,-0.16728910850382,0.149667831925859,0.264439926728962
6164,10,293137,-0.0892729499255385,0.324649587983309,0.783490569422892
6165,10,293188,-0.0806240342502448,0.149682071264291,0.590478081647044
6166,10,293222,-0.0847644207087024,0.149675591175073,0.571535490299549
6167,10,294588,-0.0721211916637669,0.149701433338461,0.630270102158178
6168,10,302826,-0.146329727169395,0.150308939828605,0.330958352629854
6169,10,302893,-0.141402830680783,0.150167997928598,0.347025576963269
6170,10,303583,-0.184912522301224,0.149657698801332,0.217440180190604
6171,10,305761,-0.134380001785497,0.149781889520513,0.370239015731509
6172,10,307788,-0.184148902628888,0.14985293433242,0.219941303889732
6173,10,311627,-0.309496127398368,0.149092653948035,0.0386299636385571
6174,10,314882,-0.283629764156582,0.149219294694287,0.0581480421947187
6175,10,315155,-0.248719183488963,0.14934689511167,0.096724349053446
6176,10,317643,-0.303870002268554,0.14934989210815,0.0426362530952736
6177,10,319224,-0.340936665112611,0.153842378665282,0.0273189340733612
6178,10,319864,-0.250449863993141,0.158142021415014,0.114156961436532
6179,10,320611,-0.270363578005911,0.150623127707551,0.0735142706324315
6180,10,320612,-0.273244757991172,0.150378102919286,0.0700570447152437
6181,10,321374,-0.254243291667124,0.149901035882214,0.0907534611068323
