SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5909,9,388000,-0.0184461801629292,0.447583824462144,0.967149553573102
5910,9,388026,-0.392037966607191,0.154778235977941,0.0117447532911113
5911,9,388051,-0.260908987751095,0.191740648252479,0.174464306512824
5912,9,388668,-0.210032663117112,0.0914502406747899,0.0222215738206914
5913,9,391282,-0.0857952811353315,0.400321085143484,0.830424256007636
5914,9,392697,0.0796453670962975,0.137387332229702,0.562477264326161
5915,9,393524,0.00637307013421573,0.237186782625763,0.978579071155047
5916,9,393791,-0.0940088763020694,0.0969557022824613,0.332906557451273
5917,9,393800,-0.124462573953778,0.107035354856021,0.245689074469667
5918,9,394182,-0.157902723349022,0.0921800913799729,0.0875941297890791
5919,9,394680,-0.0841970058032906,0.0930499878315032,0.366157874355604
5920,9,394807,-0.151957000631375,0.0963039602879301,0.115486688757198
5921,9,394916,-0.1109755511845,0.0921683000582071,0.229375694029529
5922,9,394975,-0.112472100613759,0.0920834140010219,0.222743871738191
5923,9,395649,-0.116244812902325,0.0917728693259343,0.206112832454148
5924,9,396176,-0.293324360219815,0.185926930741331,0.11554575463324
5925,9,396176,-0.384050460077886,0.207300208309666,0.0647700002025239
5926,9,396186,-0.170922065059241,0.0913986570839871,0.0623012955959194
5927,9,396458,-0.134877395854227,0.0916378178820276,0.141951523001103
5928,9,396462,-0.150168888217186,0.0923758945684954,0.104921106346909
5929,9,396463,-0.150168888217186,0.0923758945684954,0.104921106346909
5930,9,396464,-0.150168888217186,0.0923758945684954,0.104921106346909
5931,9,398401,-0.105661109617384,0.0922015178681476,0.252579622929106
5932,9,398470,-0.122209384380501,0.0917406877887602,0.183680929762038
5933,9,399657,0.00175720944275219,0.0936731099542886,0.985043997316652
5934,9,399838,0.0136020275968226,0.0917091290547373,0.882177245470349
5935,9,400574,0.0379458408324798,0.091639204650901,0.679067968142673
5936,9,400641,0.0223827100608052,0.0919239526833655,0.807766032332704
5937,9,402212,0.0721370858289193,0.091752574267185,0.432270035391739
5938,9,404274,0.000141235156928654,0.0916960967340958,0.998771926717128
5939,9,404302,-0.024887771059551,0.0917885198954264,0.786439899727847
5940,9,405135,0.00198772053758725,0.0918328112353115,0.982743372405737
5941,9,405593,0.00860858208789686,0.0918317291317219,0.925366492904846
5942,9,406066,-0.0483536269237466,0.116801109351731,0.679138266068455
5943,9,406743,0.0120847411682739,0.091558390826268,0.895067838544886
5944,9,408263,0.014379041129188,0.0916799084055682,0.875460918084438
5945,9,409700,0.0376289002437347,0.0918110302047311,0.682163397944351
5946,9,410727,0.0586335329826299,0.0926565449994385,0.527270636619772
5947,9,411273,0.0132516331141733,0.0918679034468931,0.885388056001882
5948,9,411520,0.0119212755916394,0.091968801009804,0.896938501282742
5949,9,411553,0.0272797712162451,0.0919376757536353,0.766854594632265
5950,9,411811,0.0118347239014169,0.0926540047316447,0.898435142413652
5951,9,411837,0.0205679072455172,0.0947722598887725,0.82831458732897
5952,9,412923,0.0661778368283893,0.0920636086121028,0.472722869469748
5953,9,418993,0.117871959217406,0.0917056871371739,0.199520045209982
5954,9,419460,0.100057218938703,0.0954999942016321,0.295484625933185
5955,9,419470,0.0907394824806636,0.0976451724699275,0.353380195458948
5956,9,419554,0.174921266811972,0.130138776144762,0.179774925313147
5957,9,419563,0.106946081137,0.102289324238307,0.296495633461235
5958,9,419805,0.12865486515449,0.0912782918231836,0.159573844610743
5959,9,419841,0.148777763808447,0.0911916191659181,0.103679783519591
5960,9,421227,0.105637382533891,0.0917522861891078,0.25037472454433
5961,9,421228,0.127932388661763,0.0915364772041279,0.163107610862706
5962,9,422857,0.0207284929792219,0.092147805073331,0.822149646806979
5963,9,422867,-0.00187725206036543,0.0922983489927604,0.983784471107942
5964,9,422955,-0.0188582118504085,0.0923880913999957,0.838377737522853
5965,9,422958,0.0183004484858523,0.0920731258085803,0.842564963732842
5966,9,423010,-0.0665482656054996,0.0925370217139569,0.47252252538026
5967,9,423041,-0.0114801519707601,0.0924773293244064,0.901274945355507
5968,9,423054,-0.00896210041314033,0.0921531748955818,0.922581295646415
5969,9,423651,-0.0465501919314689,0.0930386594068341,0.61715330014527
5970,9,423935,-0.0266438794481819,0.0919309234676686,0.772120287883009
5971,9,424069,0.0113717989030455,0.0919529733119122,0.901647169283169
5972,9,424914,-0.00206398978507505,0.0915922307552085,0.982034283761283
5973,9,425156,0.0504017680957182,0.0919318580841728,0.583865845766845
5974,9,425546,0.0539724347212842,0.0916164321322424,0.556162254609083
5975,9,425655,0.0326984172081114,0.0925884298540431,0.724180204129814
5976,9,425822,0.0295673273493066,0.0924422596585853,0.749273963229499
5977,9,426507,0.0967175319135874,0.0937063240109239,0.30271572027458
5978,9,429181,0.0590942446850565,0.0924021385858448,0.522890865637174
5979,9,429952,0.00212100245202507,0.183949231054436,0.990806814330793
5980,9,437842,-0.0532428650644263,0.184014948309314,0.772491146720229
5981,9,437940,0.100277673010225,0.129520995996621,0.439319257212843
5982,9,437999,-0.00251517510985089,0.157595949438919,0.98727560404051
5983,10,26272,0.063261256731988,0.0922789978250508,0.493451043729211
5984,10,28452,-0.0324121295637388,0.092076744536813,0.725039224705561
5985,10,28714,-0.0212018555339188,0.0919480408507435,0.817770658328033
5986,10,28835,-0.0244489640977204,0.0925748218404753,0.791857365192972
5987,10,28946,-0.0254114150085751,0.147156555015582,0.862999681222048
5988,10,29208,-0.0734492471567956,0.0992027469903414,0.459552338278654
5989,10,29367,-0.0166537045834328,0.0934625664530428,0.858679252711997
5990,10,30148,-0.0113826699097324,0.0927190479125604,0.902362917116582
5991,10,32768,0.0224414751665814,0.0921210239109043,0.80767546463455
5992,10,33662,0.0443177702996695,0.0973999236149325,0.649382999646338
5993,10,35651,0.0664684131634623,0.0919029228814167,0.470007766474223
5994,10,36050,0.0513138488398548,0.0916713108667883,0.575998786045774
5995,10,41756,-0.0421241473461051,0.0936147673213243,0.653005877616597
5996,10,42005,-0.0319080628525903,0.093920631124163,0.734258651242197
5997,10,43109,-0.00412851703165495,0.0919197692090267,0.964200972202352
5998,10,43346,-0.00868800871433123,0.0927377966481681,0.925413664763004
5999,10,43909,-0.0298021035292715,0.0931125442468523,0.749108115191635
6000,10,46831,-0.00270416429693765,0.0932464396238568,0.976880828817674
6001,10,49405,0.0758831159221799,0.0916230110779125,0.40811103774867
6002,10,50102,0.0370141943667165,0.092955778618116,0.690729801157817
6003,10,54201,0.0655069834147048,0.0923780407541389,0.478718975741619
6004,10,54931,0.0368968302124499,0.0925571906685669,0.69040084288068
6005,10,61391,0.0514690171447692,0.0921621176455357,0.576883171556337
6006,10,61545,0.0461364585930879,0.091759430906516,0.615419839700028
6007,10,61708,-0.00961963556776047,0.0930113959517575,0.917684983530564
6008,10,63279,0.0464203971570415,0.0916281530336601,0.612739731251961
6009,10,67697,0.0702150580121054,0.100460599427264,0.485055196158489
6010,10,68934,0.00963905006266691,0.0922498839730266,0.916841052832683
6011,10,70342,0.0619535101825519,0.0925319220078457,0.503590916296733
6012,10,73179,0.101796069573619,0.0915923597502492,0.267151096674885
6013,10,75599,0.0763284737075951,0.203175605190442,0.707382426743289
6014,10,75599,0.172053709209396,0.143342253466806,0.230827727723279
6015,10,75990,0.106370948769168,0.0931110543785378,0.254058127708031
6016,10,76303,0.0985742698143898,0.0925448163119853,0.287535292820127
6017,10,76726,0.0795899091105553,0.0936815231431101,0.396134683256662
6018,10,78564,0.211588873300626,0.091892742620203,0.0218845683172118
6019,10,79590,0.150842606917325,0.094576670107225,0.111624103840777
6020,10,80904,0.333889817095874,0.0903225010014597,0.000253189461919028
6021,10,85506,0.298053602320977,0.092102919826387,0.00132642040307522
6022,10,86391,0.274299217564054,0.0914083264728766,0.00288410157564318
6023,10,91661,0.0776383326492671,0.103108951851548,0.451967557290724
6024,10,93031,0.118626770823475,0.0923937652938196,0.200009879783323
6025,10,93286,0.0988853085004852,0.0919907805817454,0.283132181503281
6026,10,93721,0.0942052356901727,0.0926617101057227,0.310012614267176
6027,10,96002,0.0536125061690241,0.0940655229918688,0.569075156299395
6028,10,96579,-0.0131503558068117,0.0926281825560632,0.88718526607258
6029,10,99496,0.241958422374587,0.229165332265563,0.291770362468278
6030,10,101719,0.15270397859597,0.0919442918574395,0.0976351805412969
6031,10,105565,0.106339324485561,0.0923290033695898,0.25020596382117
6032,10,108820,0.0620957581654352,0.092859197471128,0.504118335977149
6033,10,108931,0.0525746700117954,0.0927550688887958,0.571202256722537
6034,10,109915,-0.17010834647092,0.353234058997681,0.630406986100451
6035,10,110053,0.0419314861596007,0.0930539453447979,0.652543832260446
6036,10,110074,0.034159829265391,0.0929002049957692,0.713313905440562
6037,10,111674,0.0186764136268545,0.0927246589302822,0.840487769077816
6038,10,113623,-0.0128106933927002,0.0942863753909884,0.892001469781784
6039,10,114907,-0.236720507969855,0.161151617006443,0.142742244409153
6040,10,116563,-0.00908046554620867,0.0936234505931196,0.9227899968021
6041,10,117161,0.0309782104942158,0.101792804490027,0.761058760502888
6042,10,119720,0.00859181815978427,0.094831746495935,0.927861299571114
6043,10,121075,-0.0247761351456548,0.161173270531135,0.877915518702377
6044,10,121811,-0.0205016889396684,0.0929800370045531,0.825612668929675
6045,10,122243,0.00202285176675432,0.0944122760105879,0.982918155716292
6046,10,124889,-0.0607451393366563,0.0941298744652159,0.519130457084465
6047,10,129078,-0.0954056915847378,0.0969226725756182,0.325618354796335
6048,10,130587,-0.0748628050763871,0.0932641496645987,0.422690281271952
6049,10,131311,-0.0317578510032142,0.0928823368407248,0.732618430540426
6050,10,133312,-0.038131993448655,0.0931857508624793,0.68263803657389
6051,10,134112,0.580759923608386,0.406586003725414,0.154066256563114
6052,10,134179,-0.0940951500110518,0.183156446532896,0.607753835188073
6053,10,134314,-0.0782654039846704,0.0934474669593841,0.402859318339762
6054,10,136911,0.101265539192484,0.119671072793395,0.398015009113714
6055,10,139826,-0.0598463597079724,0.0933750072932552,0.521987395035348
6056,10,140544,-0.0367930619787604,0.0938643660026293,0.695308683102736
6057,10,140918,-0.0587859807307489,0.0922918084311523,0.524565230322011
6058,10,145873,-0.0639158635092053,0.0927708597180016,0.491297951553426
6059,10,146902,-0.094213690904864,0.0924168251133499,0.308690835685296
6060,10,146992,-0.0172721508344822,0.0922842527887427,0.851640756923848
6061,10,148293,-0.0804610898256931,0.0919318279581885,0.382046281560723
6062,10,150178,-0.0339358319056591,0.09239953757444,0.713635663325728
6063,10,157487,-0.0382536401002064,0.0916431709671314,0.676625404760436
6064,10,157821,-0.035215669796955,0.0925858144946507,0.703909136772395
6065,10,159755,-0.0289882245572774,0.0919187238707602,0.752668610270383
6066,10,159778,-0.00864351613591695,0.0917882323227172,0.925029115029982
6067,10,160258,0.0333834062723682,0.0950286131952539,0.725574024726869
6068,10,161835,0.0461088173166537,0.18374081169129,0.802002725038002
6069,10,161835,-0.535837330247521,0.360567375097988,0.138146574827374
6070,10,163124,0.00294661867378132,0.0917769411279957,0.97440541884645
6071,10,164844,-0.00881458464939266,0.0933457628113005,0.924821636743268
6072,10,165364,-0.0293914725726281,0.0925239548771004,0.750928110609547
6073,10,165521,-0.0667877626800905,0.09276062987896,0.472000720778821
6074,10,165720,-0.00180293413175442,0.0932715687396201,0.984588818124706
6075,10,172678,-0.00303258195548994,0.0920540185273181,0.973738259180034
6076,10,173737,0.0586228764138134,0.0918961852835147,0.523936072663119
6077,10,173883,0.0683302999274921,0.0916499718645036,0.456431066761649
6078,10,175030,0.0258654537964899,0.0920848081521359,0.778961395227431
6079,10,175313,0.0486354011789232,0.0917985577873774,0.596579695185989
6080,10,176228,0.0280717578429006,0.0917446451340753,0.759802474027754
6081,10,176664,0.032706090518646,0.0916737950749394,0.72148017611804
6082,10,177924,-0.329518814551013,0.283550179428663,0.245972574332305
6083,10,179618,0.0973308464775636,0.0920197014365225,0.290907538342601
6084,10,182634,0.0933030296646873,0.0921020906833974,0.311735282154118
6085,10,183933,0.0813658506730204,0.0926639627706304,0.380500610593588
6086,10,185241,0.0533086124760339,0.0921422676287302,0.563263952425085
6087,10,188897,0.0631711810522574,0.0923301284080129,0.494305267222961
6088,10,189030,0.0371951715787664,0.100632630613275,0.711892174443705
6089,10,189418,0.0722476542591942,0.0926136213803971,0.435856234527201
6090,10,189445,0.0517738894701983,0.0922013185383929,0.574791988255237
6091,10,192067,0.0134488842563798,0.0915463519166621,0.883288564505505
6092,10,193403,-0.0338846626486541,0.0919023375619732,0.712570179920941
6093,10,193717,-0.0500892290658826,0.0929504742008535,0.590308758090898
6094,10,196310,-0.0019389248213224,0.0921807489513553,0.983230461451075
6095,10,197405,0.212447554657154,0.124892928306703,0.0898165771327408
6096,10,197415,0.429463219575119,0.196421491506169,0.0294397507784292
6097,10,197423,0.232672945239706,0.125131810715351,0.0637990316444909
6098,10,197451,-0.229712083870437,0.183036315581861,0.210305985278064
6099,10,197458,0.037982406056658,0.133525087794013,0.776225484273481
6100,10,204259,-1.41599410109436,0.607218009896297,0.0202659254458421
6101,10,204807,-0.0205389301050641,0.0928530127142843,0.825065913450903
6102,10,205088,-0.0257032078511442,0.0915648116099128,0.779096871186413
6103,10,205251,-0.0343134993664827,0.0921744547331047,0.709917521201854
6104,10,210630,-0.0246059500693154,0.0916737484515564,0.788542213866307
6105,10,211229,-0.0523129633134417,0.0916408139434877,0.568465983629593
6106,10,212922,-0.0999849277512876,0.093229480031567,0.284245906378096
6107,10,215046,-0.0676247597153782,0.091595094007565,0.460822042649444
6108,10,215118,-0.0545933902867771,0.0920324185907523,0.553428921501279
6109,10,223514,-0.0175917729695088,0.0936530844264143,0.85111019349222
6110,10,223964,-0.0939900320587317,0.0916965133423976,0.306059384438762
6111,10,224073,-0.090575893939316,0.0916801108175773,0.323851001817733
6112,10,226115,-0.106804412686135,0.0917951414372516,0.24540917000255
6113,10,226817,-0.0874168345924109,0.110601563579637,0.429838788853704
6114,10,228538,-0.105709138308,0.09404384700211,0.261759433353147
6115,10,228775,-0.0178215225854641,0.106939186331072,0.86774007699205
6116,10,229802,-0.131768665765427,0.0913913096524468,0.150243279510754
6117,10,230128,-0.088886108186027,0.0921896144797977,0.335622649777808
6118,10,232143,-0.112524178643456,0.0914164789832517,0.219181267022893
6119,10,233981,-0.0979259061449375,0.0917226442925756,0.286416736045307
6120,10,236429,-0.179651027440766,0.091305285568476,0.0498982171881419
6121,10,236463,-0.179049501268975,0.0913392476070276,0.0507505803779322
6122,10,237784,-0.124198869528423,0.0920517817910003,0.178128399920672
6123,10,238334,-0.101162124180295,0.0919815656161362,0.272164953942553
6124,10,239866,-0.16266086915575,0.0915355333236486,0.0764252770100155
6125,10,244763,-0.0871744867452233,0.0922185953367603,0.345150948071788
6126,10,245956,-0.0493293643815104,0.0936178776637495,0.598578382626931
6127,10,248024,-0.0437016689415638,0.094054288549677,0.642473571064503
6128,10,248724,-0.0545930711801724,0.0926254838761296,0.55597281172891
6129,10,252640,-0.0731651380071989,0.0931880077736814,0.432901217476769
6130,10,256140,-0.106214272529657,0.092660922079855,0.252460597243706
6131,10,257035,-0.0579336079957502,0.0929466032340884,0.533489972227106
6132,10,260320,-0.1272261229772,0.0928454257938819,0.171463956934747
6133,10,260357,-0.119700833758068,0.092355561597039,0.195792289619529
6134,10,261296,-0.108612045425465,0.093266383067596,0.244993335181946
6135,10,261474,-0.126993582887738,0.0924833168671556,0.17057690385663
6136,10,261902,-0.127230094199214,0.0942110772133076,0.177727472406294
6137,10,262307,-0.118238277056868,0.0929746401270474,0.204307659764085
6138,10,262403,-0.115038159380406,0.0924483944690124,0.214196348693283
6139,10,264103,-0.107688892652996,0.0942824420544932,0.254147299396571
6140,10,264881,-0.0697203711372375,0.0931825635576762,0.454830103851872
6141,10,265872,0.106103444274728,0.11501186919121,0.356875299235433
6142,10,265910,-0.0795249553435101,0.094454193101769,0.400390430426174
6143,10,265969,-0.0527585440870219,0.093033805284739,0.571013439375329
6144,10,266540,-0.0454418158250829,0.106858797611356,0.670912789124709
6145,10,267209,-0.0267331347536289,0.0967468443679489,0.782463632431756
6146,10,268171,-0.0540977255825487,0.0949911428276389,0.569377159324329
6147,10,268570,-0.0528880401938195,0.0934167213743558,0.571650360726274
6148,10,268671,-0.0765644944690074,0.0936237943550853,0.414029412702185
6149,10,268807,-0.0844491624061285,0.0933303171275428,0.366166386917691
6150,10,269837,-0.180277427967686,0.184285353033638,0.328619873878702
6151,10,269905,-0.029541557447565,0.10358974311713,0.775674711704362
6152,10,271477,-0.0731526978429258,0.0925489630243562,0.429812280993396
6153,10,273961,-0.0524440211768882,0.0923617173009133,0.570524109141155
6154,10,274673,-0.0909238803863486,0.094288227044596,0.335546414363428
6155,10,275952,-0.0395304239991836,0.092320858413634,0.668777429524233
6156,10,278431,-0.0976891282593311,0.0921466728270216,0.289802016245208
6157,10,280770,0.156667276876487,0.11348339830851,0.168296922220811
6158,10,285600,-0.156969244349375,0.0916566513871513,0.0876681847530115
6159,10,286186,-0.178337626385944,0.0921948956398577,0.0538683989929085
6160,10,287737,-0.169821743648451,0.091771998206602,0.0650805390234805
6161,10,289722,-0.172498812311097,0.0938857704935683,0.0670021174943813
6162,10,289825,-0.161103224508551,0.0919584637746346,0.0806571104480946
6163,10,291248,-0.0497857764486081,0.0917388136110997,0.587685424824176
6164,10,293137,-0.420629198938872,0.19748174264949,0.0338657004790483
6165,10,293188,-0.093694227884425,0.0915257026718379,0.30668127524307
6166,10,293222,-0.0569057262034746,0.0916114036712487,0.534892468889396
6167,10,294588,-0.0737949095324114,0.0915815993892331,0.420910356615956
6168,10,302826,-0.0149184196101388,0.09212754248409,0.871451857990473
6169,10,302893,-0.0254875798750251,0.0920266336993247,0.781973898752784
6170,10,303583,0.0267521709785017,0.0917957301484593,0.770892469379275
6171,10,305761,0.00792851353666641,0.0917884151711252,0.931214789033665
6172,10,307788,0.0107646479855148,0.0919226108231158,0.906843009483568
6173,10,311627,0.00823525887012988,0.0918173234336162,0.928583017799126
6174,10,314882,0.00596718594436493,0.0918062232161055,0.948212688475064
6175,10,315155,0.000547980640866252,0.0917770704950006,0.995239408409497
6176,10,317643,0.111203256841881,0.0917642850639824,0.226385724170401
6177,10,319224,0.0684553427503272,0.094753240421827,0.470490593154536
6178,10,319864,0.109659565529919,0.0969701376866176,0.258882108199991
6179,10,320611,0.071119046649565,0.0925422804212399,0.442702062125986
6180,10,320612,0.0705382908982725,0.092403108528523,0.44574922138427
6181,10,321374,0.0765236178543844,0.0920408915286871,0.406304690811217
6182,10,323526,0.0730150860030734,0.0920489652633075,0.428182448280642
6183,10,327857,0.0322980752842319,0.091802275909576,0.725181559622743
6184,10,330168,0.0736729263660739,0.0941742854496509,0.434560339984499
6185,10,330220,0.0832773943607246,0.106773626109894,0.435946766167419
6186,10,330572,0.0855130908584318,0.093530936850277,0.361195903148258
6187,10,332075,0.0141339810297595,0.0922901828908115,0.878369717314058
6188,10,334716,0.0381204615914618,0.0917720296920712,0.678114552394691
6189,10,335108,-0.035835650859866,0.0920117544402976,0.697164696651902
6190,10,336613,-0.0578912467067937,0.0919346734359882,0.529298353227637
6191,10,337630,0.0222658850126278,0.0919786593408721,0.808861350584717
6192,10,337895,-0.0040027003644626,0.0920159481114005,0.965327502395986
6193,10,340762,-0.0273806099625412,0.0923436583006127,0.767016726252274
6194,10,342360,-0.110559285255384,0.179565628332035,0.538486630738173
6195,10,345784,-0.085507881120809,0.205054436850765,0.67693123537134
6196,10,346551,-0.0122718164689229,0.0922960919446248,0.89429967854989
6197,10,346787,0.00961182755561796,0.0926808192364824,0.917459243403645
6198,10,347536,-0.0599765590009437,0.0917795496559293,0.513869083018114
6199,10,349573,-0.0808631680360718,0.0915950356344501,0.377927028507939
6200,10,354843,0.936956635591418,0.704938411463649,0.184662622131957
6201,10,359824,0.346792592213226,0.16805185572695,0.0397857712484392
6202,10,361422,-0.0571332644761447,0.091481382269715,0.53268016565424
6203,10,367386,-0.0113312544519331,0.102484092452137,0.912023357310325
6204,10,367390,0.0234162408526171,0.18350938879014,0.898536279874012
6205,10,367399,-0.0270917616945852,0.160366527476455,0.865943339829196
6206,10,367417,-0.0111489296305129,0.121553326608149,0.926972151091671
6207,10,369507,-0.000365088272066272,0.0917944534486388,0.996828879235396
6208,10,373964,0.0198938305926483,0.0922040841660434,0.829300479637863
6209,10,373973,0.0198938305926483,0.0922040841660434,0.829300479637863
6210,10,374538,0.0626227732198881,0.0932120451540152,0.502130517199986
6211,10,376605,0.113638847623329,0.0937449489504687,0.226241559742891
6212,10,378194,0.177653261613075,0.183026925083114,0.332392159192493
6213,10,381270,0.164244292119967,0.0920592967191142,0.0752639591603396
6214,10,382505,0.16634552115124,0.091349022392621,0.0694550164035478
6215,10,382599,0.13700203556149,0.0913999093559196,0.134785617906958
6216,10,383576,0.120813200427253,0.100871159309421,0.231838141175079
6217,10,384932,0.0836866446179843,0.0920775371450906,0.364038082031292
6218,10,385373,0.0425157645120058,0.092317100414131,0.645411877498053
6219,10,385498,0.076078175612872,0.0919423983410739,0.40853836716346
6220,10,385665,0.0219689579853924,0.0927061888987451,0.812814408562238
6221,10,386337,0.0390875881910375,0.185263373216245,0.833021580824326
6222,10,386341,0.0927482023632882,0.238573545216243,0.697686985638826
6223,10,386341,-0.394329570722735,0.283315735144863,0.164847831333103
6224,10,386345,0.171842842346996,0.18285245174517,0.347968085798022
6225,10,386362,0.130981008029931,0.182965535300123,0.474539936202478
6226,10,387183,0.0623346646294638,0.0944812519448673,0.509840011784827
6227,10,387633,0.0441718656980938,0.0926389851873013,0.633787297981462
6228,10,388260,0.0693355662770294,0.176729549620625,0.695054256469051
6229,10,388763,0.0471041911662889,0.0926371295248075,0.611433905796638
6230,10,392475,-0.0147948672061859,0.0935852824811264,0.874476529025053
6231,10,396694,-0.0566501194359519,0.0965342549367545,0.557686576477364
6232,10,397702,-0.0690039101866111,0.0951598607847821,0.468848559868017
6233,10,398093,-0.088484337550937,0.0952822586186326,0.35370251445532
6234,10,398191,-0.0834771845162907,0.0955623495785883,0.382964663986886
6235,10,398425,-0.040114197096512,0.0947824579721089,0.672389671311862
6236,10,398569,-0.0736796657112131,0.0952212465394554,0.439582697517029
6237,10,398716,-0.07072825903304,0.0947988955753093,0.456111189029971
6238,10,399122,-0.0872452246194479,0.0953368233756564,0.360750071953448
6239,10,400116,-0.0844117393904655,0.0949075970881717,0.374388623898382
6240,10,400117,-0.0844117393904655,0.0949075970881717,0.374388623898382
6241,10,400209,0.133695831728582,0.103460505246302,0.197119237766136
6242,10,400245,0.301362420176542,0.186788345664849,0.107553392246594
6243,10,400303,-0.11160478991414,0.152516211694331,0.464802468930993
6244,10,402350,-0.0716357125016138,0.0941081777605943,0.447042219729099
6245,10,403524,-0.0462825848994821,0.0949819397594272,0.62636397372805
6246,10,403847,-0.0654794204958664,0.0950965789002379,0.491554317660834
6247,10,409661,-0.0974766869867842,0.0980714664480457,0.320935213333635
6248,10,410391,-0.0634753320942729,0.100495206752278,0.528040447733857
6249,10,413692,-0.0801406271208625,0.102844947521333,0.436361979970564
6250,10,414241,-0.120336738141823,0.102733903227628,0.242250578636056
6251,10,414542,-0.0882671724286372,0.104218787790584,0.397601782585252
6252,10,414836,-0.0737328035901883,0.102892273082156,0.474093572394332
6253,10,414838,-0.0505304758168883,0.104200711809332,0.62802389697319
6254,10,415071,-0.010598159455919,0.104734924558383,0.919456838905702
6255,10,415141,-0.0579241223360651,0.104542820400671,0.579881221645068
6256,10,415373,-0.0451110480246983,0.104723990332184,0.666904801574515
6257,10,415467,-0.0774954924230746,0.103535172617571,0.454660435868133
6258,10,415474,-0.0513118123933278,0.103898552810571,0.621708987068502
6259,10,415561,-0.0748296314390196,0.10282052556497,0.467237198370976
6260,10,415658,-0.0477606858461641,0.103915972800376,0.646080032421572
6261,10,415918,-0.0475426738058635,0.10274934243532,0.643860653481635
6262,10,415984,-0.0676197872106736,0.103480837561194,0.513890158244763
6263,10,416078,-0.0552581747479373,0.103277698797275,0.592955893430675
6264,10,416209,-0.0930961567882238,0.102778260835887,0.36566157121563
6265,10,416379,-0.0690880585573233,0.102929037977371,0.502519180830833
6266,10,416522,-0.0738392541023396,0.104349674283342,0.479652125202055
6267,10,416524,-0.0738392541023396,0.104349674283342,0.479652125202055
6268,10,416657,-0.0919453344395564,0.102199821179709,0.368913252627822
6269,10,416882,0.0235569203608765,0.202609843285651,0.907506734326896
6270,10,416974,-0.0944183999727501,0.10700113658156,0.378158003629163
6271,10,417313,-0.0659775461852017,0.10723468677156,0.538777416699809
6272,10,417330,-0.0549669865083509,0.109316825620032,0.615402459079763
6273,10,417350,0.164921300242471,0.191683681422768,0.390162155809355
6274,10,417351,-0.0975776904029919,0.11320946214639,0.389315744428723
6275,10,417543,-0.0108549508658973,0.104951803134128,0.917682056023759
6276,10,417732,-0.0265709510054295,0.10400166856836,0.798496696577701
6277,10,417803,-0.0487490596371436,0.103112804671468,0.636666557553743
6278,10,418404,-0.0500481230696495,0.103539308142548,0.62913047694393
6279,10,420497,-0.00801855342220303,0.104637793607804,0.938960095024779
6280,10,421100,-0.0650614177909881,0.104603901423169,0.534357260047458
6281,10,423014,-0.0693809215207786,0.111795910862711,0.535261074497609
6282,10,423015,0.00279692208849847,0.107154681259135,0.979190949875839
6283,10,423286,-0.00471758518355747,0.104299871250307,0.96394877847696
6284,10,424346,-0.0226144188801025,0.104631741059339,0.829008568177428
6285,10,424405,-0.0255718990145106,0.105391351860379,0.808427109011302
6286,10,424617,0.0496492209408848,0.124002207558048,0.689111625772515
6287,10,424621,0.00592091750016266,0.261573001424123,0.981953566274886
6288,10,425114,-0.0154643561665591,0.106185387060812,0.884292308457166
6289,10,426072,-0.00964200139882676,0.105789247069702,0.927430271712961
6290,10,426682,-0.0638759831736895,0.12505941348119,0.609834823680901
6291,10,426684,-0.0959469902913952,0.140133812159303,0.49399438893637
6292,10,426686,-0.0323889508336421,0.263739734819891,0.902330222760334
6293,10,426687,-0.127423755349504,0.311742175213599,0.682973015772567
6294,10,429055,-0.0568011699124478,0.109077247604509,0.602872569650521
6295,10,429286,-0.0530715543760847,0.106152122197772,0.617416477118376
6296,10,432072,-0.0422179369036839,0.107398452296387,0.694485627557953
6297,10,432799,-0.0357205230252697,0.106581040335662,0.737711808678483
6298,10,435616,-0.00596609691281369,0.107004830956832,0.955568210612623
6299,10,436351,0.37506846164171,0.441935839396561,0.396626521059998
6300,10,436354,-0.37506846164171,0.441935839396561,0.396626521059998
6301,10,436355,0.130375132422515,0.261481131884133,0.618370015173808
6302,10,438861,-0.0127591738906374,0.106187526929245,0.904427143696903
6303,10,440881,0.00741141805141554,0.109561598179612,0.94610563207181
6304,10,441135,0.0189662129756529,0.10618714319732,0.858345463321655
6305,10,442130,-0.017954801722333,0.107011363808655,0.866849240475159
6306,10,442576,-0.00349719763112599,0.106188413899294,0.973745920020139
6307,10,442604,-0.0073597272837449,0.107416598794444,0.945413887487351
6308,10,443374,-0.0255441650470147,0.107006994039042,0.811465175715288
6309,10,443658,-0.0197170001666076,0.107017372866964,0.853930099720466
6310,10,446307,0.0262390084380639,0.105781273284015,0.804240216480655
6311,10,448026,0.0563556086183645,0.105193279486886,0.59247983029703
6312,10,454904,-0.0250845952024452,0.103914299545215,0.809387633323407
6313,10,454991,0.0385349035153295,0.1028608662415,0.708159622652868
6314,10,455828,-0.0088694792863615,0.104651550974908,0.932506212239096
6315,10,456040,-0.0631883293992304,0.110394948512599,0.567426038037888
6316,10,459184,0.0462102178112995,0.10501783325102,0.660190044767713
6317,10,460583,0.070660502218447,0.1028125489332,0.492360683706181
6318,10,461243,-0.000782006748852204,0.103231872473333,0.993960165774358
