SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6182,10,323526,0.00146176347669347,0.102039399479464,0.988578403742538
6183,10,327857,0.0136340660578755,0.101690626637498,0.893420488483022
6184,10,330168,0.0313625787517118,0.104379533950848,0.763998035896907
6185,10,330220,-0.00740062221567184,0.118358068887423,0.950178232124414
6186,10,330572,-0.00887524384213606,0.103711467217651,0.931851753292695
6187,10,332075,0.0370768869112252,0.102200116427747,0.716981029106073
6188,10,334716,0.0918383125531738,0.101549154624284,0.366414438057924
6189,10,335108,0.0190267637449213,0.101924260513674,0.852022292214559
6190,10,336613,0.0178497923547852,0.101874769816799,0.86101266266234
6191,10,337630,0.0222277399783182,0.101872330291126,0.827405502296358
6192,10,337895,-0.00366625642616553,0.101912129684873,0.971322881229996
6193,10,340762,-0.0202957111237545,0.102282029138292,0.842823731737486
6194,10,342360,-0.154085788616939,0.198815164632864,0.438846503576479
6195,10,345784,0.0848045596660851,0.227118634160063,0.709079934382759
6196,10,346551,-0.032654754064928,0.102210099464738,0.7495465628815
6197,10,346787,-0.0210602810777441,0.1026438631902,0.837551178133571
6198,10,347536,-0.0279849462002036,0.101700781245491,0.7833470604765
6199,10,349573,-0.107280717910552,0.101397147399959,0.290767510860003
6200,10,354843,0.551923606639969,0.782152605337224,0.480873113684936
6201,10,359824,0.58339739699119,0.184652163088526,0.0017172291020893
6202,10,361422,-0.0910120848856663,0.10126014745108,0.369374680100281
6203,10,367386,0.0616678621008915,0.113460511561421,0.587116076685488
6204,10,367390,0.00318718098411175,0.203250001419011,0.987497674331601
6205,10,367399,-0.016628188104173,0.177618538953035,0.925466188925682
6206,10,367417,-0.11382423975577,0.134491320562201,0.397941201535167
6207,10,369507,0.0472881058403753,0.101635570506369,0.642024137422995
6208,10,373964,0.0841270633974858,0.102028941135978,0.410188923614192
6209,10,373973,0.0841270633974858,0.102028941135978,0.410188923614192
6210,10,374538,0.0631339862174914,0.103248090712664,0.541276441344793
6211,10,376605,0.0245404540798029,0.104034674913349,0.813656955987604
6212,10,378194,-0.12301085215484,0.202875748400069,0.544681430366401
6213,10,381270,-0.048081211686127,0.102386741476694,0.63892799027251
6214,10,382505,0.0361525806970159,0.101629265695529,0.722255244387591
6215,10,382599,0.0298625943916057,0.101538956764204,0.768854441725034
6216,10,383576,0.0589408383902036,0.111902413257944,0.598721343437
6217,10,384932,0.065870385313504,0.102039295663642,0.51899707116456
6218,10,385373,0.0476979296064068,0.102244783273322,0.6411402444223
6219,10,385498,0.0362991103566526,0.101910979670787,0.721915187559869
6220,10,385665,0.0358103934245351,0.102666993952854,0.727446345385862
6221,10,386337,0.180769463822147,0.204975256875742,0.378426291517031
6222,10,386341,0.263659395099926,0.263915288640866,0.318464286931869
6223,10,386341,0.0521834818058968,0.314633233348643,0.868366043067318
6224,10,386345,0.206132345907745,0.20247395710692,0.309342671876947
6225,10,386362,0.094814470391638,0.202727284500565,0.64029155205723
6226,10,387183,0.0594209114390352,0.104659206785243,0.570561459513112
6227,10,387633,0.0840080143089116,0.102537680256586,0.413174219948212
6228,10,388260,0.148967555276345,0.195618442593664,0.446854376679267
6229,10,388763,0.0712767715197307,0.10256746408139,0.487558992932434
6230,10,392475,0.061099119250885,0.10360279958166,0.555739636122178
6231,10,396694,-0.0668423691456859,0.106909244953026,0.532227133496308
6232,10,397702,-0.0518426222118409,0.1054364440461,0.623240238807241
6233,10,398093,-0.0683643150871458,0.105595793942951,0.517784105921288
6234,10,398191,-0.0134868140375772,0.105951753264581,0.898781745090608
6235,10,398425,-0.0481036751881465,0.104971495940444,0.647051483820179
6236,10,398569,-0.0458094855789266,0.105523299109967,0.664468503368479
6237,10,398716,-0.050612981280076,0.10504250355402,0.630222922550041
6238,10,399122,-0.0504995985008183,0.105681072747441,0.63305342182028
6239,10,400116,-0.0390933256956878,0.105211821072696,0.710437585653616
6240,10,400117,-0.0390933256956878,0.105211821072696,0.710437585653616
6241,10,400209,0.0430633645268645,0.114835274997317,0.707884785096148
6242,10,400245,0.258780735441939,0.2071810110541,0.212472142926574
6243,10,400303,-0.0141006242174745,0.169045368307884,0.933570231097829
6244,10,402350,-0.00428537840447119,0.104314546852247,0.967254298483233
6245,10,403524,-0.00481584508876143,0.1052320817088,0.963524199400949
6246,10,403847,-0.0203154867784743,0.10538914788994,0.847252772597428
6247,10,409661,-0.0357743492230436,0.108754035451916,0.742390570309873
6248,10,410391,0.0418428661710413,0.111343833698124,0.707292297848261
6249,10,413692,0.0183146967537495,0.113999433175975,0.872456218049134
6250,10,414241,-0.00467811179831878,0.114003328851546,0.967291295870358
6251,10,414542,-0.0599436262327875,0.115500429012331,0.604092570794171
6252,10,414836,-0.012864103936066,0.114038894454067,0.91024964815711
6253,10,414838,-0.0264808836013404,0.115437079810649,0.818693466370764
6254,10,415071,0.0191693518964398,0.115996110666203,0.868835061501327
6255,10,415141,-0.0381775773768638,0.115818664098454,0.741873293024006
6256,10,415373,-0.0428885522019176,0.115994826145761,0.711793925933659
6257,10,415467,-0.0515116586062145,0.114728338212673,0.653715752164972
6258,10,415474,-0.0636046210916383,0.115062550810812,0.580761885537438
6259,10,415561,-0.0545704179801056,0.113927010176298,0.632239073603225
6260,10,415658,-0.0647723662322672,0.115074688936696,0.573879084473969
6261,10,415918,-0.0433278185081702,0.113810931932717,0.703654883628804
6262,10,415984,-0.0541618366792878,0.114643013063853,0.636905374678967
6263,10,416078,-0.0686207848237728,0.114373039933688,0.548908881695077
6264,10,416209,-0.0702902745515512,0.113902604579045,0.537560938710086
6265,10,416379,-0.0372764179662308,0.114054280364506,0.743989791413159
6266,10,416522,-0.0801242849553256,0.11557551860254,0.488600103022846
6267,10,416524,-0.0801242849553256,0.11557551860254,0.488600103022846
6268,10,416657,-0.0702078562936963,0.113259233567573,0.53573251912728
6269,10,416882,-0.121719894196987,0.224310808447196,0.587720494828024
6270,10,416974,-0.0478274499085538,0.11861217005916,0.687026469386727
6271,10,417313,-0.0672412263024791,0.118777279927046,0.571677448612806
6272,10,417330,-0.00383172318684633,0.121116767941198,0.974779732074928
6273,10,417350,0.061827044070208,0.212495808372632,0.771255436979725
6274,10,417351,0.0163552558879498,0.12551372102034,0.89639814714583
6275,10,417543,-0.0251320047904597,0.116233183195306,0.8289407143731
6276,10,417732,-0.0746819245752661,0.115128850248212,0.516966203077075
6277,10,417803,-0.0304337172336484,0.114227005784824,0.79006216663133
6278,10,418404,-0.0902139414150009,0.114612122342852,0.431737482444301
6279,10,420497,-0.0839850251185377,0.115806062655809,0.46879673940055
6280,10,421100,-0.0940386730262164,0.115809157264839,0.417330748294868
6281,10,423014,-0.0688767643009451,0.123832571928094,0.578420526181265
6282,10,423015,-0.0985303231375352,0.118563101600251,0.406514476858639
6283,10,423286,-0.109998758549924,0.115368950148542,0.341013513820957
6284,10,424346,-0.131441528946816,0.115680952191797,0.25662618401436
6285,10,424405,-0.153428397020757,0.116449693216244,0.188508519377034
6286,10,424617,-0.266246886043445,0.136636648598726,0.0521380913202186
6287,10,424621,-0.215170702740902,0.289478310881718,0.457791397375682
6288,10,425114,-0.137452375968091,0.117381143130574,0.242391853616574
6289,10,426072,-0.159055098629807,0.116861775170968,0.174365089977265
6290,10,426682,-0.0206237176654618,0.13855607881208,0.881759011153113
6291,10,426684,-0.0662598089991704,0.155267845540837,0.669825059589931
6292,10,426686,0.148958210826276,0.292002941526128,0.610282196730574
6293,10,426687,-0.0999847246544121,0.345309994774656,0.772330035871986
6294,10,429055,-0.213883650803339,0.120317292439767,0.0763199923535263
6295,10,429286,-0.195956310862456,0.117146779337809,0.0952641166614625
6296,10,432072,-0.184379080940766,0.118569512367132,0.120835124023735
6297,10,432799,-0.167675652378761,0.117724566632184,0.15524168651944
6298,10,435616,-0.155938327177634,0.118222484082474,0.188015988162512
6299,10,436351,-0.0311121013525595,0.489961296347071,0.949405016900016
6300,10,436354,0.0311121013525595,0.489961296347071,0.949405016900016
6301,10,436355,-0.179055747402805,0.289547967095412,0.536712127817697
6302,10,438861,-0.137252151230646,0.117383051253933,0.24308492868751
6303,10,440881,-0.128359150925114,0.121152999578587,0.290105743427507
6304,10,441135,-0.158960906578442,0.117307922020576,0.176260500410882
6305,10,442130,-0.127629437349246,0.118330081109361,0.281507770942603
6306,10,442576,-0.0989424100775298,0.117490943782165,0.40028649655622
6307,10,442604,-0.139200308361077,0.11873886871232,0.241857947985077
6308,10,443374,-0.128280079006926,0.118328087995111,0.27905809803444
6309,10,443658,-0.135193048443924,0.118313925623783,0.253952581805063
6310,10,446307,-0.169452534509471,0.11682036838901,0.147796163201611
6311,10,448026,-0.171033289424432,0.11619788342103,0.141935055915416
6312,10,454904,-0.147484255838971,0.114831542834323,0.199860659645444
6313,10,454991,-0.171376812611916,0.113580274270521,0.132228874548804
6314,10,455828,-0.157757413836473,0.115603222114686,0.173233747935682
6315,10,456040,-0.169597539527425,0.121990873435111,0.165329600764892
6316,10,459184,-0.26246234329564,0.115502441859199,0.0236660602855842
6317,10,460583,-0.296777627433106,0.112845780019038,0.00891380306358611
6318,10,461243,-0.317898725367448,0.113075314278423,0.00520823157081464
6319,10,461660,-0.188888137565124,0.121379771759497,0.120562602667568
6320,10,463222,-0.276552229929304,0.111913013916788,0.0139399109111922
6321,10,464142,-0.234503289212207,0.11095530407138,0.0352597494695434
6322,10,464355,-0.471364813038762,0.272222147364242,0.0842283263417779
6323,10,466331,-0.0464051173578413,0.112280847545857,0.679641411655831
6324,10,470995,-0.143758643506625,0.107487264031625,0.181937491394502
6325,10,487887,-0.196893768877631,0.105569066251941,0.0630010187428831
6326,10,488026,-0.207333144203019,0.105370649045687,0.0498902044257817
6327,10,492665,-0.115129483216458,0.103444443108993,0.266483104436167
6328,10,497098,0.121442485036505,0.203417178719069,0.550882124055765
6329,10,497259,0.0242165707828866,0.109508569570121,0.825112380118296
6330,10,500581,0.0103045470361547,0.103440457009068,0.920704031955091
6331,10,501153,0.0119789779928098,0.105886939996377,0.909991886292941
6332,10,501226,0.00598093037146818,0.104198374784586,0.954259470392747
6333,10,502176,0.00763297146158903,0.10389620869418,0.941475894670365
6334,10,503351,0.0753477728526141,0.103409840357053,0.466709578576741
6335,10,503620,0.0584606473059555,0.102939893757509,0.570456772236689
6336,10,504391,0.0248201609730143,0.103282528412434,0.810226914177352
6337,10,504977,0.00905898672167205,0.103193228910563,0.930096035594978
6338,10,506238,0.0216063047274291,0.104090736019488,0.835682996174891
6339,10,510746,0.0580171328539094,0.103449113794122,0.575270771169946
6340,10,511762,0.0637653880628797,0.104049503879907,0.540378716875889
6341,10,512491,0.0232554358467679,0.103278511873315,0.821975715448351
6342,10,514422,0.0936827003307165,0.102983221325804,0.363607260974841
6343,10,517900,0.0779079358779767,0.104857174455519,0.457981301596066
6344,10,523904,0.0529616238708499,0.114605459877075,0.64427902210572
6345,10,525070,-0.128162815457822,0.10228431972495,0.211033058121524
6346,10,526273,-0.0949747413969625,0.103675510527351,0.360251941957369
6347,10,528672,-0.0596570323628863,0.102509278128384,0.560960285088741
6348,10,531791,-0.0648097312609544,0.102941642689974,0.529378372790472
6349,10,533434,-0.0935068455234705,0.103266322989231,0.365822320798174
6350,10,536874,-0.110108524111058,0.103625402914142,0.28870651932304
6351,10,536893,-0.117676421711097,0.104217876116961,0.25960612453848
6352,10,537627,-0.101333521006917,0.105555905238471,0.337712998571572
6353,10,538102,-0.110577005841751,0.203087929467218,0.586456029632819
6354,10,538103,-0.131675041172908,0.203052279531167,0.517097112855626
6355,10,538104,-0.143139490349213,0.20295985270253,0.481113474539587
6356,10,539539,-0.0796229307518916,0.141409378273303,0.573746827492595
6357,10,541427,-0.315684261341139,0.451300175428173,0.484700577113359
6358,10,543383,-0.118528437296915,0.103413146306402,0.25250361436399
6359,10,545646,-0.0395200955757364,0.102681333071539,0.700557357154116
6360,10,547222,-0.0977233111216839,0.102426465132566,0.340694686820331
6361,10,548227,-0.191725057678779,0.102535461588135,0.0623334002561081
6362,10,550151,-0.0119303363119412,0.112782940739756,0.915815886483855
6363,10,550333,-0.137233011262248,0.102194132267211,0.180178216817013
6364,10,551502,-0.154228214884862,0.10216501605068,0.132040295492259
6365,10,552149,-0.161708183473537,0.101684749764474,0.112664720765306
6366,10,552640,-0.159810379444644,0.101476546811404,0.116186751938267
6367,10,552851,-0.166787530509284,0.102422431421196,0.104326322196497
6368,10,553441,-0.183126152077255,0.10853590958723,0.0924405435138666
6369,10,553578,-0.13673114974353,0.102427304653199,0.182766356323964
6370,10,553579,-0.134746176404924,0.102555956840514,0.18973994018451
6371,10,553911,-0.155222458551537,0.103556842835792,0.134790540122429
6372,10,554468,-0.180680023936969,0.101528275665144,0.0760012003759452
6373,10,555054,-0.131904138893828,0.104395014880104,0.207239793706267
6374,10,555085,-0.180153896838699,0.107900219470041,0.0958782527953387
6375,10,555138,-0.174244288783553,0.102039996293223,0.0885883845733627
6376,10,556246,-0.20045671160802,0.101965552093522,0.0500905752411365
6377,10,557799,-0.206071667862149,0.102592109188162,0.0453353785071206
6378,10,564317,-0.0877679583487735,0.101772045180729,0.389054298015503
6379,10,568534,-0.0099325132985585,0.102703169080415,0.923010886639718
6380,10,569834,0.100455820065577,0.101794630874802,0.324393118079324
6381,10,571678,0.161519986694907,0.10122218449318,0.11145118718886
6382,10,571888,0.161701673821138,0.101635958105148,0.112507195756602
6383,10,575574,0.162520246888647,0.102412736914136,0.113427342535262
6384,10,576044,0.15406837089427,0.102936270252963,0.135355645160453
6385,10,577816,-0.0480725321445873,0.102526520928595,0.639445562968994
6386,10,578878,-0.0588945536727444,0.102672408519869,0.566592833701505
6387,10,578893,-0.0677081372913531,0.102639630191182,0.509896689494333
6388,10,580355,-0.131582760476949,0.204568470737827,0.520498243380027
6389,10,581795,-0.0890443639375987,0.104924913895524,0.396652057355416
6390,10,581859,-0.0987991734644593,0.103060286388603,0.338389115729782
6391,10,582005,-0.0917154583655942,0.102690457045975,0.372398468470716
6392,10,582140,-0.0909406311127477,0.102501097971825,0.375566599944335
6393,10,582788,-0.114142982670626,0.104337102502653,0.274708510535223
6394,10,583178,-0.120133674625934,0.103593847708142,0.24697090736597
6395,10,583223,-0.081957258457597,0.105339290793713,0.437071755718535
6396,10,583356,-0.146894660364944,0.102789378462459,0.153864385244203
6397,10,583742,-0.0773854821677068,0.103008999694855,0.453002914415958
6398,10,583848,-0.11347142875748,0.102611418285267,0.26955047174938
6399,10,586368,-0.125511255916904,0.103389803138201,0.225573921061011
6400,10,586417,-0.0420736680663949,0.123411743448666,0.733365792361815
6401,10,590619,-0.157597047811979,0.103875426650595,0.130117884935679
6402,10,590923,-0.189425212072014,0.103826433223884,0.0689305830244015
6403,10,590949,-0.196701200270367,0.103932988590243,0.0592320433010495
6404,10,591089,-0.169538590710381,0.10435703900621,0.105140026420541
6405,10,591752,-0.16603192275231,0.104196458757904,0.111954084819516
6406,10,592545,-0.195933613129807,0.105798337997595,0.0648672561935208
6407,10,594187,0.0368388280100937,0.211732391543152,0.861974877218998
6408,10,594906,-0.130586586152586,0.103888106624561,0.209587362682005
6409,10,595280,-0.141513894380724,0.103331245391521,0.171708324267101
6410,10,598877,-0.103165455743437,0.103849691923862,0.321190023058324
6411,10,599081,-0.103417902098729,0.104253752575522,0.321885516343367
6412,10,599712,-0.158358115307284,0.104581517283194,0.130868061225859
6413,10,602670,-0.120827646048296,0.103519791542418,0.243919992919163
6414,10,603082,-0.101747679215044,0.104844389282788,0.332479859936888
6415,10,603693,-0.11193595491636,0.103392305824659,0.279710182106706
6416,10,604721,-0.0484619613396627,0.103835870429083,0.640990308148027
6417,10,605419,-0.0860571063136534,0.105011757881514,0.413054310222518
6418,10,605428,-0.115920714656334,0.10438834933757,0.267549979927327
6419,10,605865,-0.07338650430972,0.107243811129265,0.494237306339374
6420,10,606786,0.131878695559188,0.196073038202201,0.50164192989251
6421,10,607274,-0.098359613629295,0.104752857371455,0.348389040871499
6422,10,608426,-0.0465999936325375,0.104095975996675,0.654670486564717
6423,10,610850,-0.00674737599968855,0.109583823026812,0.950937934343742
6424,10,610869,0.0177380092904222,0.202883461718784,0.930379657838475
6425,10,610869,-0.193013526898112,0.235870953690576,0.413737152644979
6426,10,611690,-0.0165096372928939,0.104311095102116,0.874332129974948
6427,10,612904,-0.0223909064167453,0.10470370529636,0.830787355977105
6428,10,615292,0.00663809762214895,0.105024224687131,0.949638722764725
6429,10,617634,0.0624831582760357,0.106409870456492,0.557449295015874
6430,10,618031,0.0499509800938536,0.112448941129836,0.657162723822216
6431,10,618415,0.0165324454329365,0.103948980446523,0.873725284769422
6432,10,618419,0.0265487534762701,0.104028978479636,0.798713112546768
6433,10,618867,0.0163653016081398,0.104121876852688,0.875197201721961
6434,10,619199,0.0250526139817668,0.10493066044926,0.811434894012142
6435,10,619526,0.027549096069913,0.104603051259983,0.792420617819621
6436,10,619631,0.00466722719562895,0.104398665756825,0.964367078785119
6437,10,620344,-0.354344633363912,0.193237024488776,0.0675357561134321
6438,10,620582,0.0666257314252323,0.105343965386169,0.527496477907916
6439,10,620664,0.0617443527328019,0.105028296142285,0.55698669786191
6440,10,621701,0.0595398129247672,0.104344770255698,0.568629387711823
6441,10,622018,0.0609324390728212,0.10351302307452,0.556475796811288
6442,10,627474,-0.0136943022353143,0.10244812939303,0.893739231795441
6443,10,628811,-0.100235241600696,0.248797738252562,0.687281544025596
6444,10,628814,-0.0132234519317125,0.130543795542864,0.919373684835337
6445,10,629030,-0.0168739083437599,0.102340218213006,0.869132402046468
6446,10,629789,0.0148109189098292,0.102774370050845,0.885495042087893
6447,10,630743,0.0271906182264354,0.102710053186843,0.791370578031614
6448,10,631880,0.0147421010522306,0.102790980108392,0.886041714642228
6449,10,633525,0.00384631292518933,0.102229564527413,0.970008523459851
6450,10,633866,0.043113479666021,0.10220401229764,0.673400447754798
6451,10,635779,-0.429468720103016,0.206376302875228,0.0381545398105033
6452,10,637667,0.114511617614707,0.10226597951642,0.263584577342062
6453,10,639198,0.204346951179819,0.156109699731381,0.191387226019766
6454,10,639262,0.000452967938119664,0.102583156406874,0.996479353038134
6455,10,640020,-0.116287424393889,0.230888346029882,0.614819955577277
6456,10,640030,-0.0447872530793154,0.114938849322339,0.697021797482286
6457,10,642106,-0.0438152086102732,0.101908271898776,0.667496158695855
6458,10,642327,-0.0458285334840553,0.101878272107879,0.653104664176105
6459,10,642379,-0.0475862681357586,0.101433536509334,0.639261023722724
6460,10,643441,-0.00389829379246953,0.106170782435901,0.970731249250454
6461,10,644500,-0.0160078480775158,0.1016743939421,0.87498631309629
6462,10,646432,-0.00494305552347216,0.101647139672416,0.961242015505415
6463,10,646676,-9.80034896845838e-05,0.101677963592272,0.999231494250271
6464,10,649610,-0.00476937334767813,0.101912000352048,0.96269994011548
6465,10,650585,-0.015700612190315,0.101828977607586,0.877551119424835
6466,10,652591,-0.0502017496421787,0.104225997117017,0.6303442160738
6467,10,652698,-0.174960629758862,0.216252747819069,0.419027777962354
6468,10,652769,0.0305978029172916,0.106350001657841,0.773738691206769
6469,10,652783,0.0219943373103433,0.104809292559619,0.833905011402456
6470,10,653026,0.0120555022880884,0.101836029061079,0.905832714316161
6471,10,653249,-0.00339603739283878,0.101711527419624,0.973383321468739
6472,10,653283,-0.00564200073494414,0.10158615132218,0.95574042252999
6473,10,654372,-0.0072380738182945,0.104706272711712,0.944927341480647
6474,10,654625,-0.0231016803619867,0.10728051863835,0.829627380830242
6475,10,655074,-0.00962783441880533,0.101623744128818,0.924575092950658
6476,10,656247,0.0261574489938868,0.101565849906066,0.796910637596024
6477,10,660234,0.013234981932097,0.101690775996289,0.896522449092234
6478,10,660886,-0.0114016559182904,0.101555979964295,0.910673406841152
6479,10,662071,-0.0365214790869993,0.101513602544764,0.719234789028117
6480,10,662217,-0.016346184403274,0.101806927996267,0.872531308370112
6481,10,662415,-0.047717985188025,0.101648647333475,0.639044679384285
6482,10,662679,-0.0697201739729662,0.102317015968831,0.496056802816751
6483,10,662711,-0.0628773719183716,0.101750790484437,0.537003714585051
6484,10,662934,-0.107233767021208,0.101684449554118,0.292341499173312
6485,10,665129,-0.0374379851798142,0.10319610079849,0.716982707453558
6486,10,665450,-0.0484134303476211,0.102504653105364,0.637001155880091
6487,10,665759,-0.0823061016823018,0.102033148438104,0.420405289625385
6488,10,666622,-0.066325707213968,0.102487781275633,0.517950803832807
6489,10,666742,-0.0608463062355035,0.101660117333069,0.549872324456653
6490,10,667117,-0.0372681593208487,0.10201771366673,0.715098301010779
6491,10,669743,-0.102671929922477,0.101765699413045,0.313711217534761
6492,10,670300,-0.12021126310457,0.101798836244748,0.238449118241185
6493,10,670679,-0.128189594145476,0.101321936512565,0.206644480128545
6494,10,672846,-0.0749953120503866,0.104775889480187,0.47460731453013
6495,10,673554,-0.0824868636153168,0.101571890379876,0.417279678442634
6496,10,673954,-0.0867230507567278,0.103891408430328,0.404424688390499
6497,10,674332,-0.0745804668757653,0.102672517082186,0.46808003526354
6498,10,674570,-0.0613238199247866,0.10219234480397,0.548836389805436
6499,10,675971,-0.0749061860926082,0.101599770190649,0.461449581231688
6500,10,677358,-0.0620294963703394,0.203396583167573,0.760570077685726
6501,10,677377,-0.0877837180290434,0.117954782579602,0.457241527027617
6502,10,678769,-0.0530779980353334,0.102837375401094,0.606083070616694
6503,10,682740,-0.0173288023126822,0.101620850669983,0.864695690666878
6504,10,682784,-0.0153873211844829,0.101996418014452,0.880171230152984
6505,10,682904,-0.0352745413084777,0.101630139776759,0.728732487351057
6506,10,683731,0.0337018757504378,0.10163165161927,0.74038201115455
6507,10,683971,-0.00331835939572553,0.102649831616342,0.974229561036583
6508,10,684045,0.00231016522711469,0.110256605801148,0.983295285951929
6509,10,684759,-0.0752598552137218,0.102016020553178,0.461171169980546
6510,10,685754,0.0394375598817311,0.101808351444299,0.698715331876676
6511,10,686560,0.0451251333964941,0.102037133133094,0.658584728566084
6512,10,686698,0.0594855366846763,0.105861472147652,0.574528042516781
6513,10,686946,0.0229088812274928,0.102009437545817,0.822438997578741
6514,10,688164,-0.00395822623090022,0.101883018727514,0.969031387675736
6515,10,688208,-0.00332207856464245,0.101709124343286,0.973962154972367
6516,10,688286,-0.0250145802544795,0.101988585636369,0.806391120264913
6517,10,688646,-0.0124877971258158,0.101678199119613,0.902322016188255
6518,10,691082,-0.00607582312839136,0.102151040506811,0.95260439377127
6519,10,691920,0.0131508638441583,0.102647597123064,0.898129634587205
6520,10,692021,0.0486960305624907,0.102238548329321,0.634156655474139
6521,10,692100,0.0207017392678843,0.101722595455147,0.838852359119924
6522,10,694743,0.00805191065833738,0.101556888828232,0.936851076457745
6523,10,695220,0.0403246048928925,0.103119205446573,0.69599734179245
6524,10,695691,0.0467493740519424,0.101662770524668,0.645908754420676
6525,10,695712,0.0373037125412962,0.10168989685636,0.71395969848812
6526,10,695757,0.0333613423987195,0.101408161976294,0.742365259864925
6527,10,695759,0.0333613423987195,0.101408161976294,0.742365259864925
6528,10,695902,0.020549813854057,0.101877365426629,0.840258631291422
6529,10,696080,0.0414118574801396,0.102576793505627,0.686666273926637
6530,10,696733,0.0240032676353216,0.102111023022035,0.814290480891446
6531,10,697010,-0.0350550619776936,0.111704413631067,0.753843234507657
6532,10,697845,0.0272209087948958,0.102006436043041,0.789736768679112
6533,10,698466,0.0287689602935494,0.10145359817814,0.776907953556967
6534,10,700536,0.0774357558420795,0.10159439764391,0.446446647045225
6535,10,700558,0.0752471082623086,0.101632807010538,0.45956034927252
6536,10,701028,0.101874609491908,0.101526050839784,0.316339225238488
6537,10,701746,-0.183181058756608,0.128822802302481,0.155920380329192
6538,10,703629,0.0782008483046971,0.101703765028878,0.442462005964871
6539,10,703809,0.0558203886624723,0.101576788214518,0.582983213734886
6540,10,703814,0.054557165280276,0.101735390388113,0.592112935777185
6541,10,705116,0.0217678356250884,0.101372508292323,0.830100927580681
6542,10,705376,-0.00106616874449214,0.102172702696774,0.991680147073756
6543,10,705423,0.0250169501471085,0.101549063965458,0.805551919530041
6544,10,709369,0.00160054607233068,0.10144279340241,0.987420557377504
6545,10,711335,-0.000526790444738648,0.102836290275987,0.995915658280625
6546,10,712148,0.0552759363051673,0.105799046675223,0.601676718925645
6547,10,712180,0.0225040827331257,0.113750358936242,0.843286107518617
6548,10,712223,0.123563790413432,0.114726528260462,0.282202825594919
6549,10,712403,-0.0270439872265643,0.101454942311072,0.789962399629823
6550,10,712477,-0.0240190320548215,0.101457098778529,0.812995220048337
6551,10,712640,-0.01573402418092,0.101592749832013,0.877009563631845
6552,10,712728,-0.0249271375390526,0.10904075978724,0.819309205851603
6553,10,712774,-0.0245138370777875,0.113693025184398,0.829412969072903
6554,10,713291,-0.00575123547643683,0.102094173209001,0.955108679166151
6555,10,713298,0.000241873480111787,0.102127145510692,0.998111664574298
6556,10,713372,-0.0344457413907589,0.101603689131929,0.734795811528837
6557,10,713455,-0.0191505300429184,0.101723456249608,0.850780461276041
6558,10,713844,-0.0152075240543059,0.101677149815436,0.881191832840425
6559,10,713845,-0.0154759602888245,0.101841170925169,0.879303934528143
6560,10,714773,-0.00855062244369026,0.101708259837815,0.933048361848625
6561,10,714898,0.04227045742905,0.120856615899927,0.726729583322512
6562,10,714906,0.0197291357724676,0.122990566259192,0.87264846515368
6563,10,714907,0.0197291357724676,0.122990566259192,0.87264846515368
6564,10,714910,0.00204192780988643,0.124232265050383,0.986895548164762
6565,10,714919,-0.150697963303585,0.203943910656334,0.460447411839909
6566,10,714920,-0.201141464854523,0.204100697692942,0.325052971108542
6567,10,714924,-0.241820115990732,0.203832077077745,0.23627435516204
6568,10,715567,-0.0322454001227136,0.101736600352494,0.751469021296512
6569,10,715574,-0.0322454001227136,0.101736600352494,0.751469021296512
6570,10,717717,-0.0284425351840998,0.102557978741596,0.781688083539435
6571,10,719602,-0.00682989739627282,0.102860569876565,0.947097303901898
6572,10,719648,0.0141557970021897,0.108073284982056,0.8958631225455
6573,10,719662,0.00785615095262104,0.104844021113513,0.940311422208974
6574,10,719708,-0.015509218538352,0.104596961555741,0.882209621550905
6575,10,720081,-0.0453956996483712,0.10202218033975,0.656622008190649
6576,10,721398,-0.00796834196913754,0.105469003749997,0.939818717741295
6577,10,722130,-0.0180347288493598,0.103154669153036,0.861311938308366
6578,10,722262,-0.0340268699387233,0.102619142413293,0.740400141604557
6579,10,722536,-0.00831639571499154,0.103957766373782,0.936284314367785
6580,10,724256,-0.0462338015053816,0.102184649257893,0.651220242396492
6581,10,724374,-0.0384677734279564,0.102252532803617,0.706991521933835
6582,10,724397,-0.041146636168165,0.102662154998574,0.688812404584684
6583,10,724819,-0.0155908383234166,0.104567230869834,0.881560892662897
6584,10,725469,0.00162643177494692,0.105580169994348,0.987718009525158
6585,10,725678,-0.00208416569143927,0.10212139384382,0.983728868176156
6586,10,726314,-0.00322263859996347,0.10186614032305,0.974780202329779
6587,10,726437,0.0357901458053692,0.101964903624672,0.725794318510266
6588,10,726757,0.011945013139202,0.101877215879862,0.906729330421086
6589,10,726837,-0.00849243452311294,0.102272030079869,0.933868626541942
6590,10,726842,-0.00849243452311294,0.102272030079869,0.933868626541942
6591,10,727369,0.0718490350501013,0.102578726310116,0.484121301042963
6592,10,727432,0.0459988574771474,0.102065272587973,0.652496320389974
6593,10,728001,0.0141016003771129,0.102270274848245,0.890409431928403
6594,10,728402,0.017589093043471,0.102151332035509,0.863389485926514
6595,10,745488,-0.0194119722679711,0.106088372793218,0.854919336096352
6596,10,745492,-0.0154388010972256,0.105805085897804,0.884069897845835
6597,10,745571,0.687546649463474,0.730253717359652,0.347083592735469
6598,10,745649,0.145437492781253,0.164499864899922,0.377233619428832
