SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
4815,7,1042056,-0.0209164999985581,0.0545140666827532,0.701439244065817
4816,7,1045046,-0.0377050987608228,0.054376149142087,0.488506745256741
4817,7,1045136,-0.0571042004105645,0.0546654491344981,0.296917000281685
4818,7,1045777,-0.0531166240577027,0.0544430209551062,0.329912503370889
4819,7,1046298,-0.0243308576951079,0.054527323930759,0.655716222374458
4820,7,1046576,-0.0253737572650065,0.056373089149571,0.652911685007872
4821,7,1047015,-0.0191198770789984,0.0549973566253395,0.728309620471811
4822,7,1047587,-0.020682268881232,0.0553830681563762,0.709044945493419
4823,7,1048541,-0.0490945816685926,0.178117015101575,0.782992728627108
4824,7,1048542,0.108090226149764,0.0970774457101222,0.266275708125232
4825,7,1048545,0.0604076556801081,0.173967427331316,0.728621377345622
4826,7,1048639,0.260648425150381,0.0927264889119073,0.00521537666718556
4827,7,1048750,0.00890888741269651,0.0625549672794104,0.886831928265052
4828,7,1049339,-0.0282770676077753,0.0543580663583318,0.603250251518952
4829,7,1051846,-0.169254008992968,0.113210613259609,0.135798297003826
4830,7,1051850,0.0839108515180342,0.108693481225896,0.440633750581394
4831,7,1057307,-0.0115431644423696,0.0583479520463915,0.843289410712732
4832,7,1061773,0.00159952720421352,0.0555831090447743,0.977058533560724
4833,7,1064143,-0.00283160705564839,0.0545424914033622,0.958625296213101
4834,7,1066075,-0.0045372566288269,0.0554805490313364,0.93486718831734
4835,7,1066563,0.00996491879872918,0.0545435762911982,0.855141065459758
4836,7,1066735,0.0246343821077713,0.0566301881400139,0.663825043178738
4837,7,1067985,-0.134735370689782,0.133089336025746,0.312055582248058
4838,7,1068261,-0.0523569629048799,0.0751068003277713,0.486198938029178
4839,7,1068674,-0.0321161875093008,0.10271712645885,0.754718803235113
4840,7,1068695,-0.108491827437934,0.0991670289857462,0.274687242365362
4841,7,1073937,-0.0511584003328189,0.0907537337845938,0.573312337086506
4842,8,13662,0.0624807296635957,0.0545998393369983,0.253258387875584
4843,8,16664,0.0331312558983534,0.0544120666215731,0.542985427782377
4844,8,17315,0.0224728195541212,0.0569962060108501,0.693607812779097
4845,8,17627,0.0306281946182095,0.0552356284623294,0.579587360515434
4846,8,19058,-0.0131912397524732,0.0546065501388842,0.809254550059109
4847,8,19062,-0.0131912397524732,0.0546065501388842,0.809254550059109
4848,8,19760,0.000577348891837692,0.0544948164011991,0.991552902962857
4849,8,20879,-0.00404427685863643,0.0545250080993703,0.940914838369776
4850,8,21364,-0.00116208441444482,0.0545824401678183,0.98302599540317
4851,8,23859,0.0146466993932037,0.0552541799152731,0.79110365180878
4852,8,24772,0.0245327638561833,0.0546349534296958,0.653685150609574
4853,8,24855,0.0248633663047377,0.0549536661141741,0.651228254472344
4854,8,25786,0.0524699138365716,0.0547583819040849,0.33861374293818
4855,8,26026,0.0631807119035083,0.0550715219775888,0.252055964331471
4856,8,26028,0.0568627641871775,0.0550463077182007,0.302311695762041
4857,8,29272,0.0357818711511948,0.0552488846086171,0.517633137821376
4858,8,31948,0.0400298859995825,0.0547710238532974,0.465350205266197
4859,8,32371,0.0111959739707114,0.0551825043656861,0.839337964759486
4860,8,33975,0.0152161486447924,0.0548077792631132,0.781460815733741
4861,8,35149,0.00824804938860191,0.0565380114606214,0.88409542011168
4862,8,35271,0.0190646491734774,0.0655962272688456,0.771500116725004
4863,8,35378,0.0136617941274935,0.0876280569377855,0.876195745418337
4864,8,36243,0.0046686009653906,0.0675073076299997,0.944903830611043
4865,8,37633,0.0200344132835857,0.054903624668585,0.715403474289064
4866,8,37678,0.0180730319277749,0.0549055528972241,0.742225557891414
4867,8,39906,0.0741403750634189,0.0548051847142331,0.176985815897835
4868,8,40485,0.0513484374298059,0.0548410737654206,0.349751912075279
4869,8,40881,0.0686267260220477,0.0545606028793409,0.209292857110369
4870,8,41487,0.0674950112210381,0.0548520860253124,0.219332524771194
4871,8,42121,0.0635624332262821,0.0547448694901033,0.246399399871316
4872,8,42238,0.0589307017619239,0.055947792770504,0.292916662749158
4873,8,42789,0.0723758528363834,0.0558711856107478,0.196026796389986
4874,8,42932,0.0690574548426899,0.0547647882541076,0.208147808032085
4875,8,43002,0.0634074051791812,0.0547348211254491,0.247464667869495
4876,8,44406,0.0670716703111212,0.0550894221238032,0.224225218291903
4877,8,44454,0.0620730667587611,0.0559522446478684,0.268015586675034
4878,8,45167,0.0595271353293029,0.0551552857184554,0.281206764855811
4879,8,45571,0.0604202334907207,0.0549126869481827,0.27195274442336
4880,8,48099,0.0716750435582947,0.0647930140738449,0.269386516243837
4881,8,48214,0.053348528557178,0.0545815264079981,0.329035572712544
4882,8,48235,0.0479529618423573,0.0543910938315148,0.378575423695491
4883,8,48299,0.0537522450562549,0.0546379344301404,0.325892650607788
4884,8,50901,-0.0836345016777778,0.0554804522966905,0.132587464201623
4885,8,53019,-0.0616227914571696,0.0553904189309761,0.266672907553078
4886,8,53401,-0.0642834541476464,0.0543003381208481,0.237269019786032
4887,8,53770,-0.0598069945266339,0.0542496718694167,0.27102158703165
4888,8,54264,-0.0661977331115048,0.054411477182033,0.224564155979361
4889,8,54471,-0.0574632707093,0.0554030842227218,0.300359402147332
4890,8,56206,-0.0954350520805523,0.0551166094153611,0.0842342190890269
4891,8,56351,-0.0924563769874905,0.0541901945921318,0.0888604743519271
4892,8,56423,-0.0318822263349099,0.0722204162940744,0.659152287936271
4893,8,56424,-0.052803163649525,0.0820993397637993,0.520536647958819
4894,8,57912,-0.0906777339962712,0.0544737008516157,0.0968769159198885
4895,8,58345,-0.0913923070829425,0.0540785790490131,0.0919125406678483
4896,8,58900,-0.0996845741970613,0.0778575000280517,0.201263988015882
4897,8,59614,-0.080761861770793,0.0542010112551743,0.137105752631358
4898,8,59645,-0.081238157868312,0.0541244720828722,0.134262247316585
4899,8,61846,-0.0394228082750488,0.0544850450090128,0.469819497669334
4900,8,62723,-0.0672136081513441,0.0558207116772676,0.229358457033956
4901,8,63915,-0.0489558164328041,0.0542326455259192,0.367300612954918
4902,8,64292,0.161632349898187,0.140432139500909,0.250526029214094
4903,8,64505,-0.0505083925797013,0.0556038946004754,0.36430740272046
4904,8,65889,-0.0289714000961786,0.0547530827297389,0.597049085074968
4905,8,67613,-0.0543714085109137,0.108623509708225,0.617000366559055
4906,8,68955,-0.0307375464558226,0.0543774193391078,0.572253926266023
4907,8,70194,-0.0482365603747559,0.0550995672975308,0.38192789803798
4908,8,71694,-0.0174830022608392,0.0545957662478596,0.748986222153034
4909,8,71740,-0.026111566681131,0.0545146252700159,0.632247445912234
4910,8,71830,-0.0261954104264377,0.0549068606840562,0.63359460542037
4911,8,71885,0.000229115773720423,0.110803398499475,0.998351328668223
4912,8,72011,-0.0121920805275089,0.108814114071863,0.910851388238283
4913,8,72021,-0.00776545808484919,0.10864078203135,0.943057575729052
4914,8,74739,-0.057942554835697,0.0543777469498638,0.287352498910793
4915,8,74974,-0.055641008781424,0.0544518643907506,0.307557134863821
4916,8,74975,-0.0588642492705176,0.0545224215012738,0.281042390747695
4917,8,78664,-0.0434325734871396,0.0586869447150969,0.459748131562542
4918,8,78809,0.0135787530805782,0.0597722861271702,0.820419383134639
4919,8,78883,-0.392312722878421,0.278935285833397,0.160465789838451
4920,8,79061,-0.0244723500880853,0.0547448697512271,0.655130830318718
4921,8,80030,-0.0424861714264106,0.0546024462732825,0.437031185455961
4922,8,80515,-0.0422055382807506,0.0549475869468055,0.442938085610456
4923,8,81672,-0.0277398211684031,0.0545469224536048,0.611385567253013
4924,8,82753,-0.0320695237373487,0.054329849607489,0.555384320697025
4925,8,82815,-0.0325362095827038,0.0543744547680797,0.549974765736396
4926,8,83281,-0.0413579088679918,0.0552865224057848,0.454919067468176
4927,8,83452,-0.034130515668889,0.0549117271820016,0.534637414797431
4928,8,84010,-0.0268209301885572,0.0545067426056655,0.622978351601852
4929,8,85218,-0.0488921062791769,0.0556862972578762,0.380545415622609
4930,8,85386,0.747271515896444,0.307102773207553,0.0154578935619248
4931,8,85389,0.250669921398975,0.346094466005307,0.469372498052602
4932,8,92161,-0.0433635685978589,0.0603755367152987,0.473090090877915
4933,8,92239,-0.0110491405706562,0.0549284690883842,0.840693170597012
4934,8,92580,-0.0553979579953973,0.0579547501561255,0.339785521535769
4935,8,92811,-0.024523573720157,0.0544249838830708,0.652558787307546
4936,8,96286,-0.0337358930801384,0.0543423944349985,0.535130210913562
4937,8,96707,-0.0303168400493109,0.0544860188657094,0.578279707017663
4938,8,96942,-0.0357624642373879,0.0543233184560114,0.510757660460247
4939,8,97662,0.0020062387547487,0.0546200648723175,0.970720411472094
4940,8,99461,-0.00564199095895956,0.0548054895631388,0.918064502513421
4941,8,99525,0.00146993694952569,0.0548387093064751,0.97863062506523
4942,8,100031,-0.0139332947664892,0.0547391755935692,0.799226833064985
4943,8,102150,-0.00950472998035323,0.0549672696868585,0.862816420740395
4944,8,102263,-0.0113343376393182,0.0548846775095068,0.836510150614837
4945,8,102271,-0.00512475136652057,0.0550300319017416,0.925855937970435
4946,8,105346,-0.00571047914233969,0.0548484606391366,0.917138203087614
4947,8,105610,-0.0552879543335001,0.174028367984184,0.750904093837527
4948,8,105611,-0.124419615998775,0.106638756825864,0.244103300077559
4949,8,105612,-0.116258867952225,0.0945615731917105,0.219721411413685
4950,8,105618,-0.165009293225127,0.180097814842346,0.360176794164833
4951,8,110021,-0.0212699472249676,0.0564247353227173,0.706428795154087
4952,8,111633,-0.0236540533960993,0.055235903793719,0.668739802896541
4953,8,111695,-0.0222896339451384,0.0549567940573666,0.685293497896664
4954,8,112848,-0.00160568096552949,0.0548729681271326,0.976672341699315
4955,8,113201,0.0064374727154739,0.0558028190991898,0.908224530913755
4956,8,113225,0.00669234119157824,0.0560485682646663,0.905024374948659
4957,8,114744,-0.00701368199153807,0.0556579501950861,0.899792567643627
4958,8,114771,-0.00182930083367006,0.0553812582822391,0.97366849934352
4959,8,114934,-0.0126187688362542,0.0554770092396822,0.820198194113089
4960,8,114970,0.0023902556141232,0.0561101118462731,0.966044979918361
4961,8,115080,-0.0087321493505379,0.0576691904263396,0.879732542852024
4962,8,115390,0.00652166234230001,0.0578438730245609,0.9102960595633
4963,8,116469,0.0101533068975523,0.0564636700403786,0.85739692376841
4964,8,117153,0.0197959352911773,0.0553081231311694,0.720616402566211
4965,8,117168,0.0203058723932533,0.0554719108263237,0.714541941232209
4966,8,117739,0.0198946891310074,0.0553644385213825,0.71955517869812
4967,8,119053,0.00842398163379898,0.0550501856268267,0.878467039215195
4968,8,119057,0.00842398163379898,0.0550501856268267,0.878467039215195
4969,8,119122,0.0128036535794641,0.0550477934734816,0.816213356360207
4970,8,119178,0.00842398163379898,0.0550501856268267,0.878467039215195
4971,8,119730,0.00904949004960742,0.05532282104846,0.87015848927108
4972,8,120385,-0.00091455777919458,0.0549033820972129,0.986719195092351
4973,8,121738,0.0391732837808076,0.0595095305504234,0.510794320112728
4974,8,122014,0.0470001879533322,0.0554939405719377,0.397600878497589
4975,8,122207,0.050112540663542,0.0550961658470729,0.363682164976201
4976,8,122347,0.0429798752846944,0.0552708382835653,0.437312137462502
4977,8,122370,0.0464644496565912,0.0549964360266272,0.398759621777319
4978,8,122655,0.0645051230861177,0.0548933095052363,0.240746761301529
4979,8,123958,0.142090967233711,0.126742518817552,0.263007620729818
4980,8,124640,0.0306880094442273,0.0552409270796548,0.578883874533201
4981,8,126150,-0.0362604247211669,0.0670501445735574,0.588989535429086
4982,8,131678,0.0404793203476488,0.0557109566243955,0.467955426102513
4983,8,131702,0.031496211629789,0.0557833136987588,0.572692844207362
4984,8,133120,0.066570165659309,0.0925027299191317,0.472212867387862
4985,8,133123,-0.227132973131097,0.125401220023255,0.070951996412282
4986,8,134839,0.0273396173722027,0.0561804913421379,0.626816188830492
4987,8,135448,0.0148604122955761,0.0568882119481073,0.794074194063019
4988,8,135849,0.020558524701181,0.0567702759704432,0.717467569001405
4989,8,138689,0.000680504615963806,0.054719749427813,0.990084645701112
4990,8,139684,0.00829385483589018,0.0549016290131507,0.880008717133818
4991,8,140044,0.00598926527673938,0.0550297845920499,0.913393780232972
4992,8,140065,-0.00833242772263654,0.0549073399970614,0.879467379592594
4993,8,141525,0.0495753982177387,0.108869915393658,0.649127622435756
4994,8,143451,-0.0621027358384205,0.0543565529313869,0.254017705642349
4995,8,144266,-0.0321958381707583,0.0544016307341625,0.554351618692646
4996,8,144671,-0.0525088845384656,0.0542590974895713,0.333835085769601
4997,8,146416,0.0571730765517167,0.132603109429778,0.666615649734431
4998,8,150593,-0.0504802784323492,0.0571075296950888,0.377324108435277
4999,8,151325,-0.0524280024550653,0.0548483305947118,0.339790875747431
5000,8,151383,-0.0593839124328101,0.0566722976163872,0.295425888788611
5001,8,154940,-0.0562461133298406,0.0554791674405154,0.311361106910231
5002,8,156216,-0.0524698979145934,0.0544564601724652,0.335946119725407
5003,8,159162,-0.0387557555017201,0.0542611236586593,0.47554749329112
5004,8,159677,-0.0530452181453396,0.0542217501432755,0.32859521172534
5005,8,160087,-0.0901502189164235,0.0540930414765183,0.0964855368223021
5006,8,160450,-0.0831074970404291,0.0543587056909379,0.127191767253781
5007,8,160596,-0.0908091922916653,0.0543928446104066,0.09590361386281
5008,8,161761,-0.0458640352780574,0.0546386759404653,0.401809593712451
5009,8,164143,-0.0343856832904928,0.0542694667162554,0.52674560747344
5010,8,164304,-0.0477738847089867,0.0542612386808305,0.379218819289008
5011,8,164380,-0.0435198217587065,0.0542713756886557,0.4231544902955
5012,8,165385,-0.0428897743625408,0.0543541081358036,0.430594526590059
5013,8,165566,-0.0343527245888365,0.0546565097789464,0.530069623759815
5014,8,165572,-0.0391300576228445,0.0546474114703953,0.474436380573183
5015,8,165588,-0.0400510612822457,0.054565538918183,0.463436468426799
5016,8,165608,-0.0493252448422012,0.0544018193315167,0.365192551641177
5017,8,165710,-0.0599210575577113,0.0547741082016971,0.274715450799409
5018,8,165734,-0.04204732550015,0.0553238950393249,0.447749285327615
5019,8,165797,-0.0403860675002497,0.0547413552633277,0.461149493449568
5020,8,165986,-0.0607018779472168,0.0542828353934061,0.264219892493479
5021,8,165995,-0.0665282178777523,0.0544887632186976,0.222918700165267
5022,8,166046,-0.0516872271094591,0.0542271717134386,0.341160696387363
5023,8,166130,-0.0561715144045489,0.054376121429506,0.302302656678104
5024,8,166209,-0.0633936173097797,0.0545236773546369,0.245744557950707
5025,8,166367,-0.0539932689469303,0.0544565633189299,0.322124333490097
5026,8,166391,-0.058325723627292,0.0544499583711994,0.284820181840127
5027,8,166445,-0.0573064823388483,0.054753876117618,0.295991150715121
5028,8,166892,-0.0468616082393288,0.0542481242274517,0.388263288479388
5029,8,167286,-0.0583718818541879,0.054369555766921,0.283729353405646
5030,8,168070,-0.066484365100331,0.054410487157017,0.222559443798145
5031,8,168732,-0.041846682488005,0.0545006629904092,0.443107608316223
5032,8,168762,-0.0378700353158778,0.0551144650899155,0.492460739420382
5033,8,169190,-0.0504376167541373,0.054535929712303,0.355675138597913
5034,8,169199,-0.0887056923244099,0.0567802829221103,0.119122245392017
5035,8,169202,-0.0756777984400994,0.0619295181277766,0.222523440691329
5036,8,170381,-0.0586573780418699,0.0547894351592324,0.285082347611262
5037,8,170419,-0.0655475098231359,0.0546828707545798,0.231454726964595
5038,8,170619,-0.0232053047434673,0.101708892584284,0.819658515109322
5039,8,173136,0.110396267671029,0.136321501300405,0.418587546752858
5040,8,173184,0.36605326460494,0.101808081278199,0.000369831412562289
5041,8,175778,-0.0832294092150629,0.0541758471651717,0.125364900867921
5042,8,176997,-0.108454331567876,0.054221620176863,0.0462438348338737
5043,8,179821,-0.0180060706027645,0.0544485263087373,0.741068092278275
5044,8,183857,0.0430037472268749,0.0572251738453627,0.45286271943929
5045,8,185325,0.049047523628738,0.0548797126459828,0.372076467361674
5046,8,185478,0.0397964016683423,0.0547193822967094,0.467535506575556
5047,8,188007,0.0108309352260719,0.0544539086104806,0.842454720864286
5048,8,188958,0.0087409005266105,0.0543102611199511,0.872229721056863
5049,8,190366,0.0427358562110072,0.0543930948177166,0.432578905265132
5050,8,190872,0.0424680941931754,0.0545179007283531,0.436516188823802
5051,8,191947,-0.0225640667598879,0.0546160769888569,0.679755145630572
5052,8,193408,0.0339958009325719,0.0568546342677993,0.550261729045252
5053,8,193417,0.0166572591179317,0.0583852160513725,0.775582198788471
5054,8,193425,0.0408609791907661,0.0645034325553788,0.52683707523264
5055,8,193426,0.0279619275325809,0.0644115588940486,0.664471228817183
5056,8,193438,0.0512563771194432,0.0704847144804766,0.467586372972761
5057,8,194308,0.0221319319746609,0.109537126510906,0.839994343301805
5058,8,194338,-0.126298853099483,0.116539341821567,0.279217822094919
5059,8,194446,0.0217457042819813,0.109050765058247,0.842057632024172
5060,8,194508,0.0773823099427116,0.109637965780805,0.480778981470093
5061,8,194526,0.0773823099427116,0.109637965780805,0.480778981470093
5062,8,194530,0.0790819019189701,0.10972610617781,0.471558233069966
5063,8,194545,0.079081576575085,0.109726106842063,0.471560058113211
5064,8,194566,0.0568372247065181,0.109765128651477,0.604916825545816
5065,8,194570,0.0499552396234026,0.109683076620234,0.649065006979929
5066,8,194574,0.0499552396234026,0.109683076620234,0.649065006979929
5067,8,194575,0.057616806504031,0.109763977252126,0.599971478691792
5068,8,194578,0.0315453136721136,0.109614667149762,0.773681201375256
5069,8,194584,0.0446724412460675,0.10978106215092,0.684311148980801
5070,8,194592,0.029477685681794,0.11019958961219,0.78924535435125
5071,8,194593,0.029477685681794,0.11019958961219,0.78924535435125
5072,8,194658,0.0389003462997946,0.0656007385267172,0.553569951520563
5073,8,197262,0.0537629631728382,0.125950082551963,0.669742035504773
5074,8,197968,-0.00053407181359022,0.0544509357711237,0.992179764798359
5075,8,200519,0.000187812126703713,0.0544750211523961,0.997251106919902
5076,8,200608,0.00241942800759348,0.0544507909203315,0.964584146891156
5077,8,200617,0.00241942800759348,0.0544507909203315,0.964584146891156
5078,8,202890,0.00660808648108802,0.0546099309553205,0.903755751237849
5079,8,203255,0.000698339655600788,0.0544750093899627,0.989779080924783
5080,8,203274,0.000698339655600788,0.0544750093899627,0.989779080924783
5081,8,203496,-0.00186846490745707,0.0545426089610223,0.972691594186927
5082,8,203615,0.000911051761261716,0.0543891507738611,0.986645030648997
5083,8,203675,0.00804652752120558,0.0545237510168657,0.882759764432007
5084,8,203842,0.00543984672508746,0.0545938303561365,0.920684990519207
5085,8,203888,-0.00216721639342349,0.0546799986339849,0.968406899082416
5086,8,204054,-0.00453369231021417,0.0545940648342446,0.933863874122239
5087,8,204151,0.00230775783688877,0.0545944599349882,0.966306629127681
5088,8,204219,0.00370284382784994,0.0544402767078164,0.945810910234939
5089,8,204645,0.00141668208973172,0.0543719988268224,0.979227904222266
5090,8,204670,0.00141668208973172,0.0543719988268224,0.979227904222266
5091,8,205313,0.00212412940202486,0.0544259205587191,0.968890206900618
5092,8,205962,-0.00737059027121501,0.0545084953758356,0.892515707767495
5093,8,206151,0.000594578241676719,0.0550360223678867,0.991386374418852
5094,8,206460,-0.0128220471881603,0.0565832862534943,0.820862182274028
5095,8,206590,-0.00308810649344304,0.0548666328105581,0.955147510864054
5096,8,210269,0.0112056403268506,0.115679019811569,0.922885885549694
5097,8,210269,-0.188716463209845,0.254757381335789,0.459325747915245
5098,8,210535,0.0775940828390856,0.0622350071380166,0.213300576739984
5099,8,212536,0.122623665809551,0.126301179545905,0.332271323162202
5100,8,216159,0.0479217353893733,0.0615010003654744,0.436382473871149
5101,8,219145,0.0562835425526145,0.0542381189214315,0.300114486074983
5102,8,219477,0.0589504109332281,0.0542095923455751,0.277578379850967
5103,8,220430,0.0767619531623873,0.054527270350667,0.160078647032919
5104,8,221382,0.0936168186675612,0.0617264160339695,0.130252303701619
5105,8,221387,0.0780937861488335,0.0576582339711361,0.176466950817292
5106,8,221395,0.0704251534179723,0.0575092572975808,0.221547028351313
5107,8,223812,0.117580421178532,0.0543339591168129,0.0311320730580107
5108,8,225328,0.0745801189446931,0.0549341117935645,0.175448818375063
5109,8,225830,0.100195282979592,0.0542640164486395,0.0656651786541193
5110,8,229142,0.122575346162806,0.0574385376750285,0.0335293499131142
5111,8,230941,0.0716174902571843,0.0542382707394731,0.187549117032421
5112,8,231269,0.0775651469681622,0.054215094314964,0.153402871704767
5113,8,233344,0.0828437411420804,0.0653745323734841,0.205912944442073
5114,8,235793,0.10741253956164,0.0541249443954933,0.0479707457042023
5115,8,237735,0.0994000574391291,0.078018768451139,0.203482734367378
5116,8,237840,0.0385890108282447,0.0572240857554482,0.500530764211391
5117,8,238967,0.0291242760592409,0.0753741271200843,0.699436063509352
5118,8,239187,0.0426459256233358,0.0542835916573759,0.4326209042356
5119,8,240735,0.00635881834438007,0.0543197297633362,0.906876881366099
5120,8,241021,-0.0139207211619543,0.0545333483172499,0.79866332852341
5121,8,242447,-0.00970980507149347,0.0544816088143458,0.858651099453323
5122,8,242816,-0.00218882238775786,0.0544018992322987,0.967929077175426
5123,8,244248,0.0109769881298312,0.0545525318829132,0.840643484149324
5124,8,244520,0.0178249220343542,0.0544878584972546,0.74375917647241
5125,8,245373,0.000882597397650176,0.0544260177083193,0.987070864600081
5126,8,248246,0.0361315296467583,0.0544242838374854,0.507196530938945
5127,8,249836,0.0151496832083474,0.0543062678223149,0.780433133395197
5128,8,250646,-0.0225122255015576,0.054614835534061,0.680443170408397
5129,8,250827,-0.00314690796314693,0.0554299822768236,0.954758407738195
5130,8,252848,-0.0101019036761028,0.0544105128890046,0.852817343669326
5131,8,252929,-0.0247410673959219,0.0543407027431914,0.649176703611731
5132,8,253025,-0.00493165141460489,0.0544576168902702,0.927894022792027
5133,8,255323,0.0018807323231286,0.0544019318764722,0.972441320268196
5134,8,257550,0.00732804319289587,0.0549218518241586,0.8939319363321
5135,8,259324,0.00254254551591906,0.0547348636820701,0.962976235257271
5136,8,261710,0.0111749298758264,0.0544537117043908,0.837519403315835
5137,8,261724,0.014307340468946,0.0545373834693873,0.793212306676604
5138,8,262618,0.0341824517194727,0.054620262574786,0.531837435321752
5139,8,263049,0.0105798593453541,0.0544622176257783,0.846083632162219
5140,8,263382,0.0146371184863951,0.0544595566778779,0.788263359967169
5141,8,267630,-0.00144848887821879,0.0543788430305513,0.978764319179218
5142,8,269682,0.00814988449703956,0.054446207655244,0.881097122502272
5143,8,272525,0.018483030356353,0.0545191471685719,0.734796949327708
5144,8,272825,0.0365484205756589,0.0544303788457109,0.502359698659906
5145,8,277103,0.0283093336291188,0.0545046102278992,0.603811949429156
5146,8,279899,-0.0402001833959423,0.0567609825099286,0.479265971949199
5147,8,282569,0.0142190178586151,0.0581783045390394,0.807059840814296
5148,8,284047,-0.0389110110756255,0.0548749114630863,0.478739386208127
5149,8,289273,-0.0675720473833399,0.0570993688488055,0.237442458038787
5150,8,289717,-0.0673145718784192,0.0549553404660165,0.221431167611156
5151,8,291360,0.37720905190575,0.515443950474556,0.464767710292477
5152,8,291363,0.37720905190575,0.515443950474556,0.464767710292477
5153,8,292640,-0.0551629024153791,0.0553987825195394,0.320057510622144
5154,8,298467,-0.0514574923201253,0.0542312037890317,0.343344026485076
5155,8,298906,-0.0419919732880186,0.0547221715707154,0.443376458007007
5156,8,300010,-0.0472895404474968,0.0544742207216196,0.385924655635668
5157,8,302175,-0.0451878621978136,0.0544792741484552,0.407410061366514
5158,8,303954,-0.0195023524798537,0.0549907742817049,0.723065298423203
5159,8,312174,-0.0250624723691528,0.0544677279126466,0.645703084303098
5160,8,313105,-0.0373461736378436,0.0543485531097751,0.492432846856309
5161,8,315156,-0.0407794030698531,0.0543492764172765,0.453561217755466
5162,8,315211,-0.0380902173686561,0.0543470902842775,0.483846192146572
5163,8,317992,-0.041295561942289,0.0544655764721697,0.448839762424594
5164,8,318497,-0.0405341063186531,0.0543978688881691,0.456682043937235
5165,8,319453,-0.0525609483719476,0.0543128908018657,0.333835033330246
5166,8,321066,-0.0448520026612088,0.054784144256272,0.413507607594538
5167,8,321259,-0.0346731762349938,0.0547739174792225,0.527128173042224
5168,8,323234,-0.04452089614848,0.0573927844075419,0.438432006125157
5169,8,323454,-0.0126591007989265,0.0548741762811439,0.817686777526314
5170,8,324043,-0.0176818321429146,0.0544324984126855,0.745494880617138
5171,8,327592,-0.0175660556834171,0.0544657073618338,0.747252839034801
5172,8,329765,-0.000378466244285447,0.0544131656521501,0.994454354123998
5173,8,330276,0.0182390440887484,0.054629769806623,0.738678626677113
5174,8,330629,0.0231691132852396,0.0558096849243364,0.678287945208296
5175,8,334370,0.0291268547233262,0.0548133354878928,0.595487856802933
5176,8,334394,0.0392914185157893,0.0552754585150674,0.477659375051918
5177,8,334431,0.0370267330223539,0.0555116746586883,0.50520275362222
5178,8,334619,0.0108912692926118,0.0545988851768183,0.842003807262071
5179,8,334786,0.0231083627268323,0.0545141489808137,0.671899406804932
5180,8,334860,0.0266595767481216,0.0544294431388303,0.624579218279945
5181,8,337892,0.0273620792894443,0.057513757423289,0.634547897578725
5182,8,338392,0.0307512607436196,0.0544284883013981,0.572443070782077
5183,8,340175,0.0338300947914914,0.0545164275878118,0.535297069865592
5184,8,340253,0.0265721760510361,0.0543562221265356,0.625249687528011
5185,8,341299,0.0249185153125851,0.0542841183700484,0.646488844904717
5186,8,341317,0.0228980259911805,0.0544394515136491,0.674292500395925
5187,8,342706,0.031625069078305,0.054269107305992,0.5604368062376
5188,8,343053,0.0305811001199869,0.0545011333896911,0.575078943245497
5189,8,343641,0.043502861676994,0.0545702020052005,0.425876117056291
5190,8,345499,0.0460381825814011,0.0543193779636035,0.397265020976562
5191,8,346432,0.0468977610500492,0.0544010141544593,0.389231424062943
5192,8,347011,0.0529554028259207,0.0546864666714666,0.333534749555894
5193,8,350623,0.0388376522913384,0.0544138421917318,0.475856001681175
5194,8,350664,0.0484569215365626,0.0543971430347625,0.373643736380658
5195,8,353097,0.0372735718261739,0.0545100657522676,0.49455483850264
5196,8,359103,0.0774492546521565,0.0544478739121744,0.155779349039539
5197,8,359104,0.0741392066911955,0.0543850531838308,0.173679628940715
5198,8,359105,0.0774492546521565,0.0544478739121744,0.155779349039539
5199,8,359203,0.0826985383599775,0.0541927377276183,0.127903375926029
5200,8,359415,0.0604092274128094,0.0542769016516697,0.266473383700316
5201,8,359491,0.0612410582255282,0.0545828819589525,0.262632324910193
5202,8,359522,0.0588453369511478,0.0544379979397557,0.280452523109749
5203,8,359637,0.0692513338769059,0.0585821354066163,0.237952274903872
5204,8,359646,0.0476976226475382,0.0590172813126648,0.419521172342622
5205,8,359670,0.0633406644154655,0.0562163419482206,0.260621811107316
5206,8,360543,0.083924012219791,0.0574226903067953,0.144764277681812
5207,8,360784,0.0465981597513155,0.0567134642024808,0.411835306573492
5208,8,360938,0.054783570551825,0.0544500053412995,0.315044088706321
5209,8,361900,0.0468156005920332,0.0557139831292291,0.401317620173799
5210,8,363516,0.0465346129145813,0.0544006066780171,0.392906563740539
5211,8,368023,0.0530154264889015,0.0572454765171934,0.355023175321725
5212,8,368026,0.033899167734827,0.0590899082072278,0.566544309951245
5213,8,369658,0.0939770664704445,0.0541260295765512,0.0833896760296931
5214,8,372172,0.0803583965938902,0.0543327729965996,0.140030992485371
5215,8,372393,0.0728284078387418,0.0543127957642557,0.180812842247046
5216,8,373115,0.0786257823742795,0.0551917486524786,0.155158317753137
5217,8,373116,0.0786257823742795,0.0551917486524786,0.155158317753137
5218,8,373932,0.0661708129268468,0.054536952725864,0.22581848069696
5219,8,374064,0.0592772363444859,0.0546558333393562,0.278859121203587
5220,8,374065,0.0592772363444859,0.0546558333393562,0.278859121203587
5221,8,374928,0.067389421829197,0.0543827028898701,0.216105756522655
