SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6122,10,237784,-0.186685557224898,0.138374634138919,0.178159504427488
6123,10,238334,-0.194024777395969,0.13812020414379,0.160974053112636
6124,10,239866,-0.190017767059533,0.137842103545963,0.168916527729647
6125,10,244763,-0.250178169818103,0.138160506692565,0.0710250541843678
6126,10,245956,-0.302286203562377,0.139861745544883,0.0313423721724286
6127,10,248024,-0.176521737283413,0.141115612760216,0.211798845279549
6128,10,248724,-0.181056002838892,0.138971768200213,0.193483486721207
6129,10,252640,-0.151489610562585,0.139972808116937,0.279867387866342
6130,10,256140,-0.0849521979447335,0.139475978696126,0.542862391066992
6131,10,257035,-0.0433727177075184,0.139777504629576,0.756517266729187
6132,10,260320,-0.107452141529361,0.13982140469194,0.442706590359475
6133,10,260357,-0.099258002133739,0.139060857906517,0.475838694334611
6134,10,261296,-0.103851193391714,0.140360659261529,0.459859618964938
6135,10,261474,-0.114928743010024,0.139259796644357,0.409768301119331
6136,10,261902,-0.121881720699052,0.141837594411914,0.390755554241557
6137,10,262307,-0.127923163111109,0.13991607913988,0.361191216963591
6138,10,262403,-0.125761558550648,0.139114298577676,0.366603410639863
6139,10,264103,-0.126859850256919,0.141828791362234,0.371686517862499
6140,10,264881,-0.124967852064022,0.140027548589348,0.372758723552178
6141,10,265872,0.00291095178954803,0.173096994774355,0.986592202414088
6142,10,265910,-0.0971288261906672,0.142034390894858,0.494524724280815
6143,10,265969,-0.0834323922485858,0.139843987599574,0.551149871209518
6144,10,266540,-0.170956707501161,0.160416154479721,0.287284227546684
6145,10,267209,-0.15986941631415,0.145198938779538,0.271630721121608
6146,10,268171,-0.190518685026419,0.142498349523451,0.182087272753214
6147,10,268570,-0.112236924237598,0.140363072441961,0.424469541143263
6148,10,268671,-0.119138513947948,0.14072813692169,0.397799297050397
6149,10,268807,-0.16244925933098,0.140192741092239,0.247338711730147
6150,10,269837,-0.0390868221379659,0.277389882660073,0.888021946510529
6151,10,269905,0.0700477125842908,0.155692044421889,0.653050078840701
6152,10,271477,-0.0513138537187347,0.13921823135166,0.712657482215996
6153,10,273961,-0.0019699313724717,0.138903836437536,0.988692808577417
6154,10,274673,-0.0168283242368205,0.141920204080568,0.905678759334841
6155,10,275952,0.0425236073103473,0.138796648915879,0.759500948077122
6156,10,278431,-0.0959073543783712,0.138643622172059,0.489546212876134
6157,10,280770,-0.175782818571328,0.170794966482795,0.304088619617219
6158,10,285600,-0.04317376333747,0.138332724724924,0.755148135595575
6159,10,286186,-0.0485726922531901,0.139298302559905,0.72752579763466
6160,10,287737,-0.0830886298612745,0.138550937892964,0.549092686744512
6161,10,289722,-0.153112828609497,0.141570340253617,0.280198897996704
6162,10,289825,-0.0700100530320518,0.138783936707256,0.614257408074298
6163,10,291248,-0.16378944697786,0.137685933143703,0.235008115389589
6164,10,293137,0.0432492442140067,0.29875224506211,0.884978042384302
6165,10,293188,-0.0406305546163657,0.137770866657121,0.768232960116694
6166,10,293222,-0.0811898556541802,0.13772005907636,0.555884132097519
6167,10,294588,-0.00296431352177784,0.137794253306649,0.982848902122889
6168,10,302826,0.0326368344101175,0.13848271784963,0.813821989168352
6169,10,302893,0.038975345188677,0.138336256177729,0.778305268087796
6170,10,303583,-0.0667973622058409,0.137960476755616,0.628560135191058
6171,10,305761,-0.0298708531673509,0.137970982050302,0.828722320201252
6172,10,307788,0.0226881505963138,0.138177817588052,0.869671361453045
6173,10,311627,-0.0791932937263194,0.137959336691406,0.566310645251777
6174,10,314882,0.0717492979801607,0.137953432700195,0.60332131629183
6175,10,315155,0.0711910375682383,0.137909593211965,0.606027270967519
6176,10,317643,0.0479335623953704,0.138205500344484,0.728927065374924
6177,10,319224,0.0272075398297207,0.142533392415309,0.848725136137728
6178,10,319864,0.0493902011638641,0.146008122434003,0.735360652183257
6179,10,320611,0.149807992559974,0.138999732866117,0.281877969358627
6180,10,320612,0.147675567352435,0.138794933746134,0.288063289280502
6181,10,321374,0.0920058731823367,0.138407009227053,0.506645293399918
6182,10,323526,0.0853968528804414,0.138419007417913,0.537669002685006
6183,10,327857,0.143375141034095,0.137812595846064,0.298883264404594
6184,10,330168,0.18573664709511,0.141342555332193,0.189669653176309
6185,10,330220,0.0774479158304335,0.160590174818218,0.629912643829325
6186,10,330572,0.100730534078192,0.140662318937691,0.474393196214763
6187,10,332075,0.105029572767526,0.138624894449911,0.449164184407928
6188,10,334716,0.13061270222032,0.137812536552788,0.343901868447511
6189,10,335108,0.130729872102685,0.138169037803592,0.344714718705487
6190,10,336613,0.0890965779803978,0.138194800878449,0.51952915659119
6191,10,337630,0.114857281158305,0.138140939448798,0.406281533234602
6192,10,337895,0.0836611301821091,0.138249396383907,0.545470520055015
6193,10,340762,0.0811031995855527,0.138763498381245,0.559277012195587
6194,10,342360,-0.0544438483340279,0.270056980743107,0.840344522495766
6195,10,345784,-0.099171733649313,0.30827377849633,0.747870240687023
6196,10,346551,0.105564321969935,0.138631498150421,0.446882238003118
6197,10,346787,0.108803284083281,0.139201885169797,0.434960552220713
6198,10,347536,0.114456582724851,0.137914304165385,0.407150054781948
6199,10,349573,0.0998149757976678,0.137737491503358,0.469131222901405
6200,10,354843,-0.234433313677699,1.06225638159994,0.825458509584623
6201,10,359824,-0.355282906315342,0.253434529044141,0.161831992988565
6202,10,361422,0.0121072762026868,0.137591588009623,0.929931099151395
6203,10,367386,-0.0406438507976656,0.154044177190647,0.792052991580363
6204,10,367390,0.0757278257548863,0.275832902798229,0.78382842748061
6205,10,367399,-0.0613279546626355,0.241054694506123,0.799323024066811
6206,10,367417,-0.00599666274285826,0.182723955296166,0.973838149983525
6207,10,369507,-0.103452667384799,0.13787786030792,0.453561155489777
6208,10,373964,-0.104085339063338,0.138501916459304,0.452847541668536
6209,10,373973,-0.104085339063338,0.138501916459304,0.452847541668536
6210,10,374538,-0.138002328780014,0.140015744642673,0.324994651948246
6211,10,376605,-0.127240747222373,0.141050310523019,0.367621628811993
6212,10,378194,0.072421533313074,0.275470680248485,0.792780214782993
6213,10,381270,-0.203105320293805,0.138587430806405,0.14366398244169
6214,10,382505,-0.234361270308492,0.137396571365017,0.0889382508356839
6215,10,382599,-0.240076216018473,0.137237642276022,0.0811001445597404
6216,10,383576,-0.197881428228198,0.151574402448048,0.192570516754312
6217,10,384932,-0.20055450178891,0.138163416003486,0.147508065310203
6218,10,385373,-0.193898021903174,0.138430945918131,0.162186975983133
6219,10,385498,-0.170815184263191,0.138045067711631,0.216765869923097
6220,10,385665,-0.209928542299076,0.138920777451615,0.131647797149638
6221,10,386337,-0.099756629622723,0.278459565635669,0.720374423272484
6222,10,386341,0.115882492859112,0.358653564570531,0.746807597134919
6223,10,386341,-0.0786228611716071,0.427033931788204,0.854029860040749
6224,10,386345,-0.0702047033216733,0.275186740508798,0.798781620457485
6225,10,386362,-0.388562503765712,0.274459951951603,0.157734848362596
6226,10,387183,-0.171125136181185,0.1418219953665,0.228386842381056
6227,10,387633,-0.169245240357916,0.139010562153874,0.224227603905136
6228,10,388260,0.0212796733800076,0.265719859714043,0.936216535094475
6229,10,388763,-0.0782201712049309,0.139243256919326,0.574641514052585
6230,10,392475,0.160524316711337,0.140425084937432,0.253758728967866
6231,10,396694,0.0293560551228982,0.145175110551411,0.839867987243517
6232,10,397702,0.019098814146445,0.143149617864182,0.893938403535504
6233,10,398093,0.020477800177636,0.143401430099611,0.886529192464177
6234,10,398191,-0.004901086382751,0.143806700716858,0.972831765490639
6235,10,398425,0.0395735642839974,0.142499983170901,0.781398128546045
6236,10,398569,0.0217345306004797,0.14325567062175,0.879495662623442
6237,10,398716,0.0300040725607345,0.142607486505516,0.833479852026894
6238,10,399122,0.0274686982962493,0.143475189179994,0.848281085183284
6239,10,400116,-5.99319695515632e-06,0.142827282203986,0.999966543549323
6240,10,400117,-5.99319695515632e-06,0.142827282203986,0.999966543549323
6241,10,400209,-0.166669004559355,0.155639291050259,0.284960791214307
6242,10,400245,-0.568716372225843,0.280188023799153,0.0431298732770894
6243,10,400303,0.00611512435521289,0.229439845345438,0.978752033170762
6244,10,402350,-0.0408316362669073,0.141565186990736,0.773186950013906
6245,10,403524,0.0407384980064196,0.142810822608098,0.775610736935754
6246,10,403847,0.0355945906454749,0.14303502002645,0.803619771816973
6247,10,409661,0.0165326023589807,0.147627049899184,0.910895798679971
6248,10,410391,0.0118953801287891,0.151150970331709,0.937316896201497
6249,10,413692,0.0932295337594611,0.154652468591615,0.547007208774453
6250,10,414241,0.0344783001325806,0.154721171720153,0.823787743032905
6251,10,414542,0.103229331964797,0.156727152272963,0.510545848889534
6252,10,414836,0.048422345088309,0.154761288078898,0.754553491614394
6253,10,414838,0.0987169452959886,0.156601212317195,0.52885939283132
6254,10,415071,0.0981449410454336,0.157355807853154,0.533218576028038
6255,10,415141,0.110191475049452,0.157110321095882,0.483538178751912
6256,10,415373,0.0462918011566815,0.157445862184493,0.768917516134074
6257,10,415467,0.0489434856006032,0.155738379640588,0.753503655351482
6258,10,415474,0.0715904399526952,0.156190426910408,0.64698048758724
6259,10,415561,0.0800093008187912,0.154619712658369,0.605160160008691
6260,10,415658,0.0570850241122143,0.156226326832529,0.715032048032155
6261,10,415918,0.0951136142252,0.154419301874854,0.538328551161704
6262,10,415984,0.0989966721264106,0.155559874390198,0.524934998005831
6263,10,416078,0.0592127533000482,0.15528062731609,0.703189758157548
6264,10,416209,0.0517166494691299,0.154653849825979,0.738274369203968
6265,10,416379,0.0814948815591809,0.154763487110061,0.598818127884056
6266,10,416522,0.0440943039631785,0.156954754365166,0.778923769438495
6267,10,416524,0.0440943039631785,0.156954754365166,0.778923769438495
6268,10,416657,0.0616788184781543,0.153770363212254,0.688581882962801
6269,10,416882,0.312458276766025,0.304119738112587,0.304926884517964
6270,10,416974,0.0335255816260793,0.161014245388259,0.83518117575166
6271,10,417313,-0.0828449536469245,0.161224035852691,0.607678436508547
6272,10,417330,-0.0261916392252504,0.164380763857894,0.873495926657799
6273,10,417350,-0.0179206505953413,0.288444182993114,0.950495535963141
6274,10,417351,-0.0762592313329646,0.170309970078378,0.654595825015077
6275,10,417543,-0.0236264487807096,0.157763602637796,0.88104063763584
6276,10,417732,0.0517569962777258,0.156328141228313,0.740781104739177
6277,10,417803,0.105182781186769,0.154949759124723,0.497697590957904
6278,10,418404,0.00279947554000914,0.155694355316341,0.985664500480743
6279,10,420497,0.0311230344269275,0.157286782242459,0.843257197823704
6280,10,421100,0.0765888095468457,0.157276569194542,0.626582551429728
6281,10,423014,0.0873879613872632,0.168081773637639,0.603449833896108
6282,10,423015,-0.0296001443311273,0.161070097015503,0.854297982431585
6283,10,423286,0.0172481238643698,0.156783989862208,0.912462355301498
6284,10,424346,0.0295858154841029,0.157287622649426,0.850906275035918
6285,10,424405,0.0489320582881203,0.158418768701136,0.757596615413693
6286,10,424617,0.108521882269096,0.186356107369339,0.560712088725869
6287,10,424621,-0.000221272871261391,0.393203483706567,0.999551313214274
6288,10,425114,0.0876666451932868,0.159557162751501,0.583052841713975
6289,10,426072,0.108298642107312,0.158922462734368,0.496029909552924
6290,10,426682,-0.128890672695316,0.187936785263317,0.493277233881555
6291,10,426684,-0.199609901595612,0.210524639552663,0.343699395722187
6292,10,426686,0.0404513269493272,0.396462910415277,0.91879036177224
6293,10,426687,0.415530502201939,0.468207603368411,0.375418346113916
6294,10,429055,0.0997122604643694,0.163944786673257,0.543441744573335
6295,10,429286,0.115576416305375,0.159508485805894,0.469190640587755
6296,10,432072,0.149091062490883,0.161284327180176,0.355910106008789
6297,10,432799,0.101874077657646,0.160149058614484,0.525110189543356
6298,10,435616,0.111574216183935,0.160743437452189,0.488067462964461
6299,10,436351,0.569168924713582,0.664316271271974,0.392151034125977
6300,10,436354,-0.569168924713582,0.664316271271974,0.392151034125977
6301,10,436355,0.436393669268414,0.392516867476918,0.266987982251171
6302,10,438861,0.0859815774468382,0.159561446713436,0.590321839622832
6303,10,440881,0.140673757059253,0.164526573756708,0.393119175256608
6304,10,441135,0.118203707692248,0.159506405788588,0.459150154556796
6305,10,442130,0.0713186868567957,0.160823831024351,0.657705836781044
6306,10,442576,0.0458131262123826,0.159606748737164,0.77425199935018
6307,10,442604,0.0722096036975453,0.161426695591261,0.654917422619144
6308,10,443374,0.0581739089977327,0.160838821756346,0.717799563981621
6309,10,443658,0.0642936100764309,0.160842577137309,0.68959711839641
6310,10,446307,0.0973198369781958,0.15894258142627,0.540736426483145
6311,10,448026,0.101989936705717,0.158100324320463,0.519283808887914
6312,10,454904,0.275048861005096,0.155532072159735,0.0778512938954055
6313,10,454991,0.256655429911371,0.154049324800913,0.0965885240317763
6314,10,455828,0.222057596319833,0.15687188070327,0.157793411263281
6315,10,456040,0.23146785500259,0.165567769016124,0.162983403580628
6316,10,459184,0.3059257396291,0.157067026253518,0.0522384855151563
6317,10,460583,0.308330229025002,0.153780647725496,0.0457261249809761
6318,10,461243,0.350940315199927,0.154052542386459,0.023320401442626
6319,10,461660,0.239155423881583,0.164816728361568,0.147657180619195
6320,10,463222,0.219014447493735,0.152758640217055,0.152534854169158
6321,10,464142,0.226262475537936,0.151065295677888,0.135084237778717
6322,10,464355,0.267586252960329,0.370767434924113,0.470951076416786
6323,10,466331,0.311106705849774,0.151528657913951,0.0407973656902093
6324,10,470995,0.0571851127306544,0.146225208252938,0.695977279621312
6325,10,487887,0.124874289676772,0.143834991259326,0.385887054223759
6326,10,488026,0.159750584272689,0.143545477948285,0.266512177213415
6327,10,492665,0.16099945697882,0.140385405820928,0.252224908470936
6328,10,497098,0.234263577176357,0.27594695249785,0.39648765151552
6329,10,497259,-0.00176595678367342,0.148641411788473,0.990527546280657
6330,10,500581,0.110784025256938,0.140273264035733,0.430190578047583
6331,10,501153,0.060670643972088,0.143681991662568,0.673094925240037
6332,10,501226,0.087123365045206,0.1413484711741,0.538045718348974
6333,10,502176,0.155083850615445,0.140773026297058,0.271360590043392
6334,10,503351,0.0994828593619935,0.140359277624395,0.478933190755966
6335,10,503620,0.119532371907005,0.139634725111893,0.392558479358934
6336,10,504391,0.102096597108398,0.14008692671212,0.466601810466792
6337,10,504977,0.0707517979518971,0.140010509762117,0.613640996585862
6338,10,506238,0.122086547637453,0.14113687545832,0.387614000027178
6339,10,510746,0.121174644544299,0.140321315346381,0.388420820919968
6340,10,511762,0.0959053400472601,0.141204669521078,0.497460139646603
6341,10,512491,0.0999912108613407,0.140084372514794,0.475827006092887
6342,10,514422,0.139282031352226,0.139741823637696,0.319588166534561
6343,10,517900,0.0909508568001665,0.142346963547503,0.523277747367982
6344,10,523904,-0.0771416869147057,0.155541793862865,0.620234998286644
6345,10,525070,0.032589440903759,0.139123561332767,0.814928115604723
6346,10,526273,-0.0899301262961811,0.140800020778638,0.523426965946421
6347,10,528672,-0.0196383459534594,0.139194121729759,0.887882456895005
6348,10,531791,-0.00451489060648802,0.13979635979655,0.974254095704311
6349,10,533434,-0.0516253269022333,0.140294595278556,0.713110174437422
6350,10,536874,-0.0531156540046986,0.140842556914376,0.706305192918126
6351,10,536893,-0.0977070155471265,0.141610077958334,0.490665027796371
6352,10,537627,-0.0408936718626063,0.14343675199016,0.775735506427694
6353,10,538102,-0.25303788662503,0.275428924164233,0.358877283879045
6354,10,538103,-0.223214674505884,0.275501957295909,0.418364853524552
6355,10,538104,-0.218086891037679,0.275417957697409,0.428985880581765
6356,10,539539,-0.0887754206560361,0.191956731313242,0.644024795381064
6357,10,541427,0.258719534511365,0.612799478934297,0.673141309088633
6358,10,543383,-0.0331318250599757,0.1406079695673,0.813854398712277
6359,10,545646,-0.0314306362003463,0.139384039961893,0.821723411314554
6360,10,547222,-0.0114459102867609,0.139196713066824,0.93451176734113
6361,10,548227,-0.00152116132509494,0.139854326227298,0.991327920103141
6362,10,550151,-0.171067758876546,0.152806710433591,0.263686241519903
6363,10,550333,-0.1393811822207,0.138859389433303,0.316182966471
6364,10,551502,-0.120734435684255,0.1389624372058,0.385531618987701
6365,10,552149,-0.0987125389918306,0.138406039335216,0.476187183586425
6366,10,552640,-0.115427207239106,0.138076020616697,0.403738104613249
6367,10,552851,-0.046189078336518,0.139512951486085,0.740785206916552
6368,10,553441,-0.0714592661846457,0.147854891720559,0.629177584028583
6369,10,553578,-0.085525574002602,0.139296152150737,0.539621536943002
6370,10,553579,-0.0913081202262591,0.139449952645712,0.513040065268529
6371,10,553911,-0.0863462974503735,0.140924792464603,0.540461365907443
6372,10,554468,-0.10000005907863,0.138314241786127,0.470163691433894
6373,10,555054,-0.0369443693779933,0.141997170225238,0.794879089510664
6374,10,555085,-0.103546868732602,0.146921994638325,0.481415336077057
6375,10,555138,-0.0183827107271343,0.139061773668098,0.894908558203764
6376,10,556246,-0.0269121580502491,0.139141515349198,0.84674463682455
6377,10,557799,-0.0225445098599985,0.140032094005262,0.872189194665827
6378,10,564317,0.0621368081418681,0.138236584088671,0.653349671354807
6379,10,568534,0.0651458602029077,0.139353193184724,0.640439666681165
6380,10,569834,0.0769922930706783,0.138291107584734,0.578057363457933
6381,10,571678,0.0603533461051046,0.137841575825017,0.66176589995673
6382,10,571888,0.048284051818327,0.138415842660752,0.727422450211191
6383,10,575574,0.0792714687706028,0.139431396436378,0.57003402407418
6384,10,576044,-0.00101640115906898,0.140153461626025,0.994217841488414
6385,10,577816,0.0143408792593127,0.139195953425305,0.918000400123942
6386,10,578878,-0.130166748089184,0.1392454133947,0.350529893738762
6387,10,578893,-0.105255338199036,0.139281458768605,0.450331584067249
6388,10,580355,0.0569722672634985,0.2777978674336,0.837623664182058
6389,10,581795,0.0761936070317928,0.142497459416361,0.593192899763509
6390,10,581859,0.0622650576956064,0.140021929721059,0.656822995965136
6391,10,582005,0.0685149074521498,0.139486949450693,0.623595726251103
6392,10,582140,0.0695470800645822,0.139226041179839,0.617719805150745
6393,10,582788,0.0467640433036691,0.141830159667962,0.741808155624651
6394,10,583178,0.00356836109112624,0.140870799105937,0.979805470860944
6395,10,583223,0.00416079679907633,0.143094730962979,0.976819436769761
6396,10,583356,0.0354248618093196,0.139901770168461,0.800251490520413
6397,10,583742,0.0247260768719666,0.139915097364611,0.859828100888029
6398,10,583848,0.0345295559191414,0.139498865246896,0.804645303416855
6399,10,586368,0.0123825905296202,0.14061748265993,0.929879967461175
6400,10,586417,-0.0693345152658311,0.167488234161928,0.679150058424628
6401,10,590619,-0.0901343785639104,0.141363067898823,0.52414151712531
6402,10,590923,-0.0571285058929712,0.141549212870813,0.686755182560453
6403,10,590949,-0.0430444877317347,0.141759016469334,0.761576872361162
6404,10,591089,-0.0415202844329484,0.142150546704593,0.770391919696378
6405,10,591752,-0.0483689778741201,0.141905604270266,0.733416878680985
6406,10,592545,-0.0103815714959986,0.144290252228112,0.942683064374292
6407,10,594187,-0.612540076774128,0.28553210605796,0.0326140310763828
6408,10,594906,-0.105560606361721,0.141206221835421,0.455221225482301
6409,10,595280,-0.0894503203147557,0.140538407726853,0.524874089985678
6410,10,598877,-0.204652879875302,0.140726562796618,0.146763033963545
6411,10,599081,-0.195010529893031,0.141315440932719,0.168470425214927
6412,10,599712,-0.268944037993777,0.141682840729161,0.0584836371908719
6413,10,602670,-0.258466457003807,0.140099917375544,0.0658936442848422
6414,10,603082,-0.274264672056455,0.141740652044737,0.0537918838896199
6415,10,603693,-0.270701753664162,0.139822216101928,0.053660553195278
6416,10,604721,-0.133276588323156,0.140796737143352,0.344495956119054
6417,10,605419,-0.132775199886662,0.14248819806915,0.352059723065866
6418,10,605428,-0.141487919666288,0.141729028769185,0.318818306294454
6419,10,605865,-0.205029466315901,0.145244429515752,0.15894366350803
6420,10,606786,-0.038338743960308,0.266283930246047,0.885600841732415
6421,10,607274,-0.207692442591208,0.141924012810511,0.14424618132561
6422,10,608426,-0.243503422522627,0.140729442874274,0.0844515931069026
6423,10,610850,-0.230129695064984,0.148228877756761,0.121431655384832
6424,10,610869,-0.464672907349142,0.27425484852528,0.0910882706707405
6425,10,610869,-0.0425833794164135,0.320432711688406,0.894353440715609
6426,10,611690,-0.247308591791985,0.140968659729743,0.080237942634122
6427,10,612904,-0.193204630012298,0.141746402901353,0.173741776822166
6428,10,615292,-0.192265557602718,0.142177755415624,0.17714823281973
6429,10,617634,-0.195573627253293,0.144120509980941,0.175643654519282
6430,10,618031,-0.306902460799913,0.151788226876285,0.0439393791039675
6431,10,618415,-0.206011029504329,0.140663703517238,0.143929847509946
6432,10,618419,-0.208083686450623,0.140771968976146,0.140256281525378
6433,10,618867,-0.197706350197361,0.140932669076695,0.161542683741369
6434,10,619199,-0.189415299488365,0.142072002130942,0.183314593514813
6435,10,619526,-0.173535696120583,0.141686315786629,0.221471792340608
6436,10,619631,-0.218074534498694,0.14121991380849,0.123431162313834
6437,10,620344,0.503281033814124,0.262153284431194,0.0556892649382698
6438,10,620582,-0.16618221997828,0.142786006590003,0.245268784153679
6439,10,620664,-0.177778678709702,0.142305800832129,0.212393271884572
6440,10,621701,-0.180452857491258,0.141361943822277,0.20260714118389
6441,10,622018,-0.216597720681401,0.140089043553341,0.122965996158621
6442,10,627474,-0.188445456072686,0.138689635797261,0.175091302616037
6443,10,628811,0.206378324989856,0.337581149456855,0.541365126212448
6444,10,628814,0.0233582830159249,0.177179543521134,0.895190723042321
6445,10,629030,-0.200143577158218,0.138498142012952,0.149317084553312
6446,10,629789,-0.176497303011871,0.13917854939564,0.205585190791491
6447,10,630743,-0.189553800182363,0.139052137261929,0.173693017494689
6448,10,631880,-0.16086428921358,0.13925476063141,0.248798133202812
6449,10,633525,-0.192476043959125,0.13837324630864,0.165104057522279
6450,10,633866,-0.17683665171539,0.138432356794255,0.202292520131873
6451,10,635779,0.222191775202596,0.281570112892212,0.430573278356996
6452,10,637667,-0.185666454083295,0.138695785062911,0.181542973935452
6453,10,639198,0.0706827217922841,0.212361097249583,0.739451030421658
6454,10,639262,-0.0233703818151019,0.13922603653687,0.866790114190509
6455,10,640020,-0.360577836874874,0.312899128348166,0.249945884629382
6456,10,640030,-0.267274599556463,0.155385151152403,0.0862946690943344
6457,10,642106,0.09766724164559,0.138254116602052,0.480385037970962
6458,10,642327,0.119027410723198,0.138169346409902,0.3895693430888
6459,10,642379,0.127442536004204,0.13754702100322,0.354799501617545
6460,10,643441,0.0793355537622514,0.144039309820532,0.582125367298305
6461,10,644500,0.156794209774415,0.137750451206744,0.255788759706496
6462,10,646432,0.0490435890547541,0.13793694029591,0.722389362705944
6463,10,646676,0.0338980188076826,0.137991216738337,0.80609326892683
6464,10,649610,0.0465194742847762,0.138298925640872,0.736792471446141
6465,10,650585,0.07757539103023,0.138150942571937,0.574795103671186
6466,10,652591,0.0156617502436466,0.14150536703142,0.911933362795832
6467,10,652698,0.253619405929008,0.293472023477016,0.388063225536352
6468,10,652769,0.0277799519772391,0.14435351263562,0.84750517601378
6469,10,652783,0.0600766615653416,0.142225958768187,0.672988104743358
6470,10,653026,0.0532605743778224,0.138191217394363,0.70016422032603
6471,10,653249,0.0946948513024354,0.13795674706086,0.49290539717285
6472,10,653283,0.0916630548129243,0.137792658622691,0.506341290163519
6473,10,654372,0.0391265488410331,0.142098904130444,0.783210532935002
6474,10,654625,0.0713226112121877,0.145567185411965,0.624464075205422
6475,10,655074,0.0618815201508363,0.137891845415783,0.653874004375953
6476,10,656247,0.0447799730470771,0.137843190545057,0.7454781844928
6477,10,660234,0.00919988191222526,0.138022843480287,0.946894271407941
6478,10,660886,0.0091143356384412,0.137839055118657,0.947317310115965
6479,10,662071,0.00765604341311656,0.137804585896411,0.955725954939682
6480,10,662217,-0.0254109714727473,0.13817647508494,0.854195694099085
6481,10,662415,0.00227421326114326,0.138006225957952,0.986861515149493
6482,10,662679,0.0429034901900418,0.138942907578033,0.757667211542382
6483,10,662711,0.0546235790713522,0.138145943980733,0.692782956710517
6484,10,662934,0.0854058620206009,0.13815428272685,0.536847478580663
6485,10,665129,-0.0617218847554563,0.140051096135194,0.659692897135086
6486,10,665450,-0.0844901509416895,0.139096317982092,0.543961484303646
6487,10,665759,-0.079200960488755,0.138548552664991,0.567924483169011
6488,10,666622,-0.0647433581157138,0.13914197028856,0.642000468887199
6489,10,666742,-0.0681322038990917,0.138001146797991,0.621819789214209
6490,10,667117,-0.0957308738908486,0.138396547407716,0.489571440452877
6491,10,669743,-0.0840939733657073,0.138248652441207,0.54339256252077
6492,10,670300,-0.0945081395342636,0.138348282868403,0.494980659685076
6493,10,670679,-0.0946465238652224,0.13773913839235,0.492443620250309
6494,10,672846,-0.0962407473946513,0.142218629703656,0.499033245185
6495,10,673554,-0.0650771091329831,0.137944284688545,0.637386912847024
6496,10,673954,-0.035338271853935,0.141133791082394,0.802432621216787
6497,10,674332,-0.0316646907139451,0.139446799983152,0.820497937510444
6498,10,674570,-0.0461722015589872,0.138750123482644,0.739503685574361
6499,10,675971,-0.04480145903871,0.137982408418119,0.745608301421256
6500,10,677358,-0.410296234957217,0.275232582105859,0.136926578402913
6501,10,677377,-0.00501608657764313,0.160220141181211,0.975042029950848
6502,10,678769,-0.0383888790312433,0.139614335607641,0.783504962606536
6503,10,682740,0.0290609427910566,0.137922501831251,0.83323914968314
6504,10,682784,0.00203005470170511,0.138439655499754,0.988308664848933
6505,10,682904,0.054055612883902,0.137931633999636,0.695367488748551
6506,10,683731,0.0474958728471573,0.137938474589602,0.730805785158905
6507,10,683971,0.0445309714775257,0.139302128838244,0.749406196706929
6508,10,684045,0.118813784162592,0.149512839383363,0.427337811201802
6509,10,684759,0.148195271728199,0.138343863320106,0.284807044872784
6510,10,685754,0.144760356573941,0.137994417779246,0.294881746327316
6511,10,686560,0.169163674802414,0.138235949341226,0.221869744621096
6512,10,686698,0.220585403861981,0.143265082927733,0.124529123644564
6513,10,686946,0.19061027248433,0.138090628300263,0.168359336179551
6514,10,688164,0.199663515000784,0.137872668145666,0.148456195291779
6515,10,688208,0.203733513453482,0.137618963113141,0.139653821901295
6516,10,688286,0.190436950080706,0.138064837371091,0.16866628407108
6517,10,688646,0.219084106842695,0.137512769661888,0.112012335309142
6518,10,691082,0.204062548970588,0.138219720003423,0.140737819948415
6519,10,691920,0.142603740065293,0.1391153913464,0.306029627337941
6520,10,692021,0.140074798806191,0.138608088941259,0.312908865714392
6521,10,692100,0.153623636047063,0.137829367626432,0.265783184492701
6522,10,694743,0.159477262914281,0.137578313311737,0.247168604315093
6523,10,695220,0.0947974408741528,0.139898499950116,0.498459167115258
6524,10,695691,0.110511347110945,0.137898325014822,0.423440770593977
6525,10,695712,0.122184717805587,0.1378922458689,0.376173129618546
6526,10,695757,0.117875722966418,0.137514875280631,0.391924071953748
6527,10,695759,0.117875722966418,0.137514875280631,0.391924071953748
6528,10,695902,0.117903698951081,0.138139153395418,0.393953125715381
6529,10,696080,0.0835910215092771,0.139183999244807,0.548505655204268
6530,10,696733,0.100098554711838,0.138499196557839,0.470319766697007
6531,10,697010,0.00516028199777369,0.151632367575532,0.972871239776078
6532,10,697845,0.0356970767418609,0.138449760046405,0.796685149426594
6533,10,698466,0.0879209772375843,0.137634642767801,0.523367453338013
6534,10,700536,0.169235006627059,0.137708738079787,0.219915000443337
6535,10,700558,0.153149082331719,0.137807920337898,0.267185777860681
6536,10,701028,0.150552503595113,0.137760356534108,0.275201414020029
6537,10,701746,-0.180267520338639,0.175082841587798,0.303896789338828
6538,10,703629,0.0392522743662658,0.13813778025035,0.776459681266765
6539,10,703809,0.0637765006314711,0.137882872430678,0.64397828778759
6540,10,703814,0.0692799923005664,0.138087963814319,0.616184901381438
6541,10,705116,0.15301213853931,0.137356193233181,0.266045411107698
6542,10,705376,0.149263063239037,0.138446768934788,0.281713693391961
6543,10,705423,0.110947961934831,0.137713359849497,0.420990418533941
