SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
7079,11,296091,0.0565372699787065,0.162691279437919,0.728413360096367
7080,11,297944,0.0775308291179608,0.163510156291753,0.635675252656139
7081,11,298716,0.0420805285722178,0.165437433197912,0.799366194213113
7082,11,302675,0.109697366062537,0.174674611753959,0.530403596005273
7083,11,303479,0.127056317616878,0.163708311998176,0.438201341981078
7084,11,307267,1.97478541254583,2.17379124021367,0.364259150097974
7085,11,307466,0.0824029791402799,0.162698450776277,0.612838205949129
7086,11,310682,0.0356803617532668,0.162442174866304,0.826271003654865
7087,11,315294,-0.0115892949207074,0.162687197462294,0.943249734922588
7088,11,315651,-0.0134556461282624,0.162466997833431,0.934040975703275
7089,11,316077,0.00174285691162301,0.164368346295821,0.991545890392652
7090,11,317128,-0.0595094601574089,0.163116673003688,0.715458587983855
7091,11,317506,-0.0439971905492785,0.163354495468023,0.787828755809879
7092,11,317558,-0.0392494979939701,0.164050877287614,0.811049044367291
7093,11,329824,-0.15910646903778,0.198982295291381,0.424479653324294
7094,11,332693,-0.0738943046445627,0.163339497415667,0.651260866509552
7095,11,333502,-0.0671065891730312,0.162855748847688,0.680544433099888
7096,11,335103,0.433531081324023,0.362115164127062,0.23202463518333
7097,11,335215,-0.289585525579588,0.175321569369662,0.0994769331411282
7098,11,336742,-0.150480259767343,0.162937780226332,0.356354461707577
7099,11,337602,-0.278116244595106,0.324548756177504,0.392063784618583
7100,11,338730,-0.191825292281718,0.169171402333768,0.257601399171665
7101,11,339476,-0.167594539355663,0.163346172524068,0.305590192429532
7102,11,340285,-0.118512712358776,0.1624585052773,0.466182520259563
7103,11,340583,-0.168072830366598,0.163509305591626,0.304696038620819
7104,11,340618,-0.150136744543282,0.163707978398955,0.359715871494626
7105,11,340699,-0.176081959930176,0.167342105990489,0.293414945353746
7106,11,340702,-0.172186728203723,0.167436376757532,0.304479427714735
7107,11,340770,-0.172833094459461,0.162991443853682,0.28969610047173
7108,11,340783,-0.189162652369619,0.163747068345275,0.248784790669604
7109,11,340811,-0.159131368319475,0.162818914470114,0.329064295889016
7110,11,341027,-0.147981868956194,0.178247950952782,0.406985491587122
7111,11,341198,-0.168015685654154,0.168765329697177,0.320146852758189
7112,11,341413,-0.0993939920922491,0.162671556882435,0.541586012536281
7113,11,341771,-0.15322759591346,0.162284189475897,0.345716819329828
7114,11,348254,-0.326042346781311,0.164379088578133,0.048088462997487
7115,11,350701,-0.362620806046987,0.161747483192016,0.0255888225170453
7116,11,351197,-0.542380197107005,0.199818751497856,0.00696638529672501
7117,11,352832,-0.269167567018006,0.162726297011009,0.0989935888704068
7118,11,352980,-0.297625077700362,0.16212284031068,0.0672282501558514
7119,11,353039,-0.335402603448992,0.162609984273666,0.0398798684816224
7120,11,355180,-0.2633519208026,0.168932006665799,0.119910754946033
7121,11,355181,-0.294949762430031,0.173426831853182,0.0898770550703531
7122,11,355183,-0.25872974887772,0.169150222782052,0.127014918424968
7123,11,355187,-0.317667054690529,0.170558499694903,0.0633616773828313
7124,11,355188,-0.23895320414509,0.168838981399332,0.157870136683708
7125,11,356064,-0.286570149217543,0.162287806350873,0.0782913812732267
7126,11,358366,-0.251653295588421,0.165116672444791,0.128380642513457
7127,11,358455,-0.366236708580346,0.200868968205766,0.0691093515363309
7128,11,360267,-0.310036813719787,0.163130663341701,0.0581763354828289
7129,11,360860,-0.284599389434213,0.164276967751998,0.0840693441244723
7130,11,361878,-0.319652512673364,0.164783080268578,0.0531955967537123
7131,11,362163,-0.30186840404743,0.162333601561884,0.0637801352747863
7132,11,362171,-0.299670854047577,0.162345135408929,0.0657456795300912
7133,11,363809,-0.231826160431153,0.162368945265707,0.154240974750343
7134,11,364620,-0.245552393488774,0.162510504567288,0.131684618823349
7135,11,364676,-0.284906455515743,0.162346573995567,0.0801392228276574
7136,11,367086,-0.146713163866598,0.16379547740186,0.37101831692204
7137,11,369257,-0.153725644395824,0.16296410998306,0.346167610572436
7138,11,372538,-0.048594171883669,0.164527930609133,0.767896235965703
7139,11,373968,-0.0369956750962284,0.162913868654797,0.82048729277066
7140,11,375918,0.0796738425284583,0.162612599651594,0.624465813779652
7141,11,376286,0.0367196268270933,0.163344030309943,0.822265465647113
7142,11,379000,-0.10194004596365,0.324840845125579,0.753846641467557
7143,11,379841,0.0695714725235258,0.163313748002535,0.670368296000737
7144,11,379846,0.0695714725235258,0.163313748002535,0.670368296000737
7145,11,379877,0.168211064049961,0.172918771801645,0.331331223073805
7146,11,379892,-0.0386852712203218,0.331111789368263,0.90705766806875
7147,11,380964,0.0708075465894667,0.162851309481246,0.66397419045388
7148,11,381658,0.0890136277644009,0.162619367662334,0.584467650065163
7149,11,381673,0.587736060232462,0.655106166563589,0.370244175065021
7150,11,381673,0.0486147586474623,0.166190507256028,0.770057659506004
7151,11,381726,0.100578573085225,0.163046652968997,0.537718188342077
7152,11,381937,0.097952498495768,0.162359394084946,0.546692163589088
7153,11,382201,-0.0388504399193396,0.164420114277542,0.813346524217668
7154,11,382202,0.149001430651293,0.268765339525002,0.579661458636433
7155,11,382565,-0.62881245919725,0.939386332626175,0.503686580328388
7156,11,384150,0.08692291308405,0.16291026831038,0.593979615160864
7157,11,384867,0.152548894915277,0.171930644894241,0.375537688672198
7158,11,385019,0.0917537341305673,0.164194177548924,0.5766441041569
7159,11,385103,0.0887974804111005,0.195552104941121,0.650045965969475
7160,11,385587,-0.053700243732802,0.306791304102864,0.861149853487505
7161,11,387462,-0.443473943819189,0.352836025214813,0.209626672439677
7162,11,392685,0.0964763555061396,0.164252484698472,0.557333301187957
7163,11,393210,0.14144785066078,0.165491945969217,0.393290638115983
7164,11,393945,0.188404961891376,0.16619588375027,0.257718273971343
7165,11,394452,-0.119716725511541,0.362864701838886,0.741655268311094
7166,11,394469,0.477120752248601,0.33606854474017,0.156573854907932
7167,11,394913,0.117282758403054,0.166414046771425,0.481421353144094
7168,11,398143,0.165273846493422,0.164948148643007,0.317042220536137
7169,11,400712,0.140073701321994,0.164230940613076,0.394289268843462
7170,11,401921,0.243745304702243,0.163607122702965,0.137164263280835
7171,11,402086,0.256008652239282,0.163894116497402,0.119175329733739
7172,11,403233,0.0337987987226028,0.165017488807961,0.837831202206475
7173,11,403482,0.0814223634442129,0.163979351808691,0.6198222914291
7174,11,403781,0.0218740277571819,0.1643959517799,0.894224139410369
7175,11,404841,0.0831032803766716,0.164532553626308,0.613812803872938
7176,11,407251,0.0597240316563142,0.166277296961901,0.719672704183248
7177,11,408460,0.00269519691641384,0.165178460395858,0.986990810204102
7178,11,409888,-0.0631490324205528,0.16965766629342,0.70995655215496
7179,11,411456,-0.0408655641799441,0.165024990365068,0.804562673852949
7180,11,412587,-0.0711650132230078,0.166792420610416,0.669881141090606
7181,11,415128,-0.0161569875285495,0.165184325723512,0.922137196548331
7182,11,415158,-0.0197445784880977,0.165203330502735,0.904933895269358
7183,11,415583,-0.0271174900407886,0.165827431040326,0.870196017872807
7184,11,417049,-0.0760140970141104,0.165670518094229,0.646640823130932
7185,11,421231,-0.107069763106913,0.16624697822646,0.51996749918329
7186,11,421433,-0.0894574725743458,0.166730180682682,0.591923110079174
7187,11,425090,-0.0300236788929688,0.165331853135518,0.856003656930459
7188,11,425936,-0.0644892808385611,0.164059801648565,0.694494732053454
7189,11,425985,-0.059829575353523,0.163954520416273,0.715392874900973
7190,11,428422,-0.0652611748667051,0.164387169141334,0.691609757013313
7191,11,428816,-0.106866540241897,0.194780416014222,0.583591564543953
7192,11,430725,-0.0216381623663007,0.166957253623002,0.896954338963948
7193,11,431308,0.0284896934267574,0.17404926975404,0.870070818230984
7194,11,431573,-0.00948953527477903,0.166430153477727,0.954563017278202
7195,11,435067,-0.0749277402016977,0.166023660042815,0.652044991344354
7196,11,435445,-0.121562153899854,0.164896398671419,0.461488488785913
7197,11,436668,-0.18647914887845,0.164880056713683,0.258823390369325
7198,11,439973,-0.142359276145304,0.168586985952288,0.399003172297594
7199,11,440174,-0.827646571619649,0.900190744712877,0.358507708843635
7200,11,440451,-0.167840764406506,0.164046144341567,0.306946345700083
7201,11,441961,-0.169373746275169,0.163670527936886,0.30144937107083
7202,11,442302,-0.16544181049069,0.164989294093513,0.316671880110388
7203,11,442829,-0.162145562872076,0.164405433635923,0.324683857442993
7204,11,443498,-0.168439364644749,0.163915141250643,0.304841159890735
7205,11,443807,-0.16540228602288,0.163752906285746,0.313152463795101
7206,11,444125,-0.185906606882672,0.16391307051052,0.257489483778465
7207,11,444152,-0.177308422673893,0.16406153065571,0.280549052408532
7208,11,444420,-0.138384731908203,0.1642230945285,0.399987500159591
7209,11,444997,-0.156355887427664,0.166714910113806,0.348955612793171
7210,11,445026,-0.196418389427172,0.166052827259023,0.237657969066804
7211,11,445153,-0.126623688721052,0.164028308018401,0.440653174891429
7212,11,445220,-0.22395979298281,0.16546596340565,0.176758875215179
7213,11,445373,-0.161933212107408,0.164406026537712,0.325318770902796
7214,11,445854,-0.145519760433729,0.163735520439296,0.374743264545492
7215,11,446795,0.0137887606168192,0.195199589140876,0.943724840039275
7216,11,448760,-0.110115378359439,0.16435509970102,0.503305665269097
7217,11,449454,-0.134571914835842,0.164574277166042,0.414081719975783
7218,11,452711,-0.0773116735327647,0.167075501999431,0.643839480227145
7219,11,456846,-0.0273730282333462,0.164343430508478,0.867811696917308
7220,11,457834,-0.66903231732037,0.364617021027674,0.0673632316072587
7221,11,458159,-0.108618711205945,0.614321912843383,0.859758453421853
7222,11,458692,-0.146243411846398,0.19824590439841,0.461194796606145
7223,11,460484,-0.121501664017679,0.165059929806292,0.462154832706832
7224,11,462463,-0.0399692806981852,0.16539852289383,0.80918828231206
7225,11,463057,-0.146959508799023,0.163934176815446,0.370621070824985
7226,11,463846,-0.22322488046474,0.164209168158547,0.174889672487071
7227,11,464832,-0.00354434411753324,0.164897701049319,0.982863574659764
7228,11,465192,0.431140517917298,0.613920399112992,0.482970923163337
7229,11,465260,0.326820142549467,0.324420146148417,0.314433676438844
7230,11,465463,-0.0415860348409106,0.166647005376774,0.803083882726963
7231,11,466269,-0.0379326030444949,0.163793643837241,0.816992400220006
7232,11,466959,0.0298683255153404,0.165331932848297,0.856740700446472
7233,11,467309,0.010203024678434,0.164932926548011,0.950708010257834
7234,11,467328,0.0140839062031315,0.164209744042168,0.931699640107159
7235,11,467504,0.0352135034747205,0.164556137000339,0.830677762236307
7236,11,467546,0.00107448168604463,0.164211445045742,0.99478295029043
7237,11,467564,0.00735442391712615,0.164332263700021,0.964329192037583
7238,11,467627,0.0120280561887441,0.164505957607257,0.941755034205713
7239,11,467651,0.0344329015155909,0.164201227901511,0.834023253539889
7240,11,467666,0.0340589009391619,0.16509758883217,0.836678970918676
7241,11,467744,0.00327279409614156,0.164761885599045,0.984163260342262
7242,11,467777,-0.0158223726197524,0.164629634887035,0.923488623473623
7243,11,467786,-0.0113593948639148,0.164932712415841,0.94512978314907
7244,11,469130,-0.0302241192651278,0.165982095304143,0.855614539931883
7245,11,471802,-0.146649302016071,0.165637703875055,0.376564196021076
7246,11,475092,-0.0487072629692819,0.165319250512198,0.768453184101137
7247,11,476182,0.0203313347583218,0.1645606014928,0.901742512996888
7248,11,477654,0.106225929559196,0.164926403701689,0.519941306901524
7249,11,480438,0.0571374360823049,0.165830245478117,0.730635046284754
7250,11,481321,0.00714759409005006,0.166575987459011,0.96579840633583
7251,11,485149,0.0288098403750887,0.168677362639478,0.86448006475814
7252,11,487422,-0.00383839221819915,0.168372495236975,0.981825060775809
7253,11,487905,-0.0129763168697472,0.165856690273586,0.93768296284899
7254,11,489044,-0.118065968543772,0.166457848863578,0.478616156774253
7255,11,489658,-0.203091360523326,0.169729069612639,0.232280328210317
7256,11,490777,-0.154975389427257,0.172392453733906,0.369282217816473
7257,11,491233,-0.159343178491689,0.167153208806003,0.341102431634181
7258,11,491866,-0.0614653047598041,0.167144148668371,0.713288770612098
7259,11,493392,-0.262942327381158,0.168565847640282,0.119684520705584
7260,11,493686,-0.244993233191964,0.171746352260627,0.154612816531198
7261,11,494217,-0.272354799824533,0.173131070750285,0.116588391699191
7262,11,494726,-0.26308203993519,0.16508655484442,0.111920472686476
7263,11,495468,-0.294048366873611,0.165118069747193,0.0757989468767743
7264,11,498423,-0.337285530796754,0.166339613541004,0.0433424535876976
7265,11,498694,-0.328733517955801,0.16475285682178,0.046776995293728
7266,11,507721,-0.0792151040658412,0.165322123616353,0.632124270477852
7267,11,508824,-0.184540427941284,0.165943438272688,0.266865594637361
7268,11,515387,-0.0539830508355259,0.165501780007069,0.744482919326469
7269,11,515435,-0.0736531872881167,0.166146660481335,0.657818695680113
7270,11,515606,0.023980730623866,0.166376694992935,0.88547599563559
7271,11,515607,0.023980730623866,0.166376694992935,0.88547599563559
7272,11,515783,0.00821108394329129,0.165351096029553,0.960422629756695
7273,11,516249,-0.00097592448959527,0.165858120154071,0.995308524505164
7274,11,516917,0.118546907677979,0.236845355427074,0.6170177072562
7275,11,517253,0.0627968748745497,0.170674219064083,0.713142849862865
7276,11,517259,0.0346805719092592,0.168324187688132,0.836882820079423
7277,11,517279,0.0184501252959129,0.168171386562504,0.912701510932757
7278,11,517282,0.00204342016589287,0.167830164991764,0.990292455705528
7279,11,517936,0.0788966405835998,0.166506987511139,0.635911346421095
7280,11,518115,0.360666455588387,0.324984558843427,0.267842525438851
7281,11,519384,0.134626605208003,0.17145332020983,0.43285800413904
7282,11,521756,0.147704767389432,0.163987582419787,0.368358188841418
7283,11,521933,0.218945577592486,0.165599416513681,0.186977665154689
7284,11,522294,0.152298038550735,0.162851622250476,0.350327066573968
7285,11,523645,0.0760554345450527,0.165755817845608,0.646631301813016
7286,11,523658,0.0824598411930118,0.163067712791728,0.613397953274654
7287,11,523660,0.043049354879223,0.163671239532134,0.792686044923178
7288,11,523661,0.206984708499387,0.234037240381069,0.377077290908166
7289,11,524189,0.0894489930497215,0.16779219987614,0.594304054795779
7290,11,525295,-0.510205230055549,0.722898837124265,0.480792449328994
7291,11,527561,0.143717711854244,0.162693341046915,0.377639934573202
7292,11,532258,0.111457918036517,0.166605700687829,0.50393770914772
7293,11,533229,0.0597864662041792,0.16242210692338,0.713024397119164
7294,11,534563,0.126263796212621,0.162985692879966,0.439039962604371
7295,11,535334,0.114114603894027,0.163964856593427,0.486905642297935
7296,11,535859,0.0440536896671427,0.162472065995788,0.786437045581727
7297,11,547722,0.0510282479911718,0.162887696348571,0.754258600055277
7298,11,549137,0.116906860608352,0.164030311267898,0.476492981682939
7299,11,549457,0.116747915033531,0.188095712813394,0.535208381892208
7300,11,549470,0.0606126789379084,0.166104275807395,0.715399052733656
7301,11,549473,0.0790016552624543,0.170407098199022,0.643216191952746
7302,11,551184,0.0715695184322214,0.162927561550901,0.660733219793435
7303,11,551512,0.19344858754251,0.172423347092669,0.262650679765297
7304,11,556081,0.134640364317998,0.177122841320516,0.447670847093787
7305,11,556779,0.0612991630404582,0.163354262747693,0.707697750191836
7306,11,557098,0.0535758021703658,0.16246396120641,0.741769069554576
7307,11,559683,0.00283681855712789,0.162946278907515,0.986119740050173
7308,11,559870,-0.0038200179679761,0.163126637957847,0.981330477768633
7309,11,562114,-0.00129072799858232,0.162837087822132,0.99368011273499
7310,11,564538,0.0706985430145927,0.165608189034455,0.669710623417311
7311,11,565905,0.101905872492099,0.163347423353211,0.533122665197104
7312,11,566379,0.0462981703073036,0.162603153422673,0.776017148220562
7313,11,566840,0.052541269818041,0.162951953386325,0.747314717779509
7314,11,566850,0.0510582607124842,0.162752820584994,0.753921594462567
7315,11,567100,0.080809924988212,0.16317862794291,0.620750336514698
7316,11,567277,0.0554698915941695,0.1627487304674,0.733433204771291
7317,11,567284,0.07071397888592,0.162860425107333,0.664408560669601
7318,11,567434,0.0639082779795054,0.162739963009393,0.694776758093078
7319,11,567526,0.0832611853869973,0.163322839366638,0.610513581118688
7320,11,567588,0.119243638142023,0.162879381787812,0.46459464282588
7321,11,567619,0.0765332594995653,0.163238835822405,0.639471819628461
7322,11,567651,0.0938251007486292,0.163174427697525,0.565658398854397
7323,11,567885,0.059155402231734,0.16379936031904,0.718206720892584
7324,11,571825,0.0246167210763648,0.164149635289711,0.880877775257777
7325,11,574704,-0.0954739792818691,0.167619806206219,0.569320461929974
7326,11,574955,0.0030191814770823,0.164028653960198,0.985325024209954
7327,11,575225,0.0256613178996221,0.163029472128448,0.875017291365107
7328,11,575805,0.0257768173839368,0.16395741418682,0.875164077463637
7329,11,576302,0.0734939177910349,0.165434644767046,0.657135913113581
7330,11,576352,0.0552449449222862,0.166917339823214,0.740862104590458
7331,11,576492,0.0580859446699264,0.217583538122289,0.789656400467361
7332,11,578734,0.0504756664417423,0.163575302533786,0.757824922694367
7333,11,578880,0.0331207464040817,0.162678815774352,0.838786581122882
7334,11,580843,0.0886839048975937,0.163960803721831,0.588928135911391
7335,11,580882,0.0474004705874896,0.185219826441061,0.798165789584349
7336,11,580901,0.157563625179469,0.32898964778808,0.632283631649016
7337,11,581051,-0.0275500753699973,0.175281054578266,0.875195552089899
7338,11,581056,-0.0334773364645219,0.175278131482822,0.84863891111877
7339,11,581163,0.00201399190625662,0.166087862224091,0.990331888722863
7340,11,583102,0.0119039055115429,0.162920678004097,0.941795257065949
7341,11,584625,0.114062210611243,0.163595542720114,0.486123561104185
7342,11,584993,0.0658682216864894,0.163399843074229,0.687110844179553
7343,11,591628,0.00592228267064687,0.163589247586502,0.971141633738889
7344,11,591788,0.026971005395423,0.163536404681551,0.869098552862507
7345,11,596580,-0.0179897070706832,0.163927598165129,0.91267652161519
7346,11,596725,0.00883756086290283,0.163500421145544,0.956924135982734
7347,11,601153,0.00924638820411145,0.162667139114112,0.954702910344492
7348,11,604648,0.0581222426026146,0.162870676541599,0.721408862510562
7349,11,605055,0.0301780134650389,0.163353010626164,0.85353820461702
7350,11,608767,-0.100016360403246,0.188190478708465,0.595431929498952
7351,11,611233,-0.202317412909411,0.165224760329646,0.221580905806078
7352,11,612533,-0.458026399611334,0.358743027181928,0.202528542509111
7353,11,613347,-0.137618289611237,0.164539205414498,0.40350359145439
7354,11,613967,-0.0181299003119479,0.243761711662349,0.940753727687029
7355,11,614444,-0.176435340079072,0.165137338225603,0.286063075343615
7356,11,614658,-0.245471057229347,0.162575531456332,0.131966230819507
7357,11,615691,0.233042925242554,0.243176589942068,0.338553300503674
7358,11,615692,0.120259783586779,0.36167586302827,0.739703763695068
7359,11,615824,-0.166327872825635,0.163358967220012,0.309292526829666
7360,11,615867,-0.160802616728397,0.162751063931402,0.323815648525016
7361,11,618029,-0.154509364791538,0.164432907985841,0.348039692022697
7362,11,618311,-0.172076248366607,0.163385151957787,0.292972492281991
7363,11,620156,-0.0756866172353678,0.165121350252855,0.64696894161697
7364,11,620157,-0.0756866172353678,0.165121350252855,0.64696894161697
7365,11,620182,-0.0702749467637102,0.165023682002639,0.670478389578745
7366,11,620666,-0.0888048791841158,0.164722115818966,0.590144357958593
7367,11,620743,-0.117274234204632,0.16393751320545,0.474859893932697
7368,11,621046,-0.0947280661960722,0.16667363387509,0.57016233110047
7369,11,621088,-0.0907871401272004,0.16331147893175,0.578621810377773
7370,11,622127,0.00373620869551142,0.163250704165533,0.981753879749741
7371,11,622853,0.0238504880251664,0.164315950719092,0.884675149664968
7372,11,624002,0.0424406160264272,0.163355662106546,0.79516566323779
7373,11,624345,0.0455325842758006,0.163912480012669,0.78133929731774
7374,11,625615,0.0697184403531263,0.16371178164524,0.670468769427808
7375,11,626209,0.12168153927953,0.165837642471972,0.463594884057352
7376,11,626281,0.0631317246605119,0.170374310646117,0.711197059057524
7377,11,626626,0.094141833633652,0.164244440898099,0.566886922953188
7378,11,627031,0.0850840592171254,0.16484495109009,0.606075607349527
7379,11,628031,0.0536323178752691,0.162750475299966,0.741945213934269
7380,11,628199,0.042983815980168,0.162959889078233,0.792111602713498
7381,11,628241,0.0817953229111848,0.165266117642443,0.62095674492857
7382,11,628767,0.117073030103539,0.162856783720534,0.472695943407623
7383,11,628896,0.105009445580579,0.163466699081428,0.521036681677147
7384,11,629511,0.072295956155224,0.163983592509685,0.659574742059265
7385,11,629750,0.0625399911738933,0.163210416328943,0.701812307114388
7386,11,632234,0.157294891696969,0.162973867561945,0.335128377542037
7387,11,635468,-0.197591092695865,0.489294395462979,0.686583255518964
7388,11,635532,0.165809398584643,0.177950366524204,0.352090524339022
7389,11,635886,0.147430190793766,0.164311997828433,0.37019299358044
7390,11,639035,0.117478444649445,0.163728575167666,0.473528149928516
7391,11,639322,0.176687743375906,0.163758930442253,0.281346577216327
7392,11,640812,0.181837864827524,0.162891156582538,0.265046549136371
7393,11,640835,0.198864397233274,0.163039741037161,0.223381698447954
7394,11,641153,0.166445033913485,0.16549244115422,0.315221817928216
7395,11,642681,0.062934104406463,0.16590170546117,0.704659232545409
7396,11,642730,0.0815977947692631,0.170315302976227,0.632165252107856
7397,11,642823,0.0994867189320193,0.168072478141957,0.5542780602468
7398,11,642975,0.0973975751551887,0.163355214475467,0.551402510474939
7399,11,643961,0.10282575573516,0.163205684617983,0.529077436841903
7400,11,644027,0.0753656097227883,0.165887026048993,0.649878547002494
7401,11,644029,0.0898407225453118,0.164986087736661,0.586417086678389
7402,11,644496,0.106114784576708,0.163610692355354,0.517030936966443
7403,11,644727,0.298490622874022,0.17605588890349,0.0908754541147483
7404,11,644791,0.0808205089219209,0.164514557119856,0.623543185834756
7405,11,645157,0.0114513098366036,0.173251291352738,0.947338387851414
7406,11,645162,0.0172761206746446,0.174634963251695,0.921252348852688
7407,11,666348,-0.09164759451855,0.325514468033557,0.778455920568072
7408,11,666379,0.162885292010218,0.325558792183153,0.617157829170262
7409,11,666390,0.36716448510894,0.327396036399479,0.262850606422639
7410,11,666404,0.111718761186298,0.325383885574855,0.731543714080415
7411,11,666412,0.0768502349744313,0.325648517267195,0.813576240665166
7412,11,666420,0.0236461490596032,0.325333332771987,0.942099672379667
7413,11,666421,0.118785963272115,0.325028808358867,0.714984800248229
7414,11,666462,-0.185801903549658,0.325185430733762,0.568110994330253
7415,11,666468,-0.105904553062146,0.166893751453738,0.526124682872792
7416,11,666492,0.107025924477867,0.351842489389319,0.761164634148871
7417,11,666493,-0.185906285818408,0.3299918411048,0.573543146697124
7418,11,666499,-0.205328203632696,0.332460411410792,0.537235949613722
7419,11,666544,-0.437420661565433,0.286935226224004,0.128289751383524
7420,12,11408,-0.0790425619552053,0.244077004197675,0.746248892168124
7421,12,13769,-0.253757700577641,0.243419370148716,0.297906647610726
7422,12,13781,-0.241770800731376,0.214009752579705,0.259361878842379
7423,12,13782,-0.266873528335668,0.214066341086418,0.213339225091405
7424,12,13790,-0.207835264231818,0.208031617956698,0.318451835990335
7425,12,13802,-0.188459171587228,0.192831727394374,0.329077815560883
7426,12,13808,-0.234239013172106,0.195712979759188,0.232168324028457
7427,12,14310,-0.248539354226728,0.164524415243811,0.131771412153908
7428,12,17131,-0.284025850974189,0.162736813851909,0.0818014047201392
7429,12,18624,-0.230497097752851,0.170457178550184,0.177167802784488
7430,12,19930,0.707917245995507,0.427133908394963,0.0983339017735446
7431,12,19930,-0.359725414469784,0.520372647963921,0.489841287855052
7432,12,19933,0.204376284253659,0.375326618691585,0.586421204464619
7433,12,20883,-0.266985477596557,0.164594395173208,0.105678715605662
7434,12,21370,-0.278073081146205,0.162848121079119,0.0885970980190429
7435,12,21837,-0.318940993644328,0.163215292970352,0.0514772357174638
7436,12,23264,-0.218996631328109,0.165049605493637,0.185414824759697
7437,12,24735,-0.208633749821828,0.164048461418687,0.204288099519465
7438,12,25742,-0.234798834059493,0.166144203186978,0.158471280534356
7439,12,25817,-0.209894822466206,0.166436063404337,0.208100647384489
7440,12,26505,-0.244474713907516,0.16592147831252,0.141524587838355
7441,12,26817,-0.213199431192717,0.165597477345692,0.198778923686093
7442,12,26922,-0.19495140391204,0.165677523885343,0.240111342753835
7443,12,26956,-0.221528593484126,0.1640005614735,0.177631303513858
7444,12,27753,-0.179711450436397,0.163881226168995,0.273565682809764
7445,12,27767,-0.207141965578055,0.164838384399798,0.209716126969358
7446,12,29949,-0.279294734991632,0.16357557867647,0.0886204268316167
7447,12,32580,-0.220632877360824,0.166639388641484,0.186355100530831
7448,12,35196,-0.222439125991665,0.162935229879321,0.17305969261983
7449,12,35207,-0.2335230924454,0.163357458136933,0.153738622028046
7450,12,35238,-0.191584042490296,0.163443888137468,0.241919232671914
7451,12,35979,-0.239675012857224,0.162911509046026,0.142128559862158
7452,12,37321,-0.268913196320772,0.163763911226693,0.10146425109199
7453,12,37449,-0.288895925676373,0.16366747384561,0.0784049110754797
7454,12,37552,-0.290842990500939,0.164254033790355,0.0774752042773306
7455,12,37884,-0.318479927387246,0.163456142505654,0.0521577557145136
7456,12,43295,-0.106639532370297,0.165004596788383,0.518516558926683
7457,12,47158,-0.235918615747646,0.178176223907821,0.186334977602159
7458,12,50531,-0.0995407757463235,0.163411336686787,0.542821873646272
7459,12,52687,0.0309387799623261,0.18072869192679,0.864173172742851
7460,12,53269,-0.00246938217796189,0.163053184389014,0.987925341296943
7461,12,63616,0.330254147633085,0.16599440572415,0.047411812500619
7462,12,63644,0.321004413629789,0.169854251101441,0.0595928956899072
7463,12,65441,0.294232707912835,0.164434471406692,0.0744137885704712
7464,12,66619,0.304759700967766,0.171243630997971,0.0759877663167001
7465,12,66967,0.219110402987634,0.165579708586321,0.186594541317085
7466,12,69396,0.25881657893854,0.164133071308921,0.115721060534462
7467,12,70019,0.277198268118063,0.16581423257002,0.0954617660094977
7468,12,70124,0.242044433818397,0.164675376863192,0.142499107626385
7469,12,70508,0.309216367537106,0.168129633862314,0.0667321827882046
7470,12,71641,0.215081299307358,0.16526710070387,0.193964719359603
7471,12,72520,0.233960005675671,0.165049546880619,0.15721481710629
7472,12,72632,0.277513652868286,0.164377032532063,0.0922416070746482
7473,12,72756,0.277365431177868,0.165175311591118,0.0939943247378741
7474,12,73366,0.245696250470881,0.165317300124738,0.13811610232143
7475,12,73718,0.315580883739274,0.165619761173722,0.0575332696682176
7476,12,73752,0.271535219735304,0.165190501409241,0.10111398048033
7477,12,75931,0.284057923370658,0.16561903188671,0.087199235325659
7478,12,80985,0.416017520832457,0.185283057931667,0.0253668002804207
7479,12,80987,0.399743349520071,0.18567105901523,0.0319984590136939
7480,12,80989,0.415179468429038,0.186130690416627,0.0263368703434276
7481,12,82740,0.438366503182031,0.164497354091933,0.00805509128459751
7482,12,84031,0.427225542968442,0.163605885643066,0.00940441902793285
7483,12,84341,0.311306731264685,0.1643265337019,0.0589837594448132
7484,12,87080,0.399121439299316,0.163969223813652,0.015423110920917
7485,12,87275,0.378609161738508,0.185300614490236,0.04177321060711
7486,12,91612,0.234991453005977,0.169937497111841,0.167596899937603
7487,12,91629,0.269279297935388,0.168588076289674,0.111102101785827
7488,12,92092,0.161201187028636,0.181342811096574,0.374645684677487
7489,12,92095,0.161201187028636,0.181342811096574,0.374645684677487
7490,12,92100,0.170957261564459,0.182115503479662,0.348511311841707
7491,12,92115,0.185406426057037,0.196599697336956,0.34629228991452
7492,12,92163,0.373645548431231,0.326433367554617,0.253137810010879
7493,12,92233,-0.0907865058324653,0.328479582015657,0.782414879670155
7494,12,92362,-0.0158271416081401,0.327726168273067,0.961509408304554
7495,12,92405,0.385837560291151,0.331251380070199,0.244891446909161
7496,12,92490,0.47221761097493,0.325665277199233,0.147943875937691
7497,12,92533,0.234398714864051,0.170939835363957,0.171172715344811
7498,12,92726,0.277920125947968,0.181649510656408,0.126917271849871
7499,12,92800,0.243771935792408,0.165813139787207,0.142409008261664
7500,12,93045,0.286172537536114,0.167443330887885,0.0883167193882214
