SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6044,10,121811,-0.0914953630507187,0.0561160434581576,0.103894696979974
6045,10,122243,-0.0873000454388844,0.0570016266211751,0.12653262504933
6046,10,124889,-0.0557836648897891,0.0569759080678311,0.328213627820236
6047,10,129078,-0.0201474292720479,0.0587820832395802,0.731992209142995
6048,10,130587,-0.0525341328938917,0.0564775375208665,0.352914871696728
6049,10,131311,-0.0475790822035503,0.0562161962494579,0.397925894535257
6050,10,133312,-0.0760218908528482,0.0563158988604592,0.177906991512497
6051,10,134112,-0.0410180329451224,0.246992369360396,0.868196905332549
6052,10,134179,0.0662254799295665,0.110933317747402,0.550900373209619
6053,10,134314,-0.0350609245136643,0.0566316970383255,0.536247016632306
6054,10,136911,0.043817190654879,0.072527285998533,0.546133540949914
6055,10,139826,-0.00377989114472896,0.0565948705015691,0.946787824327627
6056,10,140544,-0.0199887101716554,0.0568611792084957,0.725396550430342
6057,10,140918,-0.0395104927428884,0.0558987501321609,0.480143111600372
6058,10,145873,-0.06787533185804,0.0561179692508519,0.227275781529606
6059,10,146902,-0.0410688783831282,0.0560216226949344,0.463990215182831
6060,10,146992,-0.0415902373442577,0.0558605279501342,0.457046943051156
6061,10,148293,-0.00603398087766932,0.0557475792341747,0.913868761996622
6062,10,150178,-0.0123377235266945,0.0559782732928732,0.82568549881736
6063,10,157487,-0.000710748700867306,0.0555269453577144,0.989794532900826
6064,10,157821,-0.0206851455911614,0.0560849563884377,0.712484435725967
6065,10,159755,0.0236154003142544,0.0556738334990824,0.671697197964046
6066,10,159778,0.0247523306029219,0.0555862194602379,0.656378681170099
6067,10,160258,0.0369830491642356,0.0575404086182143,0.520815396159593
6068,10,161835,0.0279750553016065,0.111301784278166,0.801694274228488
6069,10,161835,-0.00521672152918162,0.219097290885303,0.98101756221419
6070,10,163124,0.0207960501601206,0.0555833527621865,0.708523526085329
6071,10,164844,0.00140676012222912,0.0565452765972371,0.980165955715301
6072,10,165364,-0.00691178124494524,0.0560536013305661,0.901934458797941
6073,10,165521,0.0105817121936773,0.0562285887177356,0.850835093290309
6074,10,165720,0.00501770923568173,0.0564990673242485,0.92928289275456
6075,10,172678,-0.00158567794276426,0.0557621539960408,0.977330119116175
6076,10,173737,-0.00540278566808697,0.0556978593634339,0.922780113537321
6077,10,173883,-0.00758419727273232,0.0555596060403608,0.891499415474558
6078,10,175030,0.0100598270304652,0.0557844468976455,0.856993922537551
6079,10,175313,-0.00518287013080634,0.0556288058969055,0.925822301088808
6080,10,176228,-0.00446549463382978,0.0555815888941319,0.936011375421302
6081,10,176664,-0.0137522125986997,0.0555369975598202,0.804570434050424
6082,10,177924,0.011799095756758,0.172088891713213,0.945375528305155
6083,10,179618,-0.0173372554634941,0.0558219788991875,0.756302344063483
6084,10,182634,-0.0281145110209448,0.0558522500675288,0.61501605111401
6085,10,183933,-0.0054578507464525,0.0561921249853231,0.922679555923149
6086,10,185241,-0.0308762841421592,0.0558178586920336,0.580503052324357
6087,10,188897,-0.0290669549028643,0.0559450716590411,0.60369424398994
6088,10,189030,-0.052213936390347,0.0609070906425765,0.391876268170959
6089,10,189418,-0.0156395521324827,0.0561432802977815,0.780741793814167
6090,10,189445,-0.0232813474760932,0.0558625572065426,0.677106380279169
6091,10,192067,0.0320314510402303,0.0554300940121952,0.563719555971821
6092,10,193403,0.00297693013491835,0.0556807436854815,0.957392244472985
6093,10,193717,0.00680963569951808,0.0563271528372979,0.903843484290114
6094,10,196310,0.00642272953639288,0.0558378882486072,0.908491040525282
6095,10,197405,-0.000306886035308374,0.0759638820123093,0.996778921721154
6096,10,197415,0.0695554780886294,0.11972892958201,0.561650739382986
6097,10,197423,-0.00139694177462157,0.0761694182659784,0.985378035016036
6098,10,197451,0.0138920366227255,0.111119684883918,0.900579924626183
6099,10,197458,-0.0731291398481577,0.0807989915641079,0.366043004303336
6100,10,204259,-0.231578538842062,0.37044234406492,0.532282698881443
6101,10,204807,0.00490580264333,0.0562494183577066,0.930549932284947
6102,10,205088,0.0174708682476658,0.0554641888320822,0.75295257642482
6103,10,205251,0.0177823869160021,0.0558380251242903,0.750321520854461
6104,10,210630,0.0219267396229337,0.0555251849772726,0.693157262416358
6105,10,211229,0.00318192645921035,0.055537190003009,0.954343721980689
6106,10,212922,-0.0327088043593749,0.0565393065077547,0.563285768003744
6107,10,215046,0.00546495499376005,0.0555261963972064,0.921653702316433
6108,10,215118,0.0071264251228112,0.0557755375944516,0.898403964630247
6109,10,223514,-0.00431555959312565,0.05673314363175,0.939408331849839
6110,10,223964,-0.0093321056398972,0.0556259542333165,0.86686398278441
6111,10,224073,-0.0208262377256686,0.0556013136822475,0.708209832510356
6112,10,226115,0.000460807085643986,0.0557118316972411,0.99340523638858
6113,10,226817,-0.0657327723183655,0.0669653158216482,0.326972025635771
6114,10,228538,-0.000992900105584199,0.057069313937087,0.986128819544833
6115,10,228775,0.0108129278186762,0.0647788806587107,0.867528120676548
6116,10,229802,-0.0104505356440298,0.0555206767402187,0.850806227176255
6117,10,230128,0.00499084811479151,0.0559171229227239,0.928930366060031
6118,10,232143,-0.0324866771798163,0.0554677076357865,0.558460582498285
6119,10,233981,-0.0354577196261855,0.0556190234280119,0.52420554906568
6120,10,236429,-0.0295840203589509,0.0555887484763457,0.594926161266874
6121,10,236463,-0.0278413617447895,0.0556097498124857,0.616925162711895
6122,10,237784,0.0022568779921695,0.0559042421400375,0.967820631493589
6123,10,238334,0.00388256760054462,0.0558132405044191,0.944580432318129
6124,10,239866,-0.0246666625067326,0.0556800388628505,0.658031827483683
6125,10,244763,-0.0410344892762651,0.0558898284824179,0.463312314332345
6126,10,245956,-0.0492059366078212,0.056671261088881,0.385836629995893
6127,10,248024,-0.0499968047109748,0.0569290647505944,0.38041635489601
6128,10,248724,-0.0880723877972903,0.055939839232225,0.116287875335972
6129,10,252640,-0.0775535144414337,0.0563473292313243,0.16958645017423
6130,10,256140,-0.0715830136536135,0.0561049168380166,0.202837634749192
6131,10,257035,-0.070817911868654,0.0562075528034198,0.208524812260982
6132,10,260320,-0.0791451627606397,0.0562333572600161,0.160176421454864
6133,10,260357,-0.068459143950994,0.0559592467611112,0.222004103977364
6134,10,261296,-0.0746408713825217,0.0564653643624826,0.187061517354561
6135,10,261474,-0.0844507198296972,0.0559914747395503,0.132377795073827
6136,10,261902,-0.0716299371582311,0.0570888548668916,0.210414268637086
6137,10,262307,-0.0600465728245331,0.0563581259384786,0.287402085147596
6138,10,262403,-0.0670392980600677,0.0560101752125782,0.232143724939801
6139,10,264103,-0.0527692925007618,0.0571484739402258,0.356444168325831
6140,10,264881,-0.0478810449703722,0.0564329809123311,0.39675761541977
6141,10,265872,0.0609615312012841,0.0696773824985502,0.382217038174663
6142,10,265910,-0.0451934440701541,0.0572229340551564,0.430187311999173
6143,10,265969,-0.03918756825726,0.0563427144154695,0.487186167010309
6144,10,266540,-0.0226674265130864,0.0647355299119373,0.726431707265423
6145,10,267209,-0.0412227008338665,0.0585700891110165,0.482009925365054
6146,10,268171,-0.0314575699800374,0.0575433831257214,0.584946925777837
6147,10,268570,-0.0308086014871453,0.056589528065246,0.586494628822649
6148,10,268671,-0.0396749290382247,0.0567274382786561,0.484765337055719
6149,10,268807,-0.0467663502151336,0.05654602259916,0.40876780819827
6150,10,269837,-0.190906497512473,0.111320121624778,0.087235209669237
6151,10,269905,-0.0531050962089722,0.06269349355277,0.39753607016031
6152,10,271477,-0.0206288250440293,0.0561007931996944,0.713309822831871
6153,10,273961,-0.0318191181304706,0.0559484400801312,0.569906338150908
6154,10,274673,-0.0403056732400069,0.057150445314074,0.481116266446844
6155,10,275952,-0.00880919105582084,0.0559363276531538,0.874951846444815
6156,10,278431,0.0124617387820435,0.0559031123537183,0.823729250002802
6157,10,280770,-0.0295744926214719,0.0689104224728705,0.668059139743723
6158,10,285600,0.0376569456813222,0.0557155613766759,0.499560380786655
6159,10,286186,0.0279057023286014,0.0561230246842925,0.619340804067497
6160,10,287737,0.0646881492992966,0.055754069028399,0.246734843651754
6161,10,289722,0.0569961537402311,0.0570624311240044,0.318557115043484
6162,10,289825,0.0450487816012389,0.0558944853101738,0.420807868388301
6163,10,291248,0.0503048015051427,0.0555298612071617,0.365603834489357
6164,10,293137,-0.147284088553468,0.120136215644481,0.22102502607687
6165,10,293188,0.0378696038408865,0.055487740427309,0.49537932350223
6166,10,293222,0.0423858991424107,0.0554784872342344,0.445374005380306
6167,10,294588,0.0363138141723602,0.0554933096626409,0.51329194044732
6168,10,302826,0.0825507877996059,0.0556355175411166,0.138759985970861
6169,10,302893,0.085718099541637,0.0555646128029024,0.123805775431997
6170,10,303583,0.110863951572782,0.055298432268621,0.0457444227408347
6171,10,305761,0.116210245979997,0.0552567293747035,0.0361647284988593
6172,10,307788,0.084257821360272,0.0555027313796602,0.129888223560835
6173,10,311627,0.0749310125780645,0.0554762169215713,0.177660867870691
6174,10,314882,0.0725606631315068,0.0554781004629997,0.191753085060235
6175,10,315155,0.0890567006063032,0.0553919358217942,0.10878270697573
6176,10,317643,0.112288871810227,0.0553805774175957,0.0433533767256054
6177,10,319224,0.103350281392471,0.0571756145935849,0.0715208707990369
6178,10,319864,0.0895160066681627,0.0586532058431769,0.127857706223377
6179,10,320611,0.0871249050212383,0.055912808303089,0.120075258083347
6180,10,320612,0.085967572191018,0.0558326016572295,0.12452014993211
6181,10,321374,0.099395919371489,0.0555574327147541,0.0744614347225628
6182,10,323526,0.0656975151754964,0.0556990900115899,0.238990321949169
6183,10,327857,0.0834732613729642,0.0554416577863477,0.133062752391516
6184,10,330168,0.083945110081631,0.0569208385331366,0.141165849485057
6185,10,330220,0.0525502618414968,0.0646738528175638,0.417027974535135
6186,10,330572,0.0737565516767455,0.0565878196092069,0.193287761978664
6187,10,332075,0.0744267537233184,0.0557665286151889,0.182863115146357
6188,10,334716,0.0847132202545321,0.0554217956644251,0.127279489273543
6189,10,335108,0.072409036304288,0.0556151314534726,0.193776774030333
6190,10,336613,0.0508825960350268,0.0556552552285059,0.361211626542991
6191,10,337630,0.0160590276181726,0.0557145514940194,0.773334047923968
6192,10,337895,0.000314650050931009,0.0557392177001655,0.995499123338009
6193,10,340762,-0.0262526474644809,0.0559270958450137,0.639067564411549
6194,10,342360,0.108050498324014,0.10867901595308,0.320798366712271
6195,10,345784,0.140402241955613,0.12401829091377,0.258356983704771
6196,10,346551,0.003304938846627,0.0559098924604265,0.952896445297964
6197,10,346787,-0.00555114444801122,0.056141897309185,0.921292025391361
6198,10,347536,-0.00527520647218477,0.0556287813099919,0.924504674787681
6199,10,349573,0.00668978149100025,0.0555441783728477,0.90420254851119
6200,10,354843,-0.120897220365764,0.428038401166038,0.777768001008678
6201,10,359824,0.0724507340790872,0.102337722354445,0.479438973007069
6202,10,361422,0.027228572298597,0.0554269188820441,0.623553666840091
6203,10,367386,-0.059660394495448,0.0620000081717335,0.336575541476301
6204,10,367390,-0.0640420277991849,0.111111922891239,0.564729702696105
6205,10,367399,-0.0919434697072807,0.0970233312542066,0.343959549599631
6206,10,367417,-0.0772394842760689,0.0735174934217392,0.294148516253997
6207,10,369507,-0.0267751347770501,0.0555866358050073,0.630329668228208
6208,10,373964,-0.0427096470877977,0.0558104421866892,0.444626485790997
6209,10,373973,-0.0427096470877977,0.0558104421866892,0.444626485790997
6210,10,374538,-0.0213403911492168,0.0564882803129511,0.705817814402497
6211,10,376605,-0.0340909338610521,0.0568755567546131,0.549293902211225
6212,10,378194,-0.122855696955233,0.110824489784132,0.268374355783396
6213,10,381270,0.027055886759599,0.0559976750860296,0.629281027345495
6214,10,382505,-0.00939972722415108,0.0555921213017679,0.865827572184144
6215,10,382599,-0.0109560839011527,0.0555387595597678,0.843730456070595
6216,10,383576,-0.00535023108733412,0.0612265183880062,0.930415666347497
6217,10,384932,-0.0175359403240508,0.0558338004784012,0.753650427398145
6218,10,385373,-0.0253398452929319,0.0559220312965125,0.65073487797292
6219,10,385498,-0.0363172118639891,0.0557149832487817,0.514929062201108
6220,10,385665,-0.0392076108112286,0.0561228705124615,0.485260093878151
6221,10,386337,0.0419691865679841,0.112208957598721,0.708608738716995
6222,10,386341,0.0253733305261763,0.144541613741702,0.860753300859259
6223,10,386341,-0.317812277407584,0.171256675498268,0.0643202140133134
6224,10,386345,-0.0285486273797702,0.110891756591866,0.796984584055675
6225,10,386362,-0.0625120353035866,0.110862696078747,0.573201347711553
6226,10,387183,-0.0296146485719777,0.0572460189309629,0.60525511482133
6227,10,387633,-0.0202157423746059,0.0561242337240856,0.718915744293085
6228,10,388260,0.0100963819499214,0.107076701335022,0.924931402391003
6229,10,388763,0.0212112404979743,0.056124547614459,0.70570855121723
6230,10,392475,0.0991452981862488,0.0564455793282968,0.0798742556916421
6231,10,396694,0.0469366400951374,0.058451211038792,0.422511926408028
6232,10,397702,0.0461289338558587,0.0576341548586519,0.424031906201786
6233,10,398093,0.0316560961482448,0.0577635461297782,0.584018393331418
6234,10,398191,0.0575743839634607,0.0578687734179828,0.320460164079313
6235,10,398425,0.0286237104866965,0.0574092502743254,0.618378380144718
6236,10,398569,0.0222340698168381,0.0577174596364501,0.700304513586644
6237,10,398716,0.0325840353855305,0.0574439389952914,0.570917162045507
6238,10,399122,0.0384069206664888,0.057783021528549,0.50669245744389
6239,10,400116,0.031452155270098,0.0575307301614048,0.584929001101242
6240,10,400117,0.031452155270098,0.0575307301614048,0.584929001101242
6241,10,400209,-0.0116848889436376,0.0628166445789373,0.85253920969957
6242,10,400245,0.124442674003882,0.113370970499344,0.273101554245167
6243,10,400303,0.126642873020562,0.0922113872595036,0.170500500385359
6244,10,402350,0.0465804170378884,0.0569993235725261,0.414359631280305
6245,10,403524,0.0576953581503092,0.0574731014303866,0.316130281860317
6246,10,403847,0.0522222964563008,0.0575767968924978,0.365024216340257
6247,10,409661,0.0694311557176501,0.0593754098817566,0.243048099714724
6248,10,410391,0.0769190443080574,0.0607720674399102,0.206456188010518
6249,10,413692,0.102844094553745,0.0621116082604396,0.0986519722579233
6250,10,414241,0.0739584577127994,0.0622279636223324,0.235432124197956
6251,10,414542,0.0603864132827416,0.0631133204994678,0.339326305745024
6252,10,414836,0.052869257695322,0.0623092634668882,0.396735929541572
6253,10,414838,0.0358726476255946,0.0631121926971348,0.570128255838461
6254,10,415071,0.0393350673701294,0.0634100152047411,0.535441507031017
6255,10,415141,0.0381985915015615,0.0633221801882591,0.546735175968362
6256,10,415373,0.0670984805575032,0.0633531156025269,0.290269815204338
6257,10,415467,0.0757394059374694,0.0626370552644874,0.227403362820328
6258,10,415474,0.0753287304824912,0.062830959370424,0.231366734870642
6259,10,415561,0.0783751198888134,0.0621909551658833,0.208417611424569
6260,10,415658,0.0759029460985721,0.0628366621000261,0.227878808278844
6261,10,415918,0.0789510305175745,0.0621177733318219,0.204569332648273
6262,10,415984,0.0537018151166315,0.0626567197054916,0.391982208773286
6263,10,416078,0.0826880219504371,0.0624313576081348,0.186206174393261
6264,10,416209,0.0651952889309833,0.062234036827795,0.295547733878753
6265,10,416379,0.0518740860253892,0.0623283777053989,0.405818816167724
6266,10,416522,0.0480124773799306,0.0632034553519394,0.447971087592952
6267,10,416524,0.0480124773799306,0.0632034553519394,0.447971087592952
6268,10,416657,0.0629535686329066,0.061888293159521,0.309748837374436
6269,10,416882,-0.0342698996913509,0.122720611513094,0.780215454932524
6270,10,416974,0.0742094819747483,0.0647675371416096,0.25266148962831
6271,10,417313,-0.0145198926855576,0.0649881150560859,0.823334908097096
6272,10,417330,0.0444884286005696,0.066200530497413,0.502007207745707
6273,10,417350,0.136934581546351,0.116006204080248,0.23863300652672
6274,10,417351,0.0466862186936847,0.0686042746105952,0.49662469972506
6275,10,417543,0.0427135791114661,0.0635353254321992,0.501844740223841
6276,10,417732,0.0592261719019052,0.062926391380406,0.347247212587952
6277,10,417803,0.0994176460331293,0.0622563437978949,0.111181009406458
6278,10,418404,0.0767396236394373,0.0626070596048914,0.221115776084702
6279,10,420497,0.0848060768075056,0.0632244164676499,0.180669144263045
6280,10,421100,0.0610962527131114,0.0633155407420597,0.335231060312519
6281,10,423014,0.087646734858053,0.067597028902148,0.195613614457687
6282,10,423015,0.0247043262448616,0.0648961693737579,0.703673661587076
6283,10,423286,0.0823724824615737,0.0630279944757885,0.192090956223489
6284,10,424346,0.0768343442593791,0.0632532776453138,0.225288896532104
6285,10,424405,0.0703745813561807,0.0637366375111781,0.27028169012938
6286,10,424617,0.140173312222497,0.0747606009679606,0.0616233413163796
6287,10,424621,0.354578326388673,0.157321206718259,0.0248185343299069
6288,10,425114,0.0841412276286015,0.064168117315596,0.190621470851835
6289,10,426072,0.0890708942357494,0.0639074642829251,0.164270537012399
6290,10,426682,0.0908088830092479,0.0756290012221437,0.23066682877022
6291,10,426684,0.0765857361182638,0.0848451661970166,0.367325649545637
6292,10,426686,0.194937660202875,0.159427673680949,0.222245841224737
6293,10,426687,0.11464894762814,0.188785301124185,0.544043562268333
6294,10,429055,0.0692121243252455,0.0659966724774626,0.2950238276218
6295,10,429286,0.0830193092284843,0.0641729378063287,0.196621473135329
6296,10,432072,0.0715379081684246,0.0649598353354094,0.271532248301613
6297,10,432799,0.0702813258764818,0.0644637701722431,0.276348733891851
6298,10,435616,0.0686146499935227,0.06471597798513,0.289759040988093
6299,10,436351,-0.316104963630055,0.267448911951497,0.238030428247135
6300,10,436354,0.316104963630055,0.267448911951497,0.238030428247135
6301,10,436355,-0.0260694122868239,0.158443051411346,0.869404244982604
6302,10,438861,0.0759459451837237,0.0641977512847954,0.237605241627738
6303,10,440881,0.0656533454953792,0.066275800651493,0.32255550069889
6304,10,441135,0.0770290497764945,0.0641954569404671,0.230977300446242
6305,10,442130,0.052494957435735,0.0647649549762698,0.418172701926351
6306,10,442576,0.0558593756441601,0.0642554583418286,0.385255844159767
6307,10,442604,0.0492540786270217,0.0650156857427583,0.449212508316557
6308,10,443374,0.0615667373274826,0.064742320865529,0.342280176001889
6309,10,443658,0.0696985137460215,0.064723142610774,0.282273022800382
6310,10,446307,0.0803155932483728,0.0639403253695471,0.209909546956349
6311,10,448026,0.0777310328654601,0.0636128030854753,0.222545634248199
6312,10,454904,0.102152147972099,0.0627165145012886,0.104249157215112
6313,10,454991,0.0919753752042909,0.0621282488933193,0.139655401648892
6314,10,455828,0.0948466891350628,0.0631924703437248,0.134270783512316
6315,10,456040,0.0496428384822778,0.0668510623241145,0.458224633294287
6316,10,459184,0.0430583936779123,0.0635911815082808,0.49877796823548
6317,10,460583,0.0188842230637767,0.0623127079825463,0.762025909382181
6318,10,461243,0.0234596904614985,0.0625207047854066,0.707714223021056
6319,10,461660,0.0447279277563915,0.0665713897033624,0.502100123483495
6320,10,463222,0.0246655835516019,0.0617221261971559,0.68967586934616
6321,10,464142,0.0356414597456285,0.0610384054036518,0.559648014677703
6322,10,464355,0.0445187704127215,0.149499488152902,0.76604211100644
6323,10,466331,0.0709340546953956,0.0613088321661906,0.248056448006256
6324,10,470995,-0.00728511321227177,0.0589358298564327,0.901693683224793
6325,10,487887,-0.0321007502394988,0.0579978431119754,0.580283927460404
6326,10,488026,-0.033135403584269,0.0579190341057988,0.567619256013951
6327,10,492665,-0.0263316154151862,0.0566590382583342,0.64240552057435
6328,10,497098,-0.159727455078403,0.110986619915741,0.150991432580642
6329,10,497259,0.00389345890682669,0.0598976525657837,0.948209313354673
6330,10,500581,-0.00311531642698193,0.0565755631091473,0.956118070138875
6331,10,501153,-0.0441462192933334,0.0578664388063597,0.446033438624479
6332,10,501226,-0.0147888890915491,0.0569843710049002,0.795381210209098
6333,10,502176,0.00533353970019235,0.0568240018949143,0.925273076611413
6334,10,503351,0.0250106162011071,0.0565851248673536,0.658759980434376
6335,10,503620,0.00656836068757005,0.0563258655729464,0.90723259289354
6336,10,504391,0.0129463288983264,0.0564890525286054,0.818859432801797
6337,10,504977,-0.00925304714413944,0.0564382609662665,0.869864415421593
6338,10,506238,-0.0065184521581948,0.0569330871630784,0.908911918799605
6339,10,510746,0.01213155571647,0.0566012637011048,0.830410631251172
6340,10,511762,0.0165513929717539,0.0569315686860864,0.771432880124352
6341,10,512491,-0.00497160001180519,0.0564898744666553,0.929919672126033
6342,10,514422,0.0136103851795211,0.056386262709322,0.809402558366179
6343,10,517900,0.0206246864592706,0.0573841872674614,0.719500224892195
6344,10,523904,0.0370751264760294,0.0626694183973088,0.554498222884573
6345,10,525070,-0.00265811289539797,0.0560667714921738,0.962213450794557
6346,10,526273,-0.0205500341122404,0.0567603934693673,0.717532176188517
6347,10,528672,-0.0102021424325152,0.0560899796208165,0.855774348415085
6348,10,531791,0.0193760067212539,0.05632435309345,0.73104537865366
6349,10,533434,-0.000424814456134626,0.0565453216491996,0.994009942391985
6350,10,536874,0.0145445088141311,0.0567614498510922,0.797915399312811
6351,10,536893,0.00429591969831866,0.0571025923000919,0.940073054043049
6352,10,537627,-0.019365561636094,0.0577981427350158,0.737782546915029
6353,10,538102,0.00114161496096088,0.111122128249188,0.99180886794142
6354,10,538103,-0.0354892467782744,0.111106089518395,0.749598767999524
6355,10,538104,-0.0299434409599089,0.111072208323478,0.787636783072585
6356,10,539539,0.0121261385868507,0.0773735032940301,0.875553457135197
6357,10,541427,0.091219991471842,0.246954295904633,0.712065937669646
6358,10,543383,0.0396411952558127,0.0566259266770102,0.484354803017314
6359,10,545646,0.00664452981123587,0.0561704897986386,0.905903434122275
6360,10,547222,-0.0249545622162165,0.0560768808018058,0.656587984543191
6361,10,548227,-0.0303116430513645,0.0563339814912553,0.590867590051364
6362,10,550151,-0.0394715843951375,0.0616499167979444,0.522423062762757
6363,10,550333,-0.0257132356129331,0.0560192223748098,0.64651138053426
6364,10,551502,-0.0458988816472367,0.0560042494913272,0.413019583807483
6365,10,552149,-0.0415435489052992,0.0557698070556874,0.456821104382581
6366,10,552640,-0.0375725020763469,0.0556596014701381,0.500091741864927
6367,10,552851,-0.0434661491980037,0.0561806197908308,0.439634416829725
6368,10,553441,-0.0676070354999313,0.0594920412804417,0.256558107960183
6369,10,553578,-0.0214062833835761,0.0561505481507513,0.703261806060625
6370,10,553579,-0.0213593716482534,0.0562167392008631,0.704213378245614
6371,10,553911,-0.0287172033478822,0.0567980617197032,0.613451758981127
6372,10,554468,-0.0245341638629804,0.0557624255821004,0.660223295257972
6373,10,555054,-0.00194813939718014,0.0572259625718318,0.972862158972798
6374,10,555085,-0.0185898738341191,0.0592385025278591,0.753847640964388
6375,10,555138,-0.00884093037466599,0.0560371056148809,0.874728862335279
6376,10,556246,-0.0353539515210299,0.0560412165886367,0.528542747460193
6377,10,557799,-0.0554551657994501,0.0563535324214504,0.325760793446799
6378,10,564317,-0.0489235088862097,0.0556602312310006,0.380017061926277
6379,10,568534,-0.0930269793113807,0.0559538649379408,0.0972870180766622
6380,10,569834,-0.038792227297283,0.055713354877188,0.486710204539444
6381,10,571678,-0.0452650673796987,0.0555088141271859,0.415360461701224
6382,10,571888,-0.0316121681608355,0.0557616377156431,0.571131508968906
6383,10,575574,-0.0631593800155528,0.0561117523797996,0.261099627541004
6384,10,576044,-0.0517794638921059,0.0564103346855067,0.359294069685374
6385,10,577816,-0.0435934857978788,0.0560445993989352,0.437186930605462
6386,10,578878,-0.0435711053518492,0.0561332213010595,0.43814541233813
6387,10,578893,-0.0433415364650036,0.056124214884796,0.440487173914718
6388,10,580355,-0.0923773287976442,0.111842797192701,0.409386422560478
6389,10,581795,-0.0444216504507768,0.05739674531539,0.439484144174906
6390,10,581859,-0.055223006648326,0.0563638253588555,0.327875721139636
6391,10,582005,-0.0661596358760048,0.056117862332479,0.239215784624462
6392,10,582140,-0.0473485203304366,0.0560671064144234,0.398963534610687
6393,10,582788,-0.0285542645040937,0.0571418631483859,0.617591799134603
6394,10,583178,-0.0319679419331543,0.0567412232847407,0.573520993733216
6395,10,583223,-0.0381942164105512,0.0576270782656588,0.507902414463294
6396,10,583356,-0.0360233194591102,0.0563486969582762,0.523047060147787
6397,10,583742,-0.0344401075480709,0.0563542474148793,0.541502896456746
6398,10,583848,-0.0396745066783557,0.0561790345634149,0.480519950730663
6399,10,586368,-0.0292808736267856,0.0566437850976499,0.60552872196741
6400,10,586417,-0.0391604774645355,0.0674768963352715,0.562046286243055
6401,10,590619,-0.0502475301431538,0.0569350621014063,0.378084870326243
6402,10,590923,-0.0389525534721955,0.0570155342179622,0.49493371247705
6403,10,590949,-0.0450609384964035,0.0570816988758174,0.430401552950369
6404,10,591089,-0.0277338377982501,0.0572702780663515,0.628500022382327
6405,10,591752,-0.0532283090351691,0.0571228708112311,0.352065731600929
6406,10,592545,-0.0414428001093535,0.0581031855139906,0.476154845496893
6407,10,594187,-0.0849120178944034,0.115720202345243,0.463575960152307
6408,10,594906,-0.0273357408579611,0.0569282772046352,0.631397809907197
6409,10,595280,-0.0504444383533619,0.0566015775699208,0.373418388901475
6410,10,598877,-0.0630381111410021,0.056779129119192,0.267653968589384
6411,10,599081,-0.0574529870679096,0.0570173074748392,0.314316946612264
6412,10,599712,-0.0506962704643018,0.0573210816119498,0.377068137691208
6413,10,602670,-0.0534848143667968,0.0566560786874065,0.345802003101351
6414,10,603082,-0.0843869597469847,0.0572433763474116,0.141324737611933
6415,10,603693,-0.0584886620376939,0.0565568691360495,0.301770890683706
6416,10,604721,-0.0667915421685574,0.0566974555694025,0.239576519595056
6417,10,605419,-0.0447672550384015,0.0574396166483045,0.436278436765548
6418,10,605428,-0.0565897155909646,0.0571137167303907,0.322449566204315
6419,10,605865,-0.0449531875933445,0.0586452950330876,0.443875240916226
6420,10,606786,0.0441371942215323,0.107281813689743,0.681018971884047
6421,10,607274,-0.0528971527924053,0.0572951772882484,0.356513191321432
6422,10,608426,-0.045441804179436,0.0568983125689004,0.425030718101295
6423,10,610850,-0.029640287617129,0.0599145770107276,0.621113214228983
6424,10,610869,0.067841026627824,0.11090612034432,0.541131486547952
6425,10,610869,-0.26702924420604,0.128343395628521,0.0381926925538221
6426,10,611690,-0.0534455526438564,0.056982256756585,0.348919999949054
6427,10,612904,-0.0667214389334715,0.0571594228202208,0.243882451810161
6428,10,615292,-0.045851150028673,0.0573896869061209,0.424860063027049
6429,10,617634,-0.0316082090966615,0.0582031892197186,0.587426673689253
6430,10,618031,-0.0157527627101544,0.0615135224426026,0.798033464197013
6431,10,618415,-0.041981151784225,0.0568112521005925,0.460423318294041
6432,10,618419,-0.0429724583094592,0.0568561556547297,0.450267089294874
6433,10,618867,-0.0490116683801568,0.0568899180153179,0.389537830662445
6434,10,619199,-0.0362352098780885,0.0573622738803809,0.527997920971736
6435,10,619526,-0.0478907875071231,0.0571596867637728,0.402686352207954
6436,10,619631,-0.04314677742176,0.0570530490789002,0.449999412542772
6437,10,620344,-0.213737984757108,0.105578787195577,0.0436774023078125
6438,10,620582,-0.00739642380577099,0.0576473932359018,0.89798101608093
6439,10,620664,-0.0202763508155246,0.0574614324098465,0.724397356858518
6440,10,621701,-0.0238140541890794,0.0570818523843892,0.676792065837666
6441,10,622018,-0.037476466995421,0.0566073470102392,0.5083759705859
6442,10,627474,-0.0839380353943776,0.0558553082675545,0.133790777930396
6443,10,628811,-0.0039763946699658,0.136106836733543,0.976709432098378
6444,10,628814,0.0381308298992566,0.0713709122313998,0.59349596689153
6445,10,629030,-0.0893316746212658,0.0557731097812684,0.110116877438206
6446,10,629789,-0.0833940285999232,0.0560368452704224,0.137590939151199
6447,10,630743,-0.0773223259569313,0.056030166943538,0.168456203076341
6448,10,631880,-0.084799915949534,0.0560399663296204,0.131122555392905
6449,10,633525,-0.074282147786533,0.0557728881717879,0.183762732928405
6450,10,633866,-0.0835936203981156,0.0557355415398501,0.134553264699276
