SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6023,10,91661,0.0584248602903812,0.150244919789515,0.697611106195967
6024,10,93031,0.176535284499108,0.13453823628626,0.190319775275695
6025,10,93286,0.168992346714815,0.133882558865407,0.207694581881951
6026,10,93721,0.102538975846583,0.135029508148389,0.448130885376129
6027,10,96002,0.217129271209815,0.136561595000788,0.112736013002092
6028,10,96579,0.212430132486861,0.134422700777968,0.114930466883221
6029,10,99496,0.463120460010265,0.333347666177808,0.165616761906987
6030,10,101719,0.216874059509417,0.133923161045859,0.106256020518342
6031,10,105565,0.253719136336673,0.134031649853294,0.0591783689935789
6032,10,108820,0.215369942959652,0.134829161083932,0.11108148760486
6033,10,108931,0.23476350135873,0.134560853984194,0.0819136354963539
6034,10,109915,-0.428614824710178,0.514074327662653,0.404979821717182
6035,10,110053,0.199211899563915,0.135137199226266,0.141333629638479
6036,10,110074,0.19346640035893,0.134923203524472,0.152485949878548
6037,10,111674,0.124760942446651,0.134878412913447,0.355603930857201
6038,10,113623,0.148519710947691,0.137084189382822,0.279361631906217
6039,10,114907,0.62779780902366,0.233016097680783,0.00739235470176869
6040,10,116563,0.230681361273646,0.135790789347855,0.0902380113551134
6041,10,117161,0.106053465247372,0.148151817916387,0.474561447413247
6042,10,119720,0.151252681365057,0.137869315162359,0.273357361707225
6043,10,121075,-0.00685968986751462,0.234722630191011,0.976701926329207
6044,10,121811,0.12134760160858,0.135261130792087,0.370257896256387
6045,10,122243,0.0691654366430885,0.137442472026449,0.615115090748372
6046,10,124889,0.123038516030665,0.137004832409717,0.369765850895294
6047,10,129078,0.0163785287059353,0.141338435747117,0.907812245867105
6048,10,130587,0.0719953085181257,0.135889549680265,0.596578433334753
6049,10,131311,0.0948429332972001,0.13519182386444,0.483426195851166
6050,10,133312,0.0359019940047753,0.135724229490208,0.791532379008329
6051,10,134112,0.364598163531134,0.593498723347106,0.539399583635944
6052,10,134179,-0.177460777838002,0.266661411505676,0.506171070429412
6053,10,134314,-0.0556431487604079,0.136189579777524,0.683102060581797
6054,10,136911,-0.199888333393067,0.174127769682489,0.251770441816435
6055,10,139826,-0.00741589174182455,0.136059634939136,0.95656388533163
6056,10,140544,0.0673716654724792,0.136676473647448,0.622369917027706
6057,10,140918,0.0630317495777227,0.134439020970936,0.639466191922227
6058,10,145873,0.0227186673925681,0.135186691755649,0.866637020112769
6059,10,146902,0.0109893557196415,0.134782420376395,0.935063460884978
6060,10,146992,-0.0421055791475328,0.13438063742294,0.754214481161904
6061,10,148293,0.0762647583059056,0.133963121063009,0.569516890767087
6062,10,150178,0.0408266744031869,0.134568706695915,0.761772104492606
6063,10,157487,0.0167008919833516,0.133489027577737,0.900507211718129
6064,10,157821,0.0106156249627761,0.134858259298633,0.937302400043829
6065,10,159755,-0.00983269634749684,0.133878172040932,0.941493524780506
6066,10,159778,-0.0406660563975553,0.133654459627558,0.761107101160255
6067,10,160258,-0.025282339222554,0.138406887660017,0.855164351570146
6068,10,161835,-0.392868369977682,0.266785609938327,0.141750078450711
6069,10,161835,-0.10997143413148,0.526698225242267,0.834729476752377
6070,10,163124,-0.12864931182169,0.133478542517024,0.33579587783396
6071,10,164844,-0.0538839869461712,0.135909982357596,0.6919992150653
6072,10,165364,-0.115739609753354,0.134620117170281,0.390510507296561
6073,10,165521,-0.0694940761490039,0.135134942523861,0.607394181752974
6074,10,165720,-0.120905172674477,0.13567802381502,0.373472668431908
6075,10,172678,-0.0898770582713433,0.133972196373766,0.502746184243911
6076,10,173737,-0.0984918005023657,0.133801982202863,0.462157964560344
6077,10,173883,-0.0982578366554897,0.133471583278356,0.462115877174703
6078,10,175030,-0.0847239072398581,0.134041360451453,0.527748409695828
6079,10,175313,-0.0707439777413417,0.133685467058406,0.597011624945932
6080,10,176228,-0.0781393227088437,0.133559808817859,0.558887084446163
6081,10,176664,-0.0490264091191954,0.133502218957295,0.713665344596432
6082,10,177924,0.31928270314002,0.413371344483119,0.4404019918463
6083,10,179618,-0.039496688482062,0.134203115233901,0.7686976049503
6084,10,182634,-0.0517159634373392,0.134293995424856,0.700398864182451
6085,10,183933,-0.0825421019745953,0.135021460807515,0.541377386434485
6086,10,185241,-0.0587558896423407,0.134213057450748,0.661812984898341
6087,10,188897,-0.144726652392986,0.134327903757099,0.282031449293502
6088,10,189030,-0.0817356844698935,0.146514099496449,0.577287408533951
6089,10,189418,-0.110340754836376,0.134860704055319,0.413804562604978
6090,10,189445,-0.12548250436855,0.1341657031613,0.350283361190851
6091,10,192067,-0.170970433238545,0.13301121750764,0.199500931048263
6092,10,193403,-0.116986564919242,0.133717351680647,0.382234353208087
6093,10,193717,-0.138729771548168,0.135217077114896,0.305604397341875
6094,10,196310,-0.142939876958298,0.134026251552608,0.286923584889045
6095,10,197405,0.484193957441146,0.180796776833158,0.00774997839072574
6096,10,197415,0.168439372343325,0.287837497281261,0.558794436530438
6097,10,197423,0.227015974334986,0.18271940341206,0.214902861423426
6098,10,197451,-0.0448868245168761,0.267137318697647,0.866656667356357
6099,10,197458,0.00542669634078674,0.194473350710661,0.977754027646331
6100,10,204259,0.176563684444383,0.891021229471968,0.843034899729981
6101,10,204807,-0.233220528084793,0.134659389148977,0.0841597379190492
6102,10,205088,-0.182467628867029,0.13300572772603,0.170972659349347
6103,10,205251,-0.175184681681325,0.133934936789288,0.191730031431042
6104,10,210630,-0.134448351533314,0.133325303238493,0.313941984975188
6105,10,211229,-0.163956138606487,0.133231724507354,0.21928856812427
6106,10,212922,-0.185964682205664,0.135629504619483,0.171207761764603
6107,10,215046,-0.139647612040587,0.133284904277035,0.295476335792117
6108,10,215118,-0.147145763102912,0.133863789966198,0.272421200157101
6109,10,223514,-0.0707525228079674,0.136340891114498,0.604128876082038
6110,10,223964,-0.140215521668665,0.133526922404213,0.29439428828576
6111,10,224073,-0.0973920239420745,0.133596778258546,0.46648517080172
6112,10,226115,-0.0830384638771942,0.133863511842666,0.535446154445399
6113,10,226817,-0.0925808981587395,0.161135105152836,0.565958601320762
6114,10,228538,-0.103936671276693,0.13708844085695,0.448853652027897
6115,10,228775,-0.105998723449503,0.155638397278359,0.496281514414475
6116,10,229802,-0.142758610566271,0.133267150589804,0.284801782829009
6117,10,230128,-0.129337534349372,0.134255124768421,0.336020691444682
6118,10,232143,-0.123301277885409,0.133252811885522,0.35543244735259
6119,10,233981,-0.10849508011424,0.133665593423612,0.417516281158467
6120,10,236429,0.00813310931638778,0.13369343853673,0.951525823317173
6121,10,236463,0.0118276020698223,0.133737001078022,0.929577705745183
6122,10,237784,0.0407063800481759,0.134381858742016,0.762132504540849
6123,10,238334,0.0738642557948401,0.134123550350414,0.582175342202523
6124,10,239866,0.194712085319679,0.13349555007583,0.145573736638783
6125,10,244763,0.0389020416288746,0.134450971228737,0.772491076864592
6126,10,245956,0.0476847038023276,0.136364789080879,0.726783734409438
6127,10,248024,0.0760074798598243,0.136952482605595,0.579251888839177
6128,10,248724,0.0310254118656348,0.13494583953678,0.818294792050052
6129,10,252640,0.0214420336547054,0.135822431030786,0.874650974561247
6130,10,256140,0.0667877131398145,0.135145356998788,0.621478185109438
6131,10,257035,0.00781333025931286,0.135431055882354,0.954026363319093
6132,10,260320,-0.0686411075588258,0.135519785814996,0.612820151653266
6133,10,260357,0.0152364593535943,0.134813700534556,0.910080032347701
6134,10,261296,-0.0331087513920787,0.136072161440522,0.807900705442345
6135,10,261474,-0.0828577487344959,0.134969744165537,0.539677685964353
6136,10,261902,-0.0107279707832679,0.137551451094882,0.937878270365013
6137,10,262307,-0.0693294553161479,0.135657694249879,0.609627319527256
6138,10,262403,-0.0487289605278649,0.134901716141819,0.718152396748445
6139,10,264103,-0.0458475611327631,0.13753443802092,0.739065510224268
6140,10,264881,-0.0418164805623151,0.135790178815477,0.758302591322591
6141,10,265872,0.106642917880404,0.167596361554598,0.524988003357286
6142,10,265910,-0.0423858206938263,0.13767227729635,0.758359201400006
6143,10,265969,-0.110304293349726,0.135418718514059,0.415883432387642
6144,10,266540,-0.0406639873409023,0.155642230096314,0.794039923533461
6145,10,267209,-0.0712262276673066,0.140855713816819,0.613405335790355
6146,10,268171,-0.104010936352898,0.138287444803664,0.452470618218628
6147,10,268570,-0.0666028474292117,0.136057435006877,0.624777586285227
6148,10,268671,-0.0468856084192137,0.136449693003623,0.73134345576741
6149,10,268807,-0.0724602446701359,0.136018892068488,0.594561274463776
6150,10,269837,0.0382237185709204,0.268728787556284,0.886972361141278
6151,10,269905,0.0407107302410034,0.150858546382733,0.787425429509256
6152,10,271477,-0.0355411818442948,0.134884103463329,0.792323417717466
6153,10,273961,-0.0517706743486096,0.134538662168261,0.700616244233268
6154,10,274673,-0.0659130929608567,0.137446999437513,0.631842387300905
6155,10,275952,-0.0862409399073886,0.134402514549775,0.521509317104883
6156,10,278431,-0.128646423733412,0.134231231942706,0.338519996125576
6157,10,280770,-0.0697420980521903,0.165668718475757,0.674030805052697
6158,10,285600,-0.0535251485862099,0.134001767229371,0.689813427058286
6159,10,286186,-0.0853412440859466,0.134895774518731,0.527374557800141
6160,10,287737,-0.0573866486625947,0.134258575979415,0.669324031595937
6161,10,289722,-0.0394789621648549,0.137361059217941,0.773966938787766
6162,10,289825,-0.0796383431864861,0.134432327356377,0.553958884466636
6163,10,291248,-0.165515433980649,0.133363412314891,0.215398183791703
6164,10,293137,-0.0249044950121764,0.289429851608001,0.931478046675999
6165,10,293188,-0.142016947153597,0.133271499399235,0.287323181725795
6166,10,293222,-0.122353406929477,0.133326737976528,0.359404640803251
6167,10,294588,-0.199382232977631,0.133069512343291,0.13494084995914
6168,10,302826,-0.225275188338607,0.133632590606196,0.0927217721130726
6169,10,302893,-0.256790941849006,0.133333365058018,0.0549157526489969
6170,10,303583,-0.210154541814581,0.133228586699868,0.115599604475893
6171,10,305761,-0.10062264224914,0.133564654301373,0.45173408935503
6172,10,307788,-0.137165734414148,0.133669380452388,0.305520363185563
6173,10,311627,-0.202721654370971,0.133278153529625,0.129144538882816
6174,10,314882,-0.181608707179651,0.13334742889376,0.174091189499482
6175,10,315155,-0.123214345487686,0.133493067732292,0.356636698621742
6176,10,317643,-0.017655062016543,0.133909819868351,0.895183648638451
6177,10,319224,-0.00937850634122239,0.138089292649501,0.945890758540972
6178,10,319864,0.038454463193197,0.141457424692573,0.785900288495413
6179,10,320611,0.0197625088961798,0.13487700878015,0.883592614171582
6180,10,320612,0.017832154014242,0.13467342578157,0.894735178861964
6181,10,321374,-0.00663369900048355,0.134168957765856,0.960594323674191
6182,10,323526,-0.0172906036826376,0.134166266119626,0.89753038889148
6183,10,327857,-0.00458459824223906,0.133713971315671,0.972667984462941
6184,10,330168,0.0404279916279093,0.137247057840254,0.768500395676851
6185,10,330220,0.0635192664072992,0.155590582212866,0.683340438813278
6186,10,330572,-0.0171785031690276,0.136366298145419,0.899824830914238
6187,10,332075,-0.0938684997609983,0.134312866206289,0.485087576601443
6188,10,334716,0.00581181268471598,0.133679010130685,0.965346772353691
6189,10,335108,0.00390240363045147,0.134024443564102,0.976787649185808
6190,10,336613,-0.0382747343590006,0.133943249253074,0.775234633931761
6191,10,337630,-0.029427037216348,0.133949583492594,0.826241591218982
6192,10,337895,0.0120851077139515,0.134000740914438,0.92818986614275
6193,10,340762,-0.0292629000695664,0.134486893554931,0.827874890434721
6194,10,342360,-0.00535007024150147,0.26163989020683,0.983697370319778
6195,10,345784,0.199893795265741,0.298502770039073,0.503515686119756
6196,10,346551,0.000745840450104118,0.134413256079225,0.995575806793848
6197,10,346787,-0.0279145103200863,0.134964049477732,0.836262478797176
6198,10,347536,0.000143289959030346,0.133738482473378,0.999145736654619
6199,10,349573,-0.0388108372878744,0.133520151332396,0.771471350740231
6200,10,354843,-0.00207989192475599,1.02916050860793,0.998388650134088
6201,10,359824,-0.41444609038958,0.245213858237404,0.0918837268152164
6202,10,361422,-0.0591819062124678,0.133259800866637,0.65723574268674
6203,10,367386,-0.014030915535139,0.14924729771788,0.925153607990544
6204,10,367390,0.140884570988487,0.267143873593709,0.598265605599993
6205,10,367399,0.0880430404531491,0.233502630017894,0.706360232612309
6206,10,367417,0.191446645391967,0.176725514835977,0.279414929362152
6207,10,369507,-0.0635037457900971,0.133636631517278,0.634940349818612
6208,10,373964,-0.0107662767845919,0.134283537100063,0.936142949244722
6209,10,373973,-0.0107662767845919,0.134283537100063,0.936142949244722
6210,10,374538,-0.0859915882942223,0.13575341373281,0.526856794120262
6211,10,376605,0.0013597571808818,0.136803689189762,0.992075189818071
6212,10,378194,0.222692012067357,0.266632460900809,0.404168795388048
6213,10,381270,-0.129397763131441,0.134491916035227,0.336646416226314
6214,10,382505,-0.113173590967589,0.13351824956208,0.397220412883446
6215,10,382599,-0.124020042872655,0.133364460573355,0.353041148025461
6216,10,383576,-0.0637974337692819,0.147156682445336,0.664891638312621
6217,10,384932,-0.0901921755808106,0.134162563313396,0.501857720023985
6218,10,385373,-0.0920544104789794,0.134391590564614,0.493811413348124
6219,10,385498,-0.0802454922613526,0.133956533473862,0.549529600432918
6220,10,385665,-0.111974824796203,0.134886254555537,0.407019232328099
6221,10,386337,0.107699186814097,0.269753351337493,0.689949996597759
6222,10,386341,0.180888903055546,0.347373294180799,0.602878922191097
6223,10,386341,0.372710971206262,0.4132446391981,0.367717719517032
6224,10,386345,-0.0802530641554107,0.266584935031753,0.763560274061571
6225,10,386362,-0.31983716410523,0.26610030872157,0.230191658781826
6226,10,387183,-0.073998716700977,0.137620581639158,0.59112234060021
6227,10,387633,-0.111896077309783,0.134821207855132,0.407122878002096
6228,10,388260,0.0988573724101798,0.257371841481432,0.70113315360761
6229,10,388763,-0.106814626052763,0.134836142437968,0.428787193395224
6230,10,392475,-0.0966604840604455,0.13619502099924,0.478345621418138
6231,10,396694,-0.175169294034555,0.140341101017521,0.212796732507663
6232,10,397702,-0.180469067635653,0.138350509017234,0.1929355757993
6233,10,398093,-0.181920774632624,0.138590185815116,0.190152793056309
6234,10,398191,-0.161978463872976,0.13904984246102,0.244848103250444
6235,10,398425,-0.179761124066452,0.137733869847823,0.192697385434881
6236,10,398569,-0.230533117763896,0.138243865141932,0.0962853669213409
6237,10,398716,-0.205018493145615,0.137731925701815,0.137503224321168
6238,10,399122,-0.184501775651281,0.138655366567499,0.184163073887783
6239,10,400116,-0.198537048532629,0.137963692150203,0.15102163495869
6240,10,400117,-0.198537048532629,0.137963692150203,0.15102163495869
6241,10,400209,-0.305057771221054,0.150149142888542,0.0429327636847759
6242,10,400245,0.283211400608272,0.272602689212767,0.299554708258552
6243,10,400303,0.179277619100883,0.222071356541118,0.420038806654171
6244,10,402350,-0.223052362682708,0.13664650667451,0.10350140196812
6245,10,403524,-0.203683096553962,0.137942440062716,0.140679670279356
6246,10,403847,-0.213805988262771,0.138113167575892,0.122506462750417
6247,10,409661,-0.153380211911579,0.142787047433854,0.283471891696042
6248,10,410391,-0.101833589826827,0.146332520947565,0.486945991478993
6249,10,413692,-0.00884750719372551,0.149900111283805,0.952967437055525
6250,10,414241,-0.167543687012206,0.149635370777766,0.263611535933399
6251,10,414542,-0.125902771684816,0.151779070185531,0.407374544785423
6252,10,414836,-0.194601368833063,0.14959181481996,0.19414721567582
6253,10,414838,-0.189880658524384,0.151460211769727,0.210792732401555
6254,10,415071,-0.122587807595327,0.152387040221987,0.421678373292526
6255,10,415141,-0.125512133307699,0.152164304392839,0.410015997478094
6256,10,415373,-0.121004755244796,0.152412586531683,0.427770203362392
6257,10,415467,-0.105625178509107,0.150792099604526,0.484095927772336
6258,10,415474,-0.108713683350328,0.151248068737108,0.472753633631397
6259,10,415561,-0.12551480694192,0.149699830962812,0.402349203570718
6260,10,415658,-0.133360096828854,0.151210583455095,0.378404266816201
6261,10,415918,-0.0798378741587715,0.149617901190753,0.593945987827148
6262,10,415984,-0.135024114240953,0.150617894921842,0.370613834136214
6263,10,416078,-0.0852242986917533,0.150394886888327,0.571298396702513
6264,10,416209,-0.134633803372135,0.149677383093984,0.36900314117075
6265,10,416379,-0.141065317505947,0.149802139045125,0.347001710133313
6266,10,416522,-0.156322382501608,0.151843369028867,0.303950781736668
6267,10,416524,-0.156322382501608,0.151843369028867,0.303950781736668
6268,10,416657,-0.135068177258524,0.148829607724198,0.364742710206616
6269,10,416882,-0.0492701682435506,0.29505272984506,0.867475363712949
6270,10,416974,-0.141716315316769,0.155814008898225,0.363695068142476
6271,10,417313,-0.0941304961185314,0.156168193430757,0.547061534308418
6272,10,417330,-0.192501694806048,0.158924093535171,0.226598085681059
6273,10,417350,-0.437052006402727,0.278469708124983,0.117432570472181
6274,10,417351,-0.275782411481506,0.164385188998367,0.0942986696008155
6275,10,417543,-0.128016764326208,0.152690650625567,0.402370042007386
6276,10,417732,-0.108605507073338,0.151360276334675,0.473521809098663
6277,10,417803,-0.153259556362944,0.149988049476974,0.307569740996134
6278,10,418404,-0.116808758569716,0.150704991324644,0.438809966839564
6279,10,420497,-0.143509418379768,0.15219271018451,0.346353714639302
6280,10,421100,-0.143018890796725,0.152226884372426,0.348110668639076
6281,10,423014,0.015320922876132,0.162894043890858,0.925119201541989
6282,10,423015,-0.0585225020039513,0.156017374898243,0.707809532484414
6283,10,423286,-0.162491849150644,0.151644901729387,0.284663858923764
6284,10,424346,-0.118267708358681,0.15225419448006,0.437809951658528
6285,10,424405,-0.110360517933266,0.153380760637722,0.47229669094353
6286,10,424617,-0.0455426720066914,0.180607937128133,0.801061689812593
6287,10,424621,-0.068449360361555,0.380909058681609,0.857491194748382
6288,10,425114,-0.0670154094504225,0.154600245299167,0.664934173650207
6289,10,426072,-0.0649869864163044,0.154022825222067,0.673332309856909
6290,10,426682,-0.0196701613248962,0.182187078540606,0.914083344005938
6291,10,426684,0.0127633130230542,0.204209833004202,0.950199261884198
6292,10,426686,0.222328632462812,0.38390747239366,0.562877322081345
6293,10,426687,0.520551920665554,0.453248482129015,0.251543472497103
6294,10,429055,-0.130251052294604,0.158757838721312,0.41251980805509
6295,10,429286,-0.0886659866938935,0.1545709950679,0.566585989994513
6296,10,432072,-0.00125691035972419,0.156437530480541,0.993593937724131
6297,10,432799,-0.0707244914668435,0.155191973489828,0.648869665951895
6298,10,435616,-0.0123049202772814,0.15582939895991,0.937105961598036
6299,10,436351,0.833969049788047,0.642712161170665,0.195279746059418
6300,10,436354,-0.833969049788047,0.642712161170665,0.195279746059418
6301,10,436355,0.550379820369272,0.379798445679043,0.1481871983798
6302,10,438861,-0.0438705171321212,0.154625390255803,0.776790300783656
6303,10,440881,-0.077727296169237,0.159500876169554,0.626337036658218
6304,10,441135,-0.0338654573951702,0.154635781179367,0.826775500660907
6305,10,442130,-0.0678120616768032,0.155804017108336,0.663654583575852
6306,10,442576,-0.0759236630855247,0.154588578679648,0.623637075516672
6307,10,442604,-0.0534276630830401,0.156404933839535,0.732856456548588
6308,10,443374,-0.0627504081338763,0.155810024959328,0.687385752496195
6309,10,443658,-0.0550128091024868,0.155828340132137,0.724273154078922
6310,10,446307,0.017954798881437,0.154058694959484,0.907286754355529
6311,10,448026,0.0104714834402442,0.153253195544813,0.945563226528775
6312,10,454904,0.0674074191341951,0.151299336758741,0.656214540951586
6313,10,454991,0.0640707305066401,0.149786235406307,0.669095584269618
6314,10,455828,0.0855675124601047,0.152336517859688,0.574676472725471
6315,10,456040,0.0470298630760535,0.160822192624682,0.770126686912037
6316,10,459184,0.0410973185730157,0.152962741481057,0.788336471507846
6317,10,460583,0.00594548606681311,0.149824715050085,0.968368331595392
6318,10,461243,0.0116908167047232,0.150334291013071,0.938058674472503
6319,10,461660,-0.144542143000661,0.159961238858443,0.366819887183752
6320,10,463222,0.0589682898723298,0.148386121384188,0.691314461426635
6321,10,464142,0.102299779822048,0.146711869775016,0.48608430131832
6322,10,464355,-0.0565027977334083,0.359443274658736,0.875180794556674
6323,10,466331,0.0550739201968837,0.147642259551518,0.709355408186363
6324,10,470995,0.0521704918457377,0.141663087753468,0.712891469803337
6325,10,487887,0.203821752272512,0.139070236124993,0.143646620133167
6326,10,488026,0.202208569669161,0.13889093668663,0.146314510184672
6327,10,492665,0.1526913644398,0.136012696049543,0.262359417302533
6328,10,497098,0.495783612010399,0.266299605682034,0.063469032811121
6329,10,497259,-0.0723937831477721,0.143948845883616,0.615338883377173
6330,10,500581,0.153427432981672,0.135768150984634,0.259214250377361
6331,10,501153,0.118650400118796,0.139087662615991,0.394203368310634
6332,10,501226,0.116526967703365,0.136868362113273,0.395135548801465
6333,10,502176,0.182110978525893,0.13626761397874,0.182272290703866
6334,10,503351,0.191740951762961,0.135690323579364,0.15851404748067
6335,10,503620,0.190686492387536,0.135034371329275,0.158791731272146
6336,10,504391,0.143403471621758,0.135600415045822,0.290986324442254
6337,10,504977,0.126929024294903,0.135519724744777,0.349599928902788
6338,10,506238,0.125294497085993,0.136712441255364,0.360039804613504
6339,10,510746,0.152477465580481,0.135841364142653,0.262426757977843
6340,10,511762,0.160729328582221,0.13661760618135,0.240191633021135
6341,10,512491,0.137967283417511,0.135609744574293,0.309667223711757
6342,10,514422,0.226609272631926,0.13503143058543,0.0941937763925425
6343,10,517900,0.0743485249806681,0.137925423643237,0.590193026396677
6344,10,523904,-0.0386820690023615,0.150723737107164,0.797604517925635
6345,10,525070,0.141705237909806,0.134578999392241,0.29308316431114
6346,10,526273,0.0207300675904369,0.136478153503173,0.879358151518144
6347,10,528672,0.199383339239511,0.134433656038305,0.138930630377244
6348,10,531791,0.124719662220569,0.135268912535949,0.35715164878121
6349,10,533434,0.165992109142738,0.135652842101593,0.22189901937841
6350,10,536874,0.101992779112004,0.136364501142166,0.454992942140735
6351,10,536893,0.0752514359521181,0.137222619361909,0.583771163518965
6352,10,537627,0.126998168469421,0.13880973969617,0.3608643558374
6353,10,538102,0.169744145355569,0.26699518970244,0.52534655314718
6354,10,538103,0.458784948634269,0.266029667259261,0.0854816050577715
6355,10,538104,0.485009503118331,0.265804853441684,0.0688940158930495
6356,10,539539,0.116122733803653,0.185916885681687,0.532640469187168
6357,10,541427,0.478870274809935,0.593268648691276,0.42011049912957
6358,10,543383,0.15845700299728,0.13596715882543,0.244641383231001
6359,10,545646,0.177971564683636,0.134709141798978,0.18730563703907
6360,10,547222,0.145801313815428,0.134628390789777,0.27955167956908
6361,10,548227,0.154729793430353,0.13523715196579,0.253342166189034
6362,10,550151,0.0957886205363787,0.148210519200693,0.518504334486194
6363,10,550333,0.0641321712120458,0.134672369194478,0.634220213327174
6364,10,551502,0.0411744389032788,0.134749653782801,0.760117895922622
6365,10,552149,0.0501353269175687,0.134154620141618,0.708842191568707
6366,10,552640,0.0460787508180717,0.133874750056818,0.73090609671329
6367,10,552851,0.0983625089820384,0.13507649973861,0.466974828997752
6368,10,553441,0.0979863190229122,0.143190854235935,0.49423114500597
6369,10,553578,0.0330716308118419,0.135007467298185,0.806628584650556
6370,10,553579,0.0293483307766844,0.135168891465811,0.828237605514265
6371,10,553911,0.0274107153693626,0.136589480410174,0.841064723424756
6372,10,554468,0.0861724476039463,0.134016365350449,0.520641907192394
6373,10,555054,0.123604106719252,0.137419392436844,0.369017519175271
6374,10,555085,0.110429699796037,0.142313428676379,0.438291455124936
6375,10,555138,0.137381105617774,0.134524602416478,0.30784292317867
6376,10,556246,0.0547465437075874,0.13477274248104,0.684831677479956
6377,10,557799,0.0831339936150047,0.135592671233845,0.540194667194612
6378,10,564317,0.205558013276508,0.133511213179832,0.124546195431481
6379,10,568534,0.240729312866196,0.134434750062966,0.0742017705476135
6380,10,569834,0.139682520664182,0.133825696568691,0.297308581442346
6381,10,571678,0.132898648032333,0.133386579361052,0.31976648992859
6382,10,571888,0.141338062818887,0.133906050957168,0.291917789851106
6383,10,575574,0.0332374129438462,0.135128175904955,0.805848779903431
6384,10,576044,0.120564970996447,0.135625732994057,0.374633428996962
6385,10,577816,0.0744612261533615,0.134793612271547,0.581017650417571
6386,10,578878,-0.0118579870057767,0.135063142221441,0.930088698367239
6387,10,578893,-0.0229989004157838,0.135036225299617,0.864858789170087
6388,10,580355,0.243000118962922,0.268829266833255,0.366654334442535
6389,10,581795,0.107430362768198,0.137985729822256,0.43675968920794
6390,10,581859,0.113054296697917,0.135554521804186,0.404837403169411
6391,10,582005,0.096339600812928,0.135080629792272,0.476192781119601
6392,10,582140,0.101825927584114,0.134817755146652,0.450581196641727
6393,10,582788,0.107935670232716,0.137302817912684,0.432328061207369
6394,10,583178,0.122946159152182,0.136315535586623,0.367712581984784
6395,10,583223,0.123138843833132,0.13847202895682,0.37446427486343
6396,10,583356,0.104340547817258,0.135432107100454,0.441561964869589
6397,10,583742,0.106922120903201,0.135433007638375,0.43035944570251
6398,10,583848,0.137063149828434,0.134957991127773,0.310516139838884
6399,10,586368,0.061323618510507,0.136189369265425,0.652783544214357
6400,10,586417,0.0649492319382117,0.162261305383251,0.689195704174325
6401,10,590619,-0.0533616302436515,0.136998686856752,0.69713772514456
6402,10,590923,-0.0222655171687378,0.137156133314227,0.871133351899412
6403,10,590949,-0.0204018026151291,0.137346512308237,0.881999417797945
6404,10,591089,-0.0744481849639149,0.137671804484403,0.58901016476178
6405,10,591752,-0.0315029864688678,0.137487279074435,0.81889759793619
6406,10,592545,-0.00369637758133123,0.139785960296118,0.978918839846704
6407,10,594187,0.00897398436415742,0.278413836135474,0.974304825366726
6408,10,594906,-0.0836581609994629,0.136833150648188,0.541336190524668
6409,10,595280,-0.0922329533376092,0.13613999633723,0.498541368396138
6410,10,598877,-0.0379207096325473,0.136725540915402,0.781674388336289
6411,10,599081,-0.0178114228381627,0.137268646242376,0.8968334240046
6412,10,599712,-0.119311815828184,0.137811590059575,0.387209592983112
6413,10,602670,-0.139603241951077,0.13617575870985,0.305985183194552
6414,10,603082,-0.190444402611918,0.137668725279781,0.167430981818836
6415,10,603693,-0.184290091529453,0.135820074946873,0.175689760503033
6416,10,604721,-0.180129759880095,0.136236715256326,0.186963560011119
6417,10,605419,-0.16023850440645,0.137945561468273,0.246180041327579
6418,10,605428,-0.171879607284729,0.137192832405856,0.211096035172419
6419,10,605865,-0.228880448975249,0.140579207900765,0.104390634046626
6420,10,606786,0.0573289221770388,0.257959268395688,0.824255415840777
6421,10,607274,-0.143564707146189,0.137697299330697,0.297842033571034
6422,10,608426,-0.167129773747531,0.136623097366813,0.222035868837057
6423,10,610850,-0.150107862350687,0.143868487735963,0.297491607192688
6424,10,610869,-0.185024148509893,0.266588103026175,0.488110448092907
6425,10,610869,-0.0798454233517503,0.310406507718099,0.797152198756362
6426,10,611690,-0.190457190347239,0.136786147929728,0.164686267436946
6427,10,612904,-0.167201896861499,0.137393628906711,0.224434228668736
6428,10,615292,-0.121981411924216,0.137942144174609,0.377139413155174
6429,10,617634,-0.216321171441713,0.139510038959882,0.121898941143932
6430,10,618031,-0.419143270405632,0.146205789932283,0.00439520367541677
6431,10,618415,-0.208938187373974,0.136232009112286,0.126000730154118
6432,10,618419,-0.211213427158784,0.136335361933492,0.122224956798454
6433,10,618867,-0.216645911553335,0.136425941883315,0.113179083507629
6434,10,619199,-0.207420665016167,0.137539821778287,0.132429214572856
6435,10,619526,-0.20111768259475,0.137136645109065,0.143388903456977
6436,10,619631,-0.204973280546869,0.136837714089804,0.135045162222143
6437,10,620344,0.201324194357177,0.255065463648533,0.430464161911085
6438,10,620582,-0.173082152720863,0.138286435944638,0.211536897646006
6439,10,620664,-0.208814503928201,0.13771927504919,0.13035541109365
6440,10,621701,-0.203420904655092,0.136836256158617,0.138012844153208
6441,10,622018,-0.189909587111684,0.135798143506882,0.162849970518935
6442,10,627474,-0.139226743583764,0.134506251320363,0.301333134194968
6443,10,628811,0.276574773189246,0.326882636831706,0.398071208024236
