SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5702,9,241200,-0.0318437187585501,0.0934903418939621,0.733600029149066
5703,9,241201,0.0514974772603668,0.0809106357354355,0.524880318775278
5704,9,242937,0.046479808592668,0.075633976027745,0.539257014575171
5705,9,243115,0.0356420078644426,0.0750135468736575,0.634980361419474
5706,9,243230,0.0418247350234648,0.0754298879080146,0.57959814809529
5707,9,243307,0.0433780761764877,0.0754237976426037,0.565573465378022
5708,9,243521,0.0455353690487189,0.0752054233911117,0.545249275688098
5709,9,243529,0.0455353690487189,0.0752054233911117,0.545249275688098
5710,9,243574,0.0452899990882681,0.0754194123420158,0.548552728203104
5711,9,243694,0.0285389292106004,0.0752303228983299,0.704653049168282
5712,9,243723,0.0348786700401034,0.0754350862710222,0.644103249233572
5713,9,243786,0.0628770925471775,0.0753884854580129,0.404821873889367
5714,9,243799,0.0553493367432982,0.0757270058813045,0.465321311683314
5715,9,243866,0.0429287382183721,0.0769823969775924,0.577441251182856
5716,9,243951,0.102689591752563,0.151072259949813,0.49711571939041
5717,9,244149,0.0190939388442348,0.0752387929522826,0.799814936147633
5718,9,244280,0.018063214035507,0.0750313710550094,0.809894722717395
5719,9,244304,0.0364597466466625,0.0752194376480975,0.628181446228701
5720,9,244502,6.51892322563047e-05,0.0750375301796285,0.999307324593259
5721,9,244863,0.0211780345446469,0.0753428360492191,0.778806903316779
5722,9,244901,0.0257035300254496,0.0751286256686454,0.73245893264474
5723,9,244951,0.0296936344574735,0.0750173414637985,0.69247428579352
5724,9,245431,0.0400853842731972,0.0750036488358766,0.593369584150981
5725,9,245886,0.0181566313868202,0.0809943280033124,0.822753439792357
5726,9,245890,0.0361731721132331,0.081274530080734,0.656539140607301
5727,9,247491,-0.103690441209586,0.129628995728544,0.424305763840729
5728,9,247492,-0.103690441209586,0.129628995728544,0.424305763840729
5729,9,247495,-0.0962218802591881,0.151002261691501,0.524393659821995
5730,9,247527,0.451848502278896,0.451115834238861,0.317211260074997
5731,9,249562,0.0989564603182894,0.0749776717359807,0.187752927150145
5732,9,249625,0.0488916233610451,0.0842997092673862,0.562302273243113
5733,9,249795,0.100175798577775,0.0751863809770266,0.18359931901419
5734,9,250484,0.110776038694824,0.0748304243089287,0.13966888082283
5735,9,250581,0.107201457419032,0.0748451715620501,0.152940138314736
5736,9,251030,0.102970325611472,0.0748335671874842,0.169696706049089
5737,9,252109,0.081675250329124,0.0749257032583312,0.276420050803074
5738,9,252323,0.107749179962539,0.0748180576642144,0.15071142054167
5739,9,253139,0.0707184552477225,0.0748474706832599,0.345389742475112
5740,9,253318,0.08684052620104,0.0751131108851283,0.248409813151436
5741,9,254003,0.0490691713271732,0.0775527979785921,0.52732643886642
5742,9,254025,0.114107614733992,0.0923343395027416,0.217351286770143
5743,9,254027,0.0715097072793172,0.0767647860290317,0.352209353807474
5744,9,254091,0.0587183294223214,0.075076059612902,0.434669591796803
5745,9,254108,0.0730181136401107,0.0751440333605273,0.33186081991168
5746,9,254153,0.0446980135348391,0.075431229039163,0.553850744762223
5747,9,254311,0.0659631592114516,0.0749553518867635,0.379440318913999
5748,9,254315,0.0625389126666213,0.0751815347686223,0.406062331412707
5749,9,254336,0.0776372849740207,0.0751356855491636,0.302173518571382
5750,9,254355,0.0815043940467687,0.0751240830128481,0.278692914133376
5751,9,254492,0.069059721165388,0.0749616434027559,0.357539997393988
5752,9,254600,0.0481901016327765,0.0752198078724762,0.522161174755672
5753,9,254891,0.0299210409787879,0.0779375181840632,0.701275829972385
5754,9,254964,0.0210230761122286,0.0783218953989007,0.788533694197935
5755,9,255025,0.0548565011564417,0.0782774698264524,0.483892294402702
5756,9,255387,0.0561728511798437,0.0750934480401208,0.45493450341465
5757,9,256041,0.0326112033578229,0.0784764529391874,0.677988884869731
5758,9,256045,0.0303524379478566,0.0790428130965105,0.701209664231477
5759,9,256304,0.0488923347055687,0.075647853961429,0.51849540894875
5760,9,257336,0.0463908868085199,0.0752087083288437,0.537745363330111
5761,9,257350,0.0397940519455237,0.0751088513401997,0.596570908731389
5762,9,257464,-0.0532380280835003,0.151639521830224,0.725735670300722
5763,9,257464,0.333047329294533,0.183460534683215,0.0703166716710003
5764,9,257480,0.0625344671675903,0.0832792256504021,0.453212405109548
5765,9,257531,0.056356087142967,0.0767649928217001,0.463352066966879
5766,9,257575,0.0740952717238049,0.0760120668736495,0.330335412359295
5767,9,257591,0.0739270818412189,0.0759496638449263,0.331036237918449
5768,9,257605,0.0783387788204566,0.0763173740009657,0.305365041046216
5769,9,257815,0.0472403360186226,0.0750966285601273,0.529716197369808
5770,9,258080,0.0593301900787178,0.0750865690012241,0.429966467845062
5771,9,258259,0.0578583580520639,0.0753122628115674,0.442854569125679
5772,9,258345,0.0586923873629175,0.0754233021433423,0.43698821814755
5773,9,258661,0.05518247891031,0.0749764824811735,0.462221195794087
5774,9,258900,0.036370276403516,0.0750078315239339,0.628057692469963
5775,9,259952,-0.0162713307510531,0.0926863477069366,0.860746088764109
5776,9,260947,0.0536960765311525,0.162458499532946,0.741201803567139
5777,9,260947,-0.00886895220065531,0.123573266072519,0.942824956234626
5778,9,260986,0.0315769296466921,0.0767646539436047,0.681067547556128
5779,9,261156,0.0362165188655329,0.0755434635028794,0.631941713670392
5780,9,264604,0.0402561170064366,0.0756731847169731,0.595079094249521
5781,9,265537,0.0389393277345546,0.0753466973437092,0.605617975039101
5782,9,266567,0.0577654584792094,0.0748718948822851,0.440912593411167
5783,9,266879,0.0473959759888303,0.0750010239379369,0.527836619360753
5784,9,267323,0.0760123306444616,0.0749532351717019,0.311215273336698
5785,9,267437,0.110052474524104,0.0748085597751408,0.142149134396084
5786,9,267785,0.0763323141086177,0.0752488472926316,0.311087432822878
5787,9,267870,-0.0831540669512192,0.106376172867285,0.434915913116194
5788,9,268262,0.072707635801384,0.0749909479319706,0.332933600012935
5789,9,268351,0.0466357838973075,0.0749929203886354,0.534429333615555
5790,9,268440,0.0535138662964569,0.0888048472692404,0.54716123957272
5791,9,268445,0.0681578138365735,0.0758636020168989,0.369571000326191
5792,9,270121,0.0366550216955423,0.0749166542495019,0.624949234186252
5793,9,270686,0.190109322281118,0.136288932468125,0.163923304641404
5794,9,270827,0.0330860817426426,0.0758748068224868,0.663058665617557
5795,9,273029,-0.032836742615039,0.0756724197712998,0.664602347818784
5796,9,273060,-0.038409694578447,0.0752357553061349,0.610003168203932
5797,9,273430,-0.023534456577875,0.0750518909836505,0.754028452731994
5798,9,273993,-0.0302907126984442,0.0762053289910503,0.691247792008858
5799,9,276483,-0.067216611515147,0.0749663892533636,0.370531013780687
5800,9,276759,-0.0534184093589965,0.0748975212538294,0.47618086612685
5801,9,280761,-0.0253155334714374,0.0751337436180768,0.736362666866024
5802,9,280878,-0.00511285612965197,0.0755723878764611,0.946098510050203
5803,9,281757,-0.00313307195933828,0.0752549999002648,0.966815009465
5804,9,282224,-0.0275697991209991,0.0751267511948459,0.713855968260365
5805,9,283213,-0.0267959331635632,0.0755763179431812,0.723134986025156
5806,9,283290,-0.032109049435234,0.075398959629213,0.670472790664082
5807,9,286125,-0.00143047172471739,0.0749773337043476,0.984789084546475
5808,9,287755,-0.0310134587195787,0.0907013158105826,0.732607394543742
5809,9,289043,-0.0347804084969247,0.0753183590458956,0.644524522759399
5810,9,289127,-0.0361938046118223,0.0749526206486223,0.629473806148915
5811,9,289513,-0.0181246558661626,0.0753594477258223,0.81007499051007
5812,9,292353,-0.0704277545685543,0.075227458038701,0.34981156069003
5813,9,294986,-0.0398821581183511,0.0750986379101967,0.595708633118119
5814,9,296974,-0.0523148953473261,0.0752693066101795,0.487489835852765
5815,9,298782,-0.0547458778093096,0.0748853850207663,0.465226105292763
5816,9,299767,-0.0401588171486255,0.0753353059558035,0.594322160389961
5817,9,300482,-0.11897165336732,0.14993431932933,0.428024379617327
5818,9,300559,-0.0316697834119157,0.149945270598952,0.832846103905174
5819,9,303507,0.0254131472210952,0.0753768303990913,0.736205707522237
5820,9,303589,0.00374405042601722,0.0753887020145092,0.96041880441242
5821,9,303690,-0.0255242011344879,0.0766933187067955,0.739476276723488
5822,9,304133,0.0271684220781263,0.0754903560441682,0.719142652645125
5823,9,310366,-0.0113721812299964,0.0752670505280085,0.879990159896648
5824,9,310436,-0.00534127990618902,0.0754177893354841,0.943579092887351
5825,9,310500,-0.0143602752526881,0.154646008939335,0.926068248617932
5826,9,314400,-0.0647686111277193,0.0751094927503994,0.389095465125864
5827,9,314913,-0.0473706881885641,0.0749514771737856,0.527784172801567
5828,9,315623,-0.099099383551623,0.0750844498811979,0.187744058210175
5829,9,317005,-0.0480335156233715,0.0753120728433202,0.524021899714077
5830,9,317752,0.0154764783815473,0.150112970137033,0.917943042390132
5831,9,322200,-0.140381686947513,0.0750177902602891,0.0621288122466415
5832,9,323432,-0.121943866577936,0.0750154660061645,0.104930798603212
5833,9,324397,-0.142254324932684,0.258579879849485,0.582573425729349
5834,9,324487,0.162021878836881,0.177143283038198,0.361006327142268
5835,9,324521,-0.268038507565509,0.6345693529248,0.672994361789292
5836,9,328426,-0.138643351967453,0.074840501802099,0.0647860710699579
5837,9,330193,-0.163487237097428,0.0750320245798404,0.0299999940370466
5838,9,330993,-0.134619200232589,0.0756337118926411,0.075955177638088
5839,9,334143,-0.0523769914914423,0.0754256474903005,0.487876341608058
5840,9,334329,-0.104536008946178,0.111719123222597,0.350065379045963
5841,9,334958,-0.0531194794545212,0.0751229050391633,0.47997024774767
5842,9,336040,-0.0341806621643604,0.0751291391851855,0.649418560108333
5843,9,338275,-0.0156246296055274,0.0752589305414643,0.835651938626785
5844,9,338651,-0.0122530295472848,0.0753508371106411,0.870916155964332
5845,9,338765,0.00943348390356261,0.0753735237898325,0.900470925392178
5846,9,338787,-0.00597294501726414,0.0753649514031935,0.936875806339139
5847,9,340588,0.00614414767401733,0.075033274923724,0.934784063620023
5848,9,341341,0.0229167335683903,0.075528669333584,0.761750320461951
5849,9,342354,-0.00503461439168928,0.0769043441907924,0.947840091174259
5850,9,342479,-0.0315266617058714,0.0755711467674797,0.676801405082987
5851,9,347652,-0.0839898834466487,0.0751413950451472,0.264430565457721
5852,9,349076,-0.151553591876456,0.0749688354008356,0.0439765360800464
5853,9,349097,-0.148967711916866,0.0748843033916788,0.04743895583982
5854,9,349116,-0.134425742943413,0.0747669356895192,0.0730424177242998
5855,9,350262,-0.114065223094421,0.0755108325155934,0.131789863556279
5856,9,351490,-0.10200238533128,0.075069253549316,0.175084794684512
5857,9,352621,-0.119727204020884,0.0755800722720409,0.114063956770031
5858,9,353047,-0.123175967355282,0.0754410204095472,0.103414218484903
5859,9,354047,-0.107682087295878,0.0749847028355765,0.151872529037716
5860,9,354832,-0.110810455361834,0.0750380615317283,0.140641343305465
5861,9,354867,-0.123224163614631,0.0749377747540315,0.100993504304017
5862,9,354924,-0.112669666015058,0.0751248615177069,0.134568997092726
5863,9,354945,-0.105339571530753,0.0748242250548981,0.160062278506373
5864,9,355716,0.188845388430543,0.200128712035427,0.346009415117244
5865,9,355815,-0.151519580657523,0.090316332917152,0.0942997386774495
5866,9,356037,-0.0959112140191049,0.0764633305149423,0.210547430362141
5867,9,356207,-0.130444191477436,0.0754527628621531,0.0847157805811202
5868,9,357150,-0.111736181078014,0.0752750580609857,0.138602655015788
5869,9,357800,-0.121236354291597,0.0750870716629057,0.107288576981123
5870,9,358570,-0.11190040469852,0.0751533356703481,0.137390408347233
5871,9,360441,-0.146231251075427,0.0746327959883653,0.0508593156293086
5872,9,362255,-0.144032970402998,0.0749116471534737,0.0553214997063319
5873,9,362570,-0.122209852821394,0.0823775763834594,0.138825137882257
5874,9,362775,-0.157900520956372,0.0747030518305695,0.0352411698987101
5875,9,362828,-0.140661251456088,0.0749297949277896,0.0613096122777336
5876,9,363043,0.146942271306413,0.239315713064711,0.539604127480234
5877,9,364558,-0.0975519799151482,0.0861726954495963,0.25838093852109
5878,9,365655,-0.137245768622537,0.0748328722422752,0.0674911111228363
5879,9,365725,-0.1513530011682,0.0746181222556853,0.0432731225760781
5880,9,365942,-0.134223357765737,0.0746362498694001,0.0729731192482059
5881,9,366733,-0.119406992721458,0.0754070775581479,0.114203354187915
5882,9,367364,-0.145170911946135,0.0771953677255112,0.0608541886880817
5883,9,367860,-0.120509838841482,0.0752149756751358,0.110004620172224
5884,9,372204,-0.156038913647805,0.0749596482080657,0.0380955693176238
5885,9,372443,-0.124379557385867,0.0747829064629275,0.0971582547800092
5886,9,372471,-0.127609053530043,0.0747046245233615,0.088481791258319
5887,9,372842,-0.13281848060829,0.0747417851411175,0.0764241513049755
5888,9,377169,-0.0722119072362855,0.0780813199590591,0.355686386550356
5889,9,378552,0.00962466404205362,0.0750889838136051,0.898082067397747
5890,9,379413,0.0301539648378591,0.0750451835029722,0.688066437676519
5891,9,379890,0.107848458597582,0.163015788755348,0.508670174408541
5892,9,380935,0.0377993002716224,0.162681437936298,0.816399549116168
5893,9,380935,-0.229292982891148,0.22987942125335,0.319229885775623
5894,9,382894,0.0851238805804044,0.168926694381762,0.614638838103955
5895,9,383434,0.0118540600620172,0.163115600552898,0.942107688448901
5896,9,383530,-0.0123085112948789,0.0752523331255418,0.870168631436486
5897,9,383662,0.00545406665436449,0.0753578845378902,0.942344049437718
5898,9,383846,-0.0248458937380266,0.0750258766697146,0.740716865294211
5899,9,384190,0.00169815797884442,0.0750327523218067,0.981956427820005
5900,9,384315,0.0195928750138686,0.0777115079490427,0.801092558180655
5901,9,384344,0.029910952575408,0.0760976515140281,0.694512337702387
5902,9,384418,0.0312130541037102,0.0751274584624026,0.678051771955877
5903,9,385423,0.00287592124248373,0.0750326506252141,0.969447091482316
5904,9,385546,-0.0208666905668869,0.0750257676191717,0.781077715804127
5905,9,385640,-0.0126627121782594,0.107191977369434,0.906030927178581
5906,9,387653,-0.0996472975369205,0.149931706499264,0.506728835567693
5907,9,387839,-0.0302337263379747,0.0752570504784566,0.688118897857316
5908,9,387982,-0.0433276622185783,0.415722420332951,0.917051906737763
5909,9,388000,-0.136798020976353,0.3663202490036,0.709046402818543
5910,9,388026,-0.0774230408871532,0.127781077576754,0.544968023936101
5911,9,388051,0.127968312288564,0.15722237479716,0.416232638470735
5912,9,388668,-0.0364640656651462,0.0753933492817356,0.628933478572222
5913,9,391282,0.3844410030165,0.327084405576281,0.240643998830506
5914,9,392697,0.0601812329168823,0.112473068628893,0.59293670023135
5915,9,393524,-0.0681744546963197,0.194127178376079,0.725659449398829
5916,9,393791,0.0244670920175172,0.0794628003812216,0.758335274935369
5917,9,393800,-0.0469999012229363,0.0877510461789261,0.59256883882809
5918,9,394182,0.0503293528104635,0.0757241489999337,0.506714261384075
5919,9,394680,0.0370887913291049,0.0762333688638239,0.626902925619298
5920,9,394807,0.0734931205496341,0.0790150959651939,0.352947201415865
5921,9,394916,0.0325685370130847,0.0755837860098163,0.666809042282072
5922,9,394975,0.0279367028618993,0.0755238817254394,0.711674690808823
5923,9,395649,0.0562116225969235,0.0752362580893488,0.455479588441594
5924,9,396176,0.155197147461571,0.152511707123784,0.309561170455158
5925,9,396176,-0.0748655495215426,0.170472186432966,0.660810121403903
5926,9,396186,0.0761449419473769,0.0750792554588933,0.311184749451233
5927,9,396458,0.0382854894706768,0.0752168678692157,0.61106925747701
5928,9,396462,0.0445526005066354,0.0758642993702262,0.557399820377164
5929,9,396463,0.0445526005066354,0.0758642993702262,0.557399820377164
5930,9,396464,0.0445526005066354,0.0758642993702262,0.557399820377164
5931,9,398401,0.0186983231752916,0.075609797871232,0.804819622386261
5932,9,398470,0.0206629774063658,0.0752793371292195,0.783873221596698
5933,9,399657,-0.0165104641812724,0.0766757270194801,0.829635617667222
5934,9,399838,0.00508061763613188,0.0750748634021002,0.94608344717475
5935,9,400574,-0.0199203026205917,0.0750264963608908,0.790771415950822
5936,9,400641,0.00229866546397177,0.0752550852055885,0.975649679184259
5937,9,402212,0.0275520820996247,0.0751600026728429,0.714152664227651
5938,9,404274,0.104463614550582,0.0748561377936479,0.163734782612635
5939,9,404302,0.097872224634572,0.0749650521540398,0.192548608142374
5940,9,405135,0.077807737211123,0.0750601506089033,0.300629486310785
5941,9,405593,0.0813144894851959,0.075049620029479,0.279336526413532
5942,9,406066,0.0896804799533579,0.0955173017329024,0.348427902998039
5943,9,406743,0.0825328480220889,0.0748226290363076,0.270758331952476
5944,9,408263,0.0528232649482145,0.074999027098687,0.481698305536923
5945,9,409700,0.0423227076153346,0.0751405497841724,0.573624121509567
5946,9,410727,0.0583111228001828,0.0758280869261592,0.44241280203605
5947,9,411273,0.0380618777373313,0.0751779099887093,0.612968630822531
5948,9,411520,0.0430959760569574,0.0752524201900413,0.567222176836405
5949,9,411553,0.0690179125110715,0.0751797911920946,0.359225741060036
5950,9,411811,0.0757627703060068,0.0757409707522756,0.317856422051561
5951,9,411837,0.0243340074086408,0.0775748517936046,0.753946159908555
5952,9,412923,0.0581013901193572,0.075354898151683,0.441200966993618
5953,9,418993,0.00140471882214931,0.0752456189774571,0.985116146949181
5954,9,419460,0.0127310776759983,0.078294735043959,0.870922869971609
5955,9,419470,-0.00240582576543549,0.0800298595831194,0.976034912918136
5956,9,419554,0.0465331369446167,0.106775029780637,0.663244285641627
5957,9,419563,0.0230051771388633,0.0838545583021527,0.783979081484312
5958,9,419805,0.028763240208341,0.0749146500090833,0.701249037569588
5959,9,419841,0.0371269375975579,0.0749042297686541,0.620443617666803
5960,9,421227,0.0588982572060067,0.0751839028050936,0.4339238743617
5961,9,421228,0.0725479128211934,0.0750394273691272,0.334307284638908
5962,9,422857,0.0535531404280002,0.0753836491373564,0.477920284144583
5963,9,422867,0.0546669919648845,0.0754993448902346,0.469500873132865
5964,9,422955,0.0610042988824178,0.0755635449592284,0.420023210387516
5965,9,422958,0.0765495865614466,0.0752649990054355,0.309817873203181
5966,9,423010,0.047053508364342,0.0757648141541765,0.534969520831431
5967,9,423041,0.0542875738219309,0.0756483499608427,0.473459683980275
5968,9,423054,0.0740984585896481,0.0753343545443926,0.32598858020811
5969,9,423651,0.0112167650767836,0.0761860248693806,0.883035604758154
5970,9,423935,-0.00880103502025043,0.0752620673485579,0.906975272588625
5971,9,424069,-0.0186000463402225,0.0752677423725253,0.804960229270968
5972,9,424914,-0.0915895352141136,0.0748187309774437,0.221711090439956
5973,9,425156,-0.0768138988838391,0.0751762806318867,0.30758301239776
5974,9,425546,-0.0479364123974937,0.0749905971234995,0.523086397722319
5975,9,425655,-0.0753408932940472,0.0757000599872975,0.320293792394937
5976,9,425822,-0.0471037680402175,0.0756425801770796,0.533873897850408
5977,9,426507,-0.0211318467933599,0.0768153388718007,0.783400887180641
5978,9,429181,-0.0341067273865269,0.0756623420851717,0.652428141961821
5979,9,429952,-0.0119805858807212,0.150579354729801,0.936629693409115
5980,9,437842,-0.147023734751559,0.150448963493307,0.329122897565342
5981,9,437940,-0.103224496730384,0.105973430710859,0.330693671471107
5982,9,437999,0.00140926946942788,0.129007928432623,0.99129033466228
5983,10,26272,0.0508682267587436,0.0755412711415469,0.501144132089946
5984,10,28452,0.072518469200648,0.0752882954409457,0.336101301603074
5985,10,28714,0.0824036341726459,0.0751463702325973,0.273574711116644
5986,10,28835,0.0661865715631021,0.0757072381446035,0.382579966980653
5987,10,28946,0.0538068527232394,0.120433266863102,0.655309819407328
5988,10,29208,0.0584092075287919,0.0812108285708849,0.472475503328157
5989,10,29367,0.0668219473516881,0.0764291076803086,0.382549477324053
5990,10,30148,0.130613473130488,0.0755823173227558,0.0848455926288316
5991,10,32768,0.0962430380011778,0.0752423582907004,0.201699508107117
5992,10,33662,0.120920664230651,0.0794947637128117,0.129126239544487
5993,10,35651,0.125352144750664,0.0749911655562196,0.095497522688999
5994,10,36050,0.081922929511134,0.0749486215306379,0.275115232296858
5995,10,41756,-0.0622730646394439,0.0765832496920414,0.416684681894516
5996,10,42005,-0.0927865691461482,0.0767371641086981,0.227415315734608
5997,10,43109,-0.0752418217682835,0.0751390111599417,0.317334717263393
5998,10,43346,-0.0866032577188358,0.0757759558909522,0.253860574306647
5999,10,43909,-0.0775496652570209,0.0761210817749366,0.309011185881666
6000,10,46831,-0.0716675915742578,0.0762361740362038,0.347822787621601
6001,10,49405,-0.070762207801468,0.074980819420923,0.345949289089687
6002,10,50102,-0.0788441073538948,0.0759948288414679,0.300216278147492
6003,10,54201,-0.080254405164647,0.0755537726348063,0.288863910786583
6004,10,54931,-0.0737271596093055,0.0756826232518359,0.330643024945504
6005,10,61391,-0.103361552049898,0.0752763883411464,0.170594706834655
6006,10,61545,-0.0903305526779103,0.0749871118689211,0.229159219682835
6007,10,61708,-0.135253321051847,0.0757991235071841,0.0752230942646091
6008,10,63279,-0.067268047129023,0.0749485197900992,0.370051436321491
6009,10,67697,-0.0543785384287963,0.0822429282663618,0.508919157591792
6010,10,68934,-0.104907395599418,0.0753101319878404,0.164494871797912
6011,10,70342,-0.191226335519086,0.0751081563846036,0.0113204570906292
6012,10,73179,-0.216389680856229,0.0742201992478223,0.00377789154031091
6013,10,75599,-0.465007627024009,0.164501175450365,0.00496981557702156
6014,10,75599,-0.204057227791173,0.117076361938353,0.0822146151622066
6015,10,75990,-0.2452765297618,0.0752372000620706,0.00122235176622634
6016,10,76303,-0.203248350925594,0.0751036572131184,0.00713549054484931
6017,10,76726,-0.179535467709239,0.0761689118035863,0.0189652150237305
6018,10,78564,-0.183358214195232,0.0751551274428087,0.0151898583460621
6019,10,79590,-0.183683382983149,0.07708131155748,0.0177015259206218
6020,10,80904,-0.0936846649355601,0.0751902975363085,0.213602622609637
6021,10,85506,-0.113366675746776,0.0762672408292937,0.138055365902703
6022,10,86391,-0.174377820074796,0.0752046195329449,0.020981263025756
6023,10,91661,-0.133637959085312,0.084172659434177,0.113257455650815
6024,10,93031,-0.14291815447901,0.0754272504595661,0.0589383192294748
6025,10,93286,-0.157582051410885,0.0749589499765312,0.0362397712720816
6026,10,93721,-0.13213945450561,0.0756374837191389,0.081505237677556
6027,10,96002,-0.10682369983238,0.0768272769930741,0.165271377748168
6028,10,96579,-0.180004551370186,0.0752198263827924,0.017231041911432
6029,10,99496,0.155843489377186,0.187707332161394,0.406960169230793
6030,10,101719,-0.114286283458794,0.0753137611355608,0.13004338665618
6031,10,105565,-0.141584498799097,0.0753464072823507,0.0610526056018834
6032,10,108820,-0.107917075282177,0.0758454050171321,0.155661072084002
6033,10,108931,-0.129788869578088,0.0756490125051128,0.0870995915794138
6034,10,109915,-0.145097299160709,0.289148941844738,0.616115302630004
6035,10,110053,-0.0613178589526401,0.0761258561884648,0.421084938859928
6036,10,110074,-0.0798352049225897,0.0759438051406566,0.29386724572238
6037,10,111674,-0.0691314715643423,0.0758194547529303,0.362501163414841
6038,10,113623,-0.0943144014182818,0.0770213505805242,0.22157161563853
6039,10,114907,-0.295143761377794,0.131385364601016,0.0252962796477278
6040,10,116563,-0.102873123635811,0.0764452582773384,0.179259847643463
6041,10,117161,-0.0691408947963243,0.0832571403238385,0.406845685484789
6042,10,119720,-0.0820880927793712,0.0775070390205356,0.290276123515488
6043,10,121075,-0.076622152987353,0.131877669746238,0.561604946703334
6044,10,121811,-0.106272240744792,0.0759081686886667,0.162388400429882
6045,10,122243,-0.0977124592685854,0.0771106739546819,0.205929262535709
6046,10,124889,-0.042976600403354,0.0770661317761182,0.577430911005563
6047,10,129078,0.000818154212867128,0.0794496172394901,0.991789527473376
6048,10,130587,-0.0715776815015168,0.0763205689501712,0.348959789779663
6049,10,131311,-0.0428743918080303,0.0760117411400159,0.57307855872711
6050,10,133312,-0.0641948074736282,0.0762233226844701,0.400249720812396
6051,10,134112,-0.30458782223742,0.333397490335741,0.361557130293009
6052,10,134179,0.0847762551497819,0.149919856820439,0.5721084882176
6053,10,134314,-0.00798127491813005,0.0765708014589662,0.917042911066349
6054,10,136911,-0.0173688910360863,0.0980575830593441,0.859508255523655
6055,10,139826,-0.0646561278841867,0.076403698833804,0.397990250130458
6056,10,140544,-0.061513982996617,0.0767842360709853,0.423596580927467
6057,10,140918,-0.0758546460950333,0.0754855045809151,0.315638032892507
6058,10,145873,-0.0119450259903006,0.075990525381114,0.875184197423607
6059,10,146902,0.0214159639449117,0.0757550374607881,0.777572359076111
6060,10,146992,0.0384805399784419,0.0755197877205517,0.610690419310009
6061,10,148293,0.0329435610408633,0.0753165138300485,0.662087627518382
6062,10,150178,-0.000678028537672515,0.0756526206146401,0.992854203334998
6063,10,157487,-0.0501629852013538,0.0749900163210078,0.50397808883781
6064,10,157821,-0.0782704102888486,0.0756916393991374,0.301811601589841
6065,10,159755,0.00111671796480836,0.0752551611851672,0.988168938362269
6066,10,159778,0.012879629379365,0.0751355817516617,0.863992922822546
6067,10,160258,0.0278441487326208,0.0777898191403182,0.72060156418897
6068,10,161835,0.00688563413127063,0.150423033761227,0.963515364502344
6069,10,161835,0.0534147493759412,0.296068349555415,0.856931426281119
6070,10,163124,-0.00752633659771135,0.0751275638984027,0.920257690013975
6071,10,164844,-0.00427791271067612,0.0764133840840896,0.955386374368087
6072,10,165364,-0.0208986118015841,0.0757426848041508,0.782774108838165
6073,10,165521,0.00860773188122399,0.0759881240130139,0.90987508246487
6074,10,165720,0.000517120224087453,0.0763520584561427,0.994599923266986
6075,10,172678,-0.0605525430450166,0.0752865017627664,0.421768051739961
6076,10,173737,-0.0447536587177764,0.0752317841745468,0.552306804671335
6077,10,173883,-0.0493124305254933,0.0750377435633583,0.51150090638971
6078,10,175030,-0.0903542896723029,0.0752354232601492,0.230574217170555
6079,10,175313,-0.0857419743322277,0.0750374438553041,0.253955908763215
6080,10,176228,-0.0967885627795154,0.0749351768241364,0.197330180558824
6081,10,176664,-0.10102995397826,0.0748647475334637,0.178041354194127
6082,10,177924,0.146840510107826,0.232426149702726,0.527944295071497
6083,10,179618,-0.07320908754071,0.0753458312028146,0.331894554683623
6084,10,182634,-0.0343637374790881,0.0754820483643344,0.649204175729454
6085,10,183933,-0.00778416435417117,0.0759363018780403,0.918410771513381
6086,10,185241,-0.0616235328155138,0.0753920188548925,0.41426562553684
6087,10,188897,0.0084538531036108,0.0756301199630879,0.911062233932341
6088,10,189030,0.0192438382875841,0.0823873541037401,0.81544833362598
6089,10,189418,0.00127883881834778,0.0758787182560729,0.986562833630025
6090,10,189445,-0.0149297132931659,0.0755054377550124,0.843369888777437
6091,10,192067,0.0143979286864388,0.0749381347273394,0.847750174880608
6092,10,193403,0.000304090051969311,0.0752456543811307,0.996777802979055
6093,10,193717,-0.0440703541265949,0.0760843174565606,0.562803120101578
6094,10,196310,-0.0272847940248627,0.0754451507621093,0.717829422101517
6095,10,197405,-0.0857305752648116,0.102553941000471,0.403745179848707
6096,10,197415,0.0760534515341753,0.161824930092411,0.638664053172552
6097,10,197423,-0.0183479423452173,0.102928571956285,0.858621846244795
6098,10,197451,-0.0259760329076553,0.150160897721996,0.862760007554936
6099,10,197458,0.00790530324009442,0.109315234971123,0.94239093141342
6100,10,204259,-0.855148438909668,0.49880988177047,0.0873371547860481
6101,10,204807,0.00902426826395815,0.0760131435075627,0.905564846415875
6102,10,205088,0.00713586127221419,0.074962276425767,0.924215784201787
6103,10,205251,-0.00675726665128139,0.0754678790784944,0.928704884935261
6104,10,210630,-0.0425007652086436,0.0750176082741377,0.571384151119216
6105,10,211229,-0.0640520936385575,0.0749742375376749,0.393506345902692
6106,10,212922,-0.0983642416121317,0.0762623063181216,0.197959375603629
6107,10,215046,-0.0425940229258435,0.0750032761074378,0.570466952641068
6108,10,215118,-0.0334576003670062,0.0753541574851949,0.657311232513098
6109,10,223514,-0.019504120852448,0.0766611344260274,0.799319293431338
