seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrXIII,rossi_2021_promoters,promoter,865305.0,865652.0,1,-,.,Name=DYN3;Desc=stable,YMR299C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,694022.0,694333.0,1,-,.,Name=ARC35;Desc=stable,YNR035C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,627117.0,627447.0,1,-,.,Name=RLP7;Desc=fragile,YNL002C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,260492.0,260982.0,1,-,.,Name=REX2;Desc=stable,YLR059C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,345032.0,345403.0,1,-,.,Name=RAD59;Desc=stable,YDL059C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1051682.0,1052009.0,1,-,.,Name=PXR1;Desc=fragile,YGR280C_NFR/NDR
chrII,rossi_2021_promoters,promoter,495318.0,495627.0,1,-,.,Name=OPY1;Desc=stable,YBR129C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,211582.0,211894.0,1,-,.,Name=BUD23;Desc=fragile,YCR047C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,899911.0,900275.0,1,-,.,Name=DGK1;Desc=fragile,YOR311C_NFR/NDR
chrII,rossi_2021_promoters,promoter,242515.0,242833.0,1,-,.,Name=RER2;Desc=fragile,YBR002C_NFR/NDR
chrII,rossi_2021_promoters,promoter,615816.0,616127.0,1,-,.,Name=nan;Desc=fragile,YBR197C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,225950.0,226264.0,1,-,.,Name=PHO4;Desc=fragile,YFR034C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,179594.0,180073.0,1,-,.,Name=POM34;Desc=fragile,YLR018C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,251733.0,252077.0,1,-,.,Name=PET20;Desc=fragile,YPL159C_NFR/NDR
chrI,rossi_2021_promoters,promoter,101136.0,101452.0,1,-,.,Name=MAK16;Desc=fragile,YAL025C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,54288.0,54587.0,1,-,.,Name=nan;Desc=fragile,YHL026C_NFR/NDR
chrI,rossi_2021_promoters,promoter,119590.0,119917.0,1,-,.,Name=LDS1;Desc=nan,YAL018C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,284583.0,284883.0,1,-,.,Name=YNG2;Desc=stable,YHR090C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,712538.0,712845.0,1,-,.,Name=TOA1;Desc=fragile,YOR194C_NFR/NDR
chrV,rossi_2021_promoters,promoter,229457.0,229743.0,1,-,.,Name=HVG1;Desc=nan,YER039C_NFR/NDR
chrII,rossi_2021_promoters,promoter,338264.0,338676.0,1,-,.,Name=REG2;Desc=nan,YBR050C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1060020.0,1060316.0,1,-,.,Name=nan;Desc=fragile,YGR283C_NFR/NDR
chrII,rossi_2021_promoters,promoter,257970.0,258282.0,1,-,.,Name=IPP1;Desc=fragile,YBR011C_NFR/NDR
chrII,rossi_2021_promoters,promoter,340744.0,341020.0,1,-,.,Name=nan;Desc=stable,YBR053C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,817007.0,817279.0,1,-,.,Name=RPN8;Desc=stable,YOR261C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1196263.0,1196565.0,1,-,.,Name=BCP1;Desc=fragile,YDR361C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,565010.0,565326.0,1,-,.,Name=AIM45;Desc=stable,YPR004C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,34144.0,34417.0,1,-,.,Name=SBP1;Desc=stable,YHL034C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,745355.0,745616.0,1,-,.,Name=SAS5;Desc=stable,YOR213C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,892067.0,892338.0,1,-,.,Name=BET2;Desc=stable,YPR176C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,832045.0,832433.0,1,-,.,Name=FSF1;Desc=fragile,YOR271C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,200191.0,200463.0,1,-,.,Name=YIP5;Desc=stable,YGL161C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,554335.0,554605.0,1,-,.,Name=SNF8;Desc=stable,YPL002C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,469534.0,469933.0,1,-,.,Name=SRT1;Desc=nan,YMR101C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,696831.0,697146.0,1,-,.,Name=OPY2;Desc=fragile,YPR075C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,249562.0,249892.0,1,-,.,Name=nan;Desc=nan,YGL138C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,147947.0,148243.0,1,-,.,Name=YIF1;Desc=stable,YNL263C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,716610.0,716872.0,1,-,.,Name=FIN1;Desc=stable,YDR130C_NFR/NDR
chrX,rossi_2021_promoters,promoter,636775.0,637064.0,1,-,.,Name=PXP2;Desc=fragile,YJR111C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,304599.0,304904.0,1,-,.,Name=MRPL22;Desc=stable,YNL177C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1018905.0,1019018.0,1,-,.,Name=PRE10;Desc=stable,YOR362C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,561709.0,561977.0,1,-,.,Name=PNP1;Desc=stable,YLR209C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,501874.0,502177.0,1,-,.,Name=SPC24;Desc=nan,YMR117C_NFR/NDR
chrX,rossi_2021_promoters,promoter,604217.0,604522.0,1,-,.,Name=FIP1;Desc=fragile,YJR093C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,181149.0,181591.0,1,-,.,Name=PRM6;Desc=nan,YML047C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,117430.0,117676.0,1,-,.,Name=NDJ1;Desc=nan,YOL104C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,592517.0,592825.0,1,-,.,Name=RPF2;Desc=fragile,YKR081C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,539626.0,539934.0,1,-,.,Name=HCR1;Desc=fragile,YLR192C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,627836.0,628190.0,1,-,.,Name=SSO2;Desc=stable,YMR183C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,960191.0,960484.0,1,-,.,Name=RPA43;Desc=fragile,YOR340C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,756457.0,756722.0,1,-,.,Name=PHB1;Desc=stable,YGR132C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,558515.0,558837.0,1,-,.,Name=TIF34;Desc=fragile,YMR146C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,315978.0,316199.0,1,-,.,Name=BIG1;Desc=stable,YHR101C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,79425.0,79780.0,1,-,.,Name=YGK3;Desc=stable,YOL128C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,834464.0,834771.0,1,-,.,Name=nan;Desc=stable,YGR168C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,163608.0,163876.0,1,-,.,Name=PGC1;Desc=stable,YPL206C_NFR/NDR
chrII,rossi_2021_promoters,promoter,647191.0,647497.0,1,-,.,Name=AME1;Desc=fragile,YBR211C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,289266.0,289532.0,1,-,.,Name=OCA4;Desc=fragile,YCR095C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,199715.0,200006.0,1,-,.,Name=nan;Desc=fragile,YDL144C_NFR/NDR
chrX,rossi_2021_promoters,promoter,587365.0,587639.0,1,-,.,Name=EMC2;Desc=stable,YJR088C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,327449.0,327749.0,1,-,.,Name=NYV1;Desc=fragile,YLR093C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,300791.0,301079.0,1,-,.,Name=RHO5;Desc=stable,YNL180C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,567155.0,567426.0,1,-,.,Name=CCP1;Desc=stable,YKR066C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,17686.0,17973.0,1,-,.,Name=MHT1;Desc=fragile,YLL062C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,675449.0,675720.0,1,-,.,Name=NEJ1;Desc=stable,YLR265C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,87204.0,87539.0,1,-,.,Name=CWC2;Desc=fragile,YDL209C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,470475.0,471225.0,1,-,.,Name=ASP3-1;Desc=nan,YLR155C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,474127.0,474877.0,1,-,.,Name=ASP3-2;Desc=nan,YLR157C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,483707.0,484457.0,1,-,.,Name=ASP3-3;Desc=nan,YLR158C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,487359.0,488109.0,1,-,.,Name=ASP3-4;Desc=nan,YLR160C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,953495.0,953772.0,1,-,.,Name=PHB2;Desc=stable,YGR231C_NFR/NDR
chrII,rossi_2021_promoters,promoter,369689.0,370022.0,1,-,.,Name=ECM2;Desc=nan,YBR065C_NFR/NDR
chrX,rossi_2021_promoters,promoter,119117.0,119438.0,1,-,.,Name=PIR5;Desc=nan,YJL160C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,211989.0,212505.0,1,-,.,Name=AIR1;Desc=fragile,YIL079C_NFR/NDR
chrX,rossi_2021_promoters,promoter,578157.0,578442.0,1,-,.,Name=MIR1;Desc=stable,YJR077C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1319195.0,1319503.0,1,-,.,Name=CAD1;Desc=stable,YDR423C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1031683.0,1032061.0,1,-,.,Name=DPP1;Desc=fragile,YDR284C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1027892.0,1028159.0,1,-,.,Name=VMA6;Desc=stable,YLR447C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,746786.0,747062.0,1,-,.,Name=RPC40;Desc=stable,YPR110C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,681661.0,681911.0,1,-,.,Name=PDS1;Desc=stable,YDR113C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,523395.0,523696.0,1,-,.,Name=SAS2;Desc=stable,YMR127C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,121488.0,121770.0,1,-,.,Name=ALG5;Desc=stable,YPL227C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,249649.0,249903.0,1,-,.,Name=PPE1;Desc=stable,YHR075C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,81706.0,82036.0,1,-,.,Name=PRS3;Desc=fragile,YHL011C_NFR/NDR
chrV,rossi_2021_promoters,promoter,239382.0,239955.0,1,-,.,Name=MEI4;Desc=nan,YER044C-A_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,614521.0,614803.0,1,-,.,Name=CCL1;Desc=stable,YPR025C_NFR/NDR
chrII,rossi_2021_promoters,promoter,305961.0,306306.0,1,-,.,Name=HMT1;Desc=fragile,YBR034C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,14365.0,14654.0,1,-,.,Name=FEX2;Desc=fragile,YPL279C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,348171.0,348451.0,1,-,.,Name=SEN2;Desc=stable,YLR105C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,184239.0,184533.0,1,-,.,Name=nan;Desc=stable,YFR018C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,242722.0,243054.0,1,-,.,Name=LDS2;Desc=stable,YOL047C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,52157.0,52450.0,1,-,.,Name=GCS1;Desc=fragile,YDL226C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,145500.0,145788.0,1,-,.,Name=AIR2;Desc=fragile,YDL175C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1446979.0,1447222.0,1,-,.,Name=SEC20;Desc=stable,YDR498C_NFR/NDR
chrII,rossi_2021_promoters,promoter,811549.0,812299.0,1,-,.,Name=COS2;Desc=nan,YBR302C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,186879.0,187147.0,1,-,.,Name=CWC25;Desc=nan,YNL245C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,667046.0,667535.0,1,-,.,Name=RAD14;Desc=stable,YMR201C_NFR/NDR
chrX,rossi_2021_promoters,promoter,744069.0,744225.0,1,-,.,Name=COS5;Desc=nan,YJR161C_NFR/NDR
chrX,rossi_2021_promoters,promoter,220105.0,220301.0,1,-,.,Name=nan;Desc=nan,YJL107C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,80327.0,80722.0,1,-,.,Name=COG1;Desc=stable,YGL223C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,442381.0,442705.0,1,-,.,Name=PHO23;Desc=stable,YNL097C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,77293.0,77577.0,1,-,.,Name=PAN6;Desc=fragile,YIL145C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,225858.0,226160.0,1,-,.,Name=RAD27;Desc=stable,YKL113C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,95727.0,96213.0,1,-,.,Name=DCC1;Desc=stable,YCL016C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,196520.0,196904.0,1,-,.,Name=SED5;Desc=fragile,YLR026C_NFR/NDR
chrV,rossi_2021_promoters,promoter,259804.0,260486.0,1,-,.,Name=PIC2;Desc=stable,YER053C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,867492.0,867795.0,1,-,.,Name=TYS1;Desc=fragile,YGR185C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1058711.0,1059074.0,1,-,.,Name=BGL2;Desc=stable,YGR282C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,462756.0,463091.0,1,-,.,Name=nan;Desc=fragile,YKR011C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,496535.0,496791.0,1,-,.,Name=ERG26;Desc=stable,YGL001C_NFR/NDR
chrX,rossi_2021_promoters,promoter,690575.0,690872.0,1,-,.,Name=HOM6;Desc=fragile,YJR139C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,757583.0,757873.0,1,-,.,Name=MCT1;Desc=stable,YOR221C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,125113.0,125374.0,1,-,.,Name=PPH22;Desc=stable,YDL188C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,478179.0,478487.0,1,-,.,Name=EOS1;Desc=fragile,YNL080C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,706540.0,706988.0,1,-,.,Name=CLB6;Desc=stable,YGR109C_NFR/NDR
chrII,rossi_2021_promoters,promoter,164144.0,164535.0,1,-,.,Name=PET9;Desc=fragile,YBL030C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,626066.0,626346.0,1,-,.,Name=nan;Desc=fragile,YDR090C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,229637.0,230243.0,1,-,.,Name=RRT6;Desc=fragile,YGL146C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,244053.0,244339.0,1,-,.,Name=nan;Desc=stable,YPL162C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,854901.0,855352.0,1,-,.,Name=OKP1;Desc=fragile,YGR179C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1063113.0,1063658.0,1,-,.,Name=ZUO1;Desc=fragile,YGR285C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,233720.0,234043.0,1,-,.,Name=SPE2;Desc=fragile,YOL052C_NFR/NDR
chrX,rossi_2021_promoters,promoter,156151.0,156387.0,1,-,.,Name=GLG2;Desc=stable,YJL137C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1127563.0,1127838.0,1,-,.,Name=PEX3;Desc=stable,YDR329C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,417200.0,417490.0,1,-,.,Name=RNA15;Desc=stable,YGL044C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,103334.0,103634.0,1,-,.,Name=GBP2;Desc=nan,YCL011C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,310617.0,311090.0,1,-,.,Name=YKE4;Desc=stable,YIL023C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,667375.0,667674.0,1,-,.,Name=nan;Desc=nan,YPR053C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1454389.0,1454909.0,1,-,.,Name=SAM2;Desc=fragile,YDR502C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,168780.0,169100.0,1,-,.,Name=DBR1;Desc=nan,YKL149C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,141743.0,142011.0,1,-,.,Name=HOS2;Desc=stable,YGL194C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,192993.0,193333.0,1,-,.,Name=RRP43;Desc=fragile,YCR035C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,325554.0,325844.0,1,-,.,Name=PEX12;Desc=stable,YMR026C_NFR/NDR
chrII,rossi_2021_promoters,promoter,496894.0,497170.0,1,-,.,Name=SHE3;Desc=stable,YBR130C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,905047.0,905352.0,1,-,.,Name=SPR28;Desc=nan,YDR218C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,423926.0,424272.0,1,-,.,Name=RSB1;Desc=stable,YOR049C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,526606.0,526903.0,1,-,.,Name=NAP1;Desc=stable,YKR048C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,720713.0,720986.0,1,-,.,Name=POP2;Desc=fragile,YNR052C_NFR/NDR
chrV,rossi_2021_promoters,promoter,374678.0,374952.0,1,-,.,Name=GLE2;Desc=stable,YER107C_NFR/NDR
chrII,rossi_2021_promoters,promoter,611871.0,612100.0,1,-,.,Name=MSI1;Desc=fragile,YBR195C_NFR/NDR
chrV,rossi_2021_promoters,promoter,60857.0,61152.0,1,-,.,Name=RML2;Desc=stable,YEL050C_NFR/NDR
chrV,rossi_2021_promoters,promoter,66781.0,67368.0,1,-,.,Name=FRD1;Desc=fragile,YEL047C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,910990.0,911263.0,1,-,.,Name=PZF1;Desc=stable,YPR186C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,173593.0,173881.0,1,-,.,Name=nan;Desc=nan,YIL102C-A_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,797259.0,797569.0,1,-,.,Name=SPN1;Desc=fragile,YPR133C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,451351.0,451671.0,1,-,.,Name=NPL6;Desc=stable,YMR091C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1062821.0,1063097.0,1,-,.,Name=PRO1;Desc=stable,YDR300C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,236066.0,236559.0,1,-,.,Name=nan;Desc=fragile,YML018C_NFR/NDR
chrII,rossi_2021_promoters,promoter,435688.0,435970.0,1,-,.,Name=RXT2;Desc=stable,YBR095C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,742714.0,743008.0,1,-,.,Name=RNA1;Desc=fragile,YMR235C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,220366.0,220689.0,1,-,.,Name=URE2;Desc=fragile,YNL229C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,871405.0,871751.0,1,-,.,Name=HGH1;Desc=fragile,YGR187C_NFR/NDR
chrX,rossi_2021_promoters,promoter,576606.0,576897.0,1,-,.,Name=CDC11;Desc=stable,YJR076C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,10940.0,11690.0,1,-,.,Name=ERR2;Desc=stable,YPL281C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,93877.0,94183.0,1,-,.,Name=HEM3;Desc=stable,YDL205C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,498841.0,499121.0,1,-,.,Name=AIM46;Desc=stable,YHR199C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,204935.0,205846.0,1,-,.,Name=CAB2;Desc=stable,YIL083C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,500742.0,501121.0,1,-,.,Name=ASC1;Desc=fragile,YMR116C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,310317.0,310555.0,1,-,.,Name=MDG1;Desc=fragile,YNL173C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,15977.0,16228.0,1,-,.,Name=AYT1;Desc=nan,YLL063C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,828113.0,828409.0,1,-,.,Name=nan;Desc=stable,YPR148C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,48374.0,48703.0,1,-,.,Name=MGR1;Desc=stable,YCL044C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,86734.0,87027.0,1,-,.,Name=TRM11;Desc=fragile,YOL124C_NFR/NDR
chrV,rossi_2021_promoters,promoter,399190.0,399465.0,1,-,.,Name=SHO1;Desc=stable,YER118C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,567921.0,568191.0,1,-,.,Name=CRR1;Desc=stable,YLR213C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,687249.0,687533.0,1,-,.,Name=nan;Desc=stable,YMR209C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,292104.0,292453.0,1,-,.,Name=TLG2;Desc=stable,YOL018C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1222389.0,1222718.0,1,-,.,Name=VPS74;Desc=fragile,YDR372C_NFR/NDR
chrI,rossi_2021_promoters,promoter,171690.0,171957.0,1,-,.,Name=KIN3;Desc=stable,YAR018C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,230384.0,231573.0,1,-,.,Name=nan;Desc=fragile,YLR042C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,543301.0,543651.0,1,-,.,Name=NMT1;Desc=stable,YLR195C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,656541.0,656808.0,1,-,.,Name=THP3;Desc=stable,YPR045C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,84230.0,84646.0,1,-,.,Name=MDM34;Desc=fragile,YGL219C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,341479.0,341782.0,1,-,.,Name=DMA1;Desc=stable,YHR115C_NFR/NDR
chrII,rossi_2021_promoters,promoter,691688.0,691966.0,1,-,.,Name=ABD1;Desc=stable,YBR236C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,431680.0,431925.0,1,-,.,Name=NOB1;Desc=stable,YOR056C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,588934.0,589390.0,1,-,.,Name=nan;Desc=fragile,YLR225C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,40151.0,40453.0,1,-,.,Name=EMP47;Desc=stable,YFL048C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,241416.0,241673.0,1,-,.,Name=DUG1;Desc=stable,YFR044C_NFR/NDR
chrII,rossi_2021_promoters,promoter,71144.0,71607.0,1,-,.,Name=ALG3;Desc=stable,YBL082C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,807696.0,808077.0,1,-,.,Name=NSR1;Desc=fragile,YGR159C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,296176.0,296459.0,1,-,.,Name=CMK2;Desc=stable,YOL016C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,277517.0,277829.0,1,-,.,Name=NOP53;Desc=fragile,YPL146C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,942218.0,942450.0,1,-,.,Name=HSV2;Desc=stable,YGR223C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,282342.0,282601.0,1,-,.,Name=RRP14;Desc=stable,YKL082C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,396422.0,396664.0,1,-,.,Name=ARG7;Desc=stable,YMR062C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,110494.0,110881.0,1,-,.,Name=ERG24;Desc=fragile,YNL280C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,252645.0,252938.0,1,-,.,Name=NOP12;Desc=fragile,YOL041C_NFR/NDR
chrV,rossi_2021_promoters,promoter,337416.0,337921.0,1,-,.,Name=PTC2;Desc=stable,YER089C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,426083.0,426526.0,1,-,.,Name=ETT1;Desc=fragile,YOR051C_NFR/NDR
chrV,rossi_2021_promoters,promoter,149996.0,150320.0,1,-,.,Name=WBP1;Desc=fragile,YEL002C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,442307.0,442632.0,1,-,.,Name=MED2;Desc=stable,YDL005C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,415895.0,416152.0,1,-,.,Name=DBP5;Desc=fragile,YOR046C_NFR/NDR
chrII,rossi_2021_promoters,promoter,62657.0,62906.0,1,-,.,Name=nan;Desc=stable,YBL086C_NFR/NDR
chrII,rossi_2021_promoters,promoter,297767.0,298055.0,1,-,.,Name=CDS1;Desc=stable,YBR029C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,462098.0,462412.0,1,-,.,Name=MNN9;Desc=fragile,YPL050C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,458173.0,458433.0,1,-,.,Name=MAF1;Desc=stable,YDR005C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,96383.0,96662.0,1,-,.,Name=VHS2;Desc=stable,YIL135C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,716824.0,717126.0,1,-,.,Name=LIP5;Desc=fragile,YOR196C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,554181.0,554460.0,1,-,.,Name=HMX1;Desc=nan,YLR205C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,813675.0,813987.0,1,-,.,Name=RPT4;Desc=fragile,YOR259C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,836794.0,837180.0,1,-,.,Name=RIT1;Desc=stable,YMR283C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,870051.0,870297.0,1,-,.,Name=TIF3;Desc=fragile,YPR163C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,329463.0,329699.0,1,-,.,Name=MPE1;Desc=stable,YKL059C_NFR/NDR
chrV,rossi_2021_promoters,promoter,82710.0,83039.0,1,-,.,Name=RAD23;Desc=stable,YEL037C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,720390.0,720808.0,1,-,.,Name=nan;Desc=stable,YDR132C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,841976.0,842352.0,1,-,.,Name=RVB1;Desc=fragile,YDR190C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,894211.0,894506.0,1,-,.,Name=SLY41;Desc=nan,YOR307C_NFR/NDR
chrX,rossi_2021_promoters,promoter,559121.0,559436.0,1,-,.,Name=ARP3;Desc=fragile,YJR065C_NFR/NDR
chrII,rossi_2021_promoters,promoter,586161.0,586589.0,1,-,.,Name=EHT1;Desc=fragile,YBR177C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,162179.0,162559.0,1,-,.,Name=SLM5;Desc=fragile,YCR024C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,381269.0,381534.0,1,-,.,Name=ALG2;Desc=stable,YGL065C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,209640.0,210069.0,1,-,.,Name=RRT12;Desc=nan,YCR045C_NFR/NDR
