PPI,DRUG,SNP,Chr,Pos,p-value_eQTL,p-value_rMVP,FDR,-log_pval,name,sgd_id,locus_id,snps_class_up,snps_class_down,description
SNA4:VAC8,Metformin,4533,7,754860,0.0004105708268912,0.0004135653131628,0.134443012021011,3.383455893835088,FHN1,SGDID:S000003363,YGR131W,ORF,Verified ORF,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication"""
ERV25:ORM2,Metformin,4721,7,943177,0.000412294470314,0.0004557272707679,0.134871508272897,3.341294982412395,AZR1,SGDID:S000003456,YGR224W,ORF,Verified ORF,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole"""
MID2:TPO4,Metformin,1004,3,92716,0.0004133951229172,0.0004018049483663,0.135126068610562,3.3959847190687418,LEU2,SGDID:S000000523,YCL018W,Close to 3'-UTR,Close to 3'-UTR,"""Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of beta-ethylmalate into alpha-ketovalerate"""
ERG11:ERG5,Metformin,980,3,76147,0.0004176719665492,0.0004187226624617,0.136099770173816,3.3780735332197933,AGP1,SGDID:S000000530,YCL025C,ORF,Verified ORF,"""Broad-specificity ; low-affinity amino acid permease; minor serine permease with major contributions from paralog Gnp1p; involved in uptake of asparagine ; glutamine ; and other amino acids; expression induced by amino acids and regulated by SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p)"""
SSH1:ORM2,Metformin,8805,13,501075,0.0004185038256662,0.00042298217004,0.136288513600597,3.373677939046809,,,YMR116C_NFR/NDR,Promoter,Promoter,fragile
ALO1:ADE17,Metformin,7483,12,84341,0.000423553824931,0.0004066672032192,0.137329230844604,3.390760851040855,,,YLL028W_NFR/NDR,Promoter,Promoter,fragile
ERG11:ORM2,Metformin,8804,13,500701,0.000425797368413,0.0004397416972425,0.137842074930303,3.356802351701786,,,CUT300_NFR/NDR,Promoter,Promoter,
SRO9:GIS2,Metformin,684,2,577915,0.0004266229677537,0.000447529954169,0.137976381212065,3.3491778910856365,NPL4,SGDID:S000000374,YBR170C,ORF,Verified ORF,"""Substrate-recruiting cofactor of the Cdc48p-Npl4p-Ufd1p segregase; assists Cdc48p in the dislocation of misfolded ; polyubiquitinated ERAD substrates that are subsequently delivered to the proteasome for degradation; also involved in the regulated destruction of resident ER membrane proteins ; such as HMG-CoA reductase (Hmg1/2p) and cytoplasmic proteins (Fbp1p); role in mobilizing membrane bound transcription factors by regulated ubiquitin/proteasome-dependent processing (RUP)"""
ERG11:TPO4,Metformin,3076,5,229833,0.0004267610479934,0.000437403202635,0.138003122191082,3.3591180414135713,GLN3,SGDID:S000000842,YER040W,ORF,Verified ORF,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced"""
ERV25:ORM2,Metformin,8822,13,511842,0.0004278955914439,0.0004554225775017,0.13826231764213,3.3415854431074554,YMR122C,SGDID:S000004729,YMR122C,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene"""
ADE17:PGM2,Metformin,8814,13,506332,0.00043191480393,0.000451827994924,0.139157900020499,3.3450268640213325,ASI1,SGDID:S000004725,YMR119W,ORF,Verified ORF,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; the Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids"""
ERG11:ERV25,Metformin,10893,15,912636,0.0004328490012619,0.0004267275056818,0.139326744506471,3.3698493628101764,YOR318C,SGDID:S000005845,YOR318C,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo"""
HNM1:TPO2,Metformin,11123,16,55474,0.00043644088058,0.0004650312530039,0.140150912739974,3.332517858828259,,,XUT_16F-19_NFR/NDR,Promoter,Promoter,
ADE17:GIS2,Metformin,2426,4,1162010,0.0004375386035299,0.0004534201563166,0.140418946309496,3.343499177675531,YDR344C,SGDID:S000002752,YDR344C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains"""
SNA4:VAC8,Metformin,1004,3,92716,0.0004385759714196,0.0001325556169418,0.140661263019716,3.8776018646480193,LEU2,SGDID:S000000523,YCL018W,Close to 3'-UTR,Close to 3'-UTR,"""Beta-isopropylmalate dehydrogenase (IMDH); catalyzes the third step in the leucine biosynthesis pathway; can additionally catalyze the conversion of beta-ethylmalate into alpha-ketovalerate"""
MID2:PIN2,Metformin,12031,MT,34281,0.0004411716830693,0.0004332210889919,0.141214997001252,3.363290410287983,,,Q:32502-35372,Intergenic region,Intergenic region,between ORI2 and YNCQ0004W
FMP45:MID2,Metformin,9439,14,244751,0.0004434998036297,0.0004539477796329,0.141717415445141,3.342994103798572,IES2,SGDID:S000005159,YNL215W,ORF,Verified ORF,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress"""
MID2:TPO2,Metformin,2336,4,1022771,0.0004451230552415,0.0004607987106634,0.142084237427363,3.336488744759658,PHM6,SGDID:S000002689,YDR281C,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expression is regulated by phosphate levels"""
SRO9:SGN1,Metformin,992,3,84780,0.0004455475361667,8.85818329034433e-05,0.142177224619608,4.052655337692988,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
ERG11:TPO4,Metformin,3074,5,229595,0.000445974908929,0.0004573881626604,0.142277151984254,3.339715079252209,,,YER040W_NFR/NDR,Promoter,Promoter,stable
ERG11:ERG5,Metformin,6130,10,256140,0.0004474862390821,0.0004828042607996,0.142619278351124,3.3162289058621996,TOK1,SGDID:S000003629,YJL093C,ORF,Verified ORF,"""Outward-rectifier potassium channel of the plasma membrane; has two pore domains in tandem ; each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin"""
ERG11:MID2,Metformin,8911,13,588591,0.0004487102854505,0.00045533359523,0.142911883405461,3.3416703055785897,MSS11,SGDID:S000004774,YMR164C,ORF,Verified ORF,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1"""
HNM1:MID2,Metformin,8817,13,510249,0.0004495020829828,0.0004925111021238,0.143054329818616,3.307583975244015,RPL15B,SGDID:S000004728,YMR121C,ORF,Verified ORF,"""Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15 ; no bacterial homolog; RPL15B has a paralog ; RPL15A ; that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress"""
SSH1:ERV25,Metformin,276,2,107124,0.000449659189035,0.0004446367696077,0.143086049394101,3.3519946258083517,SKT5,SGDID:S000000157,YBL061C,ORF,Verified ORF,"""Activator of Chs3p (chitin synthase III) during vegetative growth; recruits Chs3p to the bud neck via interaction with Bni4p; SKT5 has a paralog ; SHC1 ; that arose from the whole genome duplication"""
RET2:SNA3,Metformin,2307,4,976264,0.000449747934093,0.0004648845479659,0.143099301374432,3.3326548888452407,,,YDR259C_NFR/NDR,Promoter,Promoter,stable
ERG11:TPO4,Metformin,3066,5,225231,0.0004504901259746,0.0004403862936536,0.143277255369345,3.35616620623807,,,YER037W_NFR/NDR,Promoter,Promoter,fragile
ERG11:ERG5,Metformin,8145,12,795940,0.0004532793654911,0.0004693978707895,0.143878304722385,3.3284588847128593,RPS25B,SGDID:S000004325,YLR333C,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S25 ; no bacterial homolog; RPS25B has a paralog ; RPS25A ; that arose from the whole genome duplication"""
ERG11:ERG5,Metformin,8134,12,790027,0.000460870051853,0.0004810613107423,0.145507942259886,3.3177995697380096,,,YLR332W_NFR/NDR,Promoter,Promoter,fragile
SSH1:ERG11,Metformin,3063,5,222346,0.0004655064583469,0.0004812784324114,0.146451957431646,3.3176035999777196,YER034W,SGDID:S000000836,YER034W,ORF,Verified ORF,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress"""
RET2:EMP47,Metformin,990,3,84735,0.0004664023079337,0.0005243368618754,0.146615980495371,3.280389609487617,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
HNM1:RBD2,Metformin,10199,15,181986,0.0004693547628989,0.000629233822604,0.147252988263709,3.2011879412053106,AVO1,SGDID:S000005438,YOL078W,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
ERV25:RBD2,Metformin,3710,6,101306,0.0004723572701186,0.000483381845148,0.14784741010539,3.315709664851218,,,tP(UGG)F_NFR/NDR,Promoter,Promoter,
ALO1:ADE17,Metformin,5719,9,244304,0.0004724575376139,0.0004834293214633,0.1478713871051,3.3156670118441274,ARC15,SGDID:S000001324,YIL062C,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity"""
ERG11:HYR1,Metformin,1893,4,588662,0.0004768152422667,0.000495064533156,0.14871955163708,3.305338185779949,DOA4,SGDID:S000002476,YDR069C,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin hydrolase; deubiquitinates intralumenal vesicle (ILVs) cargo proteins; required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates ; acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins destined for the vacuole; DOA4 has a paralog ; UBP5 ; that arose from the whole genome duplication"""
ERG11:TPO4,Metformin,3075,5,229778,0.0004785618995688,0.0004906857453607,0.149077686848801,3.309196558283829,FMP49,SGDID:S000028746,YER038W-A,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; almost completely overlaps ORF HVG1/YER039C"""
PMC1:CTR2,Metformin,9438,14,241965,0.0004792818849887,0.0004919995510609,0.149216750718455,3.3080352935169137,RAP1,SGDID:S000005160,YNL216W,ORF,Verified ORF,"""Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation ; repression ; chromatin silencing ; telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain ; central region with homology to Myb DNA binding domain ; and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters"""
ERV25:ORM2,Metformin,9854,14,708456,0.0004795086202416,0.0004975043438808,0.149248181383676,3.3032031229278527,,,YNR047W_NFR/NDR,Promoter,Promoter,stable
ERG11:HYR1,Metformin,1852,4,553181,0.0004796026981016,0.0004490704686494,0.14926503028395,3.3476855036643,YDR048C,SGDID:S000002455,YDR048C,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORF VMS1/YDR049W"""
ALO1:UIP4,Metformin,9439,14,244751,0.0004808482741564,0.0004955156076082,0.149553038409531,3.3049426616804913,IES2,SGDID:S000005159,YNL215W,ORF,Verified ORF,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress"""
ERV25:RBD2,Metformin,3708,6,98879,0.0004819913346087,0.0004915113456728,0.149797368770187,3.3084664527937573,PAU5,SGDID:S000001874,YFL020C,Close to 3'-UTR,Close to 3'-UTR,"""Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; induced during alcoholic fermentation; induced by low temperature and also by anaerobic conditions; negatively regulated by oxygen and repressed by heme"""
ALO1:ADE17,Metformin,5724,9,245431,0.0004821622001859,0.0004932628378254,0.149836981157042,3.306921602833649,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
HNM1:TPO2,Metformin,4536,7,758060,0.0004835171897025,0.0005049822923928,0.15014567860134,3.2967238504970346,CAF130,SGDID:S000003366,YGR134W,ORF,Verified ORF,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation"""
ALO1:ADE17,Metformin,5707,9,243307,0.0004838476139395,0.0004972427451377,0.150198357874349,3.303431544592966,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
HNM1:TPO2,Metformin,4532,7,753356,0.0004867277281124,0.0005148686950947,0.150817126331051,3.2883035132241076,YGR130C,SGDID:S000003362,YGR130C,ORF,Verified ORF,"""Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)"""
ERG11:TPO4,Metformin,4267,7,442196,0.0004875324227196,0.0006788850174387,0.150965975162488,3.1682037758233226,SCW11,SGDID:S000002996,YGL028C,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p"""
ERG11:TPO4,Metformin,3073,5,229365,0.0004900269647812,0.0005026861426773,0.151537498272583,3.298703086607476,YER039C-A,SGDID:S000007226,YER039C-A,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YER039C-A is not an essential gene"""
GTR1:SLM4,Metformin,7428,12,17131,0.0004964703997859,0.000510486512447,0.152884816160206,3.2920157279105147,MHT1,SGDID:S000003985,YLL062C,ORF,Verified ORF,"""S-methylmethionine-homocysteine methyltransferase; functions along with Sam4p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio"""
ERG27:ACF2,Metformin,2307,4,976264,0.0005017662603829,0.0005183787645977,0.153944747799444,3.285352797660101,,,YDR259C_NFR/NDR,Promoter,Promoter,stable
HNM1:MAM33,Metformin,2319,4,1000959,0.0005023350079125,0.0005122940408742,0.15405599880727,3.2904806959107056,HEL2,SGDID:S000002674,YDR266C,ORF,Verified ORF,"""RING finger ubiquitin ligase (E3); subunit of ribosome-associated quality control trigger complex (RQT); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; required to trigger ribosome-associated quality control (RQC) and canonical no-go decay; ubiquitinates Rps20 and Rps3; binds to ribosomal RNA ; mRNA and tRNA"""
ADE17:GIS2,Metformin,2427,4,1162013,0.0005047476968606,0.0005237645215316,0.154611927925807,3.280863922911347,YDR344C,SGDID:S000002752,YDR344C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains"""
RET2:EMP47,Metformin,10012,15,15458,0.0005049797492915,0.0004051087976429,0.154657653337242,3.3924283252531495,YOL159C-A,SGDID:S000007627,YOL159C-A,ORF,Verified ORF,"""Protein of unknown function; overexpression affects endocytic protein trafficking; identified by sequence comparison with hemiascomycetous yeast species"""
ERG11:PIS1,Metformin,4536,7,758060,0.0005099910587004,0.0005212408247891,0.155723162923604,3.2829615766772458,CAF130,SGDID:S000003366,YGR134W,ORF,Verified ORF,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation"""
MID2:TPO2,Metformin,2331,4,1017795,0.0005143128950869,0.0005284961536414,0.156604756159326,3.2769581691103755,YDR278C,SGDID:S000002686,YDR278C,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene"""
HNM1:TPO2,Metformin,11129,16,55976,0.0005168268226455,0.0005316130388117,0.157043908213256,3.2744043757079977,,,YPLCdelta1_NFR/NDR,Promoter,Promoter,
ALO1:ADE17,Metformin,5784,9,267323,0.0005197641424598,0.0005319121759942,0.157712014754005,3.274160068136707,SYG1,SGDID:S000001309,YIL047C,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency"""
SRO9:GIS2,Metformin,984,3,80444,0.0005220368115394,0.0006468525400448,0.158189663475821,3.189194712134792,KCC4,SGDID:S000000529,YCL024W,ORF,Verified ORF,"""Protein kinase of the bud neck involved in the septin checkpoint; associates with septin proteins ; negatively regulates Swe1p by phosphorylation ; shows structural homology to bud neck kinases Gin4p and Hsl1p; KCC4 has a paralog ; GIN4 ; that arose from the whole genome duplication"""
ERG11:ORM2,Metformin,5675,9,200287,0.000526503586308,0.0005449216734763,0.159128011195143,3.2636659183136,YIL086C,SGDID:S000001348,YIL086C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains"""
ERG11:TPO4,Metformin,3078,5,230375,0.0005292421254772,0.0005419257148728,0.159663021543038,3.266060240826705,GLN3,SGDID:S000000842,YER040W,ORF,Verified ORF,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced"""
ADE17:GIS2,Metformin,2664,4,1456318,0.0005316686178979,0.0005739777189428,0.160192500503473,3.2411049660131863,,,SUT078,Unstable transcript,SUT,ncRNA_UNB
ERG11:PIS1,Metformin,8800,13,495523,0.0005317191832667,0.0005525904147954,0.160194819066368,3.257596652603672,FOL3,SGDID:S000004719,YMR113W,ORF,Verified ORF,"""Dihydrofolate synthetase ; involved in folic acid biosynthesis; catalyzes conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis; FOL3 has a paralog ; RMA1 ; that arose from the whole genome duplication"""
HUG1:ADE17,Metformin,9991,14,771372,0.0005319153637272,0.0005574709733985,0.160228086759718,3.2537777406942294,YNR071C,SGDID:S000005354,YNR071C,ORF,Uncharacterized ORF,"""Putative aldose 1-epimerase"""
ALO1:ADE17,Metformin,5712,9,243723,0.0005334898866295,0.0005456631502132,0.160533563630296,3.2630753740516254,YRB2,SGDID:S000001325,YIL063C,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability"""
RET2:SNA3,Metformin,2308,4,976271,0.0005343561911326,0.0005518576720576,0.160706473666054,3.2581729154052645,,,YDR259C_NFR/NDR,Promoter,Promoter,stable
ERG11:PIS1,Metformin,4531,7,751217,0.0005363821601566,0.0005888135697198,0.161080179469883,3.2300221898619266,SYF2,SGDID:S000003361,YGR129W,Close to 3'-UTR,Close to 3'-UTR,"""Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest"""
ERG11:ERG5,Metformin,9722,14,599947,0.0005364853457705,0.0006308983293425,0.161104693290056,3.2000406226309384,YNL018C,SGDID:S000004963,YNL018C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YNL018C has a paralog ; YNL034W ; that arose from a segmental duplication"""
ERV25:ORM2,Metformin,2782,5,18904,0.0005377412658374,0.0006651585555953,0.161371047726668,3.1770748184377777,DSF1,SGDID:S000000796,YEL070W,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; deletion suppresses mutation of mpt5; DSF1 has a paralog ; MAN2 ; that arose from a segmental duplication"""
ERG11:ERV25,Metformin,10077,15,63056,0.0005450504145462,0.0009862370480821,0.162812965495716,3.0060186871877543,RTC1,SGDID:S000005498,YOL138C,ORF,Verified ORF,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
HNM1:TPO4,Metformin,1002,3,92556,0.0005455048046797,0.0006092675355473,0.16291637019175,3.2151919623782237,,,YCLWdelta2b_NFR/NDR,Promoter,Promoter,
ERG11:ORM2,Metformin,4535,7,757758,0.0005507341900566,0.0005902403712045,0.163917071917575,3.2289710889876715,PEX4,SGDID:S000003365,YGR133W,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis"""
ERG11:ORM2,Metformin,5674,9,200074,0.0005511514574535,0.0005705894250268,0.163986758270952,3.2436762815661937,AIM19,SGDID:S000001349,YIL087C,ORF,Verified ORF,"""Protein of unknown function; mitochondrial protein that physically interacts with Tim23p; null mutant displays reduced respiratory growth"""
ERG11:PIS1,Metformin,4535,7,757758,0.0005526858063708,0.0005752667947141,0.164279772509109,3.240130693397803,PEX4,SGDID:S000003365,YGR133W,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis"""
ADE17:PGM2,Metformin,1080,3,189025,0.0005581429460231,0.0005698803382379,0.165400891699339,3.2442163266058976,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
SSH1:ERG11,Metformin,2307,4,976264,0.0005580931653342,0.0005765043560506,0.165400891699339,3.239197406840069,,,YDR259C_NFR/NDR,Promoter,Promoter,stable
ERG11:ERG5,Metformin,9723,14,599953,0.000558800516587,0.0006706308250142,0.165520311006837,3.173516488446861,YNL018C,SGDID:S000004963,YNL018C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YNL018C has a paralog ; YNL034W ; that arose from a segmental duplication"""
ADE17:PGM2,Metformin,11776,16,657410,0.0005596157100942,0.0006463496441461,0.165623437669549,3.189532485960813,,,YPR047W_NFR/NDR,Promoter,Promoter,stable
GTR1:SLM4,Metformin,11555,16,408647,0.0005599082822512,0.0005778420796815,0.165659059250902,3.2381908350981763,ATP4,SGDID:S000005999,YPL078C,ORF,Verified ORF,"""Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large ; evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex ; which in turn determines the shape of inner membrane cristae; phosphorylated"""
SRO9:SGN1,Metformin,8908,13,588576,0.0005627265743436,0.000637463687088,0.16617256529636,3.195544549633577,MSS11,SGDID:S000004774,YMR164C,ORF,Verified ORF,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1"""
SRO9:GIS2,Metformin,681,2,574592,0.0005632625760435,0.0005836107632211,0.166272923206143,3.2338767072439265,SSE2,SGDID:S000000373,YBR169C,ORF,Verified ORF,"""Member of Hsp110 subclass of the heat shock protein 70 (HSP70) family; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; may be involved in protein folding; localized to the cytoplasm; SSE2 has a paralog ; SSE1 ; that arose from the whole genome duplication"""
SSH1:ERV25,Metformin,7293,11,533229,0.0005633611627562,0.0005572853600832,0.166295457091219,3.253922365733669,MRS4,SGDID:S000001760,YKR052C,ORF,Verified ORF,"""Iron transporter of the mitochondrial carrier family; mediates Fe2+ transport across the inner mitochondrial membrane; active under low-iron conditions; may transport other cations; protein abundance increases in response to DNA replication stress; MRS4 has a paralog ; MRS3 ; that arose from the whole genome duplication"""
ADE17:HYR1,Metformin,7170,11,401921,0.0005689913381847,0.0005802558661798,0.167375635129373,3.2363804602875743,SPT23,SGDID:S000001503,YKL020C,ORF,Verified ORF,"""ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog ; MGA2 ; that arose from the whole genome duplication"""
ERG11:ERG5,Metformin,6133,10,260357,0.0005715142162944,0.0006016370630235,0.167879886219332,3.2206654174782754,SRS2,SGDID:S000003628,YJL092W,ORF,Verified ORF,"""DNA helicase and DNA-dependent ATPase; role in DNA repair and checkpoint recovery ; in the proper timing of commitment to meiotic recombination and the Meiosis I to II transition; blocks trinucleotide repeat expansion; affects genome stability; disassembles Rad51p nucleoprotein filaments during meiotic recombination; stimulates Mus81p-Mms4p endonuclease activity independent of catalytic activity; ATPase and ssDNA translocating motor activities inhibited by Dmc1p; functional homolog of human RTEL1"""
ERV25:RBD2,Metformin,3713,6,101478,0.0005740454540832,0.0005862162295723,0.168365339672004,3.2319421621580338,,,tP(UGG)F_NFR/NDR,Promoter,Promoter,
SNA4:GTR2,Metformin,786,2,712962,0.0005763567651754,0.0006138976905866,0.168820089328328,3.2119040003831536,RRT2,SGDID:S000000450,YBR246W,Close to 3'-UTR,Close to 3'-UTR,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins"""
MID2:TPO2,Metformin,10744,15,763531,0.0005775229376574,0.0006207860532737,0.169066791653579,3.2070580486028173,HER1,SGDID:S000005753,YOR227W,ORF,Verified ORF,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication"""
MID2:WSC2,Metformin,9135,13,806573,0.0005781596182933,0.000593448531295,0.169206780393276,3.226616940641729,,,YMR270C_NFR/NDR,Promoter,Promoter,stable
ADE17:PGM2,Metformin,1081,3,189052,0.0005797894027863,0.0005882410080855,0.169524432939591,3.230444702772759,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
