PPI,DRUG,SNP,Chr,Pos,p-value_eQTL,p-value_rMVP,FDR,-log_pval,name,sgd_id,locus_id,snps_class_up,snps_class_down,description
ERG11:ORM2,Fluconazole,4921,8,80030,0.0004559933165264,0.0004654516428975,0.14447417887037,3.3321254324348994,YHL012W,SGDID:S000001004,YHL012W,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication"""
FMP45:MID2,Fluconazole,1865,4,567417,0.0004567854430133,0.0004820405951786,0.144650880883334,3.3169163859942037,YOS9,SGDID:S000002464,YDR057W,ORF,Verified ORF,"""ER quality-control lectin; integral subunit of the HRD ligase; participates in efficient ER retention of misfolded proteins by recognizing them and delivering them to Hrd1p; binds to glycans with terminal alpha-1,6 linked mannose on misfolded N-glycosylated proteins and participates in targeting proteins to ERAD; member of the OS-9 protein family"""
MID2:TPO4,Fluconazole,9431,14,233872,0.0004578533680898,0.0004688706451877,0.144891513776769,3.32894695649568,,,CUT325_NFR/NDR,Promoter,Promoter,
ERG11:ORM2,Fluconazole,5714,9,243799,0.0004578926970989,0.0004699442914454,0.144897824190833,3.3279536215362175,,,YIL063C_NFR/NDR,Promoter,Promoter,stable
HNM1:TPO4,Fluconazole,3142,5,284696,0.0004592843628314,0.0004568199439319,0.145172242426551,3.3402549438373064,,,SUT093,Unstable transcript,SUT,ncRNA_UNB
ERV25:EMP47,Fluconazole,4969,8,119122,0.0004604144387737,0.0004740537815213,0.145449447189937,3.3241723847120985,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
HNM1:TPO1,Fluconazole,7170,11,401921,0.0004605568155475,0.0004711349087484,0.145449447189937,3.3268547155131545,SPT23,SGDID:S000001503,YKL020C,ORF,Verified ORF,"""ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog ; MGA2 ; that arose from the whole genome duplication"""
SSH1:ORM2,Fluconazole,9124,13,783460,0.0004614411454035,0.0004467003066639,0.145619009490848,3.349983749380873,ROY1,SGDID:S000004871,YMR258C,ORF,Verified ORF,"""GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p"""
MID2:TPO2,Fluconazole,2370,4,1095022,0.0004615186339078,0.0004738049299593,0.145625935407979,3.324400424738241,OMS1,SGDID:S000002724,YDR316W,ORF,Verified ORF,"""Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif and is predicted to be an RNA methyltransferase; multicopy suppressor of respiratory defects caused by OXA1 mutations"""
GTR1:SLM4,Fluconazole,3143,5,285154,0.0004619333214363,0.0004693504259652,0.14571371936046,3.3285027836482333,,,SUT093,Unstable transcript,SUT,ncRNA_UNB
ADE17:GIS2,Fluconazole,10225,15,214295,0.0004625976320065,0.0004666065140106,0.145867860041691,3.3310492025780323,MAM3,SGDID:S000005421,YOL060C,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
ERV25:ORM2,Fluconazole,3123,5,268009,0.0004631825470868,0.0004756071434771,0.146002769639086,3.3227516310310845,FCY2,SGDID:S000000858,YER056C,ORF,Verified ORF,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"""
ERV25:ORM2,Fluconazole,3124,5,268019,0.0004631825470868,0.0004756071434771,0.146002769639086,3.3227516310310845,FCY2,SGDID:S000000858,YER056C,ORF,Verified ORF,"""Purine-cytosine permease; mediates purine (adenine ; guanine ; and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress"""
FMP45:MID2,Fluconazole,8482,13,75773,0.000463240374455,0.0005968813205577,0.146002769639086,3.2241120121715747,ARG81,SGDID:S000004565,YML099C,ORF,Verified ORF,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p"""
HNM1:RBD2,Fluconazole,8503,13,82403,0.0004635143417923,0.0006322462793389,0.14606447812018,3.1991137177247033,YML094C-A,SGDID:S000004561,YML094C-A,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene GIM5/YML094W; deletion confers sensitivity to GSAO"""
FMP45:HNM1,Fluconazole,11532,16,374664,0.0004637583955351,0.0004496300625836,0.146104421796805,3.3471446592323844,SSU1,SGDID:S000006013,YPL092W,ORF,Verified ORF,"""Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein"""
HUG1:PGM2,Fluconazole,9432,14,236810,0.0004650340212876,0.0004696236587096,0.146369014906825,3.328250032313656,ALG9,SGDID:S000005163,YNL219C,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"""
FMP45:MEP1,Fluconazole,4975,8,122207,0.0004653873930991,0.0004770629616685,0.146438607830338,3.3214242999939976,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
HNM1:TPO2,Fluconazole,5721,9,244863,0.0004658775531063,0.0004815964098758,0.146516659464521,3.31731675924388,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
RET2:EMP70,Fluconazole,3137,5,274601,0.0004662042064377,0.0004822387302615,0.146566036207654,3.316737912864861,FCY21,SGDID:S000000862,YER060W,ORF,Verified ORF,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
ERV25:UIP4,Fluconazole,9427,14,220803,0.0004671028839541,0.0004980473785649,0.146780406387147,3.3027293414359242,YNL228W,SGDID:S000005172,YNL228W,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"""
HNM1:TPO1,Fluconazole,4285,7,467332,0.0004672685950789,0.0005096920711128,0.146795682876579,3.292692122343688,PUF4,SGDID:S000002982,YGL014W,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"""
SNA4:GTR2,Fluconazole,3122,5,266246,0.0004681786535279,0.0004803869269538,0.146990400094251,3.3184088198142585,,,YER055C_NFR/NDR,Promoter,Promoter,fragile
SNA4:GTR2,Fluconazole,4976,8,122347,0.0004681834277797,0.0004667096585658,0.146990400094251,3.330953211288777,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
GTR1:SLM4,Fluconazole,4960,8,114970,0.0004684345737116,0.0004343286042704,0.147050014901943,3.362181567672736,,,CUT173_NFR/NDR,Promoter,Promoter,
ERG11:HYR1,Fluconazole,4943,8,102150,0.0004692773269576,0.0004954390079493,0.147234874788902,3.305009802614536,,,YHL003C_NFR/NDR,Promoter,Promoter,fragile
ERV25:UIP4,Fluconazole,10597,15,639445,0.0004695419677791,0.0004922110202704,0.147305537123601,3.3078486669659157,PNS1,SGDID:S000005687,YOR161C,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; has similarity to Torpedo californica tCTL1p ; which is postulated to be a choline transporter ; neither null mutation nor overexpression affects choline transport"""
HNM1:RBD2,Fluconazole,10225,15,214295,0.0004698082874201,0.0004668754540902,0.147342376899404,3.330798958438872,MAM3,SGDID:S000005421,YOL060C,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
DHH1:LSM3,Fluconazole,3128,5,269900,0.0004700018041589,0.0004580632713595,0.147394112011502,3.339074529628363,,,XUT_5F-129_NFR/NDR,Promoter,Promoter,
ERG27:ACF2,Fluconazole,8927,13,601209,0.0004703848150393,0.0004846554004847,0.147446166743587,3.3145669435835665,,,YMR169C_NFR/NDR,Promoter,Promoter,stable
ADE17:GIS2,Fluconazole,2402,4,1144564,0.0004708117521077,0.000477470263029,0.147531082427751,3.32105367121022,MSN5,SGDID:S000002743,YDR335W,ORF,Verified ORF,"""Karyopherin; involved in nuclear import and export of proteins ; including import of replication protein A and export of Far1p and transcription factors Swi5p ; Swi6p ; Msn2p ; and Pho4p; required for re-export of mature tRNAs after their retrograde import from the cytoplasm; exportin-5 homolog"""
GTR1:SLM4,Fluconazole,3133,5,273551,0.0004708136391482,0.0004836844532376,0.147531082427751,3.3154378716391055,PCL6,SGDID:S000000861,YER059W,ORF,Verified ORF,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
RET2:EMP70,Fluconazole,3139,5,279640,0.0004708598542732,0.0004887723154109,0.147537863049568,3.310893400974951,,,YER061C_NFR/NDR,Promoter,Promoter,stable
ERV25:EMP47,Fluconazole,4293,7,472246,0.0004708747610829,0.000437568228522,0.147537863049568,3.3589542193037447,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
TPO1:TPO2,Fluconazole,3137,5,274601,0.0004717052975461,0.0004923824856258,0.147748537598706,3.3076974036110496,FCY21,SGDID:S000000862,YER060W,ORF,Verified ORF,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
DHH1:LSM3,Fluconazole,4927,8,83452,0.0004719218188843,0.000492075172092,0.147780915157785,3.3079685469664444,ETP1,SGDID:S000001002,YHL010C,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences"""
HNM1:ERG11,Fluconazole,10229,15,216273,0.0004719514121584,0.0004964796598022,0.147782270069045,3.3040985393470788,MAM3,SGDID:S000005421,YOL060C,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
SRO9:SGN1,Fluconazole,4952,8,111633,0.0004724936944923,0.0004630859384045,0.147871531654719,3.334338406149378,,,SUT152,Unstable transcript,SUT,ncRNA_UNB
HNM1:TPO2,Fluconazole,8894,13,573670,0.0004734741786631,0.0004892978317766,0.148103959683372,3.3104267087230874,MRPS8,SGDID:S000004767,YMR158W,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the small subunit"""
TPO1:MID2,Fluconazole,4978,8,122655,0.0004737786107237,0.0004912179435337,0.14817437946399,3.3087257773812615,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
GTR1:SLM4,Fluconazole,4940,8,99461,0.000474084462326,0.000479088272907,0.148239017091538,3.3195844596451134,MRP4,SGDID:S000000996,YHL004W,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit"""
ERG11:ORM2,Fluconazole,5715,9,243866,0.0004743501979817,0.0004906185016319,0.148303493876018,3.309256078214565,,,YIL063C_NFR/NDR,Promoter,Promoter,stable
ERV25:ORM2,Fluconazole,4962,8,115390,0.0004746469316761,0.0005665865452673,0.148371438470112,3.246733742885732,,,YHR005C_NFR/NDR,Promoter,Promoter,
ALO1:ADE17,Fluconazole,5726,9,245890,0.0004747574220916,0.0004286818862178,0.148393563314647,3.3678648670418654,ARS923,SGDID:S000119034,ARS923,Other features,Replication,"""Autonomously Replicating Sequence"""
MID2:RSN1,Fluconazole,4290,7,469647,0.0004752594014372,0.0005244567881304,0.148467735358507,3.2802902890712344,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
DHH1:LSM3,Fluconazole,4960,8,114970,0.0004753331010266,0.0005676466913456,0.148467735358507,3.2459218891839847,,,CUT173_NFR/NDR,Promoter,Promoter,
ERV25:EMP47,Fluconazole,4291,7,469734,0.0004759016973685,0.0004677981062589,0.148554439243627,3.3299415406349775,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
DHH1:LSM3,Fluconazole,4925,8,82815,0.0004759945069676,0.000486783880089,0.148568970428195,3.312663811921658,ETP1,SGDID:S000001002,YHL010C,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences"""
RET2:EMP47,Fluconazole,9552,14,408085,0.0004771984952784,0.0004396927086293,0.148808036822728,3.3568507361731434,,,YNL116W_NFR/NDR,Promoter,Promoter,fragile
HNM1:ERG11,Fluconazole,10231,15,216278,0.0004773104410243,0.0005807812981182,0.148828514542535,3.235987376906511,MAM3,SGDID:S000005421,YOL060C,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
MID2:TPO4,Fluconazole,8638,13,278674,0.0004779195297487,0.000466307249372,0.148927242095944,3.3313278328024585,PLB2,SGDID:S000004608,YMR006C,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine"""
SSH1:ERG11,Fluconazole,4977,8,122370,0.0004780969458003,0.0004938217533268,0.14897010475297,3.306429782889897,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
ERV25:EMP47,Fluconazole,4286,7,467497,0.0004782763020946,0.0004428018910537,0.149019777294173,3.3537905330678557,PUF4,SGDID:S000002982,YGL014W,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"""
ERG27:ACF2,Fluconazole,4293,7,472246,0.0004784073878992,0.0004709261123206,0.149041979462135,3.3270472277515157,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
DHH1:LSM3,Fluconazole,4936,8,96286,0.0004786502899021,0.0004882841588524,0.149092792421883,3.3113273650760773,STE20,SGDID:S000000999,YHL007C,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family"""
RET2:EMP47,Fluconazole,3137,5,274601,0.000480006157468,0.0004993705247853,0.149365716688766,3.3015770953464556,FCY21,SGDID:S000000862,YER060W,ORF,Verified ORF,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
HNM1:TPO4,Fluconazole,3754,6,173904,0.0004800610293072,0.0004965412641381,0.149375407471438,3.3040446544338167,,,YFR014C_NFR/NDR,Promoter,Promoter,stable
HNM1:RBD2,Fluconazole,10202,15,184082,0.0004804547673892,0.000504430947854,0.149474194279747,3.297198276440926,AVO1,SGDID:S000005438,YOL078W,ORF,Verified ORF,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
RET2:SNA3,Fluconazole,9429,14,225776,0.0004809042190665,0.0005157145739621,0.149557583425694,3.2875905953687647,SQS1,SGDID:S000005168,YNL224C,ORF,Verified ORF,"""Protein that stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles; relocalizes from nucleus to nucleolus upon DNA replication stress"""
HNM1:TPO4,Fluconazole,3131,5,272598,0.0004813790248517,0.0004953833209565,0.149662056520894,3.3050586197495693,PET117,SGDID:S000000860,YER058W,Close to 3'-UTR,Close to 3'-UTR,"""Assembly factor that couples heme a synthesis to complex IV assembly; regulates the oligomerization state of the Cox15p heme a synthase ; and couples this to the assembly of the cytochrome C oxidase complex (complex IV)"""
MID2:PIN2,Fluconazole,4969,8,119122,0.000483591144776,0.0004965136908589,0.150156165551581,3.304068771775858,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
ALO1:UIP4,Fluconazole,10008,14,783918,0.0004844753006511,0.0006036822102527,0.150337006722745,3.21919162206424,TEL14R,SGDID:S000028993,TEL14R,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats"""
GTR1:SLM4,Fluconazole,3142,5,284696,0.0004854518886825,0.000491664047296,0.15056503075328,3.308331548130071,,,SUT093,Unstable transcript,SUT,ncRNA_UNB
SNA4:GTR2,Fluconazole,4977,8,122370,0.0004855478038497,0.0005015568437802,0.150588529738769,3.299679839231648,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
ERG11:ORM2,Fluconazole,5724,9,245431,0.0004856231171728,0.0005005357026847,0.150593437183319,3.3005649393116427,SNP1,SGDID:S000001323,YIL061C,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress"""
SRO9:SGN1,Fluconazole,4831,7,1057307,0.0004866396524293,0.0005123881461723,0.150814501747356,3.2904009259833775,YOR1,SGDID:S000003513,YGR281W,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)"""
ERG11:ERG5,Fluconazole,10707,15,729585,0.0004867669635401,0.0007891113949015,0.150817126331051,3.102861685287133,NOC2,SGDID:S000005732,YOR206W,ORF,Verified ORF,"""Protein involved in ribosome biogenesis; forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes; forms a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit"""
ERG11:ERG5,Fluconazole,4935,8,92811,0.0004875242618887,0.0005032618204754,0.150965975162488,3.2982060157300155,YHL008C,SGDID:S000001000,YHL008C,ORF,Uncharacterized ORF,"""Putative protein of unknown function; may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole"""
ADE17:PGM2,Fluconazole,4888,8,54264,0.000488050144348,0.0005055305171023,0.151089513833942,3.2962526224486606,YHL026C,SGDID:S000001018,YHL026C,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)"""
ERG11:ACF2,Fluconazole,3763,6,187264,0.0004884744883755,0.0004987554204147,0.151182520370449,3.302112371418675,FAB1,SGDID:S000001915,YFR019W,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis"""
ERV25:ERG5,Fluconazole,4959,8,114934,0.0004890232451589,0.0004879929706252,0.15128970659561,3.311586433818343,,,CUT173_NFR/NDR,Promoter,Promoter,
HNM1:RBD2,Fluconazole,8505,13,84172,0.0004894227268669,0.0005169903469419,0.151388227340983,3.2865175658209598,UTP14,SGDID:S000004558,YML093W,ORF,Verified ORF,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit"""
FMP45:MEP1,Fluconazole,4290,7,469647,0.0004899926903271,0.0005361940128152,0.151533169382844,3.270678039692635,PDR1,SGDID:S000002981,YGL013C,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication"""
ERG11:HYR1,Fluconazole,4942,8,100031,0.0004906735865239,0.0004923843759364,0.151668427306425,3.307695736309895,MRP4,SGDID:S000000996,YHL004W,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit"""
SRO9:SGN1,Fluconazole,4927,8,83452,0.0004908824671038,0.0004780177082566,0.151701620983796,3.3205560145684796,ETP1,SGDID:S000001002,YHL010C,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences"""
HUG1:ALO1,Fluconazole,3141,5,283807,0.0004910225915707,0.0005103788426058,0.151723514148036,3.292107337284547,VHR2,SGDID:S000000866,YER064C,ORF,Verified ORF,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
ADE17:HYR1,Fluconazole,10227,15,216217,0.0004910639728451,0.0005796274453972,0.151723514148036,3.2368510588420616,MAM3,SGDID:S000005421,YOL060C,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins"""
HNM1:MAM33,Fluconazole,3134,5,274156,0.000493661345385,0.0005649872101489,0.152279811220795,3.2479613833745917,PCL6,SGDID:S000000861,YER059W,Close to 3'-UTR,Close to 3'-UTR,"""Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog ; PCL7 ; that arose from the whole genome duplication"""
MID2:PIN2,Fluconazole,3137,5,274601,0.0004948482871013,0.0005162570078548,0.152510938843997,3.28713404002898,FCY21,SGDID:S000000862,YER060W,ORF,Verified ORF,"""Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function"""
HNM1:MID2,Fluconazole,4954,8,112848,0.0004953478021368,0.0005166184737212,0.152595708669146,3.2868300679812688,NEM1,SGDID:S000001046,YHR004C,ORF,Verified ORF,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard"""
RET2:EMP47,Fluconazole,4978,8,122655,0.0004954578043989,0.0005112675705488,0.152617013932052,3.291351753485797,,,SUT153,Unstable transcript,SUT,ncRNA_UNB
ERV25:ORM2,Fluconazole,4936,8,96286,0.0004960887222118,0.0005092646205466,0.152792464194349,3.2930564939300293,STE20,SGDID:S000000999,YHL007C,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family"""
HNM1:MAM33,Fluconazole,4286,7,467497,0.000496555813974,0.000490423929881,0.152901172280953,3.309428346887446,PUF4,SGDID:S000002982,YGL014W,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors"""
SSH1:ERG11,Fluconazole,4967,8,119053,0.0004968713678413,0.0005131220132018,0.152951570563251,3.289779353485331,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
SSH1:ERG11,Fluconazole,4968,8,119057,0.0004968713678413,0.0005131220132018,0.152951570563251,3.289779353485331,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
SSH1:ERG11,Fluconazole,4970,8,119178,0.0004968713678413,0.0005131220132018,0.152951570563251,3.289779353485331,STP2,SGDID:S000001048,YHR006W,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication"""
HNM1:MAM33,Fluconazole,3139,5,279640,0.0004975721511335,0.0005145894885817,0.15311683768647,3.288539089283055,,,YER061C_NFR/NDR,Promoter,Promoter,stable
PMC1:GTR2,Fluconazole,9085,13,735637,0.0004978399289751,0.0005138839910121,0.153168435924785,3.289134911646218,PEP5,SGDID:S000004844,YMR231W,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones"""
ERG11:ERG5,Fluconazole,4952,8,111633,0.0004986076135906,0.0005171617260392,0.153366013418005,3.2863736237472607,,,SUT152,Unstable transcript,SUT,ncRNA_UNB
HUG1:PGM2,Fluconazole,3141,5,283807,0.0004991645213687,0.0005158732651837,0.153464355519861,3.2874569785892804,VHR2,SGDID:S000000866,YER064C,ORF,Verified ORF,"""Non-essential nuclear protein; null mutation has global effects on transcription; VHR2 has a paralog ; VHR1 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress"""
PMC1:CTR2,Fluconazole,9428,14,223967,0.00049947948886,0.0005075034340761,0.15351414584658,3.294561014704888,CNM67,SGDID:S000005169,YNL225C,ORF,Verified ORF,"""Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration; CNM67 has a paralog ; ADY3 ; that arose from the whole genome duplication"""
ADE17:HYR1,Fluconazole,1080,3,189025,0.0004999238756291,0.0004925208231239,0.153565216520087,3.3075754033864055,SNT1,SGDID:S000000629,YCR033W,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
