seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
X,van_Dijk_2011,ncRNA,195515,196016,3.807281319,-,.,ID=10R-78;Name=XUT_10R-78;xrn1_to_WT_log2_ratio=3.80728131892296;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-78
X,van_Dijk_2011,ncRNA,224424,227102,4.240178609,-,.,ID=10R-84;Name=XUT_10R-84;xrn1_to_WT_log2_ratio=4.24017860934298;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-84
X,van_Dijk_2011,ncRNA,237067,238085,5.077464968,-,.,ID=10R-89;Name=XUT_10R-89;xrn1_to_WT_log2_ratio=5.07746496814374;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-89
X,van_Dijk_2011,ncRNA,238157,239217,3.973111242,-,.,ID=10R-92;Name=XUT_10R-92;xrn1_to_WT_log2_ratio=3.97311124227971;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-92
X,van_Dijk_2011,ncRNA,247230,247622,4.215947813,-,.,ID=10R-93;Name=XUT_10R-93;xrn1_to_WT_log2_ratio=4.21594781289712;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-93
X,van_Dijk_2011,ncRNA,279415,279901,2.903869708,-,.,ID=10R-101;Name=XUT_10R-101;xrn1_to_WT_log2_ratio=2.90386970842354;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-101
X,van_Dijk_2011,ncRNA,316951,317456,2.563193826,-,.,ID=10R-114;Name=XUT_10R-114;xrn1_to_WT_log2_ratio=2.56319382648719;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-114
X,van_Dijk_2011,ncRNA,319206,319797,3.558893689,-,.,ID=10R-116;Name=XUT_10R-116;xrn1_to_WT_log2_ratio=3.55889368905357;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-116
X,van_Dijk_2011,ncRNA,322127,323155,3.825375397,-,.,ID=10R-117;Name=XUT_10R-117;xrn1_to_WT_log2_ratio=3.82537539650583;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-117
X,van_Dijk_2011,ncRNA,324939,325248,3.785707907,-,.,ID=10R-119;Name=XUT_10R-119;xrn1_to_WT_log2_ratio=3.78570790697461;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-119
X,van_Dijk_2011,ncRNA,333538,334026,1.794212717,-,.,ID=10R-125;Name=XUT_10R-125;xrn1_to_WT_log2_ratio=1.79421271667554;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-125
X,van_Dijk_2011,ncRNA,339408,342271,2.678655065,-,.,ID=10R-128;Name=XUT_10R-128;xrn1_to_WT_log2_ratio=2.67865506539528;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-128
X,van_Dijk_2011,ncRNA,356114,357798,3.234557088,-,.,ID=10R-131;Name=XUT_10R-131;xrn1_to_WT_log2_ratio=3.23455708769548;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-131
X,van_Dijk_2011,ncRNA,360120,361101,2.464191873,-,.,ID=10R-136;Name=XUT_10R-136;xrn1_to_WT_log2_ratio=2.46419187331942;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-136
X,van_Dijk_2011,ncRNA,375937,376989,4.641506593,-,.,ID=10R-143;Name=XUT_10R-143;xrn1_to_WT_log2_ratio=4.64150659320272;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-143
X,van_Dijk_2011,ncRNA,403731,405137,1.908569964,-,.,ID=10R-155;Name=XUT_10R-155;xrn1_to_WT_log2_ratio=1.90856996357763;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-155
X,van_Dijk_2011,ncRNA,417033,417302,3.251465164,-,.,ID=10R-165;Name=XUT_10R-165;xrn1_to_WT_log2_ratio=3.25146516386132;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-165
X,van_Dijk_2011,ncRNA,460955,461598,2.451225395,-,.,ID=10R-181;Name=XUT_10R-181;xrn1_to_WT_log2_ratio=2.4512253948444;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-181
X,van_Dijk_2011,ncRNA,472101,472495,3.141941613,-,.,ID=10R-186;Name=XUT_10R-186;xrn1_to_WT_log2_ratio=3.14194161314289;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-186
X,van_Dijk_2011,ncRNA,524158,524552,2.582826431,-,.,ID=10R-197;Name=XUT_10R-197;xrn1_to_WT_log2_ratio=2.58282643112962;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-197
X,van_Dijk_2011,ncRNA,534745,535763,2.522798893,-,.,ID=10R-203;Name=XUT_10R-203;xrn1_to_WT_log2_ratio=2.5227988929136;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-203
X,van_Dijk_2011,ncRNA,539439,540512,4.19538649,-,.,ID=10R-206;Name=XUT_10R-206;xrn1_to_WT_log2_ratio=4.19538649041481;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-206
X,van_Dijk_2011,ncRNA,543572,543897,2.524767905,-,.,ID=10R-209;Name=XUT_10R-209;xrn1_to_WT_log2_ratio=2.52476790514894;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-209
X,van_Dijk_2011,ncRNA,551391,551780,3.529874796,-,.,ID=10R-212;Name=XUT_10R-212;xrn1_to_WT_log2_ratio=3.52987479558203;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-212
X,van_Dijk_2011,ncRNA,598716,598995,3.532421478,-,.,ID=10R-228;Name=XUT_10R-228;xrn1_to_WT_log2_ratio=3.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-228
X,van_Dijk_2011,ncRNA,605946,607438,3.932890504,-,.,ID=10R-233;Name=XUT_10R-233;xrn1_to_WT_log2_ratio=3.93289050408377;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-233
X,van_Dijk_2011,ncRNA,609494,610271,4.635514971,-,.,ID=10R-234;Name=XUT_10R-234;xrn1_to_WT_log2_ratio=4.63551497065648;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-234
X,van_Dijk_2011,ncRNA,610864,612072,3.189488301,-,.,ID=10R-237;Name=XUT_10R-237;xrn1_to_WT_log2_ratio=3.18948830132912;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-237
X,van_Dijk_2011,ncRNA,619916,620186,2.614035243,-,.,ID=10R-242;Name=XUT_10R-242;xrn1_to_WT_log2_ratio=2.61403524324603;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-242
X,van_Dijk_2011,ncRNA,620663,621140,3.532421478,-,.,ID=10R-245;Name=XUT_10R-245;xrn1_to_WT_log2_ratio=3.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-245
X,van_Dijk_2011,ncRNA,624941,625295,2.621230745,-,.,ID=10R-248;Name=XUT_10R-248;xrn1_to_WT_log2_ratio=2.62123074465023;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-248
X,van_Dijk_2011,ncRNA,626887,628792,2.573868482,-,.,ID=10R-249;Name=XUT_10R-249;xrn1_to_WT_log2_ratio=2.57386848197051;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-249
X,van_Dijk_2011,ncRNA,640809,641625,3.967358534,-,.,ID=10R-254;Name=XUT_10R-254;xrn1_to_WT_log2_ratio=3.96735853440893;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-254
X,van_Dijk_2011,ncRNA,649459,649927,4.458420896,-,.,ID=10R-257;Name=XUT_10R-257;xrn1_to_WT_log2_ratio=4.4584208962486;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-257
X,van_Dijk_2011,ncRNA,650007,650476,4.465307282,-,.,ID=10R-258;Name=XUT_10R-258;xrn1_to_WT_log2_ratio=4.46530728183384;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-258
X,van_Dijk_2011,ncRNA,703400,705306,2.099222001,-,.,ID=10R-276;Name=XUT_10R-276;xrn1_to_WT_log2_ratio=2.09922200135159;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-276
X,van_Dijk_2011,ncRNA,718590,719254,4.840543773,-,.,ID=10R-284;Name=XUT_10R-284;xrn1_to_WT_log2_ratio=4.84054377305471;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-284
X,van_Dijk_2011,ncRNA,721692,724363,2.720596209,-,.,ID=10R-287;Name=XUT_10R-287;xrn1_to_WT_log2_ratio=2.72059620908557;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-287
X,van_Dijk_2011,ncRNA,724436,725384,4.333350131,-,.,ID=10R-288;Name=XUT_10R-288;xrn1_to_WT_log2_ratio=4.33335013059055;desc=Xrn1-sensitive_unstable_transcript,XUT_10R-288
XI,van_Dijk_2011,ncRNA,8125,8866,5.473342245,+,.,ID=11F-3;Name=XUT_11F-3;xrn1_to_WT_log2_ratio=5.47334224493835;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-3
XI,van_Dijk_2011,ncRNA,17624,18243,2.241481075,+,.,ID=11F-8;Name=XUT_11F-8;xrn1_to_WT_log2_ratio=2.2414810752887;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-8
XI,van_Dijk_2011,ncRNA,18556,21224,5.526045158,+,.,ID=11F-10;Name=XUT_11F-10;xrn1_to_WT_log2_ratio=5.52604515759921;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-10
XI,van_Dijk_2011,ncRNA,24296,24932,4.928350154,+,.,ID=11F-16;Name=XUT_11F-16;xrn1_to_WT_log2_ratio=4.92835015402352;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-16
XI,van_Dijk_2011,ncRNA,66480,67776,4.637211137,+,.,ID=11F-25;Name=XUT_11F-25;xrn1_to_WT_log2_ratio=4.63721113667258;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-25
XI,van_Dijk_2011,ncRNA,69600,70355,4.073855414,+,.,ID=11F-26;Name=XUT_11F-26;xrn1_to_WT_log2_ratio=4.0738554142802;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-26
XI,van_Dijk_2011,ncRNA,73952,74515,4.295778571,+,.,ID=11F-27;Name=XUT_11F-27;xrn1_to_WT_log2_ratio=4.29577857074998;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-27
XI,van_Dijk_2011,ncRNA,88823,89232,3.10703529,+,.,ID=11F-35;Name=XUT_11F-35;xrn1_to_WT_log2_ratio=3.10703529012107;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-35
XI,van_Dijk_2011,ncRNA,89398,92826,3.807443083,+,.,ID=11F-36;Name=XUT_11F-36;xrn1_to_WT_log2_ratio=3.80744308323786;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-36
XI,van_Dijk_2011,ncRNA,93572,93862,6.655278225,+,.,ID=11F-43;Name=XUT_11F-43;xrn1_to_WT_log2_ratio=6.65527822547791;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-43
XI,van_Dijk_2011,ncRNA,136869,138005,4.395764358,+,.,ID=11F-58;Name=XUT_11F-58;xrn1_to_WT_log2_ratio=4.39576435762814;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-58
XI,van_Dijk_2011,ncRNA,151200,152943,5.230711059,+,.,ID=11F-64;Name=XUT_11F-64;xrn1_to_WT_log2_ratio=5.2307110586501;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-64
XI,van_Dijk_2011,ncRNA,162876,163398,4.700366115,+,.,ID=11F-68;Name=XUT_11F-68;xrn1_to_WT_log2_ratio=4.70036611500645;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-68
XI,van_Dijk_2011,ncRNA,175770,176542,3.635143668,+,.,ID=11F-77;Name=XUT_11F-77;xrn1_to_WT_log2_ratio=3.63514366836621;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-77
XI,van_Dijk_2011,ncRNA,189366,189757,3.238624818,+,.,ID=11F-84;Name=XUT_11F-84;xrn1_to_WT_log2_ratio=3.2386248180879;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-84
XI,van_Dijk_2011,ncRNA,195122,195777,3.155567172,+,.,ID=11F-87;Name=XUT_11F-87;xrn1_to_WT_log2_ratio=3.15556717230142;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-87
XI,van_Dijk_2011,ncRNA,196041,196828,4.288184667,+,.,ID=11F-88;Name=XUT_11F-88;xrn1_to_WT_log2_ratio=4.28818466731271;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-88
XI,van_Dijk_2011,ncRNA,200377,202733,4.281005238,+,.,ID=11F-90;Name=XUT_11F-90;xrn1_to_WT_log2_ratio=4.28100523777117;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-90
XI,van_Dijk_2011,ncRNA,230278,230665,3.721261339,+,.,ID=11F-102;Name=XUT_11F-102;xrn1_to_WT_log2_ratio=3.7212613393178;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-102
XI,van_Dijk_2011,ncRNA,231153,231733,3.591978322,+,.,ID=11F-103;Name=XUT_11F-103;xrn1_to_WT_log2_ratio=3.59197832237283;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-103
XI,van_Dijk_2011,ncRNA,260326,260671,5.014573173,+,.,ID=11F-113;Name=XUT_11F-113;xrn1_to_WT_log2_ratio=5.01457317282976;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-113
XI,van_Dijk_2011,ncRNA,303996,304289,2.903869708,+,.,ID=11F-136;Name=XUT_11F-136;xrn1_to_WT_log2_ratio=2.90386970842354;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-136
XI,van_Dijk_2011,ncRNA,304345,304979,3.712529909,+,.,ID=11F-137;Name=XUT_11F-137;xrn1_to_WT_log2_ratio=3.71252990881778;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-137
XI,van_Dijk_2011,ncRNA,336049,336322,4.301095932,+,.,ID=11F-153;Name=XUT_11F-153;xrn1_to_WT_log2_ratio=4.30109593158592;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-153
XI,van_Dijk_2011,ncRNA,339958,340498,3.316692787,+,.,ID=11F-155;Name=XUT_11F-155;xrn1_to_WT_log2_ratio=3.31669278663694;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-155
XI,van_Dijk_2011,ncRNA,355797,356065,5.3397764,+,.,ID=11F-160;Name=XUT_11F-160;xrn1_to_WT_log2_ratio=5.33977639974998;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-160
XI,van_Dijk_2011,ncRNA,389879,390496,5.308915436,+,.,ID=11F-176;Name=XUT_11F-176;xrn1_to_WT_log2_ratio=5.30891543604522;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-176
XI,van_Dijk_2011,ncRNA,420294,421043,4.718371903,+,.,ID=11F-183;Name=XUT_11F-183;xrn1_to_WT_log2_ratio=4.71837190306077;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-183
XI,van_Dijk_2011,ncRNA,427815,428690,5.650741445,+,.,ID=11F-187;Name=XUT_11F-187;xrn1_to_WT_log2_ratio=5.65074144488114;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-187
XI,van_Dijk_2011,ncRNA,430777,431562,6.432617421,+,.,ID=11F-191;Name=XUT_11F-191;xrn1_to_WT_log2_ratio=6.43261742072689;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-191
XI,van_Dijk_2011,ncRNA,446891,447747,3.777533976,+,.,ID=11F-200;Name=XUT_11F-200;xrn1_to_WT_log2_ratio=3.77753397552891;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-200
XI,van_Dijk_2011,ncRNA,454957,456510,4.379774468,+,.,ID=11F-204;Name=XUT_11F-204;xrn1_to_WT_log2_ratio=4.3797744676819;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-204
XI,van_Dijk_2011,ncRNA,456534,457137,3.363435425,+,.,ID=11F-205;Name=XUT_11F-205;xrn1_to_WT_log2_ratio=3.36343542521968;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-205
XI,van_Dijk_2011,ncRNA,461599,462869,3.767298753,+,.,ID=11F-207;Name=XUT_11F-207;xrn1_to_WT_log2_ratio=3.76729875333445;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-207
XI,van_Dijk_2011,ncRNA,466314,468680,5.30664669,+,.,ID=11F-209;Name=XUT_11F-209;xrn1_to_WT_log2_ratio=5.30664669042767;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-209
XI,van_Dijk_2011,ncRNA,468717,469260,7.0553497,+,.,ID=11F-210;Name=XUT_11F-210;xrn1_to_WT_log2_ratio=7.05534969991935;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-210
XI,van_Dijk_2011,ncRNA,489884,490163,3.853787009,+,.,ID=11F-216;Name=XUT_11F-216;xrn1_to_WT_log2_ratio=3.85378700870406;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-216
XI,van_Dijk_2011,ncRNA,533712,535668,4.319932942,+,.,ID=11F-230;Name=XUT_11F-230;xrn1_to_WT_log2_ratio=4.31993294186638;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-230
XI,van_Dijk_2011,ncRNA,535825,536404,4.018050945,+,.,ID=11F-231;Name=XUT_11F-231;xrn1_to_WT_log2_ratio=4.01805094480128;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-231
XI,van_Dijk_2011,ncRNA,561333,562335,3.240312361,+,.,ID=11F-244;Name=XUT_11F-244;xrn1_to_WT_log2_ratio=3.24031236129632;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-244
XI,van_Dijk_2011,ncRNA,578489,578895,3.996010722,+,.,ID=11F-252;Name=XUT_11F-252;xrn1_to_WT_log2_ratio=3.99601072180333;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-252
XI,van_Dijk_2011,ncRNA,587021,587377,2.590937942,+,.,ID=11F-258;Name=XUT_11F-258;xrn1_to_WT_log2_ratio=2.59093794225932;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-258
XI,van_Dijk_2011,ncRNA,589681,590172,3.285715242,+,.,ID=11F-259;Name=XUT_11F-259;xrn1_to_WT_log2_ratio=3.28571524176258;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-259
XI,van_Dijk_2011,ncRNA,603271,603791,2.538495992,+,.,ID=11F-264;Name=XUT_11F-264;xrn1_to_WT_log2_ratio=2.53849599210206;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-264
XI,van_Dijk_2011,ncRNA,605852,606107,2.749519599,+,.,ID=11F-265;Name=XUT_11F-265;xrn1_to_WT_log2_ratio=2.74951959935931;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-265
XI,van_Dijk_2011,ncRNA,614509,615248,3.886917435,+,.,ID=11F-270;Name=XUT_11F-270;xrn1_to_WT_log2_ratio=3.88691743503617;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-270
XI,van_Dijk_2011,ncRNA,618975,619319,1.793835788,+,.,ID=11F-272;Name=XUT_11F-272;xrn1_to_WT_log2_ratio=1.79383578785801;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-272
XI,van_Dijk_2011,ncRNA,642952,644698,4.39112863,+,.,ID=11F-281;Name=XUT_11F-281;xrn1_to_WT_log2_ratio=4.39112862960586;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-281
XI,van_Dijk_2011,ncRNA,658698,659016,4.691620073,+,.,ID=11F-288;Name=XUT_11F-288;xrn1_to_WT_log2_ratio=4.69162007254163;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-288
XI,van_Dijk_2011,ncRNA,659403,659878,4.989769782,+,.,ID=11F-290;Name=XUT_11F-290;xrn1_to_WT_log2_ratio=4.98976978182919;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-290
XI,van_Dijk_2011,ncRNA,659994,660556,4.340045785,+,.,ID=11F-292;Name=XUT_11F-292;xrn1_to_WT_log2_ratio=4.34004578543667;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-292
XI,van_Dijk_2011,ncRNA,663957,664384,4.173171757,+,.,ID=11F-298;Name=XUT_11F-298;xrn1_to_WT_log2_ratio=4.17317175659928;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-298
XI,van_Dijk_2011,ncRNA,664842,665217,4.443416472,+,.,ID=11F-300;Name=XUT_11F-300;xrn1_to_WT_log2_ratio=4.44341647163363;desc=Xrn1-sensitive_unstable_transcript,XUT_11F-300
XI,van_Dijk_2011,ncRNA,5968,7874,5.601403984,-,.,ID=11R-2;Name=XUT_11R-2;xrn1_to_WT_log2_ratio=5.60140398436953;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-2
XI,van_Dijk_2011,ncRNA,14590,14851,3.269387072,-,.,ID=11R-7;Name=XUT_11R-7;xrn1_to_WT_log2_ratio=3.26938707185858;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-7
XI,van_Dijk_2011,ncRNA,16305,16689,4.297956224,-,.,ID=11R-8;Name=XUT_11R-8;xrn1_to_WT_log2_ratio=4.29795622405535;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-8
XI,van_Dijk_2011,ncRNA,21086,24204,4.451622367,-,.,ID=11R-12;Name=XUT_11R-12;xrn1_to_WT_log2_ratio=4.45162236672305;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-12
XI,van_Dijk_2011,ncRNA,24237,24885,3.591058665,-,.,ID=11R-13;Name=XUT_11R-13;xrn1_to_WT_log2_ratio=3.59105866482672;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-13
XI,van_Dijk_2011,ncRNA,91720,92601,5.548551745,-,.,ID=11R-39;Name=XUT_11R-39;xrn1_to_WT_log2_ratio=5.54855174483211;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-39
XI,van_Dijk_2011,ncRNA,137199,137639,4.299057939,-,.,ID=11R-48;Name=XUT_11R-48;xrn1_to_WT_log2_ratio=4.29905793853493;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-48
XI,van_Dijk_2011,ncRNA,145626,146142,5.912795845,-,.,ID=11R-53;Name=XUT_11R-53;xrn1_to_WT_log2_ratio=5.9127958449633;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-53
XI,van_Dijk_2011,ncRNA,157607,158316,4.130770837,-,.,ID=11R-63;Name=XUT_11R-63;xrn1_to_WT_log2_ratio=4.13077083722641;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-63
XI,van_Dijk_2011,ncRNA,203878,205220,4.988046511,-,.,ID=11R-81;Name=XUT_11R-81;xrn1_to_WT_log2_ratio=4.98804651089994;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-81
XI,van_Dijk_2011,ncRNA,210296,210961,5.757933241,-,.,ID=11R-82;Name=XUT_11R-82;xrn1_to_WT_log2_ratio=5.757933240873;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-82
XI,van_Dijk_2011,ncRNA,230050,230803,2.767663732,-,.,ID=11R-92;Name=XUT_11R-92;xrn1_to_WT_log2_ratio=2.76766373150485;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-92
XI,van_Dijk_2011,ncRNA,231811,233767,3.84231188,-,.,ID=11R-94;Name=XUT_11R-94;xrn1_to_WT_log2_ratio=3.84231188039537;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-94
XI,van_Dijk_2011,ncRNA,235923,237020,4.278973121,-,.,ID=11R-97;Name=XUT_11R-97;xrn1_to_WT_log2_ratio=4.27897312068778;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-97
XI,van_Dijk_2011,ncRNA,258102,258636,3.092889416,-,.,ID=11R-107;Name=XUT_11R-107;xrn1_to_WT_log2_ratio=3.09288941649279;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-107
XI,van_Dijk_2011,ncRNA,259675,260641,4.435173981,-,.,ID=11R-109;Name=XUT_11R-109;xrn1_to_WT_log2_ratio=4.43517398073673;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-109
XI,van_Dijk_2011,ncRNA,261180,261790,3.970395788,-,.,ID=11R-112;Name=XUT_11R-112;xrn1_to_WT_log2_ratio=3.97039578824838;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-112
XI,van_Dijk_2011,ncRNA,264261,266139,4.791118556,-,.,ID=11R-114;Name=XUT_11R-114;xrn1_to_WT_log2_ratio=4.79111855604187;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-114
XI,van_Dijk_2011,ncRNA,270751,273250,4.789602768,-,.,ID=11R-117;Name=XUT_11R-117;xrn1_to_WT_log2_ratio=4.78960276801917;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-117
XI,van_Dijk_2011,ncRNA,303563,307164,3.882811493,-,.,ID=11R-124;Name=XUT_11R-124;xrn1_to_WT_log2_ratio=3.88281149259697;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-124
XI,van_Dijk_2011,ncRNA,307324,307999,3.417991589,-,.,ID=11R-125;Name=XUT_11R-125;xrn1_to_WT_log2_ratio=3.41799158884177;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-125
XI,van_Dijk_2011,ncRNA,308286,308700,3.562795127,-,.,ID=11R-128;Name=XUT_11R-128;xrn1_to_WT_log2_ratio=3.5627951267359;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-128
XI,van_Dijk_2011,ncRNA,309016,309577,3.467365594,-,.,ID=11R-130;Name=XUT_11R-130;xrn1_to_WT_log2_ratio=3.46736559410402;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-130
XI,van_Dijk_2011,ncRNA,315327,315940,3.221076722,-,.,ID=11R-134;Name=XUT_11R-134;xrn1_to_WT_log2_ratio=3.22107672166284;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-134
XI,van_Dijk_2011,ncRNA,320330,320651,2.837581359,-,.,ID=11R-139;Name=XUT_11R-139;xrn1_to_WT_log2_ratio=2.83758135919885;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-139
XI,van_Dijk_2011,ncRNA,323923,324334,4.954122707,-,.,ID=11R-142;Name=XUT_11R-142;xrn1_to_WT_log2_ratio=4.95412270725223;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-142
XI,van_Dijk_2011,ncRNA,330171,330685,3.923211431,-,.,ID=11R-146;Name=XUT_11R-146;xrn1_to_WT_log2_ratio=3.92321143072454;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-146
XI,van_Dijk_2011,ncRNA,353358,353718,2.254120315,-,.,ID=11R-158;Name=XUT_11R-158;xrn1_to_WT_log2_ratio=2.25412031520527;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-158
XI,van_Dijk_2011,ncRNA,355044,356057,4.820130344,-,.,ID=11R-163;Name=XUT_11R-163;xrn1_to_WT_log2_ratio=4.82013034382497;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-163
XI,van_Dijk_2011,ncRNA,364245,365254,4.354856414,-,.,ID=11R-166;Name=XUT_11R-166;xrn1_to_WT_log2_ratio=4.35485641404793;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-166
XI,van_Dijk_2011,ncRNA,369031,369663,3.993159021,-,.,ID=11R-167;Name=XUT_11R-167;xrn1_to_WT_log2_ratio=3.99315902097628;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-167
XI,van_Dijk_2011,ncRNA,384889,385277,4.231912366,-,.,ID=11R-171;Name=XUT_11R-171;xrn1_to_WT_log2_ratio=4.23191236643992;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-171
XI,van_Dijk_2011,ncRNA,387779,388186,3.484487001,-,.,ID=11R-173;Name=XUT_11R-173;xrn1_to_WT_log2_ratio=3.48448700062868;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-173
XI,van_Dijk_2011,ncRNA,435335,435666,7.581664997,-,.,ID=11R-192;Name=XUT_11R-192;xrn1_to_WT_log2_ratio=7.58166499671223;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-192
