seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
VIII,LD information,LD block,117153,120385,1,+,.,Name=CHR_8_4964-4972,
VIII,LD information,LD block,122207,122655,1,+,.,Name=CHR_8_4975-4978,
VIII,LD information,LD block,131678,131702,1,+,.,Name=CHR_8_4982-4983,
VIII,LD information,LD block,135448,135849,1,+,.,Name=CHR_8_4987-4988,
VIII,LD information,LD block,139684,140065,1,+,.,Name=CHR_8_4990-4992,
VIII,LD information,LD block,144266,144671,1,+,.,Name=CHR_8_4995-4996,
VIII,LD information,LD block,151325,156216,1,+,.,Name=CHR_8_4999-5002,
VIII,LD information,LD block,159677,160596,1,+,.,Name=CHR_8_5004-5007,
VIII,LD information,LD block,164143,169199,1,+,.,Name=CHR_8_5009-5034,
VIII,LD information,LD block,170381,170419,1,+,.,Name=CHR_8_5036-5037,
VIII,LD information,LD block,185325,185478,1,+,.,Name=CHR_8_5045-5046,
VIII,LD information,LD block,193408,193417,1,+,.,Name=CHR_8_5052-5053,
VIII,LD information,LD block,193426,193438,1,+,.,Name=CHR_8_5055-5056,
VIII,LD information,LD block,194508,194593,1,+,.,Name=CHR_8_5060-5071,
VIII,LD information,LD block,200519,206590,1,+,.,Name=CHR_8_5075-5095,
VIII,LD information,LD block,219477,220430,1,+,.,Name=CHR_8_5102-5103,
VIII,LD information,LD block,221387,221395,1,+,.,Name=CHR_8_5105-5106,
VIII,LD information,LD block,225328,225830,1,+,.,Name=CHR_8_5108-5109,
VIII,LD information,LD block,230941,231269,1,+,.,Name=CHR_8_5111-5112,
VIII,LD information,LD block,240735,255323,1,+,.,Name=CHR_8_5119-5133,
VIII,LD information,LD block,257550,259324,1,+,.,Name=CHR_8_5134-5135,
VIII,LD information,LD block,261724,263382,1,+,.,Name=CHR_8_5137-5140,
VIII,LD information,LD block,269682,277103,1,+,.,Name=CHR_8_5142-5145,
VIII,LD information,LD block,289273,289717,1,+,.,Name=CHR_8_5149-5150,
VIII,LD information,LD block,291360,291363,1,+,.,Name=CHR_8_5151-5152,
VIII,LD information,LD block,298906,321259,1,+,.,Name=CHR_8_5155-5167,
VIII,LD information,LD block,323454,324043,1,+,.,Name=CHR_8_5169-5170,
VIII,LD information,LD block,330276,330629,1,+,.,Name=CHR_8_5173-5174,
VIII,LD information,LD block,334394,334860,1,+,.,Name=CHR_8_5176-5180,
VIII,LD information,LD block,340175,341317,1,+,.,Name=CHR_8_5183-5186,
VIII,LD information,LD block,343053,353097,1,+,.,Name=CHR_8_5188-5195,
VIII,LD information,LD block,359104,359522,1,+,.,Name=CHR_8_5197-5202,
VIII,LD information,LD block,359637,359646,1,+,.,Name=CHR_8_5203-5204,
VIII,LD information,LD block,372393,375406,1,+,.,Name=CHR_8_5215-5223,
VIII,LD information,LD block,375520,375742,1,+,.,Name=CHR_8_5225-5226,
VIII,LD information,LD block,381634,383093,1,+,.,Name=CHR_8_5232-5236,
VIII,LD information,LD block,384582,385228,1,+,.,Name=CHR_8_5238-5242,
VIII,LD information,LD block,386272,386466,1,+,.,Name=CHR_8_5247-5248,
VIII,LD information,LD block,389976,390246,1,+,.,Name=CHR_8_5258-5260,
VIII,LD information,LD block,393351,395585,1,+,.,Name=CHR_8_5263-5266,
VIII,LD information,LD block,400740,402964,1,+,.,Name=CHR_8_5270-5273,
VIII,LD information,LD block,410935,411809,1,+,.,Name=CHR_8_5276-5278,
VIII,LD information,LD block,416391,420017,1,+,.,Name=CHR_8_5281-5283,
VIII,LD information,LD block,422328,422657,1,+,.,Name=CHR_8_5286-5287,
VIII,LD information,LD block,428829,437059,1,+,.,Name=CHR_8_5289-5298,
VIII,LD information,LD block,441527,443100,1,+,.,Name=CHR_8_5301-5303,
VIII,LD information,LD block,445658,445835,1,+,.,Name=CHR_8_5304-5305,
VIII,LD information,LD block,448047,449957,1,+,.,Name=CHR_8_5307-5308,
VIII,LD information,LD block,452311,452328,1,+,.,Name=CHR_8_5310-5311,
VIII,LD information,LD block,453479,453534,1,+,.,Name=CHR_8_5312-5313,
VIII,LD information,LD block,455783,455983,1,+,.,Name=CHR_8_5317-5320,
VIII,LD information,LD block,458435,461438,1,+,.,Name=CHR_8_5322-5325,
VIII,LD information,LD block,465091,465742,1,+,.,Name=CHR_8_5330-5332,
VIII,LD information,LD block,469153,469571,1,+,.,Name=CHR_8_5335-5337,
VIII,LD information,LD block,474449,474485,1,+,.,Name=CHR_8_5338-5339,
VIII,LD information,LD block,477804,481335,1,+,.,Name=CHR_8_5346-5349,
VIII,LD information,LD block,485969,485972,1,+,.,Name=CHR_8_5351-5352,
VIII,LD information,LD block,490346,492314,1,+,.,Name=CHR_8_5355-5361,
VIII,LD information,LD block,500928,502641,1,+,.,Name=CHR_8_5364-5370,
VIII,LD information,LD block,507125,509537,1,+,.,Name=CHR_8_5372-5375,
VIII,LD information,LD block,517167,517642,1,+,.,Name=CHR_8_5376-5377,
VIII,LD information,LD block,519377,520123,1,+,.,Name=CHR_8_5380-5383,
VIII,LD information,LD block,522590,525401,1,+,.,Name=CHR_8_5386-5401,
VIII,LD information,LD block,525441,525442,1,+,.,Name=CHR_8_5402-5403,
VIII,LD information,LD block,526188,528155,1,+,.,Name=CHR_8_5410-5411,
VIII,LD information,LD block,553978,553996,1,+,.,Name=CHR_8_5418-5419,
VIII,LD information,LD block,554142,554143,1,+,.,Name=CHR_8_5423-5424,
IX,LD information,LD block,19625,19763,1,+,.,Name=CHR_9_5436-5437,
IX,LD information,LD block,20731,20738,1,+,.,Name=CHR_9_5439-5440,
IX,LD information,LD block,26439,27016,1,+,.,Name=CHR_9_5442-5443,
IX,LD information,LD block,27401,32732,1,+,.,Name=CHR_9_5446-5448,
IX,LD information,LD block,34160,36687,1,+,.,Name=CHR_9_5451-5459,
IX,LD information,LD block,37777,44433,1,+,.,Name=CHR_9_5462-5467,
IX,LD information,LD block,49364,49801,1,+,.,Name=CHR_9_5470-5471,
IX,LD information,LD block,51500,51605,1,+,.,Name=CHR_9_5472-5473,
IX,LD information,LD block,57578,69330,1,+,.,Name=CHR_9_5475-5484,
IX,LD information,LD block,69757,73950,1,+,.,Name=CHR_9_5490-5537,
IX,LD information,LD block,76441,77957,1,+,.,Name=CHR_9_5539-5540,
IX,LD information,LD block,84804,91111,1,+,.,Name=CHR_9_5542-5550,
IX,LD information,LD block,98955,99321,1,+,.,Name=CHR_9_5554-5555,
IX,LD information,LD block,104962,105244,1,+,.,Name=CHR_9_5557-5558,
IX,LD information,LD block,105355,105358,1,+,.,Name=CHR_9_5563-5564,
IX,LD information,LD block,108375,127913,1,+,.,Name=CHR_9_5569-5587,
IX,LD information,LD block,128730,136219,1,+,.,Name=CHR_9_5590-5601,
IX,LD information,LD block,136584,139442,1,+,.,Name=CHR_9_5605-5614,
IX,LD information,LD block,144386,144955,1,+,.,Name=CHR_9_5616-5618,
IX,LD information,LD block,150475,158904,1,+,.,Name=CHR_9_5622-5628,
IX,LD information,LD block,161738,161933,1,+,.,Name=CHR_9_5629-5630,
IX,LD information,LD block,163793,163812,1,+,.,Name=CHR_9_5633-5634,
IX,LD information,LD block,175368,175543,1,+,.,Name=CHR_9_5642-5643,
IX,LD information,LD block,176600,176841,1,+,.,Name=CHR_9_5645-5646,
IX,LD information,LD block,177790,178365,1,+,.,Name=CHR_9_5649-5650,
IX,LD information,LD block,180128,180379,1,+,.,Name=CHR_9_5653-5654,
IX,LD information,LD block,189329,190020,1,+,.,Name=CHR_9_5658-5660,
IX,LD information,LD block,197820,198256,1,+,.,Name=CHR_9_5667-5668,
IX,LD information,LD block,198850,201606,1,+,.,Name=CHR_9_5671-5677,
IX,LD information,LD block,210783,239129,1,+,.,Name=CHR_9_5681-5700,
IX,LD information,LD block,243115,243866,1,+,.,Name=CHR_9_5705-5715,
IX,LD information,LD block,244280,245431,1,+,.,Name=CHR_9_5718-5724,
IX,LD information,LD block,245886,245890,1,+,.,Name=CHR_9_5725-5726,
IX,LD information,LD block,247492,247495,1,+,.,Name=CHR_9_5728-5729,
IX,LD information,LD block,250484,253318,1,+,.,Name=CHR_9_5734-5740,
IX,LD information,LD block,254091,256045,1,+,.,Name=CHR_9_5744-5758,
IX,LD information,LD block,257336,257350,1,+,.,Name=CHR_9_5760-5761,
IX,LD information,LD block,257575,258900,1,+,.,Name=CHR_9_5766-5774,
IX,LD information,LD block,261156,267785,1,+,.,Name=CHR_9_5779-5786,
IX,LD information,LD block,268262,268351,1,+,.,Name=CHR_9_5788-5789,
IX,LD information,LD block,273060,273993,1,+,.,Name=CHR_9_5796-5798,
IX,LD information,LD block,276483,276759,1,+,.,Name=CHR_9_5799-5800,
IX,LD information,LD block,280878,286125,1,+,.,Name=CHR_9_5802-5807,
IX,LD information,LD block,289127,289513,1,+,.,Name=CHR_9_5810-5811,
IX,LD information,LD block,294986,299767,1,+,.,Name=CHR_9_5813-5816,
IX,LD information,LD block,303589,304133,1,+,.,Name=CHR_9_5820-5822,
IX,LD information,LD block,310366,310436,1,+,.,Name=CHR_9_5823-5824,
IX,LD information,LD block,314913,317005,1,+,.,Name=CHR_9_5827-5829,
IX,LD information,LD block,322200,323432,1,+,.,Name=CHR_9_5831-5832,
IX,LD information,LD block,330193,330993,1,+,.,Name=CHR_9_5837-5838,
IX,LD information,LD block,334958,336040,1,+,.,Name=CHR_9_5841-5842,
IX,LD information,LD block,338651,338787,1,+,.,Name=CHR_9_5844-5846,
IX,LD information,LD block,341341,342479,1,+,.,Name=CHR_9_5848-5850,
IX,LD information,LD block,349076,354945,1,+,.,Name=CHR_9_5852-5863,
IX,LD information,LD block,356207,362255,1,+,.,Name=CHR_9_5867-5872,
IX,LD information,LD block,362775,362828,1,+,.,Name=CHR_9_5874-5875,
IX,LD information,LD block,365725,367860,1,+,.,Name=CHR_9_5879-5883,
IX,LD information,LD block,372443,372842,1,+,.,Name=CHR_9_5885-5887,
IX,LD information,LD block,378552,379413,1,+,.,Name=CHR_9_5889-5890,
IX,LD information,LD block,383662,385546,1,+,.,Name=CHR_9_5897-5904,
IX,LD information,LD block,387982,388000,1,+,.,Name=CHR_9_5908-5909,
IX,LD information,LD block,394182,394680,1,+,.,Name=CHR_9_5918-5919,
IX,LD information,LD block,394975,395649,1,+,.,Name=CHR_9_5922-5923,
IX,LD information,LD block,396458,396464,1,+,.,Name=CHR_9_5927-5930,
IX,LD information,LD block,398401,398470,1,+,.,Name=CHR_9_5931-5932,
IX,LD information,LD block,399657,399838,1,+,.,Name=CHR_9_5933-5934,
IX,LD information,LD block,400574,400641,1,+,.,Name=CHR_9_5935-5936,
IX,LD information,LD block,404274,405593,1,+,.,Name=CHR_9_5938-5941,
IX,LD information,LD block,408263,412923,1,+,.,Name=CHR_9_5944-5952,
IX,LD information,LD block,419460,419470,1,+,.,Name=CHR_9_5954-5955,
IX,LD information,LD block,419841,421228,1,+,.,Name=CHR_9_5959-5961,
IX,LD information,LD block,422867,425822,1,+,.,Name=CHR_9_5963-5976,
IX,LD information,LD block,426507,429181,1,+,.,Name=CHR_9_5977-5978,
X,LD information,LD block,28452,28835,1,+,.,Name=CHR_10_5984-5986,
X,LD information,LD block,29367,30148,1,+,.,Name=CHR_10_5989-5990,
X,LD information,LD block,35651,36050,1,+,.,Name=CHR_10_5993-5994,
X,LD information,LD block,42005,50102,1,+,.,Name=CHR_10_5996-6002,
X,LD information,LD block,54201,54931,1,+,.,Name=CHR_10_6003-6004,
X,LD information,LD block,61545,63279,1,+,.,Name=CHR_10_6006-6008,
X,LD information,LD block,76303,78564,1,+,.,Name=CHR_10_6016-6018,
X,LD information,LD block,85506,86391,1,+,.,Name=CHR_10_6021-6022,
X,LD information,LD block,93286,93721,1,+,.,Name=CHR_10_6025-6026,
X,LD information,LD block,105565,108931,1,+,.,Name=CHR_10_6031-6033,
X,LD information,LD block,110074,113623,1,+,.,Name=CHR_10_6036-6038,
X,LD information,LD block,121811,122243,1,+,.,Name=CHR_10_6044-6045,
X,LD information,LD block,131311,133312,1,+,.,Name=CHR_10_6049-6050,
X,LD information,LD block,140544,140918,1,+,.,Name=CHR_10_6056-6057,
X,LD information,LD block,146902,150178,1,+,.,Name=CHR_10_6059-6062,
X,LD information,LD block,157487,157821,1,+,.,Name=CHR_10_6063-6064,
X,LD information,LD block,159755,159778,1,+,.,Name=CHR_10_6065-6066,
X,LD information,LD block,164844,165720,1,+,.,Name=CHR_10_6071-6074,
X,LD information,LD block,173737,176664,1,+,.,Name=CHR_10_6076-6081,
X,LD information,LD block,182634,188897,1,+,.,Name=CHR_10_6084-6087,
X,LD information,LD block,189418,189445,1,+,.,Name=CHR_10_6089-6090,
X,LD information,LD block,193403,193717,1,+,.,Name=CHR_10_6092-6093,
X,LD information,LD block,205088,226115,1,+,.,Name=CHR_10_6102-6112,
X,LD information,LD block,230128,233981,1,+,.,Name=CHR_10_6117-6119,
X,LD information,LD block,236429,236463,1,+,.,Name=CHR_10_6120-6121,
X,LD information,LD block,238334,239866,1,+,.,Name=CHR_10_6123-6124,
X,LD information,LD block,244763,245956,1,+,.,Name=CHR_10_6125-6126,
X,LD information,LD block,248724,252640,1,+,.,Name=CHR_10_6128-6129,
X,LD information,LD block,257035,264881,1,+,.,Name=CHR_10_6131-6140,
X,LD information,LD block,265910,265969,1,+,.,Name=CHR_10_6142-6143,
X,LD information,LD block,268570,268807,1,+,.,Name=CHR_10_6147-6149,
X,LD information,LD block,273961,278431,1,+,.,Name=CHR_10_6153-6156,
X,LD information,LD block,286186,289825,1,+,.,Name=CHR_10_6159-6162,
X,LD information,LD block,293222,294588,1,+,.,Name=CHR_10_6166-6167,
X,LD information,LD block,302826,302893,1,+,.,Name=CHR_10_6168-6169,
X,LD information,LD block,305761,307788,1,+,.,Name=CHR_10_6171-6172,
X,LD information,LD block,314882,315155,1,+,.,Name=CHR_10_6174-6175,
X,LD information,LD block,319224,321374,1,+,.,Name=CHR_10_6177-6181,
X,LD information,LD block,327857,330168,1,+,.,Name=CHR_10_6183-6184,
X,LD information,LD block,335108,337895,1,+,.,Name=CHR_10_6189-6192,
X,LD information,LD block,346787,349573,1,+,.,Name=CHR_10_6197-6199,
X,LD information,LD block,367390,367399,1,+,.,Name=CHR_10_6204-6205,
X,LD information,LD block,373964,374538,1,+,.,Name=CHR_10_6208-6210,
X,LD information,LD block,382505,382599,1,+,.,Name=CHR_10_6214-6215,
X,LD information,LD block,385373,385665,1,+,.,Name=CHR_10_6218-6220,
X,LD information,LD block,387183,387633,1,+,.,Name=CHR_10_6226-6227,
X,LD information,LD block,397702,400117,1,+,.,Name=CHR_10_6232-6240,
X,LD information,LD block,403524,403847,1,+,.,Name=CHR_10_6245-6246,
X,LD information,LD block,409661,410391,1,+,.,Name=CHR_10_6247-6248,
X,LD information,LD block,414241,416657,1,+,.,Name=CHR_10_6250-6268,
X,LD information,LD block,417313,417330,1,+,.,Name=CHR_10_6271-6272,
X,LD information,LD block,417732,421100,1,+,.,Name=CHR_10_6276-6280,
X,LD information,LD block,423015,424405,1,+,.,Name=CHR_10_6282-6285,
X,LD information,LD block,425114,426072,1,+,.,Name=CHR_10_6288-6289,
X,LD information,LD block,429286,435616,1,+,.,Name=CHR_10_6295-6298,
X,LD information,LD block,436351,436354,1,+,.,Name=CHR_10_6299-6300,
X,LD information,LD block,440881,448026,1,+,.,Name=CHR_10_6303-6311,
X,LD information,LD block,454991,456040,1,+,.,Name=CHR_10_6313-6315,
X,LD information,LD block,460583,461243,1,+,.,Name=CHR_10_6317-6318,
X,LD information,LD block,463222,464142,1,+,.,Name=CHR_10_6320-6321,
X,LD information,LD block,487887,488026,1,+,.,Name=CHR_10_6325-6326,
X,LD information,LD block,501153,517900,1,+,.,Name=CHR_10_6331-6343,
X,LD information,LD block,525070,526273,1,+,.,Name=CHR_10_6345-6346,
X,LD information,LD block,531791,537627,1,+,.,Name=CHR_10_6348-6352,
X,LD information,LD block,538103,538104,1,+,.,Name=CHR_10_6354-6355,
X,LD information,LD block,547222,548227,1,+,.,Name=CHR_10_6360-6361,
X,LD information,LD block,551502,553441,1,+,.,Name=CHR_10_6364-6368,
X,LD information,LD block,553579,555085,1,+,.,Name=CHR_10_6370-6374,
X,LD information,LD block,556246,557799,1,+,.,Name=CHR_10_6376-6377,
X,LD information,LD block,571678,571888,1,+,.,Name=CHR_10_6381-6382,
X,LD information,LD block,575574,576044,1,+,.,Name=CHR_10_6383-6384,
X,LD information,LD block,578878,578893,1,+,.,Name=CHR_10_6386-6387,
X,LD information,LD block,581859,586368,1,+,.,Name=CHR_10_6390-6399,
X,LD information,LD block,590923,592545,1,+,.,Name=CHR_10_6402-6406,
X,LD information,LD block,594906,595280,1,+,.,Name=CHR_10_6408-6409,
X,LD information,LD block,599081,605865,1,+,.,Name=CHR_10_6411-6419,
X,LD information,LD block,607274,608426,1,+,.,Name=CHR_10_6421-6422,
X,LD information,LD block,612904,617634,1,+,.,Name=CHR_10_6427-6429,
X,LD information,LD block,618419,619631,1,+,.,Name=CHR_10_6432-6436,
X,LD information,LD block,620664,622018,1,+,.,Name=CHR_10_6439-6441,
X,LD information,LD block,629789,631880,1,+,.,Name=CHR_10_6446-6448,
X,LD information,LD block,633525,633866,1,+,.,Name=CHR_10_6449-6450,
X,LD information,LD block,642327,652591,1,+,.,Name=CHR_10_6458-6466,
X,LD information,LD block,652783,662934,1,+,.,Name=CHR_10_6469-6484,
X,LD information,LD block,665450,675971,1,+,.,Name=CHR_10_6486-6499,
X,LD information,LD block,682784,683971,1,+,.,Name=CHR_10_6504-6507,
X,LD information,LD block,685754,696733,1,+,.,Name=CHR_10_6510-6530,
X,LD information,LD block,697845,698466,1,+,.,Name=CHR_10_6532-6533,
X,LD information,LD block,700558,701028,1,+,.,Name=CHR_10_6535-6536,
X,LD information,LD block,703809,703814,1,+,.,Name=CHR_10_6539-6540,
X,LD information,LD block,705376,705423,1,+,.,Name=CHR_10_6542-6543,
X,LD information,LD block,711335,712148,1,+,.,Name=CHR_10_6545-6546,
X,LD information,LD block,712477,712728,1,+,.,Name=CHR_10_6550-6552,
X,LD information,LD block,713298,714773,1,+,.,Name=CHR_10_6555-6560,
X,LD information,LD block,714906,714910,1,+,.,Name=CHR_10_6562-6564,
X,LD information,LD block,714920,714924,1,+,.,Name=CHR_10_6566-6567,
X,LD information,LD block,715574,722536,1,+,.,Name=CHR_10_6569-6579,
X,LD information,LD block,724374,728402,1,+,.,Name=CHR_10_6581-6594,
X,LD information,LD block,745488,745492,1,+,.,Name=CHR_10_6595-6596,
X,LD information,LD block,745649,745651,1,+,.,Name=CHR_10_6598-6599,
XI,LD information,LD block,1010,1012,1,+,.,Name=CHR_11_6602-6603,
XI,LD information,LD block,2703,2720,1,+,.,Name=CHR_11_6606-6607,
XI,LD information,LD block,2733,2737,1,+,.,Name=CHR_11_6609-6610,
XI,LD information,LD block,2740,2745,1,+,.,Name=CHR_11_6611-6612,
XI,LD information,LD block,3277,3299,1,+,.,Name=CHR_11_6613-6614,
XI,LD information,LD block,3352,3363,1,+,.,Name=CHR_11_6616-6618,
XI,LD information,LD block,3477,7228,1,+,.,Name=CHR_11_6620-6640,
XI,LD information,LD block,7663,7664,1,+,.,Name=CHR_11_6642-6643,
XI,LD information,LD block,7717,7726,1,+,.,Name=CHR_11_6645-6646,
XI,LD information,LD block,7823,8867,1,+,.,Name=CHR_11_6648-6659,
XI,LD information,LD block,8889,8909,1,+,.,Name=CHR_11_6661-6662,
XI,LD information,LD block,9262,18001,1,+,.,Name=CHR_11_6664-6728,
XI,LD information,LD block,18606,19447,1,+,.,Name=CHR_11_6731-6745,
XI,LD information,LD block,19537,19538,1,+,.,Name=CHR_11_6746-6747,
XI,LD information,LD block,19632,20142,1,+,.,Name=CHR_11_6751-6757,
XI,LD information,LD block,20291,22005,1,+,.,Name=CHR_11_6761-6780,
XI,LD information,LD block,25987,33534,1,+,.,Name=CHR_11_6783-6796,
XI,LD information,LD block,39138,39160,1,+,.,Name=CHR_11_6797-6798,
XI,LD information,LD block,48259,49416,1,+,.,Name=CHR_11_6804-6806,
XI,LD information,LD block,51299,51331,1,+,.,Name=CHR_11_6807-6808,
XI,LD information,LD block,52120,63444,1,+,.,Name=CHR_11_6812-6838,
XI,LD information,LD block,64101,64224,1,+,.,Name=CHR_11_6839-6840,
XI,LD information,LD block,66128,67104,1,+,.,Name=CHR_11_6844-6845,
XI,LD information,LD block,68750,69070,1,+,.,Name=CHR_11_6846-6847,
XI,LD information,LD block,78793,78794,1,+,.,Name=CHR_11_6851-6852,
XI,LD information,LD block,81030,81476,1,+,.,Name=CHR_11_6857-6861,
XI,LD information,LD block,86389,87266,1,+,.,Name=CHR_11_6864-6865,
XI,LD information,LD block,89470,92153,1,+,.,Name=CHR_11_6868-6870,
XI,LD information,LD block,98088,99100,1,+,.,Name=CHR_11_6873-6875,
XI,LD information,LD block,104549,106700,1,+,.,Name=CHR_11_6877-6879,
XI,LD information,LD block,108816,109176,1,+,.,Name=CHR_11_6882-6885,
XI,LD information,LD block,113698,125700,1,+,.,Name=CHR_11_6888-6920,
XI,LD information,LD block,130518,132044,1,+,.,Name=CHR_11_6922-6924,
XI,LD information,LD block,137443,140338,1,+,.,Name=CHR_11_6926-6935,
XI,LD information,LD block,147493,158139,1,+,.,Name=CHR_11_6938-6948,
XI,LD information,LD block,162925,164489,1,+,.,Name=CHR_11_6950-6951,
XI,LD information,LD block,169186,170526,1,+,.,Name=CHR_11_6953-6955,
XI,LD information,LD block,171257,174007,1,+,.,Name=CHR_11_6957-6966,
XI,LD information,LD block,182151,186408,1,+,.,Name=CHR_11_6968-6982,
XI,LD information,LD block,193196,195507,1,+,.,Name=CHR_11_6984-6985,
XI,LD information,LD block,196565,201652,1,+,.,Name=CHR_11_6988-6992,
XI,LD information,LD block,203385,204491,1,+,.,Name=CHR_11_6995-6998,
XI,LD information,LD block,209475,210267,1,+,.,Name=CHR_11_7000-7001,
XI,LD information,LD block,215493,216953,1,+,.,Name=CHR_11_7005-7009,
XI,LD information,LD block,217553,230092,1,+,.,Name=CHR_11_7012-7030,
XI,LD information,LD block,237624,237829,1,+,.,Name=CHR_11_7036-7038,
XI,LD information,LD block,241548,245775,1,+,.,Name=CHR_11_7041-7045,
XI,LD information,LD block,253995,255600,1,+,.,Name=CHR_11_7047-7048,
XI,LD information,LD block,257995,259811,1,+,.,Name=CHR_11_7050-7054,
XI,LD information,LD block,263206,264567,1,+,.,Name=CHR_11_7056-7059,
XI,LD information,LD block,273908,277678,1,+,.,Name=CHR_11_7063-7069,
XI,LD information,LD block,285782,286321,1,+,.,Name=CHR_11_7076-7077,
XI,LD information,LD block,297944,298716,1,+,.,Name=CHR_11_7080-7081,
XI,LD information,LD block,315294,317558,1,+,.,Name=CHR_11_7087-7092,
XI,LD information,LD block,332693,333502,1,+,.,Name=CHR_11_7094-7095,
XI,LD information,LD block,339476,340811,1,+,.,Name=CHR_11_7101-7109,
XI,LD information,LD block,341413,341771,1,+,.,Name=CHR_11_7112-7113,
XI,LD information,LD block,348254,350701,1,+,.,Name=CHR_11_7114-7115,
XI,LD information,LD block,352980,353039,1,+,.,Name=CHR_11_7118-7119,
XI,LD information,LD block,355181,356064,1,+,.,Name=CHR_11_7121-7125,
XI,LD information,LD block,360860,364676,1,+,.,Name=CHR_11_7129-7135,
XI,LD information,LD block,373968,376286,1,+,.,Name=CHR_11_7139-7141,
XI,LD information,LD block,379846,379877,1,+,.,Name=CHR_11_7144-7145,
XI,LD information,LD block,380964,381658,1,+,.,Name=CHR_11_7147-7148,
XI,LD information,LD block,381726,382201,1,+,.,Name=CHR_11_7151-7153,
XI,LD information,LD block,384867,385019,1,+,.,Name=CHR_11_7157-7158,
XI,LD information,LD block,393210,393945,1,+,.,Name=CHR_11_7163-7164,
XI,LD information,LD block,398143,400712,1,+,.,Name=CHR_11_7168-7169,
XI,LD information,LD block,401921,402086,1,+,.,Name=CHR_11_7170-7171,
XI,LD information,LD block,403482,404841,1,+,.,Name=CHR_11_7173-7175,
XI,LD information,LD block,408460,417049,1,+,.,Name=CHR_11_7177-7184,
XI,LD information,LD block,421433,428422,1,+,.,Name=CHR_11_7186-7190,
XI,LD information,LD block,435445,439973,1,+,.,Name=CHR_11_7196-7198,
XI,LD information,LD block,441961,445854,1,+,.,Name=CHR_11_7201-7214,
XI,LD information,LD block,449454,456846,1,+,.,Name=CHR_11_7217-7219,
XI,LD information,LD block,462463,464832,1,+,.,Name=CHR_11_7224-7227,
XI,LD information,LD block,466269,469130,1,+,.,Name=CHR_11_7231-7244,
XI,LD information,LD block,476182,477654,1,+,.,Name=CHR_11_7247-7248,
XI,LD information,LD block,480438,481321,1,+,.,Name=CHR_11_7249-7250,
XI,LD information,LD block,487905,493686,1,+,.,Name=CHR_11_7253-7260,
XI,LD information,LD block,494726,498694,1,+,.,Name=CHR_11_7262-7265,
XI,LD information,LD block,507721,508824,1,+,.,Name=CHR_11_7266-7267,
XI,LD information,LD block,515435,516249,1,+,.,Name=CHR_11_7269-7273,
XI,LD information,LD block,517259,517936,1,+,.,Name=CHR_11_7276-7279,
XI,LD information,LD block,521933,522294,1,+,.,Name=CHR_11_7283-7284,
XI,LD information,LD block,523658,523660,1,+,.,Name=CHR_11_7286-7287,
XI,LD information,LD block,533229,549137,1,+,.,Name=CHR_11_7293-7298,
XI,LD information,LD block,549473,551512,1,+,.,Name=CHR_11_7301-7303,
XI,LD information,LD block,557098,559870,1,+,.,Name=CHR_11_7306-7308,
XI,LD information,LD block,564538,567885,1,+,.,Name=CHR_11_7310-7323,
XI,LD information,LD block,574704,576352,1,+,.,Name=CHR_11_7325-7330,
XI,LD information,LD block,578734,578880,1,+,.,Name=CHR_11_7332-7333,
XI,LD information,LD block,581051,581056,1,+,.,Name=CHR_11_7337-7338,
XI,LD information,LD block,584625,584993,1,+,.,Name=CHR_11_7341-7342,
XI,LD information,LD block,591788,596725,1,+,.,Name=CHR_11_7344-7346,
XI,LD information,LD block,604648,605055,1,+,.,Name=CHR_11_7348-7349,
XI,LD information,LD block,614444,614658,1,+,.,Name=CHR_11_7355-7356,
XI,LD information,LD block,615867,618311,1,+,.,Name=CHR_11_7360-7362,
XI,LD information,LD block,620157,626281,1,+,.,Name=CHR_11_7364-7376,
XI,LD information,LD block,627031,629750,1,+,.,Name=CHR_11_7378-7385,
XI,LD information,LD block,639035,644496,1,+,.,Name=CHR_11_7390-7402,
XI,LD information,LD block,645157,645162,1,+,.,Name=CHR_11_7405-7406,
XI,LD information,LD block,666379,666421,1,+,.,Name=CHR_11_7408-7413,
XI,LD information,LD block,666493,666499,1,+,.,Name=CHR_11_7417-7418,
XII,LD information,LD block,13781,13782,1,+,.,Name=CHR_12_7422-7423,
XII,LD information,LD block,13802,13808,1,+,.,Name=CHR_12_7425-7426,
XII,LD information,LD block,17131,18624,1,+,.,Name=CHR_12_7428-7429,
XII,LD information,LD block,21370,21837,1,+,.,Name=CHR_12_7434-7435,
XII,LD information,LD block,24735,37884,1,+,.,Name=CHR_12_7437-7455,
XII,LD information,LD block,63616,63644,1,+,.,Name=CHR_12_7461-7462,
XII,LD information,LD block,69396,75931,1,+,.,Name=CHR_12_7466-7477,
XII,LD information,LD block,80987,80989,1,+,.,Name=CHR_12_7479-7480,
XII,LD information,LD block,84031,84341,1,+,.,Name=CHR_12_7482-7483,
XII,LD information,LD block,91612,91629,1,+,.,Name=CHR_12_7486-7487,
XII,LD information,LD block,92095,92115,1,+,.,Name=CHR_12_7489-7491,
XII,LD information,LD block,92233,92362,1,+,.,Name=CHR_12_7493-7494,
XII,LD information,LD block,93045,95610,1,+,.,Name=CHR_12_7500-7502,
XII,LD information,LD block,97153,97159,1,+,.,Name=CHR_12_7506-7507,
XII,LD information,LD block,102251,103019,1,+,.,Name=CHR_12_7511-7512,
