SNP,Chr,Pos,locus_id,name,p-value_eQTL,p-value_rMVP,FDR,-log_pval,Effect,snps_class_up,snps_class_down,description
280,2,111999,YBL058W,SHP1,3.51773097391879e-05,3.42643963964118e-05,0.0186597289225371,4.465156914335907,0.428165143121261,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)"""
11395,16,246835,YPL160W_NFR/NDR,,3.5841468172373e-05,0.0005787894551177,0.0189702900536024,3.2374793898299736,-0.736606003754154,Promoter,Promoter,stable
5732,9,249625,CUT192,,3.58915441760622e-05,3.53786530683115e-05,0.0189954491586232,4.4512587055171675,-0.676489965440953,Unstable transcript,CUT,ncRNA_STM
1920,4,605918,YDR080W,VPS41,3.59918108897812e-05,3.6455433773741e-05,0.0190377294110384,4.4382377298406155,0.599458243017174,ORF,Verified ORF,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites"""
5758,9,256045,YIL053W,GPP1,3.61477095944055e-05,4.00833629990778e-05,0.0191093714861426,4.3970358482518135,-0.629830276856912,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication"""
1068,3,177081,snR65_NFR/NDR,,3.69365037953868e-05,3.55224021778959e-05,0.0194786105796498,4.449497673036192,-0.580934907790561,Promoter,Promoter,
2528,4,1311626,YDR420W,HKR1,3.87453935221624e-05,4.00787454367155e-05,0.020331619405983,4.397085881413244,0.604675966121125,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection"""
5773,9,258661,YIL051C,MMF1,3.94443560209637e-05,4.14297115314701e-05,0.0206606816537393,4.382688090614979,-0.652805715236542,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication"""
1075,3,187956,YCR033W,SNT1,3.99919358662941e-05,5.12376153474916e-05,0.0209006246753868,4.290411090978975,-0.580718345932838,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
649,2,538990,YBR148W,YSW1,4.04984698939946e-05,4.09313147312132e-05,0.0211372655062065,4.387944305407482,0.659971306918308,ORF,Verified ORF,"""Protein required for normal prospore membrane formation; interacts with Gip1p ; which is the meiosis-specific regulatory subunit of the Glc7p protein phosphatase; expressed specifically in spores and localizes to the prospore membrane; YSW1 has a paralog ; SPO21 ; that arose from the whole genome duplication"""
5767,9,257591,YIL052C_NFR/NDR,,4.06788964147742e-05,4.11932906752833e-05,0.0212210609226502,4.385173513578083,-0.661867090263619,Promoter,Promoter,fragile
5754,9,254964,YIL053W_NFR/NDR,,4.06826983435522e-05,4.22259534566049e-05,0.0212212525799249,4.374420535332625,-0.680764942264093,Promoter,Promoter,stable
11905,16,834908,YPR154W,PIN3,4.4502837190975e-05,4.57686170541623e-05,0.0229737558672382,4.339432210028893,-0.594191610411242,ORF,Verified ORF,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication"""
9445,14,256840,YNL206C,RTT106,4.4829820078657e-05,4.75911903863113e-05,0.0231217918399891,4.322473432168237,-0.571312099271416,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)"""
654,2,544518,YBR151W_NFR/NDR,,4.50112147562599e-05,5.13005561245225e-05,0.0232041397017737,4.289877926886191,0.584176568089137,Promoter,Promoter,fragile
5744,9,254091,YIL054W_NFR/NDR,,4.50276269608102e-05,4.71759554896206e-05,0.0232093985474223,4.326279294985661,-0.649039651125057,Promoter,Promoter,
5792,9,270121,YIL046W,MET30,4.54194908816976e-05,4.76938718308555e-05,0.0233858738874486,4.321537419723396,-0.600384777879115,ORF,Verified ORF,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p"""
2312,4,979983,XUT_4F-449,,4.67503849982812e-05,4.86335450878115e-05,0.0239684480535745,4.313064071867996,0.50934396327865,Unstable transcript,XUT,ncRNA_UNB
5756,9,255387,YIL053W,GPP1,4.67574752733005e-05,4.86853054042165e-05,0.0239704387642685,4.31260210130829,-0.647997745696071,ORF,Verified ORF,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication"""
1835,4,542062,snR47_NFR/NDR,,4.68005862637483e-05,5.62055311696921e-05,0.0239908941237669,4.250220943536382,0.58617987152561,Promoter,Promoter,
10481,15,486874,YOR086C,TCB1,4.68456896711899e-05,4.75335836565107e-05,0.0240090745332495,4.322999442099572,-0.699039690754025,Close to 3'-UTR,Close to 3'-UTR,"""Lipid-binding ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane and regulate PI4P levels by controlling access of Sac1p phosphatase to its substrate PI4P in PM; contains 3 calcium and lipid binding domains; non-tagged protein also localizes to mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact; TCB1 has a paralog ; TCB2 ; that arose from the whole genome duplication"""
5733,9,249795,YIL056W,VHR1,4.84882330673232e-05,5.17294417266574e-05,0.0247397750192848,4.286262208548976,-0.592008036112641,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication"""
11540,16,385700,YPL086C,ELP3,4.9295451723125e-05,5.08790547144029e-05,0.0250771610199265,4.293460966072934,0.551556672403948,ORF,Verified ORF,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant"""
11699,16,586993,SUT417,,5.09776912754971e-05,5.16155355926286e-05,0.0258082073021001,4.287219561809462,0.573493495286338,Unstable transcript,SUT,ncRNA_STM
5760,9,257336,YIL052C_NFR/NDR,,5.25026690482996e-05,5.51618237468641e-05,0.0264561625474051,4.258361383719789,-0.644263847474442,Promoter,Promoter,fragile
11701,16,587395,SUT417,,5.38354367772875e-05,4.66531650261554e-05,0.0270388481213927,4.3311188876780955,0.591178997762809,Unstable transcript,SUT,ncRNA_STM
11548,16,402293,YPL082C,MOT1,5.38535544904618e-05,5.65169895345436e-05,0.027044312754561,4.24782097957925,0.601906176777635,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes"""
11698,16,586960,SUT417,,5.45306440595571e-05,5.54842188463795e-05,0.0273420783472807,4.255830523949823,0.570106035750399,Unstable transcript,SUT,ncRNA_STM
11537,16,382997,YPL088W,YPL088W,5.54676836821469e-05,5.80778841289961e-05,0.0277236626036046,4.235989214068292,0.600032943184473,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl alcohol dehydrogenase; localizes to cytosol; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance"""
4717,7,942301,YGR223C_NFR/NDR,,5.61665225402753e-05,5.62281992938111e-05,0.0280026272764707,4.250045824534054,0.315832265542428,Promoter,Promoter,stable
11904,16,833135,YPR152C,URN1,5.677350642803e-05,5.86469640129068e-05,0.028265649511675,4.231754465160881,-0.366955931587883,ORF,Verified ORF,"""Protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase"""
11908,16,835149,YPR154W,PIN3,5.71119421345015e-05,5.52350043695954e-05,0.0284080123321977,4.257785607298819,-0.596205824812482,ORF,Verified ORF,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication"""
1078,3,188904,YCR033W,SNT1,5.71998554046154e-05,5.87152053225973e-05,0.0284447518138579,4.231249416085114,-0.559880306774076,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
5751,9,254492,YIL053W_NFR/NDR,,5.79409938446025e-05,6.09185661050146e-05,0.0287530450649243,4.215250327594837,-0.655047211489194,Promoter,Promoter,stable
279,2,111931,YBL058W,SHP1,5.86941420624536e-05,5.80469729075411e-05,0.0290669602293357,4.236220423364328,0.417297950581304,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)"""
10420,15,427668,YOR052C,TMC1,5.97732496343451e-05,5.79213425186764e-05,0.0295250618425172,4.237161380483286,-0.743516211187911,Close to 3'-UTR,Close to 3'-UTR,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress"""
11922,16,843618,YPR158W,CUR1,6.11441273012496e-05,6.52916311938191e-05,0.030094797978355,4.185142481194507,-0.552087520473862,ORF,Verified ORF,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication"""
11923,16,843702,YPR158W,CUR1,6.13354426253469e-05,6.46466734712656e-05,0.0301690933099696,4.189453817732426,-0.597380365174744,ORF,Verified ORF,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication"""
1079,3,188979,YCR033W,SNT1,6.23175306566297e-05,6.30260303610468e-05,0.0305796992128502,4.20048004566803,-0.558214476508527,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
3603,6,22804,YFL054C,AQY3,6.3198514809438e-05,6.58092857355802e-05,0.0309530661549275,4.1817128228116065,0.398938433437676,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol"""
4653,7,877213,YGR189C,CRH1,6.34545015972243e-05,6.78550861416687e-05,0.0310601223864831,4.168417593833657,-0.55444216053746,ORF,Verified ORF,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress"""
5768,9,257605,YIL052C_NFR/NDR,,6.40444075350331e-05,6.69110661020084e-05,0.0313037670912308,4.174502050399588,-0.647151193199632,Promoter,Promoter,fragile
11892,16,814192,YPR140W_NFR/NDR,,6.54879312582827e-05,6.9037602876748e-05,0.0319020890803196,4.160914296601572,-0.607816718831503,Promoter,Promoter,fragile
2364,4,1086372,YDR311W,TFB1,6.69355959730302e-05,6.98783056862105e-05,0.0325001193992023,4.15565763374134,0.612858472140331,ORF,Verified ORF,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair ; target for transcriptional activators; relocalizes to the cytosol in response to hypoxia"""
5755,9,255025,YIL054W,YIL054W,6.75777407637839e-05,6.84965974280353e-05,0.0327569269010845,4.164331001572258,-0.662340142606504,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels"""
10205,15,185951,YOL077C,BRX1,6.89021426823065e-05,9.8457974918132e-05,0.0333142773690473,4.006749101032542,-0.390168419706186,ORF,Verified ORF,"""Nucleolar protein; constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif"""
3440,5,563428,SUT100,,7.01132090747963e-05,7.41053789842873e-05,0.0338079660466035,4.130150267345774,-0.731918743392106,Unstable transcript,SUT,ncRNA_UNB
5761,9,257350,YIL052C_NFR/NDR,,7.08347031292576e-05,7.39976240440903e-05,0.0341118459399732,4.130782224608301,-0.632469388168107,Promoter,Promoter,fragile
6023,10,91661,YJL177W,RPL17B,7.15552100454879e-05,0.0001254081102757,0.0343879127497108,3.901674376311626,-0.384600821449284,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L17B; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L17 and bacterial L22; RPL17B has a paralog ; RPL17A ; that arose from the whole genome duplication"""
5771,9,258259,YIL051C,MMF1,7.28302352611364e-05,7.59319070839321e-05,0.0349108656673336,4.119575692369847,-0.633495223945768,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication"""
5986,10,28835,YJL214W,HXT8,7.35063507730513e-05,7.71610827104983e-05,0.0351740454844016,4.1126016870429805,0.398617431791669,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose"""
925,3,21337,YCL061C,MRC1,7.35140360574066e-05,7.70375658729324e-05,0.0351754707852172,4.113297447906554,0.547425724951673,ORF,Verified ORF,"""S-phase checkpoint protein required for DNA replication; couples DNA helicase and polymerase; stabilizes Pol2p at stalled replication forks during stress ; where it forms a pausing complex with Tof1p and is phosphorylated by Mec1p; defines a novel S-phase checkpoint with Hog1p that coordinates DNA replication and transcription upon osmostress; protects uncapped telomeres; Dia2p-dependent degradation mediates checkpoint recovery; exposure to ethanol affects localization; mammalian claspin homolog"""
3600,6,19636,YFL055W,AGP3,7.44063288693282e-05,7.85148157519866e-05,0.0355234032994486,4.105048384118327,0.40824068848125,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition"""
2855,5,35947,YEL062W,NPR2,7.50899219447901e-05,7.86237761082711e-05,0.0357965948807804,4.104446101909934,-0.512673220188485,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Npr2p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and resulting in inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; homolog of human tumor suppressor NPRL2"""
1083,3,190765,YCR034W,ELO2,7.6560349271181e-05,7.92667424344025e-05,0.036390780326349,4.100908989313013,-0.551361706090535,ORF,Verified ORF,"""Fatty acid elongase ; involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase ; vacuolar ATPase ; and the secretory pathway; ELO2 has a paralog ; ELO1 ; that arose from the whole genome duplication; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7"""
5752,9,254600,YIL054W,YIL054W,7.71804415559e-05,8.10644566425638e-05,0.0366411446584607,4.091169523934211,-0.630108311070663,ORF,Uncharacterized ORF,"""Protein of unknown function; expressed at both mRNA and protein levels"""
11710,16,591766,YPR015C_NFR/NDR,,7.7409085301715e-05,8.43078554594572e-05,0.0367334593193639,4.074131957715098,0.5572889571308,Promoter,Promoter,fragile
5741,9,254003,YIL054W_NFR/NDR,,7.80727790887521e-05,8.01046442923185e-05,0.0370131535818452,4.096342303740297,-0.650102622852717,Promoter,Promoter,
8520,13,97628,YML086C_NFR/NDR,,7.81794603119021e-05,6.6022813337931e-05,0.037051911234475,4.180305973627231,-0.603831455507384,Promoter,Promoter,stable
11901,16,828223,YPR148C_NFR/NDR,,7.85428682180482e-05,8.31812592122426e-05,0.0371864779708723,4.079974509496582,-0.565382482816711,Promoter,Promoter,stable
11542,16,388383,YPL085W,SEC16,7.88535557413238e-05,8.07096866736492e-05,0.0373123003521381,4.093074338680008,0.538156975923276,ORF,Verified ORF,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p"""
9433,14,237449,YNL219C,ALG9,7.93476765725591e-05,7.66924891920136e-05,0.0375128589265871,4.115247166196829,-0.650064035763726,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"""
5737,9,252109,YIL055C,YIL055C,7.96726810013098e-05,8.28974030862976e-05,0.0376331808879831,4.081459074310478,-0.627498201864332,ORF,Uncharacterized ORF,"""Putative protein of unknown function"""
11687,16,578941,YPR010C,RPA135,8.00169181687032e-05,8.52947146501998e-05,0.0377679027853144,4.069077879376084,0.517701555400591,ORF,Verified ORF,"""RNA polymerase I second largest subunit A135"""
11916,16,840560,XUT_16F-339,,8.13536008028359e-05,8.25174198433158e-05,0.0382964543038535,4.083454360016977,-0.576411316440254,Unstable transcript,XUT,ncRNA_UNB
11894,16,819256,ARS1627,ARS1627,8.13605659014325e-05,8.52772969063543e-05,0.0382973207818251,4.069166574232838,-0.609205602281115,Other features,Replication,"""Autonomously Replicating Sequence"""
2323,4,1013882,YDR276C_NFR/NDR,,8.22901519706493e-05,8.52178577528083e-05,0.0386642653683898,4.069469387500364,0.5222018584793,Promoter,Promoter,fragile
11943,16,870388,YPR164W_NFR/NDR,,8.31727729375181e-05,7.93943261469304e-05,0.0390127443101163,4.100210532977506,-0.583036034679919,Promoter,Promoter,stable
11934,16,863372,YPR160W,GPH1,8.63463284991337e-05,9.32817424835495e-05,0.0402411797899542,4.03020334997869,-0.584801314172677,ORF,Verified ORF,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway"""
4528,7,739112,tI(AAU)G_NFR/NDR,,8.68059328825828e-05,9.06938542466753e-05,0.0404189733279419,4.042422141354314,-0.579841119531891,Promoter,Promoter,
9266,14,7114,TEL14L,TEL14L,8.75362619782129e-05,0.0001873524796574,0.0406815809445267,3.727340554534959,1.40307700561791,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; a short stretch of telomeric repeats ; and a long Y' element"""
5746,9,254153,YIL054W_NFR/NDR,,8.77206614982767e-05,9.16504105734096e-05,0.0407419432784874,4.037865585154936,-0.627193863780648,Promoter,Promoter,
4652,7,877211,YGR189C,CRH1,9.09177013338628e-05,9.73203294295394e-05,0.0420246094730352,4.011796429650909,-0.543418108495081,ORF,Verified ORF,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress"""
278,2,111916,YBL058W,SHP1,9.1534772442388e-05,9.30371757507925e-05,0.0422624366650424,4.031343481582089,0.405252220014053,ORF,Verified ORF,"""UBX domain-containing substrate adaptor for Cdc48p; ubiquitin regulatory X domain-containing protein that acts as a substrate recruiting cofactor for Cdc48p; positively regulates Glc7p PPase activity to promote growth and mitotic progression in complex with Cdc48p; ubiquitinated protein interactor involved in ER-associated degradation (ERAD); regulated by nuclear Ub-dependent degradation (INMAD pathway) independent of the Asi and Doa10 complexes; homolog of human p47 (NSFL1C)"""
11711,16,591786,YPR015C_NFR/NDR,,9.19350306570162e-05,0.0001030654172023,0.0424120131428764,3.986887034403216,0.550009297095294,Promoter,Promoter,fragile
11902,16,828272,YPR148C_NFR/NDR,,9.24882104579164e-05,9.27992429039821e-05,0.042617226160246,4.032455566927303,-0.582304167652889,Promoter,Promoter,stable
1926,4,611309,YDR082W,STN1,9.64951488225812e-05,0.0001001440632109,0.0441262047863051,3.9993747916641573,0.569533429865206,ORF,Verified ORF,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1"""
5765,9,257531,YIL052C_NFR/NDR,,9.7745658055418e-05,9.81227059908335e-05,0.0445807531163191,4.008230483491719,-0.635816787709286,Promoter,Promoter,fragile
281,2,114528,YBL056W,PTC3,9.79832424437515e-05,9.99867228721844e-05,0.0446754806136617,4.000057665661715,0.404964918895004,ORF,Verified ORF,"""Type 2C protein phosphatase (PP2C); dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA damage checkpoint inactivation; PTC3 has a paralog ; PTC2 ; that arose from the whole genome duplication"""
5770,9,258080,YIL051C,MMF1,9.8230231231605e-05,0.0001023654519679,0.04476624602139,3.989846591712948,-0.620384754182734,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication"""
7482,12,84031,YLL029W,FRA1,9.83080712922943e-05,9.93154197169708e-05,0.044796256608837,4.0029833176868825,0.63012617250831,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation"""
8778,13,463519,tD(GUC)M_NFR/NDR,,9.90157066165363e-05,0.0001028171774536,0.0450582660344974,3.987934322596508,0.521281753682015,Promoter,Promoter,
2529,4,1312702,YDR421W,ARO80,0.000104802527385,0.0001086502231738,0.047254274048989,3.963969377276726,0.501094773390691,ORF,Verified ORF,"""Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids"""
11549,16,402514,YPL082C,MOT1,0.0001065388046632,0.0001141112896368,0.0478638789224471,3.942671386393217,0.576526413665326,ORF,Verified ORF,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes"""
1077,3,188786,YCR033W,SNT1,0.0001067931679122,0.000109427401471,0.0479608559899362,3.9608739136738658,-0.53886352133291,ORF,Verified ORF,"""Set3C histone deacetylase scaffold; can act as prion [ESI+] (Expressed Subtelomeric Information) that drives emergence and transgenerational inheritance of activated chromatin state; prion conformer is triggered by transient Snt1p phosphorylation upon cell cycle arrest; [ESI+] reshapes the activity Set3C ; recruiting RNAPII ; interfering with Rap1p binding to activate genes in otherwise repressed subtelomeric domains; relocalizes to cytosol in response to hypoxia"""
9104,13,759401,YMR246W_NFR/NDR,,0.0001068342505963,0.0001100510544563,0.0479764232151578,3.9584057918897466,0.467485091446431,Promoter,Promoter,fragile
11906,16,835119,YPR154W,PIN3,0.0001075495491368,0.0001098637136968,0.048219413551095,3.9591457247141846,-0.56985658981536,ORF,Verified ORF,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with LSB1 cooperatively inhibits the nucleation of actin filaments; short-lived protein whose levels increase in response to thermal stress; induces the formation of the [PIN+] and [RNQ+] prions when overproduced; PIN3 has a paralog ; LSB1 ; that arose from the whole genome duplication"""
