SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7768,12,368150,-0.0322595667937144,0.073016055861853,0.658893831785086,YLR108C,YLR108C,SGDID:S000004098,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7769,12,369495,0.0109402914268039,0.0762045612638002,0.885926068673842,YLR109W,AHP1,SGDID:S000004099,Close to 3'-UTR,Close to 3'-UTR,"""Thiol-specific peroxiredoxin; reduces hydroperoxides to protect against oxidative damage; function in vivo requires covalent conjugation to Urm1p""",Verified ORF
7770,12,369873,0.020431365397381,0.0727093126607655,0.778874517626968,YLR110C,CCW12,SGDID:S000004100,ORF,Verified ORF,"""Cell wall mannoprotein; plays a role in maintenance of newly synthesized areas of cell wall; localizes to periphery of small buds ; septum region of larger buds ; and shmoo tip; CCW12 has a paralog ; YDR134C ; that arose from the whole genome duplication""",Verified ORF
7771,12,371279,-0.0059033335476541,0.0729622939621228,0.93555987717508,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7772,12,371365,-0.0057998405593183,0.0733981908698731,0.937062404895009,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7773,12,371483,-0.0329178069020648,0.0784082991834087,0.674868304184461,YLR111W,YLR111W,SGDID:S000004101,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
7774,12,372955,-0.0001311191536924,0.0737225301590659,0.9985819283853,YLR113W,HOG1,SGDID:S000004103,Close to 3'-UTR,Close to 3'-UTR,"""Mitogen-activated protein kinase involved in osmoregulation; controls global reallocation of RNAPII during osmotic shock; mediates recruitment/activation of RNAPII at Hot1p-dependent promoters; binds calmodulin; stimulates antisense transcription to activate CDC28; defines novel S-phase checkpoint with Mrc1p that prevent replication/transcription conflicts; nuclear form represses pseudohyphal growth; autophosphorylates; protein abundance increases under DNA replication stress""",Verified ORF
7775,12,373553,-0.0238650438178052,0.0768903937026836,0.756457114967007,XUT_12F-150,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
7776,12,376948,0.047335993109981,0.0729683105382457,0.516941252679246,YLR114C,AVL9,SGDID:S000004104,ORF,Verified ORF,"""Conserved protein involved in exocytic transport from the Golgi; mutation is synthetically lethal with apl2 vps1 double mutation; member of a protein superfamily with orthologs in diverse organisms; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
7777,12,379144,0.0644162743703904,0.0737816646037561,0.383220519880241,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7778,12,379244,0.0691660624347906,0.0738032796316672,0.349312941006729,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7779,12,379289,0.0701534660808182,0.073464132820432,0.340264083355437,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7780,12,379634,0.0633200977662364,0.0740913594717489,0.393340129835115,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7781,12,379693,0.0449321409930779,0.0730390677169227,0.538832523575818,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7782,12,379794,0.0656223954987666,0.073141148663773,0.370222543760108,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7783,12,379800,0.0637119398357436,0.0732690374172236,0.385130914906733,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7784,12,379874,0.0629405656369091,0.0735709471867914,0.392850033386842,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7785,12,379915,0.0517148200471456,0.0734717471258488,0.481975554997866,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7786,12,379925,0.0405822938454692,0.0736525612823936,0.581984719101134,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7787,12,380248,0.0883747915228224,0.072743213586996,0.225221151273394,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7788,12,380270,0.0887695863310672,0.0729498815331262,0.224471500297249,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
7789,12,380619,0.105600078957972,0.0726781243610669,0.147116822351253,YLR116W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7790,12,381157,0.0934808857688476,0.0728461476989674,0.200241197228713,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7791,12,381256,0.0952802061559672,0.0726860329434322,0.190761882187588,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7792,12,381370,0.0968106981011075,0.0727685774792885,0.184248124039702,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7793,12,381823,0.0932901486487979,0.0730218575510786,0.202242513161116,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7794,12,381898,0.103731331458284,0.0726532509706485,0.154245300232985,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7795,12,381902,0.103731331458284,0.0726532509706485,0.154245300232985,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7796,12,381911,0.0959947901157357,0.0727425679956337,0.187806832894264,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7797,12,382117,0.0915131965284495,0.0728194229850087,0.209688121751175,YLR116W,MSL5,SGDID:S000004106,ORF,Verified ORF,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7798,12,382258,0.0768373044441398,0.0731060876418972,0.293959935699322,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7799,12,382278,0.0787808146174635,0.0748047311341094,0.292991291760625,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7800,12,382340,0.0654525684064878,0.0765639621723965,0.393200520694796,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7801,12,382385,0.0093746840325277,0.0791931381870686,0.905835901308874,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7802,12,382405,0.0733922321109041,0.0757265664808064,0.333121863655915,YLR116W,MSL5,SGDID:S000004106,Close to 3'-UTR,Close to 3'-UTR,"""Component of commitment complex; which defines first step in splicing pathway; essential protein that interacts with Mud2p and Prp40p ; forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7803,12,383137,0.110499866814284,0.0742781689217026,0.137736107609421,YLR117C,CLF1,SGDID:S000004107,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; homolog of Drosophila crooked neck protein; interacts with U1 snRNP proteins""",Verified ORF
7804,12,383826,0.109708066002499,0.0729818880482231,0.133675583126194,YLR117C,CLF1,SGDID:S000004107,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; homolog of Drosophila crooked neck protein; interacts with U1 snRNP proteins""",Verified ORF
7805,12,384824,0.0982411764061033,0.0733269954102262,0.181182551934944,YLR118C,TML25,SGDID:S000004108,ORF,Verified ORF,"""Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS""",Verified ORF
7806,12,386305,0.280068795367541,0.148441951330183,0.060018090019622,YLR118C,TML25,SGDID:S000004108,Close to 3'-UTR,Close to 3'-UTR,"""Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS""",Verified ORF
7807,12,387634,0.105025158728585,0.0730809639301693,0.151573372637969,YLR120C,YPS1,SGDID:S000004110,ORF,Verified ORF,"""Aspartic protease; hyperglycosylated member of the yapsin family of proteases ; attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor; involved in nutrient limitation-induced cleavage of the extracellular inhibitory domain of signaling mucin Msb2p ; resulting in activation of the filamentous growth MAPK pathway; involved with other yapsins in the cell wall integrity response; role in KEX2-independent processing of the alpha factor precursor""",Verified ORF
7808,12,388695,0.0204424107864098,0.0739504471119704,0.782376597425617,YLR120W-A,YLR120W-A,SGDID:S000028674,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF YLR121C""",Dubious ORF
7809,12,394590,0.034023132129706,0.0737434627769284,0.644816252966852,YLR125W,YLR125W,SGDID:S000004115,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutant has decreased Ty3 transposition; YLR125W is not an essential gene""",Uncharacterized ORF
7810,12,397486,0.0141260363658762,0.0733813967681248,0.847460011196083,YLR127C,APC2,SGDID:S000004117,ORF,Verified ORF,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7811,12,397605,0.0512965546700207,0.0755405101490773,0.497544692693123,YLR127C,APC2,SGDID:S000004117,ORF,Verified ORF,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7812,12,399145,0.0232163583741514,0.0736117399269483,0.752652423694621,YLR127C,APC2,SGDID:S000004117,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p""",Verified ORF
7813,12,401564,0.0196275746476737,0.0739565162015236,0.790861301635073,YLR129W,DIP2,SGDID:S000004119,ORF,Verified ORF,"""Nucleolar protein; specifically associated with the U3 snoRNA ; part of the large ribonucleoprotein complex known as the small subunit (SSU) processome ; required for 18S rRNA biogenesis ; part of the active pre-rRNA processing complex""",Verified ORF
7814,12,407847,0.0145560646710648,0.0739453231619937,0.844058972289831,YLR132C,USB1,SGDID:S000004122,ORF,Verified ORF,"""Putative poly(U)-specific 3'-to-5' RNA exonuclease; involved in 3'-end processing of U6 snRNA removing uridines and generating a terminal 2&#8242;,3&#8242; cyclic phosphate; essential protein that localizes to the nucleus and mitochondria; overexpression suppresses the respiratory defects of oxa1 and mtf2 mutants; homolog of S.pombe gene ; mpn1 and human gene ; hUSB1; mutations in hUSB1 are associated with a rare genodermatosis ; poikiloderma with neutropenia (OMIM 604173)""",Verified ORF
7815,12,408660,0.0089456581595041,0.0728276554465722,0.902309040447358,YLR133W,CKI1,SGDID:S000004123,ORF,Verified ORF,"""Choline kinase; catalyzes the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway); exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; CKI1 has a paralog ; EKI1 ; that arose from the whole genome duplication""",Verified ORF
7816,12,411161,0.0391010435500626,0.0729565301450492,0.592330725068357,YLR134W,PDC5,SGDID:S000004124,ORF,Verified ORF,"""Minor isoform of pyruvate decarboxylase; key enzyme in alcoholic fermentation ; decarboxylates pyruvate to acetaldehyde ; regulation is glucose- and ethanol-dependent ; repressed by thiamine ; involved in amino acid catabolism""",Verified ORF
7817,12,413007,0.0172811356909781,0.0739200949320589,0.815290287697833,ACS_12_412854_-_NFR/NDR,,,Promoter,Promoter,,Promoter
7818,12,413638,0.062085184653161,0.0739524830670183,0.401741247449078,YLR135W,SLX4,SGDID:S000004125,ORF,Verified ORF,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7819,12,414413,0.0538673854890773,0.0728944183412939,0.460411313071183,YLR135W,SLX4,SGDID:S000004125,ORF,Verified ORF,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7820,12,415279,0.0440695442003233,0.0736056337399423,0.549740183138014,YLR135W,SLX4,SGDID:S000004125,ORF,Verified ORF,"""Endonuclease involved in processing DNA; acts during recombination ; repair; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); cleaves branched structures in complex with Slx1p; involved in interstrand cross-link repair ; Rad1p/Rad10p-dependent removal of 3'-nonhomologous tails during DSBR via single-strand annealing; relative distribution to nuclear foci increases upon DNA replication stress; FANCP-related factor""",Verified ORF
7821,12,415537,0.0403098426239263,0.0742329094596128,0.587459772208865,CUT260_NFR/NDR,,,Promoter,Promoter,,Promoter
7822,12,416026,0.0436935144004728,0.0732081176162414,0.550996965984281,CUT260,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7823,12,416918,0.0272608653396498,0.0728511709252569,0.708480630771627,YLR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7824,12,417289,0.0798722150708871,0.0727484533160233,0.272986349144705,YLR137W,RKM5,SGDID:S000004127,ORF,Verified ORF,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7825,12,417956,0.0297867977297135,0.0725517078814491,0.681644605315055,YLR137W,RKM5,SGDID:S000004127,ORF,Verified ORF,"""Protein lysine methyltransferase; monomethylates Lys-46 of the ribosomal large subunit Rpl1a/Rpl1b; member of the seven beta-strand methyltransferase superfamily; orthologs only found among fungal species""",Verified ORF
7826,12,418313,0.02959775601609,0.0732604390052736,0.686451958128256,YLR138W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7827,12,418844,0.0140385134352602,0.0730621404564253,0.847739235525769,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7828,12,418928,0.0200678551958193,0.0729539907218808,0.783419168259231,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7829,12,419081,0.0295235106762666,0.0727430462319464,0.68509118892379,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7830,12,419261,0.0213602241111947,0.0731611417676214,0.770487699328064,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7831,12,419264,0.0239169432142516,0.0730548712558755,0.743572073650713,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7832,12,420304,-0.0002700095788277,0.0729629690808488,0.997049414751435,YLR138W,NHA1,SGDID:S000004128,ORF,Verified ORF,"""Na+/H+ antiporter; involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH""",Verified ORF
7833,12,423554,0.0170291688002182,0.087576917285557,0.845936853470532,YLR140W,YLR140W,SGDID:S000004130,ORF,Dubious ORF,"""Dubious open reading frame unlikely to encode a functional protein; overlaps essential RRN5 gene which encodes a member of the UAF transcription factor involved in transcription of rDNA by RNA polymerase I""",Dubious ORF
7834,12,423791,-0.0272784067522058,0.0725373665200536,0.707098147783233,YLR140W,YLR140W,SGDID:S000004130,ORF,Dubious ORF,"""Dubious open reading frame unlikely to encode a functional protein; overlaps essential RRN5 gene which encodes a member of the UAF transcription factor involved in transcription of rDNA by RNA polymerase I""",Dubious ORF
7835,12,425418,-0.0399723709129946,0.0727346666386473,0.582965803343612,YLR142W,PUT1,SGDID:S000004132,ORF,Verified ORF,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7836,12,425540,-0.031563018165556,0.072839309726263,0.665044098462663,YLR142W,PUT1,SGDID:S000004132,ORF,Verified ORF,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7837,12,426662,0.0849548966584326,0.150745191734681,0.573407208259979,YLR142W,PUT1,SGDID:S000004132,Close to 3'-UTR,Close to 3'-UTR,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7838,12,430049,0.0227807182435507,0.0738386807050622,0.757868584161244,YLR144C,ACF2,SGDID:S000004134,ORF,Verified ORF,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7839,12,431739,0.0486558076803933,0.0727508185924494,0.504059662441971,YLR144C,ACF2,SGDID:S000004134,ORF,Verified ORF,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7840,12,431754,0.0371426849549524,0.0728804858869467,0.610623363832904,YLR144C,ACF2,SGDID:S000004134,ORF,Verified ORF,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7841,12,433534,-0.008496504685918,0.0725116964601943,0.906788598626313,YLR146C,SPE4,SGDID:S000004136,ORF,Verified ORF,"""Spermine synthase; required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid""",Verified ORF
7842,12,433955,0.0003335696903329,0.0730036469905948,0.996356884016461,YLR146W-A,YLR146W-A,SGDID:S000113566,ORF,Verified ORF,"""Protein of unknown function""",Verified ORF
7843,12,439038,-0.0064694400618791,0.0730179638135245,0.929449523876838,YLR149C,YLR149C,SGDID:S000004139,ORF,Verified ORF,"""Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutation results in a decrease in plasma membrane electron transport; YLR149C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
7844,12,440337,-0.0118110017544641,0.0764434904030601,0.87729883414387,YLR149C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7845,12,440342,-0.0044907643499284,0.0767865572887926,0.953396413427775,YLR149C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7846,12,440358,-0.0025913614951108,0.0761372905049906,0.972868175921132,YLR149C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7847,12,440640,-0.0067599095629895,0.0734370027811683,0.926710167591257,YLR150W,STM1,SGDID:S000004140,ORF,Verified ORF,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7848,12,441152,-0.0205553681308243,0.0733516995562929,0.779464976442219,YLR150W,STM1,SGDID:S000004140,ORF,Verified ORF,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7849,12,441523,-0.219934491094767,0.150106619134212,0.143759583749888,CUT263_NFR/NDR,,,Promoter,Promoter,,Promoter
7850,12,441612,-0.0443146729842626,0.0764076760741572,0.562300314603134,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7851,12,441632,-0.0079832097353892,0.0754572702891801,0.915802912495648,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7852,12,441706,0.0055072576140092,0.0730181873556815,0.939920810221341,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7853,12,442034,-0.0069288882706971,0.0734369581664899,0.924883461406511,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7854,12,442615,0.0123083350149189,0.0735899827825793,0.867264727800585,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7855,12,442798,-0.0050859153952822,0.0775029396350225,0.947715741477328,YLR151C_NFR/NDR,,,Promoter,Promoter,,Promoter
7856,12,442818,-0.122987682380949,0.0861119260435984,0.154109659348194,YLR151C_NFR/NDR,,,Promoter,Promoter,,Promoter
7857,12,442845,-0.0088770371697514,0.0750284060640809,0.905884826819477,YLR151C_NFR/NDR,,,Promoter,Promoter,,Promoter
7858,12,442873,-0.0070709872858684,0.0754819467181121,0.92541820423596,YLR151C_NFR/NDR,,,Promoter,Promoter,,Promoter
7859,12,443030,0.0161385114826534,0.0725742299446073,0.824152536162402,YLR152C,YLR152C,SGDID:S000004142,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7860,12,443164,0.015730640848432,0.0728070805679029,0.829066383425767,YLR152C,YLR152C,SGDID:S000004142,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7861,12,448368,0.130402570288495,0.0726309388954762,0.0734430412091322,YLR154C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7862,12,449184,0.163223592665358,0.0837155757857134,0.0519985704973773,YLR154C,RNH203,SGDID:S000004144,Close to 3'-UTR,Close to 3'-UTR,"""Ribonuclease H2 subunit; required for RNase H2 activity; role in ribonucleotide excision repair; related to human AGS3 that causes Aicardi-Goutieres syndrome""",Verified ORF
7863,12,449482,0.124328825494586,0.0725575482624641,0.0874948083492611,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7864,12,449594,0.213322177299352,0.172610203038355,0.217332093306818,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
