SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4178,7,378667,0.0884412890075882,0.0766092021852897,0.249097755074728,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4179,7,379511,0.0938153589347308,0.0768108402376624,0.222756590836171,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4180,7,388863,0.0443545054459182,0.170113189789802,0.794448714155087,ARS717,ARS717,SGDID:S000118457,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4181,7,389537,0.0692428012913929,0.078303198958941,0.377141123986821,YGL061C,DUO1,SGDID:S000003029,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p and Pse1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
4182,7,389749,0.05502458413288,0.078096300401047,0.481540264952085,YGL060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4183,7,390823,0.0233044108678107,0.0773734278296042,0.763443915226381,YGL060W,YBP2,SGDID:S000003028,ORF,Verified ORF,"""Central kinetochore associated protein; mediates mitotic progression; interacts with several central kinetochore proteins and centromeric histone Cse4p; role in resistance to oxidative stress; similar to Slk19p; YBP2 has a paralog ; YBP1 ; that arose from the whole genome duplication""",Verified ORF
4184,7,392417,0.0251269470441008,0.0771210251680108,0.744759731208299,YGL059W,PKP2,SGDID:S000003027,ORF,Verified ORF,"""Mitochondrial protein kinase; negatively regulates activity of the pyruvate dehydrogenase complex by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp1p and phosphatases Ptc5p and Ptc6p; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Verified ORF
4185,7,394456,0.0031255341177122,0.0772369348590138,0.967743826394234,YGL058W,RAD6,SGDID:S000003026,ORF,Verified ORF,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4186,7,394889,-0.0568990955545665,0.198533105275987,0.774588649564102,YGL058W,RAD6,SGDID:S000003026,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4187,7,395909,0.0476750493812246,0.0821546210664596,0.56207663717684,YGL057C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4188,7,397324,0.026352869482072,0.0769811753586016,0.732307234098644,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4189,7,397449,0.0197196522855136,0.077086399227104,0.798244742886531,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4190,7,397834,-0.0151712282330528,0.12048590556439,0.899869280489676,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4191,7,398372,0.0295475774230885,0.0770075471012582,0.701433907986954,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4192,7,399000,0.052144319664667,0.0768065172190306,0.497642991736185,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4193,7,399178,0.0485362838003807,0.0766771733707539,0.527146614206432,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4194,7,400387,0.002202962087319,0.099641350404302,0.982373567331983,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4195,7,400450,0.0611972966128785,0.0883465666838544,0.488955911806405,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4196,7,400550,-0.332622331590846,0.144585339225392,0.0220009233834582,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4197,7,407454,0.0742377354760652,0.0767882333474472,0.334313254890771,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4198,7,408316,0.100904267371661,0.0769454210912494,0.190583572201683,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4199,7,408928,0.0899211910460241,0.0783279866236243,0.251742458860116,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4200,7,409806,0.100357243188099,0.084642776569727,0.236555544541177,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4201,7,409806,0.259383809050393,0.186877959123289,0.166016998203439,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4202,7,409847,0.116702752011323,0.0765873706291425,0.128457559590491,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4203,7,409966,0.0939761231021688,0.076590532449157,0.220642552401877,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4204,7,411864,0.0864043386031465,0.0767010968964553,0.260716110303208,YGL047W,ALG13,SGDID:S000003015,ORF,Verified ORF,"""Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant""",Verified ORF
4205,7,412413,0.0741103788514929,0.0774546804440579,0.339311687883276,YGLWdelta10_NFR/NDR,,,Promoter,Promoter,,Promoter
4206,7,412555,0.101414588586843,0.0770351537601183,0.188869930468176,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4207,7,412630,0.0669404379291092,0.207895663655804,0.747650452225499,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4208,7,412630,0.0669704468432557,0.162947149183739,0.681325660186099,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4209,7,412717,0.0950362117806904,0.0767750787688227,0.216593482221303,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4210,7,413438,0.152281482372924,0.0768897539344816,0.0484213983194406,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4211,7,413465,0.169473532830345,0.0765004557819608,0.0273753469424167,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4212,7,413738,0.14231865255534,0.077249632987985,0.0662666574571069,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4213,7,413763,0.144196436939291,0.0773212622684335,0.0630249841212926,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4214,7,414263,0.139870590760734,0.0805546273301188,0.0833753814875905,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4215,7,414263,0.709779394591231,0.346017500240713,0.0409771024522363,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4216,7,414290,0.142182019586821,0.0771526469488888,0.0661868198050699,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4217,7,414560,0.138021632910136,0.0767315384573998,0.0729107275394311,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4218,7,415645,0.157007696046556,0.0762642016051119,0.0402530852564177,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4219,7,416060,0.113945498107548,0.0773422609083095,0.141571223669647,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4220,7,416657,0.125910192557984,0.0787128642217383,0.110578855098707,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4221,7,416947,0.130150005978597,0.0766272044610735,0.0902977926039091,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4222,7,417098,0.110735251453393,0.0772442272201454,0.152579234364709,YGL044C,RNA15,SGDID:S000003012,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4223,7,417241,0.14094670877311,0.0772758317063327,0.0690060471684104,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4224,7,417345,0.144821616153834,0.0769136135127763,0.0605342902019396,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4225,7,418232,0.128452649595278,0.0766470723913311,0.0946436717210512,YGL043W,DST1,SGDID:S000003011,ORF,Verified ORF,"""General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress""",Verified ORF
4226,7,418899,0.166179402160222,0.076825174138979,0.0312053850794983,YGL041W-A,DPC13,SGDID:S000028826,ORF,Uncharacterized ORF,"""Putative mitochondrial protein of unknown function; conserved in fungi; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
4227,7,421296,0.152076464423503,0.0774802369027972,0.0504570116892979,CUT142,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4228,7,423259,0.184778926143338,0.0776728193930802,0.0178936694886966,tL(CAA)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4229,7,423701,0.173427035112653,0.0775048661514852,0.0258687351884211,YGL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4230,7,424042,0.145358018164404,0.0779509153851943,0.0630478209982203,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4231,7,424415,0.154014718089984,0.0776500660866936,0.0480920712429942,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4232,7,424620,0.170965210342104,0.0779447079920938,0.0289290686229915,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4233,7,424652,0.171451258623776,0.0776042456512154,0.0277951807474021,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4234,7,424942,0.172915075082657,0.0783705465811001,0.0280009651306481,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4235,7,425235,0.151590276578089,0.0775234725031733,0.0513231828802291,YGL039W,YGL039W,SGDID:S000003007,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4236,7,426067,0.143451822997114,0.0778917602405032,0.0663604864078224,YGL038C,OCH1,SGDID:S000003006,ORF,Verified ORF,"""Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins""",Verified ORF
4237,7,427479,0.116754332945067,0.0786980403551836,0.138814370556367,CUT143,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4238,7,428717,-0.0090887168048162,0.0791224873100718,0.908614308849992,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4239,7,430559,0.10565950944983,0.0796304568997031,0.185408322968868,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4240,7,432426,0.102190441967976,0.0785163575652153,0.193930014656082,YGL035C,MIG1,SGDID:S000003003,ORF,Verified ORF,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4241,7,433131,0.0835684006578011,0.0789418661471214,0.290502706656443,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4242,7,433210,0.10133290149312,0.108826616635097,0.352417107504093,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4243,7,433461,0.079711593203218,0.0791264815185574,0.314435194753296,YGL034C,YGL034C,SGDID:S000003002,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4244,7,433639,0.0724271560688995,0.0791564265933576,0.36082267847462,YGL035C,MIG1,SGDID:S000003003,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4245,7,433742,0.0743267841160926,0.078901851624529,0.346828817073482,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4246,7,433809,0.0939974935863158,0.0800020840676354,0.240811426479717,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4247,7,433848,0.0638803182970009,0.0806165030187537,0.428661112500968,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4248,7,433855,0.149561079090946,0.227186076424917,0.510761809792695,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4249,7,433855,0.0330694232973661,0.0914242387969609,0.717782210732311,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4250,7,433856,0.0473485790022481,0.0811330025995687,0.559867466876695,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4251,7,434030,0.108170765113048,0.0787307796183557,0.170334469109912,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4252,7,434363,0.0629154770937929,0.0788699514964339,0.425574131005258,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4253,7,434513,0.0580183515743833,0.0785845887094347,0.460827737992284,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4254,7,434545,0.0730737815328785,0.0784937285125275,0.352515359337618,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4255,7,434968,0.063118868604216,0.0786228903611352,0.422627490581081,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4256,7,435530,0.0611111028382028,0.0807380394108023,0.449611097764859,YGL033W_NFR/NDR,,,Promoter,Promoter,,Promoter
4257,7,435937,0.0523400769489009,0.0791918302968854,0.50908976488036,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4258,7,436038,0.0416848290837107,0.0785725002935549,0.596080209835298,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4259,7,436063,0.0579279424351871,0.0787790850058592,0.462632068777918,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4260,7,436337,0.0536643401625518,0.0824456787760832,0.515530995086417,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4261,7,437491,0.0580315085904868,0.0789412282995277,0.462752720570565,YGL031C,RPL24A,SGDID:S000002999,ORF,Verified ORF,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4262,7,437973,0.0555492929893877,0.0807009055510327,0.491693666305626,YGL031C,RPL24A,SGDID:S000002999,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4263,7,438424,0.0697788929655505,0.0781769062396109,0.372691900681149,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4264,7,438728,0.0618943809669696,0.0788622521625169,0.433072802839994,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4265,7,438823,0.0174998706603497,0.089081479970036,0.844372646061011,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4266,7,440441,0.105740318784804,0.0895887942130683,0.238681565085227,YGL030W,RPL30,SGDID:S000002998,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L30; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript; homologous to mammalian ribosomal protein L30 ; no bacterial homolog""",Verified ORF
4267,7,442196,0.0129797994168952,0.0915442462460339,0.887329004531216,YGL028C,SCW11,SGDID:S000002996,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",Verified ORF
4268,7,443332,-0.022580609979469,0.115992981146259,0.845761558019328,YGL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4269,7,446235,-0.0167042369712491,0.0782230870796964,0.83102430029339,YGL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4270,7,449305,0.046753134670498,0.0779274719589118,0.548919797634009,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4271,7,449489,0.0376681722181224,0.0779414112625663,0.629190663813084,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4272,7,454664,-0.0257277132143597,0.0826276967109002,0.755703828090889,YGL021W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4273,7,455708,-0.012540875931956,0.0765375978197004,0.869941042373774,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4274,7,455735,-0.0053882500735311,0.0766670546132449,0.944009669532044,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
