SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5656,9,183658,-0.0709504739719147,0.141996568278288,0.617623472289023,YIL096C,BMT5,SGDID:S000001358,Close to 3'-UTR,Close to 3'-UTR,"""Methyltransferase required for m3U2634 methylation of the 25S rRNA; S-adenosylmethionine-dependent; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis""",Verified ORF
5657,9,187970,-0.0379440502158613,0.139432635108683,0.785679798662041,CUT188,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5658,9,189329,-0.0500661497776865,0.139852643358706,0.720563149217788,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5659,9,189688,-0.0704721253984565,0.14031212216956,0.615803011290999,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5660,9,190020,-0.0183231886996757,0.139364552623797,0.89547313398557,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5661,9,193013,0.0071544693705307,0.139482026097814,0.959120956370365,YIL091C,UTP25,SGDID:S000001353,ORF,Verified ORF,"""Nucleolar protein; required for 35S pre-RNA processing and 40S ribosomal subunit biogenesis""",Verified ORF
5662,9,195445,0.0560338989778376,0.152987051267179,0.714386289217795,YIL089W_NFR/NDR,,,Promoter,Promoter,,Promoter
5663,9,195510,0.115799247524432,0.151564096488141,0.445360800291699,YIL089W_NFR/NDR,,,Promoter,Promoter,,Promoter
5664,9,196154,-0.0312756354106898,0.139119834875035,0.822256574218086,YIL089W,YIL089W,SGDID:S000001351,ORF,Verified ORF,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5665,9,196626,0.071367461630679,0.281197016913001,0.799798770847826,YIL089W,YIL089W,SGDID:S000001351,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5666,9,197752,-0.046541969361595,0.139740515790859,0.739286752750769,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5667,9,197820,-0.0561831372571696,0.141174463281008,0.690893201916489,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5668,9,198256,-0.021957693592362,0.142150444625449,0.8773290245834,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5669,9,198256,-0.766417582303566,0.769774113708652,0.320107283942864,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5670,9,198339,-0.0516538383306625,0.139495185067453,0.711387614709742,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5671,9,198850,-0.0234215696631626,0.141962142468734,0.869050527647221,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5672,9,199162,-0.0620352199156478,0.139289239426693,0.65632553378221,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5673,9,199377,-0.0297948312963673,0.138928466139388,0.830310885236468,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5674,9,200074,-0.0412609198946161,0.139112460331797,0.766945442601398,YIL087C,AIM19,SGDID:S000001349,ORF,Verified ORF,"""Protein of unknown function; mitochondrial protein that physically interacts with Tim23p; null mutant displays reduced respiratory growth""",Verified ORF
5675,9,200287,-0.0484298980291558,0.140347572139611,0.730246398811452,YIL086C,YIL086C,SGDID:S000001348,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
5676,9,201408,-0.0250881894323513,0.139593235248258,0.857472737938061,YIL085C,KTR7,SGDID:S000001347,ORF,Verified ORF,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5677,9,201606,-0.0609190235423583,0.139168723601629,0.66184609133924,YIL085C,KTR7,SGDID:S000001347,ORF,Verified ORF,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5678,9,204151,-0.0629502119235271,0.139482039008989,0.652040309310192,YIL083C,CAB2,SGDID:S000001345,ORF,Verified ORF,"""Phosphopantothenoylcysteine synthetase (PPCS); catalyzes the second step of coenzyme A biosynthesis from pantothenate; subunit of the CoA-Synthesizing Protein Complex (CoA-SPC) that contains: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p subunits; null mutant lethality is complemented by human homolog PPCS and by E. coli coaBC ; a bifunctional enzyme with PPCS activity""",Verified ORF
5679,9,205209,-0.0393141540333222,0.277910774899921,0.887584707327507,YIL083C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5680,9,210740,-0.0946500358398686,0.139834061147025,0.498929226487659,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5681,9,210783,-0.100263732404994,0.140040799263485,0.474488849441271,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5682,9,211109,-0.0809160611238843,0.139261790212393,0.561587227292851,YIL079C,AIR1,SGDID:S000001341,ORF,Verified ORF,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5683,9,211688,-0.0899554952984351,0.139440100330484,0.519268954017615,YIL079C,AIR1,SGDID:S000001341,ORF,Verified ORF,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5684,9,213938,-0.0413319794665743,0.140306798641046,0.768485708435122,YIL078W,THS1,SGDID:S000001340,ORF,Verified ORF,"""Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant""",Verified ORF
5685,9,215328,-0.0676248791091334,0.139281869199078,0.627604937938255,YIL077C,RCI37,SGDID:S000001339,ORF,Uncharacterized ORF,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5686,9,215997,-0.0567886394346045,0.140127750990852,0.685529451600528,YIL077C,RCI37,SGDID:S000001339,Close to 3'-UTR,Close to 3'-UTR,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5687,9,216548,-0.0422598170263638,0.141931187985726,0.766070180643797,YIL076W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5688,9,219192,-0.250233605616986,0.138297681326167,0.0712418713541307,YIL075C,RPN2,SGDID:S000001337,ORF,Verified ORF,"""Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5689,9,222260,-0.263124355429899,0.138440756904729,0.0581651563551703,YIL074C,SER33,SGDID:S000001336,ORF,Verified ORF,"""3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase ; converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog ; SER3 ; that arose from the whole genome duplication""",Verified ORF
5690,9,222580,-0.228124550834075,0.140875374524466,0.106268032040809,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5691,9,222583,-0.228124550834075,0.140875374524466,0.106268032040809,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5692,9,225578,-0.262520247788662,0.140890722337946,0.0632517455641502,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5693,9,226182,-0.275144995095127,0.140831744423471,0.0515244936573586,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5694,9,226305,-0.227567333291373,0.139614676476057,0.104000384771998,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5695,9,231496,-0.254181000810675,0.139465438106521,0.0692193161368244,YIL070C,MAM33,SGDID:S000001332,Close to 3'-UTR,Close to 3'-UTR,"""Specific translational activator for the mitochondrial COX1 mRNA; subunit of a complex containing Mrx6p ; Pim1p ; and Pet20p that may regulate mtDNA replication; acidic protein of the mitochondrial matrix; related to the human complement receptor gC1q-R""",Verified ORF
5696,9,232338,-0.257478630084187,0.13848623507971,0.0638255347674248,YIL069C,RPS24B,SGDID:S000001331,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24 ; no bacterial homolog; RPS24B has a paralog ; RPS24A ; that arose from the whole genome duplication""",Verified ORF
5697,9,232470,-0.240714009115572,0.138591440510669,0.0832841089006874,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5698,9,232692,-0.264633982181225,0.138654394518541,0.0571261987035968,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5699,9,236476,-0.271504654953326,0.138383899543879,0.0505516995093405,YIL067C,YIL067C,SGDID:S000001329,ORF,Uncharacterized ORF,"""Uncharacterized protein of unknown function""",Uncharacterized ORF
5700,9,239129,-0.290607912252314,0.139078455097964,0.0373759517761135,YIL066C,RNR3,SGDID:S000001328,ORF,Verified ORF,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5701,9,240673,-0.380267781044557,0.137667471856118,0.0060414297839302,YIL066C,RNR3,SGDID:S000001328,ORF,Verified ORF,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5702,9,241200,-0.247472742328268,0.172879439996112,0.153178633075745,YIL066C,RNR3,SGDID:S000001328,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5703,9,241201,-0.184409327424332,0.149791248239439,0.219101768046835,YIL066C,RNR3,SGDID:S000001328,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5704,9,242937,-0.272216194220759,0.139567282591484,0.0519160030240427,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5705,9,243115,-0.270083270460515,0.138391778667551,0.0517780670283324,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5706,9,243230,-0.254278307052518,0.139268724444068,0.0687234752094213,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,-0.273426307875052,0.139159201236521,0.0502160797039956,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,-0.265438381347368,0.138802926909459,0.0566417192974908,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,-0.265438381347368,0.138802926909459,0.0566417192974908,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,-0.228938866690774,0.139384258726182,0.101376555738155,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,-0.283224241227152,0.138705531098344,0.041903310887062,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,-0.277904349290961,0.139131830053303,0.0465469821713629,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,-0.282861656654708,0.139112486699352,0.0427668070861861,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,-0.213369810779321,0.14006136120986,0.128553394906087,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5715,9,243866,-0.21235980268672,0.142357440399364,0.136661314734446,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5716,9,243951,-0.512618985715346,0.278973997772636,0.0669741951428593,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,-0.279672327625357,0.138725946623419,0.0445565278979552,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,-0.287060631812149,0.138294934255958,0.0386440310234286,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,-0.293776794386318,0.138641117280219,0.0347906155432258,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,-0.268463656921254,0.138400705676127,0.0532055782801033,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,-0.298852835566757,0.138809713293084,0.031998266199619,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,-0.28571152006981,0.138496009387011,0.0398474978132946,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,-0.276912348745651,0.138346934894493,0.046094930511262,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,-0.282941206172349,0.138312373642922,0.0415298004225476,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5725,9,245886,-0.186698508097899,0.149863204298856,0.213666664276273,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5726,9,245890,-0.190094215819688,0.150403506947137,0.207101752925307,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5727,9,247491,-0.0774731598825111,0.240543546862837,0.747586220412516,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5728,9,247492,-0.0774731598825111,0.240543546862837,0.747586220412516,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5729,9,247495,-0.168323103951256,0.280009668361494,0.548137088852523,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5730,9,247527,-0.735663239957184,0.836741814881032,0.379891041106669,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5731,9,249562,-0.226234887144329,0.138846813051047,0.104123587410748,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5732,9,249625,-0.167091023302801,0.15613188919904,0.285264311035505,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,-0.175970549420831,0.139448294453107,0.207815989320555,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,-0.208929757477548,0.138737426368101,0.132977754110709,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,-0.196496229209489,0.138788881311561,0.157718018566863,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,-0.227828642984849,0.138600350935595,0.101111713519179,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,-0.23440874283156,0.1386022510992,0.0916748592065042,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,-0.241134389656605,0.138543164475564,0.0826426320786574,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,-0.17337677803983,0.138652587100262,0.211967005629835,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,-0.195869227989157,0.139149967750892,0.160125813850429,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5741,9,254003,-0.262387141059636,0.143202387664416,0.0677517268246433,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5742,9,254025,-0.241657843534679,0.171095698847475,0.158709285540985,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5743,9,254027,-0.212864546504675,0.142062870163729,0.134927542127621,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,-0.22605121371029,0.138807915161707,0.104307154018061,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,-0.229865985914309,0.138982607405242,0.0990328718981095,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,-0.241269621328845,0.139345457095645,0.0842453135255086,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,-0.251822667199437,0.138489286476179,0.0698572676469419,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,-0.249554044845208,0.138906345520468,0.0732597965275753,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,-0.253230214207311,0.138876401696648,0.0690851179906589,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,-0.250545602676423,0.13889019486523,0.0720975691664085,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,-0.252773027545398,0.138510790640371,0.0688560065323712,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,-0.24514406641315,0.138944122722699,0.078540312692107,YIL054W,YIL054W,SGDID:S000001316,ORF,Uncharacterized ORF,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5753,9,254891,-0.219743250137408,0.144069797020535,0.128090794259222,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5754,9,254964,-0.190504077338459,0.144886770200734,0.189414542552963,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5755,9,255025,-0.183519987793081,0.144916050258643,0.20620911920971,YIL054W,YIL054W,SGDID:S000001316,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,-0.255369737172102,0.138685911472208,0.0664087037536222,YIL053W,GPP1,SGDID:S000001315,ORF,Verified ORF,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5757,9,256041,-0.221883585152126,0.145068577692189,0.127034082689948,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5758,9,256045,-0.238655106890567,0.146042295971033,0.103118701134737,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,-0.154472028800326,0.140109988134615,0.270993067050953,YIL052C,RPL34B,SGDID:S000001314,ORF,Verified ORF,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,-0.117995148186885,0.1393874893601,0.397832821811344,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,-0.10704248377333,0.139207433462818,0.442441727181195,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5762,9,257464,-0.185819505193029,0.281048706501153,0.508937934346481,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5763,9,257464,-0.485812996821651,0.340781518334692,0.154871831866775,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5764,9,257480,0.0152480361747724,0.154539456215322,0.921458204153497,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,-0.102270431228547,0.142344045259133,0.472940625417775,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,-0.158671553465233,0.140880035676757,0.260808548887065,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,-0.145223258835887,0.140804531198391,0.303067837668869,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,-0.12515726163318,0.141563874279527,0.377241542839692,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,-0.0954569758317353,0.139231302482851,0.493415400132907,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
