SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4178,7,378667,0.0123032334913089,0.0763432720400379,0.872062137280991,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4179,7,379511,0.0096036273245445,0.0765624949111529,0.900250475058456,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4180,7,388863,0.21021520992748,0.168855807028491,0.213979939233861,ARS717,ARS717,SGDID:S000118457,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4181,7,389537,0.0335080103362473,0.0779531881154931,0.667568594648349,YGL061C,DUO1,SGDID:S000003029,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p and Pse1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
4182,7,389749,0.0643950796652335,0.0776605744823011,0.407559365515506,YGL060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4183,7,390823,0.0516397141917567,0.0769233341372723,0.502459539277914,YGL060W,YBP2,SGDID:S000003028,ORF,Verified ORF,"""Central kinetochore associated protein; mediates mitotic progression; interacts with several central kinetochore proteins and centromeric histone Cse4p; role in resistance to oxidative stress; similar to Slk19p; YBP2 has a paralog ; YBP1 ; that arose from the whole genome duplication""",Verified ORF
4184,7,392417,0.0387822885558281,0.0766952310225806,0.61340566353282,YGL059W,PKP2,SGDID:S000003027,ORF,Verified ORF,"""Mitochondrial protein kinase; negatively regulates activity of the pyruvate dehydrogenase complex by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp1p and phosphatases Ptc5p and Ptc6p; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Verified ORF
4185,7,394456,0.0642926057089293,0.0767506960907482,0.40277663956415,YGL058W,RAD6,SGDID:S000003026,ORF,Verified ORF,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4186,7,394889,0.0200142319486361,0.197498886534405,0.919339325849976,YGL058W,RAD6,SGDID:S000003026,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4187,7,395909,-0.0211833785783866,0.0817495301827206,0.795689539751752,YGL057C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4188,7,397324,0.0814315253152874,0.0764623326827168,0.287608923152635,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4189,7,397449,0.0596272622625285,0.0766184350109787,0.436950919837478,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4190,7,397834,0.14563384295892,0.119597827167204,0.224152703202361,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4191,7,398372,0.0559110542814788,0.0765567509409755,0.465677986176239,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4192,7,399000,0.0759593631215061,0.076341515330105,0.320420645018763,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4193,7,399178,0.0769925264345629,0.0762031446910283,0.313015404110261,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4194,7,400387,-0.0523030301199949,0.0990731659590964,0.597884278862484,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4195,7,400450,0.0553056069386811,0.0878878213725707,0.52957607591661,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4196,7,400550,-0.439548021929089,0.142990425769008,0.0022767625312998,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4197,7,407454,0.0019558682729805,0.0764814280608394,0.979612281320941,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4198,7,408316,0.0252251383631182,0.0767112553686275,0.742477443973172,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4199,7,408928,0.0233681891708875,0.0780474188433187,0.764803328718001,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4200,7,409806,0.0044517427170059,0.0843604224990257,0.957944606540224,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4201,7,409806,0.250929586146366,0.185912976415127,0.177972228192821,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4202,7,409847,0.0691522113193203,0.0763421122258152,0.365648987937026,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4203,7,409966,0.046378497472304,0.0763061636385173,0.543714321095522,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4204,7,411864,0.0495471187963178,0.0763852766101518,0.516987985456327,YGL047W,ALG13,SGDID:S000003015,ORF,Verified ORF,"""Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant""",Verified ORF
4205,7,412413,0.0273304207001998,0.0771294791709361,0.723292161496598,YGLWdelta10_NFR/NDR,,,Promoter,Promoter,,Promoter
4206,7,412555,0.0789614434544532,0.0766988705977296,0.303949919511267,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4207,7,412630,0.131329768317224,0.206703834945323,0.52561026879642,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4208,7,412630,-0.0061989184117514,0.162120249439274,0.969520697082741,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4209,7,412717,0.0649699850205147,0.0764547648096604,0.396021525212815,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4210,7,413438,0.0721903265606028,0.0768091307999444,0.347928733028499,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4211,7,413465,0.0480175545043872,0.0765786951339176,0.531041346555724,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4212,7,413738,0.0596597992671004,0.0771425972226212,0.439820787735491,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4213,7,413763,0.041561048450989,0.077256925372222,0.590944444417133,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4214,7,414263,0.0425329548775528,0.0804364331555807,0.597292299716198,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4215,7,414263,0.348229402538738,0.345728737535399,0.314512723568426,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4216,7,414290,0.0941395103773273,0.0769482460975715,0.22198965280979,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4217,7,414560,0.0732219456130023,0.0765739309602333,0.339612713627299,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4218,7,415645,0.0644358843592985,0.0762361465585672,0.398563686694392,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4219,7,416060,0.046570823552082,0.077127864562763,0.546355654475473,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4220,7,416657,-0.013102660131491,0.078575013602955,0.867659468335714,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4221,7,416947,0.0699307445650819,0.0764405250914887,0.360900833985111,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4222,7,417098,0.0224588031439614,0.0770480813200507,0.770847226980851,YGL044C,RNA15,SGDID:S000003012,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4223,7,417241,0.0597422616341216,0.0771613157113743,0.439300347824524,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4224,7,417345,0.0574283026710122,0.076827610756858,0.455262083035532,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4225,7,418232,0.0485316986328801,0.0764991361372852,0.526225212223863,YGL043W,DST1,SGDID:S000003011,ORF,Verified ORF,"""General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress""",Verified ORF
4226,7,418899,0.0450932555178312,0.0768845177544867,0.557910177111804,YGL041W-A,DPC13,SGDID:S000028826,ORF,Uncharacterized ORF,"""Putative mitochondrial protein of unknown function; conserved in fungi; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
4227,7,421296,0.0384988820980885,0.0774610837000061,0.619491859680928,CUT142,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4228,7,423259,0.0380364142080738,0.0778508781956997,0.625442163066167,tL(CAA)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4229,7,423701,0.0370891315142976,0.0776129952818119,0.633036593973754,YGL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4230,7,424042,0.0551591812751109,0.0778625801060542,0.479153822576449,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4231,7,424415,0.0527806671389961,0.0776160803599956,0.496936044835842,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4232,7,424620,0.0591490706592821,0.0779938167493673,0.448728634601532,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4233,7,424652,0.0297057237298948,0.0777078865890805,0.70248799890547,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4234,7,424942,0.0684287271740522,0.0784054909325319,0.383390296001374,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4235,7,425235,0.036775653665658,0.0775035730190391,0.635434879698561,YGL039W,YGL039W,SGDID:S000003007,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4236,7,426067,0.0115528766372122,0.077847017102262,0.882107992519279,YGL038C,OCH1,SGDID:S000003006,ORF,Verified ORF,"""Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins""",Verified ORF
4237,7,427479,0.124164381689236,0.0782451874879231,0.113439020819348,CUT143,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4238,7,428717,0.109455054209836,0.0784878669516591,0.164029334727486,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4239,7,430559,0.0470777907697542,0.0793653094346644,0.55344158361966,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4240,7,432426,0.0713131512709451,0.0781944901698945,0.362392617042643,YGL035C,MIG1,SGDID:S000003003,ORF,Verified ORF,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4241,7,433131,0.0643624031283787,0.0785725414036222,0.413255653018567,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4242,7,433210,0.158068658847673,0.108054514106292,0.144395380363243,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4243,7,433461,0.0709683186840528,0.0787287710496112,0.367975407896215,YGL034C,YGL034C,SGDID:S000003002,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4244,7,433639,0.0702695245721945,0.0787406014768526,0.372776900225511,YGL035C,MIG1,SGDID:S000003003,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4245,7,433742,0.0536659918808096,0.0785294951969866,0.494810985498492,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4246,7,433809,0.0364533424789431,0.0797090687047429,0.647715252438503,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4247,7,433848,0.0109107246610121,0.0802575694698394,0.891941175356189,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4248,7,433855,0.186372244355639,0.225900584361432,0.409918038705589,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4249,7,433855,0.10160151211393,0.0907946792098391,0.263890366297369,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4250,7,433856,0.0107874752672663,0.0807390222285189,0.89378775429559,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4251,7,434030,0.0743795441956536,0.0784219284845012,0.343547533591855,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4252,7,434363,0.0372649834399243,0.0784967338024029,0.63527091260489,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4253,7,434513,0.0383044853039594,0.0782010169035945,0.624564968410635,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4254,7,434545,0.0497284815308368,0.0781278499184346,0.524862210814041,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4255,7,434968,0.0456543873988553,0.0782389942218595,0.559912756294363,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4256,7,435530,0.0025449427958461,0.0803743050671477,0.974758188940719,YGL033W_NFR/NDR,,,Promoter,Promoter,,Promoter
4257,7,435937,0.0102708535079978,0.0788181057476531,0.896394730564363,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4258,7,436038,0.0177758652026982,0.0781806642905663,0.820268392204417,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4259,7,436063,0.0239590460295129,0.0784103463043736,0.760119973877375,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4260,7,436337,0.0341221787503199,0.0820369454507939,0.677709049677656,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4261,7,437491,0.10553540138931,0.0783810755892767,0.179024622212683,YGL031C,RPL24A,SGDID:S000002999,ORF,Verified ORF,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4262,7,437973,0.0710497595905679,0.0802371287271102,0.37649127292369,YGL031C,RPL24A,SGDID:S000002999,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4263,7,438424,0.0871784543573757,0.0777110429128647,0.26269792079842,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4264,7,438728,0.0842440096574684,0.078383719062159,0.283214413951166,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4265,7,438823,-0.0558167491556976,0.0885634382128339,0.528941435612439,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4266,7,440441,0.0938679536360982,0.089148806510809,0.293090701116469,YGL030W,RPL30,SGDID:S000002998,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L30; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript; homologous to mammalian ribosomal protein L30 ; no bacterial homolog""",Verified ORF
4267,7,442196,0.105419934329733,0.0908876583746556,0.246876384311286,YGL028C,SCW11,SGDID:S000002996,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",Verified ORF
4268,7,443332,0.173980019007054,0.115011008270663,0.131244289108082,YGL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4269,7,446235,0.0886085362366815,0.0776696526480037,0.254710485000615,YGL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4270,7,449305,0.172958843548643,0.0770048424581123,0.0253169763640789,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4271,7,449489,0.159816109465345,0.0770852481764076,0.038875074995864,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4272,7,454664,-0.0393249024842959,0.0821735320692041,0.632548491904834,YGL021W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4273,7,455708,-0.0017431072124097,0.0761339796387086,0.981746758168841,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4274,7,455735,-0.0166785667334149,0.0762552770925586,0.826994438604082,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
