SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4205,7,412413,-0.178234377910128,0.155478796989517,0.252423482483757,YGLWdelta10_NFR/NDR,,,Promoter,Promoter,,Promoter
4206,7,412555,-0.211166573222628,0.154695321462302,0.173107250663954,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4207,7,412630,-0.41095217719683,0.417042826524316,0.325104690372156,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4208,7,412630,-0.239008806263161,0.327107445344593,0.465463158394962,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4209,7,412717,-0.229885958221001,0.154050528906116,0.136519871009442,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4210,7,413438,-0.248044861133002,0.154725100767143,0.109799725489373,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4211,7,413465,-0.251689713236137,0.154133132732231,0.103373832415993,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4212,7,413738,-0.268743714915227,0.155241054498661,0.0843008894374332,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4213,7,413763,-0.256974974128561,0.155461004717342,0.0992226181750778,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4214,7,414263,-0.293153038795723,0.161731065492569,0.0707435797864081,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4215,7,414263,-0.721251983615219,0.698044904737319,0.302196223590323,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4216,7,414290,-0.330539752371684,0.154706243733039,0.0333206533408893,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4217,7,414560,-0.281213990083683,0.154093384237231,0.0688523147750632,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4218,7,415645,-0.347247062835949,0.15297969906977,0.0238167463242704,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4219,7,416060,-0.308946651401257,0.154947299690522,0.0469339343776622,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4220,7,416657,-0.200928853516649,0.158304496544524,0.205186148347477,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4221,7,416947,-0.267355418540361,0.153875397757626,0.0831746566175405,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4222,7,417098,-0.273826651164139,0.154910520075542,0.0779842941120084,YGL044C,RNA15,SGDID:S000003012,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4223,7,417241,-0.280219839153895,0.15522186723143,0.0718818655886525,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4224,7,417345,-0.28780237810282,0.154495893952015,0.0633140665842566,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4225,7,418232,-0.322526714886507,0.15359919337553,0.0364563180577165,YGL043W,DST1,SGDID:S000003011,ORF,Verified ORF,"""General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress""",Verified ORF
4226,7,418899,-0.360171502814019,0.154133698605033,0.0200110915707396,YGL041W-A,DPC13,SGDID:S000028826,ORF,Uncharacterized ORF,"""Putative mitochondrial protein of unknown function; conserved in fungi; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
4227,7,421296,-0.373571597084257,0.155196029682319,0.0165927540456029,CUT142,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4228,7,423259,-0.312045682621923,0.156370489729714,0.0467506582446488,tL(CAA)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4229,7,423701,-0.338119679150776,0.155730860283573,0.0305832958162862,YGL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4230,7,424042,-0.293739609356719,0.156553523509914,0.0614405291203778,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4231,7,424415,-0.310205954565667,0.155953865304028,0.0474630063058943,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4232,7,424620,-0.286150601645254,0.156876178606665,0.0689892377289279,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4233,7,424652,-0.271011295104282,0.156276350809719,0.0837591862050823,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4234,7,424942,-0.297069269225066,0.157696803477585,0.060413712774105,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4235,7,425235,-0.305545177718018,0.155698513815359,0.0504992867230021,YGL039W,YGL039W,SGDID:S000003007,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4236,7,426067,-0.263586066539682,0.156566703357078,0.0931549653148103,YGL038C,OCH1,SGDID:S000003006,ORF,Verified ORF,"""Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins""",Verified ORF
4237,7,427479,-0.269888525866117,0.157903561188055,0.0882930804701032,CUT143,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4238,7,428717,-0.0419106531522773,0.158903406842431,0.792127047446084,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4239,7,430559,-0.164530004005704,0.160095365320909,0.304794653041468,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4240,7,432426,-0.133207857892292,0.157917539164618,0.399504473327343,YGL035C,MIG1,SGDID:S000003003,ORF,Verified ORF,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4241,7,433131,-0.143056593859284,0.158622153722263,0.367740757238071,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4242,7,433210,0.133661684190741,0.218728905587802,0.541537411385117,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4243,7,433461,-0.19504323314133,0.158813470560904,0.220217237002205,YGL034C,YGL034C,SGDID:S000003002,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4244,7,433639,-0.150959051060614,0.158969758990816,0.342960836538289,YGL035C,MIG1,SGDID:S000003003,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4245,7,433742,-0.13595195606976,0.15850693589413,0.391638149506969,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4246,7,433809,-0.147616898244706,0.16080480546036,0.359251878470486,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4247,7,433848,-0.16312576108812,0.161827994548888,0.314135591830001,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4248,7,433855,0.0579611655265673,0.456568745110348,0.899052663715166,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4249,7,433855,-0.153611618289839,0.183475891645651,0.403029451841058,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4250,7,433856,-0.170698348051456,0.162779420798183,0.295057488283842,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4251,7,434030,-0.176772304903202,0.158272188783614,0.264801849060912,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4252,7,434363,-0.116783492115188,0.15842970873108,0.461532175605712,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4253,7,434513,-0.113412287859698,0.157842164291072,0.472913839334833,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4254,7,434545,-0.1238614108811,0.157708927372361,0.432757707899417,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4255,7,434968,-0.15475941843683,0.157841972958681,0.327525346667046,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4256,7,435530,-0.173859976163294,0.162028410027515,0.283994424251223,YGL033W_NFR/NDR,,,Promoter,Promoter,,Promoter
4257,7,435937,-0.200246201602934,0.158796481118933,0.20813291077327,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4258,7,436038,-0.179861379826103,0.157583846927065,0.254489916285545,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4259,7,436063,-0.186575639025741,0.158035819629589,0.238560190195761,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4260,7,436337,-0.173164854157084,0.165433466430001,0.29593840881021,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4261,7,437491,-0.16940348073094,0.158416972783303,0.28564183095118,YGL031C,RPL24A,SGDID:S000002999,ORF,Verified ORF,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4262,7,437973,-0.121242324766969,0.162066637870909,0.454896931639252,YGL031C,RPL24A,SGDID:S000002999,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4263,7,438424,-0.0491799490690104,0.157172202658816,0.754537711478461,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4264,7,438728,-0.118255413946496,0.158406556512787,0.455843573309829,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4265,7,438823,-0.203042331782305,0.178601678180489,0.256374434238811,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4266,7,440441,-0.0731006982866935,0.180250197037148,0.685318022821902,YGL030W,RPL30,SGDID:S000002998,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L30; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript; homologous to mammalian ribosomal protein L30 ; no bacterial homolog""",Verified ORF
4267,7,442196,0.107948706906121,0.18378041876398,0.557324895359882,YGL028C,SCW11,SGDID:S000002996,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",Verified ORF
4268,7,443332,-0.117787736490837,0.232897959415907,0.613349048512821,YGL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4269,7,446235,-0.141493672741491,0.156939223962612,0.367893363231906,YGL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4270,7,449305,-0.0486556134867748,0.156574289661781,0.756173347991012,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4271,7,449489,-0.0956177173576684,0.156512985002716,0.541642308202196,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4272,7,454664,-0.273856672113818,0.165337779746622,0.0985402096109648,YGL021W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4273,7,455708,-0.291981242884464,0.15294271811548,0.0570612151069536,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4274,7,455735,-0.281783922894754,0.153253359135407,0.066802124818193,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4275,7,458896,-0.197565591576549,0.153531616981114,0.199004697009622,YGL019W,CKB1,SGDID:S000002987,ORF,Verified ORF,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4276,7,458995,-0.211606997551245,0.154188029785788,0.170811642915617,YGL019W,CKB1,SGDID:S000002987,Close to 3'-UTR,Close to 3'-UTR,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4277,7,459752,0.209776389302526,0.306984972368153,0.494837658073481,YGL017W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4278,7,460296,-0.173605627943907,0.155012169787575,0.263497175262836,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4279,7,460447,-0.235230108406214,0.154623301649597,0.129077072156012,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4280,7,460988,-0.208195578474662,0.153693151155671,0.176405513306652,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4281,7,461431,-0.204596238173576,0.1557233030848,0.189751660611292,YGL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4282,7,462915,-0.108080485510865,0.158704601508511,0.496307397180392,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF
4283,7,465310,-0.108128137330893,0.157437755296302,0.49266013779065,YGL015C,BIL2,SGDID:S000002983,ORF,Verified ORF,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF
4284,7,465688,-0.083915552306342,0.158750034774643,0.59741390120216,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4285,7,467332,-0.106650940766614,0.155776187033233,0.494019034155585,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4286,7,467497,-0.125543377610102,0.15633721429369,0.422498099466786,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4287,7,467736,0.242598269213551,0.369185190601714,0.511533182110332,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4288,7,469242,0.164603482981689,0.238725185616334,0.490955167670188,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4289,7,469248,-0.167189602143566,0.208085635237201,0.422246489323213,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4290,7,469647,-0.144747457808177,0.157366237642602,0.358298783695231,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4291,7,469734,-0.132194781549464,0.157131712553897,0.400749889343873,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4292,7,471518,-0.190116818890353,0.15492332184121,0.22057753854623,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4293,7,472246,-0.124445399305905,0.155867339671044,0.425171803297385,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4294,7,477177,-0.119863651740898,0.154971813419417,0.439771060946486,YGL009C,LEU1,SGDID:S000002977,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4295,7,477678,-0.13463598652257,0.155087964991684,0.385914830212606,YGL009C,LEU1,SGDID:S000002977,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4296,7,477857,-0.113225491178207,0.15488213476007,0.46523788246599,YGL009C,LEU1,SGDID:S000002977,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4297,7,479063,-0.0600842507679274,0.155077611103495,0.698659312932131,YGL009C,LEU1,SGDID:S000002977,Close to 3'-UTR,Close to 3'-UTR,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4298,7,479633,-0.0670709886405878,0.161088774691218,0.677399328433013,YGL009C,LEU1,SGDID:S000002977,Close to 3'-UTR,Close to 3'-UTR,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4299,7,479883,-0.0609776659381618,0.170589915467264,0.720967245052333,YGL008C,PMA1,SGDID:S000002976,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]""",Verified ORF
4300,7,482519,-0.0713101701409889,0.15524093095982,0.646264442053155,YGL008C,PMA1,SGDID:S000002976,ORF,Verified ORF,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]""",Verified ORF
4301,7,485796,-0.0352042338739745,0.161675826047363,0.827752978660169,YGL006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
