SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6161,10,289722,-0.234786813091017,0.1748422080587,0.180183433364841,YJL080C,SCP160,SGDID:S000003616,Close to 3'-UTR,Close to 3'-UTR,"""Essential RNA-binding G protein effector of mating response pathway; ligand-activated RNA-binding protein that delivers RNAs involved in polarization and perpetualizing mating signal to shmoo tip during pheromone signaling; Scp160p-mediated RNA trafficking essential for chemotropism and successful mating; mainly associated with nuclear envelope and ER ; interacts in mRNA-dependent manner with translating ribosomes via multiple KH domains ; similar to vertebrate vigilins""",Verified ORF
6162,10,289825,-0.181226331178693,0.171344716192549,0.290928720984422,YJL080C,SCP160,SGDID:S000003616,Close to 3'-UTR,Close to 3'-UTR,"""Essential RNA-binding G protein effector of mating response pathway; ligand-activated RNA-binding protein that delivers RNAs involved in polarization and perpetualizing mating signal to shmoo tip during pheromone signaling; Scp160p-mediated RNA trafficking essential for chemotropism and successful mating; mainly associated with nuclear envelope and ER ; interacts in mRNA-dependent manner with translating ribosomes via multiple KH domains ; similar to vertebrate vigilins""",Verified ORF
6163,10,291248,-0.204740258188278,0.170189192707236,0.229776501067958,YJL079C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6164,10,293137,0.0085500679755359,0.369305545623039,0.981542311155242,YJL078C,PRY3,SGDID:S000003614,ORF,Verified ORF,"""GPI-anchored cell wall protein involved in export of sterols; redundant role with PRY1 and PRY2 in the export of free fatty acids; role in mating efficiency; expression of full-length transcript is daughter cell-specific; in response to alpha factor ; a short transcript starting at +452 is expressed and the long form is repressed by Ste12p; member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
6165,10,293188,-0.178748183655182,0.170056957442162,0.293928131954366,YJL078C,PRY3,SGDID:S000003614,ORF,Verified ORF,"""GPI-anchored cell wall protein involved in export of sterols; redundant role with PRY1 and PRY2 in the export of free fatty acids; role in mating efficiency; expression of full-length transcript is daughter cell-specific; in response to alpha factor ; a short transcript starting at +452 is expressed and the long form is repressed by Ste12p; member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
6166,10,293222,-0.187442208943523,0.170030438108755,0.271037165910143,YJL078C,PRY3,SGDID:S000003614,ORF,Verified ORF,"""GPI-anchored cell wall protein involved in export of sterols; redundant role with PRY1 and PRY2 in the export of free fatty acids; role in mating efficiency; expression of full-length transcript is daughter cell-specific; in response to alpha factor ; a short transcript starting at +452 is expressed and the long form is repressed by Ste12p; member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
6167,10,294588,-0.0940970074615343,0.170257269671275,0.580835479958162,YJL077W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
6168,10,302826,-0.127523835539594,0.171060694350486,0.456472357649995,YJL074C,SMC3,SGDID:S000003610,ORF,Verified ORF,"""Subunit of the multiprotein cohesin complex; required for sister chromatid cohesion in mitotic cells; also required ; with Rec8p ; for cohesion and recombination during meiosis; phylogenetically conserved SMC chromosomal ATPase family member""",Verified ORF
6169,10,302893,-0.130021690728397,0.170879937899994,0.447227747641421,YJL073W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6170,10,303583,-0.222614416047314,0.170180923787853,0.191689054164525,YJL073W,JEM1,SGDID:S000003609,ORF,Verified ORF,"""DnaJ-like chaperone required for nuclear membrane fusion during mating; localizes to the ER membrane; exhibits genetic interactions with KAR2""",Verified ORF
6171,10,305761,-0.224709756710092,0.170140733945839,0.187447406340261,YJL072C,PSF2,SGDID:S000003608,ORF,Verified ORF,"""Subunit of the GINS complex (Sld5p ; Psf1p ; Psf2p ; Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery""",Verified ORF
6172,10,307788,-0.178810583262284,0.170546119530866,0.29514457192234,YJL071W,ARG2,SGDID:S000003607,ORF,Verified ORF,"""Acetylglutamate synthase (glutamate N-acetyltransferase); mitochondrial enzyme that catalyzes the first step in the biosynthesis of the arginine precursor ornithine; forms a complex with Arg5,6p""",Verified ORF
6173,10,311627,-0.30025802174988,0.16986433401884,0.07798592080899,YJL069C,UTP18,SGDID:S000003605,ORF,Verified ORF,"""Small-subunit processome protein involved in pre-18S rRNA maturation; part of a subunit of the 90S preribosomal particle capable of interacting directly with the 5' ETS of the 35S pre-rRNA; contains WD40 repeats""",Verified ORF
6174,10,314882,-0.190712605183485,0.170290635650599,0.263507461356174,YJL066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6175,10,315155,-0.164409841955298,0.170313055539577,0.335035883068318,YJL065C,DLS1,SGDID:S000003601,ORF,Verified ORF,"""Subunit of ISW2/yCHRAC chromatin accessibility complex; ISW2/yCHRAC also includes Itc1p ; Isw2p ; and Dpb4p; involved in inheritance of telomeric silencing; DLS1 has a paralog ; DPB3 ; that arose from the whole genome duplication""",Verified ORF
6176,10,317643,-0.157670300990527,0.17066205816167,0.356182812061569,YJL062W,LAS21,SGDID:S000003598,ORF,Verified ORF,"""Mannose-ethanolamine phosphotransferase; involved in biosynthesis of the glycosylphosphatidylinositol (GPI) core structure ; catalyzing the addition of a side chain ethanolamine phosphate to the alpha1,6-linked second mannose residue of the GPI lipid precursor;  integral component of endoplasmic reticulum membrane; mutations affect cell wall integrity; homolog of human PIGG""",Verified ORF
6177,10,319224,-0.153607430156661,0.176008280080892,0.3834043647409,YJL062W,LAS21,SGDID:S000003598,ORF,Verified ORF,"""Mannose-ethanolamine phosphotransferase; involved in biosynthesis of the glycosylphosphatidylinositol (GPI) core structure ; catalyzing the addition of a side chain ethanolamine phosphate to the alpha1,6-linked second mannose residue of the GPI lipid precursor;  integral component of endoplasmic reticulum membrane; mutations affect cell wall integrity; homolog of human PIGG""",Verified ORF
6178,10,319864,-0.0852458022426857,0.18045638611685,0.636940307605888,YJL061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6179,10,320611,-0.0218535223985266,0.172099455292654,0.899026993778953,YJL061W,NUP82,SGDID:S000003597,ORF,Verified ORF,"""Linker nucleoporin component of the nuclear pore complex (NPC); also part of the NPC cytoplasmic filaments; contributes to nucleocytoplasmic transport and NPC biogenesis; forms stable associations with three FG-nucleoporins (Nsp1p ; Nup159p ; and Nup116p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
6180,10,320612,-0.0230193144133552,0.171838287670524,0.893511200345749,YJL061W,NUP82,SGDID:S000003597,ORF,Verified ORF,"""Linker nucleoporin component of the nuclear pore complex (NPC); also part of the NPC cytoplasmic filaments; contributes to nucleocytoplasmic transport and NPC biogenesis; forms stable associations with three FG-nucleoporins (Nsp1p ; Nup159p ; and Nup116p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
6181,10,321374,-0.0634317270232356,0.171162004593258,0.711161730355243,YJL061W,NUP82,SGDID:S000003597,ORF,Verified ORF,"""Linker nucleoporin component of the nuclear pore complex (NPC); also part of the NPC cytoplasmic filaments; contributes to nucleocytoplasmic transport and NPC biogenesis; forms stable associations with three FG-nucleoporins (Nsp1p ; Nup159p ; and Nup116p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
6182,10,323526,-0.0955764382705299,0.17111970165224,0.576832836341231,YJL060W,BNA3,SGDID:S000003596,ORF,Verified ORF,"""Kynurenine aminotransferase; catalyzes formation of kynurenic acid from kynurenine; potential Cdc28p substrate""",Verified ORF
6183,10,327857,0.0362239866335785,0.170603549246022,0.831973354557275,YJL058C,BIT61,SGDID:S000003594,ORF,Verified ORF,"""Subunit of TORC2 membrane-associated complex; involved in regulation of cell cycle-dependent actin cytoskeletal dynamics during polarized growth and cell wall integrity; BIT61 has a paralog ; BIT2 ; that arose from the whole genome duplication""",Verified ORF
6184,10,330168,0.0966814926791108,0.175068159857823,0.581126162955553,YJL057C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6185,10,330220,0.0265252167997436,0.19856976022352,0.893809752362547,YJL057C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6186,10,330572,0.0043758818894087,0.174002186751961,0.979950780642773,YJL056C,ZAP1,SGDID:S000003592,ORF,Verified ORF,"""Zinc-regulated transcription factor; binds to zinc-responsive promoters to induce transcription of certain genes in presence of zinc ; represses other genes in low zinc; regulates its own transcription; contains seven zinc-finger domains""",Verified ORF
6187,10,332075,0.0809702359224317,0.17144269350017,0.637013446929005,YJL056C,ZAP1,SGDID:S000003592,ORF,Verified ORF,"""Zinc-regulated transcription factor; binds to zinc-responsive promoters to induce transcription of certain genes in presence of zinc ; represses other genes in low zinc; regulates its own transcription; contains seven zinc-finger domains""",Verified ORF
6188,10,334716,0.130857793995776,0.170427749800762,0.443107570164201,YJL054W,TIM54,SGDID:S000003590,ORF,Verified ORF,"""Component of the mitochondrial TIM22 complex; involved in insertion of polytopic proteins into the inner membrane""",Verified ORF
6189,10,335108,0.140889733012372,0.170846025536137,0.410122032538353,YJL054W,TIM54,SGDID:S000003590,ORF,Verified ORF,"""Component of the mitochondrial TIM22 complex; involved in insertion of polytopic proteins into the inner membrane""",Verified ORF
6190,10,336613,0.136123827247907,0.170772854504207,0.425926095810957,YJL053W,PEP8,SGDID:S000003589,ORF,Verified ORF,"""Vacuolar protein component of the retromer; forms part of the multimeric membrane-associated retromer complex involved in vacuolar protein sorting along with Vps35p ; Vps29p ; Vps17p ; and Vps5p; essential for endosome-to-Golgi retrograde protein transport; interacts with Ypt7p; protein abundance increases in response to DNA replication stress""",Verified ORF
6191,10,337630,0.141734565093442,0.170759923376523,0.407087078500627,YJL053W,PEP8,SGDID:S000003589,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar protein component of the retromer; forms part of the multimeric membrane-associated retromer complex involved in vacuolar protein sorting along with Vps35p ; Vps29p ; Vps17p ; and Vps5p; essential for endosome-to-Golgi retrograde protein transport; interacts with Ypt7p; protein abundance increases in response to DNA replication stress""",Verified ORF
6192,10,337895,0.133251177386866,0.170834881894508,0.435913650205081,YJL052C-A,YJL052C-A,SGDID:S000007610,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified based on comparison to related yeast species; mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
6193,10,340762,0.1963914016786,0.171293250034295,0.25235597808944,YJL051W,IRC8,SGDID:S000003587,ORF,Verified ORF,"""Bud tip localized protein of unknown function; mRNA is targeted to the bud by a She2p dependent transport system; mRNA is cell cycle regulated via Fkh2p ; peaking in G2/M phase; null mutant displays increased levels of spontaneous Rad52p foc""",Verified ORF
6194,10,342360,-0.134068548818757,0.333766901354086,0.688160282477695,YJL050W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6195,10,345784,0.0358435952437883,0.381115741724314,0.925123506796809,YJL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6196,10,346551,0.167646222832842,0.17127415662193,0.328340259511415,YJL049W,CHM7,SGDID:S000003585,ORF,Uncharacterized ORF,"""Yeast homolog of human CHMP7 ; localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene""",Uncharacterized ORF
6197,10,346787,0.226226179478048,0.171798213174064,0.188755428353331,YJL049W,CHM7,SGDID:S000003585,ORF,Uncharacterized ORF,"""Yeast homolog of human CHMP7 ; localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene""",Uncharacterized ORF
6198,10,347536,0.184296777737002,0.170363274830738,0.280085624480087,YJL048C,UBX6,SGDID:S000003584,ORF,Verified ORF,"""UBX (ubiquitin regulatory X) domain-containing protein; interacts with Cdc48p ; transcription is repressed when cells are grown in media containing inositol and choline; UBX6 has a paralog ; UBX7 ; that arose from the whole genome duplication""",Verified ORF
6199,10,349573,0.119115012857045,0.170269250476832,0.484657512909268,YJL047C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
6200,10,354843,0.327354223648725,1.31305575440201,0.803268180453204,YJLCdelta4,YJLCdelta4,SGDID:S000007023,Other features,LTR,"""Ty1 LTR""",reverse complement
6201,10,359824,-0.482709764234303,0.313095023645807,0.124033776166786,YJL043W_NFR/NDR,,,Promoter,Promoter,,Promoter
6202,10,361422,-0.0098956697251295,0.170081334064897,0.953636590747278,YJL042W,MHP1,SGDID:S000003578,ORF,Verified ORF,"""Microtubule-associated protein involved in microtubule organization; involved in assembly and stabilization of microtubules; overproduction results in cell cycle arrest at G2 phase; similar to Drosophila protein MAP and to mammalian MAP4 proteins""",Verified ORF
6203,10,367386,0.109282944776501,0.190347653286994,0.566250287225071,YJL041W,NSP1,SGDID:S000003577,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) nuclear basket; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier; found in stable complex with Nup82p ; Gle2p and two other FG-nucleoporins (Nup159p and Nup116p); also found in stable complex with Nic96p and two other FG-nucleoproteins (Nup49p and Nup57p)""",Verified ORF
6204,10,367390,0.368374226408783,0.340435981978891,0.279961786945983,YJL041W,NSP1,SGDID:S000003577,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) nuclear basket; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier; found in stable complex with Nup82p ; Gle2p and two other FG-nucleoporins (Nup159p and Nup116p); also found in stable complex with Nic96p and two other FG-nucleoproteins (Nup49p and Nup57p)""",Verified ORF
6205,10,367399,0.118875025048768,0.297933670730855,0.690135726658712,YJL041W,NSP1,SGDID:S000003577,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) nuclear basket; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier; found in stable complex with Nup82p ; Gle2p and two other FG-nucleoporins (Nup159p and Nup116p); also found in stable complex with Nic96p and two other FG-nucleoproteins (Nup49p and Nup57p)""",Verified ORF
6206,10,367417,0.0525036865813977,0.225852550244431,0.816308585140113,YJL041W,NSP1,SGDID:S000003577,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) nuclear basket; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier; found in stable complex with Nup82p ; Gle2p and two other FG-nucleoporins (Nup159p and Nup116p); also found in stable complex with Nic96p and two other FG-nucleoproteins (Nup49p and Nup57p)""",Verified ORF
6207,10,369507,-0.0858247244745302,0.170508828565025,0.615035839875053,YJL039C,NUP192,SGDID:S000003576,ORF,Verified ORF,"""Essential subunit of inner ring of nuclear pore complex (NPC); plays a role in modulating transport through the NPC; homologous to human NUP205""",Verified ORF
6208,10,373964,-0.06844387178301,0.171303734286868,0.689731923703178,YJL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6209,10,373973,-0.06844387178301,0.171303734286868,0.689731923703178,YJL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6210,10,374538,-0.103503643738027,0.173227255591037,0.550555309771705,YNCJ0014C,YNCJ0014C,SGDID:S000006715,Non-coding RNA,tRNA gene,"tRNA_gene ; ""Arginine tRNA (tRNA-Arg) ; predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA) ; decodes AGA codons into arginine ; one of 19 nuclear tRNAs for arginine""",tRNA_gene
6211,10,376605,-0.107244289146933,0.174463199055613,0.539142213583157,YJL038C,LOH1,SGDID:S000003575,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; induced during sporulation; repressed during vegetative growth by Sum1p and Hst1p; sequence similar to adjacent ORF ; IRC18/YJL037W ; and the irc18 loh1 double mutant exhibits reduced dityrosine fluorescence relative to the single mutants; SWAT-GFP and mCherry fusion proteins localize to the cytosol; proposed role in maintenance of genome integrity""",Verified ORF
6212,10,378194,0.307126597219806,0.340156739038627,0.367196103711077,YJL037W,IRC18,SGDID:S000003574,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in outer spore wall assembly; possible role in assembly of the dityrosine layer; similar to adjacent ORF ; LOH1; irc18 loh1 double mutant exhibits reduced dityrosine fluorescence relative to single mutants; SWAT-GFP fusion protein localizes to the ER and vacuole ; while mCherry fusion localizes to the vacuole; expression induced in respiratory-deficient cells and carbon-limited chemostat culture; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
6213,10,381270,-0.115645280464934,0.171721367689777,0.501103485743777,YJL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6214,10,382505,-0.162630990049236,0.170317893730051,0.340298227966003,YJL034W,KAR2,SGDID:S000003571,ORF,Verified ORF,"""ATPase involved in protein import into the ER; also acts as a chaperone to mediate protein folding in the ER and may play a role in ER export of soluble proteins; regulates the unfolded protein response via interaction with Ire1p""",Verified ORF
6215,10,382599,-0.167645219969013,0.170142695199312,0.32514113965903,YJL034W,KAR2,SGDID:S000003571,ORF,Verified ORF,"""ATPase involved in protein import into the ER; also acts as a chaperone to mediate protein folding in the ER and may play a role in ER export of soluble proteins; regulates the unfolded protein response via interaction with Ire1p""",Verified ORF
6216,10,383576,-0.17164490566359,0.187594228826572,0.360826883748488,YJL033W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6217,10,384932,-0.146069995729189,0.17111957339695,0.39389798239511,YJL033W,HCA4,SGDID:S000003570,ORF,Verified ORF,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6218,10,385373,-0.13343002613317,0.171445673799556,0.436934624891358,YJL033W,HCA4,SGDID:S000003570,ORF,Verified ORF,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6219,10,385498,-0.105167968182985,0.170918881934563,0.538746984896926,YJL033W,HCA4,SGDID:S000003570,ORF,Verified ORF,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6220,10,385665,-0.142947334510583,0.172109781582073,0.406784163503011,YJL033W,HCA4,SGDID:S000003570,ORF,Verified ORF,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6221,10,386337,-0.29656524262783,0.343911115184416,0.389090793354373,YJL033W,HCA4,SGDID:S000003570,Close to 3'-UTR,Close to 3'-UTR,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6222,10,386341,0.153211780120108,0.443330891239574,0.729854925589675,YJL033W,HCA4,SGDID:S000003570,Close to 3'-UTR,Close to 3'-UTR,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6223,10,386341,0.436614706131314,0.527380549417834,0.40829040570986,YJL033W,HCA4,SGDID:S000003570,Close to 3'-UTR,Close to 3'-UTR,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6224,10,386345,0.30251801873372,0.339815080671406,0.373941706192372,YJL033W,HCA4,SGDID:S000003570,Close to 3'-UTR,Close to 3'-UTR,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6225,10,386362,-0.253422689771028,0.33996089725556,0.45649785001236,YJL032W,YJL032W,SGDID:S000003569,ORF,Dubious ORF,"""Dubious open reading frame unlikely to encode a functional protein; overlaps 3' end of essential BET4 gene encoding the alpha subunit of Type II geranylgeranyltransferase""",Dubious ORF
6226,10,387183,-0.0945524779889326,0.175598649214487,0.590600336486556,YJL031C,BET4,SGDID:S000003568,ORF,Verified ORF,"""Alpha subunit of Type II geranylgeranyltransferase; required for vesicular transport between the endoplasmic reticulum and the Golgi; provides a membrane attachment moiety to Rab-like proteins Ypt1p and Sec4p""",Verified ORF
6227,10,387633,-0.0918193197077897,0.172125351028558,0.594061636200348,YJL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6228,10,388260,-0.193250909682998,0.328304633530938,0.556484005104193,YJL031C,BET4,SGDID:S000003568,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of Type II geranylgeranyltransferase; required for vesicular transport between the endoplasmic reticulum and the Golgi; provides a membrane attachment moiety to Rab-like proteins Ypt1p and Sec4p""",Verified ORF
6229,10,388763,0.0039614363139237,0.172198740221348,0.981659263045083,YJL029C,VPS53,SGDID:S000003566,ORF,Verified ORF,"""Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi ; and for mitosis after DNA damage induced checkpoint arrest; required for vacuolar protein sorting; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p; human ortholog is implicated in progressive cerebello-cerebral atrophy type 2 (PCCA2)""",Verified ORF
6230,10,392475,0.217522183877604,0.173518017710281,0.210817048126307,YJL026W,RNR2,SGDID:S000003563,ORF,Verified ORF,"""Ribonucleotide-diphosphate reductase (RNR) ; small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; RNR2 has a paralog ; RNR4 ; that arose from the whole genome duplication""",Verified ORF
6231,10,396694,0.0867406304286213,0.179405460058889,0.629048076126169,tG(GCC)J1_NFR/NDR,,,Promoter,Promoter,,Promoter
6232,10,397702,0.0602330072783344,0.176926117896026,0.733726515196476,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6233,10,398093,0.063679955274905,0.177234685239639,0.719587471496653,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6234,10,398191,0.0354498600192288,0.177753213884546,0.842038861508664,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6235,10,398425,0.0823400560614134,0.176112390504995,0.640400167750051,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6236,10,398569,0.056087685296988,0.177062403401246,0.751606973123455,YJL023C_NFR/NDR,,,Promoter,Promoter,,Promoter
6237,10,398716,0.0668824520979936,0.176255665531729,0.704572461075171,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6238,10,399122,0.0785164689393416,0.177313113562268,0.658172560044304,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6239,10,400116,0.0352770015501369,0.176542267955954,0.841734976256658,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6240,10,400117,0.0352770015501369,0.176542267955954,0.841734976256658,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6241,10,400209,-0.344440859084857,0.191827703417504,0.0734174253117397,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6242,10,400245,-0.802850383648043,0.345731742936993,0.0207917051369842,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6243,10,400303,0.202110763962692,0.28341233890962,0.476234463604207,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6244,10,402350,0.0228616041698251,0.175008534913081,0.896141339415184,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6245,10,403524,0.0050562947941437,0.176552047146374,0.977168597844978,YJL019W,MPS3,SGDID:S000003556,ORF,Verified ORF,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6246,10,403847,0.0193906880342416,0.176821538370413,0.912739373569738,YJL019W,MPS3,SGDID:S000003556,ORF,Verified ORF,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6247,10,409661,-0.0043703574224145,0.182488454429718,0.980907076992735,YJL013C,MAD3,SGDID:S000003550,ORF,Verified ORF,"""Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20) ; the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog ; BUB1 ; that arose from the whole genome duplication""",Verified ORF
