SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4878,8,45167,0.075182411844312,0.0748249964525374,0.31569263959322,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4879,8,45571,0.102249008192911,0.0744084094237379,0.170264075862218,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4880,8,48099,0.223844842056261,0.0872227673034573,0.0106891186553644,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4881,8,48214,0.078216639841014,0.0740135107516132,0.291330722913958,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4882,8,48235,0.0859733619368553,0.073711381336471,0.244259837796925,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4883,8,48299,0.0756973860244167,0.0740989688826399,0.307683397378595,YHL029C,OCA5,SGDID:S000001021,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
4884,8,50901,0.0045641830947088,0.0754910581717125,0.951823553604135,YHL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4885,8,53019,-0.0131783773522542,0.0752558364854323,0.861090176703033,YHL027W,RIM101,SGDID:S000001019,Close to 3'-UTR,Close to 3'-UTR,"""Cys2His2 zinc-finger transcriptional repressor; involved in alkaline responsive gene repression as part of adaptation to alkaline conditions; involved in cell wall assembly; required for alkaline pH-stimulated haploid invasive growth and sporulation; activated by alkaline-dependent proteolytic processing which results in removal of the C-terminal tail; similar to A. nidulans PacC""",Verified ORF
4886,8,53401,-0.0318546975603439,0.0737755864993885,0.666166150433476,YHL026C,YHL026C,SGDID:S000001018,ORF,Uncharacterized ORF,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4887,8,53770,-0.026698292022023,0.073693147684036,0.717352109401782,YHL026C,YHL026C,SGDID:S000001018,ORF,Uncharacterized ORF,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4888,8,54264,-0.0591496715086123,0.0738872701514659,0.423936783352016,YHL026C,YHL026C,SGDID:S000001018,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4889,8,54471,-0.0518063488042881,0.0752085752903926,0.491379169073747,YHL026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4890,8,56206,-0.143779022599147,0.0746818772514613,0.0550050476374602,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4891,8,56351,-0.137121061394987,0.0734403002570013,0.062715024482071,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4892,8,56423,-0.0273969039936222,0.0979706758849503,0.779914488201653,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4893,8,56424,-0.107774674859024,0.11127100506632,0.333418808581098,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4894,8,57912,-0.0910949385441381,0.074014926442021,0.219230427813777,YHL024W,RIM4,SGDID:S000001016,ORF,Verified ORF,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4895,8,58345,-0.0802997620154957,0.0735202344608324,0.27548430909851,YHL024W,RIM4,SGDID:S000001016,ORF,Verified ORF,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4896,8,58900,0.0382688855600928,0.105825532556653,0.717850560857572,YHL024W,RIM4,SGDID:S000001016,Close to 3'-UTR,Close to 3'-UTR,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4897,8,59614,-0.0564558636672114,0.0736838699799945,0.444075143815102,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4898,8,59645,-0.101572967485774,0.073445656713416,0.167548921843098,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4899,8,61846,-0.0708072214134009,0.0738582220553995,0.33837052397079,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4900,8,62723,-0.0793249935666524,0.0757488819626463,0.295719188408102,YHL023C_NFR/NDR,,,Promoter,Promoter,,Promoter
4901,8,63915,-0.0687257069952815,0.0735511430219118,0.350739691614018,YHL022C,SPO11,SGDID:S000001014,ORF,Verified ORF,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",Verified ORF
4902,8,64292,0.378908124460437,0.189760293260714,0.0466173809760141,YHL022C_NFR/NDR,,,Promoter,Promoter,,Promoter
4903,8,64505,-0.0366027106982625,0.0754800095542432,0.62802500420293,YHL021C,AIM17,SGDID:S000001013,ORF,Verified ORF,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",Verified ORF
4904,8,65889,-0.0370493368651706,0.0742663469403538,0.61818089658056,YHL021C,AIM17,SGDID:S000001013,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",Verified ORF
4905,8,67613,0.0447411703923439,0.14736202141208,0.761600867376921,YHL020C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4906,8,68955,-0.0218299531872659,0.0737777786104075,0.767489661927221,YHL019C,APM2,SGDID:S000001011,ORF,Verified ORF,"""Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport""",Verified ORF
4907,8,70194,-0.0103619998674283,0.0748120737669055,0.889918674133674,YHL017W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4908,8,71694,-0.018922398540531,0.0740536114310261,0.798468027719703,YHL017W,YHL017W,SGDID:S000001009,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4909,8,71740,-0.0127006506144926,0.0739605859201555,0.863754585384124,YHL017W,YHL017W,SGDID:S000001009,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4910,8,71830,-0.0166829402010003,0.0744903642684594,0.822917173907256,YHL017W,YHL017W,SGDID:S000001009,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4911,8,71885,0.110612465526259,0.150170268632284,0.461866827524518,YHL017W,YHL017W,SGDID:S000001009,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4912,8,72011,0.0273192274142637,0.147582968659524,0.853248301754553,YHL017W,YHL017W,SGDID:S000001009,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4913,8,72021,-0.0085191638914814,0.147352780928635,0.953928903073162,YHL017W,YHL017W,SGDID:S000001009,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4914,8,74739,-0.0875504898095548,0.0737254008899034,0.235820477956961,YHL015W-A,YHL015W-A,SGDID:S000028828,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4915,8,74974,-0.0873425613265785,0.073817437745302,0.237516641006145,YHL016C,DUR3,SGDID:S000001008,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",Verified ORF
4916,8,74975,-0.0893912277704556,0.0739192568304112,0.22735343342003,YHL016C,DUR3,SGDID:S000001008,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",Verified ORF
4917,8,78664,0.0009138406460338,0.0796603932061265,0.99085358378293,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4918,8,78809,-0.0216732649010204,0.0810684772599448,0.789359546480333,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4919,8,78883,0.118180574286109,0.379333832320295,0.755568219248903,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4920,8,79061,0.0156344428708101,0.0742682902140419,0.833388742498051,YHL012W,YHL012W,SGDID:S000001004,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4921,8,80030,0.0027758610015851,0.0741221008747614,0.970147501198373,YHL012W,YHL012W,SGDID:S000001004,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4922,8,80515,0.0123193375710086,0.0745862609355292,0.868905516151014,YHL012W,YHL012W,SGDID:S000001004,Close to 3'-UTR,Close to 3'-UTR,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4923,8,81672,0.0211560812282701,0.0740019871569247,0.775133652335938,YHL011C,PRS3,SGDID:S000001003,Close to 3'-UTR,Close to 3'-UTR,"""5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP ; which is required for nucleotide ; histidine ; and tryptophan biosynthesis; one of five related enzymes ; which are active as heteromultimeric complexes""",Verified ORF
4924,8,82753,0.0282976241400243,0.0737100070542395,0.701280154187367,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4925,8,82815,0.0305479040702815,0.0737690114765258,0.679050817537775,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4926,8,83281,0.0181033177464855,0.0750398237429312,0.809501839566415,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4927,8,83452,0.0301605691415012,0.0745017025397027,0.685847235205012,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4928,8,84010,0.0476494276907755,0.0739108114884281,0.519547994598582,YHL010C_NFR/NDR,,,Promoter,Promoter,,Promoter
4929,8,85218,0.03339093467716,0.0755903557101554,0.658951179101458,YHL009C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4930,8,85386,0.0015856657645394,0.420010484061049,0.996989885804885,YHL009C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4931,8,85389,0.42492780985225,0.469221141393497,0.365764006550572,YHLCsigma1,YHLCsigma1,SGDID:S000006987,Other features,LTR,"""Ty3 LTR""",reverse complement
4932,8,92161,0.0045058256399982,0.0819484242757799,0.956182574110064,YHLWdelta2_NFR/NDR,,,Promoter,Promoter,,Promoter
4933,8,92239,0.0271748048024069,0.0744911880402421,0.715474955179402,YHLWdelta2_NFR/NDR,,,Promoter,Promoter,,Promoter
4934,8,92580,-0.0120911296060057,0.0787046204601793,0.877991883551699,YHL008C,YHL008C,SGDID:S000001000,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
4935,8,92811,0.0271059439988764,0.0738251987133696,0.713716814640935,YHL008C,YHL008C,SGDID:S000001000,ORF,Uncharacterized ORF,"""Putative protein of unknown function; may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
4936,8,96286,0.055979501399022,0.0736860610364392,0.447939344473305,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4937,8,96707,0.0539683997973686,0.0738774306603588,0.465561414373497,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4938,8,96942,0.051173311993129,0.0736750645289166,0.48777471203397,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4939,8,97662,0.0850699180666992,0.0739443077568617,0.250733481940419,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4940,8,99461,0.068361778908495,0.07424617213814,0.357812465265977,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4941,8,99525,0.0694027923957967,0.0742875072080063,0.350815724487095,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4942,8,100031,0.0685829081920519,0.0741612464700858,0.355711602558081,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4943,8,102150,0.0695920342506768,0.0744646771741528,0.350651692344697,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4944,8,102263,0.0687626237737817,0.0743560433912216,0.355714599405335,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4945,8,102271,0.0760190338919257,0.0745298816629674,0.308436181973055,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4946,8,105346,0.0715739667368477,0.0742959821578871,0.336025076399994,YHL001W,RPL14B,SGDID:S000000993,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L14B; homologous to mammalian ribosomal protein L14 ; no bacterial homolog; RPL14B has a paralog ; RPL14A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
4947,8,105610,-0.043204844507029,0.236061893989717,0.85488475051816,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4948,8,105611,-0.073496262383034,0.144862819667232,0.61222553726963,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4949,8,105612,-0.17512388871217,0.128192291122605,0.172776249529289,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4950,8,105618,0.0009018604828874,0.244561776690214,0.997059763411115,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4951,8,110021,0.0549621430050874,0.0764898678439566,0.472890757797292,YHR002W,LEU5,SGDID:S000001044,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",Verified ORF
4952,8,111633,0.0783248390776589,0.0748213519401759,0.295896683427096,SUT152,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4953,8,111695,0.0861565313039753,0.0744155874636607,0.247738485677628,YHR003C,TCD1,SGDID:S000001045,Close to 3'-UTR,Close to 3'-UTR,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",Verified ORF
4954,8,112848,0.121050309989639,0.0741463758687201,0.103447818424017,YHR004C,NEM1,SGDID:S000001046,ORF,Verified ORF,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",Verified ORF
4955,8,113201,0.144836706439622,0.0752946903099737,0.0552089354967079,YHR004C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4956,8,113225,0.11791444950422,0.0757622167665313,0.120514915746072,YHR004C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4957,8,114744,0.124885616576863,0.0751988721601727,0.0976540066357627,YHR005C,GPA1,SGDID:S000001047,ORF,Verified ORF,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",Verified ORF
4958,8,114771,0.121489151680537,0.0748363687032329,0.105397149214115,YHR005C,GPA1,SGDID:S000001047,ORF,Verified ORF,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",Verified ORF
4959,8,114934,0.11814035482915,0.0749872986296347,0.116043394371402,CUT173_NFR/NDR,,,Promoter,Promoter,,Promoter
4960,8,114970,0.161920959488774,0.0756143017474492,0.0329254586938597,CUT173_NFR/NDR,,,Promoter,Promoter,,Promoter
4961,8,115080,0.126753857686432,0.0779293351895135,0.10473074817402,YHR005C_NFR/NDR,,,Promoter,Promoter,,Promoter
4962,8,115390,0.169325263520451,0.0779372753001746,0.0304764773041132,YHR005C_NFR/NDR,,,Promoter,Promoter,,Promoter
4963,8,116469,0.15727852283662,0.0761278367727318,0.0395596387661495,YHRCdelta3,YHRCdelta3,SGDID:S000006992,Other features,LTR,"""Ty1 LTR""",reverse complement
4964,8,117153,0.138209197552747,0.0746680242799802,0.0650072392775843,YHRCdelta4_NFR/NDR,,,Promoter,Promoter,,Promoter
4965,8,117168,0.144693009786881,0.0748572174572232,0.0540456028873473,YHRCdelta4_NFR/NDR,,,Promoter,Promoter,,Promoter
4966,8,117739,0.135931961654257,0.0747567278608712,0.0698619735938162,YHR006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4967,8,119053,0.134668733644094,0.0743237003734667,0.0708478968100553,YHR006W,STP2,SGDID:S000001048,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
4968,8,119057,0.134668733644094,0.0743237003734667,0.0708478968100553,YHR006W,STP2,SGDID:S000001048,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
4969,8,119122,0.141915172547192,0.074285494409984,0.0568914406888795,YHR006W,STP2,SGDID:S000001048,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
4970,8,119178,0.134668733644094,0.0743237003734667,0.0708478968100553,YHR006W,STP2,SGDID:S000001048,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
4971,8,119730,0.145587671076419,0.074637508821448,0.0518960662358661,YHR006W,STP2,SGDID:S000001048,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
4972,8,120385,0.15358849710196,0.0740169091233378,0.0387062065742545,YHR007C,ERG11,SGDID:S000001049,ORF,Verified ORF,"""Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation""",Verified ORF
4973,8,121738,0.182381340322037,0.0801784148718497,0.0235236567029703,SUT153_NFR/NDR,,,Promoter,Promoter,,Promoter
4974,8,122014,0.146993420557877,0.0749370566943216,0.0505994942849356,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4975,8,122207,0.134223745487044,0.0744740602667985,0.0723529362914826,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4976,8,122347,0.12807207922601,0.0747192121362076,0.0873983050780064,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4977,8,122370,0.128014712320245,0.0743570036976554,0.0860139372670902,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4978,8,122655,0.122125357810206,0.0743150233316044,0.101201545947097,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4979,8,123958,-0.0098124026682633,0.172209254834447,0.954593738417199,SUT153,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4980,8,124640,0.0763967356150184,0.0748471289772489,0.308093886141208,YHR009C,TDA3,SGDID:S000001051,ORF,Verified ORF,"""Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable ; has extended S phase ; and sensitive to expression of top1-T722A allele; similar to human FOXRED1""",Verified ORF
4981,8,126150,-0.0741784059619102,0.0908938718108436,0.41499381708713,YHR010W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4982,8,131678,0.0675669138391983,0.0755331895552176,0.371646405691858,YHR013C_NFR/NDR,,,Promoter,Promoter,,Promoter
4983,8,131702,0.0343240217699362,0.0756725149408209,0.650405276403702,YHR013C_NFR/NDR,,,Promoter,Promoter,,Promoter
4984,8,133120,-0.0037698556880627,0.125555781804488,0.976063807900065,tS(AGA)H_NFR/NDR,,,Promoter,Promoter,,Promoter
4985,8,133123,-0.321370163355599,0.170015295392284,0.059544448575983,tS(AGA)H_NFR/NDR,,,Promoter,Promoter,,Promoter
4986,8,134839,0.0442668653731662,0.0761882440034662,0.561597994131491,YHR015W,MIP6,SGDID:S000001057,ORF,Verified ORF,"""Putative RNA-binding protein; interacts with Mex67p ; which is a component of the nuclear pore involved in nuclear mRNA export; MIP6 has a paralog ; PES4 ; that arose from the whole genome duplication""",Verified ORF
