SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4712,7,935054,0.0163146256908449,0.0547365640582722,0.765834878235468,YGR218W,CRM1,SGDID:S000003450,ORF,Verified ORF,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4713,7,935666,0.0025383387041383,0.0546470256714221,0.962978079785679,YGR218W,CRM1,SGDID:S000003450,ORF,Verified ORF,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4714,7,935765,0.0009163867121715,0.0549927374916586,0.986714259169853,YGR218W,CRM1,SGDID:S000003450,ORF,Verified ORF,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4715,7,935993,-0.0436026178202376,0.108569154398939,0.688213012328272,YGR218W,CRM1,SGDID:S000003450,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4716,7,938096,0.0222395512363419,0.0553652850147154,0.688156991994518,YGR221C,TOS2,SGDID:S000003453,ORF,Verified ORF,"""Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog ; SKG6 ; that arose from the whole genome duplication""",Verified ORF
4717,7,942301,-0.004498420611179,0.0553747071999391,0.935300296016375,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4718,7,942359,0.0038552682886182,0.0555369205775734,0.944696117273511,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4719,7,942366,0.0018801253964679,0.0553751343913553,0.972934201756678,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4720,7,942440,0.0004662973406425,0.0552657075573624,0.993272797133807,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4721,7,943177,-0.0234372998942228,0.0553611724235109,0.672295789609681,YGR224W,AZR1,SGDID:S000003456,ORF,Verified ORF,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4722,7,943294,-0.0248300017645158,0.0553689497716461,0.654106253274268,YGR224W,AZR1,SGDID:S000003456,ORF,Verified ORF,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4723,7,943829,-0.0116255796977672,0.0558210742813261,0.835142118523396,YGR224W,AZR1,SGDID:S000003456,ORF,Verified ORF,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4724,7,944976,-0.040979104134887,0.0574234939934275,0.475927802109731,YGR225W_NFR/NDR,,,Promoter,Promoter,,Promoter
4725,7,945074,-0.0061162131597891,0.063056540386971,0.922784856769986,YGR225W_NFR/NDR,,,Promoter,Promoter,,Promoter
4726,7,945155,-0.0214659668270443,0.060454493480974,0.722744374765726,YGR225W,AMA1,SGDID:S000003457,ORF,Verified ORF,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",Verified ORF
4727,7,945948,-0.0209484066664491,0.0554855598723858,0.705994037172221,YGR225W,AMA1,SGDID:S000003457,ORF,Verified ORF,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",Verified ORF
4728,7,947039,-0.028326600690703,0.0575520368251138,0.622890204106032,YGR225W,AMA1,SGDID:S000003457,Close to 3'-UTR,Close to 3'-UTR,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",Verified ORF
4729,7,949251,-0.0005098886687759,0.114028249390736,0.996434717558212,YGR227W,DIE2,SGDID:S000003459,Close to 3'-UTR,Close to 3'-UTR,"""Dolichyl-phosphoglucose-dependent alpha-1,2-glucosyltransferase; located in the ER; functions in pathway that synthesizes the dolichol-linked oligosaccharide precursor for N-linked protein glycosylation; has a role in regulation of ITR1 and INO1; human homolog ALG10B can complement yeast die2 null mutant""",Verified ORF
4730,7,950329,-0.0133958759890938,0.0555072030215122,0.809434977271058,YGR229C,SMI1,SGDID:S000003461,ORF,Verified ORF,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4731,7,950863,-0.0148989212211238,0.0559508706091379,0.790174593329238,YGR229C,SMI1,SGDID:S000003461,ORF,Verified ORF,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4732,7,951285,-0.0849327155634771,0.110577717518916,0.442952177436481,YGR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4733,7,952040,-0.0520662024395018,0.0555408522582479,0.349173327574558,YGR230W,BNS1,SGDID:S000003462,ORF,Verified ORF,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4734,7,952343,-0.0321460149953433,0.056048282843814,0.566643333830347,YGR230W,BNS1,SGDID:S000003462,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4735,7,954516,-0.0142266881260881,0.0551494172898694,0.796583284320377,YGR232W,NAS6,SGDID:S000003464,ORF,Verified ORF,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin ; also known as p28 ; which interacts with the Rb tumor suppressor and CDK4/6""",Verified ORF
4736,7,955286,-0.022234750273279,0.055520585026472,0.689047043933343,YGR233C,PHO81,SGDID:S000003465,ORF,Verified ORF,"""Cyclin-dependent kinase (CDK) inhibitor; regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4737,7,957457,-0.0237656667329136,0.0601575728742759,0.693039472834518,YGR233C,PHO81,SGDID:S000003465,ORF,Verified ORF,"""Cyclin-dependent kinase (CDK) inhibitor; regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4738,7,962982,-0.0229168693315805,0.0547893652959963,0.676002440591261,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4739,7,963056,-0.019489908600551,0.0546086923172218,0.721379012241307,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4740,7,963097,-0.0248598119552447,0.0551664614874707,0.65253094460707,YGR236C,SPG1,SGDID:S000003468,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
4741,7,966638,0.0023600656534683,0.0555700178275292,0.966147938166014,YGR238C,KEL2,SGDID:S000003470,ORF,Verified ORF,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4742,7,967795,0.0069036715419374,0.0546459573173649,0.899539046645369,YGR238C,KEL2,SGDID:S000003470,ORF,Verified ORF,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4743,7,968722,-0.0477523136370843,0.0846669974930613,0.573111253847068,YGR238C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4744,7,968764,-0.0464677032363984,0.0579734058987842,0.423361302380101,YGR238C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4745,7,969486,-0.051717002496638,0.054958432735865,0.34733794687733,XUT_7F-437,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4746,7,971272,-0.057547000444115,0.0545935139444858,0.29255827601245,YGR240C,PFK1,SGDID:S000003472,ORF,Verified ORF,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4747,7,972869,-0.0619663326220148,0.05457980885831,0.2570055211114,YGR240C,PFK1,SGDID:S000003472,ORF,Verified ORF,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4748,7,974302,-0.0278821418800912,0.0640301235464567,0.663499412257225,XUT_7F-439,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4749,7,975368,-0.0365990971257814,0.0547087822820879,0.503945311006418,YGR241C,YAP1802,SGDID:S000003473,ORF,Verified ORF,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4750,7,975538,-0.0277563026359706,0.0546964481681039,0.612148434981475,YGR241C,YAP1802,SGDID:S000003473,ORF,Verified ORF,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4751,7,979301,-0.0173682133769026,0.0547264757923299,0.751155048467022,YGR244C,LSC2,SGDID:S000003476,ORF,Verified ORF,"""Beta subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate""",Verified ORF
4752,7,979647,-0.0189578275477053,0.0547249812316976,0.729233498374331,YGR244C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4753,7,981478,-0.038409538418104,0.0569256997298179,0.500288302432647,YGR245C,SDA1,SGDID:S000003477,ORF,Verified ORF,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4754,7,982249,-0.0326919505321359,0.0671470394529553,0.626651869807737,YGR245C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4755,7,982432,-0.0138935400730166,0.0553188256700959,0.80184124130897,YGR245C,SDA1,SGDID:S000003477,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4756,7,982687,-0.017656374348005,0.0549966876212693,0.748366789709542,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4757,7,983018,-0.0184283030410229,0.0545525649025188,0.735708536789919,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4758,7,983120,-0.0057573117178133,0.104741756402402,0.956196066288295,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4759,7,985724,0.0143501242964224,0.139854464170471,0.918332711153868,YGR248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4760,7,985833,-0.0092355608246181,0.0590595965892938,0.875825281298241,YGR248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4761,7,986494,-0.0223558643374335,0.0546342369464989,0.682647304568626,YGR248W,SOL4,SGDID:S000003480,ORF,Verified ORF,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4762,7,987415,-0.0316903324216201,0.0551565429707727,0.565959912138423,YGR248W,SOL4,SGDID:S000003480,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4763,7,987623,-0.0301256178494722,0.0551402419284497,0.585173670793914,YGR249W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4764,7,989361,-0.0127642823673288,0.0547052012523204,0.815641574616257,YGR249W,MGA1,SGDID:S000003481,ORF,Verified ORF,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4765,7,989510,0.0161509120039763,0.0548660037616064,0.768648123163511,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4766,7,989736,-0.0211602040133223,0.0579627402032278,0.715281044230319,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4767,7,992198,-0.0380344321441596,0.0545536926523004,0.486141152358971,YGR250C,RIE1,SGDID:S000003482,ORF,Verified ORF,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4768,7,992324,-0.0402048142727294,0.0544507329409445,0.460779947932,YGR250C,RIE1,SGDID:S000003482,ORF,Verified ORF,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4769,7,993818,-0.0532355200393667,0.0546731360765935,0.330869658520438,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4770,7,994141,-0.0563775371126436,0.0545969705061792,0.302492012441779,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4771,7,995370,-0.0396315074888431,0.0546360527668713,0.468703932931406,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4772,7,995528,-0.0653828060963798,0.0544680625702295,0.230793633637186,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4773,7,995677,-0.0469624718346211,0.0543901888936191,0.388483813355307,YGR251W,NOP19,SGDID:S000003483,ORF,Verified ORF,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4774,7,995895,-0.0595588384356784,0.0543328679820652,0.273745388181175,YGR251W,NOP19,SGDID:S000003483,ORF,Verified ORF,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4775,7,998468,-0.0365811847121323,0.0554266653200695,0.509689018823783,YGR253C,PUP2,SGDID:S000003485,ORF,Verified ORF,"""Alpha 5 subunit of the 20S proteasome; involved in ubiquitin-dependent catabolism; human homolog is subunit zeta""",Verified ORF
4776,7,1001397,-0.0243210326479677,0.0575572267137047,0.672878009357364,YGR254W,ENO1,SGDID:S000003486,ORF,Verified ORF,"""Enolase I ; a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression repressed in response to glucose; protein abundance increases in response to DNA replication stress; N-terminally propionylated in vivo; ENO1 has a paralog ; ENO2 ; that arose from the whole genome duplication""",Verified ORF
4777,7,1002265,-0.0165432260492273,0.05761948257925,0.774195272888049,ARS735,ARS735,SGDID:S000130168,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
4778,7,1004704,-0.0116064299210235,0.0543951697231253,0.831159655723997,YGR256W,GND2,SGDID:S000003488,ORF,Verified ORF,"""6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog ; GND1 ; that arose from the whole genome duplication""",Verified ORF
4779,7,1005218,-0.0216785686079399,0.0542898316779139,0.689904971556706,YGR256W,GND2,SGDID:S000003488,ORF,Verified ORF,"""6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog ; GND1 ; that arose from the whole genome duplication""",Verified ORF
4780,7,1007125,0.0043741492406955,0.0543673523107668,0.935920628619725,YGR257C,MTM1,SGDID:S000003489,ORF,Verified ORF,"""Mitochondrial protein of the mitochondrial carrier family; high affinity pyridoxal 5'-phosphate (PLP) transporter ; important for delivery of the PLP cofactor to mitochondrial enzymes; involved in mitochondrial iron homeostasis""",Verified ORF
4781,7,1007291,0.0043741492406955,0.0543673523107668,0.935920628619725,YGR257C,MTM1,SGDID:S000003489,ORF,Verified ORF,"""Mitochondrial protein of the mitochondrial carrier family; high affinity pyridoxal 5'-phosphate (PLP) transporter ; important for delivery of the PLP cofactor to mitochondrial enzymes; involved in mitochondrial iron homeostasis""",Verified ORF
4782,7,1007680,-0.0333307278315488,0.0556918894230927,0.549900575763612,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4783,7,1008513,0.0023918069133551,0.0544495932532104,0.964987435666624,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4784,7,1011080,0.15285252114758,0.11373766187561,0.179842494636245,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4785,7,1011080,-0.176170441047042,0.106152645463361,0.0978839572911157,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4786,7,1011349,-0.020256521748041,0.0542811587875435,0.70924013222802,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4787,7,1011803,0.036968591040494,0.0633849474840286,0.560104657244275,YGR259C,YGR259C,SGDID:S000003491,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4788,7,1012575,-0.0102314933359205,0.0544345606063621,0.851016390386552,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4789,7,1012595,-0.0070876574181316,0.0545052483774014,0.896611823653824,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4790,7,1017880,0.0121440222613982,0.0547095250426963,0.824463478553543,YGR262C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4791,7,1020120,-0.0091140534975057,0.0548376358297018,0.868094159721862,YGR264C,MES1,SGDID:S000003496,ORF,Verified ORF,"""Methionyl-tRNA synthetase; forms a complex with Gus1p ; a glutamyl-tRNA synthetase ; and Arc1p ; which increases the catalytic efficiency of both synthetases; involved in the nuclear export of tRNAs; mutations in human ortholog MARS is associated with pediatric pulmonary alveolar proteinosis ; interstitial lung and liver disease ; and Charcot-Marie-Tooth disease; human MARS gene can complement the yeast null mutant""",Verified ORF
4792,7,1022886,-0.0436582545672129,0.054431130954265,0.423044894794199,YGR266W,YGR266W,SGDID:S000003498,ORF,Verified ORF,"""Protein of unknown function; predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane; protein abundance increases in response to DNA replication stress""",Verified ORF
4793,7,1025886,-0.0438854599995074,0.0544789325626242,0.421045114002117,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4794,7,1025887,-0.0438854599995074,0.0544789325626242,0.421045114002117,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4795,7,1026093,-0.0521082318620035,0.054310776671577,0.33799103329494,YGR268C,HUA1,SGDID:S000003500,ORF,Verified ORF,"""Cytoplasmic protein containing a zinc finger domain; sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
4796,7,1027156,-0.0427953004072487,0.0546598017463056,0.434187757845371,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4797,7,1027279,-0.0370103539369086,0.0544933907728678,0.497474314881621,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4798,7,1027302,-0.0340426353144761,0.0545702643458955,0.533141332211836,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4799,7,1027579,-0.0322668289871285,0.0542749272458002,0.552553843438402,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4800,7,1028091,-0.0338442575560986,0.0544992214709207,0.534997483653386,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4801,7,1030144,-0.0604846461784822,0.0560714409598556,0.281454972776579,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4802,7,1030416,-0.0623361884153264,0.0548155729840146,0.256226635081291,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4803,7,1032231,-0.050718783961942,0.0550398376801458,0.357422829127159,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4804,7,1033830,-0.0521177019849216,0.054379036756164,0.338509325674368,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4805,7,1034625,-0.0458024176736151,0.0546293534806096,0.402361446086776,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4806,7,1037933,-0.0518215090159614,0.0544522682588571,0.34190696590315,YGR271C-A,EFG1,SGDID:S000007608,ORF,Verified ORF,"""Ribosome biogenesis factor required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus""",Verified ORF
