SNP,Chr,Pos,Effect,SE,GTR1_SLM4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7451,12,35979,-0.299674637887954,0.137016748107803,0.0293880566159328,YLL052C,AQY2,SGDID:S000003975,ORF,Verified ORF,"""Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains""",Verified ORF
7452,12,37321,-0.302141823113228,0.137832599198096,0.0290253444006085,YLL052C,AQY2,SGDID:S000003975,Close to 3'-UTR,Close to 3'-UTR,"""Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains""",Verified ORF
7453,12,37449,-0.304200071883939,0.137819773559417,0.0279408271616353,YLL051C,FRE6,SGDID:S000003974,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7454,12,37552,-0.3624727448978,0.137925984934776,0.0089631863761843,YLL051C,FRE6,SGDID:S000003974,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7455,12,37884,-0.336965923552168,0.137556485354987,0.0147845320645296,YLL051C,FRE6,SGDID:S000003974,ORF,Verified ORF,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7456,12,43295,-0.178003369460392,0.139047893311051,0.201329927142223,YLL048C,YBT1,SGDID:S000003971,ORF,Verified ORF,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",Verified ORF
7457,12,47158,-0.169039277924785,0.150511043120217,0.262157357238838,YLL046C,RNP1,SGDID:S000003969,ORF,Verified ORF,"""Ribonucleoprotein that contains two RNA recognition motifs (RRM); RNP1 has a paralog ; SBP1 ; that arose from the whole genome duplication""",Verified ORF
7458,12,50531,-0.0893021359094413,0.137933572099325,0.517775420047996,YLL043W,FPS1,SGDID:S000003966,ORF,Verified ORF,"""Aquaglyceroporin ; plasma membrane channel; involved in efflux of glycerol and xylitol ; and in transport of acetate ; arsenite ; and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p and Slt2p MAPK; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p ; which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state""",Verified ORF
7459,12,52687,-0.0133254720925207,0.152566014513616,0.930448927741121,YLL042C_NFR/NDR,,,Promoter,Promoter,,Promoter
7460,12,53269,-0.0660719001441994,0.137595741494057,0.631390744752889,YLL041C,SDH2,SGDID:S000003964,ORF,Verified ORF,"""Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p ; Sdh3p ; and Sdh4p""",Verified ORF
7461,12,63616,0.060094534713675,0.140870576411992,0.669935146579499,YLL040C,VPS13,SGDID:S000003963,ORF,Verified ORF,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7462,12,63644,0.0256947479840437,0.144098771673052,0.858579109813225,YLL040C,VPS13,SGDID:S000003963,ORF,Verified ORF,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7463,12,65441,-0.0360034352455789,0.139421555077266,0.796376537771321,YLL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7464,12,66619,0.0356104744808771,0.145189243964986,0.806390392440322,YLL037W,YLL037W,SGDID:S000003960,ORF,Dubious ORF,"""Dubious open reading frame unlikely to encode a functional protein; overlaps 3' end of essential PRP19 gene encoding an RNA splicing factor""",Dubious ORF
7465,12,66967,0.0516745913461232,0.140092640551077,0.712453105008115,YLL036C,PRP19,SGDID:S000003959,ORF,Verified ORF,"""Splicing factor associated with the spliceosome; contains a U-box ; a motif found in a class of ubiquitin ligases ; and a WD40 domain; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7466,12,69396,-0.0110419496337797,0.139038090459847,0.936746168065224,YLL035W,GRC3,SGDID:S000003958,ORF,Verified ORF,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7467,12,70019,-0.0105812119998436,0.140523213530478,0.940019728695535,YLL035W,GRC3,SGDID:S000003958,ORF,Verified ORF,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7468,12,70124,-0.0025429365157436,0.139434657780842,0.985459707988523,YLL035W,GRC3,SGDID:S000003958,ORF,Verified ORF,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7469,12,70508,-0.0131942943473788,0.142602516295607,0.926333435692257,YLL035W,GRC3,SGDID:S000003958,Close to 3'-UTR,Close to 3'-UTR,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7470,12,71641,0.0169393935430071,0.139840870729515,0.903654333142985,YLL034C,RIX7,SGDID:S000003957,ORF,Verified ORF,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions""",Verified ORF
7471,12,72520,0.0671631946339113,0.139676084761684,0.630921257528294,YLL034C,RIX7,SGDID:S000003957,ORF,Verified ORF,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions""",Verified ORF
7472,12,72632,0.0474361939942443,0.13929433964013,0.733647616271195,YLL034C,RIX7,SGDID:S000003957,ORF,Verified ORF,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions""",Verified ORF
7473,12,72756,0.0639810619245118,0.139946372762944,0.647820951377882,YLL034C,RIX7,SGDID:S000003957,ORF,Verified ORF,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions""",Verified ORF
7474,12,73366,0.01391093983575,0.139985840654549,0.92089780846535,YLL033W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7475,12,73718,0.0550514788285801,0.140493790822578,0.695410824382416,YLL033W,IRC19,SGDID:S000003956,ORF,Verified ORF,"""Protein of unknown function; YLL033W is not an essential gene but mutant is defective in spore formation; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
7476,12,73752,0.0451772649890902,0.139956842447484,0.747042172845717,YLL033W,IRC19,SGDID:S000003956,ORF,Verified ORF,"""Protein of unknown function; YLL033W is not an essential gene but mutant is defective in spore formation; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
7477,12,75931,0.0404672167886702,0.140371372700168,0.773296390870125,YLL032C,YLL032C,SGDID:S000003955,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLL032C is not an essential gene""",Verified ORF
7478,12,80985,0.173936255928537,0.157246500938721,0.269420258841517,YLL030C_NFR/NDR,,,Promoter,Promoter,,Promoter
7479,12,80987,0.196255817689686,0.157412892104357,0.213312796122861,YLL030C_NFR/NDR,,,Promoter,Promoter,,Promoter
7480,12,80989,0.186924481302904,0.157911732074138,0.237317398397483,YLL030C_NFR/NDR,,,Promoter,Promoter,,Promoter
7481,12,82740,0.179417237529396,0.139924062617933,0.20059736567128,YLL029W,FRA1,SGDID:S000003952,ORF,Verified ORF,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",Verified ORF
7482,12,84031,0.124056185434283,0.139278298932297,0.373692929812504,YLL029W,FRA1,SGDID:S000003952,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation""",Verified ORF
7483,12,84341,0.0650718516602423,0.139375862644179,0.640873510040615,YLL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7484,12,87080,0.0111099768068937,0.139569422938279,0.936599072966769,YLL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7485,12,87275,0.163497618554152,0.157102103619623,0.298722748799561,YLL028W,TPO1,SGDID:S000003951,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; catalyzes uptake of polyamines at alkaline pH and excretion at acidic pH; during oxidative stress exports spermine ; spermidine from the cell ; which controls timing of expression of stress-responsive genes; phosphorylation enhances activity and sorting to the plasma membrane""",Verified ORF
7486,12,91612,-0.137146133456858,0.143654661539254,0.340386156110409,ARS1206,ARS1206,SGDID:S000118469,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7487,12,91629,-0.104967542319913,0.142716917003738,0.46252662829035,ARS1206,ARS1206,SGDID:S000118469,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7488,12,92092,0.0230662929943222,0.15324605911186,0.880441906817143,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7489,12,92095,0.0230662929943222,0.15324605911186,0.880441906817143,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7490,12,92100,0.0111289858664558,0.153922626902799,0.94240214836147,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7491,12,92115,0.0382626595641971,0.166155222383664,0.818005559238431,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7492,12,92163,-0.211586985784013,0.275838397449236,0.443553421711807,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7493,12,92233,-0.416029316110189,0.276429144053387,0.133215080722401,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7494,12,92362,-0.238272957341282,0.276358684824722,0.389169768680243,YLLCdelta1,YLLCdelta1,SGDID:S000007064,Other features,LTR,"""Ty1 LTR""",reverse complement
7495,12,92405,0.0771808998910934,0.280131120329424,0.783080235038146,YLL025W_NFR/NDR,,,Promoter,Promoter,,Promoter
7496,12,92490,-0.125383963997901,0.27564562477443,0.649479669022424,YLL025W_NFR/NDR,,,Promoter,Promoter,,Promoter
7497,12,92533,-0.0583220618388893,0.144648604153161,0.687046496746655,YLL025W_NFR/NDR,,,Promoter,Promoter,,Promoter
7498,12,92726,-0.0148026388346975,0.153844193140803,0.923401735369192,YLL025W_NFR/NDR,,,Promoter,Promoter,,Promoter
7499,12,92800,-0.0766787800601425,0.140338958766744,0.585148063265913,YLL025W_NFR/NDR,,,Promoter,Promoter,,Promoter
7500,12,93045,-0.0492767664398013,0.141905902704043,0.728610755415241,L:92651-94746,,,Intergenic region,Intergenic region,between YNCL0001W and YLL025W,Intergenic region
7501,12,93418,-0.0547062204747901,0.140085935034975,0.696388361054725,L:92651-94746,,,Intergenic region,Intergenic region,between YNCL0001W and YLL025W,Intergenic region
7502,12,95610,-0.0585422374681019,0.141086618487762,0.678439159915187,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7503,12,97108,-0.37571878337791,0.171764761641773,0.0293685975006143,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7504,12,97129,-0.597558267653554,0.293798426602356,0.0427084534372804,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7505,12,97147,-0.417685712784927,0.291280674118724,0.152468017516296,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7506,12,97153,-0.280301111670877,0.284108112516014,0.324514436691463,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7507,12,97159,-0.342059807669028,0.285842331998886,0.232237102913269,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7508,12,98701,-0.0334216501384745,0.140773217793967,0.812472712291279,CUT246,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
7509,12,100464,0.0188211336435757,0.142012586651479,0.894639463050681,YLL022C,HIF1,SGDID:S000003945,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p""",Verified ORF
7510,12,102249,0.0560504467385514,0.143965831068754,0.697265629270217,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7511,12,102251,0.0503515193378636,0.143071817464494,0.725099420373458,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7512,12,103019,0.0084042229994194,0.143869118900112,0.953450520272838,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7513,12,103659,-0.174904703742104,0.283029580582869,0.536991467281316,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7514,12,103886,-0.0322330129333013,0.143883203836292,0.82286973134728,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7515,12,105616,0.023924489084985,0.219118494044105,0.91311766595552,YLL020C,YLL020C,SGDID:S000003943,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1""",Dubious ORF
7516,12,109468,0.0830979011651474,0.150317126592674,0.580738446977974,YLL018C-A,COX19,SGDID:S000007245,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for cytochrome c oxidase assembly; located in the cytosol and mitochondrial intermembrane space; putative copper metallochaperone that delivers copper to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs""",Verified ORF
7517,12,111438,0.164885518930499,0.14502327204149,0.256326606111226,YLL018C,DPS1,SGDID:S000003941,ORF,Verified ORF,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7518,12,112028,0.13931813132295,0.14534202529424,0.338439694855048,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7519,12,112101,0.21671833117281,0.142987113288626,0.130502951532261,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7520,12,112139,0.195854547772413,0.145905732567638,0.180349647271143,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7521,12,119050,0.103986424483943,0.151011294966507,0.491527124143886,YLL015W,BPT1,SGDID:S000003938,ORF,Verified ORF,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7522,12,122034,0.220447369880136,0.214170766846447,0.304040396890807,YLL015W,BPT1,SGDID:S000003938,Close to 3'-UTR,Close to 3'-UTR,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7523,12,122696,0.117184570737246,0.149796069562327,0.434566229403248,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7524,12,123487,-0.0139554500436958,0.144381389201939,0.923053761330178,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7525,12,123527,0.0987323638881499,0.292727798672039,0.736103377248803,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7526,12,123533,0.119808259134816,0.293367686793537,0.683235415116176,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7527,12,123551,0.119808259134816,0.293367686793537,0.683235415116176,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7528,12,124218,0.0653829386687872,0.147559172793246,0.65796742643555,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7529,12,124295,0.0738125237057394,0.147830616330099,0.617875771890995,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7530,12,126688,0.0892498487386546,0.152208333087163,0.558004090918038,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7531,12,126769,0.0407424748401342,0.151867691805197,0.788643491308172,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7532,12,127341,-0.197774894232619,0.240367753357235,0.411176479571837,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7533,12,127342,-0.0527545845819399,0.16142033049221,0.744001512121925,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7534,12,128383,0.0817011608694211,0.153148715555964,0.594039865715221,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7535,12,128716,0.0528177086508315,0.15420342136829,0.732163681864958,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7536,12,129214,0.14284329531265,0.311811806185759,0.647157157015218,YLL011W,SOF1,SGDID:S000003934,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7537,12,130083,0.0689292293987087,0.278879260976008,0.804924115896793,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7538,12,130083,0.592358095309785,0.3244572044185,0.068741769529616,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7539,12,130108,0.151690489080754,0.151278992558852,0.316682764569519,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7540,12,130128,0.0922678669962633,0.151308801865898,0.542387673689296,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
