SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4781,7,1007291,0.0613452381973308,0.0587006501910928,0.296713980228213,YGR257C,MTM1,SGDID:S000003489,ORF,Verified ORF,"""Mitochondrial protein of the mitochondrial carrier family; high affinity pyridoxal 5'-phosphate (PLP) transporter ; important for delivery of the PLP cofactor to mitochondrial enzymes; involved in mitochondrial iron homeostasis""",Verified ORF
4782,7,1007680,0.0240694892274361,0.0602400779128129,0.689722707598176,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4783,7,1008513,0.0419104447202319,0.0588376705581365,0.476745634319552,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4784,7,1011080,0.0326588155238268,0.123293688433183,0.791251613996875,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4785,7,1011080,-0.162879454272624,0.114909945934771,0.157232543323904,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4786,7,1011349,-0.0287040341480306,0.0586893362099184,0.625085740172707,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4787,7,1011803,-0.0378703905716156,0.0685455293229475,0.580965620935567,YGR259C,YGR259C,SGDID:S000003491,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4788,7,1012575,-0.0636424423955158,0.0587689294163859,0.27958011294432,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4789,7,1012595,-0.0595447208955874,0.058856108324758,0.312374493878099,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4790,7,1017880,0.0346716034214678,0.0591362024201291,0.558048093889025,YGR262C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4791,7,1020120,-0.0327719603254472,0.0592760560087652,0.58070228113984,YGR264C,MES1,SGDID:S000003496,ORF,Verified ORF,"""Methionyl-tRNA synthetase; forms a complex with Gus1p ; a glutamyl-tRNA synthetase ; and Arc1p ; which increases the catalytic efficiency of both synthetases; involved in the nuclear export of tRNAs; mutations in human ortholog MARS is associated with pediatric pulmonary alveolar proteinosis ; interstitial lung and liver disease ; and Charcot-Marie-Tooth disease; human MARS gene can complement the yeast null mutant""",Verified ORF
4792,7,1022886,-0.0276755373412576,0.0588950079392229,0.638707245722626,YGR266W,YGR266W,SGDID:S000003498,ORF,Verified ORF,"""Protein of unknown function; predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane; protein abundance increases in response to DNA replication stress""",Verified ORF
4793,7,1025886,0.0260775520672955,0.0589492908124597,0.658490508406253,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4794,7,1025887,0.0260775520672955,0.0589492908124597,0.658490508406253,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4795,7,1026093,0.012245579608355,0.0588025824479202,0.835154644235828,YGR268C,HUA1,SGDID:S000003500,ORF,Verified ORF,"""Cytoplasmic protein containing a zinc finger domain; sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
4796,7,1027156,0.0316185476929391,0.0591344477419663,0.593201439388598,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4797,7,1027279,0.0439989462497827,0.0589191071386795,0.455700257988668,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4798,7,1027302,0.0429508761012149,0.0589985149094321,0.467096641708643,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4799,7,1027579,0.0417593721570344,0.0586781969376988,0.47714066221051,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4800,7,1028091,0.0397850760802365,0.0589275940612387,0.500021258769946,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4801,7,1030144,0.0137592274003474,0.0607290223290355,0.820891147368949,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4802,7,1030416,0.017692696224116,0.0593765484278637,0.765897940617235,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4803,7,1032231,0.005281721499731,0.0595889275620374,0.929421496104709,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4804,7,1033830,0.0248487213914747,0.0588650845616691,0.673187069091386,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4805,7,1034625,0.0302363466137548,0.0591110520078405,0.609308442815374,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4806,7,1037933,0.0124342337641062,0.0589544479495497,0.833077200186654,YGR271C-A,EFG1,SGDID:S000007608,ORF,Verified ORF,"""Ribosome biogenesis factor required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus""",Verified ORF
4807,7,1039044,0.0323112466819857,0.0595532074995185,0.58777447776691,YGR273C,YGR273C,SGDID:S000003505,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4808,7,1039428,0.0661570500292123,0.138937361969615,0.63425170623576,YGR273C_NFR/NDR,,,Promoter,Promoter,,Promoter
4809,7,1039884,0.0211636257597438,0.0587094713933944,0.718703361953917,YGR273C,YGR273C,SGDID:S000003505,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4810,7,1041124,0.0272741849397002,0.0592100006387129,0.64534430492018,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4811,7,1041497,0.0303213718174215,0.0588541005510377,0.60673883138757,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4812,7,1041787,0.0194992760264633,0.0607853550052084,0.748560084968424,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4813,7,1041874,0.0194609372456186,0.0590318267998875,0.741845947238476,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4814,7,1041917,0.0239640306156507,0.0587784740547166,0.683740501140525,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4815,7,1042056,0.0201069138354846,0.0589484489231479,0.733236364861434,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4816,7,1045046,-0.0051060098515758,0.0588361445728337,0.930892763838599,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4817,7,1045136,-0.0067939755450755,0.0591997480812609,0.908697759631342,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4818,7,1045777,-0.0194743548774917,0.0589392541756026,0.741283177256052,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4819,7,1046298,-0.0005419725028235,0.0589768257683203,0.992673067060135,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4820,7,1046576,-0.0102949073767629,0.0609710540113436,0.866012047774852,YGR278W_NFR/NDR,,,Promoter,Promoter,,Promoter
4821,7,1047015,0.01408458851196,0.0594739071553999,0.812934091341757,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4822,7,1047587,0.0155619126115066,0.0598916214629339,0.795142876901006,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4823,7,1048541,0.107532382283366,0.192532988103802,0.576847492076466,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4824,7,1048542,0.167383033457007,0.10477560222532,0.111040503306312,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4825,7,1048545,0.165665644503465,0.1879357678309,0.378646300233136,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4826,7,1048639,0.08918283932119,0.101269577398981,0.379107603605684,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4827,7,1048750,0.0805089606180949,0.0675065504432336,0.233823335933336,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4828,7,1049339,0.0414196113742955,0.0587583729802443,0.481328469478279,YGR279C,SCW4,SGDID:S000003511,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating; SCW4 has a paralog ; SCW10 ; that arose from the whole genome duplication""",Verified ORF
4829,7,1051846,-0.270548710078933,0.12195398971361,0.0271599575440444,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4830,7,1051850,0.126775433615898,0.117435367555939,0.281086937338712,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4831,7,1057307,0.0085417331977407,0.06309329864362,0.892386565786668,YGR281W,YOR1,SGDID:S000003513,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)""",Verified ORF
4832,7,1061773,0.0203320427461937,0.060092151173259,0.735302308164697,YGR284C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4833,7,1064143,0.0426525553143231,0.058933124420898,0.46970162248195,YGR286C,BIO2,SGDID:S000003518,ORF,Verified ORF,"""Biotin synthase; catalyzes the conversion of dethiobiotin to biotin ; which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant""",Verified ORF
4834,7,1066075,0.0218773345913707,0.05998019297611,0.715521929478471,G:1064941-1067221,,,Intergenic region,Intergenic region,between YGR286C and YGR287C,Intergenic region
4835,7,1066563,0.0524034388330104,0.0589145834598169,0.374350054249254,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4836,7,1066735,0.0457669450460838,0.0612019796903892,0.455077645036578,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4837,7,1067985,0.130934787727924,0.143949204716508,0.363659286664361,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4838,7,1068261,-0.0309978649616793,0.0812518557457076,0.703059225504923,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4839,7,1068674,-0.169858630403249,0.110714547544631,0.125875377834974,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4840,7,1068695,-0.191180099626689,0.106927529687027,0.0746431732083824,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4841,7,1073937,0.0674862932196318,0.0981101267709156,0.491991001558524,YGR289C,MAL11,SGDID:S000003521,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity maltose transporter (alpha-glucoside transporter); inducible; encoded in the MAL1 complex locus; broad substrate specificity that includes maltotriose; required for isomaltose utilization""",Verified ORF
4842,8,13662,0.0270298645249939,0.0591305244367683,0.647864530846585,YHL044W,YHL044W,SGDID:S000001036,ORF,Uncharacterized ORF,"""Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern""",Uncharacterized ORF
4843,8,16664,0.019541425748755,0.0588572798942191,0.740075929663416,YHL042W,YHL042W,SGDID:S000001034,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum protein; member of DUP380 subfamily of conserved ; often subtelomerically-encoded proteins; may contribute to maintenance of ER and nuclear morphology; null mutants have distorted nuclear envelope shape ; and discontinuous ; misshapen perinuclear ER""",Uncharacterized ORF
4844,8,17315,0.0266952170617928,0.0616269932655532,0.665152858298716,YHL041W_NFR/NDR,,,Promoter,Promoter,,Promoter
4845,8,17627,0.0271382855244913,0.059734639062102,0.649882030799957,YHL041W,YHL041W,SGDID:S000001033,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4846,8,19058,0.0084094919517047,0.0590490581367458,0.886833192519964,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4847,8,19062,0.0084094919517047,0.0590490581367458,0.886833192519964,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4848,8,19760,0.0267078338294933,0.0589079173459694,0.650551725060306,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4849,8,20879,0.031000448484056,0.0589350698972958,0.599211411735727,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4850,8,21364,0.0388706325231988,0.0589835698239847,0.510320400339198,YHL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4851,8,23859,-0.0119190836369731,0.0597487323616645,0.841996824663274,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4852,8,24772,0.0427941404872057,0.0590495437029107,0.469106448849381,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4853,8,24855,0.0256042008152522,0.0594228115517421,0.666817388655068,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4854,8,25786,0.0593284636378981,0.0592028496320132,0.316971226391948,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4855,8,26026,0.0377526062412045,0.0596257104719969,0.527039229006284,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4856,8,26028,0.0412811120394261,0.0595707726427564,0.488780310251087,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4857,8,29272,0.0535691224532244,0.0597078736326862,0.370230662509756,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4858,8,31948,0.0212714909315602,0.0592576958246614,0.719835221994685,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4859,8,32371,0.0217456575554967,0.0596609048391404,0.715712205892546,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4860,8,33975,0.0035094367019283,0.0592696378816887,0.952817255681395,YHL034C,SBP1,SGDID:S000001026,ORF,Verified ORF,"""Protein that binds eIF4G and has a role in repression of translation; has an RGG motif; found in cytoplasmic P bodies; binds to mRNAs under glucose starvation stress ; most often in the 5' UTR; found associated with small nucleolar RNAs snR10 and snR11; SBP1 has a paralog ; RNP1 ; that arose from the whole genome duplication""",Verified ORF
4861,8,35149,0.0009342382210781,0.0611361792740264,0.987816421247514,YHL033C,RPL8A,SGDID:S000001025,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4862,8,35271,0.0377177217201243,0.0709090481879466,0.595118140172286,YHL033C,RPL8A,SGDID:S000001025,ORF,Verified ORF,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4863,8,35378,-0.0201084144904815,0.0947491331119387,0.832051690889412,YHL033C,RPL8A,SGDID:S000001025,ORF,Verified ORF,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4864,8,36243,-0.0122500197706551,0.0729930012824978,0.866817390817345,YHL033C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4865,8,37633,-0.0189821319498515,0.0593696996776132,0.749363974080952,YHL032C,GUT1,SGDID:S000001024,ORF,Verified ORF,"""Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p""",Verified ORF
