SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7639,12,230601,0.1767903614528,0.147487249467421,0.231455567390098,YLR042C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7640,12,230908,0.138585334114284,0.143871407790138,0.336077280690751,SUT251,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7641,12,231625,0.135119401437258,0.155050788585262,0.384099407471997,YLR043C,TRX1,SGDID:S000004033,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic thioredoxin isoenzyme; part of the thioredoxin system that protects cells from oxidative and reductive stress; subunit of the LMA1 complex ; with Pbi2p ; that promotes vacuole inheritance; cofactor for Tsa1p; required for ER-Golgi transport; facilitates mitochondrial import of small Tims (Tim9p ; Tim10p ; Tim13p) by maintaining them in reduced form along with Trx2p; component of a signal transduction redox relay in a light sensing pathway; abundance increases under DNA replication stress""",Verified ORF
7642,12,234472,0.142267232313365,0.15222714554866,0.350647750077744,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7643,12,234505,0.0722135372308086,0.146932394407221,0.623396267060932,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7644,12,234548,0.0890528122069359,0.145409140658924,0.54064808943064,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7645,12,234822,0.100053813470636,0.142576073634411,0.483292882809655,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7646,12,234859,0.0765134944029545,0.14302129003706,0.593000685114469,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7647,12,235026,0.0868657208421475,0.143799772536395,0.546182381072398,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7648,12,235332,0.120897700048991,0.142760850991732,0.397649857631068,YLR045C,STU2,SGDID:S000004035,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7649,12,236188,0.0689493115803955,0.143420057115382,0.630991418171486,YLR045C,STU2,SGDID:S000004035,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7650,12,236470,0.104142247422846,0.142789197952275,0.466275756074365,YLR045C,STU2,SGDID:S000004035,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7651,12,236714,0.111200213429216,0.142808105443184,0.436696496870876,YLR045C,STU2,SGDID:S000004035,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7652,12,237173,0.0734837152408992,0.143283270912967,0.608372684833393,YLR045C,STU2,SGDID:S000004035,ORF,Verified ORF,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7653,12,238727,-0.0079410589897487,0.142742486637313,0.955666395135346,YLR046C,YLR046C,SGDID:S000004036,ORF,Uncharacterized ORF,"""Putative membrane protein; member of the fungal lipid-translocating exporter (LTE) family of proteins; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; YLR046C has a paralog ; RTA1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7654,12,239002,0.0354099467789801,0.144121138657032,0.806060573570256,YLR046C,YLR046C,SGDID:S000004036,Close to 3'-UTR,Close to 3'-UTR,"""Putative membrane protein; member of the fungal lipid-translocating exporter (LTE) family of proteins; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; YLR046C has a paralog ; RTA1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7655,12,240376,0.0392360918004034,0.14485551342235,0.78665422070502,YLR047C,FRE8,SGDID:S000004037,ORF,Verified ORF,"""Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p""",Verified ORF
7656,12,241045,0.0164859499604693,0.142825078468375,0.908171868959339,YLR047C,FRE8,SGDID:S000004037,ORF,Verified ORF,"""Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p""",Verified ORF
7657,12,241614,0.0571283742462723,0.147358075852861,0.698483526830978,YLR047C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7658,12,243827,0.262193050326372,0.208071093305614,0.208461058320451,ACS_12_243727_+_NFR/NDR,,,Promoter,Promoter,,Promoter
7659,12,243991,0.0104275375378549,0.145392260717423,0.942865330745313,YLR049C,MLO50,SGDID:S000004039,ORF,Uncharacterized ORF,"""Mitochondrial protein of unknown function""",Uncharacterized ORF
7660,12,245256,0.0076148629473777,0.182710445603345,0.966779578880103,YLR049C,MLO50,SGDID:S000004039,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function""",Uncharacterized ORF
7661,12,245473,0.0322295647041926,0.143701283915692,0.82266789087023,YLR049C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7662,12,246924,-0.0055921666333873,0.143530858316074,0.968943169347375,YLR051C,FCF2,SGDID:S000004041,ORF,Verified ORF,"""Nucleolar protein involved in the early steps of 35S rRNA processing; interacts with Faf1p; member of a transcriptionally co-regulated set of genes called the RRB regulon; essential gene""",Verified ORF
7663,12,247888,0.0174134896475269,0.143814538095845,0.90369421972604,YLR052W,IES3,SGDID:S000004042,ORF,Verified ORF,"""Subunit of the INO80 chromatin remodeling complex""",Verified ORF
7664,12,248056,0.0659544043962136,0.147136958765343,0.654246492277233,YLR052W,IES3,SGDID:S000004042,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the INO80 chromatin remodeling complex""",Verified ORF
7665,12,248515,-0.0403836221446643,0.148398835284793,0.785681952407905,YLR053C_NFR/NDR,,,Promoter,Promoter,,Promoter
7666,12,249601,0.0337595177452053,0.143931046490721,0.814691361682512,YLR054C,OSW2,SGDID:S000004044,ORF,Verified ORF,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7667,12,249723,0.0531580372192897,0.142628289934695,0.709592941975618,YLR054C,OSW2,SGDID:S000004044,ORF,Verified ORF,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7668,12,250868,0.0319838900706468,0.154485241590196,0.836101706223401,YLR054C,OSW2,SGDID:S000004044,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7669,12,251134,0.139834385576566,0.147083451804146,0.342399736062692,YLR054C,OSW2,SGDID:S000004044,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7670,12,251728,0.0873911393505695,0.142813097071258,0.540980213986631,YLR055C,SPT8,SGDID:S000004045,ORF,Verified ORF,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7671,12,251868,0.0807304001469022,0.142824203032737,0.572267462773698,YLR055C,SPT8,SGDID:S000004045,ORF,Verified ORF,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7672,12,253093,0.0566898019979529,0.194512552664442,0.770881826859097,YLR055C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7673,12,253770,0.0471363939567818,0.145139791872747,0.745550950377162,YLR055C,SPT8,SGDID:S000004045,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7674,12,254014,0.0536804480972229,0.14340305733178,0.708381593229049,YLR056W,ERG3,SGDID:S000004046,ORF,Verified ORF,"""C-5 sterol desaturase; glycoprotein that catalyzes the introduction of a C-5(6) double bond into episterol ; a precursor in ergosterol biosynthesis; transcriptionally down-regulated when ergosterol is in excess; mutants are viable ; but cannot grow on non-fermentable carbon sources; substrate of HRD ubiquitin ligase; mutation is functionally complemented by human SC5D""",Verified ORF
7675,12,256127,0.0229412510818852,0.145250135035318,0.874591974730412,YLR057W,MNL2,SGDID:S000004047,ORF,Verified ORF,"""Putative mannosidase involved in ER-associated protein degradation; localizes to the endoplasmic reticulum; sequence similarity with seven-hairpin glycosidase (GH47) family members ; such as Mns1p and Mnl1p ; that hydrolyze 1,2-linked alpha-D-mannose residues; non-essential gene""",Verified ORF
7676,12,259721,0.279343252659739,0.304045411011223,0.358851060418537,YLR058C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7677,12,259721,0.961249227419848,0.774544564158175,0.215411051133379,YLR058C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7678,12,259766,0.144759676534516,0.147412220569956,0.326769476617049,YLR059C,REX2,SGDID:S000004049,ORF,Verified ORF,"""3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs ; 5S and 5.8S rRNAs ; and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease""",Verified ORF
7679,12,260220,0.210970963092489,0.142637956948705,0.140014449234673,YLR059C,REX2,SGDID:S000004049,ORF,Verified ORF,"""3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs ; 5S and 5.8S rRNAs ; and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease""",Verified ORF
7680,12,260852,0.214761792977084,0.142854941360033,0.133641430971517,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7681,12,260932,0.21398248955778,0.143231815338129,0.13607958798144,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7682,12,261503,0.151888627925336,0.142850688893885,0.288387053717787,YLR060W,FRS1,SGDID:S000004050,ORF,Verified ORF,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7683,12,262552,0.104076207706698,0.14275085127334,0.466438667131881,YLR060W,FRS1,SGDID:S000004050,ORF,Verified ORF,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7684,12,263103,0.075314534529682,0.145969263075964,0.606204248835834,YLR061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7685,12,265316,0.0264529540628077,0.157884527100317,0.867036233717086,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7686,12,265316,1.51657571590506,0.957676379889009,0.114180373617155,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7687,12,266631,0.200668429951965,0.143496787085676,0.162865595416972,YLR065C,SND2,SGDID:S000004055,ORF,Verified ORF,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Pho88p/Snd3p and Sec61p-translocon subunits; can compensate for loss of SRP; role in the late endosome-vacuole interface; putative role in secretory protein quality control""",Verified ORF
7688,12,271300,-0.0494403730090006,0.144504734032947,0.732451625644313,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7689,12,271394,-0.0167641203975413,0.143049223118531,0.906775131201081,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7690,12,272038,-0.050623123578402,0.143040255172239,0.723618947882849,YLR069C,MEF1,SGDID:S000004059,ORF,Verified ORF,"""Mitochondrial elongation factor involved in translational elongation""",Verified ORF
7691,12,274242,-0.118333360452916,0.14311597252728,0.408888874856612,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7692,12,275222,-0.0377637249853514,0.142634308900688,0.79134960391157,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7693,12,275647,-0.031325258670559,0.142638726189586,0.82629982956283,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7694,12,276459,-0.0559532294144132,0.143838632601037,0.697510680122435,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7695,12,277526,-0.086700450043092,0.144698067617636,0.549435994824824,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7696,12,279975,0.0007951753355614,0.142292990056678,0.995544364900893,YLR072W,LAM6,SGDID:S000004062,ORF,Verified ORF,"""Sterol transporter that transfers sterols between membranes; may regulate and coordinate formation of contact sites between organelles; localizes to ER-mitochondrial contact sites in a Tom70p- and Tom71p-dependent manner; mitochondrial localization requires GRAM domain; also localizes to ER-vacuole contact sites ; in a Vac8p-dependent manner; has GRAM and StART-like (VASt) domains; one of six StART-like domain-containing proteins in yeast; conserved across eukaryotes""",Verified ORF
7697,12,281400,-0.0104115864771125,0.142742036721674,0.941895272770219,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7698,12,281460,0.0037911895854252,0.144311296466634,0.97905609942388,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7699,12,281802,0.130130832479595,0.175567596591841,0.459064521355055,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7700,12,281805,0.148776397867545,0.286673628752855,0.60410349169492,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7701,12,282684,-0.216207228277746,0.201236537205068,0.283380191269531,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7702,12,282691,0.0491642245321158,0.204180938978181,0.809859579318721,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7703,12,282692,-0.0296806339460325,0.193047832646657,0.877896635966583,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7704,12,282693,-0.128167152055235,0.197015466645784,0.515764329101416,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7705,12,282769,-0.0084474975754717,0.146407858368778,0.954021523260806,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7706,12,283368,0.0504669918181661,0.143231587728636,0.724789505997779,YLR075W,RPL10,SGDID:S000004065,ORF,Verified ORF,"""Ribosomal 60S subunit protein L10; homologous to mammalian ribosomal protein L10 and bacterial L16; responsible for joining the 40S and 60S subunits; regulates translation initiation; similar to members of the QM gene family; protein abundance increases under DNA replication stress; mutations in human homolog implicated in T-cell acute lymphoblastic leukemia and also autism spectrum disorders (ASD); human RPL10 can complement yeast null mutant""",Verified ORF
7707,12,283720,-0.0075394526220533,0.154559918190115,0.96112210602605,YLR077W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7708,12,284459,-0.0083711028814769,0.143554560128468,0.95353227567035,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7709,12,284882,-0.0064594765702898,0.143472314200128,0.964114864080908,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7710,12,286066,0.0574338853345104,0.142470701263278,0.687098338753192,YLR078C,BOS1,SGDID:S000004068,ORF,Verified ORF,"""v-SNARE (vesicle specific SNAP receptor); localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi; required for efficient nuclear fusion during mating""",Verified ORF
7711,12,289576,-0.0313014651439922,0.142801111447103,0.826623878053191,YLR080W,EMP46,SGDID:S000004070,Close to 3'-UTR,Close to 3'-UTR,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog ; EMP47 ; that arose from the whole genome duplication""",Verified ORF
7712,12,290595,0.022277983518516,0.142880509691671,0.876184905946133,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7713,12,290718,0.0332537744675197,0.142874467301847,0.816091831879082,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7714,12,290736,0.0242444607287943,0.1424774546564,0.864979046529194,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7715,12,291984,0.0958927734020742,0.150288993788745,0.523851003560326,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7716,12,292112,0.0978058848825812,0.156030233346068,0.531169750951681,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7717,12,292251,0.0471253946413742,0.143875318650935,0.743451173472874,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7718,12,293404,0.100141229096996,0.14946842344895,0.503306969198739,YLR082C,SRL2,SGDID:S000004072,ORF,Verified ORF,"""Protein of unknown function; overexpression suppresses the lethality caused by a rad53 null mutation""",Verified ORF
7719,12,294765,0.0374637145531963,0.142916789372011,0.793369067801326,YLR083C,EMP70,SGDID:S000004073,ORF,Verified ORF,"""Protein with a role in cellular adhesion and filamentous growth; also endosome-to-vacuole sorting; similar to Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; EMP70 has a paralog ; TMN2 ; that arose from the whole genome duplication""",Verified ORF
7720,12,299795,0.0447090437468919,0.14334087735016,0.755295237161043,YLR084C,RAX2,SGDID:S000004074,ORF,Verified ORF,"""Protein required for the maintenance of bud site selection; localizes; localization to the bud neck and previous sites of cell division (bud scars; cytokinesis remnants (CRMs)) is interdependent with Rax2p; required with Rax1p to anchor both Nba1p and Nis1p to CRMs where a Cdc42p inhibitory zone is established preventing repolarization of cells at previous division sites; RAX2 mRNA stability is regulated by Mpt5p; predicted type I membrane-spanning protein; N-glycosylated""",Verified ORF
7721,12,300917,0.0847618571023752,0.14359465550287,0.555376876539687,XUT_12F-121,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
7722,12,301172,0.0514125832902135,0.143381384645088,0.720129471031473,XUT_12F-121,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
7723,12,301957,0.0319599811971838,0.143280888226265,0.82361920476018,YLR085C,ARP6,SGDID:S000004075,ORF,Verified ORF,"""Actin-related protein that binds nucleosomes; a component of the SWR1 complex ; which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A""",Verified ORF
7724,12,301966,0.0611648095919579,0.143647023265568,0.670513549903741,YLR085C,ARP6,SGDID:S000004075,ORF,Verified ORF,"""Actin-related protein that binds nucleosomes; a component of the SWR1 complex ; which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A""",Verified ORF
7725,12,303253,-0.0034401147997436,0.145169661407079,0.981107527481482,YLR086W,SMC4,SGDID:S000004076,ORF,Verified ORF,"""Subunit of the condensin complex; condensin reorganizes chromosomes during both mitosis and meiosis; forms a subcomplex with Smc2p that has ATP-hydrolyzing and DNA-binding activity ; but other condensin subunits are required for chromatin binding; required for tRNA gene clustering at the nucleolus; potential Cdc28p substrate""",Verified ORF
7726,12,310274,0.0714936460728139,0.145931244657015,0.624499636625455,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7727,12,311616,0.0730713979803597,0.142999127648637,0.609676152259606,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7728,12,313965,0.0589920304281666,0.143839813140931,0.681964437915186,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7729,12,316991,0.0569994378640066,0.143047090431006,0.690527434116196,YLR088W,GAA1,SGDID:S000004078,ORF,Verified ORF,"""Subunit of the GPI:protein transamidase complex; removes the GPI-anchoring signal and attaches GPI (glycosylphosphatidylinositol) to proteins in the ER; human homolog GPAA1 can complement growth defects of yeast thermosensitive mutant at restrictive temperature""",Verified ORF
7730,12,320775,-0.0023437477728205,0.142849190835084,0.986918846683199,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7731,12,320834,-0.0690149676423928,0.143636946159577,0.631182324724829,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7732,12,321460,-0.007456632919195,0.143065079121181,0.958462107226557,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7733,12,322104,-0.0824532117678152,0.174915450868316,0.637654201602665,YLR091W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7734,12,322765,0.0093597040812581,0.143482169213559,0.948025791888938,YLR091W,GEP5,SGDID:S000004081,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7735,12,322893,-0.0045506621899108,0.144035824593632,0.974813715083833,YLR091W,GEP5,SGDID:S000004081,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7736,12,324002,0.147781027621514,0.142380750923049,0.300013816607702,YLR092W,SUL2,SGDID:S000004082,ORF,Verified ORF,"""High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
7737,12,326764,0.0533733306007447,0.142569547027612,0.708356087499005,YLR093C,NYV1,SGDID:S000004083,ORF,Verified ORF,"""v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane""",Verified ORF
7738,12,327439,0.103288716368017,0.147706119895572,0.484834267074348,YLR093C,NYV1,SGDID:S000004083,Close to 3'-UTR,Close to 3'-UTR,"""v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane""",Verified ORF
7739,12,327719,1.24000072127802,0.94861582986337,0.192006312743285,YLR093C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
