SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7517,12,111438,-0.0031483185014671,0.0927968272105123,0.972954533483299,YLL018C,DPS1,SGDID:S000003941,ORF,Verified ORF,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7518,12,112028,-0.0528742328523357,0.0929092495057552,0.569653266875538,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7519,12,112101,-0.0398892453813127,0.0915991008298631,0.663482824938114,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7520,12,112139,-0.0377994307357961,0.0934070461168365,0.685962034800023,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7521,12,119050,-0.0164715495199785,0.0965129089962522,0.864583546014613,YLL015W,BPT1,SGDID:S000003938,ORF,Verified ORF,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7522,12,122034,-0.213758634116243,0.136524484654409,0.118310985888542,YLL015W,BPT1,SGDID:S000003938,Close to 3'-UTR,Close to 3'-UTR,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7523,12,122696,0.0587765284234654,0.0957077431977823,0.539528234524642,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7524,12,123487,0.0953123598901713,0.092079140471116,0.301324499080785,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7525,12,123527,0.140288827261838,0.186848596330223,0.453263880867864,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7526,12,123533,0.146889172759879,0.187257433049605,0.433317594197523,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7527,12,123551,0.146889172759879,0.187257433049605,0.433317594197523,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7528,12,124218,0.0398189550004755,0.0942496146111013,0.672928990397069,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7529,12,124295,0.0396513679918971,0.0944303633949414,0.674813508934972,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7530,12,126688,-0.0170214742927524,0.0972598043888444,0.86117182311041,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7531,12,126769,-0.0589810189672009,0.0969582010832871,0.543370523186809,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7532,12,127341,-0.0598782420979695,0.153638920602346,0.696968616574416,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7533,12,127342,-0.042881752386966,0.103090801844114,0.67769131014649,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7534,12,128383,-0.0098329894453717,0.0978553439386733,0.920016375212491,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7535,12,128716,-0.0173723884323684,0.0985029949873464,0.860109071586462,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7536,12,129214,0.325497213686347,0.198461181805,0.101874057563146,YLL011W,SOF1,SGDID:S000003934,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7537,12,130083,-0.0628394236823002,0.178106445299595,0.724434353820145,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7538,12,130083,0.0281765367611002,0.2082041173202,0.892427063033446,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7539,12,130108,0.0172133519300726,0.096756283139706,0.858900235158629,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7540,12,130128,0.0073841137309687,0.0966922422427429,0.939170243980041,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7541,12,130181,-0.0153217776110499,0.096457388571529,0.873881801047782,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7542,12,130212,-0.0082336936945361,0.0965214147323629,0.932067817227535,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7543,12,130435,0.0111946432337375,0.0967023046434971,0.907905427365635,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7544,12,130643,-0.131570841438265,0.210862107580644,0.53305274996668,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7545,12,130666,-0.0216331752923269,0.104332331163444,0.835857089970838,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7546,12,130666,-0.0164943841227823,0.206926917506174,0.936512154249493,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7547,12,130739,0.0232471654252251,0.0958958191126173,0.808594707291365,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7548,12,130771,0.0091385065534974,0.09610442284893,0.924297816241505,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7549,12,130928,-0.0066996831595553,0.0967599635551801,0.944837597896431,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7550,12,131003,0.0082227618168451,0.0964304758301813,0.932093968651983,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7551,12,131008,0.005345913358413,0.0967314866304177,0.955958217767807,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7552,12,131340,0.0168793171895847,0.0966731492018569,0.861492538518537,YLL009C,COX17,SGDID:S000003932,ORF,Verified ORF,"""Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; interacts with the MICOS complex ; and interaction is promoted by copper ions; human homolog COX17 partially complements yeast null mutant""",Verified ORF
7553,12,131587,-0.0019625421514271,0.0976017486706789,0.983968855273781,YLL008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7554,12,132130,-0.0188354728839935,0.0964721576722316,0.84531537584,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7555,12,132144,-0.0331065068375533,0.0965413049704257,0.73185838163152,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7556,12,132151,-0.0331065068375533,0.0965413049704257,0.73185838163152,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7557,12,132253,-0.137062178262434,0.171610902891599,0.425013063145469,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7558,12,132253,-0.358296729747061,0.234195504950312,0.126935997991166,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7559,12,132610,-0.0008198725559624,0.0976303403075251,0.993304409028359,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7560,12,134496,-0.0277569141649452,0.0989571399267581,0.779262607550224,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7561,12,135855,-0.0096054552696891,0.101604211562241,0.924735465653197,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7562,12,135989,-0.0115398490228609,0.100892252546452,0.90900321990245,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7563,12,136208,-0.0007065567159236,0.0997873704914267,0.994354527465598,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7564,12,136289,0.0048816256754817,0.10015189880534,0.961152296624237,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7565,12,136315,-0.0008166189059926,0.099848410114506,0.993479124494121,YLL006W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
7566,12,136527,-0.0142439553359353,0.100518266790254,0.887393749355921,YLL006W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7567,12,138153,0.0125314375661789,0.0990165314376962,0.899361469520635,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7568,12,138154,0.003707207502642,0.0990454066199837,0.970163810169755,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7569,12,139755,0.0267190295122464,0.100748826928719,0.791006825608807,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7570,12,140997,0.0198467867031931,0.0979412774779707,0.839533435628398,YLL004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7571,12,144481,-0.0204005181127975,0.0991711198108371,0.837135814043226,YLL003W,SFI1,SGDID:S000003926,ORF,Verified ORF,"""Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C""",Verified ORF
7572,12,148120,-0.041175087376045,0.0968937680447726,0.671131427301135,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7573,12,148231,-0.044705669483152,0.0969798219001563,0.645097494889849,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7574,12,150352,0.0739716916391191,0.100078933242416,0.460317132948838,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7575,12,150435,0.0521713855935837,0.0981828189935252,0.595496735967795,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7576,12,150544,0.0410950798344829,0.0994356207580488,0.679650016061892,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7577,12,150878,-0.666031260345438,0.368317614031723,0.0714096263225361,CEN12,CEN12,SGDID:S000006473,Other features,Centromere,"""Chromosome XII centromere""",reverse complement
7578,12,152081,0.0785473495159712,0.099166907241575,0.428850530491009,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7579,12,152571,0.0980644330696174,0.0987411899764863,0.32131900983735,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7580,12,152803,0.104697314171296,0.0984123336993731,0.288117622909957,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7581,12,153157,0.0684404544754544,0.100375139250202,0.49578302615729,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7582,12,153748,0.0793819499466886,0.0987323614987528,0.421931461088637,YLR001C,YLR001C,SGDID:S000003991,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated""",Uncharacterized ORF
7583,12,158615,0.079928801219709,0.0972785277335643,0.411831304944136,YLR004C,THI73,SGDID:S000003994,ORF,Verified ORF,"""Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs""",Verified ORF
7584,12,163451,0.182125071488509,0.0950904840046407,0.0562643480875491,YLR006C,SSK1,SGDID:S000003996,ORF,Verified ORF,"""Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate""",Verified ORF
7585,12,165469,0.161064370680486,0.0942934578413495,0.0884935389472852,YLR007W,NSE1,SGDID:S000003997,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair""",Verified ORF
7586,12,168043,0.121533389558264,0.0945849455314202,0.199665289450465,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7587,12,168087,0.109679206185975,0.0940084833443525,0.244121216537613,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7588,12,170546,0.214068187616109,0.0943903304056883,0.0239388417614627,YLR012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7589,12,173892,0.194504800292039,0.0936602142199086,0.0385516079391495,YLR014C,PPR1,SGDID:S000004004,ORF,Verified ORF,"""Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain ; positively regulates transcription of URA1 ; URA3 ; URA4 ; and URA10 ; which are involved in de novo pyrimidine biosynthesis ; in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p""",Verified ORF
7590,12,179752,0.450541170752173,0.184629620321263,0.0151686597172442,YLR019W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7591,12,180329,0.161595660100297,0.0903557224371043,0.0745627409559548,YLR019W,PSR2,SGDID:S000004009,ORF,Verified ORF,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7592,12,180414,0.184865366587485,0.0894926600869085,0.0395857634632864,YLR019W,PSR2,SGDID:S000004009,ORF,Verified ORF,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7593,12,182813,0.13988500928585,0.0904214537764834,0.122751208466784,YLR020C,YEH2,SGDID:S000004010,ORF,Verified ORF,"""Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog ; YEH1 ; that arose from the whole genome duplication""",Verified ORF
7594,12,184955,0.0695985989964651,0.0961243234599695,0.46951599486591,YLR022C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7595,12,185198,0.081181839504729,0.0987282154125358,0.411474915550922,CUT249,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7596,12,186678,0.0918129123647564,0.0902836991772202,0.309879468559662,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7597,12,186857,0.117882889917915,0.0901857675726087,0.192025508260583,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7598,12,186931,0.0745521342353299,0.0898839873536558,0.407423797723311,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7599,12,187474,0.052781016971859,0.09065416454506,0.560787576255069,YLR023C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7600,12,188708,0.0352025464649997,0.0906287483056053,0.697935090772878,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7601,12,189520,0.0575740864135601,0.0903903992341042,0.524570823412357,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
