SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4490,7,701396,0.128168921448892,0.0847678846514104,0.131428921064565,G:701351-702666,,,Intergenic region,Intergenic region,between YGRWdelta19 and YGR107W,Intergenic region
4491,7,702711,0.112783759964989,0.0775218891648449,0.146595709096982,YGR107W,YGR107W,SGDID:S000003339,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4492,7,702818,0.102473920359724,0.0757137136201641,0.176781322839904,YGR107W,YGR107W,SGDID:S000003339,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4493,7,702968,0.0927651967184998,0.075803134595687,0.221857220094791,YGR107W,YGR107W,SGDID:S000003339,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4494,7,703750,0.0552235838599873,0.076348438035228,0.469968488204338,YGR108W,CLB1,SGDID:S000003340,ORF,Verified ORF,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4495,7,704214,0.0485196111440356,0.0753345378677975,0.519957796856822,YGR108W,CLB1,SGDID:S000003340,ORF,Verified ORF,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4496,7,705337,0.049970120937452,0.0770080790434293,0.516828481860198,YGR108W,CLB1,SGDID:S000003340,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4497,7,705700,0.0787913286723457,0.0759530538003711,0.300274077774737,YGR109C,CLB6,SGDID:S000003341,ORF,Verified ORF,"""B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1; CLB6 has a paralog ; CLB5 ; that arose from the whole genome duplication""",Verified ORF
4498,7,712998,0.0209051545627028,0.0823354366587896,0.79971888172542,YGR109W-B,YGR109W-B,SGDID:S000007347,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
4499,7,712998,-0.213351252837107,0.30231263905853,0.480821207503582,YGR109W-B,YGR109W-B,SGDID:S000007347,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
4500,7,713462,0.0072552304357813,0.0764933179187458,0.924489457314584,YGR110W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4501,7,713788,0.0303862223249344,0.0758157489361093,0.688816938468626,YGR110W,CLD1,SGDID:S000003342,ORF,Verified ORF,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4502,7,714424,0.0147861515559289,0.0769351358337206,0.847704014812824,YGR110W,CLD1,SGDID:S000003342,ORF,Verified ORF,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4503,7,714599,0.0132054049292795,0.0759727660070295,0.862108435048934,YGR110W,CLD1,SGDID:S000003342,ORF,Verified ORF,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4504,7,715362,0.0855145677977778,0.0856524505203338,0.318774061249597,ARS728,ARS728,SGDID:S000118464,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4505,7,715366,0.077720779976991,0.0842812014421029,0.357074787419893,ARS728,ARS728,SGDID:S000118464,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4506,7,715376,0.0798904556130962,0.0839261770500599,0.341792204632435,ARS728,ARS728,SGDID:S000118464,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4507,7,716049,0.0634353401459132,0.0767925112222578,0.409327137332469,YGR111W,YGR111W,SGDID:S000003343,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
4508,7,717567,0.0417238058019576,0.0759435548076552,0.583074595220239,YGR112W,SHY1,SGDID:S000003344,ORF,Verified ORF,"""Mitochondrial inner membrane protein required for complex IV assembly; associates with complex IV assembly intermediates and complex III/complex IV supercomplexes; similar to human SURF1 involved in Leigh Syndrome; complex IV is also known as cytochrome c oxidase""",Verified ORF
4509,7,719360,0.0267449093843097,0.075732615463841,0.724187413205732,YGR113W,DAM1,SGDID:S000003345,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4510,7,719697,0.0247458600493839,0.0756665955824827,0.743832903450648,YGR113W,DAM1,SGDID:S000003345,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4511,7,719941,0.0303091501142844,0.0756614677568179,0.688965096666092,YGR113W,DAM1,SGDID:S000003345,Close to 3'-UTR,Close to 3'-UTR,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4512,7,722595,0.0635547352392534,0.0758198186914158,0.402466618754042,YGR116W,SPT6,SGDID:S000003348,ORF,Verified ORF,"""Nucleosome remodeling protein; functions in various aspects of transcription ; chromatin maintenance ; and RNA processing; required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region; required for H3K36 trimethylation but not dimethylation by Set2p""",Verified ORF
4513,7,725198,0.045910170107085,0.0757625375686567,0.544921092194748,YGR117C,YGR117C,SGDID:S000003349,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
4514,7,726885,0.0770572549299937,0.0756640889458784,0.30917942955117,YGR118W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4515,7,727060,0.0886033887802874,0.0780790147852163,0.257232724852994,YGR117C,YGR117C,SGDID:S000003349,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
4516,7,727060,0.346665544744318,0.295071325960655,0.240845265026526,YGR117C,YGR117C,SGDID:S000003349,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
4517,7,727961,0.0460253176828513,0.0767876762734255,0.549301225208368,YGR118W,RPS23A,SGDID:S000003350,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit; required for translational accuracy; homologous to mammalian ribosomal protein S23 and bacterial S12; RPS23A has a paralog ; RPS23B ; that arose from the whole genome duplication; deletion of both RPS23A and RPS23B is lethal""",Verified ORF
4518,7,729111,0.0169293984843472,0.0756599749018757,0.823076349386393,YGR119C,NUP57,SGDID:S000003351,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4519,7,729257,0.0267442321737169,0.0755721440398133,0.723632538078021,YGR119C,NUP57,SGDID:S000003351,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4520,7,729377,0.0260116630389448,0.0756308832805494,0.731104365513546,YGR119C,NUP57,SGDID:S000003351,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4521,7,729692,0.0133850221455446,0.0758406238965627,0.860011141640582,YGR119C,NUP57,SGDID:S000003351,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4522,7,730604,-0.0080869878753415,0.0774730932015272,0.916923527910299,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
4523,7,730706,-0.0031417761191491,0.0759930009157,0.967045853185222,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
4524,7,730940,0.006150921140656,0.0811103276289162,0.939594119646954,YGR120C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4525,7,732233,-0.0067579359139069,0.0757809994718038,0.928991672771961,YGR121C,MEP1,SGDID:S000003353,ORF,Verified ORF,"""Ammonium permease; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes the human Rh factors; expression is under the nitrogen catabolite repression regulation; activity regulated by TORC1 effectors ; Npr1p and Par32p; human homolog RHCG complements yeast null mutant; mutations in human homolog RHCG implicated in metabolic acidosis; MEP1 has a paralog ; MEP3 ; that arose from the whole genome duplication""",Verified ORF
4526,7,735400,-0.0481620627538295,0.0893648669336995,0.590269815038017,YGR122W,YGR122W,SGDID:S000003354,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may be involved in pH regulation; probable ortholog of A. nidulans PalC ; which is involved in pH regulation and binds to the ESCRT-III complex; null mutant does not properly process Rim101p and has decreased resistance to rapamycin; GFP-fusion protein is cytoplasmic; relative distribution to cytoplasm increases upon DNA replication stress""",Verified ORF
4527,7,738918,0.012549996057333,0.0764388814601352,0.869680729497451,YGR123C,PPT1,SGDID:S000003355,Close to 3'-UTR,Close to 3'-UTR,"""Protein serine/threonine phosphatase; regulates Hsp90 chaperone by affecting its ATPase and cochaperone binding activities; has similarity to human phosphatase PP5; present in both the nucleus and cytoplasm; expressed during logarithmic growth""",Verified ORF
4528,7,739112,-0.0133140318832445,0.0759053769765416,0.860863541633929,tI(AAU)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4529,7,739245,0.0193541051474114,0.0759567767185136,0.799022715500512,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4530,7,739354,0.024698277434602,0.0756303156440341,0.744189819898224,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4531,7,751217,-0.0165100119539269,0.0761783517157408,0.828545215114633,YGR129W,SYF2,SGDID:S000003361,Close to 3'-UTR,Close to 3'-UTR,"""Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest""",Verified ORF
4532,7,753356,-0.0228002600693475,0.0758727082665035,0.763967559502755,YGR130C,YGR130C,SGDID:S000003362,ORF,Verified ORF,"""Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)""",Verified ORF
4533,7,754860,-0.0393533648919981,0.0753077982801099,0.601603459503433,YGR131W,FHN1,SGDID:S000003363,ORF,Verified ORF,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication""",Verified ORF
4534,7,755392,-0.0964487894461654,0.0831461555583764,0.246836438671715,YGR131W,FHN1,SGDID:S000003363,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication""",Verified ORF
4535,7,757758,-0.0517894204458844,0.0755195728670364,0.493305255189218,YGR133W,PEX4,SGDID:S000003365,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis""",Verified ORF
4536,7,758060,-0.0617749356453179,0.0755684298673392,0.414211200892881,YGR134W,CAF130,SGDID:S000003366,ORF,Verified ORF,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation""",Verified ORF
4537,7,762339,-0.0476877714745013,0.0760682713982759,0.531125090953043,YGR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4538,7,762575,-0.0364691439859617,0.0757697706101014,0.630590698196314,YGR136W,LSB1,SGDID:S000003368,ORF,Verified ORF,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog ; PIN3 ; that arose from the whole genome duplication""",Verified ORF
4539,7,765774,0.168549752364416,0.179466549066051,0.348285202906633,YGR139W,YGR139W,SGDID:S000003371,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4540,7,766310,0.0071410934880207,0.0754455614118987,0.924644736724254,YGR138C,TPO2,SGDID:S000003370,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; TPO2 has a paralog ; TPO3 ; that arose from the whole genome duplication""",Verified ORF
4541,7,767102,-0.0110390041766645,0.0750813323079718,0.883194421366791,YGR140W,CBF2,SGDID:S000003372,Close to 3'-UTR,Close to 3'-UTR,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4542,7,768955,0.005898474341374,0.0769920454739508,0.938976030408216,YGR140W,CBF2,SGDID:S000003372,ORF,Verified ORF,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4543,7,769305,0.0189360728539395,0.0793445856321164,0.811510712268807,YGR140W,CBF2,SGDID:S000003372,ORF,Verified ORF,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4544,7,776465,0.055868213877958,0.0750869686080728,0.457343181577295,YGR143W,SKN1,SGDID:S000003375,ORF,Verified ORF,"""Protein involved in sphingolipid biosynthesis; type II membrane protein; SKN1 has a paralog ; KRE6 ; that arose from the whole genome duplication""",Verified ORF
4545,7,779852,0.0245604096323758,0.0753423197748677,0.74462943179619,YGR144W,THI4,SGDID:S000003376,Close to 3'-UTR,Close to 3'-UTR,"""Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents""",Verified ORF
4546,7,783183,0.0223809959865715,0.0764350152938314,0.76983883477332,YGR145W,ENP2,SGDID:S000003377,ORF,Verified ORF,"""Component of the SSU; required for pre-18S rRNA processing ; biogenesis of the small ribosomal subunit; interacts with U3 snoRNA ; Mpp10p and Bfr2p; contains WD repeats ; and has homology to Spb1p""",Verified ORF
4547,7,784494,0.0673193432494855,0.0750603538289068,0.370399784792486,YGR146C,ECL1,SGDID:S000003378,ORF,Verified ORF,"""Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation""",Verified ORF
4548,7,785333,-0.248620083263527,0.173352938129155,0.152404880356177,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4549,7,785333,0.053428442263224,0.106735239558257,0.6169858336565,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4550,7,785343,-0.0262219573794791,0.0757586605823558,0.729455068522704,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4551,7,785665,-0.0583762484919961,0.0755524863517058,0.44024170950508,YGR146C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
4552,7,788486,0.0474710535377902,0.0750328220406334,0.52735843357446,YGR149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4553,7,789160,0.053062455063646,0.0750879864761459,0.480237534714332,YGR149W,GPC1,SGDID:S000003381,ORF,Verified ORF,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4554,7,790386,0.130484900305529,0.155558339748417,0.402139954033121,YGR149W,GPC1,SGDID:S000003381,Close to 3'-UTR,Close to 3'-UTR,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4555,7,790984,0.0612720116076273,0.0751035364005328,0.415145286380267,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4556,7,791524,0.0627413988099646,0.0757447972245176,0.408045478204808,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4557,7,791720,0.0754018391397731,0.0751671939651473,0.316489290856038,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4558,7,791919,0.0592466844525088,0.0755505668843514,0.433449208006591,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4559,7,792224,0.069841457997055,0.0759606175345705,0.358491754923071,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4560,7,792484,0.0859915582073085,0.075134981034918,0.253194127228393,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4561,7,792927,0.0637960886417058,0.0765582831249857,0.405238497325867,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4562,7,793218,0.0793630685434213,0.0750436469550846,0.290979810138924,YGR150C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4563,7,793559,0.0465388839689415,0.0754689801317848,0.537854905331809,YGRWdelta26,YGRWdelta26,SGDID:S000006973,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4564,7,793891,-0.124742999531247,0.11569272780325,0.28166878795295,YGR150C,CCM1,SGDID:S000003382,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4565,7,794505,-0.0145782855306589,0.150364427597659,0.922818723929709,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4566,7,794535,-0.0384488951908528,0.0892386787451856,0.666837061062203,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4567,7,794535,0.263089241117427,0.477763500513314,0.582209355542009,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4568,7,794605,-0.0428292378306793,0.117147822784418,0.714882591840457,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4569,7,796731,0.0634680726571157,0.07496736589604,0.397786469030025,YGR153W,YGR153W,SGDID:S000003385,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4570,7,797099,0.0551738927507465,0.0761707464152124,0.469333805675405,YGR154C,GTO1,SGDID:S000003386,ORF,Verified ORF,"""Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization""",Verified ORF
4571,7,798650,0.0364831286298173,0.0750076762676726,0.626991132247911,YGR155W,CYS4,SGDID:S000003387,ORF,Verified ORF,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4572,7,799159,0.0050867835370293,0.0751524544965962,0.946073761880056,YGR155W,CYS4,SGDID:S000003387,ORF,Verified ORF,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4573,7,800250,-0.0665311984729214,0.0757118647334306,0.380138907268469,YGR156W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4574,7,801370,-0.0342091825746679,0.0755129554194736,0.650809768340673,YGR156W,PTI1,SGDID:S000003388,ORF,Verified ORF,"""Essential component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; relocalizes to the cytosol in response to hypoxia; similar to mammalian Cleavage-Stimulation Factor CstF-64""",Verified ORF
4575,7,803217,-0.0064521516515129,0.0750745649733631,0.931560260216056,YGR157W,CHO2,SGDID:S000003389,ORF,Verified ORF,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4576,7,805233,-0.0185326631582345,0.0755284626487851,0.806310041340644,YGR157W,CHO2,SGDID:S000003389,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4577,7,805984,0.0212641517292349,0.0750668190375851,0.777136188572827,YGR158C,MTR3,SGDID:S000003390,ORF,Verified ORF,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)""",Verified ORF
4578,7,806826,-0.0015033888175332,0.0752241875835717,0.984066275439685,YGR159C,NSR1,SGDID:S000003391,ORF,Verified ORF,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4579,7,807865,-0.180027838202913,0.104999667088163,0.0873043075857174,YGR159C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
