SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5596,9,136100,-0.138054367314555,0.163818864751115,0.399952494508319,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5597,9,136134,-0.155721296134025,0.164510170095423,0.344502633177548,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5598,9,136172,-0.05097634048244,0.167685486076953,0.761307221417531,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5599,9,136210,-0.111182392040566,0.17093249201929,0.51582714524897,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5600,9,136215,-0.15368506150581,0.171139846426619,0.369793021067585,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5601,9,136219,-0.155898245957199,0.170651119731484,0.361577141959435,ARS911,ARS911,SGDID:S000118395,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5602,9,136423,-0.286991200336684,0.19330913726595,0.138536103349632,CUT661_NFR/NDR,,,Promoter,Promoter,,Promoter
5603,9,136527,-0.100384155656656,0.176098806104193,0.569010133867143,YIL120W,QDR1,SGDID:S000001382,Close to 3'-UTR,Close to 3'-UTR,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in spore wall assembly; sequence similarity to DTR1 and QDR3 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; required for resistance to quinidine ; ketoconazole ; fluconazole ; and barban; QDR1 has a paralog ; AQR1 ; that arose from the whole genome duplication""",Verified ORF
5604,9,136579,-0.0223762344446993,0.167029253166493,0.89350583421766,YIL120W,QDR1,SGDID:S000001382,Close to 3'-UTR,Close to 3'-UTR,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in spore wall assembly; sequence similarity to DTR1 and QDR3 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; required for resistance to quinidine ; ketoconazole ; fluconazole ; and barban; QDR1 has a paralog ; AQR1 ; that arose from the whole genome duplication""",Verified ORF
5605,9,136584,-0.0204192865616313,0.166571571309949,0.902504967362568,YIL120W,QDR1,SGDID:S000001382,Close to 3'-UTR,Close to 3'-UTR,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in spore wall assembly; sequence similarity to DTR1 and QDR3 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; required for resistance to quinidine ; ketoconazole ; fluconazole ; and barban; QDR1 has a paralog ; AQR1 ; that arose from the whole genome duplication""",Verified ORF
5606,9,136594,-0.0200410340684243,0.166346014611483,0.904173054396595,YIL120W,QDR1,SGDID:S000001382,Close to 3'-UTR,Close to 3'-UTR,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in spore wall assembly; sequence similarity to DTR1 and QDR3 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; required for resistance to quinidine ; ketoconazole ; fluconazole ; and barban; QDR1 has a paralog ; AQR1 ; that arose from the whole genome duplication""",Verified ORF
5607,9,136619,-0.0851407165954644,0.163628146132996,0.603159414678393,YIL120W,QDR1,SGDID:S000001382,Close to 3'-UTR,Close to 3'-UTR,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in spore wall assembly; sequence similarity to DTR1 and QDR3 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; required for resistance to quinidine ; ketoconazole ; fluconazole ; and barban; QDR1 has a paralog ; AQR1 ; that arose from the whole genome duplication""",Verified ORF
5608,9,137267,-0.0809717296825138,0.16415529589072,0.622133503723385,YIL119C,RPI1,SGDID:S000001381,ORF,Verified ORF,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5609,9,138029,-0.120800962681865,0.169141902924187,0.475576172320539,YIL119C,RPI1,SGDID:S000001381,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5610,9,138636,-0.0999159664521488,0.161098638087766,0.535515708478393,YIL119C,RPI1,SGDID:S000001381,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5611,9,138792,-0.144298372640734,0.161243376288333,0.371444777678811,YIL119C,RPI1,SGDID:S000001381,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5612,9,139216,-0.185354099033871,0.165591933468024,0.263755085060032,YIL118W,RHO3,SGDID:S000001380,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p""",Verified ORF
5613,9,139266,-0.190172911302895,0.166833049109477,0.255101022303197,YIL118W,RHO3,SGDID:S000001380,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p""",Verified ORF
5614,9,139442,-0.148389885321624,0.164274327971786,0.366979833383852,YIL118W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5615,9,142542,0.030047873907346,0.161270169054757,0.852300772521559,YIL117C,PRM5,SGDID:S000001379,Close to 3'-UTR,Close to 3'-UTR,"""Pheromone-regulated protein ; predicted to have 1 transmembrane segment; induced during cell integrity signaling; PRM5 has a paralog ; YNL058C ; that arose from the whole genome duplication""",Verified ORF
5616,9,144386,0.0724632638530819,0.161776677168583,0.654484567301249,YIL115W-A,YIL115W-A,SGDID:S000028795,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene NUP159/YIL115C""",Dubious ORF
5617,9,144699,0.0727846984233012,0.16194657264723,0.653392639731345,YIL115C,NUP159,SGDID:S000001377,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5618,9,144955,0.0316986942237847,0.160952759128338,0.843984635402165,YIL115C,NUP159,SGDID:S000001377,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5619,9,146913,-0.238014818041457,0.266782298911328,0.372910264707144,YIL115C,NUP159,SGDID:S000001377,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5620,9,146928,-0.133542265790719,0.226930081040926,0.556591061918926,YIL115C,NUP159,SGDID:S000001377,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5621,9,150327,0.168827955201837,0.162043190706067,0.298184925834813,YIL113W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5622,9,150475,0.16228077773541,0.161600998416573,0.315966933398867,YIL113W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5623,9,151474,0.108290408983479,0.162880462103145,0.506583154580716,YIL112W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5624,9,154510,0.0929903590137167,0.163776297859884,0.570539283948938,YIL112W,HOS4,SGDID:S000001374,ORF,Verified ORF,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5625,9,154735,0.20606778150233,0.162490450805622,0.205568024603329,YIL112W,HOS4,SGDID:S000001374,ORF,Verified ORF,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5626,9,154780,0.176983220800886,0.162485070201553,0.276796567261166,YIL112W,HOS4,SGDID:S000001374,ORF,Verified ORF,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5627,9,155581,0.152333306378389,0.162297993235081,0.348576618353927,YIL112W,HOS4,SGDID:S000001374,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5628,9,158904,0.125510958581607,0.162338228319437,0.439954080836775,YIL109C,SEC24,SGDID:S000001371,ORF,Verified ORF,"""Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SEC24 has a paralog ; SFB2 ; that arose from the whole genome duplication""",Verified ORF
5629,9,161738,0.22682778717654,0.160762989238033,0.159141414142842,YIL108W,YIL108W,SGDID:S000001370,ORF,Verified ORF,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5630,9,161933,0.226277271771681,0.160627456232949,0.159801559596954,YIL108W,YIL108W,SGDID:S000001370,ORF,Verified ORF,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5631,9,163075,0.180500976320299,0.187728294002596,0.336958375976609,YIL108W,YIL108W,SGDID:S000001370,Close to 3'-UTR,Close to 3'-UTR,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5632,9,163161,0.22063934616583,0.182607188521476,0.227751050385274,YIL108W,YIL108W,SGDID:S000001370,Close to 3'-UTR,Close to 3'-UTR,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5633,9,163793,0.171341452235705,0.161342789909393,0.288974593543979,YIL107C,PFK26,SGDID:S000001369,ORF,Verified ORF,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5634,9,163812,0.166682845844497,0.161487783604352,0.302699125463335,YIL107C,PFK26,SGDID:S000001369,ORF,Verified ORF,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5635,9,166532,0.0278928301020557,0.161331218454172,0.862835636970441,YIL107C,PFK26,SGDID:S000001369,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5636,9,169345,0.0465867319711079,0.161192778823156,0.77274144538773,YIL105C,SLM1,SGDID:S000001367,ORF,Verified ORF,"""Phosphoinositide PI4,5P(2) binding protein ; forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; protein abundance increases in response to DNA replication stress; SLM1 has a paralog ; SLM2 ; that arose from the whole genome duplication""",Verified ORF
5637,9,169787,0.583012675758859,0.295818307674804,0.0495222657572001,YIL105C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5638,9,169788,0.670970254563563,0.597578597783709,0.262279126581114,YIL105C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5639,9,169788,0.195028053558791,0.324801049023042,0.548589079156838,YIL105C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5640,9,171609,0.123933146676593,0.164930296746327,0.452896137050907,YIL103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5641,9,174307,0.0665893064324489,0.161710457123488,0.680749809588858,SUT181,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5642,9,175368,-0.003265932553451,0.163340036150803,0.984058909277674,YIL101C,XBP1,SGDID:S000001363,ORF,Verified ORF,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5643,9,175543,0.0179908972784598,0.161212824836907,0.911206231864116,YIL101C,XBP1,SGDID:S000001363,ORF,Verified ORF,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5644,9,176534,-0.0423931725874659,0.161471813383817,0.793056571627731,YIL101C,XBP1,SGDID:S000001363,ORF,Verified ORF,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5645,9,176600,-0.0431128785370411,0.160808532591964,0.788778409683771,YIL101C,XBP1,SGDID:S000001363,ORF,Verified ORF,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5646,9,176841,-0.049290270984387,0.161343529451007,0.760166273572095,YIL101C,XBP1,SGDID:S000001363,ORF,Verified ORF,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5647,9,177464,0.234363959265449,0.238877267457585,0.327212320422923,YIL100C-A,YIL100C-A,SGDID:S000028794,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5648,9,177598,0.0034205855766584,0.160961498516433,0.983057473962918,YIL100C-A,YIL100C-A,SGDID:S000028794,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5649,9,177790,0.0211943561210467,0.161468281662868,0.895644264528345,YIL099W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5650,9,178365,-0.0031543565286872,0.161215581207033,0.984400579486889,YIL099W,SGA1,SGDID:S000001361,ORF,Verified ORF,"""Intracellular sporulation-specific glucoamylase; involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation ; but dispensable for sporulation""",Verified ORF
5651,9,179719,0.47073506710057,0.320540725770719,0.142841192198491,YIL099W,SGA1,SGDID:S000001361,Close to 3'-UTR,Close to 3'-UTR,"""Intracellular sporulation-specific glucoamylase; involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation ; but dispensable for sporulation""",Verified ORF
5652,9,180087,0.0357160278942765,0.161928802624195,0.825557698524696,YIL098C,FMC1,SGDID:S000001360,ORF,Verified ORF,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5653,9,180128,0.0139732924942504,0.161829951208875,0.931240702915047,YIL098C,FMC1,SGDID:S000001360,ORF,Verified ORF,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5654,9,180379,0.0275227688784497,0.166957720464996,0.869157402072841,YIL097W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5655,9,183268,0.526801490290453,0.343273801833359,0.125768195613003,YIL096C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5656,9,183658,-0.001925509844773,0.164284541260377,0.99065516665645,YIL096C,BMT5,SGDID:S000001358,Close to 3'-UTR,Close to 3'-UTR,"""Methyltransferase required for m3U2634 methylation of the 25S rRNA; S-adenosylmethionine-dependent; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis""",Verified ORF
5657,9,187970,0.0564867428119074,0.161250073450814,0.726318578040404,CUT188,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5658,9,189329,-0.0133800259090005,0.161774737255829,0.934130793877822,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5659,9,189688,-0.0267915108189022,0.162330066895044,0.869004271564232,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5660,9,190020,0.0539010806787675,0.161160856996603,0.738234744944889,YIL092W,YIL092W,SGDID:S000001354,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5661,9,193013,-0.0121510967052857,0.161317612249439,0.939999551363511,YIL091C,UTP25,SGDID:S000001353,ORF,Verified ORF,"""Nucleolar protein; required for 35S pre-RNA processing and 40S ribosomal subunit biogenesis""",Verified ORF
5662,9,195445,-0.048197461384016,0.17695260416076,0.785492961717776,YIL089W_NFR/NDR,,,Promoter,Promoter,,Promoter
5663,9,195510,-0.0683105031042905,0.175399055317586,0.697172483589816,YIL089W_NFR/NDR,,,Promoter,Promoter,,Promoter
5664,9,196154,-0.08398905944184,0.160848825260598,0.601885414870645,YIL089W,YIL089W,SGDID:S000001351,ORF,Verified ORF,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5665,9,196626,-0.065966561003088,0.32522987581129,0.839384320572048,YIL089W,YIL089W,SGDID:S000001351,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5666,9,197752,-0.126496431440526,0.161502379929274,0.434006604389838,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5667,9,197820,-0.0902442550636195,0.163241674827143,0.580732409815038,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5668,9,198256,-0.0980403643430633,0.164327200502056,0.551145689945544,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5669,9,198256,0.905799117955466,0.890228985076186,0.309617223490703,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5670,9,198339,-0.154536332260647,0.161155093332858,0.338250708349888,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5671,9,198850,-0.164528620602736,0.163959336788683,0.316320486911277,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5672,9,199162,-0.142355751759351,0.16096236382031,0.377080161327684,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5673,9,199377,-0.155587271601976,0.160475029398096,0.332938690088282,YIL088C,AVT7,SGDID:S000001350,ORF,Verified ORF,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5674,9,200074,-0.130917205597188,0.160759991136716,0.415985281857754,YIL087C,AIM19,SGDID:S000001349,ORF,Verified ORF,"""Protein of unknown function; mitochondrial protein that physically interacts with Tim23p; null mutant displays reduced respiratory growth""",Verified ORF
5675,9,200287,-0.155806910199043,0.162134793608261,0.337224283599492,YIL086C,YIL086C,SGDID:S000001348,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
5676,9,201408,-0.211783096543796,0.16106034728752,0.189386972999101,YIL085C,KTR7,SGDID:S000001347,ORF,Verified ORF,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5677,9,201606,-0.195949929857096,0.160661479093684,0.223413833174995,YIL085C,KTR7,SGDID:S000001347,ORF,Verified ORF,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5678,9,204151,-0.31796604879641,0.160474944869666,0.0483212406400003,YIL083C,CAB2,SGDID:S000001345,ORF,Verified ORF,"""Phosphopantothenoylcysteine synthetase (PPCS); catalyzes the second step of coenzyme A biosynthesis from pantothenate; subunit of the CoA-Synthesizing Protein Complex (CoA-SPC) that contains: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p subunits; null mutant lethality is complemented by human homolog PPCS and by E. coli coaBC ; a bifunctional enzyme with PPCS activity""",Verified ORF
5679,9,205209,-0.789305352729261,0.318670350390071,0.0137217541352427,YIL083C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5680,9,210740,-0.295392365674185,0.161064842176755,0.0674961595740174,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5681,9,210783,-0.31371193406262,0.161219770560297,0.0524642643571293,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5682,9,211109,-0.297325094874397,0.160361653011159,0.0645600719018878,YIL079C,AIR1,SGDID:S000001341,ORF,Verified ORF,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5683,9,211688,-0.295912400501868,0.160594395732231,0.0662247700210429,YIL079C,AIR1,SGDID:S000001341,ORF,Verified ORF,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5684,9,213938,-0.280197929695182,0.161605476169841,0.0838196868985813,YIL078W,THS1,SGDID:S000001340,ORF,Verified ORF,"""Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant""",Verified ORF
5685,9,215328,-0.255644038180409,0.160565103612434,0.112245616177511,YIL077C,RCI37,SGDID:S000001339,ORF,Uncharacterized ORF,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5686,9,215997,-0.253418672360575,0.161540691005538,0.117599652445915,YIL077C,RCI37,SGDID:S000001339,Close to 3'-UTR,Close to 3'-UTR,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5687,9,216548,-0.211022641461955,0.163786854648769,0.198451303703199,YIL076W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5688,9,219192,-0.303542464662924,0.159874316319042,0.0584281639223924,YIL075C,RPN2,SGDID:S000001337,ORF,Verified ORF,"""Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5689,9,222260,-0.336009621663814,0.159934399713466,0.0363565656532494,YIL074C,SER33,SGDID:S000001336,ORF,Verified ORF,"""3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase ; converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog ; SER3 ; that arose from the whole genome duplication""",Verified ORF
5690,9,222580,-0.292796847392697,0.162789593293754,0.072932731358334,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5691,9,222583,-0.292796847392697,0.162789593293754,0.072932731358334,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5692,9,225578,-0.253111128777968,0.163191781308792,0.121796743061532,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
