SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5388,8,522681,-0.154253149360779,0.15911699591543,0.332993310211142,YHR210C,YHR210C,SGDID:S000001253,Close to 3'-UTR,Close to 3'-UTR,"""Putative aldose 1-epimerase superfamily protein; non-essential gene; highly expressed under anaeorbic conditions""",Uncharacterized ORF
5389,8,522950,-0.12394838800784,0.154770934502988,0.423756851767841,YHR211W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5390,8,523118,-0.160624752678243,0.153154907287824,0.295000053622969,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5391,8,523239,-0.205980248165482,0.152974408349309,0.179004808758914,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5392,8,523298,-0.177175227258667,0.153510356724518,0.2492161189336,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5393,8,523356,-0.15695845351439,0.153833137512301,0.308277236565561,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5394,8,523454,-0.212761152701534,0.15364305529568,0.166995691017154,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5395,8,523510,-0.16958052547062,0.154858168155638,0.274232590858125,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5396,8,523907,-0.170777445962274,0.153762008826314,0.26747030486571,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5397,8,524455,-0.213008414458047,0.154156490251756,0.167916959859499,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5398,8,525036,-0.160119999738999,0.154027828164264,0.299259397652551,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5399,8,525056,-0.148148135530888,0.153828476896984,0.336169878096569,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5400,8,525297,-0.128284357131441,0.157710698346116,0.416528065435499,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5401,8,525401,-0.162756695034409,0.156402890653969,0.298762013519156,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5402,8,525441,0.407751916609119,0.284284079035421,0.152368658849409,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5403,8,525442,0.507559644818723,0.274230754211123,0.0650265216460996,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5404,8,525446,0.433308100050609,0.181487405685045,0.0174871627047864,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5405,8,525451,0.44313833619043,0.315763129159956,0.161380050185336,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5406,8,525454,0.276482461638171,0.366847360737723,0.451548797554374,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5407,8,525803,0.202708419554472,0.302172473103495,0.50276317300231,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5408,8,525866,-0.133588737145465,0.158631854447051,0.400285032746618,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5409,8,526127,-0.218759271661817,0.307123377377555,0.47675902641579,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5410,8,526188,-0.480713908842334,0.265970645649437,0.0715519566266982,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5411,8,528155,-0.377070918914425,0.305728268950971,0.218264671098959,YHR211W,FLO5,SGDID:S000001254,ORF,Verified ORF,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5412,8,529025,-0.175070478465679,0.218675584627028,0.423904899214623,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5413,8,529350,0.126079085588257,0.306312792223205,0.680880656670762,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5414,8,530211,0.261899342050715,0.440908311312742,0.552892869645553,YHRCdelta14,YHRCdelta14,SGDID:S000007000,Other features,LTR,"""Ty1 LTR""",reverse complement
5415,8,531108,-0.392910274912593,0.306000428213348,0.19997752667336,H:530380-537758,,,Intergenic region,Intergenic region,between YHRCdelta14 and YHR212C,Intergenic region
5416,8,541428,-0.0035689278833892,0.33883041690897,0.991601923684319,YHR213W-A,YHR213W-A,SGDID:S000028651,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
5417,8,553590,0.0267973470426264,0.159041366889315,0.866291998499556,YHR215W,PHO12,SGDID:S000001258,Close to 3'-UTR,Close to 3'-UTR,"""One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; pregulated by phosphate starvation; PHO12 has a paralog ; PHO11 ; that arose from a segmental duplication""",Verified ORF
5418,8,553978,-0.064792474732918,0.157777307416089,0.681572663018339,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5419,8,553996,-0.133410309095936,0.15662217074167,0.394904213769422,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5420,8,554022,-0.219178448657257,0.325943918732666,0.501742129802617,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5421,8,554028,-0.145769968364055,0.161131203848757,0.366259203793535,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5422,8,554135,0.0514068163204001,0.177041792066857,0.77170718972956,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5423,8,554142,-0.0138929031147619,0.17842623501105,0.937980696372291,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5424,8,554143,-0.0162764423507161,0.180799970928347,0.928318735339678,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5425,8,554151,0.109221862177512,0.181523731256618,0.547763624921729,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5426,8,554202,-0.306677158396628,0.306095918704899,0.31707871581453,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5427,8,556136,-0.31383830584616,0.24809026805657,0.206699824706704,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5428,8,556148,-0.470836623869115,0.384778066705022,0.221897550917727,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5429,8,556173,0.0205002371427394,0.306211174057013,0.946660972031333,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5430,8,556173,0.110898381518554,0.441089116520008,0.801636131555838,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5431,8,556175,-0.0487811243151661,0.30987182153055,0.875001054560204,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5432,8,556318,-0.183561039544404,0.236569695504091,0.438311064724409,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5433,8,556476,-0.139837468342263,0.234358473310522,0.551102222663575,TEL08R,TEL08R,SGDID:S000028964,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VIII; composed of an X element core sequence ; X element combinatorial repeats ; an internal stretch of telomeric repeats ; a short Y' element ; and a terminal stretch of telomeric repeats""",telomere
5434,8,556515,-0.262278495877467,0.311409288625712,0.400229022229895,TEL08R,TEL08R,SGDID:S000028964,Other features,Telomere,"""Telomeric region on the right arm of Chromosome VIII; composed of an X element core sequence ; X element combinatorial repeats ; an internal stretch of telomeric repeats ; a short Y' element ; and a terminal stretch of telomeric repeats""",telomere
5435,9,19515,-0.0675555569261075,0.198086806102931,0.733276239765002,YIL171W,YIL171W,SGDID:S000001433,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL171W and the adjacent ORF ; YIL170W/HXT12 ; together encode a non-functional member of the hexose transporter family""",pseudogene
5436,9,19625,-0.930985566191445,1.18428974894183,0.432328658907092,YIL171W,YIL171W,SGDID:S000001433,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL171W and the adjacent ORF ; YIL170W/HXT12 ; together encode a non-functional member of the hexose transporter family""",pseudogene
5437,9,19763,0.0635016445561858,0.809344099569126,0.937506105708596,YIL171W,YIL171W,SGDID:S000001433,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL171W and the adjacent ORF ; YIL170W/HXT12 ; together encode a non-functional member of the hexose transporter family""",pseudogene
5438,9,20087,0.595761689726086,0.474749606753316,0.210346449205324,YIL170W,HXT12,SGDID:S000001432,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL170W/HXT12 and the adjacent ORF ; YIL171W ; together encode a non-functional member of the hexose transporter family""",pseudogene
5439,9,20731,0.281580058244949,0.318546269998572,0.377323007959159,YIL170W,HXT12,SGDID:S000001432,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL170W/HXT12 and the adjacent ORF ; YIL171W ; together encode a non-functional member of the hexose transporter family""",pseudogene
5440,9,20738,0.425131921691845,0.340568089065833,0.212747690234487,YIL170W,HXT12,SGDID:S000001432,ORF,pseudogene,"""Possible pseudogene in strain S288C; YIL170W/HXT12 and the adjacent ORF ; YIL171W ; together encode a non-functional member of the hexose transporter family""",pseudogene
5441,9,25061,-0.0800560407214193,0.153595905543173,0.602545861237455,YIL169C,CSS1,SGDID:S000001431,ORF,Verified ORF,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C ; a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene""",Verified ORF
5442,9,26439,-0.108662113906495,0.154807208915673,0.483192240677408,YIL169C,CSS1,SGDID:S000001431,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C ; a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene""",Verified ORF
5443,9,27016,-0.0474255461684012,0.163231296699613,0.771572244210314,YIL169C,CSS1,SGDID:S000001431,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C ; a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene""",Verified ORF
5444,9,27196,0.24680804857932,0.283981000491881,0.38538265309846,I:26107-29031,,,Intergenic region,Intergenic region,between YIL169C and YIL167W,Intergenic region
5445,9,27399,-0.0819499239673485,0.15471948925199,0.596675268002845,I:26107-29031,,,Intergenic region,Intergenic region,between YIL169C and YIL167W,Intergenic region
5446,9,27401,-0.0504119344313572,0.154643600463194,0.744626712592701,I:26107-29031,,,Intergenic region,Intergenic region,between YIL169C and YIL167W,Intergenic region
5447,9,32320,-0.0976053931868253,0.156996010762294,0.534536374945379,YIL166C,SOA1,SGDID:S000001428,ORF,Verified ORF,"""Sulfonate and inorganic sulfur transporter; low affinity sulfate ; high affinity sulfite ; thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene""",Verified ORF
5448,9,32732,-0.0973819577405269,0.153756255593426,0.526913386205174,YIL166C,SOA1,SGDID:S000001428,Close to 3'-UTR,Close to 3'-UTR,"""Sulfonate and inorganic sulfur transporter; low affinity sulfate ; high affinity sulfite ; thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene""",Verified ORF
5449,9,33187,0.0848780034503868,0.170789750526826,0.619517011696543,YIL166C_NFR/NDR,,,Promoter,Promoter,,Promoter
5450,9,34142,-0.0917548092716955,0.153390580560992,0.550105026903232,YIL164C,NIT1,SGDID:S000001426,ORF,Verified ORF,"""Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF ; YIL165C ; likely constitute a single ORF encoding a nitrilase gene""",Verified ORF
5451,9,34160,-0.0917548092716955,0.153390580560992,0.550105026903232,YIL164C,NIT1,SGDID:S000001426,ORF,Verified ORF,"""Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF ; YIL165C ; likely constitute a single ORF encoding a nitrilase gene""",Verified ORF
5452,9,34596,-0.0827035454205804,0.15378060486395,0.591052510153873,YIL164C,NIT1,SGDID:S000001426,ORF,Verified ORF,"""Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF ; YIL165C ; likely constitute a single ORF encoding a nitrilase gene""",Verified ORF
5453,9,35132,-0.0672260310833173,0.153739829659875,0.662181920083468,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5454,9,35156,-0.0559896271872461,0.154189169664642,0.716730380054793,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5455,9,35364,-0.0743495282913684,0.153730537780641,0.628944519911411,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5456,9,35938,-0.0859900684923842,0.155607717309751,0.580881607553258,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5457,9,36116,-0.137375265565905,0.156867527815401,0.381766562942516,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5458,9,36369,-0.0957343325848309,0.153325607307926,0.532777572080696,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5459,9,36687,-0.111426922462822,0.153675589203002,0.468884008430694,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5460,9,37201,-0.320036494709095,0.226430401783632,0.158419646237908,SUT176,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5461,9,37379,-0.119912016852443,0.157052321833155,0.445665493170019,YIL162W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5462,9,37777,-0.135815185307681,0.153732278593632,0.377593032808546,YIL162W,SUC2,SGDID:S000001424,ORF,Verified ORF,"""Invertase; sucrose hydrolyzing enzyme; a secreted ; glycosylated form is regulated by glucose repression ; and an intracellular ; nonglycosylated enzyme is produced constitutively""",Verified ORF
5463,9,37779,-0.124649890621993,0.153511700109917,0.417344859469815,YIL162W,SUC2,SGDID:S000001424,ORF,Verified ORF,"""Invertase; sucrose hydrolyzing enzyme; a secreted ; glycosylated form is regulated by glucose repression ; and an intracellular ; nonglycosylated enzyme is produced constitutively""",Verified ORF
5464,9,39887,-0.0599024434846921,0.155302381360896,0.699940163376347,YIL161W,YIL161W,SGDID:S000001423,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; mRNA is enriched in Scp160p-associated mRNPs; YIL161W is a non-essential gene""",Uncharacterized ORF
5465,9,41668,-0.147770202884334,0.153726706699004,0.337083121320988,YIL159W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5466,9,42163,-0.0917181669676524,0.154730047012,0.55371965375475,YIL159W,BNR1,SGDID:S000001421,ORF,Verified ORF,"""Formin; nucleates the formation of linear actin filaments; involved in processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; activity is regulated by Hof1p and by the Bud14p-Kel1p-Kel2p complex; dephosphorylated and delocalized from the division site in a Glc7p/Ref2p-dependent manner; functionally redundant with BNI1""",Verified ORF
5467,9,44433,-0.0413340330007076,0.153583403441281,0.787986219891055,YIL159W,BNR1,SGDID:S000001421,ORF,Verified ORF,"""Formin; nucleates the formation of linear actin filaments; involved in processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; activity is regulated by Hof1p and by the Bud14p-Kel1p-Kel2p complex; dephosphorylated and delocalized from the division site in a Glc7p/Ref2p-dependent manner; functionally redundant with BNI1""",Verified ORF
5468,9,45103,0.0192787397712125,0.164717975430335,0.90689420545882,YIL159W,BNR1,SGDID:S000001421,ORF,Verified ORF,"""Formin; nucleates the formation of linear actin filaments; involved in processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; activity is regulated by Hof1p and by the Bud14p-Kel1p-Kel2p complex; dephosphorylated and delocalized from the division site in a Glc7p/Ref2p-dependent manner; functionally redundant with BNI1""",Verified ORF
5469,9,46709,-0.0293184514961902,0.154178152219537,0.849293394623165,YIL158W,AIM20,SGDID:S000001420,ORF,Verified ORF,"""Protein of unknown function; overexpression causes cell cycle delay or arrest; green fluorescent protein (GFP)-fusion protein localizes to vacuole; null mutant displays elevated frequency of mitochondrial genome loss; relocalizes from nucleus to cytoplasm upon DNA replication stress; AIM20 has a paralog ; SKG1 ; that arose from the whole genome duplication""",Verified ORF
5470,9,49364,0.0097166601537481,0.155959117423143,0.950357110753217,YIL156W,UBP7,SGDID:S000001418,ORF,Verified ORF,"""Ubiquitin-specific protease that cleaves ubiquitin-protein fusions; involved in cell cycle progression through S phase; UBP7 has a paralog ; UBP11 ; that arose from the whole genome duplication""",Verified ORF
5471,9,49801,-0.0077051753828341,0.153740752321941,0.96005672049016,YIL156W,UBP7,SGDID:S000001418,ORF,Verified ORF,"""Ubiquitin-specific protease that cleaves ubiquitin-protein fusions; involved in cell cycle progression through S phase; UBP7 has a paralog ; UBP11 ; that arose from the whole genome duplication""",Verified ORF
5472,9,51500,-0.101867991237281,0.335021557801352,0.761258297575195,YIL156W,UBP7,SGDID:S000001418,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-specific protease that cleaves ubiquitin-protein fusions; involved in cell cycle progression through S phase; UBP7 has a paralog ; UBP11 ; that arose from the whole genome duplication""",Verified ORF
5473,9,51605,-0.256265233623615,0.353617856510672,0.469118984477674,YIL156W,UBP7,SGDID:S000001418,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-specific protease that cleaves ubiquitin-protein fusions; involved in cell cycle progression through S phase; UBP7 has a paralog ; UBP11 ; that arose from the whole genome duplication""",Verified ORF
5474,9,57000,-0.0807815494757391,0.153538970548059,0.599127860554514,YIL152W,YIL152W,SGDID:S000001414,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5475,9,57578,-0.145679893525832,0.153355975016409,0.342789610173632,YIL151C,ESL1,SGDID:S000001413,ORF,Verified ORF,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl1p and Esl2p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; ESL1 has a paralog ; ESL2 ; that arose from the whole genome duplication""",Verified ORF
5476,9,58928,-0.193265745302177,0.153433381370722,0.208643381579587,YIL151C,ESL1,SGDID:S000001413,ORF,Verified ORF,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl1p and Esl2p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; ESL1 has a paralog ; ESL2 ; that arose from the whole genome duplication""",Verified ORF
5477,9,60132,-0.195668651243121,0.153653443079733,0.203699369686436,YIL151C,ESL1,SGDID:S000001413,ORF,Verified ORF,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl1p and Esl2p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; ESL1 has a paralog ; ESL2 ; that arose from the whole genome duplication""",Verified ORF
5478,9,62935,-0.178762956726059,0.156585933979434,0.254382320236568,YIL150C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5479,9,64645,-0.141400778692387,0.155126305104034,0.362643328931761,YIL149C,MLP2,SGDID:S000001411,ORF,Verified ORF,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length; MLP2 has a paralog ; MLP1 ; that arose from the whole genome duplication""",Verified ORF
5480,9,66985,-0.156591548613639,0.15463851739577,0.311930664619593,YIL149C,MLP2,SGDID:S000001411,ORF,Verified ORF,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length; MLP2 has a paralog ; MLP1 ; that arose from the whole genome duplication""",Verified ORF
5481,9,67582,-0.159593421664577,0.155606526136002,0.305772253265043,YIL149C,MLP2,SGDID:S000001411,ORF,Verified ORF,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length; MLP2 has a paralog ; MLP1 ; that arose from the whole genome duplication""",Verified ORF
5482,9,68365,-0.0941014251243236,0.155968553547641,0.546672726571031,YIL148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5483,9,68615,-0.108904963151692,0.153588182116578,0.478748301834617,YIL149C,MLP2,SGDID:S000001411,Close to 3'-UTR,Close to 3'-UTR,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length; MLP2 has a paralog ; MLP1 ; that arose from the whole genome duplication""",Verified ORF
5484,9,69330,-0.124523708617665,0.153656855879089,0.418255593204076,YIL148W,RPL40A,SGDID:S000001410,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-ribosomal 60S subunit protein L40A fusion protein; cleaved to yield ubiquitin and ribosomal protein L40A; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40 ; no bacterial homolog; RPL40A has a paralog ; RPL40B ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
5485,9,69636,-0.217773346654791,0.318470848150568,0.494544177220282,YIL148W,RPL40A,SGDID:S000001410,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-ribosomal 60S subunit protein L40A fusion protein; cleaved to yield ubiquitin and ribosomal protein L40A; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40 ; no bacterial homolog; RPL40A has a paralog ; RPL40B ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
5486,9,69689,-0.370259548584905,0.303160534432889,0.222775539247214,YIL148W,RPL40A,SGDID:S000001410,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-ribosomal 60S subunit protein L40A fusion protein; cleaved to yield ubiquitin and ribosomal protein L40A; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40 ; no bacterial homolog; RPL40A has a paralog ; RPL40B ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
