SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6747,11,19538,0.0945424659000517,0.0568077448390217,0.0969492209256318,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6748,11,19607,0.188250210291557,0.105436666798812,0.0750493679317707,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6749,11,19607,-0.0705118140699161,0.120213289081272,0.557876905426305,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6750,11,19629,0.0904172719122166,0.0535802248356154,0.092388267746103,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6751,11,19632,0.0881475545148045,0.0538386075539626,0.102468207979387,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6752,11,19855,0.048441829802769,0.0532996474897893,0.364044986419697,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6753,11,19880,0.0665057369329396,0.0530727811272384,0.210997102198824,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6754,11,19921,0.0804971829708446,0.0525899727466819,0.126749940424517,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6755,11,20014,0.0734491751211576,0.0525586206162438,0.163149496081515,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6756,11,20104,0.0656381732784411,0.0526614228614717,0.21343726564977,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6757,11,20142,0.0538386423811541,0.053478975098754,0.314756327266305,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6758,11,20173,0.209538090560403,0.0871702455424693,0.016741464827618,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6759,11,20203,0.0582361607682998,0.0561963165373626,0.30077225046912,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6760,11,20281,0.0836374842880568,0.0527526223429918,0.113755892737067,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6761,11,20291,0.0833657845103274,0.053079205366828,0.117173290992174,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6762,11,20294,0.0833657845103274,0.053079205366828,0.117173290992174,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6763,11,20296,0.0859891602598922,0.0529827650163994,0.105489609468234,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6764,11,20319,0.0790881544296486,0.0531379291737366,0.137549816181844,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6765,11,20445,0.0780150954883173,0.0519269282295656,0.133887464251021,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6766,11,20462,0.0879938333769619,0.0518884044087061,0.0908000664142226,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6767,11,20476,0.0863051368969556,0.0516706926114709,0.0957480190693599,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6768,11,20496,0.0753934758976343,0.0517962357540806,0.146397970667194,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6769,11,20520,0.0862251512948284,0.0541386941519539,0.112128934992278,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6770,11,20522,0.0771761891218967,0.0523899334455955,0.141612193638965,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6771,11,20543,0.076474866419549,0.0518622298207565,0.141217495695105,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6772,11,20567,0.0650566496467144,0.0519138208329803,0.210974622846696,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6773,11,20594,0.0689177037757945,0.0516829776552073,0.183237411494187,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6774,11,20802,0.0511265088235895,0.0518195114411735,0.324501488359646,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6775,11,20805,0.0511265088235895,0.0518195114411735,0.324501488359646,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6776,11,20841,0.0334792611806438,0.0516709101355049,0.517449815204881,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6777,11,20963,0.0403157048039817,0.0517231288957452,0.436235653985092,K:18340-22233,,,Intergenic region,Intergenic region,between YKL218C and YKL217W,Intergenic region
6778,11,21323,0.0602877174223233,0.0519766871608651,0.246873757283185,YKL217W,JEN1,SGDID:S000001700,Close to 3'-UTR,Close to 3'-UTR,"""Monocarboxylate/proton symporter of the plasma membrane; transport activity is dependent on the pH gradient across the membrane; mediates high-affinity uptake of carbon sources lactate ; pyuvate ; and acetate ; and also of the micronutrient selenite ; whose structure mimics that of monocarboxylates; expression and localization are tightly regulated ; with transcription repression ; mRNA degradation ; and protein endocytosis and degradation all occurring in the presence of glucose""",Verified ORF
6779,11,21871,0.0511897362329589,0.0518300404799421,0.324002485121901,YKL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6780,11,22005,0.046034950151794,0.0520850619793192,0.377383223320592,YKL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6781,11,22075,0.0412643224132614,0.565736156675531,0.941895838911704,YKL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6782,11,25361,0.0296644778505885,0.0516433773855269,0.566056171830767,YKL216W,URA1,SGDID:S000001699,ORF,Verified ORF,"""Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines ; converting dihydroorotic acid into orotic acid""",Verified ORF
6783,11,25987,0.0270872900749566,0.051668510583556,0.60043270233354,YKL216W,URA1,SGDID:S000001699,ORF,Verified ORF,"""Dihydroorotate dehydrogenase; catalyzes the fourth enzymatic step in the de novo biosynthesis of pyrimidines ; converting dihydroorotic acid into orotic acid""",Verified ORF
6784,11,27625,0.0154296808720261,0.0524927108540084,0.768976891995466,YKL215C,OXP1,SGDID:S000001698,ORF,Verified ORF,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6785,11,29269,-0.0028952589132064,0.0517673905506074,0.955430617397742,YKL215C,OXP1,SGDID:S000001698,ORF,Verified ORF,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6786,11,30395,0.0102907621640072,0.0517418799321121,0.842466019765722,YKL215C,OXP1,SGDID:S000001698,ORF,Verified ORF,"""5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
6787,11,30856,0.0061790959745436,0.0518217641701926,0.905155050329125,YKL215C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6788,11,31481,0.0263940134139393,0.0518037634562869,0.610720212245595,YKL214C,YRA2,SGDID:S000001697,ORF,Verified ORF,"""Member of the REF (RNA and export factor binding proteins) family; when overexpressed ; can substitute for the function of Yra1p in export of poly(A)+ mRNA from the nucleus""",Verified ORF
6789,11,31748,0.0064871485459466,0.052047925373941,0.900881100024561,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6790,11,31804,0.0027319292223785,0.0522365563088245,0.958319886937429,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6791,11,31861,0.0029366216097056,0.0525261676205289,0.955446900187046,YKL214C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6792,11,32204,0.0079865775673717,0.0519122057828693,0.877817674317018,YKL213C,DOA1,SGDID:S000001696,ORF,Verified ORF,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6793,11,32446,-0.0029672163737768,0.0521086712014166,0.954622935870534,YKL213C,DOA1,SGDID:S000001696,ORF,Verified ORF,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6794,11,32581,-0.0066564564197006,0.0518609498678688,0.897943510829674,YKL213C,DOA1,SGDID:S000001696,ORF,Verified ORF,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6795,11,32884,-0.0070942631573777,0.0519595622396858,0.891476733407784,YKL213C,DOA1,SGDID:S000001696,ORF,Verified ORF,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6796,11,33534,-0.0070478317432408,0.0517801437148147,0.891811354085934,YKL213C,DOA1,SGDID:S000001696,ORF,Verified ORF,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6797,11,39138,-0.0123545196379809,0.051947282209906,0.812152461133438,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6798,11,39160,0.0078767489415353,0.0519431531590478,0.879556154152608,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6799,11,40753,0.0335228801361274,0.0520783547476197,0.520187428119358,YKL210W,UBA1,SGDID:S000001693,ORF,Verified ORF,"""Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress""",Verified ORF
6800,11,42269,0.140686657462182,0.121516574001729,0.247745980307984,YKL210W,UBA1,SGDID:S000001693,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress""",Verified ORF
6801,11,46711,0.0270239328670954,0.0998642674546615,0.786851746902954,tT(CGU)K_NFR/NDR,,,Promoter,Promoter,,Promoter
6802,11,46848,0.0008062732857422,0.0532172605029056,0.98792059388754,tT(CGU)K_NFR/NDR,,,Promoter,Promoter,,Promoter
6803,11,47424,-0.0066115554820458,0.0517150727642487,0.898343793951237,YKL208W,CBT1,SGDID:S000001691,ORF,Verified ORF,"""Protein involved in 5' RNA end processing; substrates include mitochondrial COB ; 15S_rRNA ; and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p""",Verified ORF
6804,11,48259,-0.016339594914956,0.0517431783557692,0.752354151593245,YKL207W,EMC3,SGDID:S000001690,ORF,Verified ORF,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6805,11,48350,-0.0118174575433637,0.0518292307241944,0.819772359424686,YKL207W,EMC3,SGDID:S000001690,ORF,Verified ORF,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6806,11,49416,0.0083664593655961,0.0518323634430526,0.871859831452885,YKL206C,ADD66,SGDID:S000001689,ORF,Verified ORF,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Pba1p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC2 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
6807,11,51299,-0.0500740106232749,0.0547282048444771,0.360838227620452,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6808,11,51331,-0.0680636334033266,0.0545157319058964,0.212670429037415,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6809,11,51472,-0.0398879915894551,0.0541685315094842,0.461995628765138,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6810,11,51796,-0.0209344170267963,0.0569408546378973,0.713353095632184,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6811,11,52110,-0.0318076921663211,0.0516202867591813,0.538168974827056,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6812,11,52120,-0.0318076921663211,0.0516202867591813,0.538168974827056,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6813,11,52174,-0.0357788153976598,0.0516877140274291,0.489259766669629,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6814,11,52267,-0.0592750162794035,0.0516395303863205,0.251803148625117,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6815,11,52276,-0.0540097001051006,0.0515874762056695,0.29583725343016,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6816,11,52288,-0.0540097001051006,0.0515874762056695,0.29583725343016,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6817,11,52354,-0.0345698457197802,0.0522160963477207,0.508368945260252,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6818,11,52498,-0.0326285879029723,0.0531889342145426,0.539975937105068,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6819,11,52567,-0.0423161660257013,0.0520806422812888,0.41704530257207,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6820,11,52573,-0.0425780504304637,0.0522178253202967,0.415397189369193,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6821,11,52591,-0.0456450062168256,0.052121142452638,0.38176234590879,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6822,11,52597,-0.0540949948289018,0.0520380648280214,0.299271000276672,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6823,11,52618,-0.0482199755090367,0.0518962728775338,0.35344075604065,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6824,11,52628,-0.0535329397972879,0.0517149204436576,0.301305309070822,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6825,11,52666,-0.0548706358481483,0.0516533183233634,0.288831718033208,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6826,11,52900,-0.0405447431509841,0.0518295705711903,0.434580046439809,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6827,11,53112,-0.0415368402893529,0.0520357628687775,0.425269991627,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6828,11,53308,-0.0477854406035979,0.0530568666984448,0.368390741074332,YKL205W,LOS1,SGDID:S000001688,ORF,Verified ORF,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6829,11,53656,-0.0439179336217848,0.0520768855237386,0.399615701128496,YKL204W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6830,11,54144,-0.0619655431781529,0.0517423876709207,0.231884889383918,YKL204W,EAP1,SGDID:S000001687,ORF,Verified ORF,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6831,11,54177,-0.0522061364299754,0.0518395302442659,0.31459001149888,YKL204W,EAP1,SGDID:S000001687,ORF,Verified ORF,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6832,11,54237,-0.0533344045526295,0.0518820949002631,0.304657225634739,YKL204W,EAP1,SGDID:S000001687,ORF,Verified ORF,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6833,11,55837,-0.087792324029326,0.0517032257125338,0.090388117346204,ARS1103,ARS1103,SGDID:S000118401,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6834,11,56052,-0.0947920887968948,0.0514859442874366,0.0664421225533924,YKL203C,TOR2,SGDID:S000001686,ORF,Verified ORF,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6835,11,60397,-0.0837188897018514,0.0519669968366056,0.108073234449718,YKL203C,TOR2,SGDID:S000001686,ORF,Verified ORF,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6836,11,62199,-0.0802132059764347,0.0519826585398319,0.123708235016856,YKL203C,TOR2,SGDID:S000001686,ORF,Verified ORF,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6837,11,63117,-0.0777396290729387,0.0518357248710027,0.13457797374569,YKL203C,TOR2,SGDID:S000001686,ORF,Verified ORF,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6838,11,63444,-0.0835119341600051,0.0521960799260274,0.110500778615808,YKL203C,TOR2,SGDID:S000001686,Close to 3'-UTR,Close to 3'-UTR,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6839,11,64101,0.338782257567136,0.563333024830229,0.547966954398596,YKL202W,YKL202W,SGDID:S000001685,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6840,11,64224,0.243096023025608,0.22962584241215,0.290477876705044,YKL202W,YKL202W,SGDID:S000001685,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6841,11,64260,-0.0848193729196525,0.119957270202124,0.479983336800547,YKL202W,YKL202W,SGDID:S000001685,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6842,11,66073,0.0857943939615078,0.107776538562906,0.426544003361791,YKL201C,MNN4,SGDID:S000001684,ORF,Verified ORF,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",Verified ORF
6843,11,66073,0.0408225816674422,0.0864615900768492,0.637113591088322,YKL201C,MNN4,SGDID:S000001684,ORF,Verified ORF,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",Verified ORF
6844,11,66128,-0.0633209714987941,0.0517871175722886,0.222252438654742,YKL201C,MNN4,SGDID:S000001684,ORF,Verified ORF,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",Verified ORF
6845,11,67104,-0.0321890712182216,0.0519839647282163,0.536176422118813,SUT221,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6846,11,68750,0.0012438436742082,0.0518473501453607,0.980873744676188,YKL198C,PTK1,SGDID:S000001681,ORF,Verified ORF,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
6847,11,69070,0.045525073229943,0.0516317956319094,0.378525219348448,YKL198C,PTK1,SGDID:S000001681,ORF,Verified ORF,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
