SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7685,12,265316,-0.0776684267984222,0.0545785600104084,0.155602653066454,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7686,12,265316,0.512404843922146,0.33204996421046,0.123688927898962,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7687,12,266631,-0.0245497062084486,0.0498655006170333,0.622800279980935,YLR065C,SND2,SGDID:S000004055,ORF,Verified ORF,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Pho88p/Snd3p and Sec61p-translocon subunits; can compensate for loss of SRP; role in the late endosome-vacuole interface; putative role in secretory protein quality control""",Verified ORF
7688,12,271300,-0.0117439988715563,0.0500988408013072,0.814797493205243,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7689,12,271394,-0.0082404243380707,0.0495888883290965,0.868114515129296,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7690,12,272038,-0.0484622740793743,0.0495284304042341,0.328510109229189,YLR069C,MEF1,SGDID:S000004059,ORF,Verified ORF,"""Mitochondrial elongation factor involved in translational elongation""",Verified ORF
7691,12,274242,-0.0508534208178526,0.0495872077026419,0.305813019656861,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7692,12,275222,-0.0481813676434101,0.0493843987588524,0.329911276207276,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7693,12,275647,-0.0558924133724503,0.0493613757868488,0.258272388723355,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7694,12,276459,-0.0668862952128294,0.0497469908363181,0.179640552609752,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7695,12,277526,-0.0881409636311117,0.0499672170073191,0.0786009754045316,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7696,12,279975,-0.10172693295386,0.0490296566164209,0.0387287766442567,YLR072W,LAM6,SGDID:S000004062,ORF,Verified ORF,"""Sterol transporter that transfers sterols between membranes; may regulate and coordinate formation of contact sites between organelles; localizes to ER-mitochondrial contact sites in a Tom70p- and Tom71p-dependent manner; mitochondrial localization requires GRAM domain; also localizes to ER-vacuole contact sites ; in a Vac8p-dependent manner; has GRAM and StART-like (VASt) domains; one of six StART-like domain-containing proteins in yeast; conserved across eukaryotes""",Verified ORF
7697,12,281400,-0.118452532445287,0.049080477111795,0.016311601874555,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7698,12,281460,-0.127053674193059,0.0495682713265177,0.0107848329942869,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7699,12,281802,-0.156136313612427,0.0603405478177175,0.01006409817438,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7700,12,281805,-0.137568255999582,0.0991470278639971,0.166159235942945,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7701,12,282684,-0.183845289366939,0.0691866870010917,0.0082364435534353,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7702,12,282691,-0.164470388036279,0.0702444222143926,0.0197672136959299,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7703,12,282692,-0.146319813700926,0.0664701025383449,0.0283623552881416,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7704,12,282693,-0.179532601497869,0.0676675324943807,0.0083346080960052,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7705,12,282769,-0.136935948942709,0.0502283840844664,0.0067250691061627,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7706,12,283368,-0.0674487409354118,0.0495318889476501,0.174153556240394,YLR075W,RPL10,SGDID:S000004065,ORF,Verified ORF,"""Ribosomal 60S subunit protein L10; homologous to mammalian ribosomal protein L10 and bacterial L16; responsible for joining the 40S and 60S subunits; regulates translation initiation; similar to members of the QM gene family; protein abundance increases under DNA replication stress; mutations in human homolog implicated in T-cell acute lymphoblastic leukemia and also autism spectrum disorders (ASD); human RPL10 can complement yeast null mutant""",Verified ORF
7707,12,283720,-0.0625017435647159,0.0534770054934844,0.243289315465121,YLR077W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7708,12,284459,-0.0809687319241233,0.0495783368829475,0.103329585329837,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7709,12,284882,-0.0503401505462988,0.0496644551015205,0.311465403883972,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7710,12,286066,-0.0487340339348811,0.049332534738737,0.323893912168394,YLR078C,BOS1,SGDID:S000004068,ORF,Verified ORF,"""v-SNARE (vesicle specific SNAP receptor); localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi; required for efficient nuclear fusion during mating""",Verified ORF
7711,12,289576,-0.0285907604987941,0.0494838282595068,0.563781098710509,YLR080W,EMP46,SGDID:S000004070,Close to 3'-UTR,Close to 3'-UTR,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog ; EMP47 ; that arose from the whole genome duplication""",Verified ORF
7712,12,290595,-0.0214535405040636,0.0495199190958314,0.665111906113537,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7713,12,290718,-0.0060057293501834,0.0495320506967362,0.903562518590789,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7714,12,290736,-0.0162506775367387,0.0493861044163208,0.74231028013186,YLR081W,GAL2,SGDID:S000004071,ORF,Verified ORF,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7715,12,291984,-0.017279002641255,0.0521215449712785,0.740453270672405,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7716,12,292112,-0.0333616409739524,0.0540908566053316,0.53778373131858,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7717,12,292251,-0.0255573492829902,0.0498652684251666,0.60860202833162,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7718,12,293404,-0.0616339488719438,0.0517442143836182,0.234403879613318,YLR082C,SRL2,SGDID:S000004072,ORF,Verified ORF,"""Protein of unknown function; overexpression suppresses the lethality caused by a rad53 null mutation""",Verified ORF
7719,12,294765,-0.0009036908110369,0.049548751923653,0.985458959311947,YLR083C,EMP70,SGDID:S000004073,ORF,Verified ORF,"""Protein with a role in cellular adhesion and filamentous growth; also endosome-to-vacuole sorting; similar to Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; EMP70 has a paralog ; TMN2 ; that arose from the whole genome duplication""",Verified ORF
7720,12,299795,-0.0114318744795104,0.0496940909713287,0.818190092510046,YLR084C,RAX2,SGDID:S000004074,ORF,Verified ORF,"""Protein required for the maintenance of bud site selection; localizes; localization to the bud neck and previous sites of cell division (bud scars; cytokinesis remnants (CRMs)) is interdependent with Rax2p; required with Rax1p to anchor both Nba1p and Nis1p to CRMs where a Cdc42p inhibitory zone is established preventing repolarization of cells at previous division sites; RAX2 mRNA stability is regulated by Mpt5p; predicted type I membrane-spanning protein; N-glycosylated""",Verified ORF
7721,12,300917,-0.0221589898725212,0.0497895393233736,0.656554142402018,XUT_12F-121,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
7722,12,301172,-0.0146578673566695,0.0497079407009396,0.768259053771867,XUT_12F-121,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
7723,12,301957,-0.0433210336998318,0.0496201305210165,0.383227353166473,YLR085C,ARP6,SGDID:S000004075,ORF,Verified ORF,"""Actin-related protein that binds nucleosomes; a component of the SWR1 complex ; which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A""",Verified ORF
7724,12,301966,-0.0490919600154312,0.0497413045964909,0.324345313250003,YLR085C,ARP6,SGDID:S000004075,ORF,Verified ORF,"""Actin-related protein that binds nucleosomes; a component of the SWR1 complex ; which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A""",Verified ORF
7725,12,303253,-0.0797996609823312,0.0501454290329221,0.11242263020963,YLR086W,SMC4,SGDID:S000004076,ORF,Verified ORF,"""Subunit of the condensin complex; condensin reorganizes chromosomes during both mitosis and meiosis; forms a subcomplex with Smc2p that has ATP-hydrolyzing and DNA-binding activity ; but other condensin subunits are required for chromatin binding; required for tRNA gene clustering at the nucleolus; potential Cdc28p substrate""",Verified ORF
7726,12,310274,-0.061626767816121,0.0504997375158162,0.223151213881939,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7727,12,311616,-0.0583028457490769,0.0494936428890234,0.239595493162411,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7728,12,313965,-0.0891796543355465,0.0496494374302394,0.0733197930366546,YLR087C,CSF1,SGDID:S000004077,ORF,Verified ORF,"""Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7729,12,316991,-0.0682718829231024,0.0494669906892375,0.168413783406398,YLR088W,GAA1,SGDID:S000004078,ORF,Verified ORF,"""Subunit of the GPI:protein transamidase complex; removes the GPI-anchoring signal and attaches GPI (glycosylphosphatidylinositol) to proteins in the ER; human homolog GPAA1 can complement growth defects of yeast thermosensitive mutant at restrictive temperature""",Verified ORF
7730,12,320775,-0.0301017760147052,0.0494946139754789,0.54345730336278,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7731,12,320834,-0.0547153634123007,0.0497246789728386,0.271922334665568,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7732,12,321460,-0.0189536527835255,0.0495852898923055,0.702510811005295,YLR090W,XDJ1,SGDID:S000004080,ORF,Verified ORF,"""Chaperone with a role in facilitating mitochondrial protein import; ascomycete-specific member of the DnaJ-like family ; closely related to Ydj1p; predicted to be C-terminally prenylated; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7733,12,322104,-0.0390918594186378,0.0606200887518984,0.519432619221555,YLR091W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7734,12,322765,-0.0115150759730094,0.0497364733339403,0.817043625315188,YLR091W,GEP5,SGDID:S000004081,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7735,12,322893,-0.0100736254225748,0.0499290732486374,0.840221578599937,YLR091W,GEP5,SGDID:S000004081,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; null mutant has decreased levels of cardiolipin and phosphatidylethanolamine; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
7736,12,324002,-0.0074468640019878,0.0494317985638901,0.880338445471579,YLR092W,SUL2,SGDID:S000004082,ORF,Verified ORF,"""High affinity sulfate permease; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
7737,12,326764,-0.034015850204085,0.0494002223299978,0.491541864247622,YLR093C,NYV1,SGDID:S000004083,ORF,Verified ORF,"""v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane""",Verified ORF
7738,12,327439,-0.0065601523292808,0.0512385006030269,0.898196793522524,YLR093C,NYV1,SGDID:S000004083,Close to 3'-UTR,Close to 3'-UTR,"""v-SNARE component of the vacuolar SNARE complex; involved in vesicle fusion; inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane""",Verified ORF
7739,12,327719,-0.243969045422666,0.329389029753627,0.459385061491773,YLR093C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7740,12,331041,-0.0330319233088633,0.049931566266126,0.50869514451433,YLR095C,IOC2,SGDID:S000004085,ORF,Verified ORF,"""Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p""",Verified ORF
7741,12,331113,-0.0148705822017362,0.0495306806284436,0.764178666128293,YLR095C,IOC2,SGDID:S000004085,ORF,Verified ORF,"""Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p""",Verified ORF
7742,12,334170,-0.0238980127779502,0.0496312950207856,0.630451745458885,YLR096W,KIN2,SGDID:S000004086,ORF,Verified ORF,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated UPR; regulates HAC1 mRNA translocation ; splicing and translation with KIN1 during ER stress; direct phosphorylation of Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the PM and sites of polarized growth; may regulate septin and cell wall organization; activation loop phosphorylation (T281) required for full kinase activity; orthologous to MARK/PAR-1 ; AMPK family members""",Verified ORF
7743,12,336413,-0.0022340401846477,0.0502125336635868,0.964537637545042,YLR097C,HRT3,SGDID:S000004087,ORF,Verified ORF,"""Putative SCF-ubiquitin ligase F-box protein; based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p ; Skp1p and Ubi4 in large and small-scale studies""",Verified ORF
7744,12,336436,-0.0110956428184506,0.0498335231660318,0.823933429044352,YLR097C,HRT3,SGDID:S000004087,ORF,Verified ORF,"""Putative SCF-ubiquitin ligase F-box protein; based on both genetic and physical interactions and sequence similarity; identified in association with Cdc53p ; Skp1p and Ubi4 in large and small-scale studies""",Verified ORF
7745,12,340645,-0.0259907169346477,0.0498802679591021,0.602650224735675,SUT261,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7746,12,341809,-0.0546975605180897,0.0494215490420009,0.269153376405836,YLR100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7747,12,342319,-0.0292115929028453,0.0494702707122021,0.555241475641144,YLR100W,ERG27,SGDID:S000004090,ORF,Verified ORF,"""3-keto sterol reductase; catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs; mutation is functionally complemented by human HSD17B7""",Verified ORF
7748,12,342533,-0.0403865231221656,0.0496311010492912,0.416345795600034,YLR100W,ERG27,SGDID:S000004090,ORF,Verified ORF,"""3-keto sterol reductase; catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs; mutation is functionally complemented by human HSD17B7""",Verified ORF
7749,12,344627,-0.0396521062034529,0.0492902935432059,0.421672379843859,YLR103C,CDC45,SGDID:S000004093,ORF,Verified ORF,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7750,12,344703,-0.0336260635389343,0.0494952454412294,0.497342552315605,YLR103C,CDC45,SGDID:S000004093,ORF,Verified ORF,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7751,12,345286,-0.0402617435227388,0.0497693560619213,0.419079293410745,YLR103C,CDC45,SGDID:S000004093,ORF,Verified ORF,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7752,12,345678,-0.0548772473146556,0.0494468909825995,0.267831192918806,YLR103C,CDC45,SGDID:S000004093,ORF,Verified ORF,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7753,12,345797,-0.0354021113847174,0.0495786623596089,0.475662305325171,YLR103C,CDC45,SGDID:S000004093,ORF,Verified ORF,"""DNA replication initiation factor; recruited to MCM pre-RC complexes at replication origins; promotes release of MCM from Mcm10p ; recruits elongation machinery; binds tightly to ssDNA ; which disrupts interaction with the MCM helicase and stalls it during replication stress; mutants in human homolog may cause velocardiofacial and DiGeorge syndromes""",Verified ORF
7754,12,346208,-0.0514146795849505,0.0510625509602882,0.314674431225338,SUT262,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7755,12,347029,-0.051152517038301,0.0495396992850419,0.302518592126787,YLR104W,LCL2,SGDID:S000004094,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutant is deficient in cell wall mannosylphosphate and has long chronological lifespan; genetic interactions suggest a role in ER-associated protein degradation (ERAD); SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
7756,12,348244,-0.0237116600338843,0.0495680757253669,0.632686174316733,YLR105C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7757,12,355621,-5.31198189923643e-06,0.0527493957895267,0.999919708127882,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7758,12,355836,-0.006802324131272,0.0503236782424006,0.892553368615447,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7759,12,356572,-0.003843991281293,0.0504902934384946,0.939356198812468,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7760,12,360406,-0.0172514739720256,0.0496071409532668,0.728226270034289,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7761,12,362214,-0.0144129086355607,0.0498503027779194,0.772656368637265,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7762,12,362425,-0.0216546861941186,0.0499975874784869,0.665196021349941,YLR106C,REA1,SGDID:S000004096,ORF,Verified ORF,"""Huge dynein-related AAA-type ATPase (midasin); forms extended pre-60S particle with the Rix1 complex; involved with interaction partners Rsa4p and Ytm1p ; in the ATP-dependent remodeling of the pre-60S particle at successive maturation steps during ribosomal biogenesis; involved in the removal of biogenesis factors including GTPase Nog2p prior to nuclear export; contains a hexameric AAA-motor head domain and a long flexible tail with a MIDAS (metal ion-dependent adhesion site) domain""",Verified ORF
7763,12,364406,-0.0095099451986012,0.0497376739225373,0.848477222400924,YLR107W,REX3,SGDID:S000004097,ORF,Verified ORF,"""RNA exonuclease; required for maturation of the RNA component of RNase MRP; functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA; member of RNase D family of exonucleases""",Verified ORF
7764,12,364988,-0.0116270781077262,0.0498379738624615,0.815665570528563,YLR107W,REX3,SGDID:S000004097,ORF,Verified ORF,"""RNA exonuclease; required for maturation of the RNA component of RNase MRP; functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA; member of RNase D family of exonucleases""",Verified ORF
7765,12,365389,-0.0156889893030955,0.0525089418568042,0.765278383192295,YLR107W,REX3,SGDID:S000004097,Close to 3'-UTR,Close to 3'-UTR,"""RNA exonuclease; required for maturation of the RNA component of RNase MRP; functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA; member of RNase D family of exonucleases""",Verified ORF
7766,12,367673,-0.0123766242868079,0.0496732609135079,0.803381391090475,YLR108C,YLR108C,SGDID:S000004098,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7767,12,367859,-0.0038681827840207,0.0501551586468734,0.938568336029186,YLR108C,YLR108C,SGDID:S000004098,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7768,12,368150,0.0012211175605456,0.0497116415185106,0.980416601396586,YLR108C,YLR108C,SGDID:S000004098,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",Verified ORF
7769,12,369495,-0.0018758237626508,0.0518696004383963,0.971171855299035,YLR109W,AHP1,SGDID:S000004099,Close to 3'-UTR,Close to 3'-UTR,"""Thiol-specific peroxiredoxin; reduces hydroperoxides to protect against oxidative damage; function in vivo requires covalent conjugation to Urm1p""",Verified ORF
7770,12,369873,0.0177634109903163,0.0494856659646631,0.719839068175021,YLR110C,CCW12,SGDID:S000004100,ORF,Verified ORF,"""Cell wall mannoprotein; plays a role in maintenance of newly synthesized areas of cell wall; localizes to periphery of small buds ; septum region of larger buds ; and shmoo tip; CCW12 has a paralog ; YDR134C ; that arose from the whole genome duplication""",Verified ORF
7771,12,371279,0.0114084610103227,0.0496581005003608,0.818426733157029,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7772,12,371365,0.0188324685579529,0.049948428360091,0.706371727119681,YLR113W_NFR/NDR,,,Promoter,Promoter,,Promoter
7773,12,371483,0.0167857634630958,0.0533739883612717,0.753332174558294,YLR111W,YLR111W,SGDID:S000004101,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
7774,12,372955,0.0429850966842036,0.0501266188809229,0.391733673178,YLR113W,HOG1,SGDID:S000004103,Close to 3'-UTR,Close to 3'-UTR,"""Mitogen-activated protein kinase involved in osmoregulation; controls global reallocation of RNAPII during osmotic shock; mediates recruitment/activation of RNAPII at Hot1p-dependent promoters; binds calmodulin; stimulates antisense transcription to activate CDC28; defines novel S-phase checkpoint with Mrc1p that prevent replication/transcription conflicts; nuclear form represses pseudohyphal growth; autophosphorylates; protein abundance increases under DNA replication stress""",Verified ORF
7775,12,373553,0.0444172129065826,0.0522887151445062,0.396200668034722,XUT_12F-150,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
7776,12,376948,0.0487369035880101,0.0496272959338854,0.326743663096768,YLR114C,AVL9,SGDID:S000004104,ORF,Verified ORF,"""Conserved protein involved in exocytic transport from the Golgi; mutation is synthetically lethal with apl2 vps1 double mutation; member of a protein superfamily with orthologs in diverse organisms; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
7777,12,379144,0.0623663688599939,0.0501635359010165,0.214596751508774,YLR115W,CFT2,SGDID:S000004105,ORF,Verified ORF,"""Subunit of the mRNA cleavage and polyadenlylation factor (CPF); required for pre-mRNA cleavage ; polyadenylation and poly(A) site recognition ; 43% similarity with the mammalian CPSF-100 protein.""",Verified ORF
