SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7178,11,409888,-0.0199659179005537,0.0551958101399973,0.717771077930185,YKL015W,PUT3,SGDID:S000001498,ORF,Verified ORF,"""Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes ; constitutively binds PUT1 and PUT2 promoters as a dimer ; undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain""",Verified ORF
7179,11,411456,-0.0381354762124243,0.0536543311886211,0.477700877743561,YKL015W,PUT3,SGDID:S000001498,ORF,Verified ORF,"""Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes ; constitutively binds PUT1 and PUT2 promoters as a dimer ; undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain""",Verified ORF
7180,11,412587,-0.042952433443785,0.054228873660801,0.428858576631959,YKL014C,URB1,SGDID:S000001497,ORF,Verified ORF,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7181,11,415128,-0.0178649836861712,0.0537321997624318,0.739722757107689,YKL014C,URB1,SGDID:S000001497,ORF,Verified ORF,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7182,11,415158,-0.0233057961095938,0.0537328383260452,0.66474605878999,YKL014C,URB1,SGDID:S000001497,ORF,Verified ORF,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7183,11,415583,-0.0136263703347562,0.0539462758523268,0.800730922248472,YKL014C,URB1,SGDID:S000001497,ORF,Verified ORF,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7184,11,417049,0.0107628867779548,0.0539110845421185,0.841875964253515,YKL014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7185,11,421231,-0.017371603741239,0.0541094678956176,0.748365862666017,YKL011C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7186,11,421433,-0.0268661937275304,0.0542460712353101,0.620721048956811,YKL010C,UFD4,SGDID:S000001493,ORF,Verified ORF,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7187,11,425090,0.0050799493902962,0.0537897125085332,0.924812502986097,YKL010C,UFD4,SGDID:S000001493,ORF,Verified ORF,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7188,11,425936,0.0112750242611313,0.0533823466927486,0.832843259042215,YKL010C,UFD4,SGDID:S000001493,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7189,11,425985,0.0080474029617921,0.0533481285336214,0.880182604029296,YKL009W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7190,11,428422,0.0087187117905575,0.0534904676714033,0.870615155634744,YKL008C,LAC1,SGDID:S000001491,ORF,Verified ORF,"""Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine ; functionally equivalent to Lag1p; LAC1 has a paralog ; LAG1 ; that arose from the whole genome duplication""",Verified ORF
7191,11,428816,0.0147466274775783,0.0633906178105575,0.816182714613056,YKL008C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7192,11,430725,0.0559680151106152,0.0542362235868674,0.302811142853056,YKL006C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7193,11,431308,-0.0790510195607182,0.0564695615692051,0.16242531073351,XUT_11F-191,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
7194,11,431573,0.0288105871251038,0.0541237239172779,0.594846346084471,YKL006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7195,11,435067,0.0606168027676883,0.0539321121824433,0.261799508570744,YKL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7196,11,435445,0.0458483673624913,0.0536320048251153,0.393203186790524,YKL005C,BYE1,SGDID:S000001488,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations ; binds RNA polymerase II large subunit""",Verified ORF
7197,11,436668,0.0411093524388558,0.0536934331583393,0.444407554774012,YKL004W,AUR1,SGDID:S000001487,ORF,Verified ORF,"""Phosphatidylinositol:ceramide phosphoinositol transferase; required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance; also known as IPC synthase""",Verified ORF
7198,11,439973,0.0597079317737081,0.0548101962610445,0.276739107250871,CUT238,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7199,11,440174,0.220842918591925,0.292976349058962,0.451477253030741,CEN11,CEN11,SGDID:S000006472,Other features,Centromere,"""Chromosome XI centromere""",reverse complement
7200,11,440451,0.0537180478300857,0.0533721436465395,0.314873659527389,YKR001C,VPS1,SGDID:S000001709,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7201,11,441961,0.0606563277333486,0.0532302924270274,0.255264094625445,YKR001C,VPS1,SGDID:S000001709,ORF,Verified ORF,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7202,11,442302,0.0592039552210258,0.053660384233074,0.270644808033175,YKR001C,VPS1,SGDID:S000001709,ORF,Verified ORF,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7203,11,442829,0.0554094922630283,0.0534788704738124,0.300864423781318,YKR002W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7204,11,443498,0.0473435023601828,0.0533471995264895,0.375435576855969,YKR002W,PAP1,SGDID:S000001710,ORF,Verified ORF,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7205,11,443807,0.0467039906061391,0.0532931855589231,0.381430583210894,YKR002W,PAP1,SGDID:S000001710,ORF,Verified ORF,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7206,11,444125,0.0448503422171938,0.0533700177922235,0.401272104568298,YKR002W,PAP1,SGDID:S000001710,ORF,Verified ORF,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7207,11,444152,0.0547853878738306,0.053383253503196,0.305469207550827,YKR002W,PAP1,SGDID:S000001710,ORF,Verified ORF,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7208,11,444420,0.0445682048155848,0.0534282397643541,0.404749636354226,YKR002W,PAP1,SGDID:S000001710,ORF,Verified ORF,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7209,11,444997,0.057753097516263,0.0542182985289719,0.287515427766672,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7210,11,445026,0.0617180742353078,0.0540296266987294,0.254103300972317,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7211,11,445153,0.0488466544060774,0.0533455029612665,0.360467274434127,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7212,11,445220,0.0761532107084806,0.0538186019618375,0.15795063009477,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7213,11,445373,0.0526577966932852,0.0534867459303101,0.325543147830541,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7214,11,445854,0.0495617217406111,0.0532628212518776,0.352741696769818,YKR003W,OSH6,SGDID:S000001711,ORF,Verified ORF,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7215,11,446795,0.0866598995557469,0.0633375594061188,0.172112550340354,YKR003W,OSH6,SGDID:S000001711,Close to 3'-UTR,Close to 3'-UTR,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7216,11,448760,0.0592917418059032,0.0534109472542308,0.267709548800548,YKR005C,YKR005C,SGDID:S000001713,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
7217,11,449454,0.0583401950855128,0.0535020669448016,0.276268063683668,YKR005C,YKR005C,SGDID:S000001713,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
7218,11,452711,0.0525631035123023,0.0542996055834071,0.333697140793061,YKR008W,RSC4,SGDID:S000001716,ORF,Verified ORF,"""Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling; acetylated (K25) by Gcn5p ; altering replication stress tolerance; contains tandem bromodomains that recognize histone H3 acetylated on K14 (H3K14ac) by Gcn5p""",Verified ORF
7219,11,456846,0.106060543050204,0.0531695864547107,0.0468376401787416,YKR009C,FOX2,SGDID:S000001717,ORF,Verified ORF,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7220,11,457834,0.20435935313905,0.118688883734724,0.0859805048225997,YKR009C,FOX2,SGDID:S000001717,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7221,11,458159,0.0733136392551588,0.199829841527708,0.713928103255775,YKRCdelta8,YKRCdelta8,SGDID:S000007058,Other features,LTR,"""Ty1 LTR""",reverse complement
7222,11,458692,0.0771699720246166,0.0644147776968499,0.231714308745496,tL(CAA)K_NFR/NDR,,,Promoter,Promoter,,Promoter
7223,11,460484,0.0627677639889334,0.0536366715612673,0.242693958733733,YKR010C,TOF2,SGDID:S000001718,ORF,Verified ORF,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",Verified ORF
7224,11,462463,0.0678038884885674,0.0536928772524406,0.207491086335272,SUT237,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7225,11,463057,0.0838298345867087,0.0532070932251446,0.116027902100805,ARS1115,ARS1115,SGDID:S000130139,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
7226,11,463846,0.110016813288833,0.0532412452688242,0.0395212703980794,YKR012C,YKR012C,SGDID:S000001720,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2""",Dubious ORF
7227,11,464832,0.0844610520722998,0.0534579890952343,0.115013480848459,YKR013W,PRY2,SGDID:S000001721,ORF,Verified ORF,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7228,11,465192,0.0635543518154238,0.199839309231254,0.750652298735246,YKR013W,PRY2,SGDID:S000001721,Close to 3'-UTR,Close to 3'-UTR,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7229,11,465260,0.14727602621533,0.105405061078048,0.163219429705582,YKR013W,PRY2,SGDID:S000001721,Close to 3'-UTR,Close to 3'-UTR,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7230,11,465463,0.106599434206455,0.0539228537145949,0.0488321337358712,YKR014C,YPT52,SGDID:S000001722,ORF,Verified ORF,"""Endosomal Rab family GTPase; required for vacuolar protein sorting ; endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress""",Verified ORF
7231,11,466269,0.127837145829012,0.0528553512046203,0.0160846737800106,YKR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7232,11,466959,0.121520370379364,0.0534001202921101,0.023465254636485,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7233,11,467309,0.128739411312104,0.0532190856389804,0.0160662796931054,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7234,11,467328,0.127728756104458,0.052989056921415,0.0164423692070399,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7235,11,467504,0.118086108994653,0.0531687941799835,0.0269873446842471,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7236,11,467546,0.126507795746495,0.0529973537986229,0.0175096104146566,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7237,11,467564,0.123174529615809,0.0530593473733378,0.0208314520662005,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7238,11,467627,0.124977672661483,0.0531046071138749,0.0191492309646428,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7239,11,467651,0.12018444218788,0.0530390285811487,0.0240587210172148,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7240,11,467666,0.115731768380356,0.0533605468254014,0.0307601644668025,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7241,11,467744,0.127244873703432,0.0531729097102803,0.0172313704902775,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7242,11,467777,0.121060446716378,0.0531711359733305,0.0233956897483918,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7243,11,467786,0.117823263506436,0.0532906723882691,0.0276794951894078,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7244,11,469130,0.142129982693364,0.0534694804503456,0.0082145241705499,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7245,11,471802,0.0773288865881676,0.0537899475678302,0.151431007793495,YKR017C,HEL1,SGDID:S000001725,ORF,Verified ORF,"""RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)""",Verified ORF
7246,11,475092,0.046263948972928,0.0537340018367177,0.389832986691974,YKR018C,YKR018C,SGDID:S000001726,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog ; IML2 ; that arose from the whole genome duplication""",Verified ORF
7247,11,476182,0.0496021497321953,0.0534729912501986,0.354243047621325,CUT240,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7248,11,477654,0.0722105798070144,0.0535497454874896,0.178369661589773,YKR019C,IRS4,SGDID:S000001727,ORF,Verified ORF,"""EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog ; TAX4 ; that arose from the whole genome duplication""",Verified ORF
7249,11,480438,0.0387973587131994,0.0539195672341214,0.472283523915755,YKR021W,ALY1,SGDID:S000001729,ORF,Verified ORF,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7250,11,481321,0.036067251337457,0.0541587679832961,0.505875412325714,YKR021W,ALY1,SGDID:S000001729,ORF,Verified ORF,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7251,11,485149,0.046010417435446,0.0548238846885961,0.401902415119824,YKR024C,DBP7,SGDID:S000001732,ORF,Verified ORF,"""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",Verified ORF
7252,11,487422,0.0456239542509477,0.0547232894999927,0.405002021585717,YKR025W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7253,11,487905,0.0311106214399786,0.0539336815837868,0.564421255765843,YKR025W,RPC37,SGDID:S000001733,ORF,Verified ORF,"""RNA polymerase III subunit C37""",Verified ORF
7254,11,489044,0.0046555375180428,0.0541922122434259,0.931588360431707,YKR026C,GCN3,SGDID:S000001734,ORF,Verified ORF,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7255,11,489658,0.0057602472507053,0.0553294582420088,0.917142651226952,YKR026C,GCN3,SGDID:S000001734,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7256,11,490777,0.043935966571568,0.0561003703607405,0.434054074237399,YKRWdelta10,YKRWdelta10,SGDID:S000007062,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
7257,11,491233,0.0272817720351076,0.054431012860319,0.616530521296809,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,0.0242629701594167,0.0543725601615464,0.655700692189197,YKR027W,BCH2,SGDID:S000001735,ORF,Verified ORF,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,-0.0011249573481145,0.0550286526654767,0.983701436450457,YKR027W,BCH2,SGDID:S000001735,ORF,Verified ORF,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7260,11,493686,0.0118470283611596,0.0560319913039739,0.832671193636191,YKR028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7261,11,494217,0.0158522784313393,0.0565160109957914,0.779264516847862,YKR027W,BCH2,SGDID:S000001735,Close to 3'-UTR,Close to 3'-UTR,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,0.0243016060044204,0.0538854025432923,0.652275955272564,YKR028W,SAP190,SGDID:S000001736,ORF,Verified ORF,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,0.0405571819285324,0.053915898599718,0.452413758340879,YKR028W,SAP190,SGDID:S000001736,ORF,Verified ORF,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,0.0302844342698311,0.0544061067724144,0.57812839880914,YKR029C,SET3,SGDID:S000001737,ORF,Verified ORF,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,0.0491799736323084,0.0538373276523818,0.361607275508519,YKR029C,SET3,SGDID:S000001737,ORF,Verified ORF,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,0.026428899285213,0.0537838102910559,0.623455062035184,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,0.0141479723375701,0.0540760914061878,0.793758666375012,YKR036C,CAF4,SGDID:S000001744,ORF,Verified ORF,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
7268,11,515387,-0.0018982458016334,0.0538511810779404,0.97190044015977,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7269,11,515435,0.0058484443494047,0.0540671108703187,0.91392222552334,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7270,11,515606,0.0117742057622768,0.0541257660116637,0.827917732594697,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7271,11,515607,0.0117742057622768,0.0541257660116637,0.827917732594697,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7272,11,515783,0.0095869316155871,0.0537919078405844,0.858650425106649,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7273,11,516249,0.0129338059071031,0.0539547028733659,0.810689557834286,YKR039W,GAP1,SGDID:S000001747,ORF,Verified ORF,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7274,11,516917,-0.0408122564853882,0.0770502937290168,0.596664473346771,YKR039W,GAP1,SGDID:S000001747,Close to 3'-UTR,Close to 3'-UTR,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7275,11,517253,0.0032146803497868,0.0555363092072852,0.953873541320571,ARS1116,ARS1116,SGDID:S000118407,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7276,11,517259,-0.0016494048067112,0.0547646065507361,0.97598990204236,ARS1116,ARS1116,SGDID:S000118407,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
