SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4740,7,963097,-0.0456152940125834,0.0933919627888825,0.625549648187321,YGR236C,SPG1,SGDID:S000003468,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
4741,7,966638,-0.0456832052950162,0.0940486895122707,0.627452917846197,YGR238C,KEL2,SGDID:S000003470,ORF,Verified ORF,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4742,7,967795,-0.0636711051365771,0.0924554473312533,0.491484587561907,YGR238C,KEL2,SGDID:S000003470,ORF,Verified ORF,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4743,7,968722,0.157660859990655,0.143159819281386,0.271519657002919,YGR238C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4744,7,968764,-0.0822468095497996,0.0981404962021742,0.402568745382844,YGR238C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4745,7,969486,0.071155661479399,0.0930840812357614,0.445125575766672,XUT_7F-437,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4746,7,971272,0.061775052521729,0.0925135974843925,0.50473572625782,YGR240C,PFK1,SGDID:S000003472,ORF,Verified ORF,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4747,7,972869,0.055437954674233,0.0925249692856192,0.549445524625122,YGR240C,PFK1,SGDID:S000003472,ORF,Verified ORF,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4748,7,974302,0.024971314341772,0.108423773916848,0.817982617170486,XUT_7F-439,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4749,7,975368,0.0701669069789209,0.0926052255153864,0.449136568751787,YGR241C,YAP1802,SGDID:S000003473,ORF,Verified ORF,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4750,7,975538,0.0620730163392278,0.0925757603637094,0.502970867861906,YGR241C,YAP1802,SGDID:S000003473,ORF,Verified ORF,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4751,7,979301,0.0707915376940573,0.0925883434966773,0.445030286894402,YGR244C,LSC2,SGDID:S000003476,ORF,Verified ORF,"""Beta subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate""",Verified ORF
4752,7,979647,0.0599751025365877,0.092609979117546,0.517658499567149,YGR244C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4753,7,981478,0.0969263605013297,0.096299082538044,0.314857880653283,YGR245C,SDA1,SGDID:S000003477,ORF,Verified ORF,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4754,7,982249,0.0256839236666123,0.11370968322333,0.821431079227149,YGR245C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4755,7,982432,0.0626704295392708,0.0936035602120359,0.503594874116492,YGR245C,SDA1,SGDID:S000003477,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4756,7,982687,0.0510476470656297,0.0930831759693516,0.583757785239985,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4757,7,983018,0.0701078491073404,0.0922968581510637,0.448006148106225,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4758,7,983120,0.0698552911524389,0.177289258630515,0.693805109222176,YGR246C,BRF1,SGDID:S000003478,ORF,Verified ORF,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4759,7,985724,0.0532546036093137,0.236759756044925,0.822163118999858,YGR248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4760,7,985833,0.126913208402165,0.0997627594251098,0.204157159780101,YGR248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4761,7,986494,0.0865516859411643,0.0924027741686103,0.349564365669551,YGR248W,SOL4,SGDID:S000003480,ORF,Verified ORF,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4762,7,987415,0.109534663534119,0.0932414338229362,0.240889627185478,YGR248W,SOL4,SGDID:S000003480,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4763,7,987623,0.0928757839177108,0.0932608088364251,0.319994723629711,YGR249W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4764,7,989361,0.136896698579176,0.0923358484717434,0.139074137843928,YGR249W,MGA1,SGDID:S000003481,ORF,Verified ORF,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4765,7,989510,0.134496998702582,0.0926231621341976,0.14736530009475,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4766,7,989736,0.129064772755072,0.097908580006736,0.188285669460983,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4767,7,992198,0.0516880247731112,0.0923818526205682,0.576172558949547,YGR250C,RIE1,SGDID:S000003482,ORF,Verified ORF,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4768,7,992324,0.0457081970510563,0.0922240066141261,0.620469909813572,YGR250C,RIE1,SGDID:S000003482,ORF,Verified ORF,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4769,7,993818,0.034476546116769,0.0926675093586521,0.710082083152552,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4770,7,994141,-0.0352209161256431,0.0925530235159508,0.703767179350838,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4771,7,995370,-0.0440000837300513,0.0925379574247862,0.634737928980002,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4772,7,995528,-0.0599981842240315,0.0923470860809541,0.516306592621128,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4773,7,995677,-0.0638826601861678,0.0921168840062529,0.488454599683679,YGR251W,NOP19,SGDID:S000003483,ORF,Verified ORF,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4774,7,995895,-0.0635058157745798,0.0920797937459427,0.490847047044931,YGR251W,NOP19,SGDID:S000003483,ORF,Verified ORF,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4775,7,998468,-0.00116322259037,0.0938950370554718,0.990122625104242,YGR253C,PUP2,SGDID:S000003485,ORF,Verified ORF,"""Alpha 5 subunit of the 20S proteasome; involved in ubiquitin-dependent catabolism; human homolog is subunit zeta""",Verified ORF
4776,7,1001397,0.0772258729095448,0.097382148757701,0.428299553881941,YGR254W,ENO1,SGDID:S000003486,ORF,Verified ORF,"""Enolase I ; a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression repressed in response to glucose; protein abundance increases in response to DNA replication stress; N-terminally propionylated in vivo; ENO1 has a paralog ; ENO2 ; that arose from the whole genome duplication""",Verified ORF
4777,7,1002265,0.0582911655895586,0.0975116577482633,0.550365608144103,ARS735,ARS735,SGDID:S000130168,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
4778,7,1004704,0.0896674042528582,0.0919730583640944,0.330262000182513,YGR256W,GND2,SGDID:S000003488,ORF,Verified ORF,"""6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog ; GND1 ; that arose from the whole genome duplication""",Verified ORF
4779,7,1005218,0.119482516103794,0.0917130620047329,0.193496972656331,YGR256W,GND2,SGDID:S000003488,ORF,Verified ORF,"""6-phosphogluconate dehydrogenase (decarboxylating); catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone; GND2 has a paralog ; GND1 ; that arose from the whole genome duplication""",Verified ORF
4780,7,1007125,0.0936001073241116,0.0919096920754259,0.309189097045479,YGR257C,MTM1,SGDID:S000003489,ORF,Verified ORF,"""Mitochondrial protein of the mitochondrial carrier family; high affinity pyridoxal 5'-phosphate (PLP) transporter ; important for delivery of the PLP cofactor to mitochondrial enzymes; involved in mitochondrial iron homeostasis""",Verified ORF
4781,7,1007291,0.0936001073241116,0.0919096920754259,0.309189097045479,YGR257C,MTM1,SGDID:S000003489,ORF,Verified ORF,"""Mitochondrial protein of the mitochondrial carrier family; high affinity pyridoxal 5'-phosphate (PLP) transporter ; important for delivery of the PLP cofactor to mitochondrial enzymes; involved in mitochondrial iron homeostasis""",Verified ORF
4782,7,1007680,0.0708348281629677,0.0942586569703247,0.452856047470553,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4783,7,1008513,0.0774751782228156,0.0920909758169236,0.400755261910893,YGR258C,RAD2,SGDID:S000003490,ORF,Verified ORF,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4784,7,1011080,0.0625772626864054,0.19302075843082,0.745978898687367,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4785,7,1011080,-0.159801857958339,0.180215263775204,0.375829251913335,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4786,7,1011349,-0.0205554145314308,0.0919094543100703,0.823160170956964,YGR258C,RAD2,SGDID:S000003490,Close to 3'-UTR,Close to 3'-UTR,"""Single-stranded DNA endonuclease; cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein""",Verified ORF
4787,7,1011803,0.10813203073248,0.107207849047739,0.313847548119203,YGR259C,YGR259C,SGDID:S000003491,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4788,7,1012575,0.0083965294337819,0.0921610770070432,0.92745915884835,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4789,7,1012595,0.0057298092760353,0.0922789293904709,0.950524485128583,YGR259C,YGR259C,SGDID:S000003491,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W""",Dubious ORF
4790,7,1017880,0.115684957652576,0.0924246561062507,0.211519746315598,YGR262C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4791,7,1020120,0.102022219512956,0.0926846569271812,0.271757463674792,YGR264C,MES1,SGDID:S000003496,ORF,Verified ORF,"""Methionyl-tRNA synthetase; forms a complex with Gus1p ; a glutamyl-tRNA synthetase ; and Arc1p ; which increases the catalytic efficiency of both synthetases; involved in the nuclear export of tRNAs; mutations in human ortholog MARS is associated with pediatric pulmonary alveolar proteinosis ; interstitial lung and liver disease ; and Charcot-Marie-Tooth disease; human MARS gene can complement the yeast null mutant""",Verified ORF
4792,7,1022886,0.025321978386845,0.0922258296246799,0.783811126822862,YGR266W,YGR266W,SGDID:S000003498,ORF,Verified ORF,"""Protein of unknown function; predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane; protein abundance increases in response to DNA replication stress""",Verified ORF
4793,7,1025886,0.0645381481166944,0.0922534774087955,0.484654019122935,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4794,7,1025887,0.0645381481166944,0.0922534774087955,0.484654019122935,YGR267C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4795,7,1026093,0.0480301916380787,0.0920322961329328,0.60207833768257,YGR268C,HUA1,SGDID:S000003500,ORF,Verified ORF,"""Cytoplasmic protein containing a zinc finger domain; sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
4796,7,1027156,0.0936093640908896,0.0924850890986537,0.312156589974065,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4797,7,1027279,0.0997858292111226,0.092164505375443,0.279683889126967,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4798,7,1027302,0.0939705570018993,0.0923027988917636,0.309342721178119,YGR270W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4799,7,1027579,0.0924182379787674,0.0918015905848495,0.314760273159703,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4800,7,1028091,0.0928675520979162,0.0921849866952471,0.314430559510307,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4801,7,1030144,0.0672017032827518,0.09501781548478,0.479875456998753,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4802,7,1030416,0.0787773552317908,0.092877843984292,0.396911139107858,YGR270W,YTA7,SGDID:S000003502,ORF,Verified ORF,"""Chromatin-binding ATPase that regulates histone gene expression; only bromodomain-containing AAA-ATPase in yeast; bromodomain interacts with N-terminal tail of histone H3; relocalizes to cytosol in response to hypoxia; human ortholog ANCCA is coactivator of both estrogen and androgen receptors ; and increased expression of ANCCA is associated with breast and prostate cancers with poor prognoses""",Verified ORF
4803,7,1032231,0.104450699935124,0.0931285033996127,0.262805097537345,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4804,7,1033830,0.0438029161071918,0.0921537650028308,0.634849879183163,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4805,7,1034625,0.0800863820284647,0.0924811935200409,0.387092166075793,YGR271W,SLH1,SGDID:S000003503,ORF,Verified ORF,"""Subunit of ribosome-associated quality control trigger complex (RQT); putative RNA helicase related to Ski2p; involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses; human homolog is ASCC3""",Verified ORF
4806,7,1037933,0.0857050046517734,0.0921929338899331,0.353199710758343,YGR271C-A,EFG1,SGDID:S000007608,ORF,Verified ORF,"""Ribosome biogenesis factor required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus""",Verified ORF
4807,7,1039044,0.0637984381431369,0.0932143673375865,0.494154610227302,YGR273C,YGR273C,SGDID:S000003505,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4808,7,1039428,0.543323894847871,0.215661916651532,0.012198719726774,YGR273C_NFR/NDR,,,Promoter,Promoter,,Promoter
4809,7,1039884,0.0572853948742881,0.091882705160932,0.533383452816728,YGR273C,YGR273C,SGDID:S000003505,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4810,7,1041124,0.0642888830403621,0.0926647001473775,0.488276683382193,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4811,7,1041497,0.0420936023476349,0.0921502004275318,0.648100512309069,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4812,7,1041787,0.0859380299946922,0.0950702964319402,0.366642643232597,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4813,7,1041874,0.0764116468402141,0.0923457599725218,0.408540158003206,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4814,7,1041917,0.0430598904505728,0.0920175213369876,0.640106862519588,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4815,7,1042056,0.035360966022304,0.092286527761485,0.70182807615573,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4816,7,1045046,0.0671396228283742,0.0920463269526088,0.466233861802113,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4817,7,1045136,0.0857698448959255,0.0925731854966567,0.354814772519365,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4818,7,1045777,0.0759802435235223,0.0922017382732003,0.410458947201334,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4819,7,1046298,0.102296744449644,0.0921742791281293,0.267832584991548,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4820,7,1046576,0.0901996071030344,0.0953401864586668,0.344754053825866,YGR278W_NFR/NDR,,,Promoter,Promoter,,Promoter
4821,7,1047015,0.127179294189425,0.0928742178971207,0.171753773072041,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4822,7,1047587,0.109733995583454,0.0935940629452221,0.241808611270843,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4823,7,1048541,-0.123876214053115,0.301493387776063,0.68141320963254,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4824,7,1048542,-0.0257641370804393,0.164624340883969,0.8757263378629,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4825,7,1048545,-0.282428450163218,0.294174694532402,0.337676856194323,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4826,7,1048639,0.082505415500327,0.158662367867467,0.603385196508131,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4827,7,1048750,0.0630480243628093,0.105848721394288,0.551795597079229,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4828,7,1049339,0.0939430975709423,0.0919217590404954,0.307485610241638,YGR279C,SCW4,SGDID:S000003511,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating; SCW4 has a paralog ; SCW10 ; that arose from the whole genome duplication""",Verified ORF
4829,7,1051846,-0.209340773434739,0.191936108713819,0.276157866471231,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4830,7,1051850,0.352540172376559,0.183203289859147,0.0551191626165782,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4831,7,1057307,0.112971098213493,0.0985991383299527,0.252669979871576,YGR281W,YOR1,SGDID:S000003513,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)""",Verified ORF
4832,7,1061773,0.239770464781259,0.0932269493039631,0.0105226562370474,YGR284C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4833,7,1064143,0.146029711442402,0.0920072427093651,0.113372949670245,YGR286C,BIO2,SGDID:S000003518,ORF,Verified ORF,"""Biotin synthase; catalyzes the conversion of dethiobiotin to biotin ; which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant""",Verified ORF
4834,7,1066075,0.194510697962239,0.0933512036351056,0.0379114613564497,G:1064941-1067221,,,Intergenic region,Intergenic region,between YGR286C and YGR287C,Intergenic region
