SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4824,7,1048542,0.239146761216077,0.100096965751031,0.0174118284133811,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4825,7,1048545,0.410606666614951,0.179209507365967,0.0225398287950761,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4826,7,1048639,0.0356811261399257,0.0972640703097303,0.713952229652938,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4827,7,1048750,0.0898602435975156,0.0647316287925422,0.165952555046623,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4828,7,1049339,0.0084174049086031,0.0564210530555781,0.881489632447288,YGR279C,SCW4,SGDID:S000003511,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating; SCW4 has a paralog ; SCW10 ; that arose from the whole genome duplication""",Verified ORF
4829,7,1051846,-0.183937845101545,0.117429762331512,0.118159207207252,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4830,7,1051850,0.144751301375303,0.112610854790924,0.199491143746475,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4831,7,1057307,-0.0272811632940103,0.0605270122085091,0.652462986319782,YGR281W,YOR1,SGDID:S000003513,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)""",Verified ORF
4832,7,1061773,0.0091920397591186,0.0576702981447171,0.873453170360931,YGR284C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4833,7,1064143,-0.0347270958931925,0.0565625988496411,0.539638116260322,YGR286C,BIO2,SGDID:S000003518,ORF,Verified ORF,"""Biotin synthase; catalyzes the conversion of dethiobiotin to biotin ; which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant""",Verified ORF
4834,7,1066075,-0.0032067160770106,0.0575661830858134,0.955608443944519,G:1064941-1067221,,,Intergenic region,Intergenic region,between YGR286C and YGR287C,Intergenic region
4835,7,1066563,0.0031078502063075,0.0565961339511088,0.956239027577546,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4836,7,1066735,0.0195705274290024,0.0587652572783069,0.739310191326161,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4837,7,1067985,-0.048354424061106,0.13826812143682,0.726761206396149,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4838,7,1068261,-0.0721245530280834,0.0778889121105234,0.355082471910931,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4839,7,1068674,-0.0644109491395763,0.10653755732995,0.545843548464123,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4840,7,1068695,0.0308455628487589,0.103055626349602,0.764879793265037,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4841,7,1073937,-0.0623459124648544,0.094148797948856,0.508271199312021,YGR289C,MAL11,SGDID:S000003521,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity maltose transporter (alpha-glucoside transporter); inducible; encoded in the MAL1 complex locus; broad substrate specificity that includes maltotriose; required for isomaltose utilization""",Verified ORF
4842,8,13662,0.0517694502507437,0.056690137287402,0.36176048354153,YHL044W,YHL044W,SGDID:S000001036,ORF,Uncharacterized ORF,"""Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern""",Uncharacterized ORF
4843,8,16664,0.0409870213005833,0.0564447472108401,0.468231606470738,YHL042W,YHL042W,SGDID:S000001034,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum protein; member of DUP380 subfamily of conserved ; often subtelomerically-encoded proteins; may contribute to maintenance of ER and nuclear morphology; null mutants have distorted nuclear envelope shape ; and discontinuous ; misshapen perinuclear ER""",Uncharacterized ORF
4844,8,17315,0.0301812959759086,0.0591297209921575,0.610072674848139,YHL041W_NFR/NDR,,,Promoter,Promoter,,Promoter
4845,8,17627,0.0021082847319781,0.0573366090792218,0.970688934004022,YHL041W,YHL041W,SGDID:S000001033,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4846,8,19058,0.0178816445117347,0.0566557305344243,0.752477967386588,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4847,8,19062,0.0178816445117347,0.0566557305344243,0.752477967386588,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4848,8,19760,0.0245980568672715,0.0565279573243149,0.663720551042982,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4849,8,20879,0.0471920233064085,0.056519089155314,0.404296555082983,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4850,8,21364,0.0398274252269648,0.0565943754200693,0.482061941124878,YHL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4851,8,23859,0.0166121557387343,0.0573299011467649,0.772166725194826,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4852,8,24772,0.0530079541364231,0.0566344686030343,0.349930397161343,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4853,8,24855,0.0264526165740772,0.0570183541494314,0.642982702480807,YHL038C,CBP2,SGDID:S000001030,ORF,Verified ORF,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4854,8,25786,0.0665292449028321,0.0567801154757105,0.24210786212102,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4855,8,26026,0.0941569400914462,0.0570281448543374,0.099615460087383,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4856,8,26028,0.0984212203334022,0.0569612208781874,0.0848872514876273,YHL037C,YHL037C,SGDID:S000001029,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4857,8,29272,0.036946967273218,0.057325847935413,0.519664665307219,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4858,8,31948,0.038520534897152,0.0568357101586089,0.498372719159123,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4859,8,32371,-0.0021451010317753,0.0572598680306352,0.970137371315875,YHL035C,VMR1,SGDID:S000001027,ORF,Verified ORF,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4860,8,33975,0.0098904294407976,0.0568716055904439,0.862037421523169,YHL034C,SBP1,SGDID:S000001026,ORF,Verified ORF,"""Protein that binds eIF4G and has a role in repression of translation; has an RGG motif; found in cytoplasmic P bodies; binds to mRNAs under glucose starvation stress ; most often in the 5' UTR; found associated with small nucleolar RNAs snR10 and snR11; SBP1 has a paralog ; RNP1 ; that arose from the whole genome duplication""",Verified ORF
4861,8,35149,0.0422780929665071,0.0586216957439964,0.47126252453233,YHL033C,RPL8A,SGDID:S000001025,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4862,8,35271,0.0410755639039344,0.0680348116083154,0.546402066441107,YHL033C,RPL8A,SGDID:S000001025,ORF,Verified ORF,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4863,8,35378,0.01943211535092,0.0909189714957755,0.83088097774548,YHL033C,RPL8A,SGDID:S000001025,ORF,Verified ORF,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",Verified ORF
4864,8,36243,0.0858877743519969,0.0698958438281684,0.219966619048453,YHL033C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4865,8,37633,0.0190821060906985,0.0569689721062748,0.737857133633662,YHL032C,GUT1,SGDID:S000001024,ORF,Verified ORF,"""Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p""",Verified ORF
4866,8,37678,0.013696860335493,0.0569733608575409,0.810153414889826,YHL032C,GUT1,SGDID:S000001024,ORF,Verified ORF,"""Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p""",Verified ORF
4867,8,39906,0.0500275082246973,0.0569501415168627,0.380300358974734,YHL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4868,8,40485,0.0555735978122425,0.0568961604312647,0.329359447479725,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4869,8,40881,0.0660115617584031,0.0566291982054726,0.244530597769225,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4870,8,41487,0.0527514948586405,0.0569665859845328,0.355074636173426,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4871,8,42121,0.0521250527646288,0.0568432549438731,0.359770652700307,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4872,8,42238,0.0759472381787313,0.0580011637647295,0.19124751090474,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4873,8,42789,0.089678729898555,0.0579124712318628,0.122392726389941,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4874,8,42932,0.062980517161763,0.0568523245995319,0.268706155779905,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4875,8,43002,0.0627907413905565,0.056801752990773,0.269723259071543,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4876,8,44406,0.0661759697859693,0.0571715565102958,0.247851503860877,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4877,8,44454,0.0738016397132268,0.058023626001735,0.204237429278006,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4878,8,45167,0.0511349319366128,0.0572580967076651,0.37243330460005,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4879,8,45571,0.0841001889407629,0.0568985051352642,0.140279709984311,YHL030W,ECM29,SGDID:S000001022,ORF,Verified ORF,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4880,8,48099,0.0690393670568408,0.0672444841039924,0.3052685714224,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4881,8,48214,0.0119712326646625,0.0567060788894315,0.832923085984315,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4882,8,48235,0.032144481988159,0.0564716746119049,0.569572751609853,YHL028W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4883,8,48299,0.0246430309858956,0.0567541151475783,0.664403443420712,YHL029C,OCA5,SGDID:S000001021,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
4884,8,50901,-0.0437699551054858,0.0577037751973549,0.448640829076927,YHL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4885,8,53019,-0.01548183922045,0.0575671429149221,0.788136553054705,YHL027W,RIM101,SGDID:S000001019,Close to 3'-UTR,Close to 3'-UTR,"""Cys2His2 zinc-finger transcriptional repressor; involved in alkaline responsive gene repression as part of adaptation to alkaline conditions; involved in cell wall assembly; required for alkaline pH-stimulated haploid invasive growth and sporulation; activated by alkaline-dependent proteolytic processing which results in removal of the C-terminal tail; similar to A. nidulans PacC""",Verified ORF
4886,8,53401,-0.0296175749777519,0.056431039734115,0.600020079633172,YHL026C,YHL026C,SGDID:S000001018,ORF,Uncharacterized ORF,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4887,8,53770,-0.0270625631156587,0.0563671653462049,0.631444987538811,YHL026C,YHL026C,SGDID:S000001018,ORF,Uncharacterized ORF,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4888,8,54264,-0.0066425009404109,0.0565737701919594,0.906599490473442,YHL026C,YHL026C,SGDID:S000001018,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery ; while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)""",Uncharacterized ORF
4889,8,54471,-0.0115850866360485,0.057569738006847,0.840630180343002,YHL026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4890,8,56206,-0.0540329817261989,0.0573585653291537,0.346826037596497,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4891,8,56351,-0.0438670591104041,0.0564100935688763,0.437298850272213,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4892,8,56423,-0.0395774719799067,0.0749260344002136,0.597678164371051,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4893,8,56424,0.0175871782938248,0.0852299558580584,0.836636699570544,YHL024W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4894,8,57912,-0.0494842855101029,0.056681443556017,0.383243226136303,YHL024W,RIM4,SGDID:S000001016,ORF,Verified ORF,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4895,8,58345,-0.0502733669491624,0.0562741820260424,0.372270546330761,YHL024W,RIM4,SGDID:S000001016,ORF,Verified ORF,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4896,8,58900,-0.129381993531307,0.0806779207984215,0.109677759193412,YHL024W,RIM4,SGDID:S000001016,Close to 3'-UTR,Close to 3'-UTR,"""Putative RNA-binding protein; involved in regulation of early and middle sporulation genes; forms amyloid-like aggregates under starvation that are active in translational repression""",Verified ORF
4897,8,59614,-0.0295332617880102,0.0563929367685399,0.600812377189167,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4898,8,59645,-0.0451891934275057,0.0562863969964427,0.422605143436127,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4899,8,61846,-0.0206711656113505,0.0565641758905806,0.714997203045913,YHL023C,NPR3,SGDID:S000001015,ORF,Verified ORF,"""Subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of SEAC ; a coatomer-related complex that associates dynamically with the vacuole; Npr3p may have a structural or regulatory role ; supporting Iml1p function as a GAP for the Rag family GTPase Gtr1p ; and leading to inhibition of TORC1 signaling in response to amino acid deprivation; SEACIT is required for non-nitrogen-starvation-induced autophagy; null mutant has meiotic defects; human NPRL3 homolog""",Verified ORF
4900,8,62723,-0.0521916128608942,0.057971142692449,0.368572626524992,YHL023C_NFR/NDR,,,Promoter,Promoter,,Promoter
4901,8,63915,-0.072687700076447,0.0562029955663041,0.19675076421696,YHL022C,SPO11,SGDID:S000001014,ORF,Verified ORF,"""Meiosis-specific protein required for meiotic recombination; makes DNA double-strand breaks (DSB) during meiotic recombination ; homolog pairing ; and synaptonemal complex formation; role in meiotic DSB formation involves a topo-II-like transesterase mechanism; forms monotetrameric complex; covalently linked to DSBs through a 5'-phosphodiester bond between a catalytic tyrosine (Y135) and the DSB 5'- end; sequence similarity to a topo VI subunit from archaea ; fission yeast rec12 and human SPO11""",Verified ORF
4902,8,64292,-0.187274827165532,0.145643011124235,0.199338819700811,YHL022C_NFR/NDR,,,Promoter,Promoter,,Promoter
4903,8,64505,-0.0905039658586057,0.0575600507306962,0.116767577688581,YHL021C,AIM17,SGDID:S000001013,ORF,Verified ORF,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",Verified ORF
4904,8,65889,-0.0098144174411931,0.0568312055796184,0.862990804579192,YHL021C,AIM17,SGDID:S000001013,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays reduced frequency of mitochondrial genome loss""",Verified ORF
4905,8,67613,-0.078151804488833,0.112669564135705,0.488365905218989,YHL020C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4906,8,68955,-0.0963686392634369,0.0562133059994682,0.0873443071380445,YHL019C,APM2,SGDID:S000001011,ORF,Verified ORF,"""Protein of unknown function; homologous to the medium chain of mammalian clathrin-associated protein complex; involved in vesicular transport""",Verified ORF
4907,8,70194,-0.141192296364869,0.0567371010853669,0.0132873925379921,YHL017W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4908,8,71694,-0.0952338887140973,0.0564288816542817,0.0923559841525894,YHL017W,YHL017W,SGDID:S000001009,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4909,8,71740,-0.0954717894691054,0.0563534027989985,0.0911165474769839,YHL017W,YHL017W,SGDID:S000001009,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
