SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4159,7,366066,0.319096640850818,0.181255813740596,0.0791929465012517,YGL076C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4160,7,366778,0.526463321064954,0.238573303318455,0.0279771954079927,YGL076C,RPL7A,SGDID:S000003044,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L7A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; contains a conserved C-terminal Nucleic acid Binding Domain (NDB2); binds to Domain II of 25S and 5.8S rRNAs; homologous to mammalian ribosomal protein L7 and bacterial L30; RPL7A has a paralog ; RPL7B ; that arose from the whole genome duplication""",Verified ORF
4161,7,366931,0.349483888001809,0.17985087360733,0.0527881865342646,YGL075C,MPS2,SGDID:S000003043,ORF,Verified ORF,"""Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog ; CSM4 ; that arose from the whole genome duplication""",Verified ORF
4162,7,367665,0.332227393108234,0.180215210329441,0.0660935673403096,YGL075C,MPS2,SGDID:S000003043,ORF,Verified ORF,"""Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog ; CSM4 ; that arose from the whole genome duplication""",Verified ORF
4163,7,368513,0.301529035807009,0.180919021144832,0.0964706162627967,YGL075C,MPS2,SGDID:S000003043,Close to 3'-UTR,Close to 3'-UTR,"""Essential membrane protein localized at nuclear envelope and SPBs; required for insertion of the newly duplicated spindle pole body into the nuclear envelope; potentially phosphorylated by Cdc28p; MPS2 has a paralog ; CSM4 ; that arose from the whole genome duplication""",Verified ORF
4164,7,370476,0.273372360928655,0.182439135888004,0.134915140459074,YGL073W,HSF1,SGDID:S000003041,ORF,Verified ORF,"""Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses and transient intracellular acidification; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant""",Verified ORF
4165,7,370996,0.291881332247687,0.180312874644829,0.106394299228958,YGL073W,HSF1,SGDID:S000003041,ORF,Verified ORF,"""Trimeric heat shock transcription factor; activates multiple genes in response to highly diverse stresses and transient intracellular acidification; recognizes variable heat shock elements (HSEs) consisting of inverted NGAAN repeats; monitors translational status of cell through an RQC (Ribosomal Quality Control)-mediated translation-stress signal; involved in diauxic shift; posttranslationally regulated; human homolog HSF1 with linker region mutations can complement yeast hsf1 mutant""",Verified ORF
4166,7,371385,0.245618016704888,0.181305748191393,0.176374064516395,YGL071W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4167,7,371466,0.26854348683552,0.180644582144081,0.138017107955783,YGL071W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4168,7,372094,0.213928601495363,0.180679444290106,0.237200648757837,YGL071W,AFT1,SGDID:S000003039,ORF,Verified ORF,"""Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p ; Grx4p ; and Fra2p ; and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog ; AFT2 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4169,7,373509,0.207888840712502,0.181051744748161,0.251651601488494,YGL071W,AFT1,SGDID:S000003039,ORF,Verified ORF,"""Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p ; Grx4p ; and Fra2p ; and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog ; AFT2 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4170,7,373552,0.2299778512993,0.181563754805978,0.206115350204954,YGL071W,AFT1,SGDID:S000003039,ORF,Verified ORF,"""Transcription factor involved in iron utilization and homeostasis; binds consensus site PyPuCACCCPu and activates transcription in response to changes in iron availability; in iron-replete conditions localization is regulated by Grx3p ; Grx4p ; and Fra2p ; and promoter binding is negatively regulated via Grx3p-Grx4p binding; AFT1 has a paralog ; AFT2 ; that arose from the whole genome duplication; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4171,7,374939,0.20297518185494,0.181515872408634,0.264232266771039,YGL068W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4172,7,376215,0.219375314470777,0.183214899282394,0.23196730386729,YGL067W,NPY1,SGDID:S000003035,ORF,Verified ORF,"""NADH diphosphatase (pyrophosphatase); hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; nudix hydrolase family member""",Verified ORF
4173,7,377214,0.154070622996307,0.182139830391125,0.398186026378064,YGL067W,NPY1,SGDID:S000003035,ORF,Verified ORF,"""NADH diphosphatase (pyrophosphatase); hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; nudix hydrolase family member""",Verified ORF
4174,7,377575,0.177923009525113,0.194252484861909,0.360325298859707,YGL067W,NPY1,SGDID:S000003035,Close to 3'-UTR,Close to 3'-UTR,"""NADH diphosphatase (pyrophosphatase); hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; nudix hydrolase family member""",Verified ORF
4175,7,377576,0.120604871019005,0.346864963894004,0.728272893374148,YGL067W,NPY1,SGDID:S000003035,Close to 3'-UTR,Close to 3'-UTR,"""NADH diphosphatase (pyrophosphatase); hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; nudix hydrolase family member""",Verified ORF
4176,7,377578,0.203649447576498,0.193284457355049,0.292775020274757,YGL067W,NPY1,SGDID:S000003035,Close to 3'-UTR,Close to 3'-UTR,"""NADH diphosphatase (pyrophosphatase); hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; nudix hydrolase family member""",Verified ORF
4177,7,377882,0.182021443960942,0.181870240042607,0.317593886937265,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4178,7,378667,0.180840744097591,0.181873576694524,0.320747626417398,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4179,7,379511,0.226407286061728,0.182250477716114,0.214955574376657,YGL066W,SGF73,SGDID:S000003034,ORF,Verified ORF,"""Subunit of DUBm module of SAGA and SLIK; has roles in anchoring deubiquitination module (DUBm) into SAGA and SLIK complexes ; maintaining organization and ubiquitin-binding conformation of Ubp8p ; thereby contributing to overall DUBm activity; involved in preinitiation complex assembly at promoters; relocalizes to cytosol under hypoxia; human homolog ATXN7 implicated in spinocerebellar ataxia ; and can complement yeast null mutant""",Verified ORF
4180,7,388863,0.314605131827666,0.403351425625019,0.435926633010647,ARS717,ARS717,SGDID:S000118457,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
4181,7,389537,0.210453686194007,0.185673034264177,0.257788690613263,YGL061C,DUO1,SGDID:S000003029,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p and Pse1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
4182,7,389749,0.126920180811211,0.185321150278419,0.493877826706232,YGL060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4183,7,390823,0.190083469878777,0.183343339387143,0.300556298351779,YGL060W,YBP2,SGDID:S000003028,ORF,Verified ORF,"""Central kinetochore associated protein; mediates mitotic progression; interacts with several central kinetochore proteins and centromeric histone Cse4p; role in resistance to oxidative stress; similar to Slk19p; YBP2 has a paralog ; YBP1 ; that arose from the whole genome duplication""",Verified ORF
4184,7,392417,0.187177463488877,0.182755927976314,0.306445152293975,YGL059W,PKP2,SGDID:S000003027,ORF,Verified ORF,"""Mitochondrial protein kinase; negatively regulates activity of the pyruvate dehydrogenase complex by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp1p and phosphatases Ptc5p and Ptc6p; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Verified ORF
4185,7,394456,0.252328492247049,0.182782488064456,0.168310851873652,YGL058W,RAD6,SGDID:S000003026,ORF,Verified ORF,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4186,7,394889,-0.0304330184105339,0.471149349019451,0.948534505267528,YGL058W,RAD6,SGDID:S000003026,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4187,7,395909,0.0003334988932529,0.195036887533215,0.998636641987128,YGL057C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4188,7,397324,0.031297622614779,0.182690627040687,0.864074341403386,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4189,7,397449,0.11526190750353,0.182831646888742,0.528823504022985,YGL056C,SDS23,SGDID:S000003024,ORF,Verified ORF,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4190,7,397834,-0.0356572537025149,0.285899987269967,0.900816748868039,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4191,7,398372,0.0761245652228661,0.182723665753483,0.677216664906484,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4192,7,399000,0.092295918124179,0.182306230663308,0.61298414493011,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4193,7,399178,0.0781831439739333,0.182002206952088,0.667768723876238,YGL055W,OLE1,SGDID:S000003023,ORF,Verified ORF,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4194,7,400387,0.160508900102892,0.236283792133974,0.497389425140768,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4195,7,400450,-0.0585336267418394,0.209756027174327,0.780365450770738,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4196,7,400550,-0.0734243339782913,0.345625407615922,0.831887138844318,YGL055W,OLE1,SGDID:S000003023,Close to 3'-UTR,Close to 3'-UTR,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4197,7,407454,-0.0671676801709151,0.182416113513328,0.712936363701817,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4198,7,408316,-0.15562387316935,0.182839741777954,0.395263560714837,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4199,7,408928,-0.195166422215077,0.185920414746081,0.294559938951738,YGL049C,TIF4632,SGDID:S000003017,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4200,7,409806,-0.101719177039451,0.201174736924819,0.613434799815686,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4201,7,409806,-0.403808964776626,0.444129600960666,0.363857388498103,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4202,7,409847,-0.218543884106825,0.181958747929749,0.23053210242286,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4203,7,409966,-0.218445826809248,0.181756600731675,0.230223774727964,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4204,7,411864,-0.234576358443735,0.181902188648961,0.198042830117952,YGL047W,ALG13,SGDID:S000003015,ORF,Verified ORF,"""Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant""",Verified ORF
4205,7,412413,-0.263682422146292,0.183493733536941,0.15160074900432,YGLWdelta10_NFR/NDR,,,Promoter,Promoter,,Promoter
4206,7,412555,-0.294424135575484,0.182572881212056,0.107716593928764,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4207,7,412630,-0.509684488148002,0.492639747637099,0.301564561738469,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4208,7,412630,-0.412296075814413,0.386125181038834,0.286350220778741,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4209,7,412717,-0.316932209873863,0.181792881855589,0.0821396851522065,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4210,7,413438,-0.292552135055231,0.182799871386689,0.110405362901405,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4211,7,413465,-0.265086265470302,0.182239363239691,0.146667272857096,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4212,7,413738,-0.351025163556402,0.183234028860448,0.0562082660187371,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4213,7,413763,-0.335339390574963,0.183510574820271,0.0684901712369713,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4214,7,414263,-0.311519194399065,0.191244449092776,0.104225015148911,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4215,7,414263,-1.24436544807621,0.823280922776479,0.131563091533436,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4216,7,414290,-0.394723395474046,0.182749705042568,0.0314521735707365,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4217,7,414560,-0.32384671919605,0.182094104403976,0.0761892606905017,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4218,7,415645,-0.393495707269316,0.180841041978574,0.0302239437705308,YGL045W,RIM8,SGDID:S000003013,ORF,Verified ORF,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4219,7,416060,-0.363996600475705,0.183065792675029,0.0475462661991574,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4220,7,416657,-0.278520820233188,0.186865644017027,0.13698920556117,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4221,7,416947,-0.368538243956064,0.181512643199911,0.0430680075834021,YGL044C,RNA15,SGDID:S000003012,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4222,7,417098,-0.328003622493075,0.18299401050622,0.0739205809551671,YGL044C,RNA15,SGDID:S000003012,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4223,7,417241,-0.368173324471366,0.18318397253714,0.0452069732849058,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4224,7,417345,-0.36398395156515,0.182395857516788,0.0467487050014461,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4225,7,418232,-0.42553276037168,0.181187129848069,0.0193960777280449,YGL043W,DST1,SGDID:S000003011,ORF,Verified ORF,"""General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress""",Verified ORF
4226,7,418899,-0.443006486895326,0.181980736864795,0.0154132640631249,YGL041W-A,DPC13,SGDID:S000028826,ORF,Uncharacterized ORF,"""Putative mitochondrial protein of unknown function; conserved in fungi; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
4227,7,421296,-0.344392756087649,0.18394157709107,0.0619924557995814,CUT142,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4228,7,423259,-0.284522110937932,0.185162430343937,0.125285095528733,tL(CAA)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4229,7,423701,-0.278854062634956,0.184614632719772,0.131819244552633,YGL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4230,7,424042,-0.269384797666667,0.185323970356667,0.146948857667883,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4231,7,424415,-0.2646143259561,0.184742917315761,0.152931979176991,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4232,7,424620,-0.238266964288378,0.185778037812459,0.20049632846673,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4233,7,424652,-0.199134286597556,0.185111950550789,0.282773511115627,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4234,7,424942,-0.256496264363122,0.186744280817495,0.170463652075752,YGL039W,YGL039W,SGDID:S000003007,ORF,Verified ORF,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4235,7,425235,-0.245671741037885,0.184485507649135,0.183831579635783,YGL039W,YGL039W,SGDID:S000003007,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4236,7,426067,-0.256415247112073,0.185212318828319,0.167098435629553,YGL038C,OCH1,SGDID:S000003006,ORF,Verified ORF,"""Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins""",Verified ORF
4237,7,427479,-0.298921098706521,0.18664624244118,0.110152218310656,CUT143,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4238,7,428717,-0.234376590544868,0.187337634890287,0.211729489957395,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4239,7,430559,-0.350229159172951,0.188505549684344,0.0640120792392201,YGL036W,YGL036W,SGDID:S000003004,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4240,7,432426,-0.33022434675043,0.185928316155554,0.0765803644841291,YGL035C,MIG1,SGDID:S000003003,ORF,Verified ORF,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4241,7,433131,-0.342924463872858,0.186727591305473,0.0671250589708369,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4242,7,433210,-0.0092989482923151,0.258550112180548,0.971329999274482,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4243,7,433461,-0.399051387572157,0.186824747104822,0.033369679131028,YGL034C,YGL034C,SGDID:S000003002,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4244,7,433639,-0.357288725077689,0.187088154853677,0.0569776882840612,YGL035C,MIG1,SGDID:S000003003,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4245,7,433742,-0.346117859836425,0.186553266892535,0.0643825629928789,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4246,7,433809,-0.365592485948366,0.189209084081911,0.0541329477074368,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4247,7,433848,-0.320521170292714,0.190702665107279,0.0936984378755798,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4248,7,433855,0.222512314468902,0.539288488675995,0.680147618826593,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4249,7,433855,-0.32491999943741,0.216289639773855,0.133927889361389,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4250,7,433856,-0.351020091593677,0.191704346944253,0.0679359489946299,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
