SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7949,12,552741,0.184589070301142,0.193563084660711,0.340919576316339,YLR205C,HMX1,SGDID:S000004195,ORF,Verified ORF,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7950,12,552743,0.1734384329482,0.140953268268757,0.219341351730792,YLR205C,HMX1,SGDID:S000004195,ORF,Verified ORF,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7951,12,553350,0.130240297601179,0.139504359973153,0.351152006005957,YLR205C,HMX1,SGDID:S000004195,ORF,Verified ORF,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7952,12,553633,0.0989571064965686,0.13980276372215,0.479515622383024,YLR205C,HMX1,SGDID:S000004195,ORF,Verified ORF,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7953,12,553701,0.122127566357534,0.143008606952642,0.39369104772818,YLR205C,HMX1,SGDID:S000004195,Close to 3'-UTR,Close to 3'-UTR,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7954,12,553702,0.339016966392523,0.431845990281771,0.43295586112792,YLR205C,HMX1,SGDID:S000004195,Close to 3'-UTR,Close to 3'-UTR,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7955,12,553802,0.111301723807046,0.139197903712444,0.424484135396206,YLR205C,HMX1,SGDID:S000004195,Close to 3'-UTR,Close to 3'-UTR,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
7956,12,555317,0.0559797436642433,0.146454141783036,0.702517865438436,YLR206W,ENT2,SGDID:S000004196,ORF,Verified ORF,"""Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog ; ENT1 ; that arose from the whole genome duplication""",Verified ORF
7957,12,556335,0.0596114799282965,0.139640439364294,0.669717746825118,YLR206W,ENT2,SGDID:S000004196,ORF,Verified ORF,"""Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog ; ENT1 ; that arose from the whole genome duplication""",Verified ORF
7958,12,556427,0.0409456909625646,0.140471454254289,0.770849613947019,YLR206W,ENT2,SGDID:S000004196,Close to 3'-UTR,Close to 3'-UTR,"""Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog ; ENT1 ; that arose from the whole genome duplication""",Verified ORF
7959,12,556610,0.0552439330506337,0.140693825869514,0.694812359172788,YLR207W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7960,12,556749,0.0236473196321249,0.140599546134219,0.866530788463417,YLR207W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7961,12,556961,0.0274757230854887,0.140378761831685,0.844937530827216,YLR207W,HRD3,SGDID:S000004197,ORF,Verified ORF,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
7962,12,557450,0.0192952148798551,0.139769831518253,0.890279672958029,YLR207W,HRD3,SGDID:S000004197,ORF,Verified ORF,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
7963,12,557933,-0.0081279873624587,0.140244874674559,0.953816722204385,YLR207W,HRD3,SGDID:S000004197,ORF,Verified ORF,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
7964,12,559220,-0.0519578796577118,0.272586360718884,0.848940172030612,YLR207W,HRD3,SGDID:S000004197,ORF,Verified ORF,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
7965,12,559220,0.11803824502416,0.526940675600696,0.822881675723891,YLR207W,HRD3,SGDID:S000004197,ORF,Verified ORF,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
7966,12,560481,0.0231780253108953,0.141942558624853,0.870382303292376,YLR208W,SEC13,SGDID:S000004198,Close to 3'-UTR,Close to 3'-UTR,"""Structural component of 3 complexes; subunit of the Nup84p nuclear pore subcomplex that contributes to nucleocytoplasmic transport and NPC biogenesis; subunit of the COPII vesicle coat required for ER-to-Golgi transport; subunit of SEACAT ; a subcomplex of the coatomer-related ; vacuolar-associated SEA complex ; that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p) ; a GAP for Gtr1p ; thereby resulting in activation of TORC1 signaling; human SEC13 homolog""",Verified ORF
7967,12,560601,-0.0255114668837102,0.167627607785995,0.879122986651258,YLR208W,SEC13,SGDID:S000004198,Close to 3'-UTR,Close to 3'-UTR,"""Structural component of 3 complexes; subunit of the Nup84p nuclear pore subcomplex that contributes to nucleocytoplasmic transport and NPC biogenesis; subunit of the COPII vesicle coat required for ER-to-Golgi transport; subunit of SEACAT ; a subcomplex of the coatomer-related ; vacuolar-associated SEA complex ; that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p) ; a GAP for Gtr1p ; thereby resulting in activation of TORC1 signaling; human SEC13 homolog""",Verified ORF
7968,12,563476,-0.0162896335157227,0.150457144387013,0.913844937716019,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7969,12,563492,0.156432715994018,0.27989969662448,0.576592198949125,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7970,12,563498,0.0929174124555896,0.279820030977925,0.740040024998446,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7971,12,563504,0.27871494262377,0.280569114427761,0.321199700067814,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7972,12,563514,-0.316828342524646,0.474102593551017,0.504398242918762,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7973,12,563530,0.328097503786286,0.465173644234373,0.481074622844594,YLR210W,CLB4,SGDID:S000004200,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; CLB4 has a paralog ; CLB3 ; that arose from the whole genome duplication""",Verified ORF
7974,12,567889,-0.0886887552593207,0.141199156155402,0.530337316841841,SUT272,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7975,12,568017,-0.262409966023668,0.199627951788997,0.189533064273543,SUT272,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7976,12,568225,-0.0995242036936344,0.141412181717754,0.482028745788116,SUT272,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7977,12,569918,0.0134023060839107,0.140056600519016,0.923819438423306,YLR214W,FRE1,SGDID:S000004204,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
7978,12,569926,-0.0049334911120293,0.139663004166203,0.971841151493772,YLR214W,FRE1,SGDID:S000004204,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
7979,12,570032,0.0466349865244985,0.140448480463697,0.740053578251073,YLR214W,FRE1,SGDID:S000004204,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
7980,12,570630,0.0224835072264283,0.142294826529738,0.874542024879284,YLR214W,FRE1,SGDID:S000004204,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
7981,12,570792,0.0225250551770471,0.140044393431913,0.872309656132016,YLR215C,CDC123,SGDID:S000004205,ORF,Verified ORF,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
7982,12,570843,0.0079537629994256,0.139954511403236,0.954711926987479,YLR215C,CDC123,SGDID:S000004205,ORF,Verified ORF,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
7983,12,570923,0.0455538137003742,0.140838048998988,0.746547360092881,YLR215C,CDC123,SGDID:S000004205,ORF,Verified ORF,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
7984,12,572030,0.0277085286275103,0.144459164598038,0.848002319087881,YLR215C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7985,12,574586,0.0620931452534293,0.139422815227484,0.656333638023008,YLR219W,MSC3,SGDID:S000004209,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
7986,12,575797,0.0361700855343634,0.141036135226679,0.7977452893616,YLR219W,MSC3,SGDID:S000004209,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
7987,12,576016,0.0567808680496964,0.139422644664507,0.684065982258358,YLR219W,MSC3,SGDID:S000004209,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
7988,12,576037,0.0705070359048513,0.139404893531798,0.613332675399565,YLR219W,MSC3,SGDID:S000004209,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
7989,12,576167,0.076628043479761,0.140593295274662,0.586074716514752,YLR219W,MSC3,SGDID:S000004209,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
7990,12,578337,-0.03590373178053,0.144852198260424,0.804383288409824,YLR220W,CCC1,SGDID:S000004210,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants ; which lack the ortholog of mammalian frataxin ; by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress""",Verified ORF
7991,12,581840,-0.0453104891532564,0.139905538756475,0.74623213917597,YLR222C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7992,12,582503,-0.0772630110177765,0.140292550257671,0.58216862571729,YLR223C,IFH1,SGDID:S000004213,ORF,Verified ORF,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
7993,12,583133,-0.0800741027239681,0.139611443098044,0.566637767963526,YLR223C,IFH1,SGDID:S000004213,ORF,Verified ORF,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
7994,12,583478,-0.0788790154148273,0.140189388738145,0.574023316522971,YLR223C,IFH1,SGDID:S000004213,ORF,Verified ORF,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
7995,12,583525,-0.115729145051332,0.141120861837889,0.412728942902711,YLR223C,IFH1,SGDID:S000004213,ORF,Verified ORF,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
7996,12,586321,-0.0945923384284236,0.139364484563584,0.497746950670276,YLR223C,IFH1,SGDID:S000004213,Close to 3'-UTR,Close to 3'-UTR,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
7997,12,589446,-0.147788626412219,0.139441564130128,0.289932645706794,YLR226W,BUR2,SGDID:S000004216,ORF,Verified ORF,"""Cyclin for the Sgv1p (Bur1p) protein kinase; Sgv1p and Bur2p comprise the CDK-cyclin BUR kinase complex which is involved in transcriptional regulation through its phosphorylation of the carboxy-terminal domain (CTD) of the largest subunit of RNA polymerase II (Rpo21p); BUR kinase is also involved in the recruitment of Spt6p to the CTD at the onset of transcription""",Verified ORF
7998,12,591195,-0.118849538827849,0.140703226324591,0.398860295764635,YLR227C,ADY4,SGDID:S000004217,ORF,Verified ORF,"""Structural component of the meiotic outer plaque; outer plaque is a membrane-organizing center that assembles on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane""",Verified ORF
7999,12,591943,-0.0399216660900856,0.145952850118142,0.784610102380914,YLR227C,ADY4,SGDID:S000004217,ORF,Verified ORF,"""Structural component of the meiotic outer plaque; outer plaque is a membrane-organizing center that assembles on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane""",Verified ORF
8000,12,592679,-0.113515795642997,0.141756774759224,0.423798439647369,tL(UAG)L1_NFR/NDR,,,Promoter,Promoter,,Promoter
8001,12,599102,-0.0857620667703405,0.145659562442765,0.55638252573018,YLR227W-B,YLR227W-B,SGDID:S000007376,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
8002,12,599143,-0.106219564142718,0.144518675622278,0.462834498094807,YLR227W-B,YLR227W-B,SGDID:S000007376,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
8003,12,599195,-0.0779224035168689,0.278879952425563,0.780092304687546,YLR227W-B,YLR227W-B,SGDID:S000007376,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
8004,12,599206,-0.115197634414655,0.147243606517839,0.434527015485341,YLR227W-B,YLR227W-B,SGDID:S000007376,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag) ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN); similar to retroviral genes""",transposable_element_gene
8005,12,599986,-0.0876495007418328,0.140622387198848,0.533491924707213,YLR228C,ECM22,SGDID:S000004218,Close to 3'-UTR,Close to 3'-UTR,"""Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion ; after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2 ; up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog ; UPC2 ; that arose from the whole genome duplication""",Verified ORF
8006,12,601489,-0.0227353218125798,0.139483077121688,0.870614075046909,YLR228C,ECM22,SGDID:S000004218,ORF,Verified ORF,"""Sterol regulatory element binding protein; regulates transcription of sterol biosynthetic genes upon sterol depletion ; after relocating from intracellular membranes to perinuclear foci; redundant activator of filamentation with UPC2 ; up-regulating the expression of genes involved in filamentous growth; contains Zn[2]-Cys[6] binuclear cluster; ECM22 has a paralog ; UPC2 ; that arose from the whole genome duplication""",Verified ORF
8007,12,603024,-0.019933925489824,0.140335375429837,0.887125568098561,ARS1218,ARS1218,SGDID:S000118477,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
8008,12,604413,-0.040118063237752,0.140229285989572,0.774977734674871,YLR229C,CDC42,SGDID:S000004219,ORF,Verified ORF,"""Small rho-like GTPase; essential for establishment and maintenance of cell polarity; plays a role late in cell fusion via activation of key cell fusion regulator Fus2p; acts with ESCRT proteins at sites of nuclear envelope and ER fission; mutants have defects in the organization of actin and septins; human homolog CDC42 can complement yeast cdc42 mutant""",Verified ORF
8009,12,605674,-0.127632994173501,0.198623136025376,0.520908110401106,YLR229C,CDC42,SGDID:S000004219,Close to 3'-UTR,Close to 3'-UTR,"""Small rho-like GTPase; essential for establishment and maintenance of cell polarity; plays a role late in cell fusion via activation of key cell fusion regulator Fus2p; acts with ESCRT proteins at sites of nuclear envelope and ER fission; mutants have defects in the organization of actin and septins; human homolog CDC42 can complement yeast cdc42 mutant""",Verified ORF
8010,12,605678,-1.47148290426599,0.550566286167841,0.0078741853189448,YLR229C,CDC42,SGDID:S000004219,Close to 3'-UTR,Close to 3'-UTR,"""Small rho-like GTPase; essential for establishment and maintenance of cell polarity; plays a role late in cell fusion via activation of key cell fusion regulator Fus2p; acts with ESCRT proteins at sites of nuclear envelope and ER fission; mutants have defects in the organization of actin and septins; human homolog CDC42 can complement yeast cdc42 mutant""",Verified ORF
8011,12,606111,-0.0368714893931661,0.139636236386258,0.791892491995226,YLR231C,BNA5,SGDID:S000004221,ORF,Verified ORF,"""Kynureninase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
8012,12,607318,0.0385201288556084,0.141459827063194,0.785547203912963,YLR231C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8013,12,607324,0.0385201288556084,0.141459827063194,0.785547203912963,YLR231C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8014,12,608102,-0.135929626377388,0.140870426688064,0.335242130086645,YLR233C,EST1,SGDID:S000004223,ORF,Verified ORF,"""TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog ; EBS1 ; that arose from the whole genome duplication""",Verified ORF
8015,12,609483,-0.11937238263542,0.140394055410186,0.395753190101779,YLR233C,EST1,SGDID:S000004223,ORF,Verified ORF,"""TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog ; EBS1 ; that arose from the whole genome duplication""",Verified ORF
8016,12,609627,-0.13654347996465,0.140511931322969,0.331836740702082,YLR234W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8017,12,614130,-0.0939538220017383,0.144877028099784,0.517078472514094,YLR237W,THI7,SGDID:S000004227,ORF,Verified ORF,"""Plasma membrane transporter responsible for the uptake of thiamine; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); member of the major facilitator superfamily of transporters; mutation of human ortholog causes thiamine-responsive megaloblastic anemia""",Verified ORF
8018,12,616786,-0.157455051605494,0.140808051255711,0.264231411812618,YLR239C,LIP2,SGDID:S000004229,ORF,Verified ORF,"""Lipoyl ligase; involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups""",Verified ORF
8019,12,618828,-0.115588887774242,0.140795862992842,0.412218607367748,YLR240W,VPS34,SGDID:S000004230,ORF,Verified ORF,"""Phosphatidylinositol (PI) 3-kinase that synthesizes PI-3-phosphate; forms membrane-associated signal transduction complex with Vps15p to regulate protein sorting; activated by the GTP-bound form of Gpa1p; a fraction is localized ; with Vps15p ; to nuclear pores at nucleus-vacuole junctions and may facilitate transcription elongation for genes positioned at the nuclear periphery""",Verified ORF
8020,12,620961,-0.120641665223165,0.141104640723702,0.393142039357711,YLR241W,CSC1,SGDID:S000004231,ORF,Verified ORF,"""Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1""",Verified ORF
8021,12,621603,-0.102648151339468,0.141077689442814,0.467340678561318,YLR241W,CSC1,SGDID:S000004231,ORF,Verified ORF,"""Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1""",Verified ORF
8022,12,622770,-0.0930495583885503,0.141460248696468,0.511108954440624,YLR241W,CSC1,SGDID:S000004231,ORF,Verified ORF,"""Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1""",Verified ORF
8023,12,625064,-0.0847831765873677,0.219254174217877,0.699219456351882,YLR243W,GPN3,SGDID:S000004233,Close to 3'-UTR,Close to 3'-UTR,"""Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p""",Verified ORF
8024,12,626279,-0.111247137282164,0.140291717581853,0.428327879503038,YLR244C,MAP1,SGDID:S000004234,ORF,Verified ORF,"""Methionine aminopeptidase; catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map2p""",Verified ORF
8025,12,627996,-0.174101788762487,0.141356094451258,0.218898239712323,YLR246W,ERF2,SGDID:S000004236,ORF,Verified ORF,"""Subunit of a palmitoyltransferase; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; mutants partially mislocalize Ras2p to the vacuole; palmitoyltransferase is composed of Erf2p and Shr5p""",Verified ORF
8026,12,629746,-0.214086835520247,0.140064909262723,0.127288201957382,YLR247C,IRC20,SGDID:S000004237,ORF,Verified ORF,"""E3 ubiquitin ligase and putative helicase; involved in synthesis-dependent strand annealing-mediated homologous recombination; ensures precise end-joining along with Srs2p in the Yku70p/Yku80p/Lig4p-dependent NHEJ pathway; controls 2-um plasmid copy number by regulating the levels of the Flp1p recombinase; localizes to both the mitochondrion and the nucleus; contains a Snf2/Swi2 family ATPase/helicase and a RING finger domain; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
8027,12,630550,-0.215113980580937,0.141574899973951,0.129547950614615,YLR247C,IRC20,SGDID:S000004237,ORF,Verified ORF,"""E3 ubiquitin ligase and putative helicase; involved in synthesis-dependent strand annealing-mediated homologous recombination; ensures precise end-joining along with Srs2p in the Yku70p/Yku80p/Lig4p-dependent NHEJ pathway; controls 2-um plasmid copy number by regulating the levels of the Flp1p recombinase; localizes to both the mitochondrion and the nucleus; contains a Snf2/Swi2 family ATPase/helicase and a RING finger domain; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
8028,12,630568,-0.224995901388718,0.142033168428643,0.114064542843824,YLR247C,IRC20,SGDID:S000004237,ORF,Verified ORF,"""E3 ubiquitin ligase and putative helicase; involved in synthesis-dependent strand annealing-mediated homologous recombination; ensures precise end-joining along with Srs2p in the Yku70p/Yku80p/Lig4p-dependent NHEJ pathway; controls 2-um plasmid copy number by regulating the levels of the Flp1p recombinase; localizes to both the mitochondrion and the nucleus; contains a Snf2/Swi2 family ATPase/helicase and a RING finger domain; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
