SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7503,12,97108,-0.11086416556794,0.188227337671915,0.556244177592453,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7504,12,97129,-0.46686592114423,0.320862763562092,0.146548770628415,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7505,12,97147,-0.536429991713417,0.316851100430386,0.0913370785944042,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7506,12,97153,-0.401566203364236,0.309089410712104,0.194726265135157,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7507,12,97159,-0.538249561014087,0.310602222671227,0.0839827764473075,YLL024C,SSA2,SGDID:S000003947,ORF,Verified ORF,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation""",Verified ORF
7508,12,98701,0.200571762529885,0.152945870091977,0.190578190398811,CUT246,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
7509,12,100464,0.212819593553131,0.154243930622436,0.168533891815926,YLL022C,HIF1,SGDID:S000003945,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p""",Verified ORF
7510,12,102249,0.218298642762438,0.156385210581487,0.163620897055194,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7511,12,102251,0.226111277366471,0.155370913021236,0.146474943034667,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7512,12,103019,0.206206676819876,0.156293133132252,0.187904390521491,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7513,12,103659,-0.17843946600563,0.308247066810335,0.563036254195046,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7514,12,103886,0.131085789063322,0.156548336774541,0.402962264962404,YLL021W,SPA2,SGDID:S000003944,ORF,Verified ORF,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication""",Verified ORF
7515,12,105616,-0.123978428553608,0.238538583388402,0.603569431084741,YLL020C,YLL020C,SGDID:S000003943,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1""",Dubious ORF
7516,12,109468,0.154471530876177,0.163563646874657,0.345604910195382,YLL018C-A,COX19,SGDID:S000007245,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for cytochrome c oxidase assembly; located in the cytosol and mitochondrial intermembrane space; putative copper metallochaperone that delivers copper to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs""",Verified ORF
7517,12,111438,0.0387323117485125,0.158209640425952,0.806740857871816,YLL018C,DPS1,SGDID:S000003941,ORF,Verified ORF,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7518,12,112028,0.161318635372575,0.158254402470983,0.308728915256598,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7519,12,112101,0.153642410329733,0.156008404862614,0.325380048911478,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7520,12,112139,0.143732776006166,0.1591164036038,0.366972935279346,YLL018C,DPS1,SGDID:S000003941,Close to 3'-UTR,Close to 3'-UTR,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)""",Verified ORF
7521,12,119050,0.147136054328413,0.16437924994128,0.371342950127048,YLL015W,BPT1,SGDID:S000003938,ORF,Verified ORF,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7522,12,122034,-0.15865350607711,0.233434669901421,0.497172529649001,YLL015W,BPT1,SGDID:S000003938,Close to 3'-UTR,Close to 3'-UTR,"""ABC type transmembrane transporter of MRP/CFTR family; found in vacuolar membrane ; involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates ; along with Ycf1p""",Verified ORF
7523,12,122696,0.151166585256567,0.163074848076402,0.354571970139408,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7524,12,123487,0.203421650924455,0.156864006139715,0.19554612705847,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7525,12,123527,0.244445668818265,0.318574076516403,0.443409021515703,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7526,12,123533,0.250599110326947,0.319282118719607,0.433048588619381,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7527,12,123551,0.250599110326947,0.319282118719607,0.433048588619381,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7528,12,124218,0.133867939926273,0.160582512412528,0.405047832543209,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7529,12,124295,0.15220385672484,0.160844395873565,0.344653009365843,YLL013C,PUF3,SGDID:S000003936,ORF,Verified ORF,"""Protein of the mitochondrial outer surface; links the Arp2/3 complex with the mitochondria during anterograde mitochondrial movement; also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins; translationally represses oxidative stress-linked genes; regulates CoQ biosynthesis""",Verified ORF
7530,12,126688,-0.108468898124528,0.165739067054144,0.513244344182932,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7531,12,126769,-0.103487646919174,0.165313035527574,0.531712804251083,YLL012W,YEH1,SGDID:S000003935,ORF,Verified ORF,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog ; YEH2 ; that arose from the whole genome duplication""",Verified ORF
7532,12,127341,-0.0647538721181409,0.261995036121581,0.804930507629434,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7533,12,127342,-0.038034484420447,0.175805926150185,0.828844903072461,YLL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7534,12,128383,-0.0527068427428383,0.166826615505254,0.752236397487218,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7535,12,128716,-0.0657525775114736,0.167923024009773,0.695616799156218,YLL011W,SOF1,SGDID:S000003934,ORF,Verified ORF,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7536,12,129214,0.0753036803324883,0.339648540230364,0.824667383740905,YLL011W,SOF1,SGDID:S000003934,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7537,12,130083,-0.425662410733215,0.302886999659343,0.160796524091192,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7538,12,130083,0.486364552697775,0.354061639325057,0.170415254239018,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7539,12,130108,-0.0420794889392999,0.164966058313761,0.798810108160118,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7540,12,130128,-0.0907537609711495,0.16479525857377,0.582183476183564,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7541,12,130181,-0.0529819331502939,0.164445937659144,0.747503640689049,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7542,12,130212,-0.0263568635317908,0.164569121422299,0.872849166053732,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7543,12,130435,-0.0892351304635137,0.16481654050951,0.588558992806015,YLL010C,PSR1,SGDID:S000003933,ORF,Verified ORF,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7544,12,130643,0.191042953374485,0.359583963805394,0.595552762570882,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7545,12,130666,-0.130326077123956,0.177766922286393,0.463966349448459,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7546,12,130666,0.429683834353931,0.352081003446217,0.223123403430036,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7547,12,130739,-0.130059579448422,0.16337375546909,0.426517007179383,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7548,12,130771,-0.0520173710472762,0.163841122188955,0.751062066605553,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7549,12,130928,-0.0069086232721629,0.164980851270615,0.96662177875865,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7550,12,131003,-0.0265076625193958,0.164413989233081,0.872008341473622,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7551,12,131008,-0.0177603591671835,0.16492959086703,0.914307149300571,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7552,12,131340,-0.0454910671115618,0.164821452551915,0.782707961790992,YLL009C,COX17,SGDID:S000003932,ORF,Verified ORF,"""Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; interacts with the MICOS complex ; and interaction is promoted by copper ions; human homolog COX17 partially complements yeast null mutant""",Verified ORF
7553,12,131587,-0.150896202814872,0.166221603040404,0.364602470731556,YLL008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7554,12,132130,-0.134180493244822,0.164343197757163,0.414784780807906,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7555,12,132144,-0.135729619409268,0.1644761600579,0.409801937019233,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7556,12,132151,-0.135729619409268,0.1644761600579,0.409801937019233,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7557,12,132253,0.484810664540861,0.291729685301273,0.0974308060451015,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7558,12,132253,0.44015690939404,0.399950114650468,0.271851371452453,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7559,12,132610,-0.162550998550782,0.166239207541461,0.328836032961112,YLL008W,DRS1,SGDID:S000003931,ORF,Verified ORF,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7560,12,134496,-0.0740010443194228,0.168699255780838,0.661178714275035,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7561,12,135855,-0.17080779241754,0.173003294675106,0.32416718692344,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7562,12,135989,-0.116679899619542,0.171916937758876,0.497773134008885,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7563,12,136208,-0.14700669646388,0.169962013068166,0.387659919100571,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7564,12,136289,-0.119488874839864,0.170645650429723,0.48425342373272,YLL007C,LMO1,SGDID:S000003930,ORF,Verified ORF,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7565,12,136315,-0.140397514906185,0.170082022300755,0.409662618298192,YLL006W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
7566,12,136527,-0.116133838591396,0.171281596983205,0.498197685368043,YLL006W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7567,12,138153,-0.167808914136986,0.168595106305152,0.320254267512838,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7568,12,138154,-0.161467695815724,0.168658445365541,0.339038254482678,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7569,12,139755,-0.211557830884118,0.171429042811501,0.217992584678569,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7570,12,140997,-0.14684959562142,0.166821046954258,0.379305360549693,YLL004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7571,12,144481,-0.207211604187068,0.168741376572613,0.220271372592421,YLL003W,SFI1,SGDID:S000003926,ORF,Verified ORF,"""Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C""",Verified ORF
7572,12,148120,-0.15256112849935,0.165050916298759,0.355947154050187,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7573,12,148231,-0.182260335086851,0.165120060730836,0.270429637336119,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7574,12,150352,-0.0074550435564604,0.170770667346885,0.965203859219029,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7575,12,150435,-0.14591262772008,0.167292947465999,0.3836930462176,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7576,12,150544,-0.0987520612676667,0.169501798409323,0.560533309347331,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7577,12,150878,1.18758411157917,0.627725912113269,0.0593247655609858,CEN12,CEN12,SGDID:S000006473,Other features,Centromere,"""Chromosome XII centromere""",reverse complement
7578,12,152081,-0.0625214281808506,0.169201557553429,0.711970235672278,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7579,12,152571,-0.161514219007546,0.168373957579633,0.338084882502323,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7580,12,152803,-0.135167191821537,0.167912243967851,0.421368969689355,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7581,12,153157,-0.1841361881038,0.170976183762239,0.282229202391643,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
