SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4756,7,907934,0.0064693271319823,0.0605978091285615,0.915041270334352,YGR204W,ADE3,SGDID:S000003436,CDS,CDS,"""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines ; thymidylate ; methionine ; and histidine; null mutation causes auxotrophy for adenine and histidine""",Verified ORF
4757,7,910755,-0.0036384276781191,0.0605984779576116,0.952156504161584,YGR205W,TDA10,SGDID:S000003437,Close to 3'-UTR,Close to 3'-UTR,"""ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele""",Verified ORF
4758,7,912826,-0.0199746160689931,0.0612422059162903,0.744498327384283,YGR208W,SER2,SGDID:S000003440,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis ; expression is regulated by the available nitrogen source""",Verified ORF
4759,7,918781,-0.0312330382146224,0.0608755029094086,0.608227375004347,YGR213C,RTA1,SGDID:S000003445,CDS,CDS,"""Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein; RTA1 has a paralog ; YLR046C ; that arose from the whole genome duplication""",Verified ORF
4765,7,923812,-0.0355869457477283,0.0603776585101834,0.555966072351587,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4766,7,923971,0.0571412069709698,0.11592492014044,0.622378661343335,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4767,7,924716,0.0064334370649579,0.0605013971623761,0.915376690208193,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4768,7,925457,0.010409975580046,0.0610923249402246,0.86479520719724,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4769,7,926236,0.0027520936885444,0.0610738729350231,0.964083594327979,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4770,7,926565,0.0171767537139092,0.0605643605861506,0.776874329231085,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4771,7,927088,0.0104299821813916,0.0607495406608038,0.863781005025639,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4772,7,929514,0.015188616456579,0.0604350114672179,0.801711807259632,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4773,7,929574,0.0006751114098958,0.0603313815494189,0.991078136463706,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4775,7,931043,-0.086799411860252,0.0604360037940395,0.151825282205768,tG(GCC)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4777,7,933345,-0.0768386724199854,0.0603996879502412,0.204150104862786,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4778,7,935054,-0.0223947716474491,0.06052336161165,0.711590503812574,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4779,7,935666,-0.0392869894162367,0.0603908068098903,0.515762874513645,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4780,7,935765,-0.0404747635189618,0.060242875813258,0.502112450471724,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4782,7,938096,-0.0282665748965636,0.0602378748538024,0.639181210814381,YGR221C,TOS2,SGDID:S000003453,CDS,CDS,"""Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog ; SKG6 ; that arose from the whole genome duplication""",Verified ORF
4783,7,942301,0.0189231112081454,0.06139494436688,0.758097208637292,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4784,7,942359,-0.020146473821616,0.0602176773846973,0.738155119444805,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4785,7,942366,-0.0389129593579985,0.0600846037589055,0.517641303236008,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4786,7,942440,-0.0040658709154565,0.0601927051544436,0.946184036263985,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4787,7,943177,-0.0040658709154565,0.0601927051544436,0.946184036263985,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4788,7,943294,-0.0078640262756075,0.0602823066053201,0.896282101992111,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4789,7,943829,-0.0198700716965687,0.0600996624014854,0.741128673012338,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4793,7,945948,0.0242982662655578,0.0602560903536767,0.687008480283367,YGR225W,AMA1,SGDID:S000003457,CDS,CDS,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",Verified ORF
4796,7,950329,0.0084987626661168,0.0603449631818467,0.888079579802178,YGR229C,SMI1,SGDID:S000003461,CDS,CDS,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4797,7,950863,0.0286245728785837,0.0605564420956627,0.636724734697667,YGR229C,SMI1,SGDID:S000003461,CDS,CDS,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4799,7,952040,0.0476407761067166,0.0606626182233332,0.4327810679572,YGR230W,BNS1,SGDID:S000003462,CDS,CDS,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4800,7,952343,0.0654797511428318,0.0602172751999782,0.277605744728247,YGR230W,BNS1,SGDID:S000003462,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4801,7,954516,0.0893075247664047,0.0601840717484565,0.138726094748431,YGR232W,NAS6,SGDID:S000003464,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin ; also known as p28 ; which interacts with the Rb tumor suppressor and CDK4/6""",Verified ORF
4802,7,955286,0.0893075247664047,0.0601840717484565,0.138726094748431,YGR233C,PHO81,SGDID:S000003465,CDS,CDS,"""Cyclin-dependent kinase (CDK) inhibitor; regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4804,7,962982,0.0787292774693593,0.0600622604469748,0.190779334478447,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4805,7,963056,0.0760703911528586,0.0604333712328793,0.208953143432008,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4806,7,963097,0.0687565137074612,0.0602604736951575,0.254648132431948,YGR236C,SPG1,SGDID:S000003468,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
4807,7,966638,0.0607163045671767,0.060364049267843,0.315183667629244,YGR238C,KEL2,SGDID:S000003470,CDS,CDS,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4808,7,967795,0.0661051861853669,0.0600172464518017,0.271457169098735,YGR238C,KEL2,SGDID:S000003470,CDS,CDS,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4811,7,969486,0.0567184152537158,0.0602959672685924,0.347518883194678,XUT_7F-437,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4812,7,971272,0.0822477434552913,0.0606420538738242,0.175876219143054,YGR240C,PFK1,SGDID:S000003472,CDS,CDS,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4813,7,972869,0.0942886723251211,0.0608035787781466,0.121867425663725,YGR240C,PFK1,SGDID:S000003472,CDS,CDS,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4815,7,975368,0.0798677590473427,0.0601336948816757,0.184980092835054,YGR241C,YAP1802,SGDID:S000003473,CDS,CDS,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4816,7,975538,0.0872634500644495,0.0603643892840917,0.149173414533539,YGR241C,YAP1802,SGDID:S000003473,CDS,CDS,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4817,7,979301,0.0922980105465298,0.0601636193556931,0.125896699268022,YGR244C,LSC2,SGDID:S000003476,CDS,CDS,"""Beta subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate""",Verified ORF
4818,7,979647,0.0927381028969045,0.0607984623451389,0.128070647915101,YGR244C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4821,7,982432,0.0945026252245272,0.0599095118907263,0.115593980730308,YGR245C,SDA1,SGDID:S000003477,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4822,7,982687,0.105837262592883,0.0603776934009056,0.0804838081732791,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4823,7,983018,0.118102896667936,0.0599513074711732,0.0496219711365195,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4824,7,983120,0.11169216674662,0.0601555432237397,0.0641834891002761,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4827,7,986494,0.104631411111056,0.0599358758735426,0.0817291827720647,YGR248W,SOL4,SGDID:S000003480,CDS,CDS,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4828,7,987415,0.103406834015217,0.0601124139466361,0.086268074780521,YGR248W,SOL4,SGDID:S000003480,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4829,7,987623,0.0879909666676089,0.0600572370085276,0.143778676975728,YGR249W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4830,7,989361,0.0460532533351555,0.0605627401948229,0.44750984519655,YGR249W,MGA1,SGDID:S000003481,CDS,CDS,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4831,7,989510,0.0656065999703609,0.060252718974861,0.276959716633667,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4833,7,992198,0.0664547787467419,0.0602792797388384,0.271017952790761,YGR250C,RIE1,SGDID:S000003482,CDS,CDS,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4834,7,992324,0.0765794045035998,0.0607601684736682,0.208373686034821,YGR250C,RIE1,SGDID:S000003482,CDS,CDS,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4835,7,993818,0.0713679332133965,0.061207670515232,0.244403025571292,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4836,7,994141,0.0540295341613372,0.0601328988301791,0.369530386716684,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4837,7,995370,0.0166647065084209,0.0615284550405579,0.78666814589973,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4838,7,995528,-0.026241657408164,0.0603668069071198,0.664043331659879,YGR251W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4839,7,995677,-0.0121316206318483,0.061418421630325,0.843531084706436,YGR251W,NOP19,SGDID:S000003483,CDS,CDS,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4840,7,995895,0.0010572509327887,0.060386761506271,0.986041248501659,YGR251W,NOP19,SGDID:S000003483,CDS,CDS,"""Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome ; required for cleavage of pre-rRNA at A0 ; A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for incorporation of Utp25p into preribosomes""",Verified ORF
4841,7,998468,0.0906085401289705,0.0830663400526796,0.276106072663428,YGR253C,PUP2,SGDID:S000003485,CDS,CDS,"""Alpha 5 subunit of the 20S proteasome; involved in ubiquitin-dependent catabolism; human homolog is subunit zeta""",Verified ORF
4842,8,13662,-0.0003245483213959,0.0605582318814927,0.995726963685209,YHL044W,YHL044W,SGDID:S000001036,CDS,CDS,"""Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern""",Uncharacterized ORF
4843,8,16664,0.0011673683452883,0.0602699353056646,0.9845576836832,YHL042W,YHL042W,SGDID:S000001034,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum protein; member of DUP380 subfamily of conserved ; often subtelomerically-encoded proteins; may contribute to maintenance of ER and nuclear morphology; null mutants have distorted nuclear envelope shape ; and discontinuous ; misshapen perinuclear ER""",Uncharacterized ORF
4845,8,17627,-0.0356570239504511,0.0611472692358601,0.560175748068341,YHL041W,YHL041W,SGDID:S000001033,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4846,8,19058,-0.0444694304823935,0.060412299035409,0.462159329841539,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4847,8,19062,-0.0444694304823935,0.060412299035409,0.462159329841539,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4848,8,19760,-0.0296591670604083,0.060309305234192,0.623177527613393,YHL040C,ARN1,SGDID:S000001032,CDS,CDS,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4849,8,20879,-0.025545459626564,0.0603485325248999,0.672335068884257,YHL040C,ARN1,SGDID:S000001032,CDS,CDS,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4850,8,21364,-0.0252845219451186,0.0604120096349232,0.675810746131678,YHL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4851,8,23859,-0.0215694496628215,0.0611659409891397,0.724570124486327,YHL038C,CBP2,SGDID:S000001030,CDS,CDS,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4852,8,24772,0.0167222691781853,0.0604958192185151,0.782387078464093,YHL038C,CBP2,SGDID:S000001030,CDS,CDS,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4853,8,24855,-0.0013589327491573,0.0608555283193974,0.982196957804806,YHL038C,CBP2,SGDID:S000001030,CDS,CDS,"""Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene""",Verified ORF
4854,8,25786,0.0028042308428637,0.0607003439945387,0.963178608227168,YHL037C,YHL037C,SGDID:S000001029,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4855,8,26026,0.0221422458823806,0.0610705954889315,0.717144569132385,YHL037C,YHL037C,SGDID:S000001029,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4856,8,26028,0.0259221587774883,0.0610169378970625,0.671215457780572,YHL037C,YHL037C,SGDID:S000001029,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
4857,8,29272,-0.0048098261406689,0.0612005565378513,0.937402305249538,YHL035C,VMR1,SGDID:S000001027,CDS,CDS,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4858,8,31948,0.0038253797620903,0.0606812525755633,0.949769891771935,YHL035C,VMR1,SGDID:S000001027,CDS,CDS,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4859,8,32371,-0.0106299045123465,0.0610922176565692,0.861967020899858,YHL035C,VMR1,SGDID:S000001027,CDS,CDS,"""Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog ; YBT1 ; that arose from the whole genome duplication""",Verified ORF
4860,8,33975,-0.0054594356436917,0.0606823542301257,0.92836411900464,YHL034C,SBP1,SGDID:S000001026,CDS,CDS,"""Protein that binds eIF4G and has a role in repression of translation; has an RGG motif; found in cytoplasmic P bodies; binds to mRNAs under glucose starvation stress ; most often in the 5' UTR; found associated with small nucleolar RNAs snR10 and snR11; SBP1 has a paralog ; RNP1 ; that arose from the whole genome duplication""",Verified ORF
4865,8,37633,0.0117974666173397,0.0607907540306825,0.846235212090199,YHL032C,GUT1,SGDID:S000001024,CDS,CDS,"""Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p""",Verified ORF
4866,8,37678,0.003787133842539,0.0607936626950704,0.950363263530343,YHL032C,GUT1,SGDID:S000001024,CDS,CDS,"""Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p""",Verified ORF
4867,8,39906,0.0306490923309845,0.0608087488527026,0.614558662198937,YHL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4868,8,40485,0.0261668333271033,0.0607726738742563,0.667044507040419,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4869,8,40881,0.0347149281894672,0.0605097849596747,0.566530966250773,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4870,8,41487,0.0307057441126055,0.0608336224113087,0.614049690112714,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4871,8,42121,0.0296987939843647,0.0607018179533384,0.624963567532948,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4873,8,42789,0.0617571241529706,0.0619133504211265,0.319216434399475,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4874,8,42932,0.0439423340224303,0.0607202021455071,0.469738082961502,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
4875,8,43002,0.0308371082830553,0.0606885397494084,0.611686007837896,YHL030W,ECM29,SGDID:S000001022,CDS,CDS,"""Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
