SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4247,7,389537,0.264772261142372,0.154747075928419,0.0879595882246067,YGL061C,DUO1,SGDID:S000003029,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Dam1p and Pse1p to connect the DASH complex with microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
4248,7,389749,0.148931438546543,0.156532809451039,0.342032490489333,YGL060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4249,7,390823,0.0030550958016453,0.157092585415972,0.984494913943062,YGL060W,YBP2,SGDID:S000003028,CDS,CDS,"""Central kinetochore associated protein; mediates mitotic progression; interacts with several central kinetochore proteins and centromeric histone Cse4p; role in resistance to oxidative stress; similar to Slk19p; YBP2 has a paralog ; YBP1 ; that arose from the whole genome duplication""",Verified ORF
4250,7,392417,0.0513819030374005,0.1584684282163,0.745947903114597,YGL059W,PKP2,SGDID:S000003027,CDS,CDS,"""Mitochondrial protein kinase; negatively regulates activity of the pyruvate dehydrogenase complex by phosphorylating the ser-133 residue of the Pda1p subunit; acts in concert with kinase Pkp1p and phosphatases Ptc5p and Ptc6p; relocalizes from mitochondrion to cytoplasm upon DNA replication stress""",Verified ORF
4251,7,394456,0.108054949009143,0.15615403120395,0.489406860845314,YGL058W,RAD6,SGDID:S000003026,CDS,CDS,"""Ubiquitin-conjugating enzyme (E2); involved in postreplication repair as a heterodimer with Rad18p ; regulation of K63 polyubiquitination in response to oxidative stress ; DSBR and checkpoint control as a heterodimer with Bre1p ; ubiquitin-mediated N-end rule protein degradation as a heterodimer with Ubr1p ; ERAD with Ubr1p in the absence of canonical ER membrane ligases ; and Rpn4p turnover as part of proteasome homeostasis ; in complex with Ubr2p and Mub1p""",Verified ORF
4254,7,397324,0.123541538137368,0.156841939598347,0.431411440465789,YGL056C,SDS23,SGDID:S000003024,CDS,CDS,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4255,7,397449,0.0727836067986669,0.157275620817555,0.643809058843773,YGL056C,SDS23,SGDID:S000003024,CDS,CDS,"""Protein involved in cell separation during budding; one of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein ; which is implicated in APC/cyclosome regulation; SDS23 has a paralog ; SDS24 ; that arose from the whole genome duplication""",Verified ORF
4257,7,398372,0.103289841450392,0.157247297859954,0.51169738290755,YGL055W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4258,7,399000,0.109802134409304,0.156739545617074,0.484052348805673,YGL055W,OLE1,SGDID:S000003023,CDS,CDS,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4259,7,399178,0.128210881041641,0.158999993413616,0.420579486521869,YGL055W,OLE1,SGDID:S000003023,CDS,CDS,"""Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria""",Verified ORF
4263,7,407454,0.134613893704852,0.156565572570666,0.390486999900467,YGL049C,TIF4632,SGDID:S000003017,CDS,CDS,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4264,7,408316,0.141772049702668,0.156547673069396,0.36575692984904,YGL049C,TIF4632,SGDID:S000003017,CDS,CDS,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4265,7,408928,0.140983528656312,0.155961791035651,0.366632043925182,YGL049C,TIF4632,SGDID:S000003017,CDS,CDS,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); proposed to stimulate the ATPase and helicase activities of eIF4A synergistically with eIF4G based on sequence similarity with Tif4631p; proposed to be required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; associated with Pab1p-mediated poly(A)-tail stimulated ; translation""",Verified ORF
4268,7,409847,0.141593219877813,0.155850482751716,0.364223594733437,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4269,7,409966,0.105992985023294,0.15613838629595,0.49768404549933,YGL049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4270,7,411864,0.159847176484933,0.157094447748456,0.309601682701884,YGL047W,ALG13,SGDID:S000003015,CDS,CDS,"""Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant""",Verified ORF
4271,7,412413,0.153861961118355,0.155844955128727,0.32418364218111,YGLWdelta10_NFR/NDR,,,Promoter,Promoter,,Promoter
4272,7,412555,0.152384876057472,0.156317412623167,0.330305882488438,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4275,7,412717,0.102376375821452,0.156755108243218,0.514118528115828,YGLWdelta10,YGLWdelta10,SGDID:S000006947,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4276,7,413438,0.216597049595851,0.154959193832272,0.163060393439681,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4277,7,413465,0.13129422505378,0.156553725568717,0.402231688373005,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4278,7,413738,0.115374258950562,0.155192653215173,0.457718288003642,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4279,7,413763,0.124572720718957,0.154653949240957,0.421077306799643,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4282,7,414290,0.137003676539454,0.154624165505181,0.376197492826612,YGL045W,RIM8,SGDID:S000003013,CDS,CDS,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4283,7,414560,0.139314091707673,0.151782463310613,0.359322162771061,YGL045W,RIM8,SGDID:S000003013,CDS,CDS,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4284,7,415645,0.146147135113712,0.152016900069984,0.337015471159616,YGL045W,RIM8,SGDID:S000003013,CDS,CDS,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4285,7,416060,0.158036352511613,0.151889954268639,0.298835491969277,YGL045W,RIM8,SGDID:S000003013,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; interacts with ESCRT-1 subunits Stp22p and Vps28p; essential for anaerobic growth; member of the arrestin-related trafficking adaptor family""",Verified ORF
4286,7,416657,0.16566376165991,0.152567502210603,0.27829112573265,YGL044C,RNA15,SGDID:S000003012,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4287,7,416947,0.192009782981761,0.153162094463201,0.210803331372912,YGL044C,RNA15,SGDID:S000003012,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4288,7,417098,0.184699332353991,0.153031087706846,0.228263425970213,YGL044C,RNA15,SGDID:S000003012,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; interacts with the A-rich polyadenylation signal in complex with Rna14p and Hrp1p; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability""",Verified ORF
4289,7,417241,0.279411855890289,0.151593465418851,0.0661430241569195,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4290,7,417345,0.282187769597323,0.153576875166293,0.0669858326432085,YGL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4291,7,418232,0.284742610042315,0.156250431160274,0.069248174694186,YGL043W,DST1,SGDID:S000003011,CDS,CDS,"""General transcription elongation factor TFIIS; enables RNA polymerase II to read through blocks to elongation by stimulating cleavage of nascent transcripts stalled at transcription arrest sites; maintains RNAPII elongation activity on ribosomal protein genes during conditions of transcriptional stress""",Verified ORF
4292,7,418899,0.251429052426148,0.155156291302529,0.106020201871399,YGL041W-A,DPC13,SGDID:S000028826,CDS,CDS,"""Putative mitochondrial protein of unknown function; conserved in fungi; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
4293,7,421296,0.294444331138393,0.156203487704935,0.0602503743497709,CUT142,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4294,7,423259,0.335029732114014,0.153052843781882,0.0292527322629335,tL(CAA)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4295,7,423701,0.342160297045882,0.153605791662557,0.0265423011426691,YGL039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4296,7,424042,0.363483379708021,0.154537743104781,0.0192180533087405,YGL039W,YGL039W,SGDID:S000003007,CDS,CDS,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4297,7,424415,0.340732203263988,0.154420226391944,0.0279905600551137,YGL039W,YGL039W,SGDID:S000003007,CDS,CDS,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4298,7,424620,0.27712375748689,0.152758723639837,0.0705069903353183,YGL039W,YGL039W,SGDID:S000003007,CDS,CDS,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4299,7,424652,0.38131758802775,0.152873743872945,0.0130761903857579,YGL039W,YGL039W,SGDID:S000003007,CDS,CDS,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4300,7,424942,0.321761884732003,0.152361079643264,0.0354025410361849,YGL039W,YGL039W,SGDID:S000003007,CDS,CDS,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4301,7,425235,0.306559120342115,0.152599333204814,0.0453071274509379,YGL039W,YGL039W,SGDID:S000003007,Close to 3'-UTR,Close to 3'-UTR,"""Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols""",Verified ORF
4302,7,426067,0.295705262272203,0.152407484963197,0.0531480448879767,YGL038C,OCH1,SGDID:S000003006,CDS,CDS,"""Mannosyltransferase of the cis-Golgi apparatus; initiates the polymannose outer chain elongation of N-linked oligosaccharides of glycoproteins""",Verified ORF
4303,7,427479,0.395613861248414,0.151875246127102,0.0095797819342885,CUT143,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4304,7,428717,0.374792349505448,0.15220098020324,0.0142748395600506,YGL036W,YGL036W,SGDID:S000003004,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4305,7,430559,0.244556444435638,0.153063280506224,0.110993939862711,YGL036W,YGL036W,SGDID:S000003004,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YGL036W is not an essential gene""",Uncharacterized ORF
4306,7,432426,0.216110816639413,0.153635541230147,0.160412136645903,YGL035C,MIG1,SGDID:S000003003,CDS,CDS,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4307,7,433131,0.277281629382106,0.151941955259111,0.0688583811184029,YGL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4309,7,433461,0.220563586945008,0.152804744637773,0.149785043103464,YGL034C,YGL034C,SGDID:S000003002,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4310,7,433639,0.243474962616821,0.152511907046929,0.111287064088763,YGL035C,MIG1,SGDID:S000003003,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization ; shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state""",Verified ORF
4311,7,433742,0.275472878790835,0.153733143657593,0.0740069449577189,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4312,7,433809,0.220693278376601,0.152643417832789,0.149117910020084,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4317,7,434030,0.233717540340133,0.152870936736271,0.127195882340303,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4318,7,434363,0.225167744717107,0.152506470982391,0.140715385347717,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4319,7,434513,0.221841836174896,0.15289126110744,0.14767406371182,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4320,7,434545,0.239635526231295,0.15240333654044,0.116758945136766,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4321,7,434968,0.245709280872661,0.15381895424308,0.111072926128011,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4323,7,435937,0.230793475653554,0.153010373133407,0.132358961449425,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4324,7,436038,0.340156810492582,0.152345082920521,0.0261883301822361,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4325,7,436063,0.354788198895559,0.151607747788531,0.019831382624984,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4327,7,437491,0.309954896001698,0.152301189925125,0.0425830089365492,YGL031C,RPL24A,SGDID:S000002999,CDS,CDS,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4329,7,438424,0.258250226940857,0.154836492558671,0.0962243582701675,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4330,7,438728,0.253450391633882,0.153948378440171,0.100585052384501,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4335,7,446235,0.272149293679713,0.153715648694917,0.0775115181794033,YGL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4336,7,449305,0.216636888743621,0.155462379816295,0.164345255972926,YGL025C,PGD1,SGDID:S000002993,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4337,7,449489,0.276875432826683,0.154640521037798,0.0742391329206854,YGL025C,PGD1,SGDID:S000002993,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4339,7,455708,0.284716707662544,0.154702387233724,0.0665464595214564,YGL021W,ALK1,SGDID:S000002989,CDS,CDS,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4340,7,455735,0.252160967896441,0.154082935411299,0.102620418649252,YGL021W,ALK1,SGDID:S000002989,CDS,CDS,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4341,7,458896,0.275881495739288,0.155038536273736,0.076028242830566,YGL019W,CKB1,SGDID:S000002987,CDS,CDS,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4342,7,458995,0.250435956161982,0.154545289222545,0.106024334470546,YGL019W,CKB1,SGDID:S000002987,Close to 3'-UTR,Close to 3'-UTR,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4344,7,460296,0.208325007228633,0.155185294965707,0.180320091103434,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4345,7,460447,0.180291271990282,0.155746376942041,0.247811887431683,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4346,7,460988,0.195671570250091,0.154010807746696,0.204741353395804,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4347,7,461431,0.196956595884673,0.154494256003722,0.20320174402341,YGL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4348,7,462915,0.145908084516317,0.158301650393711,0.357309793222239,YGL016W,KAP122,SGDID:S000002984,CDS,CDS,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF
4349,7,465310,0.131463215684103,0.155486913583728,0.398407934998954,YGL015C,YGL015C,SGDID:S000002983,CDS,CDS,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF
4350,7,465688,0.120878696682296,0.156523324428782,0.440469632097812,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4351,7,467332,0.075114012728698,0.155529536302018,0.629425950073331,YGL014W,PUF4,SGDID:S000002982,CDS,CDS,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4352,7,467497,0.115354351233551,0.156033212637926,0.460220067701776,YGL014W,PUF4,SGDID:S000002982,CDS,CDS,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4356,7,469647,0.125735001697756,0.154974619725741,0.417724951295748,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4357,7,469734,0.125652436654005,0.155764087648957,0.420391569488098,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4358,7,471518,0.0954855957885821,0.158006104835348,0.546021857917285,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4359,7,472246,0.179866846374741,0.156492391964271,0.251183726790819,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4360,7,477177,0.169551190888295,0.157338029531251,0.281937574229728,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4361,7,477678,0.206308200881608,0.156114354930673,0.18718397453981,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4362,7,477857,0.197423498896888,0.156174588458106,0.207020851325876,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4363,7,479063,0.218621594733252,0.156436166045951,0.163137002380709,YGL009C,LEU1,SGDID:S000002977,Close to 3'-UTR,Close to 3'-UTR,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4366,7,482519,0.231650245973147,0.158580711808302,0.144967534931683,YGL008C,PMA1,SGDID:S000002976,CDS,CDS,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]""",Verified ORF
4370,7,489418,0.208868828599457,0.15844791725463,0.188285540551548,YGL006W,PMC1,SGDID:S000002974,CDS,CDS,"""Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium; similar to mammalian PMCA1a""",Verified ORF
4371,7,492815,0.195876638679814,0.158559729391786,0.21752209883794,YGL003C,CDH1,SGDID:S000002971,CDS,CDS,"""Activator of anaphase-promoting complex/cyclosome (APC/C); antagonist of the spindle assembly checkpoint; directs ubiquitination of cyclins resulting in mitotic exit; targets the APC/C to specific substrates including: Cdc20p ; Ase1p ; Cin8p ; Fin1p and Clb5p; partially active in metaphase ; and fully active in anaphase; cell-cycle regulated""",Verified ORF
