SNP,Chr,Pos,Effect,SE,ADE17_PGM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6513,10,686946,0.129325309783011,0.143350709485204,0.36758690445848,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6514,10,688164,0.136545494513345,0.14314370974255,0.340784495007827,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6515,10,688208,0.120578997728772,0.14293935855587,0.399482392087483,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6516,10,688286,0.103530794670105,0.143382664929463,0.470736020718767,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6517,10,688646,0.165715696720771,0.142770506213099,0.246542654525991,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6518,10,691082,0.0634797193939441,0.143665822624947,0.658863399986666,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6519,10,691920,0.0537916950734819,0.14437834888463,0.709688725851631,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6520,10,692021,0.0463808923765838,0.143852960504377,0.747326347308766,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6521,10,692100,0.0648729811969879,0.14306883037136,0.650511301767421,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6522,10,694743,-0.0158616598848916,0.142867758888578,0.911660912558751,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6523,10,695220,-0.0304888428233092,0.145089172244738,0.83368069573316,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6524,10,695691,-0.0159970077891371,0.143058230558142,0.911028374823961,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6525,10,695712,-0.0167991798639099,0.143080566672581,0.906601432980014,YJR140C,HIR3,SGDID:S000003901,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6526,10,695757,-0.0308371865415195,0.142672181413367,0.829003348430003,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6527,10,695759,-0.0308371865415195,0.142672181413367,0.829003348430003,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6528,10,695902,-0.0172569687669244,0.143325140056759,0.904231354904261,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6529,10,696080,-0.0558016588996934,0.144306520156846,0.699219889796103,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6530,10,696733,-0.0071002419052087,0.143659276071126,0.960609211347627,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6532,10,697845,-0.0511220781067937,0.14349007640154,0.72184668243411,YJR142W,YJR142W,SGDID:S000003903,CDS,CDS,"""8-oxo-dGTP diphosphatase of the Nudix hydrolase family; converts diphosphates of damaged forms of thiamin to monophosphates; GST fusion protein is a Dbf2p-Mob1p phosphorylation target in a proteome chip analysis; synthetic lethal with PH085 deletion; plays a role in restricting Ty1 transposition""",Verified ORF
6533,10,698466,-0.0022168850292921,0.142739879109467,0.987617372019192,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6534,10,700536,0.0454083190486964,0.1430188884877,0.751052900017951,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6535,10,700558,0.0376402117342254,0.143072725168197,0.792638962883349,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6536,10,701028,0.0566430723258879,0.142997370647854,0.692261219182575,YJR144W,MGM101,SGDID:S000003905,CDS,CDS,"""Protein with a role in mitochondrial DNA recombinational repair; also involved in interstrand cross-link repair; binds to and catalyzes the annealing of single-stranded mtDNA; oligomerizes to form rings and filaments; related to Rad52-type recombination proteins ; with limited overall similarity but sharing conserved functionally important residues; component of the mitochondrial nucleoid ; required for the repair of oxidative mtDNA damage and mitochondrial genome maintenance""",Verified ORF
6538,10,703629,-0.0196433230626067,0.143191552438888,0.89096503964771,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6539,10,703809,-0.0364311842616089,0.142944935936532,0.798978360019363,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6540,10,703814,-0.0330662968021259,0.14316756435157,0.817477966827137,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6541,10,705116,0.0500103828816462,0.142594069118843,0.726008721278556,YJR147W,HMS2,SGDID:S000003908,CDS,CDS,"""Protein with similarity to heat shock transcription factors; overexpression suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant; HMS2 has a paralog ; SKN7 ; that arose from the whole genome duplication""",Verified ORF
6542,10,705376,0.086017272872486,0.143662391498129,0.549726337193544,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6543,10,705423,0.0745304432501956,0.142815171866822,0.602090628678289,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6544,10,709369,0.05906322163404,0.142673895039884,0.679144873308418,YJR150C,DAN1,SGDID:S000003911,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6545,10,711335,0.0003491040191417,0.144668831546675,0.998075969553486,YJR151C,DAN4,SGDID:S000003912,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6549,10,712403,0.0596831874353952,0.142704576395465,0.676034030709581,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6550,10,712477,0.0596831874353951,0.142704576395465,0.676034030709581,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6551,10,712640,0.0569563525283654,0.142892132395846,0.690431281327779,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6554,10,713291,0.0499007349081365,0.143600912543853,0.728425860983785,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6555,10,713298,0.0834598775328093,0.143602523745428,0.561485522626176,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6556,10,713372,0.0653237468339225,0.142915801118329,0.647895742441934,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6557,10,713455,0.0666775131582903,0.143066480137511,0.641460255857374,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6558,10,713844,0.0400976324675439,0.143026773280278,0.779372806276787,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6559,10,713845,0.0533459903728773,0.143245454933407,0.709811349067515,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6560,10,714773,0.0369653497376781,0.14306983295388,0.796269803156855,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6568,10,715567,0.0435980020147026,0.143123350532908,0.76083633390093,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6569,10,715574,0.0435980020147026,0.143123350532908,0.76083633390093,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6570,10,717717,0.0079925680692626,0.144292391956862,0.955857926351472,YJR151C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6571,10,719602,0.0354030342348631,0.144691618108136,0.806846973540465,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6574,10,719708,-0.0425595020668513,0.14713286404327,0.772553008182648,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6575,10,720081,-0.0244301059659253,0.143557902642764,0.864969234834893,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6577,10,722130,-0.0216966823328202,0.145118406873795,0.881236441804907,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6578,10,722262,-0.0317033977986904,0.144375966447181,0.826318053481507,YJR153W_NFR/NDR,,,Promoter,Promoter,,Promoter
6579,10,722536,-0.121866903943524,0.146103921743234,0.40478245894963,YJR153W,PGU1,SGDID:S000003914,Close to 3'-UTR,Close to 3'-UTR,"""Endo-polygalacturonase; pectolytic enzyme that hydrolyzes the alpha-1,4-glycosidic bonds in the rhamnogalacturonan chains in pectins""",Verified ORF
6580,10,724256,-0.0239566947384841,0.143788130104547,0.867771472717982,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6581,10,724374,-0.0237712270706212,0.143870875128458,0.868860583023574,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6582,10,724397,-0.0528561750047247,0.144429317171818,0.714609894977689,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6583,10,724819,0.0153940798517014,0.147106243444971,0.916716145458048,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6585,10,725678,0.121193805751733,0.143518317540484,0.398990846087477,YJR154W_NFR/NDR,,,Promoter,Promoter,,Promoter
6586,10,726314,0.0694625156443728,0.143256536466487,0.628060802595514,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6587,10,726437,0.0785841011133446,0.143407019385883,0.584052345762381,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6588,10,726757,0.110241567896563,0.143202245642008,0.44191482847392,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6589,10,726837,0.116715892506855,0.143742264297143,0.417350116597468,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6590,10,726842,0.116715892506855,0.143742264297143,0.417350116597468,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6591,10,727369,0.134881866539498,0.144228173613641,0.350325690124003,YJR155W_NFR/NDR,,,Promoter,Promoter,,Promoter
6592,10,727432,0.0667431439755666,0.1435815334454,0.642329124727606,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6593,10,728001,0.0707486266332452,0.143827153088862,0.623095538215158,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6594,10,728402,0.0601909216874651,0.143675558753843,0.675517406428434,YJR155W,AAD10,SGDID:S000003916,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6600,11,833,-0.0240703633806039,0.207073026803497,0.907527691165399,ACS_11_773_-_NFR/NDR,,,Promoter,Promoter,,Promoter
6620,11,3477,-0.062391388667897,0.145680710176382,0.668712196249027,YKL223W,YKL223W,SGDID:S000001706,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6621,11,3599,-0.0997511589533583,0.145528722071855,0.493516391819145,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6622,11,3638,-0.11812011195645,0.1444982688763,0.414222687827479,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6623,11,3640,-0.103321929845566,0.144159200458803,0.474020173941903,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6624,11,3696,-0.136168910289008,0.145529842440825,0.350079222837472,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6625,11,3898,-0.0970900380143818,0.144773269640699,0.502891535436855,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6626,11,3926,-0.08615834215374,0.144606653426931,0.55168281613015,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6628,11,4436,-0.0742260273147207,0.143259991606147,0.604698346180277,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6629,11,5087,-0.0702682477688327,0.142812290184303,0.623002408362867,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6630,11,5434,-0.0696716159895143,0.143496483323352,0.627602790992084,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6631,11,5655,-0.0420417018795446,0.144406826629093,0.771120010027954,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6632,11,5676,-0.0644126654546043,0.14510373514886,0.657381298725016,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6634,11,6055,-0.0862468264062317,0.144940795329145,0.552192189719332,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6635,11,6097,-0.0655916266442927,0.142996698824341,0.646736714263098,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6636,11,6138,-0.0802448209907817,0.143200838251691,0.575585560128441,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6637,11,6167,-0.083322746871229,0.143423382274214,0.561640492108305,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6638,11,6715,-0.0731598928764097,0.142857712898044,0.60888922765029,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6639,11,6833,-0.0875711311821122,0.142785200449577,0.540068474732243,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6640,11,7228,-0.068936245865751,0.143148354647032,0.630408389454334,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6649,11,8044,-0.0753575445384155,0.143344732539494,0.599420835520428,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6650,11,8079,-0.0963911913414234,0.144089422974839,0.503953238836692,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6651,11,8196,-0.112376032857766,0.143367220119376,0.433663419734866,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6652,11,8305,-0.0867378315297894,0.144791887222563,0.549522630247974,ARS1102,ARS1102,SGDID:S000130137,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
6653,11,8317,-0.0668579022193742,0.144176150914252,0.643131503165159,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6655,11,8390,-0.0970779598900064,0.14445396430237,0.502001717822112,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6656,11,8603,-0.0840707662886946,0.14411821901502,0.560033000511977,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6657,11,8720,-0.12207814239669,0.143705499047882,0.396177644029984,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6658,11,8789,-0.127264897828857,0.143741061629912,0.37655652749653,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6659,11,8867,-0.116433168199019,0.14576146544261,0.424947832154106,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6663,11,9097,-0.0922669655852088,0.146165357089557,0.528285222139572,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6664,11,9262,-0.0660280496756352,0.143325913760529,0.645308540500769,YKL220C,FRE2,SGDID:S000001703,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
