SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4550,7,682093,-0.0327263836712692,0.134364723564868,0.807710144358112,YGR097W,ASK10,SGDID:S000003329,CDS,CDS,"""Regulator of the Fps1p glycerol channel; under nonstress conditions ; binds to Fps1p to positively regulate glycerol transport; under osmotic stress ; multiple phosphorylation by Hog1p causes Ask10p to dissociate from Fps1p; forms homodimers and heterodimerizes with paralog Rgc1p; phosphorylated in response to oxidative stress; has a role in destruction of Ssn8p; associates with RNA polymerase II holoenzyme""",Verified ORF
4551,7,684139,-0.0334177501299731,0.137781138454493,0.80850086572142,YGR098C,ESP1,SGDID:S000003330,CDS,CDS,"""Separase/separin ; a caspase-like cysteine protease; cleaves Mcd1p/Scc1p ; a mitotic cohesin complex subunit ; resulting in the dissociation of cohesin from chromatin and sister chromatid separation; cleaves meiotic-cohesin subunit Rec8p along chromosome arms in meiosis I and at centromeric sites during meiosis II; inhibits PP2A-Cdc55p to promote mitotic exit; inhibited by Pds1p (securin); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4552,7,688776,-0.111090481246189,0.134357279641566,0.408892588530352,YGR099W,TEL2,SGDID:S000003331,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats ; required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
4553,7,689845,-0.106234985559117,0.134740690581203,0.43096838486735,YGR099W,TEL2,SGDID:S000003331,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats ; required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
4554,7,698308,-0.170515437726893,0.136509820344917,0.212453427188435,YGR104C,SRB5,SGDID:S000003336,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; required for proper termination of transcription for some genes; involved in telomere maintenance""",Verified ORF
4558,7,702818,-0.266757540018538,0.133735761764537,0.0468484263031021,YGR107W,YGR107W,SGDID:S000003339,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4559,7,702968,-0.220554853810455,0.135098056815375,0.103454515337419,YGR107W,YGR107W,SGDID:S000003339,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4560,7,703750,-0.208151503784752,0.134875160569277,0.123656360948993,YGR108W,CLB1,SGDID:S000003340,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4561,7,704214,-0.351691801977115,0.133050899450521,0.008576558540738,YGR108W,CLB1,SGDID:S000003340,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4562,7,705337,-0.317191463791056,0.133414917647869,0.017963419719332,YGR108W,CLB1,SGDID:S000003340,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4563,7,705700,-0.380399001705088,0.133006120825458,0.004488232131518,YGR109C,CLB6,SGDID:S000003341,CDS,CDS,"""B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1; CLB6 has a paralog ; CLB5 ; that arose from the whole genome duplication""",Verified ORF
4566,7,713462,-0.367500856820586,0.134273758510042,0.0065149249743675,YGR110W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4567,7,713788,-0.3858338153076,0.133142754514801,0.003991361604967,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4568,7,714424,-0.349814119865384,0.13404249870856,0.0094472183401431,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4569,7,714599,-0.371757012596986,0.134662315093482,0.0060697079502934,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4573,7,716049,-0.353176840452252,0.133399253872057,0.0084721064271299,YGR111W,YGR111W,SGDID:S000003343,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
4574,7,717567,-0.35293310817987,0.135857354961838,0.009774558911896,YGR112W,SHY1,SGDID:S000003344,CDS,CDS,"""Mitochondrial inner membrane protein required for complex IV assembly; associates with complex IV assembly intermediates and complex III/complex IV supercomplexes; similar to human SURF1 involved in Leigh Syndrome; complex IV is also known as cytochrome c oxidase""",Verified ORF
4575,7,719360,-0.363150212564393,0.133121162865966,0.0066912080785184,YGR113W,DAM1,SGDID:S000003345,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4576,7,719697,-0.350029543454612,0.133848056863799,0.0093019784663098,YGR113W,DAM1,SGDID:S000003345,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4577,7,719941,-0.204708563568657,0.133861391850847,0.12709614839002,YGR113W,DAM1,SGDID:S000003345,Close to 3'-UTR,Close to 3'-UTR,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4578,7,722595,-0.207559251187522,0.135974849872787,0.127792488507183,YGR116W,SPT6,SGDID:S000003348,CDS,CDS,"""Nucleosome remodeling protein; functions in various aspects of transcription ; chromatin maintenance ; and RNA processing; required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region; required for H3K36 trimethylation but not dimethylation by Set2p""",Verified ORF
4579,7,725198,-0.209526128321901,0.133821185349761,0.118310820573537,YGR117C,YGR117C,SGDID:S000003349,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
4580,7,726885,-0.174331335408426,0.134179622149927,0.194710000141793,YGR118W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4583,7,727961,-0.161422220642496,0.13537611588844,0.233906120441281,YGR118W,RPS23A,SGDID:S000003350,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit; required for translational accuracy; homologous to mammalian ribosomal protein S23 and bacterial S12; RPS23A has a paralog ; RPS23B ; that arose from the whole genome duplication; deletion of both RPS23A and RPS23B is lethal""",Verified ORF
4584,7,729111,-0.227363944189825,0.13464091447815,0.0921659725602115,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4585,7,729257,-0.0841562764324727,0.134286511547991,0.53126624952667,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4586,7,729377,-0.0884500862251765,0.135101651172032,0.513091871439245,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4587,7,729692,-0.115384449169529,0.134220768876353,0.390559001318045,YGR119C,NUP57,SGDID:S000003351,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4588,7,730604,-0.11148076473016,0.134496821823224,0.407736453206979,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
4589,7,730706,-0.126005930506539,0.136126123578594,0.355257284596637,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
4591,7,732233,-0.133607826631377,0.134689880555603,0.32189341147269,YGR121C,MEP1,SGDID:S000003353,CDS,CDS,"""Ammonium permease; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes the human Rh factors; expression is under the nitrogen catabolite repression regulation; activity regulated by TORC1 effectors ; Npr1p and Par32p; human homolog RHCG complements yeast null mutant; mutations in human homolog RHCG implicated in metabolic acidosis; MEP1 has a paralog ; MEP3 ; that arose from the whole genome duplication""",Verified ORF
4593,7,738918,-0.130819758943921,0.134868415985671,0.332720252914388,YGR123C,PPT1,SGDID:S000003355,Close to 3'-UTR,Close to 3'-UTR,"""Protein serine/threonine phosphatase; regulates Hsp90 chaperone by affecting its ATPase and cochaperone binding activities; has similarity to human phosphatase PP5; present in both the nucleus and cytoplasm; expressed during logarithmic growth""",Verified ORF
4594,7,739112,-0.141883158901586,0.134733510874933,0.293031437972057,tI(AAU)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4595,7,739245,-0.11285259401127,0.134080899984877,0.400539503324182,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4596,7,739354,-0.106485573462951,0.134300965227448,0.428375870064112,YGR124W,ASN2,SGDID:S000003356,Close to 3'-UTR,Close to 3'-UTR,"""Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog ; ASN1 ; that arose from the whole genome duplication""",Verified ORF
4597,7,751217,-0.102962637566293,0.134276938008447,0.443717010485382,YGR129W,SYF2,SGDID:S000003361,Close to 3'-UTR,Close to 3'-UTR,"""Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest""",Verified ORF
4598,7,753356,-0.0877682873519705,0.134674593626087,0.515014698434669,YGR130C,YGR130C,SGDID:S000003362,CDS,CDS,"""Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)""",Verified ORF
4599,7,754860,-0.0307762730390624,0.134472036750208,0.819104469170937,YGR131W,FHN1,SGDID:S000003363,CDS,CDS,"""Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif ; which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog ; NCE102 ; that arose from the whole genome duplication""",Verified ORF
4601,7,757758,0.0095313150878305,0.137983871764173,0.944968575685366,YGR133W,PEX4,SGDID:S000003365,Close to 3'-UTR,Close to 3'-UTR,"""Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis""",Verified ORF
4602,7,758060,-0.007174664214688,0.135245673888663,0.957722777407685,YGR134W,CAF130,SGDID:S000003366,CDS,CDS,"""Subunit of the CCR4-NOT transcriptional regulatory complex; CCR4-NOT complex is evolutionarily-conserved and involved in controlling mRNA initiation ; elongation ; and degradation""",Verified ORF
4603,7,762339,-0.0183052534187363,0.137227532885105,0.893958240417094,YGR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4604,7,762575,-0.0405949664344513,0.136685845332976,0.766645265739276,YGR136W,LSB1,SGDID:S000003368,CDS,CDS,"""Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein (WASP) ; via an N-terminal SH3 domain ; and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog ; PIN3 ; that arose from the whole genome duplication""",Verified ORF
4606,7,766310,-0.0577066629675869,0.134955087711576,0.669203807789557,YGR138C,TPO2,SGDID:S000003370,Close to 3'-UTR,Close to 3'-UTR,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; TPO2 has a paralog ; TPO3 ; that arose from the whole genome duplication""",Verified ORF
4607,7,767102,-0.00959307713419,0.134248172854328,0.943073888156979,YGR140W,CBF2,SGDID:S000003372,Close to 3'-UTR,Close to 3'-UTR,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4608,7,768955,0.0155743618350045,0.134706081259939,0.908021542951008,YGR140W,CBF2,SGDID:S000003372,CDS,CDS,"""Essential kinetochore protein; component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex ; ubiquitinated in vivo; sumoylated in an Mms21p-dependent manner; relative distribution to the spindle pole body decreases upon DNA replication stress""",Verified ORF
4610,7,776465,-0.025870097112406,0.136425902273461,0.849710057792244,YGR143W,SKN1,SGDID:S000003375,CDS,CDS,"""Protein involved in sphingolipid biosynthesis; type II membrane protein; SKN1 has a paralog ; KRE6 ; that arose from the whole genome duplication""",Verified ORF
4611,7,779852,-0.0271100593205559,0.13482908898481,0.840759792778381,YGR144W,THI4,SGDID:S000003376,Close to 3'-UTR,Close to 3'-UTR,"""Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents""",Verified ORF
4612,7,783183,0.0673412457715998,0.135172802921426,0.618662937088718,YGR145W,ENP2,SGDID:S000003377,CDS,CDS,"""Component of the SSU; required for pre-18S rRNA processing ; biogenesis of the small ribosomal subunit; interacts with U3 snoRNA ; Mpp10p and Bfr2p; contains WD repeats ; and has homology to Spb1p""",Verified ORF
4613,7,784494,0.0515929282957792,0.134852732097197,0.702256119377357,YGR146C,ECL1,SGDID:S000003378,CDS,CDS,"""Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation""",Verified ORF
4616,7,785343,0.0537143591076722,0.135276495807065,0.691555145765481,YGR146C-A,YGR146C-A,SGDID:S000028638,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
4617,7,785665,0.0107386963694924,0.134671168173334,0.936489127968847,YGR146C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
4618,7,788486,0.0299248242733948,0.134100543170782,0.823546167020051,YGR149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4619,7,789160,0.0523339771502985,0.13445847103713,0.697347817215634,YGR149W,GPC1,SGDID:S000003381,CDS,CDS,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4621,7,790984,-0.0490437381494672,0.134893996326634,0.716394956783639,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4622,7,791524,-0.0598523321586385,0.135471834755394,0.658899786860852,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4623,7,791720,-0.0889420308184652,0.134403978102319,0.508562244043764,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4624,7,791919,-0.0717244639984599,0.135431611333224,0.596722802593646,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4625,7,792224,-0.0272194255679456,0.134479516444303,0.839716147368991,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4626,7,792484,-0.0635320948969532,0.134623525725457,0.637272497042578,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4627,7,792927,-0.041491470114177,0.134079188228427,0.757158049113708,YGR150C,CCM1,SGDID:S000003382,CDS,CDS,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4628,7,793218,-0.0419724630151811,0.134266470248949,0.754764842169675,YGR150C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4629,7,793559,-0.0419724630151811,0.134266470248949,0.754764842169675,YGRWdelta26,YGRWdelta26,SGDID:S000006973,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4635,7,796731,-0.0286092251982828,0.134092937039477,0.8311742524743,YGR153W,YGR153W,SGDID:S000003385,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
4636,7,797099,-0.0354132011298673,0.134084126313468,0.791847887910896,YGR154C,GTO1,SGDID:S000003386,CDS,CDS,"""Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization""",Verified ORF
4637,7,798650,-0.0305840859691451,0.134275186948671,0.819955607813786,YGR155W,CYS4,SGDID:S000003387,CDS,CDS,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4638,7,799159,-0.043004869255922,0.134273999539359,0.74894787769785,YGR155W,CYS4,SGDID:S000003387,CDS,CDS,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4639,7,800250,-0.0300168885814973,0.134092065312015,0.823001316378576,YGR156W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4640,7,801370,-0.0145735115393611,0.13428492672274,0.9136394951839,YGR156W,PTI1,SGDID:S000003388,CDS,CDS,"""Essential component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; relocalizes to the cytosol in response to hypoxia; similar to mammalian Cleavage-Stimulation Factor CstF-64""",Verified ORF
4641,7,803217,-0.0217248564088964,0.134469613736855,0.871745105262441,YGR157W,CHO2,SGDID:S000003389,CDS,CDS,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4642,7,805233,-0.020155784894722,0.136449692523733,0.882651343260876,YGR157W,CHO2,SGDID:S000003389,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4643,7,805984,-0.0247539606159309,0.13448086608084,0.854063839256108,YGR158C,MTR3,SGDID:S000003390,CDS,CDS,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)""",Verified ORF
4644,7,806826,-0.0275661991968278,0.134093555952884,0.837241893410528,YGR159C,NSR1,SGDID:S000003391,CDS,CDS,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4647,7,808306,-0.0796213118367641,0.135585531596713,0.557417622020945,YGR159C,NSR1,SGDID:S000003391,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4648,7,809363,-0.0585792499407338,0.134661877314841,0.663821067946444,YGR161C,RTS3,SGDID:S000003393,CDS,CDS,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4649,7,809635,-0.0673217463227433,0.134833084984914,0.617881244814377,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4650,7,809640,-0.0345589164049981,0.134685407178474,0.797644843627094,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4651,7,809959,-0.0486262859613945,0.135814814861889,0.720532060230438,YGR161W-C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4652,7,810141,-0.0341145255441098,0.134110341760159,0.799352783827655,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4653,7,810247,-0.0705435048537101,0.135013032137222,0.601654141141329,YGR161W-C,YGR161W-C,SGDID:S000029726,CDS,CDS,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4654,7,810789,-0.0932164252488966,0.135731329055591,0.492677548490784,YGR161W-C,YGR161W-C,SGDID:S000029726,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4657,7,824079,-0.100715311100544,0.136126114660948,0.459872052989702,YGR162W,TIF4631,SGDID:S000003394,CDS,CDS,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); stimulates the ATPase and helicase activities of eIF4A synergistically with eIF4G; required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; association with Pab1p mediates poly(A) tail-stimulated translation; role in biogenesis of the 60S ribosomal subunit""",Verified ORF
4658,7,828924,-0.112059305471535,0.135911457513662,0.410210991515853,YGR164W,YGR164W,SGDID:S000003396,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4660,7,831634,-0.048110799609616,0.135023751974873,0.721818589021728,YGR166W,TRS65,SGDID:S000003398,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response""",Verified ORF
4661,7,832207,-0.0774230952885116,0.134602923118982,0.565525024907828,YGR167W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4662,7,833212,-0.0574929099985523,0.134863110993824,0.67014495980964,YGR167W,CLC1,SGDID:S000003399,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion""",Verified ORF
4663,7,835241,-0.0663879284449278,0.134314723191237,0.621421947205511,YGR169C,PUS6,SGDID:S000003401,CDS,CDS,"""tRNA:pseudouridine synthase; catalyzes the conversion of uridine to pseudouridine at position 31 in cytoplasmic and mitochondrial tRNAs; mutation of Asp168 to Ala abolishes enzyme activity; not essential for viability""",Verified ORF
