SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6449,10,633525,0.0327812042338279,0.058044824116625,0.572597953039724,YJR110W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6450,10,633866,0.0448383426146551,0.0580219821965399,0.440168533304273,YJR110W,YMR1,SGDID:S000003871,CDS,CDS,"""Phosphatidylinositol 3-phosphate (PI3P) phosphatase; involved in various protein sorting pathways ; including CVT targeting and endosome to vacuole transport; has similarity to the conserved myotubularin dual specificity phosphatase family""",Verified ORF
6452,10,637667,0.0463320582688534,0.0581424145605089,0.426061043194364,YJR112W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6454,10,639262,0.0011464404953064,0.0582717502386757,0.984314518754882,YJR115W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6457,10,642106,0.0313726617771511,0.0578794899616774,0.588136942853509,YJR117W,STE24,SGDID:S000003878,CDS,CDS,"""Highly conserved zinc metalloprotease; component of the ER quality control mechanism that removes faulty proteins clogging translocation channels; inhibits SRP-independent translocation into the ER; has two roles in a-factor maturation ; C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves isoprenylated and non-prenylated oligopeptides; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD) ; and complements the null mutant""",Verified ORF
6458,10,642327,0.0308607318110567,0.0578646515649707,0.59414345049898,YJR117W,STE24,SGDID:S000003878,CDS,CDS,"""Highly conserved zinc metalloprotease; component of the ER quality control mechanism that removes faulty proteins clogging translocation channels; inhibits SRP-independent translocation into the ER; has two roles in a-factor maturation ; C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves isoprenylated and non-prenylated oligopeptides; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD) ; and complements the null mutant""",Verified ORF
6459,10,642379,0.03343164103138,0.057609231330189,0.56207082387091,YJR117W,STE24,SGDID:S000003878,CDS,CDS,"""Highly conserved zinc metalloprotease; component of the ER quality control mechanism that removes faulty proteins clogging translocation channels; inhibits SRP-independent translocation into the ER; has two roles in a-factor maturation ; C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves isoprenylated and non-prenylated oligopeptides; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD) ; and complements the null mutant""",Verified ORF
6461,10,644500,0.0100063348103874,0.0577551354738609,0.86255072002147,YJR119C,JHD2,SGDID:S000003880,CDS,CDS,"""JmjC domain family histone demethylase; promotes global demethylation of H3K4 and repression of noncoding intergenic transcription during sporulation; removes methyl groups added by Set1p; negatively regulated by H3K14 acetylation; protein levels regulated by Not4p polyubiquitin-mediated degradation; regulates sporulation timing by extending period of active transcription; regulates rDNA silencing; human homolog is JARID1C""",Verified ORF
6462,10,646432,0.0296466117485346,0.0577187100685838,0.607825371991964,YJR119C,JHD2,SGDID:S000003880,CDS,CDS,"""JmjC domain family histone demethylase; promotes global demethylation of H3K4 and repression of noncoding intergenic transcription during sporulation; removes methyl groups added by Set1p; negatively regulated by H3K14 acetylation; protein levels regulated by Not4p polyubiquitin-mediated degradation; regulates sporulation timing by extending period of active transcription; regulates rDNA silencing; human homolog is JARID1C""",Verified ORF
6463,10,646676,0.0285748610358875,0.0577375633626005,0.62097199088978,YJR119C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6464,10,649610,0.0170581918112615,0.0578835937871861,0.768397658159763,YJR122W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6465,10,650585,0.0268895460558104,0.0578276137003104,0.642221802276355,YJR122W,IBA57,SGDID:S000003883,CDS,CDS,"""Protein involved in incorporating iron-sulfur clusters into proteins; mitochondrial matrix protein; involved in the incorporation of iron-sulfur clusters into mitochondrial aconitase-type proteins; activates the radical-SAM family members Bio2p and Lip5p; interacts with Ccr4p in the two-hybrid system""",Verified ORF
6470,10,653026,0.0193878876415458,0.0578393229222555,0.737671419234684,YJR124C,YJR124C,SGDID:S000003885,CDS,CDS,"""Putative protein of unknown function; expression induced under calcium shortage""",Uncharacterized ORF
6471,10,653249,0.0311247535839339,0.0577529935439353,0.59027566978722,YJR124C,YJR124C,SGDID:S000003885,CDS,CDS,"""Putative protein of unknown function; expression induced under calcium shortage""",Uncharacterized ORF
6472,10,653283,0.0305052036803794,0.0576828435949762,0.597246294967973,YJR124C,YJR124C,SGDID:S000003885,CDS,CDS,"""Putative protein of unknown function; expression induced under calcium shortage""",Uncharacterized ORF
6475,10,655074,0.0071015009268504,0.0577262883479278,0.902161093591487,YJR125C,ENT3,SGDID:S000003886,CDS,CDS,"""Protein containing an N-terminal epsin-like domain; involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p""",Verified ORF
6476,10,656247,0.0116510745093033,0.0576959929011834,0.840080690720363,YJR125C,ENT3,SGDID:S000003886,Close to 3'-UTR,Close to 3'-UTR,"""Protein containing an N-terminal epsin-like domain; involved in clathrin recruitment and traffic between the Golgi and endosomes; associates with the clathrin adaptor Gga2p""",Verified ORF
6477,10,660234,0.0173546459517554,0.0577588693528509,0.763997686072177,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6478,10,660886,0.0126149271776659,0.0576854213758319,0.827021935498983,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6479,10,662071,-0.0066168244068035,0.057673722169095,0.908725486970171,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6480,10,662217,-0.0073783258261149,0.0578316267521432,0.898551722946464,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6481,10,662415,0.020251205148615,0.0577489006329156,0.726039935897095,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6482,10,662679,0.0392279796390427,0.0581213236954662,0.500160366299497,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6483,10,662711,0.0317462277050068,0.0578055244320655,0.583222155459063,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6484,10,662934,0.0269449180195817,0.0578344135746398,0.641576090541838,YJR127C,RSF2,SGDID:S000003888,CDS,CDS,"""Zinc-finger protein; involved in transcriptional control of both nuclear and mitochondrial genes ; many of which specify products required for glycerol-based growth ; respiration ; and other functions; RSF2 has a paralog ; TDA9 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
6485,10,665129,0.0419640803613819,0.0585883290433135,0.474308558917119,YJR129C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6486,10,665450,0.0339443503204006,0.0582175554172914,0.560224941229893,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6487,10,665759,0.0168699728516478,0.0580057975635153,0.771350201733011,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6488,10,666622,0.0219730974030229,0.0582403876841007,0.706190160134966,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6489,10,666742,0.0285368685355205,0.0577567801192762,0.621552114278023,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6490,10,667117,0.0435058106339677,0.0579152645855854,0.453034206112437,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6491,10,669743,-0.0470229606194068,0.0578365873392825,0.416748072208852,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6492,10,670300,-0.048488694395746,0.0578828492030455,0.402763778201023,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6493,10,670679,-0.0568456916978309,0.057606294739969,0.324418281931097,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6495,10,673554,-0.042639344550318,0.0577066005535755,0.460459393321966,YJR133W,XPT1,SGDID:S000003894,CDS,CDS,"""Xanthine-guanine phosphoribosyl transferase; required for xanthine utilization and for optimal utilization of guanine""",Verified ORF
6496,10,673954,-0.0592104544580435,0.0589890207881281,0.316184841494964,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6497,10,674332,-0.043002825812076,0.058321219035154,0.461402735756695,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6498,10,674570,-0.054520361427789,0.0580068458832244,0.347913966971742,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6499,10,675971,-0.0509860931733031,0.0576938043846233,0.377440206777295,YJR134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6502,10,678769,-0.0383846353554508,0.0584025034795123,0.51145298719132,YJR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6503,10,682740,-0.0787507767093331,0.0575751571366072,0.172247650508905,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6504,10,682784,-0.0765523580904375,0.0577969152308937,0.186191927282533,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6505,10,682904,-0.0689863440975502,0.0576234105269008,0.232034672342964,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6506,10,683731,-0.0635026950515744,0.0576412663000832,0.271347903650585,YJR137C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6507,10,683971,-0.0634861572517053,0.0582117523594468,0.276189627660845,ACS_10_683926_+_NFR/NDR,,,Promoter,Promoter,,Promoter
6509,10,684759,-0.0619703280448413,0.0579004065666926,0.285219264367051,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6510,10,685754,-0.0548329246385013,0.0577702764214338,0.343191326156735,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6511,10,686560,-0.0431257677488597,0.0579322149539001,0.457119064093032,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6513,10,686946,-0.0448852047423564,0.0579007578040408,0.438734990626352,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6514,10,688164,-0.0375749143506805,0.0578396301104285,0.516347541374457,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6515,10,688208,-0.0436980809838093,0.0577285457812836,0.449579992900011,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6516,10,688286,-0.041856100958083,0.0578961289881705,0.470188323075451,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6517,10,688646,-0.0318253214813961,0.0577341150983301,0.58181827861029,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6518,10,691082,-0.02852253836889,0.0580067485469765,0.623229490434782,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6519,10,691920,-0.035529542936854,0.058279068969671,0.542489200369608,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6520,10,692021,-0.0177258520954471,0.058087025273453,0.760423944857481,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6521,10,692100,-0.024561826941268,0.0577715442240397,0.670983163576217,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6522,10,694743,-0.0355007265117236,0.0576583765914593,0.538483996883427,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6523,10,695220,-0.0255189253642961,0.0585732206620216,0.663338369373572,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6524,10,695691,-0.0361085561024282,0.0577342761052414,0.532095175577031,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6525,10,695712,-0.0322179689297868,0.057749925598995,0.577274750079892,YJR140C,HIR3,SGDID:S000003901,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6526,10,695757,-0.035896153074945,0.0575814740392915,0.53342584971018,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6527,10,695759,-0.035896153074945,0.0575814740392915,0.53342584971018,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6528,10,695902,-0.0429215318670915,0.0578290895138793,0.458451547715438,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6529,10,696080,-0.0493399531357307,0.0582224217776866,0.397324647350901,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6530,10,696733,-0.0508310889278936,0.0579450025614373,0.380958395496772,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6532,10,697845,-0.0432688588233849,0.057904243380601,0.455411022852892,YJR142W,YJR142W,SGDID:S000003903,CDS,CDS,"""8-oxo-dGTP diphosphatase of the Nudix hydrolase family; converts diphosphates of damaged forms of thiamin to monophosphates; GST fusion protein is a Dbf2p-Mob1p phosphorylation target in a proteome chip analysis; synthetic lethal with PH085 deletion; plays a role in restricting Ty1 transposition""",Verified ORF
6533,10,698466,-0.0444996906572576,0.0575880200768637,0.440202345824203,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6534,10,700536,-0.0151255461105968,0.0577519801448245,0.793547259457207,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6535,10,700558,-0.0163525237611095,0.0577701919417875,0.777295525854906,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6536,10,701028,0.0331978459377994,0.0577264526768542,0.56559749032984,YJR144W,MGM101,SGDID:S000003905,CDS,CDS,"""Protein with a role in mitochondrial DNA recombinational repair; also involved in interstrand cross-link repair; binds to and catalyzes the annealing of single-stranded mtDNA; oligomerizes to form rings and filaments; related to Rad52-type recombination proteins ; with limited overall similarity but sharing conserved functionally important residues; component of the mitochondrial nucleoid ; required for the repair of oxidative mtDNA damage and mitochondrial genome maintenance""",Verified ORF
6538,10,703629,-0.014850437349039,0.0578152040673151,0.797436174033047,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6539,10,703809,-0.0261243941518467,0.0577080459139711,0.651043352801826,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6540,10,703814,-0.026870376427067,0.05779605519409,0.642277445174519,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6541,10,705116,-0.0197949864553483,0.0575782009801532,0.731206596954988,YJR147W,HMS2,SGDID:S000003908,CDS,CDS,"""Protein with similarity to heat shock transcription factors; overexpression suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant; HMS2 has a paralog ; SKN7 ; that arose from the whole genome duplication""",Verified ORF
6542,10,705376,-0.0284253549712085,0.0580189110424024,0.624485948410226,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6543,10,705423,-0.0296623874416701,0.0576677217965838,0.607317120481473,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6544,10,709369,-0.0048175246145339,0.057623453673837,0.933419043156041,YJR150C,DAN1,SGDID:S000003911,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6545,10,711335,-0.0434896164893002,0.0583696955956165,0.456724061911114,YJR151C,DAN4,SGDID:S000003912,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6549,10,712403,-0.0481914807786607,0.0575796028260886,0.403184649822511,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6550,10,712477,-0.0414889890492181,0.0575943872716798,0.471776935542921,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6551,10,712640,-0.0475234674395259,0.0576556887936821,0.410346559089293,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6554,10,713291,-0.0286073811114145,0.0579742858098388,0.622001880113987,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6555,10,713298,-0.0189158932095563,0.0580040097141051,0.744531693374225,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6556,10,713372,-0.0440940272088357,0.0576770670287562,0.445081011049149,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6557,10,713455,-0.0440927157667636,0.0577386593438379,0.445579862001056,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6558,10,713844,-0.0314252039899589,0.057734735984698,0.586576459680328,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6559,10,713845,-0.0410051735753999,0.0578110101127528,0.478608424154592,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6560,10,714773,-0.0461448820259729,0.0577231518216122,0.42458610634465,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6568,10,715567,-0.0412059250351252,0.0577574971564641,0.476051169991476,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
