SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6980,11,186196,-0.107597792952414,0.123780332475331,0.385293371421957,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6983,11,191520,-0.168215393359596,0.123033011000796,0.172420719796343,YKL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6984,11,193196,-0.122960842796276,0.121987626893024,0.314155453320403,YKL133C_NFR/NDR,,,Promoter,Promoter,,Promoter
6985,11,195507,-0.0911027050674904,0.121786096159556,0.454925018811296,XUT_11F-87,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6987,11,196560,-0.0744450566051957,0.121879715114541,0.541720039051339,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6988,11,196565,-0.0744450566051957,0.121879715114541,0.541720039051339,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6989,11,196914,-0.0776835217278429,0.123296009819188,0.529064870234336,YKL129C,MYO3,SGDID:S000001612,CDS,CDS,"""One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO3 has a paralog ; MYO5 ; that arose from the whole genome duplication""",Verified ORF
6990,11,200393,-0.0818514680070269,0.124039627770606,0.50976011989136,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6991,11,201609,-0.074151457177516,0.122015188859432,0.543761852329393,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6992,11,201652,-0.0696707300984368,0.122310463066311,0.569296409882002,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6995,11,203385,-0.0959632152849959,0.122406205504603,0.433581414089482,YKL127W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6996,11,203741,-0.0766575404795045,0.121898936052255,0.529846485778166,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6997,11,204131,-0.0474651929505843,0.122189201112116,0.697912394398497,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6998,11,204491,-0.0838782909500259,0.121747009689204,0.491303744240762,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6999,11,208258,-0.0459116073054649,0.12252446370546,0.708098339423292,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7000,11,209475,-0.106796574609141,0.121908932483996,0.381606361524248,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7004,11,215041,-0.0363257416412033,0.122313492932004,0.766649711550591,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7005,11,215493,-0.0771871923316994,0.124231170647249,0.53479073314388,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7007,11,215813,-0.0566552199173948,0.122189734226817,0.643172859773854,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7008,11,216541,-0.0694510428067315,0.122358493686381,0.570665406687745,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7009,11,216953,-0.0668928373827501,0.12293604870607,0.586697517843977,YKL120W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7012,11,217553,-0.0377707661518877,0.122239477220292,0.757511481635319,YKL120W,OAC1,SGDID:S000001603,CDS,CDS,"""Mitochondrial inner membrane transporter; transports oxaloacetate ; sulfate ; thiosulfate ; and isopropylmalate; member of the mitochondrial carrier family""",Verified ORF
7014,11,218588,-0.0303928967202133,0.123431479456178,0.80564502999998,YKL119C,VPH2,SGDID:S000001602,CDS,CDS,"""Integral membrane protein required for V-ATPase function; not an actual component of the vacuolar H+-ATPase (V-ATPase) complex; functions in the assembly of the V-ATPase; localized to the endoplasmic reticulum (ER); involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
7015,11,219380,-0.109855119309731,0.122525746100088,0.37054980734948,YKL118W,YKL118W,SGDID:S000001601,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VPH2""",Dubious ORF
7016,11,220819,-0.135309827560317,0.121808419406446,0.267392708648877,YKL117W,SBA1,SGDID:S000001600,CDS,CDS,"""Co-chaperone that binds and regulates Hsp90 family chaperones; plays a role in determining prion variants; important for pp60v-src activity in yeast; homologous to the mammalian p23 proteins ; and like p23 can regulate telomerase activity; protein abundance increases in response to DNA replication stress""",Verified ORF
7018,11,222267,-0.163468439924682,0.122451551412048,0.182748359647631,YKL116C,PRR1,SGDID:S000001599,CDS,CDS,"""Serine/threonine protein kinase; inhibits pheromone induced signaling downstream of MAPK ; possibly at the level of the Ste12p transcription factor""",Verified ORF
7019,11,223086,-0.149745709637217,0.121873718224433,0.220004421973399,YKL115C,YKL115C,SGDID:S000001598,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRR1""",Dubious ORF
7021,11,223467,-0.172256324502043,0.121789446593629,0.15813232060683,CUT228,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7022,11,225287,-0.140456444908476,0.121751380172266,0.249431034315717,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7023,11,225381,-0.144833598994373,0.121546278793018,0.234221700881044,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7024,11,225819,-0.135749795271385,0.122098676878364,0.266979067900928,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7025,11,226471,-0.156547846151537,0.121997983029944,0.200263714280022,YKL112W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7026,11,227255,-0.170216235575726,0.121491510243772,0.162076250086781,YKL112W,ABF1,SGDID:S000001595,CDS,CDS,"""DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation ; gene silencing ; and DNA replication and repair""",Verified ORF
7027,11,227403,-0.122444155114391,0.122041432614932,0.316403431714665,YKL112W,ABF1,SGDID:S000001595,CDS,CDS,"""DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation ; gene silencing ; and DNA replication and repair""",Verified ORF
7028,11,229405,-0.173223274618238,0.12152181841218,0.154910784035947,YKL110C,KTI12,SGDID:S000001593,CDS,CDS,"""Protein that plays a role in modification of tRNA wobble nucleosides; protein plays role in tRNA wobble nucleoside modification with Elongator complex; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p""",Verified ORF
7029,11,230043,-0.119952159453777,0.123731992062055,0.332983753102036,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7030,11,230092,-0.103751102150528,0.121703621195752,0.394520283386069,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7034,11,236028,-0.0715153653307784,0.124402139757709,0.565743749162995,YKL107W_NFR/NDR,,,Promoter,Promoter,,Promoter
7035,11,237327,-0.0888672054023044,0.12423965140593,0.474903556344119,YKL106W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7036,11,237624,-0.061622158450397,0.121775084103781,0.613149651764469,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7037,11,237826,-0.004855044474302,0.123211952097902,0.968590561750485,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7038,11,237829,-0.0059529475689603,0.123086979159918,0.961453702124217,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7039,11,240673,0.0806840267660291,0.225414493829453,0.720604926180086,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7040,11,240765,-0.0707590055648396,0.122168901253027,0.562830388387442,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7041,11,241548,-0.0553385656616183,0.122794681254423,0.652511791449283,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7042,11,243272,-0.149795961980776,0.122154406561718,0.22090929291113,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7043,11,243436,-0.149232802229454,0.122890364616389,0.2254230833942,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7044,11,244792,-0.107823636321893,0.123474759788806,0.383123540468418,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7046,11,248266,-0.0894625554574899,0.122216633936729,0.464654365375051,YKL102C,YKL102C,SGDID:S000001585,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion confers sensitivity to citric acid; predicted protein would include a thiol-disulfide oxidoreductase active site""",Uncharacterized ORF
7047,11,253995,-0.0686962804864073,0.122085111437986,0.574002003060279,YKL100C,YPF1,SGDID:S000001583,CDS,CDS,"""Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters ; such as Ctr1p and Zrt1p ; during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)""",Verified ORF
7048,11,255600,-0.0657182117864718,0.124215219045892,0.5970912780768,YKL100C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7049,11,257243,-0.0258681734714711,0.122124358208588,0.83237103817399,YKL098W,MTC2,SGDID:S000001581,CDS,CDS,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7051,11,258195,-0.0651505157085691,0.121911155872096,0.593394455634357,YKL098W,MTC2,SGDID:S000001581,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7052,11,258900,-0.0974315656651711,0.122091678519488,0.425395563898336,YKL097C,YKL097C,SGDID:S000001580,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7053,11,259426,-0.044300518222623,0.122341027162716,0.717488894305518,YKL096W-A,CWP2,SGDID:S000001956,CDS,CDS,"""Covalently linked cell wall mannoprotein; major constituent of the cell wall; plays a role in stabilizing the cell wall; involved in low pH resistance; precursor is GPI-anchored""",Verified ORF
7054,11,259811,-0.0553177912777596,0.122460752617183,0.651749179075638,YKL097C,YKL097C,SGDID:S000001580,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7055,11,262152,-0.0607555832015916,0.123677143842439,0.623559569178192,YKL095W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7056,11,263206,-0.0060444681923858,0.12216263212612,0.960565664516251,YKL094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7057,11,263597,-0.0099701294724056,0.121621012966587,0.934711440452534,YKL094W,YJU3,SGDID:S000001577,CDS,CDS,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7058,11,264198,0.0037153560216528,0.12179607449868,0.975681762721204,YKL094W,YJU3,SGDID:S000001577,CDS,CDS,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7059,11,264567,0.0612692338112637,0.123902144830393,0.621262852750765,YKL093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7061,11,270804,0.0513507048614538,0.122923673362341,0.676387815981524,YKL091C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7062,11,272649,-0.0266247731715239,0.123478874942465,0.829406866521072,YKL090W,CUE2,SGDID:S000001573,CDS,CDS,"""Ubiquitin-binding endonuclease involved in mRNA decay; recruited to stalled ribosomes to promote breakdown of transcript body of nuclear-transcribed mRNA with stalls in translation elongation; cleaves mRNA within A site of colliding ribosome; has two CUE domains that bind ubiquitin ; which may facilitate intramolecular monoubiquitination""",Verified ORF
7063,11,273908,-0.134007024734426,0.122628650502908,0.275232431025216,YKL089W,MIF2,SGDID:S000001572,CDS,CDS,"""Centromeric CDEIII region binding protein; nucleates kinetochore assembly; required for the structural integrity of elongating spindles; copurifies with subunits of the MIND complex and centromeric nucleosome components (Cse4p and histones H2A ; H2B ; and H4); phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3; localizes to the kinetochore""",Verified ORF
7064,11,275058,-0.0905988581137337,0.122682218344151,0.460711065108779,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7065,11,275068,-0.0994886439596308,0.123015041259893,0.419202622444704,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7066,11,275326,-0.0920836445965464,0.122738083562845,0.453606864005148,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7067,11,275754,-0.0909923953924164,0.12246677677597,0.457977926174392,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7068,11,275945,-0.113241294919655,0.122361441352179,0.355356052120292,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7069,11,277678,0.0057365553240653,0.122685364398322,0.962732330106767,YKL087C,CYT2,SGDID:S000001570,CDS,CDS,"""Cytochrome c1 heme lyase; involved in maturation of cytochrome c1 ; which is a subunit of the mitochondrial ubiquinol-cytochrome-c reductase; links heme covalently to apocytochrome c1; human homolog HCCS can complement yeast cyt2 null mutant""",Verified ORF
7070,11,279317,-0.190936451543154,0.122583844849735,0.120224437415681,YKL085W,MDH1,SGDID:S000001568,CDS,CDS,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
7073,11,281677,-0.151281603644791,0.121755180474338,0.214874495531742,YKL082C,RRP14,SGDID:S000001565,CDS,CDS,"""Essential protein ; constituent of 66S pre-ribosomal particles; interacts with proteins involved in ribosomal biogenesis and cell polarity; member of the SURF-6 family""",Verified ORF
7075,11,285019,-0.125679775645027,0.124691147590726,0.314179123902824,YKL081W,TEF4,SGDID:S000001564,Close to 3'-UTR,Close to 3'-UTR,"""Gamma subunit of translational elongation factor eEF1B; stimulates the binding of aminoacyl-tRNA (AA-tRNA) to ribosomes by releasing eEF1A (Tef1p/Tef2p) from the ribosomal complex""",Verified ORF
7076,11,285782,-0.0793380101326948,0.122183058306176,0.516542684416745,YKL080W,VMA5,SGDID:S000001563,CDS,CDS,"""Subunit C of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits""",Verified ORF
7078,11,294571,-0.0093202983883865,0.123357348937959,0.939815720693238,YKL075C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7079,11,296091,0.0805874095284935,0.121753306391844,0.508472964664012,YKL074C,MUD2,SGDID:S000001557,CDS,CDS,"""Protein involved in early pre-mRNA splicing; component of the pre-mRNA-U1 snRNP complex ; the commitment complex; interacts with Msl5p/BBP splicing factor and Sub2p; similar to metazoan splicing factor U2AF65""",Verified ORF
7080,11,297944,0.115329926721804,0.12230613744174,0.346345716408829,YKL073W,LHS1,SGDID:S000001556,CDS,CDS,"""Molecular chaperone of the endoplasmic reticulum lumen; involved in polypeptide translocation and folding; nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; regulated by the unfolded protein response pathway""",Verified ORF
7081,11,298716,0.118013560801641,0.123716064259284,0.340783703736708,YKL073W,LHS1,SGDID:S000001556,CDS,CDS,"""Molecular chaperone of the endoplasmic reticulum lumen; involved in polypeptide translocation and folding; nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; regulated by the unfolded protein response pathway""",Verified ORF
7083,11,303479,0.13102428266657,0.122475610849494,0.285440756417725,K:303024-305113,,,Intergenic region,Intergenic region,between YNCK0010W and YKL071W,Intergenic region
7085,11,307466,0.136173217124625,0.121641892308684,0.263705129951253,YKL069W,YKL069W,SGDID:S000001552,CDS,CDS,"""Methionine-R-sulfoxide reductase; reduces the R enantiomer of free Met-SO ; in contrast to Ycl033Cp which reduces Met-R-SO in a peptide linkage; has a role in protection against oxidative stress; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7086,11,310682,-0.0811915439987418,0.121553014495904,0.504600891416302,YKL068W,NUP100,SGDID:S000001551,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier and is involved in gene tethering at the nuclear periphery; NUP100 has a paralog ; NUP116 ; that arose from the whole genome duplication""",Verified ORF
7087,11,315294,-0.0595629698573839,0.121764558375425,0.625028626571796,YKL066W,YKL066W,SGDID:S000001549,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene YNK1""",Dubious ORF
7088,11,315651,-0.0675955877204993,0.121588045630858,0.57860446101343,YKL066W,YKL066W,SGDID:S000001549,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene YNK1""",Dubious ORF
7089,11,316077,-0.046049526888679,0.12303924214131,0.708430402417607,YKL065W-A,DPC7,SGDID:S000113563,CDS,CDS,"""Protein of unknown function; SWAT-GFP fusion protein localizes to endoplasmic reticulum (ER) while mCherry fusion localizes to both ER and vacuole""",Verified ORF
7090,11,317128,-0.0410145749584214,0.122130009976127,0.737200717647385,YKL065C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7091,11,317506,-0.0695294267473743,0.122261127206608,0.569924009422301,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7092,11,317558,-0.0536537257276534,0.122802699860164,0.662443769252893,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7094,11,332693,-0.0909294718052888,0.122232999257622,0.457430143519966,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7095,11,333502,-0.0609125553220094,0.121917362926757,0.617652767661448,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7098,11,336742,-0.0347533364028504,0.122125843701783,0.776140555821041,YKL054C,DEF1,SGDID:S000001537,CDS,CDS,"""RNAPII degradation factor; forms a complex with Rad26p in chromatin ; enables ubiquitination and proteolysis of RNAPII present in an elongation complex; interacts with general transcription factor TFIIH; mutant is deficient in Zip1p loading onto chromosomes during meiosis""",Verified ORF
7101,11,339476,-0.0521157796125542,0.122449129290389,0.670650190940732,YKL053C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7102,11,340285,0.0059183004945732,0.121724963907504,0.961249413383357,YKL052C,ASK1,SGDID:S000001535,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; phosphorylated during the cell cycle by cyclin-dependent kinases; sumoylated in an Mms21p-dependent manner; protein abundance increases in response to DNA replication stress""",Verified ORF
7103,11,340583,-0.0527261080568636,0.122571418339307,0.667337079160081,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7104,11,340618,-0.0280610441006366,0.122706053945237,0.819246113305094,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7105,11,340699,-0.0110902781159394,0.125485048686025,0.929625346711579,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7106,11,340702,-0.0128156187493318,0.125546475719053,0.918752181497504,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7107,11,340770,-0.0494427857478788,0.122198604436745,0.686009209824242,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7108,11,340783,-0.041916897340653,0.122809737256183,0.733068967111844,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7109,11,340811,-0.0491977529990285,0.122040297626668,0.687098765236892,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7112,11,341413,-0.0104743521470896,0.12185634707308,0.931549684021629,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
7113,11,341771,0.002311644289221,0.121656479534518,0.98485071826365,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
