SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4660,7,831634,-0.105607184646784,0.0873113402735999,0.227262121652687,YGR166W,TRS65,SGDID:S000003398,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response""",Verified ORF
4661,7,832207,-0.0832265735806404,0.0871320447858145,0.340141562864755,YGR167W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4662,7,833212,-0.0672900100313376,0.0873213532795085,0.441458310621245,YGR167W,CLC1,SGDID:S000003399,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion""",Verified ORF
4663,7,835241,-0.0918483748141061,0.0869097286715509,0.291314159618039,YGR169C,PUS6,SGDID:S000003401,CDS,CDS,"""tRNA:pseudouridine synthase; catalyzes the conversion of uridine to pseudouridine at position 31 in cytoplasmic and mitochondrial tRNAs; mutation of Asp168 to Ala abolishes enzyme activity; not essential for viability""",Verified ORF
4664,7,837414,-0.069492460900486,0.0874347815068551,0.427268565963287,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4665,7,837906,-0.0787201919340227,0.0873958860725076,0.368345406600846,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4666,7,838817,-0.0463044541386539,0.0872429258816749,0.595923625024803,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4667,7,839118,-0.0818848868096886,0.0875491524638154,0.35027212580056,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4668,7,842757,-0.0541221734500678,0.0871142321921623,0.534817571193936,YGR171C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4669,7,843675,-0.059553111661363,0.0875225670603179,0.496677311854903,YGR173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4670,7,845626,-0.0358649058999398,0.0872444106257759,0.681259339912287,tG(GCC)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4673,7,853046,-0.0299240916580273,0.08713352657851,0.73148095438874,YGR178C,PBP1,SGDID:S000003410,CDS,CDS,"""Component of glucose deprivation induced stress granules; involved in P-body-dependent granule assembly; regulates TORC1 signaling and autophagy; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; similar to human ataxin-2""",Verified ORF
4675,7,854465,-0.0357681794328142,0.0871768814166471,0.681838964803722,YGR179C,OKP1,SGDID:S000003411,CDS,CDS,"""Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p ; Okp1p ; Mcm21p ; Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7""",Verified ORF
4676,7,854905,-0.0003608661508055,0.087161844438277,0.996698958539173,YGR179C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4680,7,858005,-0.0029282597186281,0.0870469701638612,0.97318324126726,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4681,7,858162,-0.0363450660845418,0.0869981908519969,0.676370696516701,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4682,7,862412,-0.0712162737157642,0.088810143640637,0.423154067841423,YGR184C,UBR1,SGDID:S000003416,CDS,CDS,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4683,7,865950,-0.0542937240806048,0.0883556510253622,0.539286984296412,YGR184C,UBR1,SGDID:S000003416,Close to 3'-UTR,Close to 3'-UTR,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4684,7,867038,-0.0453046119840023,0.0888210542728512,0.610323895163974,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4685,7,867380,-0.0560192189120316,0.0888285596005669,0.528681233591174,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4686,7,868348,-0.0530161279892138,0.0881024195837718,0.547723080770894,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4687,7,868406,-0.0317135483175349,0.08750924566059,0.717268320409488,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4688,7,868413,-0.0462239694212458,0.0874783894936711,0.597550694786515,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4689,7,868485,-0.0494108602695898,0.087501350752425,0.5726454442561,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4690,7,868494,0.0261275826153739,0.0877306920283896,0.76601898624638,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4691,7,868670,-0.0129084510053105,0.087227373065963,0.88243812060823,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4692,7,869033,-0.0077882225723753,0.0876313882163598,0.929231806701459,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4693,7,869127,-0.0497019909704672,0.0870247455678639,0.568278461908765,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4694,7,869641,-0.0921378626628461,0.0870575847770029,0.290617138723712,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4697,7,870220,-0.102316682293327,0.0869936270341767,0.240331506434352,YGR186W,TFG1,SGDID:S000003418,Close to 3'-UTR,Close to 3'-UTR,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4699,7,871790,-0.127031250065694,0.0882038111391788,0.150696725034462,YGR187C,HGH1,SGDID:S000003419,Close to 3'-UTR,Close to 3'-UTR,"""Chaperone protein for translation factor eEF2; involved in biogenesis of eukaryotic Elongation Factor 2 (Eft1p ; Eft2p); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; similar to mammalian BRP16 (Brain protein 16); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4700,7,873474,-0.182840408266366,0.0889697006607804,0.0406061026849005,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4701,7,873805,-0.0513062021693197,0.087472454702474,0.557886742537636,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4702,7,874582,-0.0145111915454214,0.0872992051986304,0.868076122345765,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4703,7,875048,-0.0045163451735266,0.0871635803828781,0.958705737960163,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4704,7,875085,-0.0405885651209095,0.0870985968839383,0.641497825860826,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4706,7,876290,-0.0110061493709073,0.0872702346951751,0.899712114945899,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4707,7,876358,-0.0267927434126163,0.0874310621713353,0.759447113529617,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4715,7,877072,0.0031795066554414,0.088341746091856,0.971309888942848,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4716,7,877185,-0.0197219365507619,0.0872963109314918,0.821394800089018,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4717,7,877194,-0.0320572340875671,0.0873552171176609,0.713857096919364,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4718,7,877211,-0.0053214186496615,0.0874770072867284,0.951527273156189,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4719,7,877213,-0.0342600256622786,0.0883603892351467,0.698449107594314,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4720,7,877846,0.0406161855276947,0.0883807699726299,0.646115623911454,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4721,7,885002,0.0425574129356582,0.0875695163527708,0.627279807732667,CUT160,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4725,7,886493,0.0159585932813885,0.0874406509439679,0.85528906874494,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4726,7,886545,0.0136564665426736,0.087994739233705,0.876755190705456,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4727,7,886697,0.0139661952588702,0.0886109733597711,0.874852284842879,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4728,7,886766,0.0495290796180272,0.0885705291201233,0.576376445633222,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4729,7,887971,0.0626590115919887,0.0888064998193184,0.480922258937116,YGR194C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4732,7,889615,0.0585368399202708,0.0885549605127594,0.509028928383431,YGR195W,SKI6,SGDID:S000003427,CDS,CDS,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)""",Verified ORF
4733,7,891245,0.0489935762088027,0.0883960595079538,0.57975824699298,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4734,7,891293,0.0215358989872874,0.0886023370906082,0.80809821451623,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4735,7,892049,0.0221766691586207,0.088617083574789,0.80253747225976,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4736,7,892105,0.0331354247249909,0.089311262188509,0.710852193759908,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4738,7,893214,0.0625366491315844,0.0887418303458736,0.48145965167238,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4739,7,893850,0.09909467925482,0.0886715445589586,0.264520233536553,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4740,7,894012,0.105881980728338,0.089362351192341,0.236869425189087,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4741,7,895001,0.0698376481754412,0.0889076726614336,0.432682949264865,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4742,7,895337,0.0607339667782671,0.089670290231143,0.49865728904583,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4743,7,895450,0.0761073671595418,0.0881637286204988,0.388585980678762,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4745,7,895762,0.0897866539945129,0.0887339400727869,0.312296279304854,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4746,7,895768,0.0933695138660073,0.0875530757828674,0.286956649019777,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4747,7,896035,0.10276136065437,0.0872276268521268,0.239557202762209,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4748,7,896456,0.118036712136729,0.0880773056051236,0.181058865315946,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4749,7,898683,0.122179340720474,0.0886835771350537,0.169168792691312,YGR199W,PMT6,SGDID:S000003431,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases""",Verified ORF
4750,7,898738,0.0896195836444187,0.0873145823779399,0.30540644878665,YGR199W,PMT6,SGDID:S000003431,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases""",Verified ORF
4751,7,902481,0.0230751674864369,0.0880444830177968,0.793408525326829,YGR200C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4752,7,903446,0.0054926356312101,0.0874957730772489,0.949980398588789,YGR201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4753,7,905164,0.0074120342471178,0.0874953720985734,0.93253723120114,YGR202C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4754,7,905443,0.0450780001521188,0.0875659433563995,0.607022520076337,YGR203W,YCH1,SGDID:S000003435,CDS,CDS,"""Phosphatase with sequence similarity to Mih1p; member of the Cdc25p subfamily of tyrosine phosphatases and Arr2p ; an arsenate reductase ; based on the presence of a rhodanese-homology domain; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Verified ORF
4755,7,907716,0.0652498202745828,0.0874866087004497,0.456268656617624,YGR204W,ADE3,SGDID:S000003436,CDS,CDS,"""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines ; thymidylate ; methionine ; and histidine; null mutation causes auxotrophy for adenine and histidine""",Verified ORF
4756,7,907934,0.0312884655724324,0.0875683015262494,0.721078083583625,YGR204W,ADE3,SGDID:S000003436,CDS,CDS,"""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines ; thymidylate ; methionine ; and histidine; null mutation causes auxotrophy for adenine and histidine""",Verified ORF
4757,7,910755,0.0127852463574846,0.0875814914592474,0.884019598576021,YGR205W,TDA10,SGDID:S000003437,Close to 3'-UTR,Close to 3'-UTR,"""ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele""",Verified ORF
4758,7,912826,0.0459189300231644,0.0884936684970471,0.604159043069717,YGR208W,SER2,SGDID:S000003440,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis ; expression is regulated by the available nitrogen source""",Verified ORF
4759,7,918781,0.0478970417482896,0.0879799478441145,0.586504037984847,YGR213C,RTA1,SGDID:S000003445,CDS,CDS,"""Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein; RTA1 has a paralog ; YLR046C ; that arose from the whole genome duplication""",Verified ORF
4765,7,923812,0.0528012543013728,0.0872622220133891,0.545509829609166,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4766,7,923971,-0.364968741287324,0.166475795305544,0.0290085593469554,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4767,7,924716,0.0008843468772739,0.0874447636267996,0.991936679871879,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4768,7,925457,-0.0462915352146722,0.0882667010493299,0.600294251173577,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4769,7,926236,-0.0312998364399793,0.088255313911919,0.723062830375923,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4770,7,926565,-0.0188752237606619,0.0875385853820267,0.829407124890978,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4771,7,927088,-0.0708080721347926,0.0877247696112262,0.420116857958277,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4772,7,929514,-0.0599244094304289,0.0872969970154167,0.492884461164618,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4773,7,929574,-0.0502246314868538,0.087156680635845,0.564808833139897,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4775,7,931043,-0.0248707705226511,0.0875936967424421,0.776627934362618,tG(GCC)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
