SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7909,12,425540,-0.041837301427829,0.13651420459793,0.759428654526018,YLR142W,PUT1,SGDID:S000004132,CDS,CDS,"""Proline oxidase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; PUT1 transcription is induced by Put3p in the presence of proline and the absence of a preferred nitrogen source""",Verified ORF
7911,12,430049,-0.0233489608664266,0.137575249219867,0.865329338605621,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7912,12,431739,-0.032056178307557,0.136737361537383,0.814782325936584,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7913,12,431754,-0.0526988263459094,0.136289962379715,0.699235752623807,YLR144C,ACF2,SGDID:S000004134,CDS,CDS,"""Intracellular beta-1,3-endoglucanase; expression is induced during sporulation; may have a role in cortical actin cytoskeleton assembly; protein abundance increases in response to DNA replication stress""",Verified ORF
7914,12,433534,-0.0533128141186455,0.136739313705302,0.69685560267624,YLR146C,SPE4,SGDID:S000004136,CDS,CDS,"""Spermine synthase; required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid""",Verified ORF
7915,12,433955,-0.0651065850204201,0.137471647893111,0.63607787044046,YLR146W-A,YLR146W-A,SGDID:S000113566,CDS,CDS,"""Protein of unknown function""",Verified ORF
7916,12,439038,-0.0621180746413841,0.136112437328327,0.648402262788567,YLR149C,YLR149C,SGDID:S000004139,CDS,CDS,"""Protein of unknown function; overexpression causes a cell cycle delay or arrest; null mutation results in a decrease in plasma membrane electron transport; YLR149C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
7920,12,440640,-0.0505446278140361,0.135925996363019,0.71022465668815,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7921,12,441152,-0.0875710762063065,0.137242325765942,0.523837711375959,YLR150W,STM1,SGDID:S000004140,CDS,CDS,"""Protein required for optimal translation under nutrient stress; perturbs association of Yef3p with ribosomes; involved in TOR signaling; binds G4 quadruplex and purine motif triplex nucleic acid; helps maintain telomere structure; protein abundance increases in response to DNA replication stress; serves as a ribosome preservation factor both during quiescence and recovery""",Verified ORF
7925,12,441706,-0.0939177925961762,0.135928366137566,0.490059894305253,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7926,12,442034,-0.0864467730064092,0.136327796782354,0.526419949561499,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7927,12,442615,0.136255859586935,0.277747226694535,0.624031837589092,CUT263,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7932,12,443030,-0.117739895490393,0.136604341173513,0.38932519262041,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7933,12,443164,-0.153385292950137,0.137211643529209,0.264381123738986,YLR152C,YLR152C,SGDID:S000004142,CDS,CDS,"""Putative protein of unknown function; YLR152C is not an essential gene""",Uncharacterized ORF
7934,12,448368,-0.131091603079859,0.137470663337339,0.340940230290593,YLR154C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7936,12,449482,-0.0661258712240185,0.135615038555771,0.626135990494516,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7939,12,450044,-0.0729461304105044,0.135519909324294,0.590730759660983,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7943,12,460659,-0.0242116331379382,0.136396081016694,0.85920982624535,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7947,12,490980,-0.0358765146729543,0.137013931248792,0.793593092525359,SUT265,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7948,12,491862,-0.0090161956978803,0.136362337741123,0.94732019759028,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7949,12,491877,0.0036831301388803,0.136669332043522,0.978515474538309,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7950,12,491881,0.0156956061932633,0.135722125752759,0.907999531993169,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7951,12,493255,0.0059970053371644,0.138361989819594,0.965452726482513,YLR164W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7955,12,498059,0.0146714199928392,0.136903252051882,0.914717900941372,YLR166C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7957,12,500001,0.0365900400094432,0.136994726188732,0.789555168945185,YLR168C,UPS2,SGDID:S000004158,CDS,CDS,"""Mitochondrial intermembrane space protein; involved in phospholipid metabolism; forms complex with Mdm35p that transfers phosphatidylserine from outer membrane to inner membrane for phosphatidylethanolamine synthesis; null mutant has defects in mitochondrial morphology; similar to Ups1p ; Ups3p and to human PRELI; UPS2 has a paralog ; UPS3 ; that arose from the whole genome duplication""",Verified ORF
7958,12,501100,-0.113500012960166,0.136824797109138,0.407366242408304,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7959,12,501110,-0.130707730718536,0.136555629671444,0.339133650651352,YLR171W,YLR171W,SGDID:S000004161,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7960,12,501203,-0.138942767416868,0.137152078719837,0.31172716826249,YLR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7961,12,501434,-0.144816154815199,0.138044553311,0.294871077757076,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7962,12,501512,-0.1538660668428,0.135796098555136,0.257955134654472,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7963,12,501527,-0.160371864447054,0.136014496691668,0.239160733998105,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7964,12,501576,-0.14637840656996,0.138853873946933,0.292516810317676,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7965,12,501622,-0.102297496893365,0.136919021095968,0.455477216293817,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7966,12,501644,-0.0544018261340875,0.136427817534115,0.690311858104766,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7967,12,501701,-0.0408182911338711,0.138420002958925,0.76825337911411,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7968,12,501734,-0.0633818176793952,0.137140886184936,0.64424719281218,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7969,12,502343,-0.0911453361267647,0.137123043374257,0.506678016398087,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7970,12,503313,-0.0649312935561744,0.136593077943257,0.634822276420628,YLR173W,TAG1,SGDID:S000004163,CDS,CDS,"""Vacuolar membrane protein involved in termination of autophagy; regulates autophagy termination during persistent nitrogen starvation through Atg1p-mediated re-phosphorylation of Atg13p and PAS disassembly; type II membrane protein containing a hydrophobic transmembrane region ; with N-terminal region oriented toward the cytosol and C-terminus inside the lumen; luminal domain is glycosylated; forms foci in the vacuole membrane during starvation""",Verified ORF
7971,12,504262,0.0064445059029783,0.136143534719117,0.962272114182828,YLR174W_NFR/NDR,,,Promoter,Promoter,,Promoter
7972,12,505016,-0.0150585931422773,0.135573144410482,0.911621132904511,YLR174W,IDP2,SGDID:S000004164,CDS,CDS,"""Cytosolic NADP-specific isocitrate dehydrogenase; catalyzes oxidation of isocitrate to alpha-ketoglutarate; levels are elevated during growth on non-fermentable carbon sources and reduced during growth on glucose; IDP2 has a paralog ; IDP3 ; that arose from the whole genome duplication; mutation in human homolog IDH1 is associated with low-grade gliomas and secondary glioblastomas""",Verified ORF
7973,12,506655,-0.0150585931422773,0.135573144410482,0.911621132904511,YLR175W,CBF5,SGDID:S000004165,CDS,CDS,"""Pseudouridine synthase catalytic subunit of box H/ACA snoRNPs; acts on large and small rRNAs ; on snRNA U2 ; and on some mRNAs; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita; small nucleolar ribonucleoprotein particles are also known as snoRNPs""",Verified ORF
7974,12,508853,0.0584996627313241,0.13748006200904,0.670721464204938,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7975,12,509786,0.0072408170639675,0.135977822821494,0.957562851610842,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7976,12,509982,-0.025576271935188,0.136191059436732,0.851143692351053,YLR176C,RFX1,SGDID:S000004166,CDS,CDS,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7979,12,510429,-0.0181686185711385,0.135631680504903,0.893514048009856,YLR176C,RFX1,SGDID:S000004166,Close to 3'-UTR,Close to 3'-UTR,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7982,12,511773,0.0503101647039853,0.135952000844853,0.711560985028524,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7983,12,511884,0.0167899553539221,0.136765832863315,0.902363644452532,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7984,12,511957,0.0675425471758675,0.136951513133979,0.622187944468803,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7985,12,512394,0.0147858430383763,0.136880218059898,0.914040955100859,YLR177W,YLR177W,SGDID:S000004167,CDS,CDS,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7986,12,514437,0.0191575790944387,0.136665668893329,0.888598962092224,YLR179C,YLR179C,SGDID:S000004169,CDS,CDS,"""Protein of unknown function with similarity to Tfs1p; transcription is activated by paralogous proteins Yrm1p and Yrr1p along with proteins involved in multidrug resistance; GFP-tagged protein localizes to the cytoplasm and nucleus""",Verified ORF
7990,12,515351,-0.0126447132631543,0.136071257906044,0.926014159052322,YLR180W,SAM1,SGDID:S000004170,CDS,CDS,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog ; SAM2 ; that arose from the whole genome duplication""",Verified ORF
7991,12,518231,-0.027434714243301,0.136524556003592,0.840852804688748,YLR182W,SWI6,SGDID:S000004172,CDS,CDS,"""Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p ; which regulates Swi6p localization; required for the unfolded protein response ; independently of its known transcriptional coactivators""",Verified ORF
7993,12,528235,0.0019105804585162,0.138189632092197,0.988976779782201,YLR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7994,12,528800,-0.0327408473079086,0.13752648435354,0.811965397885232,YLR188W,MDL1,SGDID:S000004178,CDS,CDS,"""Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress""",Verified ORF
7995,12,530174,-0.0465528632376991,0.137742384313387,0.735586316680387,YLR188W,MDL1,SGDID:S000004178,CDS,CDS,"""Mitochondrial inner membrane half-type ABC transporter; mediates export of peptides generated upon proteolysis of mitochondrial proteins; plays a role in the regulation of cellular resistance to oxidative stress""",Verified ORF
7996,12,536833,-0.001411377579901,0.136350173442028,0.991746992684415,YLR190W,MMR1,SGDID:S000004180,Close to 3'-UTR,Close to 3'-UTR,"""Phosphorylated protein of the mitochondrial outer membrane; localizes only to mitochondria of the bud; interacts with Myo2p to mediate mitochondrial distribution to buds; mRNA is targeted to the bud via the transport system involving She2p""",Verified ORF
7997,12,537339,-0.0051099851346675,0.135965218569737,0.970041381636463,YLR191W,PEX13,SGDID:S000004181,CDS,CDS,"""Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant""",Verified ORF
7998,12,537571,-0.0037668858448012,0.136751133961478,0.978040171841323,YLR191W,PEX13,SGDID:S000004181,CDS,CDS,"""Peroxisomal importomer complex component; integral peroxisomal membrane protein required for docking and translocation of peroxisomal matrix proteins; interacts with the PTS1 signal recognition factor Pex5p and the PTS2 signal recognition factor Pex7p; forms a complex with Pex14p and Pex17p; human homolog PEX13 complements yeast null mutant""",Verified ORF
7999,12,543141,-0.0241287678425347,0.138526337614667,0.86182243141662,YLR195C,NMT1,SGDID:S000004185,CDS,CDS,"""N-myristoyl transferase; catalyzes the cotranslational ; covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction""",Verified ORF
8000,12,543480,-0.0475552815445033,0.136318041090106,0.72740587181647,YLR195C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8001,12,543544,0.0042898481366646,0.136249471490677,0.974900352221557,YLR195C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8002,12,543736,-0.0033120695951674,0.137129387061411,0.980744310960887,YLR196W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8004,12,545567,0.0155343753874384,0.135767030211282,0.90897042657758,YLR196W,PWP1,SGDID:S000004186,CDS,CDS,"""Protein with WD-40 repeats involved in rRNA processing; associates with rDNA chromatin in H4-tail-dependent manner; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily""",Verified ORF
8005,12,545673,0.017078033733106,0.137311807995265,0.901089864872928,YLR196W,PWP1,SGDID:S000004186,CDS,CDS,"""Protein with WD-40 repeats involved in rRNA processing; associates with rDNA chromatin in H4-tail-dependent manner; associates with trans-acting ribosome biogenesis factors; similar to beta-transducin superfamily""",Verified ORF
8007,12,546061,0.036061161707513,0.135749569819068,0.790667883608375,YLR197W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8008,12,546355,0.0245547121346553,0.135756847163076,0.856571270705505,YLR197W,NOP56,SGDID:S000004187,CDS,CDS,"""Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects""",Verified ORF
8010,12,548125,0.0505160039404558,0.136902089558239,0.712353665743829,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8011,12,548327,-0.0338738199085423,0.136209665474182,0.80374612482155,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8012,12,548452,0.00358885319103,0.136636656882963,0.979060279583824,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8013,12,548551,-0.0090193326653594,0.135977521583382,0.9471529790549,YLR199C,PBA1,SGDID:S000004189,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
8015,12,549297,-0.0079783853114333,0.136538223854788,0.953436517285552,YLR200W,YKE2,SGDID:S000004190,CDS,CDS,"""Subunit of the heterohexameric Gim/prefoldin protein complex; involved in the folding of alpha-tubulin ; beta-tubulin ; and actin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation""",Verified ORF
8017,12,551811,-0.0370944545150492,0.137501142121796,0.787490522202016,YLR203C,MSS51,SGDID:S000004193,CDS,CDS,"""Specific translational activator for the mitochondrial COX1 mRNA; loosely associated with the matrix face of the mitochondrial inner membrane; localizes to vacuole membrane in response to H2O2; influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase; binds to heme B ; which may be a mechanism for sensing oxygen levels in order to regulate cytochrome c oxidase biogenesis""",Verified ORF
8018,12,552053,-0.0045922347812592,0.135762917759366,0.973035500515007,YLR204W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8019,12,552056,-0.0184756041070418,0.135961934529078,0.891987229345609,YLR204W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8023,12,552743,0.0261856658220405,0.137109208745136,0.848647919522844,YLR205C,HMX1,SGDID:S000004195,CDS,CDS,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
8024,12,553350,0.0242867472573578,0.138122826173961,0.860524849868026,YLR205C,HMX1,SGDID:S000004195,CDS,CDS,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
8025,12,553633,0.0552271147688638,0.136943001383907,0.686982429425403,YLR205C,HMX1,SGDID:S000004195,CDS,CDS,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
8028,12,553802,0.0664517655945696,0.135749129142731,0.624778419269655,YLR205C,HMX1,SGDID:S000004195,Close to 3'-UTR,Close to 3'-UTR,"""ER localized heme oxygenase; involved in heme degradation during iron starvation and in the oxidative stress response; expression is regulated by AFT1 and oxidative stress; relocates to the perinuclear region in the presence of oxidants""",Verified ORF
8030,12,556335,0.04167465453373,0.13660571705207,0.760490692969338,YLR206W,ENT2,SGDID:S000004196,CDS,CDS,"""Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog ; ENT1 ; that arose from the whole genome duplication""",Verified ORF
8031,12,556427,0.0098141528046163,0.136531365366064,0.942736493287061,YLR206W,ENT2,SGDID:S000004196,Close to 3'-UTR,Close to 3'-UTR,"""Epsin-like protein required for endocytosis and actin patch assembly; functionally redundant with Ent1p; contains clathrin-binding motif at C-terminus; ENT2 has a paralog ; ENT1 ; that arose from the whole genome duplication""",Verified ORF
8032,12,556610,-0.0262514432816349,0.135945435866614,0.846989520737913,YLR207W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8033,12,556749,0.011544254520286,0.13772759255391,0.933247476333354,YLR207W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8034,12,556961,0.011544254520286,0.13772759255391,0.933247476333354,YLR207W,HRD3,SGDID:S000004197,CDS,CDS,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
8035,12,557450,-0.116867919842375,0.137180497134608,0.394831591710065,YLR207W,HRD3,SGDID:S000004197,CDS,CDS,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
8036,12,557933,-0.129540662122625,0.136642995741101,0.343766433125893,YLR207W,HRD3,SGDID:S000004197,CDS,CDS,"""ER membrane protein that plays a central role in ERAD; forms HRD complex with Hrd1p and ER-associated protein degradation (ERAD) determinants that engages in lumen to cytosol communication and coordination of ERAD events""",Verified ORF
8039,12,560481,-0.172336380438813,0.136667078921411,0.208143732981196,YLR208W,SEC13,SGDID:S000004198,Close to 3'-UTR,Close to 3'-UTR,"""Structural component of 3 complexes; subunit of the Nup84p nuclear pore subcomplex that contributes to nucleocytoplasmic transport and NPC biogenesis; subunit of the COPII vesicle coat required for ER-to-Golgi transport; subunit of SEACAT ; a subcomplex of the coatomer-related ; vacuolar-associated SEA complex ; that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p) ; a GAP for Gtr1p ; thereby resulting in activation of TORC1 signaling; human SEC13 homolog""",Verified ORF
8047,12,567889,-0.0167293629322238,0.137319667573518,0.903104661508655,SUT272,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8049,12,568225,0.0359909430568368,0.13718553225717,0.793202861099593,SUT272,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8050,12,569918,0.0330897391320299,0.137499596651324,0.809963499089021,YLR214W,FRE1,SGDID:S000004204,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
8051,12,569926,0.0536191391150098,0.137415797845367,0.696626722566154,YLR214W,FRE1,SGDID:S000004204,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
8052,12,570032,0.0533713560871291,0.137770000726056,0.698697556757847,YLR214W,FRE1,SGDID:S000004204,CDS,CDS,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
8053,12,570630,0.0246825918790143,0.13669259390674,0.856808667647431,YLR214W,FRE1,SGDID:S000004204,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low copper and iron levels""",Verified ORF
8054,12,570792,-0.0238181247523321,0.137903058171891,0.86297330877315,YLR215C,CDC123,SGDID:S000004205,CDS,CDS,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
8055,12,570843,-0.027063227448444,0.136799411258362,0.843290801824136,YLR215C,CDC123,SGDID:S000004205,CDS,CDS,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
8056,12,570923,-0.0189694522300751,0.138272811158421,0.890959940982719,YLR215C,CDC123,SGDID:S000004205,CDS,CDS,"""Assembly factor for the eIF2 translation initiation factor complex; regulates translational initiation; conserved residues of this ATP-Grasp protein that bind to ATP-Mg2+ in the pombe ortholog are required for complex assembly in budding yeast; interaction with eIF2 subunit Gcd11p facilitates complex assembly and activity; required for the START transition and timely progression through G2; regulated by nutrient availability; human ortholog complements the yeast mutant""",Verified ORF
8058,12,574586,-0.0368751444367938,0.138749385286576,0.790573050300601,YLR219W,MSC3,SGDID:S000004209,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
8059,12,575797,-0.0221008265161021,0.13677024751762,0.871720475220138,YLR219W,MSC3,SGDID:S000004209,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
8060,12,576016,-0.0520993185638231,0.138493184180926,0.707003959653606,YLR219W,MSC3,SGDID:S000004209,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
8061,12,576037,-0.0036613198134559,0.137744442710663,0.978809325279123,YLR219W,MSC3,SGDID:S000004209,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
8062,12,576167,-0.0181863298502869,0.136925068053575,0.894411748949819,YLR219W,MSC3,SGDID:S000004209,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate; protein abundance increases in response to DNA replication stress""",Verified ORF
8064,12,581840,0.0486652166348285,0.13721527207631,0.72305365697166,YLR222C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8065,12,582503,0.0049784390585133,0.137322298727453,0.971100573589915,YLR223C,IFH1,SGDID:S000004213,CDS,CDS,"""Coactivator ; regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI ; a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog ; CRF1 ; that arose from the whole genome duplication""",Verified ORF
