SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7174,11,403781,0.0354070817402096,0.123331996443906,0.774213721629059,YKL018C-A,MCO12,SGDID:S000007615,CDS,CDS,"""Putative mitochondrial protein of unknown function; identified by homology; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
7175,11,404841,0.0691735908096398,0.123435493650765,0.57556023668984,YKL018W,SWD2,SGDID:S000001501,CDS,CDS,"""Subunit of the COMPASS (Set1C) histone H3K4 methyltransferase complex; required for Set1C stability and optimal activity; COMPASS methylates histone H3 on lys 4 and is involved in telomeric silencing; subunit of CPF (cleavage and polyadenylation factor) ; a complex involved in RNAP II transcription termination""",Verified ORF
7176,11,407251,0.0097663959919649,0.124776552231776,0.937656766549602,YKL017C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7177,11,408460,-0.0415347515793653,0.123910730721363,0.737674091864918,YKL015W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7179,11,411456,-0.0050099557610436,0.123825723551994,0.967749482137302,YKL015W,PUT3,SGDID:S000001498,CDS,CDS,"""Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes ; constitutively binds PUT1 and PUT2 promoters as a dimer ; undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain""",Verified ORF
7180,11,412587,-0.0122527768421913,0.125171892935036,0.922077099281795,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7181,11,415128,-0.0311085117706912,0.123925422164808,0.801940008564471,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7182,11,415158,-0.0218765714077266,0.123946100883203,0.860001829191569,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7183,11,415583,-0.0443792379326358,0.124399602810163,0.721494049442602,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7184,11,417049,-0.0616420220450853,0.124293350095574,0.620245498683795,YKL014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7185,11,421231,-0.0506554637148081,0.124776228006912,0.685010274097365,YKL011C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7186,11,421433,-0.0280444123522984,0.125136725780633,0.822801235696103,YKL010C,UFD4,SGDID:S000001493,CDS,CDS,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7187,11,425090,0.0062579380694939,0.124050837207769,0.95979506573243,YKL010C,UFD4,SGDID:S000001493,CDS,CDS,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7188,11,425936,-0.020981570319249,0.123112965162196,0.864773272282286,YKL010C,UFD4,SGDID:S000001493,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7189,11,425985,-0.0196395280614745,0.123030861997994,0.873263128805708,YKL009W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7190,11,428422,-0.103632421119937,0.123240870100055,0.400976949717049,YKL008C,LAC1,SGDID:S000001491,CDS,CDS,"""Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine ; functionally equivalent to Lag1p; LAC1 has a paralog ; LAG1 ; that arose from the whole genome duplication""",Verified ORF
7192,11,430725,-0.0729120603053264,0.125207853630991,0.560717399592582,YKL006C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7194,11,431573,-0.0727749395026793,0.124810009770898,0.56020787879459,YKL006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7195,11,435067,-0.110653184641301,0.124461205399835,0.374577546182616,YKL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7196,11,435445,-0.154281825938288,0.123541372219558,0.212555822911394,YKL005C,BYE1,SGDID:S000001488,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations ; binds RNA polymerase II large subunit""",Verified ORF
7197,11,436668,-0.201784616234682,0.123464207605259,0.10307531714036,YKL004W,AUR1,SGDID:S000001487,CDS,CDS,"""Phosphatidylinositol:ceramide phosphoinositol transferase; required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance; also known as IPC synthase""",Verified ORF
7200,11,440451,-0.222442233916361,0.122693301564776,0.0706819726308288,YKR001C,VPS1,SGDID:S000001709,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7201,11,441961,-0.20249776126845,0.122511984186483,0.0992440982970506,YKR001C,VPS1,SGDID:S000001709,CDS,CDS,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7202,11,442302,-0.193900791475198,0.123534310659701,0.117401582017479,YKR001C,VPS1,SGDID:S000001709,CDS,CDS,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7203,11,442829,-0.196169368511311,0.123078168280456,0.111862344192154,YKR002W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7204,11,443498,-0.194407933355888,0.122730953617976,0.11408525957395,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7205,11,443807,-0.196924605808133,0.122591009560413,0.109090187116344,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7206,11,444125,-0.194023568864971,0.122771323944937,0.114918765898024,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7207,11,444152,-0.214084109245348,0.122768216298368,0.0820632205303539,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7208,11,444420,-0.166971151356051,0.123016883945431,0.175552190079004,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7209,11,444997,-0.181339085445653,0.124866449374272,0.147316370904563,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7210,11,445026,-0.204658986303762,0.124356925719363,0.100707639373502,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7211,11,445153,-0.163640048231274,0.122862974913123,0.183755428352821,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7212,11,445220,-0.211377179899656,0.123958338856676,0.0890317336530512,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7213,11,445373,-0.195905095580964,0.123079360711865,0.112347785742758,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7214,11,445854,-0.175157229350597,0.122631302602067,0.154082793830577,YKR003W,OSH6,SGDID:S000001711,CDS,CDS,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7216,11,448760,-0.12958092874954,0.123198127442332,0.293606552935446,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7217,11,449454,-0.157431221490691,0.123309613185102,0.202542140643699,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7218,11,452711,-0.0971678778655789,0.125285033275413,0.4385195235386,YKR008W,RSC4,SGDID:S000001716,CDS,CDS,"""Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling; acetylated (K25) by Gcn5p ; altering replication stress tolerance; contains tandem bromodomains that recognize histone H3 acetylated on K14 (H3K14ac) by Gcn5p""",Verified ORF
7219,11,456846,-0.089247446974677,0.12321721182384,0.469355266568025,YKR009C,FOX2,SGDID:S000001717,CDS,CDS,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7223,11,460484,-0.155150911711011,0.12366106762884,0.210437216655267,YKR010C,TOF2,SGDID:S000001718,CDS,CDS,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",Verified ORF
7224,11,462463,-0.0695369420282411,0.124050576602839,0.575457789537267,SUT237,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7225,11,463057,-0.145845857588828,0.122891843169822,0.236111595296178,ARS1115,ARS1115,SGDID:S000130139,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
7226,11,463846,-0.208829399541379,0.123024145497578,0.0904898132270001,YKR012C,YKR012C,SGDID:S000001720,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2""",Dubious ORF
7227,11,464832,-0.0109020312217268,0.123718474122151,0.92983153058005,YKR013W,PRY2,SGDID:S000001721,CDS,CDS,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7230,11,465463,-0.0248856806173122,0.125036237933745,0.842355626053396,YKR014C,YPT52,SGDID:S000001722,CDS,CDS,"""Endosomal Rab family GTPase; required for vacuolar protein sorting ; endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress""",Verified ORF
7231,11,466269,-0.0125905984540954,0.122898908172002,0.918460217742616,YKR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7232,11,466959,0.0394800988846441,0.124033485933668,0.750444144934807,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7233,11,467309,0.0016105299077181,0.123746824021594,0.989623403588307,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7234,11,467328,0.0060692785048421,0.123204452446118,0.960738487116431,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7235,11,467504,0.0359079000372619,0.123456700063502,0.77133363924267,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7236,11,467546,0.001470398655928,0.123204851078888,0.990484547667671,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7237,11,467564,0.0066894029683541,0.123295352217264,0.956762605657932,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7238,11,467627,0.0084135924539008,0.123425958137124,0.945691193113787,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7239,11,467651,0.0141001858641635,0.123202590225395,0.908948402905629,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7240,11,467666,0.0174321441665147,0.123873718091438,0.888167364569021,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7241,11,467744,0.011277201613296,0.123616465914009,0.9273636946374,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7242,11,467777,-0.0103248479045673,0.123519022318737,0.933430489101739,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7243,11,467786,-0.0091964626002493,0.123745885645975,0.9407999909176,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7244,11,469130,-0.009457878856406,0.124538186514331,0.939506986777987,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7245,11,471802,-0.0031539477953037,0.124412756225848,0.979789575751652,YKR017C,HEL1,SGDID:S000001725,CDS,CDS,"""RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)""",Verified ORF
7246,11,475092,0.0049420883056793,0.124051005482289,0.968243874848702,YKR018C,YKR018C,SGDID:S000001726,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog ; IML2 ; that arose from the whole genome duplication""",Verified ORF
7247,11,476182,0.0298881154544524,0.123459255384649,0.808851859459105,CUT240,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7248,11,477654,0.0620330412823418,0.123769947006035,0.616545360836701,YKR019C,IRS4,SGDID:S000001727,CDS,CDS,"""EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog ; TAX4 ; that arose from the whole genome duplication""",Verified ORF
7249,11,480438,0.062428904849252,0.124395975691966,0.616081468812488,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7250,11,481321,0.0043081478421606,0.124979057327395,0.972521083973948,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7251,11,485149,0.0878791378877801,0.126474334465639,0.487614096520393,YKR024C,DBP7,SGDID:S000001732,CDS,CDS,"""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",Verified ORF
7253,11,487905,0.0458031424290404,0.124416463271021,0.712986713684612,YKR025W,RPC37,SGDID:S000001733,CDS,CDS,"""RNA polymerase III subunit C37""",Verified ORF
7254,11,489044,-0.0282904311679677,0.124970196737277,0.821038910724462,YKR026C,GCN3,SGDID:S000001734,CDS,CDS,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7257,11,491233,-0.0143782763281802,0.125571010203055,0.908904048195018,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,0.0564659542762438,0.125393230606045,0.652762622012809,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,-0.0770292179782631,0.12684079134273,0.544048520299151,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,-0.0629788146723362,0.124260989509532,0.612592701125157,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,-0.0498337828164427,0.124412074683455,0.688990661120348,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,-0.108694256769501,0.125392913935749,0.386624344773532,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,-0.124935586593925,0.124128206826794,0.31486241762458,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,-0.0348230016096819,0.124064677199213,0.779117017427355,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,-0.136543468320771,0.124510339072469,0.273544764194121,YKR036C,CAF4,SGDID:S000001744,CDS,CDS,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
7268,11,515387,-0.0548253150585426,0.124157407829947,0.659064186587828,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7269,11,515435,-0.0681476213239014,0.124638753516768,0.584888320403378,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7270,11,515606,0.0064033782615859,0.124832624183268,0.959118899029073,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7271,11,515607,0.0064033782615859,0.124832624183268,0.959118899029073,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7272,11,515783,0.0061222578834762,0.124059933304483,0.960668924936606,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7273,11,516249,-0.0144954859409281,0.124437953346209,0.907332308246213,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7276,11,517259,0.0336981418388631,0.126285442031444,0.789747348699455,ARS1116,ARS1116,SGDID:S000118407,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7278,11,517282,0.0233739079219325,0.125913809099206,0.85283825939836,YKR039W,GAP1,SGDID:S000001747,Close to 3'-UTR,Close to 3'-UTR,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7279,11,517936,0.0574123117629909,0.12492952882675,0.646116702293318,YKR041W_NFR/NDR,,,Promoter,Promoter,,Promoter
7282,11,521756,0.0253191265258094,0.123170838686418,0.837252298918761,YKR044W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7283,11,521933,0.0849278302158891,0.124471440892984,0.495491836012494,YKR043C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7284,11,522294,0.0401393659953769,0.122317230375437,0.742986834400193,YKR044W,UIP5,SGDID:S000001752,CDS,CDS,"""Protein of unknown function that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates""",Verified ORF
7285,11,523645,-0.0034150454053433,0.124400531169043,0.97811472362565,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7286,11,523658,-0.0109094998317036,0.122389675057812,0.929023249219178,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7287,11,523660,-0.0041566561643691,0.122811395393496,0.973019202777036,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7291,11,527561,0.0123638966383062,0.12219893441341,0.919466260359604,YKR048C,NAP1,SGDID:S000001756,Close to 3'-UTR,Close to 3'-UTR,"""Histone chaperone and assembly chaperone for Rps6a/b; involved in histone exchange ; replacing histone H2A-H2B dimers or histone variant dimers from assembled nucleosomes; promotes solubility of Rps6a ; and 40S ribosomal subunit biogenesis; role in transport of H2A and H2B histones to the nucleus; regulates microtubule dynamics during mitosis; interacts with mitotic cyclin Clb2p; controls bud morphogenesis; phosphorylated by CK2; protein abundance increases in response to DNA replication stress""",Verified ORF
7293,11,533229,0.0367738319474013,0.121870029378431,0.763023147569567,YKR052C,MRS4,SGDID:S000001760,CDS,CDS,"""Iron transporter of the mitochondrial carrier family; mediates Fe2+ transport across the inner mitochondrial membrane; active under low-iron conditions; may transport other cations; protein abundance increases in response to DNA replication stress; MRS4 has a paralog ; MRS3 ; that arose from the whole genome duplication""",Verified ORF
7294,11,534563,0.110444293391194,0.122247865109899,0.366905556757384,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7295,11,535334,0.117322789677276,0.122945753259408,0.340602680914637,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7296,11,535859,0.0670678086482918,0.121860265563506,0.582416109211842,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7297,11,547722,0.0736366881816488,0.122165818585617,0.547055283135956,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7298,11,549137,0.116749667480727,0.123000618903845,0.343178684567042,YKR055W,RHO4,SGDID:S000001763,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase; member of the Rho/Rac subfamily of Ras-like proteins; likely to be involved in the establishment of cell polarity; has long N-terminal extension that plays an important role in Rho4p function and is shared with Rho4 homologs in other yeasts and filamentous fungi""",Verified ORF
7300,11,549470,0.0657259032667923,0.12459942979741,0.598179444598143,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
7302,11,551184,0.0842468079215319,0.122192754568866,0.490987867694316,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
