SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5630,9,161933,0.277518863079665,0.132107625373488,0.0363759000115378,YIL108W,YIL108W,SGDID:S000001370,CDS,CDS,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5633,9,163793,0.201008815191601,0.132931768599303,0.131397987512063,YIL107C,PFK26,SGDID:S000001369,CDS,CDS,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5634,9,163812,0.202990805027867,0.133031678029327,0.12793438960735,YIL107C,PFK26,SGDID:S000001369,CDS,CDS,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5635,9,166532,0.0781627752088482,0.133080148861505,0.557353482837722,YIL107C,PFK26,SGDID:S000001369,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5636,9,169345,0.0930070836067651,0.132948882631525,0.484656450367114,YIL105C,SLM1,SGDID:S000001367,CDS,CDS,"""Phosphoinositide PI4,5P(2) binding protein ; forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; protein abundance increases in response to DNA replication stress; SLM1 has a paralog ; SLM2 ; that arose from the whole genome duplication""",Verified ORF
5640,9,171609,0.135902195434352,0.136026310878463,0.318436634206341,YIL103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5641,9,174307,0.0256686099973037,0.133477546676303,0.847612648795098,SUT181,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5642,9,175368,-0.0169584039393548,0.134794364105675,0.899954388201682,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5643,9,175543,0.0183961043118793,0.133040560203201,0.890102396166993,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5644,9,176534,-0.0373253599514339,0.133253749391087,0.77955918654914,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5645,9,176600,-0.0340714435828606,0.132709292601161,0.797531038788817,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5646,9,176841,-0.0817372202047902,0.133096200588327,0.539530707842712,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5648,9,177598,-0.111404896771779,0.132702086201942,0.401750653157987,YIL100C-A,YIL100C-A,SGDID:S000028794,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5649,9,177790,-0.0885656042882296,0.133172483654158,0.506456395072778,YIL099W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5650,9,178365,-0.13383887831136,0.132853320404739,0.314423800845848,YIL099W,SGA1,SGDID:S000001361,CDS,CDS,"""Intracellular sporulation-specific glucoamylase; involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation ; but dispensable for sporulation""",Verified ORF
5652,9,180087,-0.0680522588251288,0.133592796451843,0.610789700509234,YIL098C,FMC1,SGDID:S000001360,CDS,CDS,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5653,9,180128,-0.0862951598760577,0.133473510547281,0.518353730381592,YIL098C,FMC1,SGDID:S000001360,CDS,CDS,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5656,9,183658,-0.0583661024534199,0.135541199473487,0.667010977696747,YIL096C,BMT5,SGDID:S000001358,Close to 3'-UTR,Close to 3'-UTR,"""Methyltransferase required for m3U2634 methylation of the 25S rRNA; S-adenosylmethionine-dependent; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis""",Verified ORF
5657,9,187970,-0.0810814809337964,0.133025701582146,0.542573645334644,CUT188,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5658,9,189329,-0.0609505792137008,0.133467411773279,0.648189037454019,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5659,9,189688,-0.0701907630695974,0.133916895618956,0.600512385506461,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5660,9,190020,-0.065820299487863,0.132973860963281,0.620917421403824,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5661,9,193013,-0.0578407640938337,0.133093762780124,0.664128068112665,YIL091C,UTP25,SGDID:S000001353,CDS,CDS,"""Nucleolar protein; required for 35S pre-RNA processing and 40S ribosomal subunit biogenesis""",Verified ORF
5664,9,196154,-0.0981164003947066,0.132689953402038,0.460130644629033,YIL089W,YIL089W,SGDID:S000001351,CDS,CDS,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5666,9,197752,-0.102484292534281,0.133284967256153,0.442460216950431,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5667,9,197820,-0.0819165793525336,0.134703898876706,0.543496759794411,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5668,9,198256,-0.0962692694351378,0.135583543395741,0.478150257203621,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5670,9,198339,-0.136151158212871,0.132969965565925,0.306572266708027,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5671,9,198850,-0.144974298845898,0.135281361456054,0.28460929098924,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5672,9,199162,-0.143749279579202,0.132761928234149,0.279654097832777,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5673,9,199377,-0.15079480413959,0.132366054040328,0.255381523490808,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5674,9,200074,-0.154747524395903,0.132537003329088,0.243764347466581,YIL087C,AIM19,SGDID:S000001349,CDS,CDS,"""Protein of unknown function; mitochondrial protein that physically interacts with Tim23p; null mutant displays reduced respiratory growth""",Verified ORF
5675,9,200287,-0.174649963657974,0.133654712291149,0.192156758260705,YIL086C,YIL086C,SGDID:S000001348,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
5676,9,201408,-0.15344530820428,0.132990568257912,0.249360320225684,YIL085C,KTR7,SGDID:S000001347,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5677,9,201606,-0.184303304736902,0.132503269021662,0.165121550073531,YIL085C,KTR7,SGDID:S000001347,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5678,9,204151,-0.258849271216071,0.13245268905536,0.0514576464398561,YIL083C,CAB2,SGDID:S000001345,CDS,CDS,"""Phosphopantothenoylcysteine synthetase (PPCS); catalyzes the second step of coenzyme A biosynthesis from pantothenate; subunit of the CoA-Synthesizing Protein Complex (CoA-SPC) that contains: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p subunits; null mutant lethality is complemented by human homolog PPCS and by E. coli coaBC ; a bifunctional enzyme with PPCS activity""",Verified ORF
5680,9,210740,-0.230463227207081,0.132986944511757,0.0839731831801522,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5681,9,210783,-0.225788437210651,0.133218254129085,0.0909808118915892,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5682,9,211109,-0.220731646335347,0.132462234076995,0.0965259351954356,YIL079C,AIR1,SGDID:S000001341,CDS,CDS,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5683,9,211688,-0.227511642869372,0.132615578276628,0.087117776370737,YIL079C,AIR1,SGDID:S000001341,CDS,CDS,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5684,9,213938,-0.218851718296375,0.133425035428928,0.101841906220554,YIL078W,THS1,SGDID:S000001340,CDS,CDS,"""Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant""",Verified ORF
5685,9,215328,-0.223393342970803,0.132449592896352,0.0925581736862021,YIL077C,RCI37,SGDID:S000001339,CDS,CDS,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5686,9,215997,-0.262143493493827,0.133046697288493,0.0495838116424633,YIL077C,RCI37,SGDID:S000001339,Close to 3'-UTR,Close to 3'-UTR,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5687,9,216548,-0.236388642155249,0.134898017360624,0.0805817285743697,YIL076W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5688,9,219192,-0.260887201178225,0.131880166545153,0.048681706307265,YIL075C,RPN2,SGDID:S000001337,CDS,CDS,"""Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5689,9,222260,-0.246754700931858,0.132158425800965,0.06271450931013,YIL074C,SER33,SGDID:S000001336,CDS,CDS,"""3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase ; converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog ; SER3 ; that arose from the whole genome duplication""",Verified ORF
5690,9,222580,-0.204121477661614,0.134519229655275,0.130056996258318,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5691,9,222583,-0.204121477661614,0.134519229655275,0.130056996258318,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5692,9,225578,-0.240974667606951,0.134523032559877,0.0740974577202432,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5693,9,226182,-0.231559583908651,0.134578715278633,0.0861950831350711,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5694,9,226305,-0.22853812929681,0.133201754022669,0.0870890614257018,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5695,9,231496,-0.216743494509256,0.133239373262917,0.104688322020962,YIL070C,MAM33,SGDID:S000001332,Close to 3'-UTR,Close to 3'-UTR,"""Specific translational activator for the mitochondrial COX1 mRNA; subunit of a complex containing Mrx6p ; Pim1p ; and Pet20p that may regulate mtDNA replication; acidic protein of the mitochondrial matrix; related to the human complement receptor gC1q-R""",Verified ORF
5696,9,232338,-0.209536770791254,0.132354998786845,0.114284556002921,YIL069C,RPS24B,SGDID:S000001331,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24 ; no bacterial homolog; RPS24B has a paralog ; RPS24A ; that arose from the whole genome duplication""",Verified ORF
5697,9,232470,-0.18332428528392,0.132484034455047,0.167310502459407,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5698,9,232692,-0.231973714975054,0.132445759332501,0.080734819385094,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5699,9,236476,-0.202411311092615,0.132361237213776,0.127102006561158,YIL067C,YIL067C,SGDID:S000001329,CDS,CDS,"""Uncharacterized protein of unknown function""",Uncharacterized ORF
5700,9,239129,-0.175378058424016,0.133235497833194,0.188926987558285,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5701,9,240673,-0.226820867125918,0.132259563813015,0.0872287703238208,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5704,9,242937,-0.183608188078179,0.133569079142604,0.170117863169191,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5705,9,243115,-0.200995400387052,0.132367349496555,0.12979188968879,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5706,9,243230,-0.225889143278441,0.133009175278051,0.0903328322357708,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,-0.229618554698857,0.132984679760617,0.0851046513702076,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,-0.232984808436052,0.132586539470995,0.079745774001248,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,-0.232984808436052,0.132586539470995,0.079745774001248,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,-0.21511876037426,0.133051213286492,0.106812183321848,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,-0.219274390712639,0.132654880611832,0.0992262468381536,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,-0.239318244598155,0.132934088866228,0.0726704279406392,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,-0.229302193823716,0.132992629872416,0.0855522240677539,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,-0.18120391458194,0.133773316877772,0.176424295030021,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,-0.193772373580167,0.132767305335961,0.145319967112612,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,-0.213872794775871,0.132310169203235,0.10689030601103,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,-0.225015284836806,0.132625527379836,0.0906498314337321,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,-0.203070822052888,0.132358375455709,0.125863936987644,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,-0.222592355810602,0.132826875857272,0.0946612330005165,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,-0.240258785398138,0.132365941760201,0.0703554614838097,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,-0.229757980139416,0.132228408666401,0.0831562639550295,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,-0.24301345302181,0.132161261565932,0.0667896740882539,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5731,9,249562,-0.288541576880522,0.132130492929931,0.0296375174434584,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,-0.295890763733724,0.132463637721595,0.0261253623381875,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,-0.362560590432904,0.131433806462985,0.0061090582603203,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,-0.327024205461882,0.131697629965419,0.0134866153647299,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,-0.328635313316204,0.131635644415826,0.0129959789727062,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,-0.318224530655618,0.131739703219776,0.0162185091221756,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,-0.355885304469126,0.131441113078023,0.0071076177130302,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,-0.252559702682809,0.131947004988244,0.0564157482784242,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,-0.272681319015535,0.132391007097201,0.0401632500463686,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5743,9,254027,-0.308870677224013,0.135025586168101,0.0227578063200263,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,-0.315489776038713,0.131917784950156,0.0172996675548117,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,-0.342646497216417,0.131910450431534,0.0097816004220973,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,-0.290825522224693,0.132662080371181,0.0290154892163514,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,-0.329178909752805,0.131638121716662,0.0128497757935049,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,-0.322153891674735,0.132075785975305,0.0152134552482273,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,-0.342768280040598,0.131918064808411,0.0097600199984522,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,-0.345185210873015,0.131900210471793,0.0092515766733173,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,-0.325269412634429,0.131690952933936,0.0139855793335025,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,-0.308624221283999,0.132182152669784,0.0201117766994475,YIL054W,YIL054W,SGDID:S000001316,CDS,CDS,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,-0.325345656324969,0.131871123815081,0.0140933689794379,YIL053W,GPP1,SGDID:S000001315,CDS,CDS,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,-0.267355190214583,0.133200330134975,0.0454939166779809,YIL052C,RPL34B,SGDID:S000001314,CDS,CDS,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,-0.298282979736014,0.1322239068359,0.0246889088273061,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,-0.280709753056858,0.132136018617668,0.0343312970614484,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,-0.309356494763101,0.134959125100929,0.0224806548738196,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,-0.328554848360231,0.13356467418673,0.0143764672760844,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,-0.304183998186109,0.133616181776369,0.0234112159930444,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,-0.292924572429257,0.134363891102746,0.029911343496634,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,-0.269537117661186,0.132201902477146,0.0422116602395328,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
