SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5491,9,69815,0.0769589171096848,0.177383333808846,0.664657662405871,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5492,9,69835,0.0664871873070389,0.177409698868144,0.708059279627353,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5493,9,69890,0.068532667040719,0.17665202935338,0.6982847286722,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5494,9,69958,0.0795891912317899,0.176156962017866,0.651684508857509,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5495,9,70073,0.0773931905698748,0.175804710820496,0.660045388880718,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5496,9,70145,0.0759012145048396,0.176728701035014,0.667836902556441,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5497,9,70296,0.103627129228049,0.175224621947408,0.554633676447025,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5498,9,70443,0.105278071179216,0.175449656347263,0.548859786570183,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5499,9,70461,0.110405285689661,0.175174084462056,0.528932011236829,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5500,9,70505,0.104410843895981,0.175492894991088,0.552252944849511,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5501,9,70537,0.087404910264289,0.175024149286301,0.617817368022784,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5502,9,70556,0.079552366345325,0.17548803909335,0.650596335700995,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5503,9,70698,0.124701244398438,0.176002635360208,0.47909050976939,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5504,9,70904,0.0419410155768122,0.174964151246459,0.810692621967862,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5505,9,70962,0.0719238819230553,0.175002701985732,0.681331251215968,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5506,9,71094,0.0917203777823037,0.175785188641351,0.602153982919462,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5507,9,71189,0.0939241780997274,0.175061554333202,0.59193656518612,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5508,9,71236,0.0842098581923506,0.176212842128881,0.633026296707889,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5509,9,71237,0.0842098581923506,0.176212842128881,0.633026296707889,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5510,9,71252,0.106033016216187,0.176684758841893,0.548807699492404,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5511,9,71366,0.0878182082051536,0.175293461997583,0.616698681392118,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5512,9,71501,0.0958109035863695,0.178208484443283,0.591168659159947,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5513,9,71654,0.0495455227297915,0.177632701321493,0.780468644022123,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5514,9,71693,0.126796710270291,0.177155768768126,0.474627719997411,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5515,9,71795,0.110349722091706,0.175847287301435,0.530716563439832,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5516,9,71830,0.110555617728744,0.175404280937816,0.528912460830808,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5517,9,72015,0.115562556753817,0.175164661146785,0.50985300256207,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5518,9,72016,0.115562556753817,0.175164661146785,0.50985300256207,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5519,9,72065,0.102226421588787,0.174695604843056,0.558808068593236,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5520,9,72072,0.0836407765835018,0.175712719985877,0.634362669112828,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5521,9,72176,0.084657328623967,0.174760699367354,0.628389260438179,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5522,9,72564,0.120822060435415,0.175589966765271,0.491846723496886,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5523,9,72570,0.108895673001495,0.175875089342089,0.536207147288866,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5524,9,72581,0.0440265373186992,0.176657121932586,0.803335340576135,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5525,9,72621,0.0896786424724419,0.175438034474915,0.609551655694039,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5526,9,72672,0.093989031707261,0.17593029672645,0.593511667673274,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5527,9,72684,0.109020875715845,0.175143295989862,0.534036885558922,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5528,9,72697,0.0962457588565984,0.175694440853238,0.584174102729973,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5529,9,72757,0.0871326774675604,0.175071503184044,0.619007044938596,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5530,9,72784,0.0903432405067826,0.175066893128167,0.60614268996105,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5531,9,72971,0.11693321963454,0.174707956289278,0.503737313569645,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5532,9,72998,0.114142535401903,0.17498053271032,0.514622117902328,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5533,9,73076,0.105023201372133,0.174955291778984,0.548700860425692,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5534,9,73100,0.115728600711704,0.174900281602924,0.508605873352927,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5535,9,73117,0.0942882573547952,0.175663924393449,0.59177589470428,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5536,9,73178,0.0924376031553519,0.175242355239408,0.598188637945385,YIL147C,SLN1,SGDID:S000001409,CDS,CDS,"""Transmembrane histidine phosphotransfer kinase and osmosensor; regulates MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p ; thereby forming a phosphorelay system similar to bacterial two-component regulators""",Verified ORF
5538,9,76394,0.0848205144430135,0.174804477750782,0.627813642661625,YIL145C,PAN6,SGDID:S000001407,CDS,CDS,"""Pantothenate synthase; also known as pantoate-beta-alanine ligase ; required for pantothenic acid biosynthesis ; deletion causes pantothenic acid auxotrophy ; homologous to E. coli panC""",Verified ORF
5539,9,76441,0.0848205144430135,0.174804477750782,0.627813642661625,YIL145C,PAN6,SGDID:S000001407,CDS,CDS,"""Pantothenate synthase; also known as pantoate-beta-alanine ligase ; required for pantothenic acid biosynthesis ; deletion causes pantothenic acid auxotrophy ; homologous to E. coli panC""",Verified ORF
5540,9,77957,0.0735714202408332,0.177281165571154,0.67839509915069,YIL144W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5541,9,84696,-0.0502580359744681,0.175024126281278,0.774166571690391,YIL142W,CCT2,SGDID:S000001404,CDS,CDS,"""Subunit beta of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
5542,9,84804,-0.0294208851967794,0.175204719273814,0.866740095235533,YIL142W,CCT2,SGDID:S000001404,CDS,CDS,"""Subunit beta of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
5543,9,84986,-0.0461654057642287,0.177462476109944,0.794906074293682,YIL142W,CCT2,SGDID:S000001404,Close to 3'-UTR,Close to 3'-UTR,"""Subunit beta of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
5544,9,85177,-0.0320665775730735,0.175231079760901,0.854906254251325,YIL141W,YIL141W,SGDID:S000001403,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5545,9,85300,-0.0225132957831608,0.175443275602754,0.897966942945856,YIL141W,YIL141W,SGDID:S000001403,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5546,9,86294,-0.0708913312418271,0.17531516813567,0.686189165838389,YIL140W,AXL2,SGDID:S000001402,CDS,CDS,"""Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate""",Verified ORF
5547,9,86720,-0.0537960660820004,0.17475685991324,0.758390361163055,YIL140W,AXL2,SGDID:S000001402,CDS,CDS,"""Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate""",Verified ORF
5548,9,88210,0.0452796823440191,0.175430814605122,0.796475792849299,YIL139C,REV7,SGDID:S000001401,CDS,CDS,"""Accessory subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev3p ; Pol31p and Pol32p""",Verified ORF
5549,9,89608,-0.0583488449483039,0.177909929152335,0.743129950339858,YIL138C,TPM2,SGDID:S000001400,CDS,CDS,"""Minor isoform of tropomyosin; binds to and stabilizes actin cables and filaments ; which direct polarized cell growth and the distribution of several organelles; appears to have distinct and also overlapping functions with Tpm1p; TPM2 has a paralog ; TPM1 ; that arose from the whole genome duplication""",Verified ORF
5550,9,91111,0.0101732885391017,0.174908700201923,0.953651366767654,YIL137C,TMA108,SGDID:S000001399,CDS,CDS,"""Ribosome-associated ; nascent chain binding factor; binds N-terminal region of nascent peptides during translation; recognizes target proteins via its putative metallopeptidase peptide-binding pocket""",Verified ORF
5551,9,94251,-0.121926369375446,0.174789110556338,0.485909878157385,YIL136W,OM45,SGDID:S000001398,CDS,CDS,"""Mitochondrial outer membrane protein of unknown function; major constituent of the outer membrane ; extending into the intermembrane space; interacts with porin (Por1p) and with Om14p; imported via the presequence pathway involving the TOM and TIM23 complexes ; then assembled in the outer membrane by Mim1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5553,9,98767,-0.118504875431114,0.175626558608365,0.500273199569128,YIL133C,RPL16A,SGDID:S000001395,CDS,CDS,"""Ribosomal 60S subunit protein L16A; N-terminally acetylated ; binds 5.8 S rRNA; transcriptionally regulated by Rap1p; homologous to mammalian ribosomal protein L13A and bacterial L13; RPL16A has a paralog ; RPL16B ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
5554,9,98955,-0.151601887526724,0.175996286215229,0.389606615907205,YIL133C,RPL16A,SGDID:S000001395,CDS,CDS,"""Ribosomal 60S subunit protein L16A; N-terminally acetylated ; binds 5.8 S rRNA; transcriptionally regulated by Rap1p; homologous to mammalian ribosomal protein L13A and bacterial L13; RPL16A has a paralog ; RPL16B ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
5555,9,99321,-0.0997545978327136,0.174964026233064,0.568943080653741,YIL134W,FLX1,SGDID:S000001396,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial flavin adenine dinucleotide transporter; FAD is a synthesis product of riboflavin; human homolog SLC25A32 is implicated in multiple acyl-CoA dehydrogenase deficiency (MADD) or glutaric aciduria type II (GAII) ; and can complement yeast null mutant""",Verified ORF
5556,9,103774,-0.0630498364340408,0.174880096284948,0.71866511552482,YIL130W,ASG1,SGDID:S000001392,CDS,CDS,"""Zinc cluster protein proposed to be a transcriptional regulator; regulator involved in the stress response; regulates utilization of fatty acids and accumulation of lipids""",Verified ORF
5557,9,104962,-0.0587513660998953,0.175883939096357,0.738551610830037,YIL130W,ASG1,SGDID:S000001392,CDS,CDS,"""Zinc cluster protein proposed to be a transcriptional regulator; regulator involved in the stress response; regulates utilization of fatty acids and accumulation of lipids""",Verified ORF
5568,9,108120,-0.0449580315272071,0.17588705843362,0.798402886255134,YIL129C,TAO3,SGDID:S000001391,CDS,CDS,"""Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis ; interacts with protein kinase Cbk1p and also with Kic1p""",Verified ORF
5569,9,108375,-0.0491773989599,0.175153438724318,0.77905319097849,YIL129C,TAO3,SGDID:S000001391,CDS,CDS,"""Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis ; interacts with protein kinase Cbk1p and also with Kic1p""",Verified ORF
5570,9,111569,-0.0602640552221747,0.176156178900518,0.732474839498627,YIL129C,TAO3,SGDID:S000001391,CDS,CDS,"""Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis ; interacts with protein kinase Cbk1p and also with Kic1p""",Verified ORF
5571,9,112032,-0.0225742983248251,0.175409926640976,0.897672653042112,YIL129C,TAO3,SGDID:S000001391,CDS,CDS,"""Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis ; interacts with protein kinase Cbk1p and also with Kic1p""",Verified ORF
5572,9,112614,-0.0635416381342802,0.176369969598098,0.718857184536294,YIL129C,TAO3,SGDID:S000001391,CDS,CDS,"""Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis ; interacts with protein kinase Cbk1p and also with Kic1p""",Verified ORF
5573,9,114834,-0.0033915648307389,0.176151537872998,0.984649615291613,YIL128W,MET18,SGDID:S000001390,CDS,CDS,"""Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation and maturation of a subset of cytosolic and nuclear proteins involved in methionine biosynthesis ; DNA replication and repair ; transcription ; and telomere maintenance; ortholog of human MMS19""",Verified ORF
5575,9,115779,-0.0555880292687341,0.177982033586489,0.754978846544966,YIL128W,MET18,SGDID:S000001390,CDS,CDS,"""Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation and maturation of a subset of cytosolic and nuclear proteins involved in methionine biosynthesis ; DNA replication and repair ; transcription ; and telomere maintenance; ortholog of human MMS19""",Verified ORF
5576,9,115941,0.0357962051678504,0.17742039141691,0.840221156672278,YIL128W,MET18,SGDID:S000001390,CDS,CDS,"""Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation and maturation of a subset of cytosolic and nuclear proteins involved in methionine biosynthesis ; DNA replication and repair ; transcription ; and telomere maintenance; ortholog of human MMS19""",Verified ORF
5577,9,116282,-0.0023077235582511,0.176919919617014,0.989600147304222,YIL128W,MET18,SGDID:S000001390,CDS,CDS,"""Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation and maturation of a subset of cytosolic and nuclear proteins involved in methionine biosynthesis ; DNA replication and repair ; transcription ; and telomere maintenance; ortholog of human MMS19""",Verified ORF
5578,9,116618,-0.0137797671903313,0.174910753211661,0.9372508959528,YIL128W,MET18,SGDID:S000001390,CDS,CDS,"""Component of cytosolic iron-sulfur protein assembly (CIA) machinery; acts at a late step of Fe-S cluster assembly; forms the CIA targeting complex with Cia1p and Cia2p that directs Fe-S cluster incorporation and maturation of a subset of cytosolic and nuclear proteins involved in methionine biosynthesis ; DNA replication and repair ; transcription ; and telomere maintenance; ortholog of human MMS19""",Verified ORF
5579,9,117736,0.0095079188547604,0.174664347329502,0.956619091756125,YIL126W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5580,9,122617,0.0383059272311917,0.17689682059764,0.828688897056306,YIL126W,STH1,SGDID:S000001388,Close to 3'-UTR,Close to 3'-UTR,"""ATPase component of the RSC chromatin remodeling complex; required for expression of early meiotic genes; promotes base excision repair in chromatin; essential helicase-related protein homologous to Snf2p""",Verified ORF
5581,9,125289,0.0311168490856055,0.174926475874562,0.858915087845909,YIL125W,KGD1,SGDID:S000001387,CDS,CDS,"""Subunit of the mitochondrial alpha-ketoglutarate dehydrogenase complex; catalyzes a key step in the tricarboxylic acid (TCA) cycle ; the oxidative decarboxylation of alpha-ketoglutarate to form succinyl-CoA""",Verified ORF
5582,9,126263,0.0629903402592929,0.174888416974802,0.718932078968046,YIL124W,AYR1,SGDID:S000001386,CDS,CDS,"""Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase; NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase involved in phosphatidic acid biosynthesis; lipid droplet triacylglycerol lipase involved in mobilization of non-polar lipids; found in lipid particles ; endoplasmic reticulum and mitochondrial outer membrane; forms NADPH-regulated channel in mitochondrial outer membrane; required for spore germination; role in cell wall biosynthesis; capable of metabolizing steroid hormones""",Verified ORF
5583,9,126375,0.0163638249140789,0.174910122433298,0.925515241904502,YIL124W,AYR1,SGDID:S000001386,CDS,CDS,"""Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase; NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase involved in phosphatidic acid biosynthesis; lipid droplet triacylglycerol lipase involved in mobilization of non-polar lipids; found in lipid particles ; endoplasmic reticulum and mitochondrial outer membrane; forms NADPH-regulated channel in mitochondrial outer membrane; required for spore germination; role in cell wall biosynthesis; capable of metabolizing steroid hormones""",Verified ORF
5584,9,126580,0.0209352449674341,0.174667008455875,0.904663790917789,YIL124W,AYR1,SGDID:S000001386,CDS,CDS,"""Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase; NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase involved in phosphatidic acid biosynthesis; lipid droplet triacylglycerol lipase involved in mobilization of non-polar lipids; found in lipid particles ; endoplasmic reticulum and mitochondrial outer membrane; forms NADPH-regulated channel in mitochondrial outer membrane; required for spore germination; role in cell wall biosynthesis; capable of metabolizing steroid hormones""",Verified ORF
