SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5671,9,198850,0.117170395005708,0.109445250445362,0.285087716595888,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5672,9,199162,0.0695647672144105,0.107521112071395,0.518060800490631,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5673,9,199377,0.0757133549613466,0.107207328876039,0.480509093265143,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5674,9,200074,0.0559118561822654,0.107390286072075,0.602942831450941,YIL087C,AIM19,SGDID:S000001349,CDS,CDS,"""Protein of unknown function; mitochondrial protein that physically interacts with Tim23p; null mutant displays reduced respiratory growth""",Verified ORF
5675,9,200287,0.05657470634774,0.108348281612265,0.601889214329941,YIL086C,YIL086C,SGDID:S000001348,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
5676,9,201408,0.0565232595254453,0.107752307247632,0.600213773373456,YIL085C,KTR7,SGDID:S000001347,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5677,9,201606,0.0452635682698354,0.107463731878511,0.673866441923327,YIL085C,KTR7,SGDID:S000001347,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR7 has a paralog ; KTR5 ; that arose from the whole genome duplication""",Verified ORF
5678,9,204151,0.11836049795242,0.107550228990293,0.271858262718502,YIL083C,CAB2,SGDID:S000001345,CDS,CDS,"""Phosphopantothenoylcysteine synthetase (PPCS); catalyzes the second step of coenzyme A biosynthesis from pantothenate; subunit of the CoA-Synthesizing Protein Complex (CoA-SPC) that contains: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p subunits; null mutant lethality is complemented by human homolog PPCS and by E. coli coaBC ; a bifunctional enzyme with PPCS activity""",Verified ORF
5680,9,210740,0.117897823320797,0.107862995000539,0.275124625319591,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5681,9,210783,0.0965432241569776,0.108091375517497,0.372378343919689,tI(AAU)I2_NFR/NDR,,,Promoter,Promoter,,Promoter
5682,9,211109,0.12962757993467,0.107363387803603,0.228097163715978,YIL079C,AIR1,SGDID:S000001341,CDS,CDS,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5683,9,211688,0.103872258695107,0.107592624713922,0.334994537048977,YIL079C,AIR1,SGDID:S000001341,CDS,CDS,"""Zinc knuckle protein; involved in nuclear RNA processing and degradation as a component of the TRAMP complex; stimulates the poly(A) polymerase activity of Pap2p in vitro; AIR1 has a paralog ; AIR2 ; that arose from the whole genome duplication; although Air1p and Air2p are homologous TRAMP subunits ; they have nonredundant roles in regulation of substrate specificity of the exosome""",Verified ORF
5684,9,213938,0.0786631248912424,0.108272751544549,0.467996970344549,YIL078W,THS1,SGDID:S000001340,CDS,CDS,"""Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant""",Verified ORF
5685,9,215328,0.0325901828963105,0.107570858718173,0.762095151931436,YIL077C,RCI37,SGDID:S000001339,CDS,CDS,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5686,9,215997,0.0495669402918095,0.108195109844466,0.647144155511108,YIL077C,RCI37,SGDID:S000001339,Close to 3'-UTR,Close to 3'-UTR,"""Protein that associates with the large mitoribosomal subunit; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)""",Uncharacterized ORF
5687,9,216548,0.0790407703189952,0.109527654317233,0.470986632862307,YIL076W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5688,9,219192,0.0008830423499921,0.107283030190594,0.993437367708891,YIL075C,RPN2,SGDID:S000001337,CDS,CDS,"""Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress""",Verified ORF
5689,9,222260,-0.0113518878046051,0.10744333954958,0.915916379237708,YIL074C,SER33,SGDID:S000001336,CDS,CDS,"""3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase ; converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER33 has a paralog ; SER3 ; that arose from the whole genome duplication""",Verified ORF
5690,9,222580,-0.0013291556277358,0.109182653019284,0.990293918758514,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5691,9,222583,-0.0013291556277358,0.109182653019284,0.990293918758514,YIL074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5692,9,225578,-0.0291358956480883,0.109313929886403,0.789983484005942,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5693,9,226182,-0.022592824911654,0.10932544312331,0.836397197233557,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5694,9,226305,-0.006859690218194,0.108210236146249,0.949490039642444,XUT_9F-113,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5695,9,231496,0.0144232908476997,0.108193445971373,0.894024017691635,YIL070C,MAM33,SGDID:S000001332,Close to 3'-UTR,Close to 3'-UTR,"""Specific translational activator for the mitochondrial COX1 mRNA; subunit of a complex containing Mrx6p ; Pim1p ; and Pet20p that may regulate mtDNA replication; acidic protein of the mitochondrial matrix; related to the human complement receptor gC1q-R""",Verified ORF
5696,9,232338,0.0067227333062595,0.107456283709902,0.95015030364787,YIL069C,RPS24B,SGDID:S000001331,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24 ; no bacterial homolog; RPS24B has a paralog ; RPS24A ; that arose from the whole genome duplication""",Verified ORF
5697,9,232470,0.0060039974943116,0.10747163433933,0.955480257928972,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5698,9,232692,0.0153847223601433,0.107612303299995,0.886399910174008,YIL069C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5699,9,236476,-0.0243807517376341,0.107428745802905,0.820595455744827,YIL067C,YIL067C,SGDID:S000001329,CDS,CDS,"""Uncharacterized protein of unknown function""",Uncharacterized ORF
5700,9,239129,-0.0424335778279819,0.108030365018298,0.694709415132224,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5701,9,240673,-0.112980491470646,0.107276632849393,0.292983607264777,YIL066C,RNR3,SGDID:S000001328,CDS,CDS,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5704,9,242937,-0.12313368325635,0.108150076313141,0.255665244701632,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5705,9,243115,-0.115050310746875,0.107261931552364,0.284178478561714,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5706,9,243230,-0.101353429022578,0.107910618347571,0.348252324767546,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,-0.0805800615805386,0.107955051700056,0.45590914345448,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,-0.0881796557525105,0.107630586676822,0.413179098632846,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,-0.0881796557525105,0.107630586676822,0.413179098632846,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,-0.0633748176497998,0.1079858231702,0.557658835391152,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,-0.092091998230063,0.107623011392468,0.392749378170948,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,-0.0889804788586566,0.107934640252111,0.410273409965574,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,-0.101350169383129,0.107910627020427,0.348267847415738,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,-0.0821013201791402,0.108417738915142,0.44939428968003,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,-0.09798916393776,0.107608257645248,0.363122232517588,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,-0.0981898004258315,0.1073093987089,0.360807918039024,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,-0.100168227055351,0.107600866750425,0.352529097190324,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,-0.0980817118450356,0.107309678732125,0.361337454393277,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,-0.104020844401166,0.107743629125612,0.334981531566845,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,-0.100225270766008,0.107452510887988,0.351591675408199,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,-0.0866279328230824,0.107332523174825,0.420153127017316,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,-0.0693104660730514,0.107368154281633,0.518996513203817,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5731,9,249562,0.0422673494414505,0.107591901843777,0.694668282645869,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,0.0807277950283377,0.107834475079493,0.454580589555991,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,0.0815353182783516,0.107384456148435,0.448189304228652,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,0.0861462651013905,0.107374257327168,0.422919780787005,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,0.0264476326772282,0.107422287859685,0.805668600534156,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,0.0322135709864719,0.107443200063887,0.764491275683448,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,0.0345772370860407,0.107420819257061,0.747729733082854,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,0.0260947733017734,0.107290891880384,0.807979979558738,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,0.0277433178150237,0.107738095537469,0.796937426598396,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5743,9,254027,0.0522034577126418,0.110009546658615,0.635411364164774,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,0.0426839131669557,0.107560853694869,0.691728931024777,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,0.038642376950845,0.107713232277368,0.719994817346913,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,0.0223070638763636,0.108047447882073,0.836553614005026,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,0.047761255318886,0.107406504417579,0.656825351418627,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,0.0512820679877196,0.107713637289556,0.634300271216049,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,0.0402820469353561,0.107718352241143,0.708660712463496,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,0.04578104954616,0.107712128965511,0.671072664751685,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,0.0484367213373911,0.107425949934068,0.652349455008911,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,0.0377399699730891,0.107741432677744,0.726335394249595,YIL054W,YIL054W,SGDID:S000001316,CDS,CDS,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,0.0570850318581974,0.107558921451463,0.595937786538979,YIL053W,GPP1,SGDID:S000001315,CDS,CDS,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,0.0377876637978161,0.108355828468948,0.727494828691919,YIL052C,RPL34B,SGDID:S000001314,CDS,CDS,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,0.0079466083005236,0.107738856693489,0.941244681701383,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,0.0232734314622989,0.107574315822016,0.828841874867132,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,0.0666950426889106,0.109936490700481,0.544460674053439,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,0.0107401901513222,0.108976775021949,0.921547656000019,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,0.0109316472091918,0.108886829176687,0.920088068267427,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,0.0154720913058343,0.109428885777473,0.887642931748431,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,0.0353086055838622,0.107565032096454,0.742914569771796,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5770,9,258080,0.0243678599639904,0.10759400958694,0.82095942640219,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,0.0007483152839646,0.107920035767497,0.994471446293381,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,0.0152196628687603,0.108078469308767,0.888092079073981,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,0.0162119362359404,0.107428045216202,0.880133131336694,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,0.010282276058696,0.107428425924662,0.923802981539623,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5778,9,260986,-0.0176161121909854,0.109931769382042,0.872779054008881,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,-0.0651555244149321,0.108140579306206,0.547223122993413,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,-0.009972001275983,0.108388816571457,0.926748540514409,YIL048W,NEO1,SGDID:S000001310,CDS,CDS,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,0.0105629952197889,0.107918578682252,0.922083687404549,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,0.0115973264966604,0.10728800012869,0.913981525197854,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,-0.0001649160745622,0.107445038015666,0.998776204246415,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,0.030036089144819,0.107460218656088,0.780017994630375,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5785,9,267437,0.0312202053870732,0.107423731753522,0.771507499557384,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5786,9,267785,0.0103046700475388,0.107894663465916,0.923966512225226,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5788,9,268262,0.0529104665996343,0.107475865749217,0.62281266789863,YIL047C,SYG1,SGDID:S000001309,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5789,9,268351,0.0490373538152408,0.107399801570841,0.648248730842029,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5791,9,268445,0.0451690073388692,0.108716863873972,0.678047531164458,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5792,9,270121,-0.0052299406125559,0.107299520016763,0.961152860495169,YIL046W,MET30,SGDID:S000001308,CDS,CDS,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5794,9,270827,0.0210031526182804,0.108658876392562,0.846839578575197,YIL046W,MET30,SGDID:S000001308,Close to 3'-UTR,Close to 3'-UTR,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5795,9,273029,-0.0624329933953863,0.108323536121385,0.564741422317527,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5796,9,273060,-0.0416034136566204,0.107737402669094,0.69961398615781,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5797,9,273430,-0.0077817365239032,0.107471311341205,0.942318568282617,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5798,9,273993,-0.021197527171079,0.109127186377358,0.846094945914417,YIL044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5799,9,276483,0.0588708136240087,0.107411186042986,0.583977698039988,YIL041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5800,9,276759,0.0762579505037392,0.10723657590762,0.477480200390894,YIL041W,GVP36,SGDID:S000001303,CDS,CDS,"""BAR domain protein that localizes to early and late Golgi vesicles; required for adaptation to varying nutrient concentrations ; fluid-phase endocytosis ; polarization of the actin cytoskeleton ; and vacuole biogenesis""",Verified ORF
5801,9,280761,0.0517848051873703,0.107556325886866,0.630483062179558,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5802,9,280878,0.0541327171714673,0.108164711644114,0.617059142572238,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5803,9,281757,0.0578645982015013,0.10770418913495,0.591430074339756,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5804,9,282224,0.055310882935347,0.107544557878862,0.607359426822253,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
