SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6944,11,154565,0.0608441405405575,0.0701785672822661,0.386536239417696,YKL159C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6945,11,155875,0.0521825427902076,0.0704998507546996,0.459683096904417,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6946,11,155937,0.0727769057662185,0.0708542586812594,0.305060089566133,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6947,11,158103,0.0283951170149649,0.0700608910743938,0.685508418845435,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6948,11,158139,0.0465003951695289,0.0703495089821486,0.509049213168606,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6950,11,162925,0.0355284219901411,0.070182663377632,0.613012679053161,YKLWdelta3,YKLWdelta3,SGDID:S000007056,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6951,11,164489,0.0386121625564148,0.0711607220226574,0.58774420514312,YKL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6952,11,167261,0.0775123073619877,0.0704564540200657,0.272018667401452,YKL150W,MCR1,SGDID:S000001633,CDS,CDS,"""Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis""",Verified ORF
6953,11,169186,0.0432662388446277,0.0706398684922648,0.540607717528901,YKL149C,DBR1,SGDID:S000001632,Close to 3'-UTR,Close to 3'-UTR,"""RNA lariat debranching enzyme; catalyzes debranching of lariat introns formed during pre-mRNA splicing; required for efficient Ty1 transposition; knockdown of human homolog Dbr1 rescues toxicity of RNA-binding proteins TDP-43 and FUS which are implicated in amyotrophic lateral sclerosis (ALS) ; suggests potential therapeutic target for ALS and related TDP-43 proteinopathies; human homolog DBR1 can complement yeast dbr1 null mutant""",Verified ORF
6954,11,170215,0.007354247058246,0.0700871654281547,0.916490940478284,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6955,11,170526,-0.0543120165417613,0.0698316634054431,0.43723363588858,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6957,11,171257,-0.0183090381024039,0.0705094376827567,0.795271326542648,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6958,11,171276,-0.0136623049096734,0.0702611931824324,0.845935222449189,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6959,11,171361,-0.0171150986224926,0.0699779406630351,0.806924929023812,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6960,11,171454,-0.0118528694900976,0.0700074944155809,0.865650906009862,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6961,11,171457,-0.0162775595037958,0.0700829036284937,0.816469516532751,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6962,11,171646,-0.0003787690012088,0.0699838666652504,0.995684741104734,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6963,11,171647,-0.0003787690012088,0.0699838666652504,0.995684741104734,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6964,11,173020,0.0199909796823824,0.0699757806477672,0.775287517835933,YKL146W,AVT3,SGDID:S000001629,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
6966,11,174007,-0.0160811678471396,0.0702614162327559,0.819097657690082,YKL145W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6967,11,179802,0.0261719133536884,0.070274588840572,0.709800998127969,YKL141W,SDH3,SGDID:S000001624,CDS,CDS,"""Subunit of succinate dehydrogenase and of TIM22 translocase; functions as cytochrome b subunit of succinate dehydrogenase ; which couples oxidation of succinate to transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; also required for mitochondrial inner membrane protein import as part of the TIM22 complex; SDH3 has a paralog ; SHH3 ; that arose from the whole genome duplication""",Verified ORF
6968,11,182151,0.0142944369225398,0.069887328844295,0.838052962025219,YKL140W,TGL1,SGDID:S000001623,CDS,CDS,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes""",Verified ORF
6969,11,183689,-0.0064208618077382,0.0714778788027567,0.928473210028069,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6970,11,184061,0.0091518617807101,0.0700998552802181,0.896201989913414,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6971,11,184965,0.0026954779162749,0.0699660943026368,0.969290488337503,YKL138C-A,HSK3,SGDID:S000028421,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
6972,11,185280,0.0281886191975834,0.0712775009024226,0.692729710326612,YKL139W,CTK1,SGDID:S000001622,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6973,11,185287,0.0122787282159283,0.0711676763680135,0.863117888134092,YKL138C,MRPL31,SGDID:S000001621,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
6974,11,185527,0.009748697804268,0.070405705102117,0.889952198720535,YKL138C,MRPL31,SGDID:S000001621,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
6975,11,185734,0.0139079714582236,0.0701308970698261,0.842913193563519,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6976,11,185749,0.016343337762413,0.0704381878223646,0.816653958765342,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6977,11,185846,0.0140896933016305,0.0705776746786947,0.841881895261518,YKL137W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6978,11,185997,-0.0074904498305901,0.0699651055278223,0.914802361662168,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6979,11,186085,-0.000496813186151,0.0701936669297063,0.994356818284243,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6980,11,186196,0.003555912824743,0.0711762220953745,0.960183093249075,YKL137W,CMC1,SGDID:S000001620,CDS,CDS,"""Copper-binding protein of the mitochondrial intermembrane space; evolutionarily conserved; may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif""",Verified ORF
6983,11,191520,0.0274824315942806,0.0708429251080649,0.698298157050684,YKL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6984,11,193196,-0.0461222255462933,0.0701284875857832,0.511171287535027,YKL133C_NFR/NDR,,,Promoter,Promoter,,Promoter
6985,11,195507,-0.0581998497230313,0.0699417738786546,0.405904580872187,XUT_11F-87,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6987,11,196560,-0.0493682537977828,0.069996371533528,0.481090353478668,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6988,11,196565,-0.0493682537977828,0.069996371533528,0.481090353478668,XUT_11F-88,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6989,11,196914,-0.0367277569223138,0.0708350606712973,0.604436499083243,YKL129C,MYO3,SGDID:S000001612,CDS,CDS,"""One of two type I myosins; localizes to actin cortical patches; deletion of MYO3 has little effect on growth ; but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO3 has a paralog ; MYO5 ; that arose from the whole genome duplication""",Verified ORF
6990,11,200393,-0.0320414945009873,0.0712728892592693,0.653303094870824,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6991,11,201609,-0.0041735992858407,0.0701228068399972,0.952572867171387,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6992,11,201652,-0.0066113690190061,0.0702875126460883,0.925113441950647,SUT232,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6995,11,203385,-0.0185728323892911,0.0703653471860806,0.791973575093572,YKL127W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6996,11,203741,-0.0041633244123673,0.0700585878191473,0.952646173177642,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6997,11,204131,-0.0206363052666542,0.0701928651444679,0.768935014186579,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6998,11,204491,-0.0221974767997393,0.0699694874273833,0.751245187434801,YKL127W,PGM1,SGDID:S000001610,CDS,CDS,"""Phosphoglucomutase ; minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate ; which is a key step in hexose metabolism; PGM1 has a paralog ; PGM2 ; that arose from the whole genome duplication""",Verified ORF
6999,11,208258,-0.025941352376737,0.0703794891136982,0.712652435625735,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7000,11,209475,-0.0060065911251318,0.0701008186357297,0.931765376209883,YKL125W,RRN3,SGDID:S000001608,CDS,CDS,"""Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo""",Verified ORF
7004,11,215041,-0.0449642172001073,0.0702258625843022,0.522405938826337,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7005,11,215493,-0.0480912523585509,0.0713524937789673,0.500755339766266,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7007,11,215813,-0.053005853333523,0.0701514276843114,0.450397767829295,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7008,11,216541,-0.0280308570196766,0.0702999374698403,0.690331534964073,YKL121W,DGR2,SGDID:S000001604,CDS,CDS,"""Protein of unknown function; null mutant is resistant to 2-deoxy-D-glucose and displays abnormally elongated buds; DGR2 has a paralog ; YMR102C ; that arose from the whole genome duplication""",Uncharacterized ORF
7009,11,216953,-0.0473129263754895,0.0706001647862138,0.503198292309127,YKL120W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7012,11,217553,-0.0293852916891183,0.0702074131943124,0.675799787582007,YKL120W,OAC1,SGDID:S000001603,CDS,CDS,"""Mitochondrial inner membrane transporter; transports oxaloacetate ; sulfate ; thiosulfate ; and isopropylmalate; member of the mitochondrial carrier family""",Verified ORF
7014,11,218588,-0.0411591384785851,0.0708722722635321,0.561778897474435,YKL119C,VPH2,SGDID:S000001602,CDS,CDS,"""Integral membrane protein required for V-ATPase function; not an actual component of the vacuolar H+-ATPase (V-ATPase) complex; functions in the assembly of the V-ATPase; localized to the endoplasmic reticulum (ER); involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
7015,11,219380,-0.0288879961952894,0.0704430850211507,0.681988786006968,YKL118W,YKL118W,SGDID:S000001601,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene VPH2""",Dubious ORF
7016,11,220819,-0.0244206201669508,0.07007786631626,0.727688698476979,YKL117W,SBA1,SGDID:S000001600,CDS,CDS,"""Co-chaperone that binds and regulates Hsp90 family chaperones; plays a role in determining prion variants; important for pp60v-src activity in yeast; homologous to the mammalian p23 proteins ; and like p23 can regulate telomerase activity; protein abundance increases in response to DNA replication stress""",Verified ORF
7018,11,222267,-0.0241636692289859,0.0705027507504338,0.732002796351636,YKL116C,PRR1,SGDID:S000001599,CDS,CDS,"""Serine/threonine protein kinase; inhibits pheromone induced signaling downstream of MAPK ; possibly at the level of the Ste12p transcription factor""",Verified ORF
7019,11,223086,-0.0327371087961809,0.0701331386451673,0.640941548680709,YKL115C,YKL115C,SGDID:S000001598,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRR1""",Dubious ORF
7021,11,223467,-0.0305665584469978,0.0701359136365644,0.663234497804839,CUT228,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7022,11,225287,-0.0229723273221199,0.0700560105610889,0.743171299315562,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7023,11,225381,-0.030058264557572,0.0699391367188094,0.667619753947386,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7024,11,225819,-0.0387077678723152,0.0702269357047308,0.581858146237973,YKL113C,RAD27,SGDID:S000001596,CDS,CDS,"""5' to 3' exonuclease ; 5' flap endonuclease; required for Okazaki fragment processing and maturation ; for long-patch base-excision repair and large loop repair (LLR) ; ribonucleotide excision repair; member of the S. pombe RAD2/FEN1 family; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7025,11,226471,-0.0458086473936266,0.0701975415127783,0.51445974914281,YKL112W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7026,11,227255,-0.0212652593056822,0.0699703076214098,0.761369173534171,YKL112W,ABF1,SGDID:S000001595,CDS,CDS,"""DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation ; gene silencing ; and DNA replication and repair""",Verified ORF
7027,11,227403,-0.027148093252212,0.0701865858893049,0.699138168426471,YKL112W,ABF1,SGDID:S000001595,CDS,CDS,"""DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation ; gene silencing ; and DNA replication and repair""",Verified ORF
7028,11,229405,0.0443052934073078,0.069963988109931,0.526974864689409,YKL110C,KTI12,SGDID:S000001593,CDS,CDS,"""Protein that plays a role in modification of tRNA wobble nucleosides; protein plays role in tRNA wobble nucleoside modification with Elongator complex; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p""",Verified ORF
7029,11,230043,0.0541114770680023,0.0711088991345499,0.447185204803238,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7030,11,230092,0.0620300565098719,0.0699015373346321,0.375472154651276,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7034,11,236028,-0.0069087221571768,0.0714900836864207,0.923068014944648,YKL107W_NFR/NDR,,,Promoter,Promoter,,Promoter
7035,11,237327,-0.0514784195489466,0.071363373440123,0.471167815210456,YKL106W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7036,11,237624,-0.0513781056423118,0.0699204979842641,0.462944603429742,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7037,11,237826,-0.0656245644860315,0.0706878482678261,0.353849392395045,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7038,11,237829,-0.0614324631251006,0.0706267367363068,0.384990503494118,YKL106W,AAT1,SGDID:S000001589,CDS,CDS,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7039,11,240673,0.0597546321501561,0.129464330665522,0.644686291619831,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7040,11,240765,-0.056939255139438,0.0701426953529466,0.417474589492557,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7041,11,241548,-0.037275638940043,0.0705266382497384,0.597461745525937,YKL105C,SEG2,SGDID:S000001588,CDS,CDS,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7042,11,243272,-0.0177679304300546,0.0703094071703035,0.800638969127542,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7043,11,243436,-0.0217254100004843,0.0707270504352851,0.758893151564628,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7044,11,244792,-0.0152067009490646,0.0709968452692187,0.830523807664507,YKL104C,GFA1,SGDID:S000001587,CDS,CDS,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7046,11,248266,0.0408280084118883,0.0702218609143641,0.561332189602766,YKL102C,YKL102C,SGDID:S000001585,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion confers sensitivity to citric acid; predicted protein would include a thiol-disulfide oxidoreductase active site""",Uncharacterized ORF
7047,11,253995,-0.0425079526798872,0.0701216213766412,0.544769429969013,YKL100C,YPF1,SGDID:S000001583,CDS,CDS,"""Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters ; such as Ctr1p and Zrt1p ; during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)""",Verified ORF
7048,11,255600,-0.0480540928948633,0.0713326639577647,0.500967178695991,YKL100C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7049,11,257243,-0.034660833194479,0.0701294094109809,0.621443365886417,YKL098W,MTC2,SGDID:S000001581,CDS,CDS,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7051,11,258195,-0.0384733723580134,0.0700251342340762,0.583063052762832,YKL098W,MTC2,SGDID:S000001581,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7052,11,258900,-0.0548806562831974,0.0701328690420327,0.43443127160301,YKL097C,YKL097C,SGDID:S000001580,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7053,11,259426,-0.0690786737610121,0.0701904892859211,0.325710891585682,YKL096W-A,CWP2,SGDID:S000001956,CDS,CDS,"""Covalently linked cell wall mannoprotein; major constituent of the cell wall; plays a role in stabilizing the cell wall; involved in low pH resistance; precursor is GPI-anchored""",Verified ORF
7054,11,259811,-0.0516865673842701,0.070308968183651,0.462745529497868,YKL097C,YKL097C,SGDID:S000001580,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7055,11,262152,0.0052567137687905,0.0710648723231815,0.941075648515712,YKL095W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7056,11,263206,-0.0816034665481386,0.0700368947311437,0.244745139333823,YKL094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7057,11,263597,-0.055848907729324,0.0697974827483873,0.424158293201141,YKL094W,YJU3,SGDID:S000001577,CDS,CDS,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7058,11,264198,-0.0045785331829184,0.0699603108963155,0.947856963247819,YKL094W,YJU3,SGDID:S000001577,CDS,CDS,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7059,11,264567,-0.0023394396879741,0.0711949239413616,0.97380508824102,YKL093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7061,11,270804,-0.0197471419362087,0.0706179748692643,0.779922581547006,YKL091C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7062,11,272649,-0.0241789090824847,0.0709202527202031,0.73335838835624,YKL090W,CUE2,SGDID:S000001573,CDS,CDS,"""Ubiquitin-binding endonuclease involved in mRNA decay; recruited to stalled ribosomes to promote breakdown of transcript body of nuclear-transcribed mRNA with stalls in translation elongation; cleaves mRNA within A site of colliding ribosome; has two CUE domains that bind ubiquitin ; which may facilitate intramolecular monoubiquitination""",Verified ORF
7063,11,273908,-0.0301922766004308,0.0705396247585299,0.668898540267917,YKL089W,MIF2,SGDID:S000001572,CDS,CDS,"""Centromeric CDEIII region binding protein; nucleates kinetochore assembly; required for the structural integrity of elongating spindles; copurifies with subunits of the MIND complex and centromeric nucleosome components (Cse4p and histones H2A ; H2B ; and H4); phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3; localizes to the kinetochore""",Verified ORF
7064,11,275058,-0.0429790219044935,0.0704869558952645,0.542423461074587,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7065,11,275068,-0.0438892108916392,0.0706876737368085,0.535073232277543,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
