SNP,Chr,Pos,Effect,SE,ERG11_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6486,10,665450,-0.0708876121582687,0.0801616010098373,0.377131422853043,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6487,10,665759,-0.0575842694218667,0.0798707604920382,0.471406344173647,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6488,10,666622,-0.079066138524608,0.0801489603913701,0.324568450184891,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6489,10,666742,-0.061571696940619,0.0795369020418731,0.43937359494437,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6490,10,667117,-0.0317966379337121,0.079841053672525,0.690687239434167,YJR130C,STR2,SGDID:S000003891,CDS,CDS,"""Cystathionine gamma-synthase ; converts cysteine into cystathionine; STR2 has a paralog ; YML082W ; that arose from the whole genome duplication""",Verified ORF
6491,10,669743,-0.109250893175259,0.0795491663067792,0.17050721044547,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6492,10,670300,-0.0981781930238687,0.0796585942773219,0.218587401348792,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6493,10,670679,-0.102721855827367,0.0792906633438141,0.19599084288692,YJR132W,NMD5,SGDID:S000003893,CDS,CDS,"""Karyopherin; a carrier protein involved in nuclear import of proteins; importin beta homolog""",Verified ORF
6495,10,673554,-0.078950207765451,0.0794581651365878,0.321094713478936,YJR133W,XPT1,SGDID:S000003894,CDS,CDS,"""Xanthine-guanine phosphoribosyl transferase; required for xanthine utilization and for optimal utilization of guanine""",Verified ORF
6496,10,673954,-0.0820680496643055,0.0812732547981299,0.313292689780904,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6497,10,674332,-0.0586485369294875,0.0803558028827581,0.465959425621535,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6498,10,674570,-0.0754005969937989,0.0799206594797112,0.346099541311479,YJR134C,SGM1,SGDID:S000003895,CDS,CDS,"""Protein of unknown function; required for wild-type growth rate on galactose and mannose; localizes to COPI coated vesicles and the Golgi apparatus""",Verified ORF
6499,10,675971,-0.0392145993108967,0.0795506162403423,0.622353319832511,YJR134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6502,10,678769,-0.0596982318933928,0.0804530467594287,0.458565160195297,YJR136C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6503,10,682740,-0.112242824023078,0.0793118913056439,0.157889088624401,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6504,10,682784,-0.103382916533666,0.0796399383035225,0.195090503576728,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6505,10,682904,-0.0952993089291106,0.0793922690886138,0.230804447338766,YJR137C,MET5,SGDID:S000003898,CDS,CDS,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",Verified ORF
6506,10,683731,-0.0853205339431399,0.0794244184130195,0.283450861475055,YJR137C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6507,10,683971,-0.0828706289588777,0.0802175700478583,0.302276839121088,ACS_10_683926_+_NFR/NDR,,,Promoter,Promoter,,Promoter
6509,10,684759,-0.0381282093736759,0.0798783223902609,0.63342352930329,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6510,10,685754,-0.0898038878232639,0.0795535124020592,0.25972818569826,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6511,10,686560,-0.0238536580316752,0.0798711252133742,0.765381439905932,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6513,10,686946,-0.0490273745281185,0.0798004695075227,0.539363641128439,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6514,10,688164,-0.0448914772380407,0.079702842975604,0.573632052559605,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6515,10,688208,-0.0410704521942405,0.079572480553931,0.606080551816173,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6516,10,688286,-0.0527464344587525,0.0797785197645298,0.508940444925508,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6517,10,688646,-0.0537881298524478,0.0795283651813809,0.499268372286552,YJR138W,IML1,SGDID:S000003899,CDS,CDS,"""GTPase-activating protein (GAP) subunit of the Iml1p/SEACIT complex; SEACIT (Iml1p-Npr2p-Npr3p) is a subcomplex of the SEA complex ; a coatomer-related complex that associates dynamically with the vacuole; Iml1p functions in the SEACIT complex as a GAP for the Rag family GTPase Gtr1p (EGOC subunit) ; resulting in the inhibition of TORC1 signaling in response to amino acid deprivation; the Iml1p/SEACIT complex is required for non-nitrogen-starvation (NNS)-induced autophagy""",Verified ORF
6518,10,691082,0.0026174768532937,0.0799485239446309,0.973900806418502,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6519,10,691920,-0.0169746398111564,0.0803336609351282,0.832773783505514,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6520,10,692021,0.0046047609983922,0.0800420650077846,0.954156146663014,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6521,10,692100,-0.0085173536727662,0.0796163029913714,0.914865603471093,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6522,10,694743,0.0012413242952811,0.0794839136921527,0.987548525126993,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6523,10,695220,0.0077324663938699,0.0807224062649813,0.923741055607953,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6524,10,695691,0.0243846774571691,0.0795793466153247,0.7594657823748,YJR140C,HIR3,SGDID:S000003901,CDS,CDS,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6525,10,695712,0.027768373507093,0.0795887788008673,0.727373825807987,YJR140C,HIR3,SGDID:S000003901,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the HIR complex; a nucleosome assembly complex involved in regulation of histone gene transcription; involved in position-dependent gene silencing and nucleosome reassembly; ortholog of human CABIN1 protein""",Verified ORF
6526,10,695757,0.0212607347660003,0.0793709324293641,0.788959296978199,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6527,10,695759,0.0212607347660003,0.0793709324293641,0.788959296978199,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6528,10,695902,0.0178575554714195,0.0797329838234386,0.822912564463114,YJR141W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6529,10,696080,0.0365472267484627,0.0802764265430639,0.649196883153938,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6530,10,696733,-0.0193084222396756,0.0799165724650403,0.809224801180742,YJR141W,IPA1,SGDID:S000003902,CDS,CDS,"""Protein implicated in pre-mRNA processing and proteasomal degradation; interacts physically and genetically with mRNA cleavage and polyadenylation factors; mutant is impaired in pre-mRNA cleavage and polyadenylation; associates with several Ub-conjugating enzymes and alters Ub-mediated proteasome activity; localizes to both the nucleus and cytosol; contains a HECT_2 domain; homologous to human ubiquitin-protein ligase ; UBE3D ; a gene implicated in age-related macular degeneration""",Verified ORF
6532,10,697845,-0.0340729943014587,0.0798225242104835,0.66974196199409,YJR142W,YJR142W,SGDID:S000003903,CDS,CDS,"""8-oxo-dGTP diphosphatase of the Nudix hydrolase family; converts diphosphates of damaged forms of thiamin to monophosphates; GST fusion protein is a Dbf2p-Mob1p phosphorylation target in a proteome chip analysis; synthetic lethal with PH085 deletion; plays a role in restricting Ty1 transposition""",Verified ORF
6533,10,698466,-0.0283937640453083,0.0793970551217476,0.720843418130529,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6534,10,700536,0.0041639899445412,0.0795776837863787,0.958298453933402,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6535,10,700558,-0.0111336562220634,0.0796021809747431,0.888845458584088,YJR143C,PMT4,SGDID:S000003904,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals""",Verified ORF
6536,10,701028,0.0273689562397715,0.0795590051264757,0.731044886181034,YJR144W,MGM101,SGDID:S000003905,CDS,CDS,"""Protein with a role in mitochondrial DNA recombinational repair; also involved in interstrand cross-link repair; binds to and catalyzes the annealing of single-stranded mtDNA; oligomerizes to form rings and filaments; related to Rad52-type recombination proteins ; with limited overall similarity but sharing conserved functionally important residues; component of the mitochondrial nucleoid ; required for the repair of oxidative mtDNA damage and mitochondrial genome maintenance""",Verified ORF
6538,10,703629,-0.0353862843520821,0.0796425481996455,0.657087978931238,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6539,10,703809,-0.0023691216197394,0.0795327061999856,0.976252949332332,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6540,10,703814,-0.0023485981304066,0.0796552659816656,0.976494818594006,YJR147W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6541,10,705116,-0.0389983201002984,0.0793169552255697,0.623253308881436,YJR147W,HMS2,SGDID:S000003908,CDS,CDS,"""Protein with similarity to heat shock transcription factors; overexpression suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant; HMS2 has a paralog ; SKN7 ; that arose from the whole genome duplication""",Verified ORF
6542,10,705376,-0.0569079234527855,0.0799078262743686,0.476830187930105,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6543,10,705423,-0.0927454962408386,0.0793305073861717,0.243151173820966,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6544,10,709369,-0.0595828919054136,0.0793306036294806,0.453110502494158,YJR150C,DAN1,SGDID:S000003911,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6545,10,711335,-0.0893429329352149,0.0803439575041911,0.266892478636375,YJR151C,DAN4,SGDID:S000003912,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6549,10,712403,-0.0786227365535975,0.0793011021454115,0.322147097737519,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6550,10,712477,-0.0861424682034777,0.0792789689289493,0.27796651137843,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6551,10,712640,-0.0794653090281607,0.0794014334129095,0.317606885207505,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6554,10,713291,-0.0794247953964265,0.0797921935795044,0.320225740167263,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6555,10,713298,-0.0677170817988565,0.0798482412138171,0.396972379562765,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6556,10,713372,-0.0925522243815364,0.0793801058804957,0.244426963817807,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6557,10,713455,-0.0839894879864195,0.0794919967458717,0.291426808254844,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6558,10,713844,-0.0806875436635387,0.0794639132693517,0.310611319618226,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6559,10,713845,-0.0684483279320296,0.0796250332667627,0.390574633594977,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6560,10,714773,-0.0800842678749432,0.0794882982211224,0.31438581906313,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6568,10,715567,-0.0734125739733335,0.0795392967795611,0.356652023868068,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6569,10,715574,-0.0734125739733335,0.0795392967795611,0.356652023868068,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6570,10,717717,-0.0882491132334495,0.0801379452668357,0.271553374258446,YJR151C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6571,10,719602,-0.0870008237210079,0.0803707729408797,0.279772270280038,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6574,10,719708,-0.0482273276314793,0.0818248354797019,0.555971884487974,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6575,10,720081,-0.0992404695486151,0.0796949315028233,0.213864197542767,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6577,10,722130,-0.0176197124804089,0.0807317806258645,0.827360431140665,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6578,10,722262,-0.0310802053959475,0.0803100749703003,0.698987508395048,YJR153W_NFR/NDR,,,Promoter,Promoter,,Promoter
6579,10,722536,-0.0241791453480545,0.0813528331538219,0.766478475261355,YJR153W,PGU1,SGDID:S000003914,Close to 3'-UTR,Close to 3'-UTR,"""Endo-polygalacturonase; pectolytic enzyme that hydrolyzes the alpha-1,4-glycosidic bonds in the rhamnogalacturonan chains in pectins""",Verified ORF
6580,10,724256,-0.0935373565338755,0.0798426715846408,0.242179600200274,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6581,10,724374,-0.0996606256510949,0.0798677671782515,0.212923951686397,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6582,10,724397,-0.077751128588927,0.0802599310852825,0.333337426883023,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6583,10,724819,-0.0472824106911257,0.0818031457170576,0.563631056122806,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6585,10,725678,-0.0226558114552499,0.0799159920225393,0.776963343180302,YJR154W_NFR/NDR,,,Promoter,Promoter,,Promoter
6586,10,726314,-0.0349267278795984,0.0797037056265907,0.661504213777173,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6587,10,726437,-0.0013401369980506,0.0798164584420013,0.986613446791533,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6588,10,726757,-0.0222124145902667,0.079726724015278,0.780709658942669,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6589,10,726837,-0.031480701335845,0.0800261796475699,0.694276293291617,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6590,10,726842,-0.031480701335845,0.0800261796475699,0.694276293291617,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6591,10,727369,-0.037831984679107,0.0803135030783139,0.63789324583368,YJR155W_NFR/NDR,,,Promoter,Promoter,,Promoter
6592,10,727432,-0.0273583840253565,0.0798908276705201,0.73221824010037,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6593,10,728001,-0.0382423655320083,0.08001783484745,0.633000809662678,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6594,10,728402,-0.0507071446115772,0.0799062654662549,0.526111575182083,YJR155W,AAD10,SGDID:S000003916,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6600,11,833,-0.137926137788384,0.114970362447205,0.231073304840285,ACS_11_773_-_NFR/NDR,,,Promoter,Promoter,,Promoter
6620,11,3477,-0.0818638131879465,0.0809513779250604,0.312579207916679,YKL223W,YKL223W,SGDID:S000001706,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6621,11,3599,-0.0697222207739058,0.080931772036892,0.389550935333323,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6622,11,3638,-0.0705704161748058,0.0803780045482688,0.38055083606506,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6623,11,3640,-0.0819716526845856,0.0801406910568972,0.307080709036471,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6624,11,3696,-0.0676263307060272,0.0809839572078882,0.404249651120315,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6625,11,3898,-0.0610481011921575,0.0805284253905826,0.448900627979774,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6626,11,3926,-0.068320522265371,0.0804082240507001,0.396084005427434,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6628,11,4436,-0.0784183313784113,0.079621746232162,0.325354702688706,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6629,11,5087,-0.0570988603613155,0.0794208102472454,0.472653033195342,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
