SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6867,11,89429,-0.0235734548768814,0.0925008535552172,0.798990596484544,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6868,11,89470,-0.0269786772925527,0.0927585238820709,0.771337999120037,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6869,11,91507,-0.0144173551772981,0.0927752510632452,0.876594116667395,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6870,11,92153,0.0116617295904848,0.0929614569211613,0.900241147321225,YKL187C,FAT3,SGDID:S000001670,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6872,11,96863,-0.160207516536013,0.0926345900280895,0.084601562165576,YKL184W,SPE1,SGDID:S000001667,CDS,CDS,"""Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan ; and increases necrotic cell death and ROS generation""",Verified ORF
6873,11,98088,-0.143770602252412,0.0921835960380857,0.119747749259964,YKL184W,SPE1,SGDID:S000001667,CDS,CDS,"""Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan ; and increases necrotic cell death and ROS generation""",Verified ORF
6874,11,98757,-0.169952917349689,0.0927385536317608,0.0677038600148299,YKL183W,LOT5,SGDID:S000001666,CDS,CDS,"""Protein of unknown function; gene expression increases in cultures shifted to a lower temperature; protein abundance increases in response to DNA replication stress""",Verified ORF
6875,11,99100,-0.151995738362184,0.092551750050546,0.101422812360622,YKL183W,LOT5,SGDID:S000001666,CDS,CDS,"""Protein of unknown function; gene expression increases in cultures shifted to a lower temperature; protein abundance increases in response to DNA replication stress""",Verified ORF
6876,11,102671,-0.140260277284843,0.0926042248978411,0.130763343138287,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6877,11,104549,-0.15280057880122,0.092309007745153,0.0987491269128131,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6878,11,106654,-0.173662312204053,0.0927683287747961,0.0620332736517015,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6879,11,106700,-0.18018521690015,0.0927330807097455,0.0528045402823421,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6881,11,107231,-0.153960637102951,0.092180717710366,0.0957653359275041,YKL182W,FAS1,SGDID:S000001665,Close to 3'-UTR,Close to 3'-UTR,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6882,11,108816,-0.163664774085158,0.0940534562614229,0.082708549301847,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6883,11,108841,-0.137781355864147,0.0938255189691845,0.142863077757244,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6884,11,108870,-0.118221208321043,0.092452700414691,0.201835352590669,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6885,11,109176,-0.113536754881511,0.0929958906117283,0.222946577639065,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6887,11,111132,-0.11468223077435,0.0932585760934032,0.219619756495607,YKL179C,COY1,SGDID:S000001662,CDS,CDS,"""Golgi membrane protein with similarity to mammalian CASP; packaged into COPII vesicles for trafficking between ER and Golgi; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function""",Verified ORF
6888,11,113698,-0.131612743957046,0.0928035808627294,0.157018635862253,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6889,11,114020,-0.111662369193045,0.0927010949451136,0.2291871084992,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6890,11,115612,-0.135341145626416,0.0927617079964645,0.14544896115228,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6891,11,116643,-0.137375189984361,0.0923776650894489,0.137880011377273,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6892,11,116979,-0.12152651022338,0.0928069934792566,0.191232169814144,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6893,11,118012,-0.117816170502295,0.0925112653293033,0.203666831049248,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6894,11,118055,-0.113777487438572,0.092363369679628,0.218826395138708,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6895,11,118745,-0.0810113665661294,0.0927662787672083,0.383101613820186,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6896,11,118759,-0.0769878424262151,0.0928953086054113,0.407800684464937,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6897,11,119115,-0.0751820430861157,0.0925801399236724,0.417295712531594,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6898,11,119177,-0.0809724168965855,0.0924612924299147,0.381764756268731,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6899,11,119221,-0.0835140343202878,0.0927159062424415,0.368334324035542,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6900,11,119264,-0.0823234560506093,0.0925790048961982,0.374488368422447,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6901,11,119431,-0.0946870202676952,0.0927855336335727,0.308193407512292,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
6902,11,120563,-0.0647964854923613,0.0929216610068072,0.486059177610345,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6903,11,120692,-0.0725902977229875,0.092905337578513,0.43512851800913,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6904,11,120740,-0.0669597655180994,0.0929424118474046,0.471728705909592,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6905,11,120902,-0.0552208170510431,0.0929170564398232,0.55269065196647,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6906,11,120917,-0.0648408128724099,0.0927787741655625,0.485090026984187,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6907,11,121097,-0.0668825609983881,0.0925135848791898,0.470190221402862,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6908,11,121508,-0.0903570826492422,0.0934183615706499,0.33409104613485,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6909,11,121522,-0.0675229182481099,0.0935700535910869,0.470999953527793,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6910,11,122192,-0.0669542470563567,0.0929424231092429,0.471765260316961,YKL174C,TPO5,SGDID:S000001657,CDS,CDS,"""Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles""",Verified ORF
6911,11,122402,-0.0978906111163112,0.0949493479633719,0.303257371376374,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6912,11,122415,-0.0517787859461799,0.0932136972827577,0.578915006410043,YKL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6913,11,122779,-0.0639830859931885,0.0928039698955097,0.490997215307509,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6914,11,122784,-0.0622670939211406,0.0930470444799178,0.503805254827856,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6915,11,122858,-0.0489292471666197,0.0933350808540243,0.600446111856427,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6916,11,123867,-0.0575892434576475,0.0925546019655859,0.534199480146898,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6917,11,124479,-0.0622130195258533,0.0931495186743681,0.504644430678514,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6918,11,124784,-0.0498081780973261,0.0928771154171789,0.592102539531837,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6920,11,125700,-0.0609214880240786,0.0930732755618087,0.513181168303724,YKL172W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6921,11,130422,0.0011179404663707,0.0930527841759869,0.990421195364346,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6922,11,130518,0.0148935599153906,0.0927867582004506,0.872568126297463,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6923,11,130533,0.0137469007686008,0.0929120613189733,0.882461936209124,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6924,11,132044,0.0463803341349753,0.0926030478841495,0.616788097318113,YKL168C,KKQ8,SGDID:S000001651,CDS,CDS,"""Putative serine/threonine protein kinase with unknown cellular role; KKQ8 has a paralog ; HAL5 ; that arose from the whole genome duplication""",Verified ORF
6925,11,137433,0.0565631853231313,0.0947758562460029,0.55101676015858,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6927,11,137613,0.0477682356709493,0.0939262823332917,0.611370260459332,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6928,11,137677,0.0492511759258735,0.0938352018583001,0.600003824443467,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6929,11,137740,0.0544852696477302,0.0936182442283923,0.560942123852798,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6930,11,138163,0.058263205316509,0.0929339155412116,0.531109346273978,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6931,11,138169,0.0664804795296764,0.0926808922873893,0.473660215637629,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6932,11,138463,0.0641853852137959,0.0932879800175164,0.491882673346728,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6933,11,139069,0.0645988424406217,0.0934113353972169,0.48967296557316,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6934,11,139532,0.0570732970418292,0.0932257804710434,0.540796208265486,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6935,11,140338,0.0531446763691373,0.0925388272544741,0.566133300819847,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6937,11,146291,0.0461489431046386,0.0931240294595218,0.620510217698519,YKL163W,PIR3,SGDID:S000001646,Close to 3'-UTR,Close to 3'-UTR,"""O-glycosylated covalently-bound cell wall protein; required for cell wall stability; expression is cell cycle regulated ; peaking in M/G1 and also subject to regulation by the cell integrity pathway; coding sequence contains length polymorphisms in different strains; PIR3 has a paralog ; HSP150 ; that arose from the whole genome duplication""",Verified ORF
6938,11,147493,0.0757291257900208,0.0932306170164265,0.417179890224442,YKL162C,YKL162C,SGDID:S000001645,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion""",Uncharacterized ORF
6939,11,152009,0.077799998815266,0.0940044628246383,0.408444727916259,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6940,11,152668,0.094294644178502,0.0934231257543801,0.313508350184192,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6941,11,153313,0.115810000073352,0.0941711245767014,0.219597559230235,YKL160W,ELF1,SGDID:S000001643,CDS,CDS,"""Transcription elongation factor with a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression""",Verified ORF
6942,11,153972,0.106169114325707,0.092588574841068,0.252292120421691,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6943,11,154354,0.100313164638098,0.093268018061084,0.282869120277734,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6944,11,154565,0.101100704993433,0.0928674954807516,0.277048534510018,YKL159C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6945,11,155875,0.0786680728331141,0.0933283305367781,0.399845415709467,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6946,11,155937,0.0986273507715913,0.093812410732815,0.293828421752591,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6947,11,158103,0.0427809410202602,0.0927622021604835,0.644946782799898,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6948,11,158139,0.0652515837809618,0.0931436290653149,0.484046612543902,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6950,11,162925,0.0909351567139352,0.0928374505630263,0.327999154748423,YKLWdelta3,YKLWdelta3,SGDID:S000007056,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6951,11,164489,0.0519889328301328,0.0942235273964797,0.581460755223568,YKL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6952,11,167261,0.103753679503092,0.0932888277430914,0.266818946168982,YKL150W,MCR1,SGDID:S000001633,CDS,CDS,"""Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis""",Verified ORF
6953,11,169186,0.0656215210084372,0.0935196848818224,0.483336909446899,YKL149C,DBR1,SGDID:S000001632,Close to 3'-UTR,Close to 3'-UTR,"""RNA lariat debranching enzyme; catalyzes debranching of lariat introns formed during pre-mRNA splicing; required for efficient Ty1 transposition; knockdown of human homolog Dbr1 rescues toxicity of RNA-binding proteins TDP-43 and FUS which are implicated in amyotrophic lateral sclerosis (ALS) ; suggests potential therapeutic target for ALS and related TDP-43 proteinopathies; human homolog DBR1 can complement yeast dbr1 null mutant""",Verified ORF
6954,11,170215,0.0482314085285896,0.0927692888985762,0.603454225496041,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6955,11,170526,0.0078121876199562,0.0925432959360228,0.93277308692831,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6957,11,171257,0.00483763727303,0.0933710506141872,0.95870868366605,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6958,11,171276,-0.0005839535615538,0.0930387627287282,0.994995692203996,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6959,11,171361,-0.0105292641802466,0.0926648829680246,0.909597808573416,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6960,11,171454,-0.0059116931173399,0.0927010892633817,0.949188219466689,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6961,11,171457,-0.0065056749970796,0.0928041543347516,0.944152871797366,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6962,11,171646,0.0096330832080346,0.0926651591633242,0.91726344036297,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6963,11,171647,0.0096330832080346,0.0926651591633242,0.91726344036297,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6964,11,173020,0.024223883547758,0.0926576078293127,0.793910020457023,YKL146W,AVT3,SGDID:S000001629,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
6966,11,174007,-0.0175889081028037,0.0930362737152938,0.850158903120732,YKL145W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6967,11,179802,0.027166924747651,0.0930585688321153,0.770508868344651,YKL141W,SDH3,SGDID:S000001624,CDS,CDS,"""Subunit of succinate dehydrogenase and of TIM22 translocase; functions as cytochrome b subunit of succinate dehydrogenase ; which couples oxidation of succinate to transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; also required for mitochondrial inner membrane protein import as part of the TIM22 complex; SDH3 has a paralog ; SHH3 ; that arose from the whole genome duplication""",Verified ORF
6968,11,182151,-0.0279501922737156,0.092532272447559,0.762785082047208,YKL140W,TGL1,SGDID:S000001623,CDS,CDS,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes""",Verified ORF
6969,11,183689,-0.0430503734754491,0.0946181566683765,0.649395684106373,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6970,11,184061,-0.0147621811383756,0.0928190712307296,0.873726308938143,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
