SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4462,7,616486,-0.0587602869438822,0.0606205653307161,0.333052833492335,CUT151,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4463,7,617052,-0.0569063771900269,0.0608757506900777,0.350532716628532,CUT151,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4464,7,617977,-0.051554381795647,0.0610824464959173,0.399233714398024,YGR064W,YGR064W,SGDID:S000003296,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SPT4/YGR063C""",Dubious ORF
4465,7,619361,-0.052675407727839,0.0611230292293353,0.389386389298662,YGR065C,VHT1,SGDID:S000003297,CDS,CDS,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4466,7,619706,-0.0790439587809673,0.0608686619477216,0.194929401959792,YGR065C,VHT1,SGDID:S000003297,CDS,CDS,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4467,7,620294,-0.0676324536465151,0.0605482176678972,0.264753347954227,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4468,7,620780,-0.0895976572743536,0.0607476328997589,0.14112643378847,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4469,7,620796,-0.0927955383591371,0.0607999493915054,0.127844643848786,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4470,7,622096,-0.0744649232940201,0.061725686677989,0.228477078331003,YGR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4471,7,624442,-0.0965073881826222,0.0606796423439136,0.112630579819837,YGR067C,YGR067C,SGDID:S000003299,CDS,CDS,"""Putative protein of unknown function; contains a zinc finger motif similar to that of Adr1p""",Uncharacterized ORF
4472,7,625864,-0.0596530262861792,0.0611546793760616,0.330007542960827,YGR068C,ART5,SGDID:S000003300,CDS,CDS,"""Protein proposed to regulate endocytosis of plasma membrane proteins; regulates by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane; SWAT-GFP and mCherry fusion proteins localize to the cytosol""",Verified ORF
4475,7,627924,-0.0085178499747913,0.0610121958290593,0.889048569307757,YGR070W,ROM1,SGDID:S000003302,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4476,7,628958,0.0310337658410834,0.0608509814023638,0.610372879887841,YGR070W,ROM1,SGDID:S000003302,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4477,7,629919,0.0210805465280752,0.0606735295717144,0.728466172753439,YGR070W,ROM1,SGDID:S000003302,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4478,7,629962,-0.0058137364129762,0.0611879882688248,0.92435734715894,YGR070W,ROM1,SGDID:S000003302,CDS,CDS,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4481,7,633464,0.029597823902054,0.0608254049963667,0.626841677797248,YGR071C,ENV11,SGDID:S000003303,CDS,CDS,"""Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; ENV11 has a paralog ; VID22 ; that arose from the whole genome duplication""",Verified ORF
4482,7,633724,0.0035984155689823,0.0609444306410347,0.952950307985904,YGR071C,ENV11,SGDID:S000003303,CDS,CDS,"""Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; ENV11 has a paralog ; VID22 ; that arose from the whole genome duplication""",Verified ORF
4483,7,634684,-0.0016590215524136,0.0617720911913147,0.978588856765641,YGR072W,UPF3,SGDID:S000003304,CDS,CDS,"""Component of the nonsense-mediated mRNA decay (NMD) pathway; along with Nam7p and Nmd2p; involved in decay of mRNA containing nonsense codons; involved in telomere maintenance""",Verified ORF
4485,7,638015,-0.0020854850322996,0.0614575876569856,0.972949177288795,XUT_7F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4487,7,638846,-0.0108919946086203,0.0610369965446489,0.858472691120938,YGR077C,PEX8,SGDID:S000003309,CDS,CDS,"""Intraperoxisomal organizer of the peroxisomal import machinery; organizes the formation of the importomer complex ; bridging the docking complex with the RING finger complex; tightly associated with the lumenal face of the peroxisomal membrane; essential for peroxisome biogenesis; binds PTS1-signal receptor Pex5p ; and PTS2-signal receptor Pex7p""",Verified ORF
4488,7,639021,-0.0017680862700774,0.0611562522588968,0.976951938301788,YGR077C,PEX8,SGDID:S000003309,CDS,CDS,"""Intraperoxisomal organizer of the peroxisomal import machinery; organizes the formation of the importomer complex ; bridging the docking complex with the RING finger complex; tightly associated with the lumenal face of the peroxisomal membrane; essential for peroxisome biogenesis; binds PTS1-signal receptor Pex5p ; and PTS2-signal receptor Pex7p""",Verified ORF
4489,7,640432,0.0265480725840174,0.061470883226249,0.666091976474384,YGR079W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4490,7,640575,0.0642068511046603,0.0611416140915583,0.294375175228528,YGR079W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4491,7,642057,0.0576338409695604,0.0612036634241301,0.347004028058023,YGR080W,TWF1,SGDID:S000003312,CDS,CDS,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4492,7,642267,0.0630981078553464,0.0615448722986591,0.305953199779685,YGR080W,TWF1,SGDID:S000003312,CDS,CDS,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4493,7,642420,0.0750664909964353,0.0606771863625173,0.216855525248161,YGR080W,TWF1,SGDID:S000003312,CDS,CDS,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4495,7,644412,0.0718866074344245,0.0620421187296049,0.247372218147128,YGR082W,TOM20,SGDID:S000003314,CDS,CDS,"""Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins""",Verified ORF
4497,7,645493,0.0776236593832482,0.0612259368179707,0.205696725130788,YGR083C,GCD2,SGDID:S000003315,CDS,CDS,"""Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
4498,7,645997,0.0563562061172442,0.0616355269308486,0.361159109967848,YGR083C,GCD2,SGDID:S000003315,CDS,CDS,"""Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
4499,7,647284,0.0662306603638916,0.0610733510202231,0.278907845035722,YGR084C,MRP13,SGDID:S000003316,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4500,7,647344,0.0585265596172183,0.0619891304817111,0.345742692833711,YGR084C,MRP13,SGDID:S000003316,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4501,7,648198,0.0729926827628781,0.0611671214181566,0.233540777479841,YGR084C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4503,7,648927,0.0678628073109139,0.0619036067131142,0.273709790254492,YGR085C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4504,7,648978,0.0520143769394784,0.0612278183564948,0.396166680832061,YGR085C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4507,7,652017,0.0537198102894447,0.0610378812837225,0.379400614638521,YGR087C,PDC6,SGDID:S000003319,CDS,CDS,"""Minor isoform of pyruvate decarboxylase; decarboxylates pyruvate to acetaldehyde ; involved in amino acid catabolism; transcription is glucose- and ethanol-dependent ; and is strongly induced during sulfur limitation""",Verified ORF
4508,7,652607,0.0241628822114182,0.0610364614081272,0.692435520384201,YGR087C,PDC6,SGDID:S000003319,CDS,CDS,"""Minor isoform of pyruvate decarboxylase; decarboxylates pyruvate to acetaldehyde ; involved in amino acid catabolism; transcription is glucose- and ethanol-dependent ; and is strongly induced during sulfur limitation""",Verified ORF
4509,7,653017,0.0342747231586876,0.0610232358707023,0.574699503546889,YGR087C,PDC6,SGDID:S000003319,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of pyruvate decarboxylase; decarboxylates pyruvate to acetaldehyde ; involved in amino acid catabolism; transcription is glucose- and ethanol-dependent ; and is strongly induced during sulfur limitation""",Verified ORF
4510,7,653148,0.0185002071238231,0.0612172924807808,0.762673331839199,YGR087C,PDC6,SGDID:S000003319,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of pyruvate decarboxylase; decarboxylates pyruvate to acetaldehyde ; involved in amino acid catabolism; transcription is glucose- and ethanol-dependent ; and is strongly induced during sulfur limitation""",Verified ORF
4511,7,653157,0.0135211085028066,0.0611457050013652,0.825119588818322,YGR087C,PDC6,SGDID:S000003319,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of pyruvate decarboxylase; decarboxylates pyruvate to acetaldehyde ; involved in amino acid catabolism; transcription is glucose- and ethanol-dependent ; and is strongly induced during sulfur limitation""",Verified ORF
4513,7,656911,0.0011964060153614,0.0611283114246451,0.984395822867521,YGR088W,CTT1,SGDID:S000003320,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic catalase T; has a role in protection from oxidative damage by hydrogen peroxide""",Verified ORF
4514,7,657229,0.0270563402060023,0.0619599270610362,0.662614166822266,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4516,7,657638,0.0390778257282515,0.0610043033694163,0.522214509145717,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4517,7,657869,0.0393667065630033,0.0609393708187798,0.518700428449448,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4518,7,658138,0.0327689856696555,0.0609972443164533,0.59145359873701,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4519,7,658177,0.0235077849381682,0.0611710566834229,0.700990555762257,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4520,7,658876,0.0082013963872319,0.0624975164330522,0.895670053956402,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4521,7,658924,0.0413956567307332,0.061264618659058,0.499682300695075,YGR089W,NNF2,SGDID:S000003321,CDS,CDS,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4529,7,660057,0.0335704476722241,0.0611076243805174,0.583101699101803,ACS_7_660005_-_NFR/NDR,,,Promoter,Promoter,,Promoter
4530,7,660120,-0.0054680398719462,0.0616654381686945,0.929392327023553,YGR089W,NNF2,SGDID:S000003321,Close to 3'-UTR,Close to 3'-UTR,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4531,7,660197,-0.010155637909797,0.0612336715490168,0.868369512276613,YGR089W,NNF2,SGDID:S000003321,Close to 3'-UTR,Close to 3'-UTR,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4532,7,660217,-0.0021276551611221,0.0612803834290715,0.97232263382051,YGR089W,NNF2,SGDID:S000003321,Close to 3'-UTR,Close to 3'-UTR,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4533,7,660351,0.0209299175104738,0.0610105411473578,0.73176194936755,YGR089W,NNF2,SGDID:S000003321,Close to 3'-UTR,Close to 3'-UTR,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4535,7,660725,-0.0179032381889832,0.0614503002123067,0.770958587732005,YGR089W,NNF2,SGDID:S000003321,Close to 3'-UTR,Close to 3'-UTR,"""Protein that exhibits physical and genetic interactions with Rpb8p; Rpb8p is a subunit of RNA polymerases I ; II ; and III; computational analysis of large-scale protein-protein interaction data suggests a role in chromosome segregation""",Verified ORF
4536,7,663901,0.0093925294447583,0.0612128219252432,0.878138540678807,YGR090W,UTP22,SGDID:S000003322,CDS,CDS,"""Component of the small-subunit processome; required for nuclear export of tRNAs; forms a complex with Rrp7p; may facilitate binding of Utp8p to aminoacylated tRNAs and their delivery to Los1p for export; conserved from yeast to mammals""",Verified ORF
4538,7,668812,-0.0182561961391527,0.0607670434784181,0.764026622676844,YGR092W,DBF2,SGDID:S000003324,CDS,CDS,"""Ser/Thr kinase involved in transcription and stress response; functions as part of a network of genes in exit from mitosis; localization is cell cycle regulated; activated by Cdc15p during the exit from mitosis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; phosphorylates Chs2p to regulate primary septum formation and Hof1p to regulate cytokinesis; DBF2 has a paralog ; DBF20 ; that arose from the whole genome duplication""",Verified ORF
4539,7,669370,0.0081027585934752,0.0609612010593866,0.894335034559921,YGR092W,DBF2,SGDID:S000003324,CDS,CDS,"""Ser/Thr kinase involved in transcription and stress response; functions as part of a network of genes in exit from mitosis; localization is cell cycle regulated; activated by Cdc15p during the exit from mitosis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; phosphorylates Chs2p to regulate primary septum formation and Hof1p to regulate cytokinesis; DBF2 has a paralog ; DBF20 ; that arose from the whole genome duplication""",Verified ORF
4542,7,677969,0.0062580308528558,0.0610183375001094,0.918370554207322,YGR096W,TPC1,SGDID:S000003328,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial membrane transporter; mediates uptake of the essential cofactor thiamine pyrophosphate (ThPP) into mitochondria; expression appears to be regulated by carbon source; member of the mitochondrial carrier family""",Verified ORF
4547,7,678429,8.58388869376392e-05,0.0613989475060402,0.99888530642731,CUT152,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4548,7,678526,0.0150246772120505,0.0611388183534923,0.806020955775982,SUT555_NFR/NDR,,,Promoter,Promoter,,Promoter
4549,7,681312,-0.0357167967267946,0.0608335292514952,0.55749606399106,YGR097W,ASK10,SGDID:S000003329,CDS,CDS,"""Regulator of the Fps1p glycerol channel; under nonstress conditions ; binds to Fps1p to positively regulate glycerol transport; under osmotic stress ; multiple phosphorylation by Hog1p causes Ask10p to dissociate from Fps1p; forms homodimers and heterodimerizes with paralog Rgc1p; phosphorylated in response to oxidative stress; has a role in destruction of Ssn8p; associates with RNA polymerase II holoenzyme""",Verified ORF
4550,7,682093,-0.0083648356152408,0.0605688445999555,0.890236500678959,YGR097W,ASK10,SGDID:S000003329,CDS,CDS,"""Regulator of the Fps1p glycerol channel; under nonstress conditions ; binds to Fps1p to positively regulate glycerol transport; under osmotic stress ; multiple phosphorylation by Hog1p causes Ask10p to dissociate from Fps1p; forms homodimers and heterodimerizes with paralog Rgc1p; phosphorylated in response to oxidative stress; has a role in destruction of Ssn8p; associates with RNA polymerase II holoenzyme""",Verified ORF
4551,7,684139,-0.0060710712311965,0.0621096875733795,0.922188215223436,YGR098C,ESP1,SGDID:S000003330,CDS,CDS,"""Separase/separin ; a caspase-like cysteine protease; cleaves Mcd1p/Scc1p ; a mitotic cohesin complex subunit ; resulting in the dissociation of cohesin from chromatin and sister chromatid separation; cleaves meiotic-cohesin subunit Rec8p along chromosome arms in meiosis I and at centromeric sites during meiosis II; inhibits PP2A-Cdc55p to promote mitotic exit; inhibited by Pds1p (securin); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4552,7,688776,0.0672882852442365,0.0605147679945493,0.266924247774356,YGR099W,TEL2,SGDID:S000003331,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats ; required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
4553,7,689845,0.0796695931048315,0.0606402366926609,0.189764198693873,YGR099W,TEL2,SGDID:S000003331,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; subunit of the telomere cap complex DNA-binding protein specific to single-stranded yeast telomeric DNA repeats ; required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
4554,7,698308,0.0575765873725108,0.0615919500349425,0.350526780931714,YGR104C,SRB5,SGDID:S000003336,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; required for proper termination of transcription for some genes; involved in telomere maintenance""",Verified ORF
4558,7,702818,0.0711320102677517,0.0605023133681901,0.240510800569737,YGR107W,YGR107W,SGDID:S000003339,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4559,7,702968,0.0464956797010254,0.0610752855041787,0.44699530786685,YGR107W,YGR107W,SGDID:S000003339,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4560,7,703750,0.0612342823740915,0.0609130974868929,0.315454074808691,YGR108W,CLB1,SGDID:S000003340,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4561,7,704214,0.0767307964608667,0.0604259477333339,0.20498094648404,YGR108W,CLB1,SGDID:S000003340,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4562,7,705337,0.10518510819297,0.0603577421739592,0.0822577977313335,YGR108W,CLB1,SGDID:S000003340,Close to 3'-UTR,Close to 3'-UTR,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the transition from G2 to M phase; accumulates during G2 and M ; then targeted via a destruction box motif for ubiquitin-mediated degradation by the proteasome; CLB1 has a paralog ; CLB2 ; that arose from the whole genome duplication""",Verified ORF
4563,7,705700,0.0959219909879511,0.0604283427797504,0.113324710047835,YGR109C,CLB6,SGDID:S000003341,CDS,CDS,"""B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1; CLB6 has a paralog ; CLB5 ; that arose from the whole genome duplication""",Verified ORF
4566,7,713462,0.0845838634507961,0.0609972939932697,0.166413753409553,YGR110W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4567,7,713788,0.0940894226591778,0.0605174067072752,0.120901745173825,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4568,7,714424,0.0898312694276648,0.0608125598005948,0.140518212133614,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4569,7,714599,0.117549059265365,0.061031435167206,0.0549020152692358,YGR110W,CLD1,SGDID:S000003342,CDS,CDS,"""Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58""",Verified ORF
4573,7,716049,0.0957796444248216,0.0605098949793344,0.114345277924362,YGR111W,YGR111W,SGDID:S000003343,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
4574,7,717567,0.0950426620641587,0.0616134943355022,0.123832927691476,YGR112W,SHY1,SGDID:S000003344,CDS,CDS,"""Mitochondrial inner membrane protein required for complex IV assembly; associates with complex IV assembly intermediates and complex III/complex IV supercomplexes; similar to human SURF1 involved in Leigh Syndrome; complex IV is also known as cytochrome c oxidase""",Verified ORF
4575,7,719360,0.119298386314141,0.0603006698977812,0.0486615105003479,YGR113W,DAM1,SGDID:S000003345,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4576,7,719697,0.0863372580158508,0.0607405508572478,0.156080278808486,YGR113W,DAM1,SGDID:S000003345,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4577,7,719941,0.137153606786002,0.0600963130309563,0.0230702034148912,YGR113W,DAM1,SGDID:S000003345,Close to 3'-UTR,Close to 3'-UTR,"""Essential subunit of the Dam1 complex (aka DASH complex); cooperates with Duo1p and Pse1p to connect the DASH complex with the microtubules (MT); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",Verified ORF
4578,7,722595,0.166580418409876,0.060850585625139,0.0065036963472948,YGR116W,SPT6,SGDID:S000003348,CDS,CDS,"""Nucleosome remodeling protein; functions in various aspects of transcription ; chromatin maintenance ; and RNA processing; required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region; required for H3K36 trimethylation but not dimethylation by Set2p""",Verified ORF
4579,7,725198,0.122876482895305,0.0601751250985075,0.0418962147868841,YGR117C,YGR117C,SGDID:S000003349,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
4580,7,726885,0.148245740039908,0.0601107518698711,0.0141297100449807,YGR118W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4583,7,727961,0.137740915666562,0.06070294864286,0.0238653841426145,YGR118W,RPS23A,SGDID:S000003350,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal protein 28 (rp28) of the small (40S) ribosomal subunit; required for translational accuracy; homologous to mammalian ribosomal protein S23 and bacterial S12; RPS23A has a paralog ; RPS23B ; that arose from the whole genome duplication; deletion of both RPS23A and RPS23B is lethal""",Verified ORF
4584,7,729111,0.120197887227345,0.0605977600526084,0.0480818987739163,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4585,7,729257,0.0501804289690863,0.060504880775371,0.407460252462671,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4586,7,729377,0.0795817777252432,0.0607871296535124,0.19132223535589,YGR119C,NUP57,SGDID:S000003351,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4587,7,729692,0.0860128064085667,0.0603905280162981,0.155249854631943,YGR119C,NUP57,SGDID:S000003351,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup49p)""",Verified ORF
4588,7,730604,0.0747083357459347,0.0605534882212983,0.218113998896688,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
4589,7,730706,0.100862245553291,0.0611987683824146,0.100220014619317,XUT_7F-323,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
