SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7205,11,443807,0.0656776692757085,0.0754818832704177,0.3848306533448,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7206,11,444125,0.0597274247707165,0.075598304089136,0.430021366361015,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7207,11,444152,0.0852629507997372,0.0755848845167968,0.260068137810387,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7208,11,444420,0.0947083646155116,0.0755786311018542,0.210994950379598,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7209,11,444997,0.105753176148621,0.0767080662932567,0.168877324853602,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7210,11,445026,0.0953847319079566,0.0764967857159221,0.213256601808298,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7211,11,445153,0.098360120265327,0.0754631185235648,0.19328095005767,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7212,11,445220,0.136810181961128,0.0760931376163183,0.0730423753090952,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7213,11,445373,0.0709808268024045,0.0757646616866197,0.349471449022033,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7214,11,445854,0.0888152599792056,0.075382102061473,0.239510164176663,YKR003W,OSH6,SGDID:S000001711,CDS,CDS,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7216,11,448760,0.0859933632149615,0.0756410900345616,0.256367768067657,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7217,11,449454,0.0662666954854896,0.07582208961211,0.382725442547802,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7218,11,452711,0.0947992805946516,0.0768426741592906,0.218142897636915,YKR008W,RSC4,SGDID:S000001716,CDS,CDS,"""Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling; acetylated (K25) by Gcn5p ; altering replication stress tolerance; contains tandem bromodomains that recognize histone H3 acetylated on K14 (H3K14ac) by Gcn5p""",Verified ORF
7219,11,456846,0.0833310211382944,0.0755989077716242,0.271091733379206,YKR009C,FOX2,SGDID:S000001717,CDS,CDS,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7223,11,460484,0.0683868277601732,0.0760273424025263,0.368997948102821,YKR010C,TOF2,SGDID:S000001718,CDS,CDS,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",Verified ORF
7224,11,462463,0.0796002511578155,0.0761005506960901,0.296282345464483,SUT237,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7225,11,463057,0.0659251890264974,0.0755418368923452,0.383421083949132,ARS1115,ARS1115,SGDID:S000130139,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
7226,11,463846,0.0298885195660613,0.0758451704332815,0.693765228876732,YKR012C,YKR012C,SGDID:S000001720,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2""",Dubious ORF
7227,11,464832,0.0190565440515794,0.0759746007631156,0.802093159820922,YKR013W,PRY2,SGDID:S000001721,CDS,CDS,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7230,11,465463,0.0136827030852993,0.0767906826086356,0.858682401281592,YKR014C,YPT52,SGDID:S000001722,CDS,CDS,"""Endosomal Rab family GTPase; required for vacuolar protein sorting ; endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress""",Verified ORF
7231,11,466269,0.0407492413598162,0.0754471610286862,0.589466540259538,YKR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7232,11,466959,0.0232902578713067,0.0761748418217729,0.759977224721807,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7233,11,467309,0.0256617134202157,0.0759856898635573,0.735776663201401,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7234,11,467328,0.0307262098928104,0.0756474383412541,0.684859051944446,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7235,11,467504,0.046351107668164,0.0757887119258793,0.541207178540302,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7236,11,467546,0.0299773183749699,0.0756482895409538,0.692143617135747,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7237,11,467564,0.0284906517026501,0.0757058091326444,0.706894872248198,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7238,11,467627,0.0408193969350494,0.0757702465896123,0.590415537883079,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7239,11,467651,0.0360254556822072,0.075640814708372,0.634176635892935,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7240,11,467666,0.0272549717500268,0.0760641793079279,0.720321426676183,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7241,11,467744,0.0247887537670858,0.0759073173624043,0.744189650289554,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7242,11,467777,0.0317240217349551,0.0758400004757379,0.675980709258799,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7243,11,467786,0.0314492450561717,0.0759795282575903,0.679186008138416,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7244,11,469130,0.038398348675504,0.0764572684945199,0.615826093274501,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7245,11,471802,0.030367548204695,0.0763898941494694,0.691214302753037,YKR017C,HEL1,SGDID:S000001725,CDS,CDS,"""RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)""",Verified ORF
7246,11,475092,-0.0567609154211894,0.0761250041458208,0.456388514677384,YKR018C,YKR018C,SGDID:S000001726,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog ; IML2 ; that arose from the whole genome duplication""",Verified ORF
7247,11,476182,-0.0340068838953056,0.0758060268756519,0.653992620152693,CUT240,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7248,11,477654,-0.0548024730334112,0.0759832222175602,0.471236570062377,YKR019C,IRS4,SGDID:S000001727,CDS,CDS,"""EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog ; TAX4 ; that arose from the whole genome duplication""",Verified ORF
7249,11,480438,-0.0209532112613895,0.0764157279181936,0.78409112661146,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7250,11,481321,-0.0201673197211238,0.0767473336986837,0.792876909265026,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7251,11,485149,-0.0262818780708372,0.0777135309839998,0.73542164631789,YKR024C,DBP7,SGDID:S000001732,CDS,CDS,"""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",Verified ORF
7253,11,487905,-0.0587733778847124,0.0763598168115026,0.441998614138718,YKR025W,RPC37,SGDID:S000001733,CDS,CDS,"""RNA polymerase III subunit C37""",Verified ORF
7254,11,489044,-0.0388594602010983,0.0767269680717372,0.612847011253147,YKR026C,GCN3,SGDID:S000001734,CDS,CDS,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7257,11,491233,-0.0570677293617419,0.0770598465329209,0.45945028627211,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,-0.0498987123479735,0.0769853898264748,0.517303996776296,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,-0.111648857278118,0.0777118857765132,0.15168824188284,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,-0.0725404554515434,0.0762437818973503,0.342038214882052,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,-0.0794498427533648,0.0763067847446719,0.29850006052142,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,-0.0971241389537746,0.0769172786525198,0.207527264802255,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,-0.0842474289357931,0.076209674769159,0.269709304780253,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,0.0036013154436058,0.0762014135118265,0.962332350515452,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,-0.031564857792201,0.0765785708496339,0.680450968010513,YKR036C,CAF4,SGDID:S000001744,CDS,CDS,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
7268,11,515387,-0.11087157543238,0.0760425323956398,0.145723968485642,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7269,11,515435,-0.113014603537315,0.0763415127154051,0.139663263129873,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7270,11,515606,-0.0948658983759789,0.0764986133997034,0.215762243156007,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7271,11,515607,-0.0948658983759789,0.0764986133997034,0.215762243156007,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7272,11,515783,-0.0642290445582197,0.0761137700172931,0.399321482861703,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7273,11,516249,-0.0705472993694687,0.0763315680204447,0.356002181572575,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7276,11,517259,-0.0663547234100195,0.0774843909633843,0.392378263471947,ARS1116,ARS1116,SGDID:S000118407,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7278,11,517282,-0.065781348160871,0.0772532560178238,0.395067489840286,YKR039W,GAP1,SGDID:S000001747,Close to 3'-UTR,Close to 3'-UTR,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7279,11,517936,-0.0402545427927951,0.0767173288326665,0.600112410269674,YKR041W_NFR/NDR,,,Promoter,Promoter,,Promoter
7282,11,521756,-0.0985760827355491,0.0754665744501779,0.19232762664895,YKR044W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7283,11,521933,-0.0763491207816276,0.0763853377451681,0.318224674933737,YKR043C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7284,11,522294,-0.104550846031005,0.0749250718503068,0.163770823798187,YKR044W,UIP5,SGDID:S000001752,CDS,CDS,"""Protein of unknown function that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates""",Verified ORF
7285,11,523645,-0.0394262882843807,0.0763706713686727,0.606003687643601,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7286,11,523658,-0.019507887866659,0.0751581400317415,0.795356134434458,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7287,11,523660,-0.049005071140218,0.0753784708880887,0.516037405104356,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7291,11,527561,-0.0469281533087341,0.0750068365440858,0.531947717077672,YKR048C,NAP1,SGDID:S000001756,Close to 3'-UTR,Close to 3'-UTR,"""Histone chaperone and assembly chaperone for Rps6a/b; involved in histone exchange ; replacing histone H2A-H2B dimers or histone variant dimers from assembled nucleosomes; promotes solubility of Rps6a ; and 40S ribosomal subunit biogenesis; role in transport of H2A and H2B histones to the nucleus; regulates microtubule dynamics during mitosis; interacts with mitotic cyclin Clb2p; controls bud morphogenesis; phosphorylated by CK2; protein abundance increases in response to DNA replication stress""",Verified ORF
7293,11,533229,0.0267646512536032,0.0748414260659544,0.720842826857377,YKR052C,MRS4,SGDID:S000001760,CDS,CDS,"""Iron transporter of the mitochondrial carrier family; mediates Fe2+ transport across the inner mitochondrial membrane; active under low-iron conditions; may transport other cations; protein abundance increases in response to DNA replication stress; MRS4 has a paralog ; MRS3 ; that arose from the whole genome duplication""",Verified ORF
7294,11,534563,0.0839719979427822,0.0750311262928607,0.263831916940312,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7295,11,535334,0.071729479791698,0.0755068477116574,0.342775816381749,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7296,11,535859,0.0654905205556735,0.0747902520027671,0.381812602013732,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7297,11,547722,0.0668613878596715,0.0749811853247685,0.373156408802277,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7298,11,549137,0.0763876674021863,0.0755266554065747,0.312517713550212,YKR055W,RHO4,SGDID:S000001763,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase; member of the Rho/Rac subfamily of Ras-like proteins; likely to be involved in the establishment of cell polarity; has long N-terminal extension that plays an important role in Rho4p function and is shared with Rho4 homologs in other yeasts and filamentous fungi""",Verified ORF
7300,11,549470,0.0521198765044862,0.0765014397406448,0.496132959230449,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
7302,11,551184,0.070767218432891,0.0749995182033537,0.346035293006182,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
7305,11,556779,0.0678542115035145,0.0751984752046942,0.367494249590838,YKR060W,UTP30,SGDID:S000001768,CDS,CDS,"""Subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit; Utp30p is peripherally associated with 90S preribosome and appears partially redundant with its paralog Cic1p""",Verified ORF
7306,11,557098,0.0845227778250112,0.0747361607001549,0.25884437680916,YKR060W,UTP30,SGDID:S000001768,CDS,CDS,"""Subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit; Utp30p is peripherally associated with 90S preribosome and appears partially redundant with its paralog Cic1p""",Verified ORF
7307,11,559683,0.0203893897435334,0.075074336816711,0.786096556943374,YKR062W,TFA2,SGDID:S000001770,CDS,CDS,"""TFIIE small subunit; involved in RNA polymerase II transcription initiation""",Verified ORF
7308,11,559870,0.0206662932055643,0.0751572629695998,0.783497081981353,YKR062W,TFA2,SGDID:S000001770,CDS,CDS,"""TFIIE small subunit; involved in RNA polymerase II transcription initiation""",Verified ORF
7309,11,562114,-0.016713933116959,0.0750265677029964,0.823840617606877,YKR063C,LAS1,SGDID:S000001771,CDS,CDS,"""Endonuclease involved in pre-rRNA processing at both ends of ITS2; functions with Grc3p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; may coordinate the action of the Rat1p-Rai1p exoRNAse; required for the G1/S cell cycle transition; human ortholog is Las1L; mutants require the SSD1-v allele for viability""",Verified ORF
7310,11,564538,-0.0526289443648116,0.0762769776587217,0.490665430634621,YKR064W,OAF3,SGDID:S000001772,CDS,CDS,"""Putative transcriptional repressor with Zn(2)-Cys(6) finger; negatively regulates transcription in response to oleate levels ; based on mutant phenotype and localization to oleate-responsive promoters; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; forms nuclear foci upon DNA replication stress""",Verified ORF
7311,11,565905,-0.0199712740260015,0.0753009657911247,0.790995289774298,YKR065C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7312,11,566379,-0.015535188510281,0.074928083923587,0.835868064083933,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7313,11,566840,0.0042828494817259,0.0750954723969582,0.95455192469516,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7314,11,566850,0.0038135867293253,0.0750031851000644,0.95947726189837,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7315,11,567100,0.0081699495937627,0.0752140664701443,0.913563528695712,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7316,11,567277,0.0058304682726942,0.0750028177697876,0.938081578113869,YKR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7317,11,567284,0.0030930723589046,0.0750624442201212,0.96715444328592,YKR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7318,11,567434,0.0198107723884646,0.0749960477013316,0.791812669455354,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7319,11,567526,0.0059894572661665,0.0752826815804626,0.936632639641556,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7320,11,567588,0.0175949141119987,0.0751024388712847,0.81490431337416,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7321,11,567619,0.0063720423115641,0.0752396024402459,0.932555851899106,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7322,11,567651,0.0068879059799514,0.0752215827927734,0.927093046800345,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7323,11,567885,-0.0165893826882929,0.075484007288569,0.826174610938546,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7324,11,571825,0.0005313400756069,0.0756390325773065,0.994399129727629,YKR069W,MET1,SGDID:S000001777,CDS,CDS,"""S-adenosyl-L-methionine uroporphyrinogen III transmethylase; involved in the biosynthesis of siroheme ; a prosthetic group used by sulfite reductase; required for sulfate assimilation and methionine biosynthesis""",Verified ORF
7326,11,574955,-0.0010787483178414,0.0755808973699388,0.988620431649982,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7327,11,575225,-0.0056734030477866,0.0751225106352053,0.939842167026194,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7328,11,575805,-0.0159049521336531,0.0755459592353174,0.833372812465142,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7329,11,576302,-0.0340223148092348,0.0762285341205042,0.655639810709651,YKR071C,DRE2,SGDID:S000001779,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
