SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7147,11,380964,0.0322666561722972,0.135247209331904,0.811573284320441,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7148,11,381658,0.06062298031124,0.135048069826136,0.653779770228021,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7150,11,381673,0.0038807592788371,0.138011146758082,0.977582992507189,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7151,11,381726,0.0648502209097076,0.135413077813038,0.632301565120786,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7152,11,381937,0.0490226954169611,0.134857697591652,0.716438368123866,YKL032C,IXR1,SGDID:S000001515,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7153,11,382201,-0.0322114505562178,0.136524581022037,0.81361696358764,YKL031W,YKL031W,SGDID:S000001514,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species""",Dubious ORF
7156,11,384150,0.0726407706987758,0.135270158661259,0.59160236775216,YKL029C,MAE1,SGDID:S000001512,CDS,CDS,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7158,11,385019,0.0330080657559741,0.136385920050009,0.808905515307052,YKL029C,MAE1,SGDID:S000001512,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7162,11,392685,0.102754143076478,0.136342345505727,0.451562962648554,YKL024C,URA6,SGDID:S000001507,CDS,CDS,"""Uridylate kinase; catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines ; converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP)""",Verified ORF
7163,11,393210,0.0666215728353761,0.137510938944342,0.628344311253557,YKL023C-A,MIN9,SGDID:S000113559,CDS,CDS,"""Mitochondrial protein of unknown function""",Verified ORF
7164,11,393945,0.118279305473758,0.138106602620082,0.392338296900192,YKL023W,SKA1,SGDID:S000001506,CDS,CDS,"""SKI complex-associated protein; involved in 3'-5' degradation of long 3'UTR-containing mRNA ; poorly translated mRNA ; and other RNA regions devoid of ribosomes; proposed to assist the cytoplasmic exosome in a Ska1-SKI complex when a direct interaction between the ribosome and the SKI complex is absent""",Verified ORF
7165,11,394452,-0.22143716585882,0.30111685324976,0.462592654106411,YKL023W,SKA1,SGDID:S000001506,CDS,CDS,"""SKI complex-associated protein; involved in 3'-5' degradation of long 3'UTR-containing mRNA ; poorly translated mRNA ; and other RNA regions devoid of ribosomes; proposed to assist the cytoplasmic exosome in a Ska1-SKI complex when a direct interaction between the ribosome and the SKI complex is absent""",Verified ORF
7167,11,394913,0.125996701791211,0.138114659011417,0.362253603248094,YKL022C,CDC16,SGDID:S000001505,CDS,CDS,"""Subunit of the anaphase-promoting complex/cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; required for sporulation; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7168,11,398143,0.154711933000764,0.136910215617159,0.259233035644379,YKL021C,MAK11,SGDID:S000001504,CDS,CDS,"""Protein involved in an early step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsRNA virus; contains four beta-transducin repeats""",Verified ORF
7169,11,400712,0.155790888169803,0.136255838211775,0.253659651491373,YKL020C,SPT23,SGDID:S000001503,CDS,CDS,"""ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog ; MGA2 ; that arose from the whole genome duplication""",Verified ORF
7170,11,401921,0.229542398965733,0.135727159195404,0.0916803404207201,YKL020C,SPT23,SGDID:S000001503,CDS,CDS,"""ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog ; MGA2 ; that arose from the whole genome duplication""",Verified ORF
7171,11,402086,0.257141133377036,0.135869734269066,0.0592348170031389,YKL019W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7172,11,403233,0.10001857371595,0.136925269710313,0.465592933355493,YKL019W,RAM2,SGDID:S000001502,CDS,CDS,"""Alpha subunit of farnesyltransferase and geranylgeranyltransferase-I; farnesyltransferase (Ram2p-Ram1p heterodimer) catalyzes the addition of 15-carbon isoprenoid farnesyl to substrate proteins containing a CAAX consensus motif; type I geranylgeranyltransferase (Ram2p-Cdc43p heterodimer) catalyzes the addition of the 20-carbon isoprenoid geranylgeranyl to substrate proteins containing a CaaL consensus motif; required for membrane localization of Ras proteins and a-factor""",Verified ORF
7173,11,403482,0.112910324029392,0.136073467245616,0.407226945889136,YKL019W,RAM2,SGDID:S000001502,CDS,CDS,"""Alpha subunit of farnesyltransferase and geranylgeranyltransferase-I; farnesyltransferase (Ram2p-Ram1p heterodimer) catalyzes the addition of 15-carbon isoprenoid farnesyl to substrate proteins containing a CAAX consensus motif; type I geranylgeranyltransferase (Ram2p-Cdc43p heterodimer) catalyzes the addition of the 20-carbon isoprenoid geranylgeranyl to substrate proteins containing a CaaL consensus motif; required for membrane localization of Ras proteins and a-factor""",Verified ORF
7174,11,403781,0.0813135803594101,0.136439285641409,0.551577892770779,YKL018C-A,MCO12,SGDID:S000007615,CDS,CDS,"""Putative mitochondrial protein of unknown function; identified by homology; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
7175,11,404841,0.0932407029310848,0.136577136722946,0.495246549706627,YKL018W,SWD2,SGDID:S000001501,CDS,CDS,"""Subunit of the COMPASS (Set1C) histone H3K4 methyltransferase complex; required for Set1C stability and optimal activity; COMPASS methylates histone H3 on lys 4 and is involved in telomeric silencing; subunit of CPF (cleavage and polyadenylation factor) ; a complex involved in RNAP II transcription termination""",Verified ORF
7176,11,407251,0.0621147971266175,0.138052288997511,0.653032225094267,YKL017C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7177,11,408460,0.0057684927912042,0.137153942145536,0.966475820195543,YKL015W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7179,11,411456,-0.0259839776191546,0.137031724497281,0.84971577246169,YKL015W,PUT3,SGDID:S000001498,CDS,CDS,"""Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes ; constitutively binds PUT1 and PUT2 promoters as a dimer ; undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain""",Verified ORF
7180,11,412587,-0.0340502635610411,0.138518220943339,0.805966031885688,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7181,11,415128,0.0058488425821112,0.13716060967507,0.966010792426159,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7182,11,415158,0.0033262450177618,0.137177545853176,0.980668701821722,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7183,11,415583,-0.0173376668185767,0.137695223440855,0.899872197209464,YKL014C,URB1,SGDID:S000001497,CDS,CDS,"""Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit""",Verified ORF
7184,11,417049,-0.0432584578308579,0.13758455926594,0.753392665225103,YKL014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7185,11,421231,-0.105365972686539,0.138008648383538,0.445690894521331,YKL011C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7186,11,421433,-0.0984530166988393,0.138399962555944,0.477327312365352,YKL010C,UFD4,SGDID:S000001493,CDS,CDS,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7187,11,425090,-0.0291511205735778,0.13727924669997,0.831957277669154,YKL010C,UFD4,SGDID:S000001493,CDS,CDS,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7188,11,425936,-0.0819777293295954,0.136185299489984,0.547589015215513,YKL010C,UFD4,SGDID:S000001493,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-protein ligase (E3); interacts with Rpt4p and Rpt6p ; two subunits of the 19S particle of the 26S proteasome; involved in K29-linked ubiquitin-dependent protein catabolism ; including ubiquitin fusion proteins; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7189,11,425985,-0.0774258496739817,0.136101249293754,0.569796488433899,YKL009W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7190,11,428422,-0.0812421312941688,0.136459168556077,0.551985311680512,YKL008C,LAC1,SGDID:S000001491,CDS,CDS,"""Ceramide synthase component; involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine ; functionally equivalent to Lag1p; LAC1 has a paralog ; LAG1 ; that arose from the whole genome duplication""",Verified ORF
7192,11,430725,-0.0298975762956968,0.138625402014132,0.829368222620335,YKL006C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7194,11,431573,-0.0347572160312839,0.138181818212121,0.801548817024801,YKL006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7195,11,435067,-0.0806851245595951,0.137828915944801,0.558652448304221,YKL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7196,11,435445,-0.121200775375791,0.13687345471074,0.376492441373583,YKL005C,BYE1,SGDID:S000001488,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of transcription elongation; contains a TFIIS-like domain that associates with chromatin and a PHD domain that interacts with H3K4me3; multicopy suppressor of temperature-sensitive ess1 mutations ; binds RNA polymerase II large subunit""",Verified ORF
7197,11,436668,-0.158183800163768,0.136895631534703,0.248664562933689,YKL004W,AUR1,SGDID:S000001487,CDS,CDS,"""Phosphatidylinositol:ceramide phosphoinositol transferase; required for sphingolipid synthesis; can mutate to confer aureobasidin A resistance; also known as IPC synthase""",Verified ORF
7200,11,440451,-0.181871552283897,0.136071963705936,0.18221942437853,YKR001C,VPS1,SGDID:S000001709,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7201,11,441961,-0.175785010522492,0.135786176443727,0.196314017142865,YKR001C,VPS1,SGDID:S000001709,CDS,CDS,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7202,11,442302,-0.143609160000977,0.136979043580544,0.295170511470546,YKR001C,VPS1,SGDID:S000001709,CDS,CDS,"""Dynamin-like GTPase required for vacuolar sorting; promotes fission of retrograde transport carriers from endosome; also involved in actin cytoskeleton organization ; endocytosis ; late Golgi-retention of some proteins ; regulation of peroxisome biogenesis""",Verified ORF
7203,11,442829,-0.155838728023656,0.136448440689724,0.254183614084122,YKR002W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7204,11,443498,-0.141465887735524,0.13610055385421,0.299320007031891,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7205,11,443807,-0.137848553829469,0.135969082259759,0.311361701461985,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7206,11,444125,-0.149750402618835,0.136118136751176,0.272016331160909,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7207,11,444152,-0.163882001479152,0.136172914586469,0.229595317388313,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7208,11,444420,-0.141090517007477,0.136291310881353,0.301278165217962,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7209,11,444997,-0.124163968118188,0.138444729923335,0.370410909173212,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7210,11,445026,-0.142283385514884,0.137945525339386,0.303037794425107,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7211,11,445153,-0.12859666022605,0.136142188197128,0.345521385584006,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7212,11,445220,-0.18362630298296,0.137401861158913,0.182273497141773,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7213,11,445373,-0.134890673441861,0.136511646761055,0.323767872230892,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7214,11,445854,-0.142779983322873,0.135895809771513,0.294134545321052,YKR003W,OSH6,SGDID:S000001711,CDS,CDS,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7216,11,448760,-0.116037251531971,0.136417573765501,0.395566291217603,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7217,11,449454,-0.127799130721571,0.136612679124844,0.350177851080984,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7218,11,452711,-0.0699246081808333,0.138721576828367,0.614530574368158,YKR008W,RSC4,SGDID:S000001716,CDS,CDS,"""Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling; acetylated (K25) by Gcn5p ; altering replication stress tolerance; contains tandem bromodomains that recognize histone H3 acetylated on K14 (H3K14ac) by Gcn5p""",Verified ORF
7219,11,456846,-0.0386693483591997,0.136450716396712,0.777040763787051,YKR009C,FOX2,SGDID:S000001717,CDS,CDS,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7223,11,460484,-0.0843759876625674,0.137087423735096,0.538627542397457,YKR010C,TOF2,SGDID:S000001718,CDS,CDS,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",Verified ORF
7224,11,462463,-0.0847381761486408,0.137274249221537,0.537440684235752,SUT237,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7225,11,463057,-0.184326409208028,0.135922310369911,0.175929088896774,ARS1115,ARS1115,SGDID:S000130139,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
7226,11,463846,-0.218574340820808,0.136209918994366,0.109456859545032,YKR012C,YKR012C,SGDID:S000001720,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2""",Dubious ORF
7227,11,464832,0.0252024740581197,0.13691462718785,0.854060805879512,YKR013W,PRY2,SGDID:S000001721,CDS,CDS,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7230,11,465463,0.0207032161347653,0.138381442853412,0.881157938014486,YKR014C,YPT52,SGDID:S000001722,CDS,CDS,"""Endosomal Rab family GTPase; required for vacuolar protein sorting ; endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress""",Verified ORF
7231,11,466269,0.011999659890619,0.136013197871255,0.929748486485763,YKR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7232,11,466959,0.0356803393125421,0.13727487908506,0.795077842374804,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7233,11,467309,0.0193925247074141,0.13694721030411,0.88747213295829,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7234,11,467328,0.0338863119426061,0.136339362106245,0.803858167858155,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7235,11,467504,0.0434634792096245,0.136626773526658,0.750583302675053,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7236,11,467546,0.0315301205765295,0.136340963392228,0.817247321539789,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7237,11,467564,0.0300779663965783,0.13644259912014,0.825652738918327,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7238,11,467627,0.0294556204595973,0.13658786547551,0.829382575949714,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7239,11,467651,0.0386872247357809,0.136335742328486,0.776757327990295,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7240,11,467666,0.0445248733905511,0.137074862799019,0.745508524427842,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7241,11,467744,0.0341321100109375,0.136796349695874,0.803111133238179,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7242,11,467777,0.0236593799259243,0.136694510751073,0.862686055342339,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7243,11,467786,0.0235922243286645,0.136945343160641,0.863320261437712,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7244,11,469130,0.0706628960310673,0.137776672634187,0.608356078785368,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7245,11,471802,-0.0755769734458844,0.137629410028363,0.583260755688693,YKR017C,HEL1,SGDID:S000001725,CDS,CDS,"""RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)""",Verified ORF
7246,11,475092,0.0094851396473409,0.137287086204199,0.944957246361508,YKR018C,YKR018C,SGDID:S000001726,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog ; IML2 ; that arose from the whole genome duplication""",Verified ORF
7247,11,476182,0.0844138592477441,0.136570271782128,0.536909087604416,CUT240,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7248,11,477654,0.159993151601111,0.136760525162969,0.242839261772204,YKR019C,IRS4,SGDID:S000001727,CDS,CDS,"""EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog ; TAX4 ; that arose from the whole genome duplication""",Verified ORF
7249,11,480438,0.0849627145097975,0.137644325603599,0.537459379571071,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7250,11,481321,0.0802724894769846,0.13824901408009,0.561855631941047,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7251,11,485149,0.148595397254274,0.139841827252003,0.288691490358663,YKR024C,DBP7,SGDID:S000001732,CDS,CDS,"""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",Verified ORF
7253,11,487905,0.150666004773121,0.137484919890877,0.273881461305113,YKR025W,RPC37,SGDID:S000001733,CDS,CDS,"""RNA polymerase III subunit C37""",Verified ORF
7254,11,489044,0.0858891331136054,0.138239451923308,0.534798676483076,YKR026C,GCN3,SGDID:S000001734,CDS,CDS,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7257,11,491233,0.119632927088142,0.138826534087402,0.38941342540107,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,0.16252976217586,0.138543197523383,0.241532977183686,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,0.0249871227213918,0.140442185645472,0.858889819469225,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,0.004466144034386,0.137569917215874,0.974119942362828,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,0.0440552604897031,0.137698626124301,0.74920330281351,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,0.0552856744924859,0.138889250095079,0.690829665585547,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,0.0370836488525139,0.137555962742591,0.78763356666533,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,0.158893316560992,0.137057487347165,0.247109867511771,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,0.113662215899432,0.137897943564614,0.410354770926724,YKR036C,CAF4,SGDID:S000001744,CDS,CDS,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
