SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4707,7,876358,0.23891137609257,0.162011534892008,0.141196176435315,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4715,7,877072,0.287252180134392,0.163467547034072,0.0797432748476511,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4716,7,877185,0.256532926973018,0.161673948124014,0.113469094076206,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4717,7,877194,0.252421635790385,0.161821434636993,0.119684846898777,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4718,7,877211,0.247299696431858,0.162040714597256,0.127866027123103,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4719,7,877213,0.203408151500147,0.163893085957551,0.215391939841503,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4720,7,877846,0.278846863182436,0.163630621364646,0.0892379135039936,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4721,7,885002,0.246002140893099,0.162272551652145,0.130419040898272,CUT160,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4725,7,886493,0.223513698400442,0.162077659819618,0.168751516314026,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4726,7,886545,0.209224228053335,0.163161766286135,0.20057480267724,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4727,7,886697,0.207062537335631,0.164317638942574,0.208452780850466,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4728,7,886766,0.240358902536347,0.164181080789532,0.144087533449316,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4729,7,887971,0.248254609960042,0.164631337971552,0.13246364250694,YGR194C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4732,7,889615,0.247651182294309,0.16415037608586,0.132273822706028,YGR195W,SKI6,SGDID:S000003427,CDS,CDS,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)""",Verified ORF
4733,7,891245,0.265548338700454,0.163744220402001,0.105754717586419,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4734,7,891293,0.251056123074341,0.164135723033129,0.127020228037845,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4735,7,892049,0.23125666682378,0.164246426061618,0.160015256980606,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4736,7,892105,0.193465556522447,0.165695190820556,0.243756556475476,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4738,7,893214,0.272638185087791,0.164401000584471,0.0981304618466778,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4739,7,893850,0.320729712490347,0.164199869452655,0.0515751136066558,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4740,7,894012,0.386429872650832,0.16513140388626,0.0198332840259066,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
4741,7,895001,0.328223882432082,0.164451477092141,0.046715949025714,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4742,7,895337,0.305447935521819,0.165963612254171,0.0665412379020963,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4743,7,895450,0.294235635363414,0.163273345909119,0.0723819399368718,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4745,7,895762,0.346832386538088,0.164113571532733,0.0352705292784957,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4746,7,895768,0.332428037839496,0.162013570330647,0.0409212111620184,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4747,7,896035,0.351382030232158,0.161348186567859,0.0300834315050552,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4748,7,896456,0.398268003115659,0.162730266126821,0.0148752852857524,YGR198W,YPP1,SGDID:S000003430,CDS,CDS,"""Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4p; is required ; along with Efr3p ; for the assembly and recruitment of multiple copies of the kinase into phosphoinositide kinase (PIK) patches at the plasma membrane; positively regulates Stt4p; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene""",Verified ORF
4749,7,898683,0.402060247726391,0.163867073899343,0.014627074387137,YGR199W,PMT6,SGDID:S000003431,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases""",Verified ORF
4750,7,898738,0.26853652189375,0.161883940061651,0.0980400118809388,YGR199W,PMT6,SGDID:S000003431,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases""",Verified ORF
4751,7,902481,0.155024566022583,0.163435979291865,0.343506628444886,YGR200C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4752,7,903446,0.114445539980224,0.162495223757205,0.481709740590583,YGR201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4753,7,905164,0.0952948666209156,0.162530232303133,0.558034633783969,YGR202C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4754,7,905443,0.113286926607285,0.162688231582906,0.486671852064738,YGR203W,YCH1,SGDID:S000003435,CDS,CDS,"""Phosphatase with sequence similarity to Mih1p; member of the Cdc25p subfamily of tyrosine phosphatases and Arr2p ; an arsenate reductase ; based on the presence of a rhodanese-homology domain; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Verified ORF
4755,7,907716,0.136284231930892,0.162557712706484,0.402387759883299,YGR204W,ADE3,SGDID:S000003436,CDS,CDS,"""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines ; thymidylate ; methionine ; and histidine; null mutation causes auxotrophy for adenine and histidine""",Verified ORF
4756,7,907934,0.1449699419472,0.162589680042158,0.373198288121547,YGR204W,ADE3,SGDID:S000003436,CDS,CDS,"""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines ; thymidylate ; methionine ; and histidine; null mutation causes auxotrophy for adenine and histidine""",Verified ORF
4757,7,910755,0.131752617214015,0.162621540198261,0.418382917497455,YGR205W,TDA10,SGDID:S000003437,Close to 3'-UTR,Close to 3'-UTR,"""ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele""",Verified ORF
4758,7,912826,0.158638525109275,0.164308914393227,0.334960679255844,YGR208W,SER2,SGDID:S000003440,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis ; expression is regulated by the available nitrogen source""",Verified ORF
4759,7,918781,0.170076406189808,0.163326232825105,0.298435365301915,YGR213C,RTA1,SGDID:S000003445,CDS,CDS,"""Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein; RTA1 has a paralog ; YLR046C ; that arose from the whole genome duplication""",Verified ORF
4765,7,923812,0.178176196478448,0.161981110165446,0.272089825988408,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4766,7,923971,-0.453625121055147,0.310552615191149,0.144986451727699,YGR216C,GPI1,SGDID:S000003448,CDS,CDS,"""Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1 are functional homologs""",Verified ORF
4767,7,924716,0.0471961952431731,0.162494254684888,0.771643780864266,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4768,7,925457,-0.0199144010869824,0.164101667058245,0.903479663184186,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4769,7,926236,7.29982940920193e-05,0.164049249836908,0.999645210355005,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4770,7,926565,0.0568075389786737,0.162670627820676,0.727133747430832,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4771,7,927088,-0.0318600519317653,0.163175600348145,0.845309494572052,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4772,7,929514,0.0383718145772075,0.162334426368525,0.813278720359937,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4773,7,929574,0.0364616496025679,0.162042801539347,0.822099779120575,YGR217W,CCH1,SGDID:S000003449,CDS,CDS,"""Voltage-gated high-affinity calcium channel; involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and partially co-localizes with Mid1p; however ; evidence suggests CCH1 is not required for Mid1p function""",Verified ORF
4775,7,931043,0.0002384663143151,0.162809022002874,0.998832166567263,tG(GCC)G2_NFR/NDR,,,Promoter,Promoter,,Promoter
4777,7,933345,0.0177839391387044,0.162606598870465,0.912972853213846,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4778,7,935054,-0.0305955731195804,0.162593434830561,0.850849746905071,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4779,7,935666,-0.0476376072977597,0.162291418459024,0.769288592410991,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4780,7,935765,-0.0371195468063612,0.161908034674328,0.818797163120166,YGR218W,CRM1,SGDID:S000003450,CDS,CDS,"""Nuclear export factor ; exportin; major karyopherin involved in export of proteins ; RNAs ; and ribosomal subunits from the nucleus""",Verified ORF
4782,7,938096,-0.0630806063212059,0.161818858037757,0.696903012975789,YGR221C,TOS2,SGDID:S000003453,CDS,CDS,"""Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p; TOS2 has a paralog ; SKG6 ; that arose from the whole genome duplication""",Verified ORF
4783,7,942301,-0.100625100595518,0.164846408831296,0.541978193304158,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4784,7,942359,-0.0004120910258319,0.161774616293615,0.997968977215672,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4785,7,942366,0.0634068236199447,0.161452116648663,0.694757170256186,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4786,7,942440,0.002654899004463,0.161682881704485,0.986908274819922,YGR223C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4787,7,943177,0.002654899004463,0.161682881704485,0.986908274819922,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4788,7,943294,0.0467796814080744,0.161907334188258,0.772805512671735,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4789,7,943829,-0.05241897694252,0.161432864105287,0.745592383621227,YGR224W,AZR1,SGDID:S000003456,CDS,CDS,"""Plasma membrane transporter of the major facilitator superfamily; involved in resistance to azole drugs such as ketoconazole and fluconazole""",Verified ORF
4793,7,945948,-0.0656555498829338,0.16185171040069,0.68524371230061,YGR225W,AMA1,SGDID:S000003457,CDS,CDS,"""Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis; prevents premature assembly of the meiosis I spindle ; required for DSB induced prophase I arrest""",Verified ORF
4796,7,950329,-0.0516997143530106,0.162072070493432,0.749921155677618,YGR229C,SMI1,SGDID:S000003461,CDS,CDS,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4797,7,950863,-0.0998857972405279,0.162623516100146,0.539468932157505,YGR229C,SMI1,SGDID:S000003461,CDS,CDS,"""Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity""",Verified ORF
4799,7,952040,-0.21053129944067,0.1627009925584,0.196519404422017,YGR230W,BNS1,SGDID:S000003462,CDS,CDS,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4800,7,952343,-0.107544264789251,0.161917422853249,0.507001001598407,YGR230W,BNS1,SGDID:S000003462,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; FEAR network component that partially overlaps the function of SPO12 in promoting Cdc14p release from the nucleolus during early mitotic anaphase and mitotic exit; overexpression partially suppresses the meiotic defect of spo12; BNS1 has a paralog ; SPO12 ; that arose from the whole genome duplication""",Verified ORF
4801,7,954516,-0.12990669424968,0.162014659082768,0.42319615434295,YGR232W,NAS6,SGDID:S000003464,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin ; also known as p28 ; which interacts with the Rb tumor suppressor and CDK4/6""",Verified ORF
4802,7,955286,-0.12990669424968,0.162014659082768,0.42319615434295,YGR233C,PHO81,SGDID:S000003465,CDS,CDS,"""Cyclin-dependent kinase (CDK) inhibitor; regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4804,7,962982,-0.136931634629266,0.161559363660056,0.397256035286705,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4805,7,963056,-0.119823345534393,0.162567195309138,0.461569597656529,YGR235C,MIC26,SGDID:S000003467,Close to 3'-UTR,Close to 3'-UTR,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; Mic26p is a non-essential component of the complex; orthologous to human APOO and APOOL""",Verified ORF
4806,7,963097,-0.140473295216249,0.161989679549308,0.386435567530455,YGR236C,SPG1,SGDID:S000003468,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
4807,7,966638,-0.143773617779095,0.162193909039817,0.375989107738196,YGR238C,KEL2,SGDID:S000003470,CDS,CDS,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4808,7,967795,-0.105466121891315,0.161389792337244,0.513867832771975,YGR238C,KEL2,SGDID:S000003470,CDS,CDS,"""Protein that negatively regulates mitotic exit; forms a complex with Kel1p and Bud14p that regulates Bnr1p (formin) to affect actin cable assembly ; cytokinesis ; and polarized growth; functions in a complex with Kel1p ; interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate""",Verified ORF
4811,7,969486,-0.11875168113905,0.162038907403396,0.464130753086896,XUT_7F-437,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4812,7,971272,-0.121914715412741,0.163183779891258,0.455500114548381,YGR240C,PFK1,SGDID:S000003472,CDS,CDS,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4813,7,972869,-0.0549462715369512,0.163851999701416,0.737567168200454,YGR240C,PFK1,SGDID:S000003472,CDS,CDS,"""Alpha subunit of heterooctameric phosphofructokinase; involved in glycolysis ; indispensable for anaerobic growth ; activated by fructose-2,6-bisphosphate and AMP ; mutation inhibits glucose induction of cell cycle-related genes""",Verified ORF
4815,7,975368,-0.104119252752995,0.161831621102277,0.520395192137917,YGR241C,YAP1802,SGDID:S000003473,CDS,CDS,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4816,7,975538,-0.0652502202223556,0.162585209400087,0.688420475694515,YGR241C,YAP1802,SGDID:S000003473,CDS,CDS,"""Protein of the AP180 family ; involved in clathrin cage assembly; binds Pan1p and clathrin; YAP1802 has a paralog ; YAP1801 ; that arose from the whole genome duplication""",Verified ORF
4817,7,979301,-0.126623334238865,0.162001472510397,0.434962775625276,YGR244C,LSC2,SGDID:S000003476,CDS,CDS,"""Beta subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate""",Verified ORF
4818,7,979647,-0.0627337094042739,0.163812287354962,0.70197921881325,YGR244C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4821,7,982432,-0.061097130549437,0.16145463946404,0.705348542804527,YGR245C,SDA1,SGDID:S000003477,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for actin organization and passage through Start; highly conserved nuclear protein; required for actin cytoskeleton organization; plays a critical role in G1 events; binds Nap1p; involved in 60S ribosome biogenesis""",Verified ORF
4822,7,982687,-0.0826706501455416,0.162823669502737,0.611958980659929,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4823,7,983018,-0.0745847827391655,0.161867584019179,0.645242687851435,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4824,7,983120,-0.0336870425511489,0.162359272231395,0.835751091205606,YGR246C,BRF1,SGDID:S000003478,CDS,CDS,"""TFIIIB B-related factor; one of three subunits of RNA polymerase III transcription initiation factor TFIIIB ; binds TFIIIC and TBP and recruits RNA pol III to promoters ; amino-terminal half is homologous to TFIIB; mutations in human homolog are associated with autosomal recessive cerebellar-facial-dental syndrome""",Verified ORF
4827,7,986494,-0.0808569737011265,0.16162820348498,0.617200044554605,YGR248W,SOL4,SGDID:S000003480,CDS,CDS,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4828,7,987415,-0.0647290166583454,0.162104992014371,0.689911392619995,YGR248W,SOL4,SGDID:S000003480,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphogluconolactonase; protein abundance increases in response to DNA replication stress; SOL4 has a paralog ; SOL3 ; that arose from the whole genome duplication""",Verified ORF
4829,7,987623,-0.20839318937622,0.161427156110683,0.197568383969088,YGR249W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4830,7,989361,-0.12302405348144,0.162677296158881,0.450006103382841,YGR249W,MGA1,SGDID:S000003481,CDS,CDS,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4831,7,989510,-0.167051750360249,0.161870653877979,0.302775074357111,YGR249W,MGA1,SGDID:S000003481,Close to 3'-UTR,Close to 3'-UTR,"""Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants""",Verified ORF
4833,7,992198,-0.143452414771513,0.162013130715753,0.376523747268996,YGR250C,RIE1,SGDID:S000003482,CDS,CDS,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4834,7,992324,-0.187878846737939,0.163266999317509,0.250615645758005,YGR250C,RIE1,SGDID:S000003482,CDS,CDS,"""RNA binding protein and negative regulator of START; binds mRNA of the G1 cyclin CLN3 to stress granules for translational repression under conditions of stress; recruits the cyclin-dependent protein kinase Cdc28p to stress granules when stressful conditions are relieved ; resulting in the dissolution of the granules ; and resumption of translation; localizes to stress granules induced by glucose deprivation; protein abundance increases in response to DNA replication stress""",Verified ORF
4835,7,993818,-0.233240840671329,0.164256014120527,0.156495010477562,YGR250C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
