SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6793,11,32446,-0.0790218223600437,0.0964693469712518,0.413259680915532,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6794,11,32581,-0.0617444604210389,0.0960475396701574,0.520736743309372,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6795,11,32884,-0.0705739401289294,0.0962134832357215,0.463731833808527,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6796,11,33534,-0.0750017320561558,0.0958712083835219,0.434552407938216,YKL213C,DOA1,SGDID:S000001696,CDS,CDS,"""WD-repeat protein involved in ubiquitin-mediated protein degradation; Ub-binding protein with a role in Ub homeostasis; substrate-recruiting adaptor for Cdc48p in mitochondria-associated degradation; inhibits degradation of Ufd2p-dependent substrates; facilitates proteolysis of Cse4p ; a centromeric H3-like protein; required for ribophagy; promotes NHEJ in postdiauxic/stationary phase; protein increases in abundance and relocalizes from nucleus to nuclear periphery upon DNA replication stress""",Verified ORF
6797,11,39138,-0.0215566128993901,0.0962623562083322,0.822936603191757,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6798,11,39160,-0.0196680852724401,0.0962512728905454,0.838204761408871,YKL210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6799,11,40753,-0.0523814464021164,0.0965207320228736,0.587681372566819,YKL210W,UBA1,SGDID:S000001693,CDS,CDS,"""Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress""",Verified ORF
6803,11,47424,-0.0589533508744555,0.0957820198874616,0.53862450575263,YKL208W,CBT1,SGDID:S000001691,CDS,CDS,"""Protein involved in 5' RNA end processing; substrates include mitochondrial COB ; 15S_rRNA ; and RPM1 transcripts; may also have a role in 3' end processing of the COB pre-mRNA; displays genetic interaction with cell cycle-regulated kinase Dbf2p""",Verified ORF
6804,11,48259,-0.11673443745486,0.0956953204850304,0.223334118031544,YKL207W,EMC3,SGDID:S000001690,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6805,11,48350,-0.139609759778177,0.0957619368502992,0.145761694365051,YKL207W,EMC3,SGDID:S000001690,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; required for respiratory growth; null mutant displays induction of the unfolded protein response; homologous to worm Y62E10A.10/EMC-3 ; fly CG6750 ; human TMEM111""",Verified ORF
6806,11,49416,-0.119933608002785,0.0958397255239858,0.211618090054973,YKL206C,ADD66,SGDID:S000001689,CDS,CDS,"""Protein involved in 20S proteasome assembly; forms a heterodimer with Pba1p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC2 constituent of the PAC1-PAC2 complex involved in proteasome assembly""",Verified ORF
6811,11,52110,-0.0948995145633784,0.0955735912077987,0.321415901761915,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6812,11,52120,-0.0948995145633784,0.0955735912077987,0.321415901761915,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6813,11,52174,-0.0939026041394293,0.0957150703260814,0.327233110163584,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6814,11,52267,-0.0870680218792462,0.0957575489024787,0.363835961565406,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6815,11,52276,-0.0871758482624738,0.0956305457689131,0.362606687851598,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6816,11,52288,-0.0871758482624738,0.0956305457689131,0.362606687851598,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6817,11,52354,-0.0961782419002818,0.0966842425156071,0.320531252419023,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6819,11,52567,-0.0843070347132896,0.0964945321953493,0.382876968699288,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6820,11,52573,-0.0820534316180707,0.0967553839661355,0.396984620429271,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6821,11,52591,-0.122788258819253,0.0964673967429307,0.203909921557453,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6822,11,52597,-0.123492367491514,0.0963532656998687,0.200802256716821,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6823,11,52618,-0.103405214322972,0.0961270583151267,0.282789886464657,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6824,11,52628,-0.10578699132176,0.0958109411476034,0.270292169760655,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6825,11,52666,-0.122332633092499,0.0956482571668047,0.20174266458113,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6826,11,52900,-0.101753828675155,0.0959738815910737,0.289767505855329,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6827,11,53112,-0.0816313546673884,0.0964145819884309,0.397752578646086,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6829,11,53656,-0.126454866220413,0.0963640492710591,0.190284432532012,YKL204W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6830,11,54144,-0.113997979740411,0.0958845983325308,0.235274972442873,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6831,11,54177,-0.0966388554950856,0.0960621024219394,0.315102746917643,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6832,11,54237,-0.121069735811904,0.0960686127645557,0.208414387757791,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6833,11,55837,-0.141558117315538,0.0959042071531528,0.140825518977284,ARS1103,ARS1103,SGDID:S000118401,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6834,11,56052,-0.125023180511849,0.0956323476614345,0.1919510272039,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6835,11,60397,-0.131419153336967,0.0963979270999571,0.173657306078064,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6836,11,62199,-0.141058496783212,0.0963593266060488,0.144116632430731,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6837,11,63117,-0.168687814256348,0.0959410974439861,0.0795726509220617,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6838,11,63444,-0.184661826053458,0.0965737419941701,0.0566683621212497,YKL203C,TOR2,SGDID:S000001686,Close to 3'-UTR,Close to 3'-UTR,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6844,11,66128,-0.114912982338653,0.0959729981493656,0.231974742766453,YKL201C,MNN4,SGDID:S000001684,CDS,CDS,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",Verified ORF
6845,11,67104,-0.0516717306535849,0.0963425122382571,0.592065797500027,SUT221,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6846,11,68750,0.0121934546918486,0.0960741878213483,0.89907829599516,YKL198C,PTK1,SGDID:S000001681,CDS,CDS,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
6847,11,69070,0.0149085446762718,0.0957788793447028,0.87639325590731,YKL198C,PTK1,SGDID:S000001681,CDS,CDS,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
6848,11,71811,0.0488477970023783,0.0961325375571265,0.611679763967104,YKL197C,PEX1,SGDID:S000001680,CDS,CDS,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; induced by oleic acid and upregulated during anaerobiosis; mutations in human PEX1 can lead to severe peroxisomal disorders and early death""",Verified ORF
6854,11,80491,0.160247212030249,0.0954531058405218,0.0940748511993575,YKL192C,ACP1,SGDID:S000001675,CDS,CDS,"""Mitochondrial matrix acyl carrier protein; involved in biosynthesis of octanoate ; which is a precursor to lipoic acid; coordinates mitochondrial fatty acid and iron sulfur cluster metabolism; activated by phosphopantetheinylation catalyzed by Ppt2p""",Verified ORF
6856,11,81028,0.146780664260597,0.0963661708667088,0.128615119437566,YKL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6857,11,81030,0.142460723545642,0.0962628250089358,0.139788028538865,YKL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6858,11,81400,0.180994610687219,0.0954117169005504,0.0586458861367686,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6859,11,81406,0.180994610687219,0.0954117169005504,0.0586458861367686,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6860,11,81454,0.175962356023469,0.0956302678451579,0.066603530739478,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6861,11,81476,0.154912489445973,0.0963246648631215,0.108678168965707,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6862,11,82548,0.0192893690425426,0.0958324274445968,0.840593793001547,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6863,11,84259,0.0053058366515755,0.0975458498294576,0.95665262025564,YNCK0004W,YNCK0004W,SGDID:S000006651,Non-coding RNA,tRNA_gene,"""Leucine tRNA (tRNA-Leu) ; predicted by tRNAscan-SE analysis""",tRNA_gene
6864,11,86389,0.0633520921297611,0.0957967078929253,0.508839771682799,YKL188C,PXA2,SGDID:S000001671,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
6865,11,87266,0.0706374015473421,0.0961682239432118,0.463120033239619,YKL188C,PXA2,SGDID:S000001671,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
6867,11,89429,0.0875714425984053,0.0955934062873893,0.360249036701078,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6868,11,89470,0.099458723092399,0.0958301409012751,0.300043429846589,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6869,11,91507,0.0785055523870648,0.0958943401096048,0.413528620099182,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6870,11,92153,0.0804671083632792,0.0960814272556548,0.402884582452213,YKL187C,FAT3,SGDID:S000001670,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6872,11,96863,-0.0736568689972018,0.0961618065650305,0.444207199450733,YKL184W,SPE1,SGDID:S000001667,CDS,CDS,"""Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan ; and increases necrotic cell death and ROS generation""",Verified ORF
6873,11,98088,-0.0599557314646425,0.0956447368586833,0.531157085771477,YKL184W,SPE1,SGDID:S000001667,CDS,CDS,"""Ornithine decarboxylase; catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan ; and increases necrotic cell death and ROS generation""",Verified ORF
6874,11,98757,-0.0357576700171983,0.0963806171897352,0.710856520067406,YKL183W,LOT5,SGDID:S000001666,CDS,CDS,"""Protein of unknown function; gene expression increases in cultures shifted to a lower temperature; protein abundance increases in response to DNA replication stress""",Verified ORF
6875,11,99100,-0.049235494452683,0.0960801845515867,0.60866238180649,YKL183W,LOT5,SGDID:S000001666,CDS,CDS,"""Protein of unknown function; gene expression increases in cultures shifted to a lower temperature; protein abundance increases in response to DNA replication stress""",Verified ORF
6876,11,102671,-0.141673090359428,0.0958196743501038,0.140155397803057,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6877,11,104549,-0.113490284559202,0.0956791317986243,0.236358827484547,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6878,11,106654,-0.116237182246059,0.0962514785198176,0.227994073715798,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6879,11,106700,-0.140645652672574,0.0961591636086878,0.144457321560071,YKL182W,FAS1,SGDID:S000001665,CDS,CDS,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6881,11,107231,-0.135354373531825,0.0954716171185923,0.157147425010671,YKL182W,FAS1,SGDID:S000001665,Close to 3'-UTR,Close to 3'-UTR,"""Beta subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase ; dehydratase ; enoyl reductase ; malonyl transacylase ; and palmitoyl transacylase activities""",Verified ORF
6882,11,108816,-0.0997689008086977,0.0975764980077636,0.307259377793523,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6883,11,108841,-0.0993072524474159,0.0972210848792746,0.307737023286901,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6884,11,108870,-0.0826830134657554,0.0957685587213631,0.38852422590473,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6885,11,109176,-0.0870065289427702,0.0963019453121128,0.366889261653903,YKL180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6887,11,111132,-0.119417933334329,0.0964793819308743,0.216629175821283,YKL179C,COY1,SGDID:S000001662,CDS,CDS,"""Golgi membrane protein with similarity to mammalian CASP; packaged into COPII vesicles for trafficking between ER and Golgi; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function""",Verified ORF
6888,11,113698,-0.178535284343675,0.0958144304443641,0.0632440452244822,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6889,11,114020,-0.214688765136355,0.0954204764700892,0.0250692489425895,YKL178C,STE3,SGDID:S000001661,CDS,CDS,"""Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells ; ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR""",Verified ORF
6890,11,115612,-0.204346982083833,0.0956405230124316,0.0333164447506641,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6891,11,116643,-0.192513407233017,0.0953204794620146,0.0441755475659161,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6892,11,116979,-0.181043799382239,0.0957642219059938,0.0595077906095025,YKL176C,LST4,SGDID:S000001659,CDS,CDS,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6893,11,118012,-0.152663294706206,0.0955838116862258,0.111123272170167,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6894,11,118055,-0.155308106669724,0.0954036509346996,0.104437135027305,YKL176C,LST4,SGDID:S000001659,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Lst4p-Lst7p GTPase activating protein complex for Gtr2p; stimulates the GTPase activity of Rag family GTPase Gtr2p ; within the context of the Gtr1p-Gtr2p heterodimer ; after amino acid stimulation; required for activation of TORC1 in response to amino acid stimulation; recruited to the vacuolar membrane during amino acid starvation and released from the membrane by TORC1; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface""",Verified ORF
6895,11,118745,-0.153149430985007,0.0957299676713868,0.110536083323403,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6896,11,118759,-0.179335956242238,0.0957249970834218,0.0618323971040326,YKL175W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6897,11,119115,-0.155317696635839,0.0955125377498019,0.104810133519079,YKL175W,ZRT3,SGDID:S000001658,CDS,CDS,"""Vacuolar membrane zinc transporter; transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency""",Verified ORF
