SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7607,12,128383,-0.341930043806776,0.168736862640995,0.0434742840912658,YLL011W,SOF1,SGDID:S000003934,CDS,CDS,"""Protein required for biogenesis of 40S (small) ribosomal subunit; has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p; essential gene""",Verified ORF
7612,12,130108,-0.308101102843445,0.166417178415583,0.0649501884169607,YLL010C,PSR1,SGDID:S000003933,CDS,CDS,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7613,12,130128,-0.284592103916602,0.163451777849197,0.0825306102131988,YLL010C,PSR1,SGDID:S000003933,CDS,CDS,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7614,12,130181,-0.231907004598007,0.162135720946431,0.153507892999408,YLL010C,PSR1,SGDID:S000003933,CDS,CDS,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7615,12,130212,-0.114085782948086,0.162703766444211,0.48364822526865,YLL010C,PSR1,SGDID:S000003933,CDS,CDS,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7616,12,130435,-0.215031362915567,0.161353193488984,0.183498051257472,YLL010C,PSR1,SGDID:S000003933,CDS,CDS,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7620,12,130739,-0.162064444559054,0.163052076643133,0.320931519241005,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7621,12,130771,-0.191960948601132,0.161506248458266,0.235409201596336,YLL010C,PSR1,SGDID:S000003933,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane-associated protein phosphatase; involved in the general stress response and the inactivating dephosphorylation of Mep2p; required along with binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr2p; member of the HAD family of protein phosphatases""",Verified ORF
7622,12,130928,-0.0757007560747969,0.15582380650771,0.627403326359208,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7623,12,131003,-0.15007149020881,0.154411948945994,0.331770556044981,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7624,12,131008,0.0535515112668645,0.155786802759813,0.731239936969363,YLL010C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7625,12,131340,-0.0257738202466737,0.155271665425771,0.868258447364924,YLL009C,COX17,SGDID:S000003932,CDS,CDS,"""Copper metallochaperone that transfers copper to Sco1p and Cox11p; eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs; interacts with the MICOS complex ; and interaction is promoted by copper ions; human homolog COX17 partially complements yeast null mutant""",Verified ORF
7627,12,132130,-0.0047067362299182,0.15525675078559,0.975832309626195,YLL008W,DRS1,SGDID:S000003931,CDS,CDS,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7628,12,132144,0.0408641003115064,0.1544993512395,0.791553901854395,YLL008W,DRS1,SGDID:S000003931,CDS,CDS,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7629,12,132151,0.0070826406792168,0.155761275706829,0.963757500683875,YLL008W,DRS1,SGDID:S000003931,CDS,CDS,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7632,12,132610,0.0052698343176627,0.155676353115873,0.973014925083884,YLL008W,DRS1,SGDID:S000003931,CDS,CDS,"""Nucleolar DEAD-box protein required for ribosome assembly and function; including synthesis of 60S ribosomal subunits; constituent of 66S pre-ribosomal particles""",Verified ORF
7633,12,134496,0.0253459919093892,0.155317335019047,0.870463459578184,YLL007C,LMO1,SGDID:S000003930,CDS,CDS,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7634,12,135855,0.0551594093191097,0.154954695954362,0.722074773612126,YLL007C,LMO1,SGDID:S000003930,CDS,CDS,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7635,12,135989,0.088507196323103,0.154910895885746,0.568130999174003,YLL007C,LMO1,SGDID:S000003930,CDS,CDS,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7636,12,136208,0.0001437288699188,0.153473547851004,0.999253305586125,YLL007C,LMO1,SGDID:S000003930,CDS,CDS,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7637,12,136289,0.058413958700624,0.153994289959954,0.704674254754714,YLL007C,LMO1,SGDID:S000003930,CDS,CDS,"""Homolog of mammalian ELMO (Engulfment and celL MOtility); upstream component for regulation through the small GTPase Rho5p; may form a complex with Dck1p that acts as a GEF for Rho5p; cytoplasmic protein that relocates to mitochondria under oxidative stress; implicated in mitophagy; not an essential protein""",Verified ORF
7638,12,136315,-0.0593434038304583,0.157084363403237,0.705820736159566,YLL006W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
7639,12,136527,-0.0044191367945152,0.155621497669405,0.977361804121081,YLL006W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7640,12,138153,-0.0273147456129259,0.15461156664428,0.859871359545713,YLL005C,SPO75,SGDID:S000003928,CDS,CDS,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7641,12,138154,-0.101722969738502,0.154216614056821,0.509933615628828,YLL005C,SPO75,SGDID:S000003928,CDS,CDS,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7643,12,140997,-0.0752812084703868,0.153791307658912,0.624790118816356,YLL004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7644,12,144481,0.0262142104299603,0.153683321642017,0.864657328021825,YLL003W,SFI1,SGDID:S000003926,CDS,CDS,"""Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C""",Verified ORF
7645,12,148120,0.0395314883707908,0.153402729994484,0.796790594970364,YLL001W,DNM1,SGDID:S000003924,CDS,CDS,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7646,12,148231,0.0471729098557859,0.154728967882159,0.760641442107827,YLL001W,DNM1,SGDID:S000003924,CDS,CDS,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7648,12,150435,0.0543334325404707,0.154114002040742,0.724633597001027,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7651,12,152081,0.0733364037017815,0.153237369277376,0.632533435203077,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7652,12,152571,0.125955866878536,0.153015517208106,0.410974188099639,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7653,12,152803,0.11102382497655,0.152980970421585,0.468481386017935,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7655,12,153748,0.109063741863222,0.152266454085539,0.474298835697783,YLR001C,YLR001C,SGDID:S000003991,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated""",Uncharacterized ORF
7656,12,158615,0.144264667068247,0.154254625307756,0.350305392447772,YLR004C,THI73,SGDID:S000003994,CDS,CDS,"""Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs""",Verified ORF
7657,12,163451,0.108445833092596,0.153019846301758,0.478975707106497,YLR006C,SSK1,SGDID:S000003996,CDS,CDS,"""Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate""",Verified ORF
7658,12,165469,0.131140672824635,0.15406700558181,0.395239487269782,YLR007W,NSE1,SGDID:S000003997,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair""",Verified ORF
7659,12,168043,0.226275537056399,0.15126548269526,0.135577499564573,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7660,12,168087,0.23903843314661,0.152015209526661,0.116738835035823,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7661,12,170546,0.204527440582617,0.153381963853883,0.183243429608271,YLR012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7662,12,173892,0.193224396322094,0.15549282769355,0.21481873131211,YLR014C,PPR1,SGDID:S000004004,CDS,CDS,"""Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain ; positively regulates transcription of URA1 ; URA3 ; URA4 ; and URA10 ; which are involved in de novo pyrimidine biosynthesis ; in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p""",Verified ORF
7664,12,180329,0.168025511293691,0.151859361165348,0.26928319065371,YLR019W,PSR2,SGDID:S000004009,CDS,CDS,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7665,12,180414,0.143498805234066,0.152211338466441,0.34644828687699,YLR019W,PSR2,SGDID:S000004009,CDS,CDS,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7666,12,182813,0.11970030827578,0.151869377153761,0.431120758132456,YLR020C,YEH2,SGDID:S000004010,CDS,CDS,"""Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog ; YEH1 ; that arose from the whole genome duplication""",Verified ORF
7669,12,186678,0.0922279592188729,0.152245209925176,0.545046419720995,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7670,12,186857,0.0958629670405347,0.153747491323529,0.533352657175576,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7671,12,186931,0.0819622348805134,0.150796919683387,0.587109909907316,YLR023C,IZH3,SGDID:S000004013,CDS,CDS,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7672,12,187474,0.0800751811014305,0.151226889366008,0.596788991192155,YLR023C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7673,12,188708,0.102646711668455,0.152029215966448,0.500004980912054,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7674,12,189520,0.100033530908894,0.151009690829481,0.508127167066612,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7675,12,190554,0.0483444064199885,0.151675095748795,0.750114756243374,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7676,12,191192,0.0590817165993687,0.151061223434003,0.695951095264198,YLR024C,UBR2,SGDID:S000004014,CDS,CDS,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7678,12,193660,0.055990647464722,0.151100469380693,0.711193163677743,XUT_12F-70,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7679,12,194466,-0.0078121394409502,0.151558512708975,0.958920105942524,YLR025W,SNF7,SGDID:S000004015,CDS,CDS,"""One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III""",Verified ORF
7680,12,196147,-0.0971823646279203,0.150842848544396,0.519823743563846,YLR026C,SED5,SGDID:S000004016,CDS,CDS,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
7681,12,196515,-0.126470229435276,0.152252883522358,0.406727744969054,YLR026C,SED5,SGDID:S000004016,Close to 3'-UTR,Close to 3'-UTR,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
7685,12,196991,0.030778359577838,0.153172240715443,0.84086157685417,CUT252,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7687,12,203413,-0.0125927459726772,0.151019537224599,0.933592775446378,YLR030W,YLR030W,SGDID:S000004020,CDS,CDS,"""Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W""",Uncharacterized ORF
7688,12,203926,-0.0439277276920766,0.153715962253115,0.775220324418027,YLR030W,YLR030W,SGDID:S000004020,CDS,CDS,"""Putative protein of unknown function; S288C contains an in-frame stop codon between ORFs YLR030W and YLR031W""",Uncharacterized ORF
7689,12,205111,-0.0203814340679952,0.151951596600506,0.893375350549714,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7690,12,206648,0.0411186430318761,0.151748986836987,0.786576432311142,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7691,12,207339,-0.0588536224036321,0.152035285446413,0.698911731934866,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7692,12,207362,-0.0485939584766602,0.152177467264439,0.749669516196457,YLR032W,RAD5,SGDID:S000004022,CDS,CDS,"""DNA helicase/Ubiquitin ligase; involved in error-free DNA damage tolerance (DDT) ; replication fork regression during postreplication repair by template switching ; and error-prone translesion synthesis; required for UV and MMS-associated unequal sister chromatid exchange (SCE) but not for double-strand break associated unequal SCE; promotes synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p; human homolog HLTF can complement yeast null mutant""",Verified ORF
7693,12,209969,-0.043493625911893,0.150822002168643,0.773227275597237,YLR033W,RSC58,SGDID:S000004023,CDS,CDS,"""Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation ; chromosome stability ; and establishing sister chromatid cohesion; involved in telomere maintenance""",Verified ORF
7694,12,210162,-0.12216340858422,0.15094559948847,0.41887583191288,YLR033W,RSC58,SGDID:S000004023,CDS,CDS,"""Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation ; chromosome stability ; and establishing sister chromatid cohesion; involved in telomere maintenance""",Verified ORF
7695,12,210685,-0.104805436719339,0.15098256416391,0.488041014170018,YLR034C,SMF3,SGDID:S000004024,CDS,CDS,"""Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress""",Verified ORF
7698,12,212271,-0.0320764352310838,0.153479100482923,0.834572332050427,YLR034C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7699,12,212855,0.0039894173707542,0.151659252267182,0.979028821997748,YLR035C,MLH2,SGDID:S000004025,CDS,CDS,"""Protein involved in mismatch repair and meiotic recombination; only certain frameshift intermediates are mismatch repair substrates; forms a complex with Mlh1p ; plays accessory role in stimulating activity of MLH1/PMS1 complex""",Verified ORF
7700,12,213290,-0.023869628094647,0.153582515465218,0.876579905103006,YLR035C,MLH2,SGDID:S000004025,CDS,CDS,"""Protein involved in mismatch repair and meiotic recombination; only certain frameshift intermediates are mismatch repair substrates; forms a complex with Mlh1p ; plays accessory role in stimulating activity of MLH1/PMS1 complex""",Verified ORF
7701,12,221481,-0.0015598090548296,0.151286911459657,0.991779564007174,YLR036C,YLR036C,SGDID:S000004026,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein predicted to have transmembrane domains; interacts with HSP90 by yeast two-hybrid analysis; YLR036C is not an essential protein""",Uncharacterized ORF
7702,12,222714,0.0188506600356456,0.151529204564276,0.901067151390272,YLR037C,PAU23,SGDID:S000004027,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
7703,12,222718,0.0015622763363446,0.151926247670105,0.991801208251544,YLR037C,PAU23,SGDID:S000004027,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
7704,12,222736,0.0107499009476706,0.151285852295835,0.943392723631794,YLR037C,PAU23,SGDID:S000004027,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
7708,12,226560,0.0080783182981319,0.15105267808575,0.957379606960221,YLR039C,RIC1,SGDID:S000004029,CDS,CDS,"""Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes""",Verified ORF
7709,12,228284,0.0866326117530979,0.152078226143457,0.569271862126581,YLR039C,RIC1,SGDID:S000004029,CDS,CDS,"""Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes""",Verified ORF
7710,12,228374,-0.156754014063651,0.152591597012838,0.304992902383844,YLR039C,RIC1,SGDID:S000004029,CDS,CDS,"""Protein involved in retrograde transport to the cis-Golgi network; forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p; involved in transcription of rRNA and ribosomal protein genes""",Verified ORF
7711,12,229358,-0.104131229241536,0.151156545067979,0.491340867692101,YLR040C,AFB1,SGDID:S000004030,CDS,CDS,"""MATalpha-specific a-factor blocker; contributes to mating efficiency under certain conditions; localizes to the cell wall; predicted to be a GPI-attached protein; upregulated by Mcm1p-Alpha1p transcription factor; partially overlaps the dubious ORF YLR041W""",Verified ORF
7713,12,230908,-0.137401037733579,0.151095648678849,0.363778147460966,SUT251,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7717,12,234548,-0.0769471453895822,0.151416844772992,0.611643907984707,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7718,12,234822,-0.0235212590995696,0.150826239562827,0.876162061826848,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7719,12,234859,-0.0455065882224554,0.150811986893237,0.763025029934309,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7720,12,235026,-0.0066666645527958,0.152122051745531,0.965069120162561,YLR044C,PDC1,SGDID:S000004034,Close to 3'-UTR,Close to 3'-UTR,"""Major of three pyruvate decarboxylase isozymes; key enzyme in alcoholic fermentation; decarboxylates pyruvate to acetaldehyde; involved in amino acid catabolism; subject to glucose- ; ethanol- ; and autoregulation; activated by phosphorylation in response to glucose levels; N-terminally propionylated in vivo""",Verified ORF
7721,12,235332,-0.0096965801544212,0.153075520768328,0.949527577612298,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7722,12,236188,0.0505943038226276,0.150431469355324,0.73682343234964,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7723,12,236470,-0.0512477367153697,0.150906857483731,0.734360894630076,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7724,12,236714,-0.0421511842814875,0.152573304457538,0.782503591881981,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
