SNP,Chr,Pos,Effect,SE,DHH1_LSM3_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6196,10,346551,0.207145060558325,0.148789104863208,0.16473649723247,YJL049W,CHM7,SGDID:S000003585,CDS,CDS,"""Yeast homolog of human CHMP7 ; localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene""",Uncharacterized ORF
6197,10,346787,0.255418238241028,0.149199408358932,0.0877887270566271,YJL049W,CHM7,SGDID:S000003585,CDS,CDS,"""Yeast homolog of human CHMP7 ; localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene""",Uncharacterized ORF
6198,10,347536,0.225218855330806,0.147963256776552,0.128872550328988,YJL048C,UBX6,SGDID:S000003584,CDS,CDS,"""UBX (ubiquitin regulatory X) domain-containing protein; interacts with Cdc48p ; transcription is repressed when cells are grown in media containing inositol and choline; UBX6 has a paralog ; UBX7 ; that arose from the whole genome duplication""",Verified ORF
6199,10,349573,0.138384571351786,0.148040307906754,0.350542594032939,YJL047C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
6202,10,361422,-0.0082545097626209,0.147957365758366,0.955540834981705,YJL042W,MHP1,SGDID:S000003578,CDS,CDS,"""Microtubule-associated protein involved in microtubule organization; involved in assembly and stabilization of microtubules; overproduction results in cell cycle arrest at G2 phase; similar to Drosophila protein MAP and to mammalian MAP4 proteins""",Verified ORF
6207,10,369507,-0.0949230301581864,0.148296378705906,0.522529316236616,YJL039C,NUP192,SGDID:S000003576,CDS,CDS,"""Essential subunit of inner ring of nuclear pore complex (NPC); plays a role in modulating transport through the NPC; homologous to human NUP205""",Verified ORF
6208,10,373964,-0.108287272875021,0.148942919737367,0.467684095203427,YJL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6209,10,373973,-0.108287272875021,0.148942919737367,0.467684095203427,YJL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6210,10,374538,-0.0358031023107999,0.150758151827694,0.812416771056156,YNCJ0014C,YNCJ0014C,SGDID:S000006715,Non-coding RNA,tRNA_gene,"tRNA_gene ; ""Arginine tRNA (tRNA-Arg) ; predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA) ; decodes AGA codons into arginine ; one of 19 nuclear tRNAs for arginine""",tRNA_gene
6213,10,381270,-0.206168895492682,0.149076625423251,0.16754739130005,YJL034W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6214,10,382505,-0.206119376276061,0.147948131746009,0.1644399840195,YJL034W,KAR2,SGDID:S000003571,CDS,CDS,"""ATPase involved in protein import into the ER; also acts as a chaperone to mediate protein folding in the ER and may play a role in ER export of soluble proteins; regulates the unfolded protein response via interaction with Ire1p""",Verified ORF
6215,10,382599,-0.232762654270936,0.147695413323646,0.1159298366953,YJL034W,KAR2,SGDID:S000003571,CDS,CDS,"""ATPase involved in protein import into the ER; also acts as a chaperone to mediate protein folding in the ER and may play a role in ER export of soluble proteins; regulates the unfolded protein response via interaction with Ire1p""",Verified ORF
6217,10,384932,-0.221487595718154,0.148547019624146,0.136847478827906,YJL033W,HCA4,SGDID:S000003570,CDS,CDS,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6218,10,385373,-0.232697430535348,0.148757381771703,0.118649035050346,YJL033W,HCA4,SGDID:S000003570,CDS,CDS,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6219,10,385498,-0.184619319359248,0.148440744328359,0.214426446180788,YJL033W,HCA4,SGDID:S000003570,CDS,CDS,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6220,10,385665,-0.240154557317901,0.149322034216259,0.108663564465762,YJL033W,HCA4,SGDID:S000003570,CDS,CDS,"""DEAD box RNA helicase; component of the SSU; interacts with Bfr2p and Enp2p; high-copy number suppression of a U14 snoRNA processing mutant suggests an involvement in 18S rRNA synthesis""",Verified ORF
6227,10,387633,-0.225158838499028,0.149315639825564,0.132464632335539,YJL030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6229,10,388763,-0.146739722693368,0.149595656912345,0.327309421816516,YJL029C,VPS53,SGDID:S000003566,CDS,CDS,"""Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi ; and for mitosis after DNA damage induced checkpoint arrest; required for vacuolar protein sorting; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p; human ortholog is implicated in progressive cerebello-cerebral atrophy type 2 (PCCA2)""",Verified ORF
6230,10,392475,0.0470185481416228,0.151261876955393,0.756104185407885,YJL026W,RNR2,SGDID:S000003563,CDS,CDS,"""Ribonucleotide-diphosphate reductase (RNR) ; small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; RNR2 has a paralog ; RNR4 ; that arose from the whole genome duplication""",Verified ORF
6231,10,396694,0.124431496217622,0.155979690187459,0.42555672288474,tG(GCC)J1_NFR/NDR,,,Promoter,Promoter,,Promoter
6232,10,397702,0.0934703961293635,0.153856583316452,0.543898871344708,YJL023C,PET130,SGDID:S000003560,CDS,CDS,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6233,10,398093,0.0957885132907967,0.154124047129843,0.534670057381736,YJL023C,PET130,SGDID:S000003560,CDS,CDS,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6234,10,398191,0.0901296944487839,0.154565524254733,0.560187266651105,YJL023C,PET130,SGDID:S000003560,CDS,CDS,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6235,10,398425,0.105680910685189,0.153148019668703,0.490611563729765,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6236,10,398569,0.0778373948459128,0.153996460817386,0.613558783706569,YJL023C_NFR/NDR,,,Promoter,Promoter,,Promoter
6237,10,398716,0.0803349810433149,0.153300139479744,0.600581509249777,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6238,10,399122,0.0704023757023773,0.154245710954404,0.64836146998915,YJL020C,BBC1,SGDID:S000003557,CDS,CDS,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6239,10,400116,0.0021376594820476,0.153586453508317,0.988903039505084,YJL020C,BBC1,SGDID:S000003557,CDS,CDS,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6240,10,400117,0.0021376594820476,0.153586453508317,0.988903039505084,YJL020C,BBC1,SGDID:S000003557,CDS,CDS,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6244,10,402350,0.0289447448588709,0.152239468809302,0.849319354509982,YJL020C,BBC1,SGDID:S000003557,CDS,CDS,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6245,10,403524,-0.0113219988550897,0.153585313453656,0.941276546780103,YJL019W,MPS3,SGDID:S000003556,CDS,CDS,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6246,10,403847,-0.0002778531435447,0.15382337268976,0.998559791942462,YJL019W,MPS3,SGDID:S000003556,CDS,CDS,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6247,10,409661,0.003396679947639,0.158750548063303,0.982941585925456,YJL013C,MAD3,SGDID:S000003550,CDS,CDS,"""Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20) ; the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog ; BUB1 ; that arose from the whole genome duplication""",Verified ORF
6248,10,410391,0.0855333549765427,0.162474868235241,0.598912776005475,YJL013C,MAD3,SGDID:S000003550,CDS,CDS,"""Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20) ; the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog ; BUB1 ; that arose from the whole genome duplication""",Verified ORF
6249,10,413692,0.160015076934116,0.166169944749571,0.336226572834637,CUT213,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
6250,10,414241,0.0148821699917043,0.166386171400388,0.928780138591653,YJL012C,VTC4,SGDID:S000003549,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion; protein abundance increases in response to DNA replication stress""",Verified ORF
6251,10,414542,0.0693326316849197,0.168596595834514,0.681150596345183,YJL011C,RPC17,SGDID:S000003548,CDS,CDS,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6252,10,414836,0.0646013596287234,0.166407048782826,0.698092515727625,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6253,10,414838,0.113027625216018,0.168385345435981,0.502504200197209,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6256,10,415373,0.0365151158082528,0.169315872256648,0.829375244937103,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6257,10,415467,0.051965112314329,0.167470777711511,0.756520805670319,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6258,10,415474,0.0712890798632233,0.167963409410591,0.671509193762464,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6259,10,415561,0.110726388386728,0.166225861696952,0.505769408497785,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6260,10,415658,0.0390478138712691,0.168013807592072,0.81635553786503,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6261,10,415918,0.122510621258925,0.166012946134433,0.461030114292392,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6262,10,415984,0.0381136075188504,0.167361873754146,0.819986656212071,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6263,10,416078,0.0594979784028875,0.166982316645006,0.721819003657025,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6264,10,416209,0.01376589500794,0.16632868691858,0.934086737787486,YJLWtau3_NFR/NDR,,,Promoter,Promoter,,Promoter
6265,10,416379,0.0607849688719084,0.16645577001784,0.715201791630559,YJLWtau3,YJLWtau3,SGDID:S000007047,Other features,LTR,"""Ty4 LTR""",long_terminal_repeat
6266,10,416522,0.0235129571291242,0.168792421422217,0.889291720269412,YJLWdelta8,YJLWdelta8,SGDID:S000007029,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6267,10,416524,0.0235129571291242,0.168792421422217,0.889291720269412,YJLWdelta8,YJLWdelta8,SGDID:S000007029,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6268,10,416657,0.0615056188276437,0.165359198847034,0.710152063097222,YJL010C,NOP9,SGDID:S000003547,Close to 3'-UTR,Close to 3'-UTR,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6277,10,417803,0.118325171560801,0.166611893783316,0.478058670532156,YJL010C,NOP9,SGDID:S000003547,CDS,CDS,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6278,10,418404,-0.0154496283001486,0.167420905753599,0.926527796581967,YJL010C,NOP9,SGDID:S000003547,CDS,CDS,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6279,10,420497,0.0241389017555274,0.169139733630479,0.886596111959669,YJL008C,CCT8,SGDID:S000003545,CDS,CDS,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6280,10,421100,0.0028198913330745,0.169180982036945,0.986710973933667,YJL008C,CCT8,SGDID:S000003545,CDS,CDS,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6283,10,423286,0.078349286172791,0.168545875626737,0.642322354104687,YJL006C,CTK2,SGDID:S000003543,CDS,CDS,"""Beta subunit of C-terminal domain kinase I (CTDK-I); which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6284,10,424346,0.1246116726336,0.169014529845859,0.461439556901495,YJL006C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6285,10,424405,0.115364552132441,0.170264830427262,0.498494866663134,tL(UAA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6288,10,425114,0.150471897929659,0.171463053010027,0.380770615848687,YJL005W,CYR1,SGDID:S000003542,Close to 3'-UTR,Close to 3'-UTR,"""Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; scaffold protein for Ras2-Ira interaction; the cAMP pathway controls a variety of cellular processes ; including metabolism ; cell cycle ; stress response ; stationary phase ; and sporulation""",Verified ORF
6289,10,426072,0.19983177673283,0.170675421645662,0.242457178453159,YJL005W,CYR1,SGDID:S000003542,CDS,CDS,"""Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; scaffold protein for Ras2-Ira interaction; the cAMP pathway controls a variety of cellular processes ; including metabolism ; cell cycle ; stress response ; stationary phase ; and sporulation""",Verified ORF
6294,10,429055,0.175052637943996,0.176140887952584,0.320990416980514,YJL005W,CYR1,SGDID:S000003542,CDS,CDS,"""Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; scaffold protein for Ras2-Ira interaction; the cAMP pathway controls a variety of cellular processes ; including metabolism ; cell cycle ; stress response ; stationary phase ; and sporulation""",Verified ORF
6295,10,429286,0.189623000417757,0.171354839590635,0.269216071470511,YJL005W,CYR1,SGDID:S000003542,CDS,CDS,"""Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; scaffold protein for Ras2-Ira interaction; the cAMP pathway controls a variety of cellular processes ; including metabolism ; cell cycle ; stress response ; stationary phase ; and sporulation""",Verified ORF
6296,10,432072,0.203125028068116,0.173306817369991,0.241965602970114,YJL004C,SYS1,SGDID:S000003541,CDS,CDS,"""Integral membrane protein of the Golgi; required for targeting of the Arf-like GTPase Arl3p to the Golgi; multicopy suppressor of ypt6 null mutation""",Verified ORF
6297,10,432799,0.161522994587796,0.172097207636874,0.34860010087852,YJL003W,COX16,SGDID:S000003540,CDS,CDS,"""Mitochondrial inner membrane protein; required for assembly of cytochrome c oxidase""",Verified ORF
6298,10,435616,0.13337817204227,0.172824458839993,0.440775766339993,YJL002C,OST1,SGDID:S000003539,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins""",Verified ORF
6302,10,438861,0.154174168521457,0.171455550274768,0.369154952789124,YJR002W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6303,10,440881,0.198249646683964,0.176788891429986,0.262883299631203,YJR002W,MPP10,SGDID:S000003762,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SSU processome and 90S preribosome; required for pre-18S rRNA processing ; interacts with and controls the stability of Imp3p and Imp4p ; essential for viability; similar to human Mpp10p""",Verified ORF
6304,10,441135,0.207768039944026,0.171298858426525,0.225979867342282,YJR003C,MRX12,SGDID:S000003763,CDS,CDS,"""Protein that associates with mitochondrial ribosome; detected in highly purified mitochondria in high-throughput studies; predicted to be involved in ribosome biogenesis""",Uncharacterized ORF
6305,10,442130,0.0884485254177525,0.172922825589167,0.609326853978649,YJR003C,MRX12,SGDID:S000003763,CDS,CDS,"""Protein that associates with mitochondrial ribosome; detected in highly purified mitochondria in high-throughput studies; predicted to be involved in ribosome biogenesis""",Uncharacterized ORF
6306,10,442576,0.113882078460516,0.171542938829881,0.50720736539615,ARS1015,ARS1015,SGDID:S000028452,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6307,10,442604,0.135742053183653,0.173485825102519,0.434481242380281,ARS1015,ARS1015,SGDID:S000028452,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6308,10,443374,0.0979156640227377,0.172908373110893,0.571558921902991,YJR004C,SAG1,SGDID:S000003764,CDS,CDS,"""Alpha-agglutinin of alpha-cells; binds to Aga1p during agglutination ; N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin ; C-terminal half is highly glycosylated and contains GPI anchor""",Verified ORF
6309,10,443658,0.127577582760348,0.172864714928697,0.460992750368733,YJR004C,SAG1,SGDID:S000003764,CDS,CDS,"""Alpha-agglutinin of alpha-cells; binds to Aga1p during agglutination ; N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin ; C-terminal half is highly glycosylated and contains GPI anchor""",Verified ORF
6310,10,446307,0.179424108629368,0.170739641354504,0.294040010816908,YJR005W,APL1,SGDID:S000003765,CDS,CDS,"""Beta-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport; similar to mammalian beta-chain of the clathrin associated protein complex""",Verified ORF
6311,10,448026,0.157359718532956,0.16990393433289,0.354991030398244,YJR005W,APL1,SGDID:S000003765,Close to 3'-UTR,Close to 3'-UTR,"""Beta-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport; similar to mammalian beta-chain of the clathrin associated protein complex""",Verified ORF
6312,10,454904,0.236606973824129,0.167514869085149,0.158697450836914,ARS1016,ARS1016,SGDID:S000028453,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6313,10,454991,0.236422414315399,0.165827165275654,0.154834053770662,ARS1016,ARS1016,SGDID:S000028453,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6314,10,455828,0.271944294528132,0.168546816566535,0.107537191520742,YJR010W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6316,10,459184,0.343448649176689,0.168817263667704,0.0426542623228307,YJR011C,YJR011C,SGDID:S000003772,CDS,CDS,"""Putative protein of unknown function; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
6317,10,460583,0.310504421385995,0.16548071931926,0.0614282056602835,YJR013W,GPI14,SGDID:S000003774,CDS,CDS,"""Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I; involved in GPI anchor biosynthesis ; requires Pbn1p for function; homolog of mammalian PIG-M""",Verified ORF
6318,10,461243,0.349823195530328,0.165828591916806,0.0356009522796725,YJR013W,GPI14,SGDID:S000003774,CDS,CDS,"""Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I; involved in GPI anchor biosynthesis ; requires Pbn1p for function; homolog of mammalian PIG-M""",Verified ORF
6320,10,463222,0.276839570941134,0.164083306143435,0.0924503731951151,YJR015W,YJR015W,SGDID:S000003776,CDS,CDS,"""Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog ; SNG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
6321,10,464142,0.227930787682207,0.162508247670371,0.161621015237323,YJR015W,YJR015W,SGDID:S000003776,CDS,CDS,"""Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog ; SNG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
6323,10,466331,0.253264774667024,0.163358122962066,0.121949896268413,YJR016C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6324,10,470995,0.0260299559807096,0.157268345153114,0.868634964295744,YJR024C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6325,10,487887,0.0868204025806349,0.154766183912619,0.575168539581234,YJR031C,GEA1,SGDID:S000003792,CDS,CDS,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA1 has a paralog ; GEA2 ; that arose from the whole genome duplication""",Verified ORF
6326,10,488026,0.121823897322054,0.154493339687269,0.430911206166865,YJR031C,GEA1,SGDID:S000003792,CDS,CDS,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA1 has a paralog ; GEA2 ; that arose from the whole genome duplication""",Verified ORF
6327,10,492665,0.102724992915674,0.151142782764311,0.497168183522863,YJR033C,RAV1,SGDID:S000003794,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate""",Verified ORF
6330,10,500581,0.0678317093784369,0.150930114945861,0.653401190062947,YJR035W,RAD26,SGDID:S000003796,CDS,CDS,"""Protein involved in transcription-coupled nucleotide excision repair; repairs UV-induced DNA lesions; recruitment to DNA lesions is dependent on an elongating RNA polymerase II; homolog of human CSB protein""",Verified ORF
6332,10,501226,0.0716315312049565,0.152030258751559,0.637813041198503,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6333,10,502176,0.0906356673824109,0.151560741699136,0.550213083264941,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6334,10,503351,0.0470513354778348,0.151019172224927,0.755559855410277,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6335,10,503620,0.0205407609488424,0.150305238515954,0.891377206940864,YJR039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6336,10,504391,0.033104016473384,0.150742703528895,0.826304876664987,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6337,10,504977,-0.0252787515763222,0.150605972200437,0.866799812660706,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6338,10,506238,0.12753452905839,0.151777805186944,0.401325068084843,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6339,10,510746,0.0955851159723027,0.150965351883812,0.527039593844883,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6340,10,511762,0.0909180694612608,0.151863754770529,0.549769049642531,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6341,10,512491,0.0529503466792922,0.150719286431641,0.725559642703059,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6342,10,514422,0.120694628558355,0.150342726946496,0.422632485997763,YJR042W,NUP85,SGDID:S000003803,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP85 aka NUP75""",Verified ORF
