SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6314,10,455828,0.0449480698597311,0.0946998483630403,0.635339086726356,YJR010W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6316,10,459184,0.117115298082052,0.0948821820277283,0.217903488915839,YJR011C,YJR011C,SGDID:S000003772,CDS,CDS,"""Putative protein of unknown function; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS""",Uncharacterized ORF
6317,10,460583,0.100310603710152,0.0929735336325726,0.281361977617642,YJR013W,GPI14,SGDID:S000003774,CDS,CDS,"""Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I; involved in GPI anchor biosynthesis ; requires Pbn1p for function; homolog of mammalian PIG-M""",Verified ORF
6318,10,461243,0.107623647150441,0.0932682938731049,0.249315821135652,YJR013W,GPI14,SGDID:S000003774,CDS,CDS,"""Glycosylphosphatidylinositol-alpha 1,4 mannosyltransferase I; involved in GPI anchor biosynthesis ; requires Pbn1p for function; homolog of mammalian PIG-M""",Verified ORF
6320,10,463222,0.0886645372878294,0.092132157060998,0.336526274796058,YJR015W,YJR015W,SGDID:S000003776,CDS,CDS,"""Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog ; SNG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
6321,10,464142,0.0725226713589939,0.0911727510581382,0.426890741139718,YJR015W,YJR015W,SGDID:S000003776,CDS,CDS,"""Putative protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog ; SNG1 ; that arose from the whole genome duplication""",Uncharacterized ORF
6323,10,466331,0.183287803907288,0.0912681465484921,0.0453797872840212,YJR016C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6324,10,470995,0.283589767281357,0.0867673083982042,0.0011878833513821,YJR024C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6325,10,487887,0.180624331202181,0.0861698136794102,0.0367809752697917,YJR031C,GEA1,SGDID:S000003792,CDS,CDS,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA1 has a paralog ; GEA2 ; that arose from the whole genome duplication""",Verified ORF
6326,10,488026,0.169110208293005,0.0861201054180603,0.0503546068386347,YJR031C,GEA1,SGDID:S000003792,CDS,CDS,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA1 has a paralog ; GEA2 ; that arose from the whole genome duplication""",Verified ORF
6327,10,492665,0.161986493185976,0.0842521583509427,0.0553297654668913,YJR033C,RAV1,SGDID:S000003794,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex promotes assembly of the V-ATPase holoenzyme; required for transport between the early and late endosome/PVC and for localization of TGN membrane proteins; potential Cdc28p substrate""",Verified ORF
6330,10,500581,0.1566513790584,0.0841297260366766,0.0634307819523313,YJR035W,RAD26,SGDID:S000003796,CDS,CDS,"""Protein involved in transcription-coupled nucleotide excision repair; repairs UV-induced DNA lesions; recruitment to DNA lesions is dependent on an elongating RNA polymerase II; homolog of human CSB protein""",Verified ORF
6332,10,501226,0.168264852650302,0.0846882935030367,0.0477091789514518,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6333,10,502176,0.185600996763998,0.0843372408042909,0.0284043028900424,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6334,10,503351,0.151140253092755,0.0841957703642276,0.0734922672380417,YJR036C,HUL4,SGDID:S000003797,CDS,CDS,"""Protein with similarity to hect domain E3 ubiquitin-protein ligases; not essential for viability; found in association with Trf4 in TRAMP complex""",Verified ORF
6335,10,503620,0.119898199504993,0.0839277410189301,0.154006775177418,YJR039W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6336,10,504391,0.170247488191775,0.0839307902849452,0.043267050606437,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6337,10,504977,0.142467530342753,0.0839979811410719,0.0907518478846831,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6338,10,506238,0.163206629177962,0.0846327171023604,0.0546057487370367,YJR039W,MLO127,SGDID:S000003800,CDS,CDS,"""Mitochondrial protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
6339,10,510746,0.131771120783727,0.0842941524250727,0.118894593907712,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6340,10,511762,0.129917129905888,0.084802227291375,0.126417766665206,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6341,10,512491,0.136393391549246,0.0841016593626483,0.105745790772675,YJR041C,URB2,SGDID:S000003802,CDS,CDS,"""Protein required for normal metabolism of the rRNA primary transcript; nucleolar protein; proposed to be involved in ribosome biogenesis""",Verified ORF
6342,10,514422,0.151044012235537,0.083881224211964,0.0726053380553919,YJR042W,NUP85,SGDID:S000003803,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP85 aka NUP75""",Verified ORF
6343,10,517900,0.100085957272982,0.0855999389306449,0.243100169642244,YJR043C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6345,10,525070,-0.0017222857012027,0.0837814330686518,0.983610744499879,YJR047C,ANB1,SGDID:S000003808,CDS,CDS,"""Translation elongation factor eIF-5A; previously thought to function in translation initiation; undergoes an essential hypusination modification; expressed under anaerobic conditions; ANB1 has a paralog ; HYP2 ; that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant""",Verified ORF
6346,10,526273,-0.0041137276221291,0.084833167366956,0.961351585856728,YJR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6347,10,528672,-0.0378880253462702,0.0837955628502494,0.651439827227367,YJR050W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6348,10,531791,-0.0445910407412778,0.084146767390781,0.59650065669777,YJR052W_NFR/NDR,,,Promoter,Promoter,,Promoter
6349,10,533434,-0.0518774178422478,0.0844511998539048,0.539420269884062,YJR052W,RAD7,SGDID:S000003813,CDS,CDS,"""Nucleotide excision repair (NER) protein; binds damaged DNA during NER; binds DNA in an ATP-dependent manner (with Rad16p) during NER; required for repair of non-transcribed chromatin; subunit of Nucleotide Excision Repair Factor 4 (NEF4) and the Elongin-Cullin-Socs (ECS) ligase complex""",Verified ORF
6350,10,536874,-0.0173164493582849,0.0848221630206144,0.838353885106129,YJR054W,KCH1,SGDID:S000003815,CDS,CDS,"""Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; localized to sites of polarized growth; member of a fungal-specific gene family; potential Cdc28p substrate; KCH1 has a paralog ; PRM6 ; that arose from the whole genome duplication""",Verified ORF
6351,10,536893,-0.0116776085124904,0.085327475747407,0.891222346677714,YJR054W,KCH1,SGDID:S000003815,CDS,CDS,"""Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; localized to sites of polarized growth; member of a fungal-specific gene family; potential Cdc28p substrate; KCH1 has a paralog ; PRM6 ; that arose from the whole genome duplication""",Verified ORF
6358,10,543383,-0.0152096009121964,0.084671615712912,0.857545758793056,YJRWdelta20_NFR/NDR,,,Promoter,Promoter,,Promoter
6359,10,545646,-0.0006689868111118,0.0839378599945965,0.993645409922265,YJR059W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6360,10,547222,-0.0751122679457172,0.083724431004087,0.370257359896256,YJR059W,PTK2,SGDID:S000003820,CDS,CDS,"""Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog ; PTK1 ; that arose from the whole genome duplication""",Verified ORF
6361,10,548227,-0.0782379539297531,0.0841120090757405,0.352921889000796,YJR059W,PTK2,SGDID:S000003820,CDS,CDS,"""Serine/threonine protein kinase; involved in regulation of ion transport across plasma membrane; carboxyl terminus is essential for glucose-dependent Pma1p activation via phosphorylation of Pma1p-Ser899; enhances spermine uptake; PTK2 has a paralog ; PTK1 ; that arose from the whole genome duplication""",Verified ORF
6363,10,550333,-0.0927494015206234,0.0835894984070979,0.267934510163949,YJR061W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6364,10,551502,-0.107171281891945,0.0835729326391314,0.200554939084093,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6365,10,552149,-0.110054842459706,0.0831969805553456,0.18675068470761,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6366,10,552640,-0.121120189105711,0.0829763973184722,0.145263390326153,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6367,10,552851,-0.0836732085619524,0.0839043825754898,0.319328798793827,YJR061W,MNN14,SGDID:S000003822,CDS,CDS,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",Uncharacterized ORF
6369,10,553578,-0.0698917578475649,0.0838411907772826,0.405058428295195,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6370,10,553579,-0.0659143414047259,0.0839492163543114,0.432880998934168,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6371,10,553911,-0.0722136833043843,0.0848176767421238,0.395124949669232,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6372,10,554468,-0.118776054586122,0.0831091814677322,0.153843480615874,YJR062C,NTA1,SGDID:S000003823,CDS,CDS,"""Amidase; removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation""",Verified ORF
6375,10,555138,-0.0718100075031179,0.0836525697508654,0.391236696524016,YJR062C_NFR/NDR,,,Promoter,Promoter,,Promoter
6376,10,556246,-0.089978438092902,0.0836532503397622,0.282835428931117,YJR064W,CCT5,SGDID:S000003825,CDS,CDS,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6377,10,557799,-0.109780806090665,0.0841224710132687,0.192738913051912,YJR064W,CCT5,SGDID:S000003825,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
6378,10,564317,-0.0644174703460276,0.0831940671209424,0.439269530059044,YJR066W,TOR1,SGDID:S000003827,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that controls growth in response to nutrients by regulating translation ; transcription ; ribosome biogenesis ; nutrient transport and autophagy; involved in meiosis; indole-3-acetic acid ; an ATP-competitive inhibitor of TORC1 ; accumulates upon entry into stationary phase; TOR1 has a paralog ; TOR2 ; that arose from the whole genome duplication""",Verified ORF
6379,10,568534,-0.13416985209169,0.0836349010856883,0.109557022294876,YJR068W,RFC2,SGDID:S000003829,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
6380,10,569834,-0.134563449707373,0.0830018227905718,0.10586528401642,YJR070C,LIA1,SGDID:S000003831,CDS,CDS,"""Deoxyhypusine hydroxylase; HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning; protein abundance increases in response to DNA replication stress""",Verified ORF
6381,10,571678,-0.0568149795269916,0.0829704570657819,0.493943748397082,YJR072C,NPA3,SGDID:S000003833,CDS,CDS,"""Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress""",Verified ORF
6382,10,571888,-0.0636073146060348,0.0832944028665435,0.445589190430619,YJR072C,NPA3,SGDID:S000003833,CDS,CDS,"""Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress""",Verified ORF
6383,10,575574,0.037227776036497,0.0839753969262984,0.657807560412214,YJR076C,CDC11,SGDID:S000003837,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells""",Verified ORF
6384,10,576044,0.0293747192227399,0.0843806626011871,0.727956475809006,YJR076C,CDC11,SGDID:S000003837,CDS,CDS,"""Component of the septin ring that is required for cytokinesis; present at the ends of rod-like septin hetero-oligomers; C-terminal extension is important for recruitment of Bni5p to the mother-bud neck ; which in turn is required for Myo1p recruitment and cytokinesis; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells""",Verified ORF
6385,10,577816,0.0348073441527641,0.0837993483052698,0.678126839225609,YJR077C,MIR1,SGDID:S000003838,CDS,CDS,"""Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated""",Verified ORF
6386,10,578878,-0.0034036980592488,0.083951870819728,0.967682792074789,YJR078W,BNA2,SGDID:S000003839,CDS,CDS,"""Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD+ from tryptophan via kynurenine; up-regulated by telomere uncapping ; and interacts genetically with capping gene CDC13; overexpression reduces lipid droplet accumulation by skewing glycolytic flux towards biosynthesis of shikimate ; aromatic amino acids ; and NAD+ during aging and extends lifespan; regulated by Hst1p and Aftp""",Verified ORF
6387,10,578893,-0.0058355681520488,0.0839372928933192,0.944612732179285,YJR078W,BNA2,SGDID:S000003839,CDS,CDS,"""Tryptophan 2,3-dioxygenase or indoleamine 2,3-dioxygenase; required for de novo biosynthesis of NAD+ from tryptophan via kynurenine; up-regulated by telomere uncapping ; and interacts genetically with capping gene CDC13; overexpression reduces lipid droplet accumulation by skewing glycolytic flux towards biosynthesis of shikimate ; aromatic amino acids ; and NAD+ during aging and extends lifespan; regulated by Hst1p and Aftp""",Verified ORF
6389,10,581795,-0.0169040369794273,0.0858366332759211,0.843993566826037,YJR080C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6390,10,581859,-0.0229802884193886,0.0843306788500476,0.785395293868931,YJR079W,YJR079W,SGDID:S000003840,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mutation results in impaired mitochondrial respiration""",Uncharacterized ORF
6391,10,582005,-0.0113979499494327,0.0840203001261178,0.892169690372649,YJR082C,EAF6,SGDID:S000003842,CDS,CDS,"""Subunit of the NuA4 acetyltransferase complex; this complex acetylates histone H4 and NuA3 acetyltransferase complex that acetylates histone H3""",Verified ORF
6392,10,582140,-0.0049447004978662,0.0838658945814127,0.953017640503773,YJR082C,EAF6,SGDID:S000003842,CDS,CDS,"""Subunit of the NuA4 acetyltransferase complex; this complex acetylates histone H4 and NuA3 acetyltransferase complex that acetylates histone H3""",Verified ORF
6393,10,582788,-0.0124476749985752,0.0854153646736161,0.884216849143269,YJR083C,ACF4,SGDID:S000003843,CDS,CDS,"""Protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate""",Verified ORF
6394,10,583178,-0.016969934146297,0.0848223614150849,0.841545425939292,YJR083C,ACF4,SGDID:S000003843,CDS,CDS,"""Protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate""",Verified ORF
6396,10,583356,-0.0032873779375997,0.0842510490076694,0.968897427844312,YJR083C,ACF4,SGDID:S000003843,CDS,CDS,"""Protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate""",Verified ORF
6397,10,583742,-0.0033962642059403,0.0842551384282278,0.967869341258898,YJR084W,YJR084W,SGDID:S000003844,CDS,CDS,"""Protein that forms a complex with Thp3p; may have a role in transcription elongation and/or mRNA splicing; identified as a COP9 signalosome component but phenotype and interactions suggest it may not be involved with the signalosome""",Verified ORF
6398,10,583848,-0.0176819047731063,0.084002984074928,0.833405619084962,YJR084W,YJR084W,SGDID:S000003844,CDS,CDS,"""Protein that forms a complex with Thp3p; may have a role in transcription elongation and/or mRNA splicing; identified as a COP9 signalosome component but phenotype and interactions suggest it may not be involved with the signalosome""",Verified ORF
6399,10,586368,-0.0358568158256176,0.0846539756732572,0.672137992455696,YJR086W,STE18,SGDID:S000003846,CDS,CDS,"""G protein gamma subunit; forms a dimer with Ste4p to activate the mating signaling pathway ; forms a heterotrimer with Gpa1p and Ste4p to dampen signaling; C-terminus is palmitoylated and farnesylated ; which are required for normal signaling""",Verified ORF
6401,10,590619,-0.143255094773422,0.0848305519981021,0.0921560906918596,YJR089W,BIR1,SGDID:S000003849,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of chromosomal passenger complex (CPC); CPC is comprised of Ipl1p-Sli15p-Bir1p-Nbl1p and regulates chromosome segregation; required for chromosome bi-orientation and for spindle assembly checkpoint activation upon reduced sister kinetochore tension; relative distribution to shortened microtubules increases upon DNA replication stress; sumoylated in an Mms21p-dependent manner; human survivin homolog""",Verified ORF
6402,10,590923,-0.108951678126978,0.0850578271215432,0.201065115367409,YJR090C,GRR1,SGDID:S000003850,CDS,CDS,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6403,10,590949,-0.109920184758256,0.0851723947457833,0.19770053962743,YJR090C,GRR1,SGDID:S000003850,CDS,CDS,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6404,10,591089,-0.0986187693299477,0.085446984364032,0.24921881574813,YJR090C,GRR1,SGDID:S000003850,CDS,CDS,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6405,10,591752,-0.0823905894418001,0.0853516969024901,0.335051910703656,YJR090C,GRR1,SGDID:S000003850,CDS,CDS,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6406,10,592545,-0.101504499162604,0.0867186710590038,0.242588037034302,YJR090C,GRR1,SGDID:S000003850,CDS,CDS,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6408,10,594906,-0.103633481927147,0.084917398177094,0.223126605027233,YJR090C,GRR1,SGDID:S000003850,Close to 3'-UTR,Close to 3'-UTR,"""F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p ; Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p ; Mks1p ; Mth1p ; Cln1p ; Cln2p and Cln3p; involved in carbon catabolite repression ; glucose-dependent divalent cation transport ; glucose transport ; morphogenesis ; and sulfite detoxification""",Verified ORF
6409,10,595280,-0.0957925196639705,0.0845218487637241,0.257838021060679,YJR091C,JSN1,SGDID:S000003851,CDS,CDS,"""Member of the Puf family of RNA-binding proteins; interacts with mRNAs encoding membrane-associated proteins; involved in localizing the Arp2/3 complex to mitochondria; overexpression causes increased sensitivity to benomyl; JSN1 has a paralog ; PUF2 ; that arose from the whole genome duplication""",Verified ORF
6410,10,598877,-0.0466493206863171,0.084957431591666,0.583290482801842,YJR092W,BUD4,SGDID:S000003852,CDS,CDS,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p""",Verified ORF
6411,10,599081,-0.0779471597786003,0.0852231378478093,0.361013174840115,YJR092W,BUD4,SGDID:S000003852,CDS,CDS,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p""",Verified ORF
6412,10,599712,-0.049898507082149,0.0857092580562211,0.560814792535425,YJR092W,BUD4,SGDID:S000003852,CDS,CDS,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p""",Verified ORF
6413,10,602670,-0.0355914062038862,0.0847474571608123,0.67476272687478,YJR092W,BUD4,SGDID:S000003852,CDS,CDS,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p""",Verified ORF
6414,10,603082,-0.0800561356305565,0.0856964679430366,0.350848360222534,YJR092W,BUD4,SGDID:S000003852,Close to 3'-UTR,Close to 3'-UTR,"""Anillin-like protein involved in bud-site selection; required for the axial budding pattern; required for the formation and disassembly of the double septin ring structure ; and generally for septin organization; functions as a platform linking the cytokinesis tag septins to the axial landmark through its multiple domains; in vivo substrate of Cdc28p/Clb2p""",Verified ORF
6415,10,603693,-0.012533215798847,0.084638874341826,0.882365194091089,YJR093C,FIP1,SGDID:S000003853,CDS,CDS,"""Subunit of cleavage polyadenylation factor (CPF); interacts directly with poly(A) polymerase (Pap1p) to regulate its activity; bridging factor that links Pap1p and the CPF complex via Yth1p""",Verified ORF
6416,10,604721,-0.0003884458691694,0.0848900279571201,0.996351580243303,CUT218,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
6417,10,605419,0.0039038070849241,0.0859062408551066,0.963780183486194,YJR094C,IME1,SGDID:S000003854,CDS,CDS,"""Master regulator of meiosis that is active only during meiotic events; activates transcription of early meiotic genes through interaction with Ume6p; degraded by the 26S proteasome following phosphorylation by Ime2p; transcription is negatively regulated in cis by the IRT1 long noncoding antisense RNA""",Verified ORF
6418,10,605428,-0.0058546078831512,0.0854637064389429,0.945423202637237,YJR094C,IME1,SGDID:S000003854,CDS,CDS,"""Master regulator of meiosis that is active only during meiotic events; activates transcription of early meiotic genes through interaction with Ume6p; degraded by the 26S proteasome following phosphorylation by Ime2p; transcription is negatively regulated in cis by the IRT1 long noncoding antisense RNA""",Verified ORF
6421,10,607274,-0.0083793845664943,0.08571898198538,0.922183011791022,YNCJ0028C,IRT1,SGDID:S000178119,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Long noncoding RNA that governs mating-type control of gametogenesis; located in the IME1 promoter; in haploids ; expression of IME1 ; the central inducer of gametogenesis ; is inhibited in cis by transcription of IRT1 ; which recruits the Set2p histone methyltransferase and the Set3p histone deacetylase complex to establish repressive chromatin at the IME1 promoter""",ncRNA_gene
