SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7257,11,491233,-0.174809338298757,0.129199157205785,0.176914402591485,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,-0.173174435340472,0.12905637052855,0.180506760698159,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,-0.315786023757992,0.129826038376672,0.0154964001848953,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,-0.292244729269695,0.127279698034052,0.0222565361964341,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,-0.282373414569557,0.127482148352813,0.0273977519707724,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,-0.301243132734084,0.128488696867031,0.0196057366424409,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,-0.295022974147823,0.127261539792758,0.0210070927266946,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,0.0400967492968822,0.127973980364473,0.754222947882158,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,0.0096367453217756,0.12865478723546,0.940333602849142,YKR036C,CAF4,SGDID:S000001744,CDS,CDS,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
7268,11,515387,0.0769605676781133,0.128043013123973,0.548190794313378,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7269,11,515435,0.0544137356659236,0.12859149558188,0.672442115289742,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7270,11,515606,0.15784621754351,0.128495786228689,0.220109387730978,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7271,11,515607,0.15784621754351,0.128495786228689,0.220109387730978,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7272,11,515783,0.154680081914912,0.127707949995859,0.226628346715242,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7273,11,516249,0.0789085195258965,0.128296284628695,0.538918544088569,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7276,11,517259,0.103706510241915,0.130164453365817,0.426140769410266,ARS1116,ARS1116,SGDID:S000118407,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
7278,11,517282,0.0908391331734342,0.129801269462211,0.48449290916103,YKR039W,GAP1,SGDID:S000001747,Close to 3'-UTR,Close to 3'-UTR,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7279,11,517936,0.0794305041376125,0.128838821997494,0.537954931830116,YKR041W_NFR/NDR,,,Promoter,Promoter,,Promoter
7282,11,521756,0.131890295582985,0.126869010046012,0.299247285758678,YKR044W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7283,11,521933,0.153644076034644,0.128221213370054,0.231614454649322,YKR043C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7284,11,522294,0.156152362277018,0.125920195259954,0.215765819131173,YKR044W,UIP5,SGDID:S000001752,CDS,CDS,"""Protein of unknown function that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates""",Verified ORF
7285,11,523645,-0.0326565707636998,0.128312304807755,0.799250943444458,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7286,11,523658,-0.0210702346538361,0.126246104175438,0.867545791230966,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7287,11,523660,0.0052873481573333,0.126684577995149,0.966732495782868,YKR045C,YKR045C,SGDID:S000001753,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm""",Uncharacterized ORF
7291,11,527561,0.0359902920453424,0.126040180022132,0.775393205405994,YKR048C,NAP1,SGDID:S000001756,Close to 3'-UTR,Close to 3'-UTR,"""Histone chaperone and assembly chaperone for Rps6a/b; involved in histone exchange ; replacing histone H2A-H2B dimers or histone variant dimers from assembled nucleosomes; promotes solubility of Rps6a ; and 40S ribosomal subunit biogenesis; role in transport of H2A and H2B histones to the nucleus; regulates microtubule dynamics during mitosis; interacts with mitotic cyclin Clb2p; controls bud morphogenesis; phosphorylated by CK2; protein abundance increases in response to DNA replication stress""",Verified ORF
7293,11,533229,-0.0498178623727179,0.125701879129719,0.692110228268383,YKR052C,MRS4,SGDID:S000001760,CDS,CDS,"""Iron transporter of the mitochondrial carrier family; mediates Fe2+ transport across the inner mitochondrial membrane; active under low-iron conditions; may transport other cations; protein abundance increases in response to DNA replication stress; MRS4 has a paralog ; MRS3 ; that arose from the whole genome duplication""",Verified ORF
7294,11,534563,-0.0641504877836579,0.126202907862768,0.611551863762473,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7295,11,535334,-0.0482021374679166,0.126960836896789,0.704425029084583,SUT240,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
7296,11,535859,-0.0415893146231711,0.125737995302649,0.741020722680162,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7297,11,547722,-0.0839626990589938,0.126004360375998,0.505624215229196,YKR054C,DYN1,SGDID:S000001762,CDS,CDS,"""Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family ; required for anaphase spindle elongation; involved in spindle assembly ; chromosome movement ; and spindle orientation during cell division ; targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p""",Verified ORF
7298,11,549137,-0.0529385619414315,0.127010437537743,0.677074519519009,YKR055W,RHO4,SGDID:S000001763,Close to 3'-UTR,Close to 3'-UTR,"""Non-essential small GTPase; member of the Rho/Rac subfamily of Ras-like proteins; likely to be involved in the establishment of cell polarity; has long N-terminal extension that plays an important role in Rho4p function and is shared with Rho4 homologs in other yeasts and filamentous fungi""",Verified ORF
7300,11,549470,-0.120424209982325,0.128419905362295,0.349020269998082,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
7302,11,551184,-0.0446957916222409,0.1261089363425,0.723234214862659,YKR056W,TRM2,SGDID:S000001764,CDS,CDS,"""tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair""",Verified ORF
7305,11,556779,-0.0567418446618306,0.126416300666218,0.653815920052694,YKR060W,UTP30,SGDID:S000001768,CDS,CDS,"""Subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit; Utp30p is peripherally associated with 90S preribosome and appears partially redundant with its paralog Cic1p""",Verified ORF
7306,11,557098,-0.0456880152674066,0.125733965503714,0.71654563428421,YKR060W,UTP30,SGDID:S000001768,CDS,CDS,"""Subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit; Utp30p is peripherally associated with 90S preribosome and appears partially redundant with its paralog Cic1p""",Verified ORF
7307,11,559683,-0.0083319431411019,0.126110673513403,0.947360690189902,YKR062W,TFA2,SGDID:S000001770,CDS,CDS,"""TFIIE small subunit; involved in RNA polymerase II transcription initiation""",Verified ORF
7308,11,559870,-0.0272820623168117,0.126242734254963,0.829028403493823,YKR062W,TFA2,SGDID:S000001770,CDS,CDS,"""TFIIE small subunit; involved in RNA polymerase II transcription initiation""",Verified ORF
7309,11,562114,-0.0802308473079129,0.125954535624967,0.524549050263629,YKR063C,LAS1,SGDID:S000001771,CDS,CDS,"""Endonuclease involved in pre-rRNA processing at both ends of ITS2; functions with Grc3p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; may coordinate the action of the Rat1p-Rai1p exoRNAse; required for the G1/S cell cycle transition; human ortholog is Las1L; mutants require the SSD1-v allele for viability""",Verified ORF
7310,11,564538,-0.0462301354795013,0.128181037227031,0.718567239025447,YKR064W,OAF3,SGDID:S000001772,CDS,CDS,"""Putative transcriptional repressor with Zn(2)-Cys(6) finger; negatively regulates transcription in response to oleate levels ; based on mutant phenotype and localization to oleate-responsive promoters; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; forms nuclear foci upon DNA replication stress""",Verified ORF
7311,11,565905,0.0018754260593726,0.126491497442145,0.988178974777189,YKR065C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7312,11,566379,-0.0254432077683071,0.125853003767972,0.839903353875424,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7313,11,566840,0.0087086383812147,0.126133509288109,0.944994469453151,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7314,11,566850,0.0020315494669296,0.125979184789315,0.987142923744269,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7315,11,567100,0.0238493489391483,0.126328709856157,0.850367440066502,YKR066C,CCP1,SGDID:S000001774,CDS,CDS,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7316,11,567277,0.0003173881892182,0.125979230060264,0.997991259485568,YKR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7317,11,567284,0.0027829327616474,0.126078520417518,0.982402185595874,YKR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7318,11,567434,0.0071103947067364,0.125978662751837,0.955022219824422,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7319,11,567526,0.0073289380363262,0.126448756914394,0.953813486089835,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7320,11,567588,0.0207405024745962,0.126150457703699,0.869501832710834,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7321,11,567619,-0.0086674017204058,0.126376309103195,0.945359530791734,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7322,11,567651,0.0063200918701713,0.126346653328089,0.960133276875108,YKR067W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7323,11,567885,0.0074388394353949,0.126794436269905,0.953249346268348,YKR066C,CCP1,SGDID:S000001774,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria; acts as hydrogen peroxide sensor in mitochondria ; involved in the response to oxidative stress""",Verified ORF
7324,11,571825,-0.0304520920792053,0.127036438052878,0.810693067492655,YKR069W,MET1,SGDID:S000001777,CDS,CDS,"""S-adenosyl-L-methionine uroporphyrinogen III transmethylase; involved in the biosynthesis of siroheme ; a prosthetic group used by sulfite reductase; required for sulfate assimilation and methionine biosynthesis""",Verified ORF
7326,11,574955,-0.0373028854798025,0.126933631760025,0.769024544246843,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7327,11,575225,-0.0330558453822267,0.126167947318467,0.793475216563482,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7328,11,575805,-0.0351824950574182,0.12688458722068,0.781727803900647,YKR071C,DRE2,SGDID:S000001779,CDS,CDS,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7329,11,576302,0.0730036746104625,0.128014087278725,0.56885164828788,YKR071C,DRE2,SGDID:S000001779,Close to 3'-UTR,Close to 3'-UTR,"""Component of the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the action of Tah18p in an early step in the CIA pathway; ortholog of human Ciapin1; protein abundance increases in response to DNA replication stress; inviability of the null mutant is functionally complemented by human CIAPIN1""",Verified ORF
7331,11,576492,-0.193465891619935,0.168099523801015,0.250551997358049,YKR072C,SIS2,SGDID:S000001780,CDS,CDS,"""Negative regulatory subunit of protein phosphatase 1 (Ppz1p); involved in coenzyme A biosynthesis; subunit of phosphopantothenoylcysteine decarboxylase (PPCDC: Cab3p ; Sis2p ; Vhs3p) complex and the CoA-Synthesizing Protein Complex (CoA-SPC: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p); SIS2 has a paralog ; VHS3 ; that arose from the whole genome duplication""",Verified ORF
7332,11,578734,-0.0427420444551209,0.126594863270838,0.735843779149335,YKR072C,SIS2,SGDID:S000001780,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulatory subunit of protein phosphatase 1 (Ppz1p); involved in coenzyme A biosynthesis; subunit of phosphopantothenoylcysteine decarboxylase (PPCDC: Cab3p ; Sis2p ; Vhs3p) complex and the CoA-Synthesizing Protein Complex (CoA-SPC: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p); SIS2 has a paralog ; VHS3 ; that arose from the whole genome duplication""",Verified ORF
7333,11,578880,-0.0250404610637558,0.125904735582128,0.842467838699211,tK(UUU)K_NFR/NDR,,,Promoter,Promoter,,Promoter
7334,11,580843,0.0064852321087191,0.12694868911174,0.959286316920831,YKR075C,YKR075C,SGDID:S000001783,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YKR075C has a paralog ; YOR062C ; that arose from the whole genome duplication""",Uncharacterized ORF
7339,11,581163,-0.0387709905439106,0.128526272512963,0.763090347137839,YKR075C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7340,11,583102,0.0103952063407814,0.126091324996237,0.934342057665058,YKR076W,ECM4,SGDID:S000001784,CDS,CDS,"""S-glutathionyl-(chloro)hydroquinone reductase (GS-HQR); glutathione transferase involved in cell-surface biosynthesis and architecture; catalyzes glutathione (GSH)-dependent reduction of GS-trichloro-p-hydroquinone to trichloro-p-hydroquinone; expression upregulated upon exposure to genotoxic agents ; such as methyl methanesulfonate ; cisplatin and bleomycin; not an essential gene; similar to YGR154C; green fluorescent protein (GFP)-fusion protein localizes to cytoplasm""",Verified ORF
7341,11,584625,0.0903177497582941,0.126609817622638,0.476097427083642,YKR077W,MSA2,SGDID:S000001785,CDS,CDS,"""Putative transcriptional activator; interacts with G1-specific transcription factor MBF and G1-specific promoters; MSA2 has a paralog ; MSA1 ; that arose from the whole genome duplication""",Verified ORF
7342,11,584993,0.108125077353433,0.126360554832152,0.392751391742578,YKR078W,YKR078W,SGDID:S000001786,CDS,CDS,"""Cytoplasmic protein of unknown function; potential Cdc28p substrate; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P); YKR078W has a paralog ; VPS5 ; that arose from the whole genome duplication""",Verified ORF
7343,11,591628,0.0805232749027858,0.126536696299413,0.52495223547637,YKR081C,RPF2,SGDID:S000001789,CDS,CDS,"""Essential protein involved in rRNA maturation and ribosomal assembly; involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles""",Verified ORF
7344,11,591788,0.0998043082455032,0.126461482118271,0.430520679351884,YKR081C,RPF2,SGDID:S000001789,CDS,CDS,"""Essential protein involved in rRNA maturation and ribosomal assembly; involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominantly to the nucleolus; constituent of 66S pre-ribosomal particles""",Verified ORF
7345,11,596580,0.107970766025416,0.12674283500905,0.394853530086451,YKR083C,DAD2,SGDID:S000001791,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
7346,11,596725,0.131656972595343,0.126346626527299,0.298110901801849,YKR083C,DAD2,SGDID:S000001791,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis""",Verified ORF
7347,11,601153,0.0953128164460973,0.125793686677848,0.449141140228649,YKR086W,PRP16,SGDID:S000001794,CDS,CDS,"""DEAH-box RNA helicase involved in second catalytic step of splicing and in exon ligation; exhibits ATP-dependent RNA unwinding activity; mediates the release of Yju2p and Cwc25p in the second step; in the absence of ATP ; stabilizes the binding of Cwc25p to the spliceosome in the first catalytic step; missense mutation in human ortholog DHX38 associated with early-onset retinitis pigmentosa""",Verified ORF
7348,11,604648,0.0834964038649748,0.125997273494121,0.507965270993515,YKR088C,TVP38,SGDID:S000001796,CDS,CDS,"""Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
7349,11,605055,0.0968662805830776,0.126327135384787,0.443719373807862,YKR088C,TVP38,SGDID:S000001796,CDS,CDS,"""Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
7351,11,611233,-0.0327360767863207,0.128134263278109,0.79849916468312,YKR091W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7353,11,613347,-0.0477601352517261,0.127445003893262,0.708070737990191,YKR092C,SRP40,SGDID:S000001800,CDS,CDS,"""Nucleolar serine-rich protein; role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140""",Verified ORF
7355,11,614444,-0.032836350215365,0.128001708059072,0.797690625580038,YKR092C,SRP40,SGDID:S000001800,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar serine-rich protein; role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140""",Verified ORF
7356,11,614658,-0.0835064966043205,0.12615183852628,0.508433695959721,YKR092C,SRP40,SGDID:S000001800,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar serine-rich protein; role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs); immunologically and structurally to rat Nopp140""",Verified ORF
7359,11,615824,0.0136474162162883,0.126614226169796,0.914225587346183,YKR093W,PTR2,SGDID:S000001801,CDS,CDS,"""Integral membrane peptide transporter; mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end rule pathway via repression by Cup9p""",Verified ORF
7360,11,615867,0.007500732964221,0.126133729154273,0.952614187768561,YKR093W,PTR2,SGDID:S000001801,CDS,CDS,"""Integral membrane peptide transporter; mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end rule pathway via repression by Cup9p""",Verified ORF
7361,11,618029,0.0618087615598812,0.127378551070633,0.627809376785828,YKR094C,RPL40B,SGDID:S000001802,CDS,CDS,"""Ubiquitin-ribosomal 60S subunit protein L40B fusion protein; cleaved to yield ubiquitin and ribosomal protein L40B; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40 ; no bacterial homolog; RPL40B has a paralog ; RPL40A ; that arose from the whole genome duplication""",Verified ORF
7362,11,618311,0.0412525967759011,0.126630543845957,0.744790418717547,YKR094C,RPL40B,SGDID:S000001802,CDS,CDS,"""Ubiquitin-ribosomal 60S subunit protein L40B fusion protein; cleaved to yield ubiquitin and ribosomal protein L40B; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40 ; no bacterial homolog; RPL40B has a paralog ; RPL40A ; that arose from the whole genome duplication""",Verified ORF
7363,11,620156,0.062704503811826,0.127789235747471,0.623952794593539,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7364,11,620157,0.062704503811826,0.127789235747471,0.623952794593539,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7365,11,620182,0.0838512302820175,0.127674017121162,0.511762956752488,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7366,11,620666,0.0688181293632845,0.127485663955316,0.589667921499947,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7367,11,620743,0.0710774034801041,0.126914122744567,0.57580512596971,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7369,11,621088,0.0997095257942854,0.12633794367216,0.430508137904511,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7370,11,622127,0.141599202652338,0.126122123944209,0.262321572100746,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7371,11,622853,0.12259066198809,0.127007752447275,0.335094466269429,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
